B23024_001E,B23024_001EA,B23024_001M,B23024_001MA,B23024_002E,B23024_002EA,B23024_002M,B23024_002MA,B23024_003E,B23024_003EA,B23024_003M,B23024_003MA,B23024_004E,B23024_004EA,B23024_004M,B23024_004MA,B23024_005E,B23024_005EA,B23024_005M,B23024_005MA,B23024_006E,B23024_006EA,B23024_006M,B23024_006MA,B23024_007E,B23024_007EA,B23024_007M,B23024_007MA,B23024_008E,B23024_008EA,B23024_008M,B23024_008MA,B23024_009E,B23024_009EA,B23024_009M,B23024_009MA,B23024_010E,B23024_010EA,B23024_010M,B23024_010MA,B23024_011E,B23024_011EA,B23024_011M,B23024_011MA,B23024_012E,B23024_012EA,B23024_012M,B23024_012MA,B23024_013E,B23024_013EA,B23024_013M,B23024_013MA,B23024_014E,B23024_014EA,B23024_014M,B23024_014MA,B23024_015E,B23024_015EA,B23024_015M,B23024_015MA,B23024_016E,B23024_016EA,B23024_016M,B23024_016MA,B23024_017E,B23024_017EA,B23024_017M,B23024_017MA,B23024_018E,B23024_018EA,B23024_018M,B23024_018MA,B23024_019E,B23024_019EA,B23024_019M,B23024_019MA,B23024_020E,B23024_020EA,B23024_020M,B23024_020MA,B23024_021E,B23024_021EA,B23024_021M,B23024_021MA,B23024_022E,B23024_022EA,B23024_022M,B23024_022MA,B23024_023E,B23024_023EA,B23024_023M,B23024_023MA,B23024_024E,B23024_024EA,B23024_024M,B23024_024MA,B23024_025E,B23024_025EA,B23024_025M,B23024_025MA,B23024_026E,B23024_026EA,B23024_026M,B23024_026MA,B23024_027E,B23024_027EA,B23024_027M,B23024_027MA,B23024_028E,B23024_028EA,B23024_028M,B23024_028MA,B23024_029E,B23024_029EA,B23024_029M,B23024_029MA,B23024_030E,B23024_030EA,B23024_030M,B23024_030MA,B23024_031E,B23024_031EA,B23024_031M,B23024_031MA,GEO_ID,NAME,state
571551,null,2749,null,79229,null,5318,null,16566,null,2110,null,6185,null,1434,null,0,null,240,null,6185,null,1434,null,4409,null,1174,null,1776,null,685,null,10381,null,1576,null,62663,null,4638,null,39274,null,3974,null,233,null,198,null,39041,null,3960,null,31499,null,3585,null,7542,null,1635,null,23389,null,2829,null,492322,null,5376,null,49828,null,3198,null,27968,null,2597,null,346,null,374,null,27622,null,2461,null,23911,null,2495,null,3711,null,1067,null,21860,null,2397,null,442494,null,6101,null,381758,null,5067,null,2734,null,803,null,379024,null,4926,null,360635,null,5588,null,18389,null,2494,null,60736,null,4090,null,0400000US30,Montana,30
1036506,null,3147,null,120750,null,6414,null,21505,null,2581,null,6798,null,1554,null,0,null,228,null,6798,null,1554,null,4739,null,1137,null,2059,null,814,null,14707,null,2223,null,99245,null,5683,null,72261,null,4593,null,0,null,228,null,72261,null,4593,null,56654,null,4320,null,15607,null,2814,null,26984,null,2545,null,915756,null,7294,null,72554,null,4157,null,44423,null,3146,null,202,null,193,null,44221,null,3129,null,39738,null,3092,null,4483,null,1055,null,28131,null,2730,null,843202,null,7669,null,762936,null,7840,null,5661,null,1474,null,757275,null,7977,null,731576,null,8344,null,25699,null,2420,null,80266,null,3843,null,0400000US31,Nebraska,31
1569990,null,3485,null,169132,null,8740,null,28397,null,3076,null,9018,null,1862,null,0,null,302,null,9018,null,1862,null,4710,null,1385,null,4308,null,1131,null,19379,null,2788,null,140735,null,7948,null,87286,null,5133,null,0,null,302,null,87286,null,5133,null,55816,null,4189,null,31470,null,3430,null,53449,null,5298,null,1400858,null,8836,null,109337,null,5030,null,60215,null,3752,null,626,null,529,null,59589,null,3844,null,50983,null,3434,null,8606,null,1659,null,49122,null,3861,null,1291521,null,8940,null,1120656,null,12267,null,8855,null,1604,null,1111801,null,12188,null,1014144,null,12023,null,97657,null,5932,null,170865,null,7965,null,0400000US32,Nevada,32
801695,null,2386,null,63704,null,4633,null,15314,null,2504,null,4023,null,1073,null,0,null,255,null,4023,null,1073,null,2460,null,821,null,1563,null,727,null,11291,null,2331,null,48390,null,4350,null,29890,null,3363,null,27,null,45,null,29863,null,3364,null,20017,null,2658,null,9846,null,2292,null,18500,null,2606,null,737991,null,5078,null,57727,null,3741,null,31341,null,2416,null,0,null,255,null,31341,null,2416,null,26494,null,2109,null,4847,null,1098,null,26386,null,2840,null,680264,null,6226,null,609958,null,6602,null,1046,null,483,null,608912,null,6513,null,576904,null,7002,null,32008,null,2998,null,70306,null,3712,null,0400000US33,New Hampshire,33
5181681,null,5857,null,412762,null,14523,null,80196,null,4749,null,20016,null,2656,null,0,null,279,null,20016,null,2656,null,12580,null,2326,null,7436,null,1521,null,60180,null,4597,null,332566,null,13305,null,190640,null,10094,null,274,null,276,null,190366,null,10073,null,129034,null,8012,null,61332,null,4883,null,141926,null,7242,null,4768919,null,15473,null,322589,null,9689,null,170396,null,7392,null,277,null,429,null,170119,null,7403,null,146643,null,6934,null,23476,null,2509,null,152193,null,6839,null,4446330,null,17636,null,3865136,null,19440,null,12098,null,1928,null,3853038,null,19738,null,3561109,null,19291,null,291929,null,11138,null,581194,null,10769,null,0400000US34,New Jersey,34
1145086,null,5237,null,180111,null,10596,null,35906,null,3732,null,9833,null,1881,null,0,null,283,null,9833,null,1881,null,6159,null,1282,null,3674,null,1183,null,26073,null,3057,null,144205,null,9028,null,82138,null,6354,null,182,null,184,null,81956,null,6345,null,63644,null,5465,null,18312,null,3274,null,62067,null,5450,null,964975,null,9974,null,104031,null,5343,null,54736,null,4295,null,182,null,190,null,54554,null,4302,null,47751,null,3625,null,6803,null,1684,null,49295,null,3184,null,860944,null,10547,null,728113,null,10281,null,7828,null,1384,null,720285,null,10180,null,678670,null,10215,null,41615,null,4011,null,132831,null,5592,null,0400000US35,New Mexico,35
11689805,null,7639,null,1445837,null,24826,null,301552,null,11083,null,55738,null,3751,null,0,null,277,null,55738,null,3751,null,33608,null,2330,null,22130,null,2962,null,245814,null,10029,null,1144285,null,23113,null,626896,null,15884,null,446,null,420,null,626450,null,15981,null,453544,null,13595,null,172906,null,7039,null,517389,null,16304,null,10243968,null,27114,null,751399,null,12836,null,361468,null,8228,null,904,null,550,null,360564,null,8162,null,320697,null,7698,null,39867,null,3630,null,389931,null,11295,null,9492569,null,25011,null,8152780,null,26718,null,17176,null,2236,null,8135604,null,26400,null,7601055,null,25602,null,534549,null,12749,null,1339789,null,16877,null,0400000US36,New York,36
5498267,null,9426,null,803280,null,16630,null,177200,null,8698,null,47373,null,4425,null,41,null,70,null,47332,null,4423,null,28429,null,3447,null,18903,null,2631,null,129827,null,6177,null,626080,null,16541,null,406044,null,13676,null,1343,null,711,null,404701,null,13676,null,278687,null,10238,null,126014,null,7210,null,220036,null,8988,null,4694987,null,18268,null,455313,null,8733,null,211145,null,6816,null,3687,null,1269,null,207458,null,6708,null,177835,null,6638,null,29623,null,2436,null,244168,null,7289,null,4239674,null,20034,null,3668675,null,19867,null,58376,null,4187,null,3610299,null,19135,null,3346446,null,20891,null,263853,null,10296,null,570999,null,11410,null,0400000US37,North Carolina,37
379164,null,1959,null,40391,null,3326,null,7816,null,1495,null,3288,null,917,null,0,null,208,null,3288,null,917,null,2971,null,920,null,317,null,274,null,4528,null,1121,null,32575,null,3069,null,21779,null,2696,null,114,null,188,null,21665,null,2710,null,18581,null,2270,null,3084,null,1103,null,10796,null,1780,null,338773,null,3596,null,26592,null,2267,null,17698,null,1829,null,281,null,310,null,17417,null,1860,null,16504,null,1781,null,913,null,478,null,8894,null,1196,null,312181,null,4310,null,283096,null,4392,null,4692,null,1088,null,278404,null,4370,null,271547,null,4318,null,6857,null,1056,null,29085,null,2137,null,0400000US38,North Dakota,38
6765579,null,7910,null,934345,null,19235,null,250384,null,9845,null,66825,null,5894,null,0,null,267,null,66825,null,5894,null,33579,null,3813,null,33246,null,3634,null,183559,null,7969,null,683961,null,16818,null,433239,null,11193,null,950,null,683,null,432289,null,11092,null,286189,null,9454,null,146100,null,6670,null,250722,null,11381,null,5831234,null,20743,null,556431,null,11331,null,281276,null,8074,null,508,null,399,null,280768,null,8071,null,240683,null,7229,null,40085,null,3204,null,275155,null,8114,null,5274803,null,21838,null,4599080,null,20318,null,13236,null,2122,null,4585844,null,20301,null,4249504,null,18848,null,336340,null,10622,null,675723,null,11701,null,0400000US39,Ohio,39
2098751,null,5147,null,308809,null,9211,null,84262,null,4329,null,21079,null,2189,null,211,null,312,null,20868,null,2150,null,15714,null,1816,null,5154,null,954,null,63183,null,3821,null,224547,null,7906,null,136627,null,6850,null,525,null,538,null,136102,null,6856,null,107367,null,6133,null,28735,null,2883,null,87920,null,5276,null,1789942,null,10688,null,228358,null,6899,null,120785,null,5713,null,410,null,265,null,120375,null,5657,null,110177,null,5421,null,10198,null,1429,null,107573,null,4604,null,1561584,null,12364,null,1343039,null,12803,null,16464,null,1958,null,1326575,null,13007,null,1270613,null,12944,null,55962,null,4271,null,218545,null,6705,null,0400000US40,Oklahoma,40
