B24021_001E,B24021_001EA,B24021_001M,B24021_001MA,B24021_002E,B24021_002EA,B24021_002M,B24021_002MA,B24021_003E,B24021_003EA,B24021_003M,B24021_003MA,B24021_004E,B24021_004EA,B24021_004M,B24021_004MA,B24021_005E,B24021_005EA,B24021_005M,B24021_005MA,B24021_006E,B24021_006EA,B24021_006M,B24021_006MA,B24021_007E,B24021_007EA,B24021_007M,B24021_007MA,B24021_008E,B24021_008EA,B24021_008M,B24021_008MA,B24021_009E,B24021_009EA,B24021_009M,B24021_009MA,B24021_010E,B24021_010EA,B24021_010M,B24021_010MA,B24021_011E,B24021_011EA,B24021_011M,B24021_011MA,B24021_012E,B24021_012EA,B24021_012M,B24021_012MA,B24021_013E,B24021_013EA,B24021_013M,B24021_013MA,B24021_014E,B24021_014EA,B24021_014M,B24021_014MA,B24021_015E,B24021_015EA,B24021_015M,B24021_015MA,B24021_016E,B24021_016EA,B24021_016M,B24021_016MA,B24021_017E,B24021_017EA,B24021_017M,B24021_017MA,B24021_018E,B24021_018EA,B24021_018M,B24021_018MA,B24021_019E,B24021_019EA,B24021_019M,B24021_019MA,B24021_020E,B24021_020EA,B24021_020M,B24021_020MA,B24021_021E,B24021_021EA,B24021_021M,B24021_021MA,B24021_022E,B24021_022EA,B24021_022M,B24021_022MA,B24021_023E,B24021_023EA,B24021_023M,B24021_023MA,B24021_024E,B24021_024EA,B24021_024M,B24021_024MA,B24021_025E,B24021_025EA,B24021_025M,B24021_025MA,B24021_026E,B24021_026EA,B24021_026M,B24021_026MA,B24021_027E,B24021_027EA,B24021_027M,B24021_027MA,B24021_028E,B24021_028EA,B24021_028M,B24021_028MA,B24021_029E,B24021_029EA,B24021_029M,B24021_029MA,B24021_030E,B24021_030EA,B24021_030M,B24021_030MA,B24021_031E,B24021_031EA,B24021_031M,B24021_031MA,B24021_032E,B24021_032EA,B24021_032M,B24021_032MA,B24021_033E,B24021_033EA,B24021_033M,B24021_033MA,B24021_034E,B24021_034EA,B24021_034M,B24021_034MA,B24021_035E,B24021_035EA,B24021_035M,B24021_035MA,B24021_036E,B24021_036EA,B24021_036M,B24021_036MA,B24021_037E,B24021_037EA,B24021_037M,B24021_037MA,GEO_ID,NAME,state
38713,null,316,null,55601,null,809,null,61056,null,985,null,64222,null,1382,null,53957,null,1636,null,52170,null,636,null,70531,null,2052,null,66445,null,2122,null,57729,null,4911,null,37985,null,1970,null,83112,null,14098,null,45863,null,1238,null,49484,null,2718,null,53259,null,2321,null,63512,null,2114,null,37224,null,1335,null,23596,null,522,null,23841,null,804,null,36538,null,1671,null,35105,null,2767,null,37231,null,1552,null,19041,null,663,null,21381,null,791,null,21517,null,1106,null,33596,null,531,null,38797,null,864,null,31017,null,462,null,22383,null,4013,null,34926,null,1055,null,30375,null,1200,null,40288,null,1120,null,29895,null,649,null,29077,null,648,null,31067,null,1109,null,48662,null,2434,null,35249,null,2099,null,24364,null,831,null,0400000US13,Georgia,13
40018,null,811,null,53960,null,2173,null,58427,null,1530,null,59991,null,2734,null,52422,null,4528,null,50892,null,1538,null,59681,null,4623,null,69119,null,3811,null,53810,null,5173,null,37342,null,2715,null,77575,null,25646,null,46834,null,2150,null,48140,null,6507,null,63892,null,6841,null,77022,null,4744,null,42664,null,6477,null,29871,null,766,null,31147,null,2050,null,44485,null,8648,null,33633,null,2745,null,59560,null,6377,null,25805,null,3028,null,28724,null,1337,null,28983,null,1427,null,34228,null,1166,null,34141,null,2817,null,34263,null,1129,null,20332,null,2293,null,47368,null,3802,null,45753,null,6625,null,49073,null,4451,null,34787,null,3154,null,35444,null,3650,null,34070,null,4160,null,37879,null,6358,null,36710,null,5792,null,30575,null,4410,null,0400000US15,Hawaii,15
35431,null,593,null,49402,null,1093,null,51415,null,1689,null,52511,null,2126,null,47487,null,3965,null,47877,null,1565,null,52968,null,3350,null,64540,null,6870,null,50734,null,4387,null,36353,null,2207,null,50808,null,6569,null,40603,null,2819,null,35324,null,5065,null,52510,null,4400,null,62139,null,3906,null,35560,null,4857,null,22098,null,844,null,21206,null,2805,null,41772,null,5427,null,38035,null,10554,null,44080,null,4625,null,17251,null,1415,null,23085,null,1320,null,20640,null,841,null,29711,null,878,null,35025,null,2724,null,27336,null,1043,null,24606,null,2618,null,36923,null,1438,null,37129,null,1761,null,36719,null,1861,null,30068,null,1355,null,30795,null,1355,null,28448,null,3030,null,33631,null,18325,null,36032,null,4476,null,23681,null,2350,null,0400000US16,Idaho,16
43539,null,342,null,60002,null,400,null,64815,null,1113,null,69637,null,1082,null,58472,null,837,null,56831,null,804,null,70667,null,1253,null,70072,null,1894,null,60165,null,2403,null,39051,null,1152,null,89851,null,7474,null,47168,null,1137,null,47569,null,1820,null,58072,null,892,null,67135,null,1673,null,38616,null,1369,null,25807,null,497,null,24397,null,720,null,55196,null,1972,null,36320,null,2530,null,62383,null,1957,null,20737,null,754,null,25164,null,736,null,23113,null,1026,null,37809,null,337,null,45298,null,1494,null,34234,null,455,null,27834,null,2593,null,46739,null,1506,null,48638,null,1015,null,43925,null,1494,null,33768,null,627,null,33360,null,960,null,34243,null,855,null,50430,null,2565,null,39488,null,1321,null,28088,null,839,null,0400000US17,Illinois,17
38503,null,244,null,51185,null,535,null,53793,null,1401,null,58237,null,983,null,48417,null,1106,null,49615,null,655,null,60146,null,1914,null,63603,null,1477,null,52581,null,3304,null,37766,null,1171,null,62626,null,6295,null,43002,null,1208,null,38076,null,2200,null,51535,null,1121,null,60410,null,1211,null,35467,null,1750,null,23801,null,544,null,24003,null,743,null,41427,null,1159,null,40984,null,2589,null,41665,null,1353,null,18840,null,636,null,23817,null,1277,null,20876,null,1121,null,32165,null,390,null,38246,null,815,null,30144,null,410,null,29856,null,5568,null,40606,null,895,null,39396,null,1060,null,41774,null,1203,null,35038,null,604,null,35530,null,711,null,34240,null,951,null,45219,null,5365,null,38496,null,1174,null,30365,null,992,null,0400000US18,Indiana,18
37887,null,350,null,49846,null,454,null,51755,null,878,null,54529,null,1849,null,48211,null,1236,null,48787,null,608,null,59853,null,2544,null,63267,null,2311,null,52312,null,3025,null,38471,null,1419,null,62634,null,10769,null,42583,null,1383,null,39491,null,3392,null,48621,null,1080,null,54324,null,2646,null,32372,null,1804,null,23767,null,628,null,23441,null,950,null,48283,null,1901,null,43471,null,4350,null,49935,null,1818,null,19884,null,810,null,26146,null,1084,null,20824,null,1089,null,32305,null,589,null,36819,null,1417,null,30593,null,531,null,26237,null,3476,null,38019,null,660,null,35994,null,996,null,40153,null,1194,null,34053,null,735,null,33942,null,873,null,34253,null,1140,null,51278,null,7826,null,39770,null,1301,null,29196,null,1184,null,0400000US19,Iowa,19
38194,null,385,null,50040,null,719,null,52389,null,1358,null,55128,null,2574,null,49449,null,1560,null,48472,null,760,null,62498,null,2142,null,69003,null,3612,null,52521,null,7890,null,36310,null,2076,null,72680,null,6784,null,41267,null,1088,null,38193,null,5234,null,50466,null,1848,null,59557,null,2978,null,34773,null,1986,null,23408,null,536,null,20692,null,1142,null,42452,null,2885,null,41424,null,7576,null,42762,null,2945,null,19114,null,1434,null,24041,null,917,null,19009,null,1446,null,31932,null,560,null,38503,null,1554,null,29494,null,685,null,26488,null,2353,null,38735,null,1052,null,36896,null,1344,null,40447,null,1690,null,32215,null,923,null,32358,null,1187,null,32012,null,1358,null,46504,null,6392,null,34060,null,2821,null,27388,null,1509,null,0400000US20,Kansas,20
36060,null,432,null,48307,null,638,null,50958,null,1259,null,53214,null,2640,null,47317,null,2114,null,46623,null,852,null,57139,null,5757,null,61913,null,3949,null,44407,null,5430,null,34482,null,1596,null,59137,null,3789,null,44243,null,1339,null,36084,null,2478,null,47540,null,1286,null,57152,null,2034,null,33227,null,1708,null,21899,null,612,null,22200,null,1012,null,36659,null,2467,null,34043,null,4628,null,38051,null,3321,null,16874,null,928,null,22279,null,958,null,19624,null,1062,null,29898,null,601,null,32530,null,1784,null,28848,null,562,null,25652,null,3392,null,38722,null,926,null,39214,null,1008,null,37845,null,1797,null,34429,null,1200,null,35825,null,1319,null,32553,null,1258,null,52907,null,5149,null,34760,null,2827,null,29077,null,1178,null,0400000US21,Kentucky,21
37126,null,476,null,48871,null,544,null,52931,null,1958,null,57051,null,2475,null,47129,null,2061,null,46526,null,1001,null,50372,null,4321,null,70458,null,2724,null,52315,null,6145,null,38829,null,1533,null,77188,null,13376,null,40420,null,726,null,39052,null,3029,null,50518,null,1318,null,61401,null,2294,null,32742,null,2744,null,22221,null,794,null,19950,null,1289,null,36275,null,1736,null,32010,null,2827,null,38597,null,2164,null,17060,null,636,null,21124,null,1410,null,20846,null,2284,null,29721,null,503,null,32134,null,1350,null,28803,null,618,null,23185,null,2898,null,40010,null,1144,null,40164,null,1456,null,39745,null,1716,null,38603,null,1179,null,43201,null,1912,null,33987,null,1935,null,49907,null,7486,null,35012,null,2431,null,28451,null,1615,null,0400000US22,Louisiana,22
37812,null,550,null,49249,null,774,null,50564,null,1705,null,52427,null,3384,null,47996,null,2330,null,48459,null,908,null,64600,null,6375,null,62745,null,3510,null,51913,null,6235,null,34083,null,3739,null,67747,null,15906,null,40640,null,1564,null,38923,null,3002,null,53365,null,2875,null,60624,null,5241,null,35896,null,5040,null,25265,null,971,null,25533,null,1258,null,43056,null,3676,null,41182,null,2593,null,45687,null,5410,null,20609,null,1604,null,25925,null,2264,null,22299,null,2630,null,32353,null,755,null,35119,null,2290,null,31163,null,889,null,26209,null,3870,null,38305,null,991,null,36479,null,2597,null,39945,null,2281,null,33580,null,1980,null,35786,null,2814,null,31760,null,1249,null,49779,null,5465,null,32786,null,2825,null,27880,null,3470,null,0400000US23,Maine,23
50438,null,344,null,70347,null,729,null,73048,null,1461,null,78822,null,1531,null,64564,null,2783,null,68349,null,857,null,84805,null,1817,null,77786,null,2278,null,72483,null,6817,null,47617,null,2254,null,95451,null,6264,null,52957,null,1992,null,59095,null,2711,null,63707,null,2162,null,74002,null,2984,null,42561,null,1788,null,29907,null,810,null,29262,null,1150,null,53731,null,3127,null,44481,null,5077,null,61204,null,2098,null,22678,null,1489,null,25108,null,1015,null,25787,null,1217,null,40432,null,620,null,43596,null,1787,null,39500,null,639,null,35610,null,9402,null,44756,null,1530,null,42008,null,1327,null,48050,null,1049,null,37410,null,1054,null,40234,null,1437,null,34928,null,1401,null,51420,null,3968,null,36733,null,2065,null,29986,null,1987,null,0400000US24,Maryland,24
50669,null,359,null,67797,null,590,null,73699,null,1565,null,78400,null,1682,null,64795,null,2402,null,63726,null,782,null,81045,null,1729,null,78871,null,3404,null,67145,null,4964,null,42709,null,2543,null,83092,null,6087,null,52581,null,1295,null,50686,null,2497,null,67262,null,2319,null,78913,null,2652,null,48216,null,3056,null,32344,null,637,null,32333,null,981,null,64316,null,3571,null,54412,null,5026,null,72170,null,3849,null,26367,null,1405,null,30574,null,1481,null,27251,null,1317,null,42902,null,777,null,51259,null,1157,null,39409,null,588,null,18511,null,2418,null,48196,null,1193,null,49386,null,1529,null,46412,null,2216,null,36946,null,1096,null,37354,null,1319,null,36448,null,1584,null,47664,null,8621,null,38181,null,1709,null,31435,null,1932,null,0400000US25,Massachusetts,25
41231,null,278,null,58692,null,523,null,60290,null,1017,null,63207,null,1643,null,54662,null,1227,null,57732,null,526,null,66914,null,2287,null,74006,null,2107,null,53578,null,3256,null,40958,null,1192,null,76217,null,6276,null,53240,null,1936,null,46936,null,3378,null,55380,null,1326,null,63108,null,1170,null,40182,null,1376,null,24571,null,430,null,24721,null,669,null,53327,null,1405,null,39211,null,3564,null,58444,null,1529,null,18695,null,721,null,26415,null,1232,null,20185,null,835,null,34199,null,435,null,38193,null,784,null,32454,null,404,null,20213,null,2181,null,42108,null,897,null,41240,null,995,null,43071,null,1521,null,35466,null,620,null,37001,null,797,null,32955,null,934,null,47273,null,2281,null,36347,null,2035,null,29022,null,825,null,0400000US26,Michigan,26
43167,null,381,null,58242,null,465,null,61452,null,968,null,66064,null,1902,null,57271,null,1430,null,55449,null,992,null,69283,null,1520,null,65200,null,2630,null,56693,null,3101,null,40651,null,1357,null,73287,null,8035,null,48155,null,912,null,45115,null,3236,null,56979,null,1949,null,68451,null,2498,null,39119,null,1643,null,26673,null,747,null,27270,null,1158,null,48193,null,2891,null,37784,null,3350,null,53920,null,2651,null,21053,null,995,null,29114,null,900,null,23134,null,934,null,37881,null,450,null,43328,null,1600,null,35404,null,552,null,27835,null,2256,null,42889,null,993,null,41790,null,920,null,44284,null,1400,null,35619,null,627,null,35428,null,684,null,35893,null,962,null,57011,null,10828,null,38070,null,1128,null,31411,null,1316,null,0400000US27,Minnesota,27
32236,null,454,null,45074,null,1038,null,49172,null,1706,null,50854,null,2728,null,46224,null,2640,null,42710,null,1227,null,51974,null,5116,null,60207,null,3414,null,49254,null,4672,null,32206,null,2462,null,82075,null,14484,null,35492,null,1283,null,36586,null,2933,null,48968,null,1459,null,56896,null,3268,null,33210,null,3916,null,20137,null,791,null,20183,null,1435,null,32288,null,2121,null,32954,null,6309,null,32099,null,2100,null,15717,null,914,null,19611,null,1213,null,18294,null,1269,null,27700,null,624,null,29873,null,1162,null,26243,null,759,null,23536,null,2983,null,34060,null,1908,null,32673,null,1550,null,36101,null,1946,null,29973,null,857,null,29654,null,940,null,30617,null,1712,null,47747,null,8073,null,35541,null,2441,null,25443,null,1432,null,0400000US28,Mississippi,28
37226,null,357,null,49316,null,522,null,52211,null,1014,null,56887,null,2485,null,48721,null,1249,null,47124,null,963,null,62459,null,1982,null,59083,null,2003,null,49155,null,2815,null,33238,null,1352,null,55839,null,6195,null,39940,null,689,null,39398,null,2377,null,49215,null,1221,null,59387,null,1558,null,33616,null,1871,null,23193,null,580,null,21764,null,875,null,37277,null,2096,null,38051,null,2074,null,36195,null,3084,null,17693,null,981,null,23748,null,835,null,19457,null,826,null,31272,null,540,null,36382,null,1093,null,29555,null,448,null,26289,null,4220,null,39746,null,893,null,38559,null,1419,null,41083,null,1467,null,32758,null,613,null,32845,null,795,null,32607,null,985,null,48477,null,4865,null,35040,null,2038,null,28858,null,1392,null,0400000US29,Missouri,29
33989,null,1088,null,45817,null,1677,null,44867,null,3936,null,44735,null,5441,null,45138,null,4648,null,46112,null,1624,null,48651,null,8127,null,61555,null,6838,null,45547,null,7054,null,35925,null,6255,null,59872,null,7259,null,42393,null,3005,null,38698,null,3541,null,48752,null,2745,null,56426,null,4210,null,30152,null,3015,null,21626,null,1661,null,22747,null,1608,null,37319,null,4735,null,29669,null,7260,null,41224,null,3250,null,17083,null,798,null,24272,null,3663,null,19662,null,3924,null,28316,null,927,null,29699,null,1775,null,27534,null,967,null,26957,null,5233,null,39243,null,989,null,40185,null,2469,null,37607,null,2448,null,31852,null,1736,null,28960,null,2398,null,37638,null,4500,null,59529,null,12799,null,38359,null,4490,null,27991,null,3691,null,0400000US30,Montana,30
35703,null,470,null,46809,null,1040,null,48109,null,1236,null,49370,null,1792,null,45632,null,2076,null,45593,null,1271,null,60483,null,2938,null,62658,null,4035,null,50297,null,8340,null,32057,null,1359,null,54532,null,8710,null,41024,null,1292,null,36727,null,2891,null,48289,null,1660,null,53987,null,4398,null,34370,null,3831,null,23172,null,627,null,23954,null,1441,null,37483,null,2185,null,36457,null,3127,null,38439,null,3638,null,17732,null,1377,null,23112,null,923,null,19494,null,2158,null,30565,null,765,null,36454,null,2154,null,29197,null,555,null,29430,null,3142,null,36238,null,1060,null,34072,null,1369,null,38464,null,1406,null,31658,null,771,null,31079,null,770,null,32995,null,2189,null,60326,null,5908,null,36159,null,2595,null,27640,null,2047,null,0400000US31,Nebraska,31
39611,null,520,null,57901,null,1042,null,59782,null,2211,null,62649,null,3333,null,52364,null,3228,null,56715,null,1849,null,63582,null,7301,null,68849,null,4215,null,58077,null,5712,null,47000,null,4007,null,78109,null,5598,null,46363,null,2022,null,41975,null,4173,null,64918,null,5809,null,73624,null,3529,null,42013,null,3557,null,29112,null,608,null,30912,null,1775,null,45777,null,4058,null,32222,null,1379,null,62628,null,5684,null,25999,null,1322,null,25836,null,865,null,33393,null,2772,null,35280,null,767,null,35645,null,1732,null,35111,null,790,null,22912,null,6222,null,49137,null,1965,null,50959,null,2938,null,47160,null,4126,null,33874,null,1283,null,33472,null,1954,null,34170,null,1689,null,49021,null,4017,null,34658,null,2799,null,30320,null,2058,null,0400000US32,Nevada,32
44014,null,834,null,58688,null,1387,null,62585,null,2798,null,68536,null,4684,null,49969,null,5730,null,55567,null,1918,null,80477,null,4597,null,66746,null,4894,null,50923,null,5036,null,37007,null,2460,null,43475,null,8705,null,42306,null,3199,null,49577,null,10556,null,60446,null,5022,null,69688,null,5115,null,40112,null,5413,null,29364,null,1162,null,31440,null,2301,null,51382,null,2098,null,41549,null,7703,null,56367,null,7143,null,22295,null,2894,null,30805,null,1790,null,23523,null,1895,null,38301,null,815,null,43647,null,2536,null,35285,null,1227,null,38664,null,9821,null,42097,null,1203,null,40928,null,1374,null,44177,null,2418,null,38730,null,1687,null,37888,null,2226,null,40376,null,2829,null,53931,null,40209,null,43404,null,3571,null,31414,null,3248,null,0400000US33,New Hampshire,33
50859,null,316,null,73639,null,716,null,80658,null,1412,null,87897,null,1196,null,70730,null,1739,null,69002,null,718,null,82108,null,2491,null,80812,null,2064,null,78699,null,3275,null,47140,null,2446,null,99080,null,5136,null,52657,null,1126,null,61806,null,2903,null,72346,null,1568,null,80977,null,1999,null,47228,null,2238,null,29868,null,664,null,29017,null,871,null,68603,null,3302,null,44256,null,5617,null,79960,null,2364,null,23264,null,1278,null,28311,null,959,null,27520,null,1411,null,42359,null,488,null,50846,null,1089,null,39476,null,458,null,20350,null,1565,null,49116,null,741,null,48574,null,945,null,49919,null,1269,null,35751,null,1009,null,36014,null,1400,null,35519,null,1357,null,49508,null,2446,null,40267,null,1538,null,26649,null,2208,null,0400000US34,New Jersey,34
