B17016_001E,B17016_001EA,B17016_001M,B17016_001MA,B17016_002E,B17016_002EA,B17016_002M,B17016_002MA,B17016_003E,B17016_003EA,B17016_003M,B17016_003MA,B17016_004E,B17016_004EA,B17016_004M,B17016_004MA,B17016_005E,B17016_005EA,B17016_005M,B17016_005MA,B17016_006E,B17016_006EA,B17016_006M,B17016_006MA,B17016_007E,B17016_007EA,B17016_007M,B17016_007MA,B17016_008E,B17016_008EA,B17016_008M,B17016_008MA,B17016_009E,B17016_009EA,B17016_009M,B17016_009MA,B17016_010E,B17016_010EA,B17016_010M,B17016_010MA,B17016_011E,B17016_011EA,B17016_011M,B17016_011MA,B17016_012E,B17016_012EA,B17016_012M,B17016_012MA,B17016_013E,B17016_013EA,B17016_013M,B17016_013MA,B17016_014E,B17016_014EA,B17016_014M,B17016_014MA,B17016_015E,B17016_015EA,B17016_015M,B17016_015MA,B17016_016E,B17016_016EA,B17016_016M,B17016_016MA,B17016_017E,B17016_017EA,B17016_017M,B17016_017MA,B17016_018E,B17016_018EA,B17016_018M,B17016_018MA,B17016_019E,B17016_019EA,B17016_019M,B17016_019MA,B17016_020E,B17016_020EA,B17016_020M,B17016_020MA,B17016_021E,B17016_021EA,B17016_021M,B17016_021MA,B17016_022E,B17016_022EA,B17016_022M,B17016_022MA,B17016_023E,B17016_023EA,B17016_023M,B17016_023MA,B17016_024E,B17016_024EA,B17016_024M,B17016_024MA,B17016_025E,B17016_025EA,B17016_025M,B17016_025MA,B17016_026E,B17016_026EA,B17016_026M,B17016_026MA,B17016_027E,B17016_027EA,B17016_027M,B17016_027MA,B17016_028E,B17016_028EA,B17016_028M,B17016_028MA,B17016_029E,B17016_029EA,B17016_029M,B17016_029MA,B17016_030E,B17016_030EA,B17016_030M,B17016_030MA,B17016_031E,B17016_031EA,B17016_031M,B17016_031MA,B17016_032E,B17016_032EA,B17016_032M,B17016_032MA,B17016_033E,B17016_033EA,B17016_033M,B17016_033MA,B17016_034E,B17016_034EA,B17016_034M,B17016_034MA,B17016_035E,B17016_035EA,B17016_035M,B17016_035MA,B17016_036E,B17016_036EA,B17016_036M,B17016_036MA,B17016_037E,B17016_037EA,B17016_037M,B17016_037MA,B17016_038E,B17016_038EA,B17016_038M,B17016_038MA,B17016_039E,B17016_039EA,B17016_039M,B17016_039MA,B17016_040E,B17016_040EA,B17016_040M,B17016_040MA,B17016_041E,B17016_041EA,B17016_041M,B17016_041MA,B17016_042E,B17016_042EA,B17016_042M,B17016_042MA,B17016_043E,B17016_043EA,B17016_043M,B17016_043MA,B17016_044E,B17016_044EA,B17016_044M,B17016_044MA,B17016_045E,B17016_045EA,B17016_045M,B17016_045MA,B17016_046E,B17016_046EA,B17016_046M,B17016_046MA,B17016_047E,B17016_047EA,B17016_047M,B17016_047MA,GEO_ID,NAME,state
1349167,null,10514,null,94915,null,4456,null,35213,null,2973,null,6173,null,954,null,1379,null,579,null,1797,null,440,null,2997,null,635,null,11707,null,1599,null,961,null,368,null,5041,null,935,null,5705,null,1216,null,17333,null,2035,null,2583,null,802,null,4020,null,903,null,10730,null,1611,null,59702,null,3792,null,10947,null,1702,null,2256,null,651,null,5012,null,1131,null,3679,null,965,null,48755,null,3477,null,5992,null,1332,null,24594,null,2392,null,18169,null,2146,null,1254252,null,10299,null,1041481,null,9884,null,604168,null,8283,null,326976,null,6352,null,188091,null,5478,null,89101,null,3778,null,232432,null,6137,null,120541,null,4809,null,70010,null,3828,null,41881,null,2538,null,204881,null,4422,null,44072,null,2801,null,33598,null,1885,null,127211,null,3395,null,212771,null,6592,null,69479,null,3712,null,47030,null,2861,null,16270,null,1621,null,6179,null,933,null,143292,null,5310,null,84947,null,4234,null,36721,null,2439,null,21624,null,1932,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,35111,null,3000,null,5265,null,1304,null,318,null,334,null,1529,null,834,null,3418,null,1073,null,9521,null,1666,null,935,null,494,null,3892,null,1117,null,4694,null,1182,null,20325,null,2274,null,3706,null,1122,null,3647,null,990,null,12972,null,1678,null,95433,null,5752,null,13138,null,2109,null,2422,null,784,null,4992,null,1377,null,5724,null,1424,null,82295,null,5233,null,17954,null,2421,null,27416,null,3078,null,36925,null,3320,null,623587,null,10341,null,471416,null,9998,null,257661,null,7484,null,149256,null,5696,null,52021,null,3263,null,56384,null,4484,null,82380,null,5507,null,41034,null,3656,null,20157,null,2201,null,21189,null,2480,null,131375,null,4474,null,40634,null,2741,null,15316,null,1700,null,75425,null,3009,null,152171,null,6531,null,41253,null,3870,null,26722,null,3077,null,7394,null,1714,null,7137,null,1250,null,110918,null,5183,null,65750,null,4516,null,16268,null,1967,null,28900,null,2518,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,52405,null,3632,null,8918,null,1395,null,934,null,353,null,2474,null,724,null,5510,null,1133,null,19352,null,2141,null,2361,null,990,null,7911,null,1361,null,9080,null,1293,null,24135,null,2534,null,2973,null,910,null,5167,null,1310,null,15995,null,1988,null,116067,null,5060,null,20124,null,2631,null,3688,null,1065,null,9260,null,1724,null,7176,null,1349,null,95943,null,4447,null,15764,null,1971,null,41609,null,3606,null,38570,null,3502,null,1374903,null,10549,null,1100491,null,10917,null,624461,null,10379,null,342013,null,8018,null,160558,null,5519,null,121890,null,4172,null,208118,null,6744,null,102908,null,4471,null,57517,null,3234,null,47693,null,3490,null,267912,null,6004,null,69083,null,3364,null,34672,null,2286,null,164157,null,4334,null,274412,null,8547,null,77778,null,4667,null,48885,null,4038,null,16029,null,1931,null,12864,null,1704,null,196634,null,6558,null,120211,null,5016,null,38266,null,3453,null,38157,null,2758,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8916,null,1071,null,1472,null,461,null,488,null,255,null,140,null,114,null,844,null,346,null,3157,null,733,null,533,null,411,null,1356,null,578,null,1268,null,502,null,4287,null,779,null,649,null,375,null,644,null,305,null,2994,null,630,null,14513,null,2071,null,3435,null,1079,null,587,null,370,null,1179,null,595,null,1669,null,695,null,11078,null,1821,null,2146,null,756,null,5463,null,1310,null,3469,null,998,null,212511,null,5143,null,179050,null,5420,null,92541,null,3833,null,49634,null,2406,null,28656,null,2154,null,14251,null,1739,null,43102,null,2731,null,20162,null,2032,null,13726,null,1653,null,9214,null,1296,null,43407,null,2540,null,9148,null,1256,null,7814,null,1450,null,26445,null,1675,null,33461,null,2528,null,11148,null,1846,null,6614,null,1353,null,3088,null,820,null,1446,null,533,null,22313,null,1969,null,13029,null,1698,null,5411,null,955,null,3873,null,669,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,14374,null,1785,null,4574,null,1067,null,1295,null,628,null,1655,null,617,null,1624,null,559,null,4388,null,1158,null,450,null,299,null,1950,null,810,null,1988,null,712,null,5412,null,1083,null,788,null,434,null,1307,null,496,null,3317,null,793,null,24183,null,2526,null,3648,null,948,null,1377,null,578,null,1427,null,646,null,844,null,392,null,20535,null,2404,null,4440,null,1237,null,10371,null,1798,null,5724,null,1201,null,419409,null,6807,null,347996,null,6732,null,218725,null,5401,null,130083,null,4611,null,57489,null,2807,null,31153,null,2368,null,63822,null,3620,null,35034,null,2955,null,16673,null,1864,null,12115,null,1273,null,65449,null,2671,null,17354,null,1915,null,9034,null,1170,null,39061,null,1990,null,71413,null,3849,null,21953,null,2234,null,14385,null,1647,null,4762,null,1239,null,2806,null,814,null,49460,null,3217,null,30838,null,2686,null,11133,null,1852,null,7489,null,1410,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,22584,null,3137,null,5036,null,1316,null,118,null,149,null,1371,null,730,null,3547,null,1229,null,7703,null,1698,null,692,null,469,null,2977,null,1049,null,4034,null,1217,null,9845,null,2026,null,1475,null,640,null,2460,null,712,null,5910,null,1532,null,34137,null,3233,null,6298,null,1176,null,924,null,476,null,3172,null,905,null,2202,null,880,null,27839,null,3264,null,3706,null,1139,null,11007,null,2020,null,13126,null,2076,null,575515,null,10266,null,429330,null,8570,null,240854,null,6550,null,120127,null,5947,null,60005,null,3430,null,60722,null,4541,null,87052,null,4005,null,38534,null,2979,null,27455,null,2568,null,21063,null,2121,null,101424,null,4278,null,29170,null,2480,null,13984,null,1676,null,58270,null,2782,null,146185,null,6763,null,54049,null,3894,null,34848,null,3192,null,13526,null,2087,null,5675,null,1019,null,92136,null,5206,null,53317,null,3991,null,21657,null,2403,null,17162,null,1990,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,6252,null,985,null,963,null,462,null,363,null,297,null,368,null,249,null,232,null,233,null,2420,null,702,null,135,null,160,null,1602,null,616,null,683,null,362,null,2869,null,682,null,101,null,121,null,555,null,355,null,2213,null,645,null,12420,null,1878,null,1567,null,703,null,79,null,103,null,1119,null,611,null,369,null,345,null,10853,null,1940,null,1015,null,559,null,5164,null,1488,null,4674,null,1304,null,317819,null,4419,null,264674,null,5243,null,149189,null,5200,null,77620,null,3766,null,46323,null,3200,null,25246,null,2566,null,60222,null,2772,null,32941,null,2527,null,17862,null,1510,null,9419,null,1186,null,55263,null,2881,null,15997,null,1860,null,8628,null,1152,null,30638,null,2208,null,53145,null,3319,null,18197,null,1956,null,12348,null,1718,null,3574,null,859,null,2275,null,695,null,34948,null,2807,null,20249,null,2075,null,8831,null,1493,null,5868,null,991,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,47075,null,3821,null,8189,null,1402,null,519,null,330,null,1058,null,510,null,6612,null,1341,null,14120,null,1851,null,1094,null,438,null,4747,null,982,null,8279,null,1593,null,24766,null,2846,null,2737,null,720,null,4022,null,942,null,18007,null,2351,null,103929,null,5159,null,15637,null,2234,null,3306,null,1054,null,5427,null,1310,null,6904,null,1569,null,88292,null,4856,null,11882,null,1822,null,32322,null,2922,null,44088,null,3214,null,2021027,null,12469,null,1564429,null,14111,null,923629,null,13088,null,457232,null,9802,null,241489,null,6792,null,224908,null,7011,null,299659,null,7970,null,150834,null,5991,null,84309,null,4028,null,64516,null,3028,null,341141,null,7343,null,110102,null,4589,null,48709,null,3349,null,182330,null,4738,null,456598,null,9351,null,131582,null,5353,null,85685,null,4770,null,25434,null,2541,null,20463,null,2181,null,325016,null,7343,null,190253,null,6152,null,65029,null,4183,null,69734,null,3571,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25798,null,2921,null,5369,null,1314,null,582,null,532,null,1510,null,611,null,3277,null,1073,null,7814,null,1504,null,1010,null,554,null,2802,null,833,null,4002,null,1179,null,12615,null,2037,null,2745,null,1177,null,1842,null,711,null,8028,null,1361,null,40663,null,3393,null,8771,null,1983,null,2191,null,923,null,2531,null,906,null,4049,null,1221,null,31892,null,3186,null,6786,null,1667,null,12324,null,1684,null,12782,null,1657,null,422835,null,7011,null,321282,null,6630,null,171868,null,4960,null,86520,null,3758,null,44880,null,3063,null,40468,null,3147,null,60770,null,3372,null,30565,null,2504,null,16674,null,1941,null,13531,null,1437,null,88644,null,3988,null,23949,null,2325,null,10124,null,1415,null,54571,null,2769,null,101553,null,5084,null,33216,null,3038,null,22211,null,2916,null,5832,null,1399,null,5173,null,1045,null,68337,null,4166,null,42381,null,3440,null,12151,null,1765,null,13805,null,1942,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,168173,null,7418,null,33756,null,3172,null,3089,null,856,null,5827,null,1316,null,24840,null,2581,null,50773,null,3704,null,5072,null,1239,null,17901,null,2174,null,27800,null,2685,null,83644,null,5032,null,13184,null,2269,null,16392,null,1828,null,54068,null,4029,null,330044,null,8981,null,50477,null,4156,null,8868,null,1684,null,19249,null,2671,null,22360,null,2620,null,279567,null,8349,null,39213,null,3260,null,99210,null,4912,null,141144,null,6515,null,4108623,null,20904,null,3046425,null,20522,null,1717636,null,16658,null,903870,null,13638,null,413314,null,9116,null,400452,null,8102,null,587294,null,11731,null,287842,null,8020,null,167161,null,6189,null,132291,null,5331,null,741495,null,12185,null,226776,null,8191,null,98355,null,4961,null,416364,null,8988,null,1062198,null,15982,null,291659,null,9969,null,184624,null,8981,null,53822,null,3835,null,53213,null,3584,null,770539,null,11584,null,443122,null,8743,null,149681,null,5233,null,177736,null,7049,null,0400000US36,New York,36
2430277,null,20042,null,289323,null,9095,null,97647,null,5157,null,19758,null,2781,null,2041,null,720,null,4223,null,1172,null,13494,null,2337,null,34160,null,2974,null,2383,null,1017,null,13130,null,1757,null,18647,null,2215,null,43729,null,3522,null,6324,null,1558,null,8863,null,1489,null,28542,null,2989,null,191676,null,7352,null,31555,null,3375,null,7412,null,1728,null,14216,null,2380,null,9927,null,1739,null,160121,null,6604,null,23021,null,2686,null,66697,null,4930,null,70403,null,4577,null,2140954,null,19158,null,1693868,null,15236,null,920264,null,13192,null,486595,null,10245,null,234158,null,8289,null,199511,null,6591,null,344265,null,10895,null,170548,null,7356,null,94348,null,5454,null,79369,null,4289,null,429339,null,8564,null,114985,null,5729,null,65322,null,3420,null,249032,null,5645,null,447086,null,11562,null,126713,null,6836,null,78928,null,5531,null,29297,null,2850,null,18488,null,2093,null,320373,null,9551,null,188342,null,7683,null,64659,null,4546,null,67372,null,3455,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,3993,null,762,null,785,null,402,null,54,null,51,null,157,null,101,null,574,null,356,null,1591,null,595,null,277,null,187,null,899,null,473,null,415,null,221,null,1617,null,481,null,44,null,56,null,168,null,99,null,1405,null,442,null,7343,null,1332,null,1198,null,494,null,606,null,428,null,121,null,112,null,471,null,238,null,6145,null,1284,null,1122,null,613,null,2950,null,880,null,2073,null,760,null,160816,null,3639,null,136855,null,2676,null,84832,null,2601,null,50784,null,2522,null,24257,null,1636,null,9791,null,1240,null,28255,null,1956,null,12459,null,1360,null,9517,null,1275,null,6279,null,911,null,23768,null,1427,null,4691,null,820,null,4448,null,850,null,14629,null,1178,null,23961,null,2037,null,8558,null,1420,null,6373,null,1204,null,1602,null,649,null,583,null,238,null,15403,null,1397,null,9564,null,1152,null,3087,null,827,null,2752,null,783,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,94901,null,4419,null,14488,null,2189,null,761,null,389,null,3572,null,865,null,10155,null,1922,null,30346,null,2818,null,3513,null,985,null,11704,null,1764,null,15129,null,1698,null,50067,null,3555,null,7057,null,1474,null,12286,null,1955,null,30724,null,2434,null,233131,null,7879,null,34516,null,3977,null,5012,null,1374,null,16119,null,2561,null,13385,null,2276,null,198615,null,6783,null,25250,null,2791,null,87874,null,4609,null,85491,null,5025,null,2619182,null,15194,null,2076132,null,16644,null,1140525,null,13818,null,583138,null,10111,null,328240,null,7707,null,229147,null,6747,null,427674,null,8872,null,209299,null,5818,null,117956,null,5168,null,100419,null,4286,null,507933,null,8227,null,130284,null,5133,null,70853,null,4191,null,306796,null,6262,null,543050,null,10023,null,155705,null,7285,null,97036,null,5416,null,30334,null,2847,null,28335,null,2748,null,387345,null,8086,null,222540,null,6360,null,82662,null,5084,null,82143,null,3661,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,41788,null,2978,null,8743,null,1630,null,733,null,490,null,1790,null,655,null,6220,null,1409,null,11987,null,1494,null,1293,null,542,null,4792,null,953,null,5902,null,1132,null,21058,null,2280,null,4486,null,1158,null,3852,null,1087,null,12720,null,1572,null,73326,null,4391,null,10680,null,1483,null,2729,null,937,null,4338,null,1142,null,3613,null,1022,null,62646,null,4126,null,13114,null,1722,null,23500,null,2821,null,26032,null,2904,null,834185,null,8985,null,661532,null,10274,null,378944,null,7043,null,212221,null,6162,null,84977,null,4028,null,81746,null,3718,null,113601,null,4411,null,60437,null,3042,null,26283,null,2003,null,26881,null,2304,null,168987,null,4717,null,53017,null,3207,null,20903,null,1864,null,95067,null,3080,null,172653,null,5746,null,59493,null,3895,null,38390,null,3014,null,11442,null,1879,null,9661,null,1544,null,113160,null,4290,null,66346,null,3566,null,20299,null,2179,null,26515,null,2277,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,36990,null,3607,null,6309,null,1459,null,1374,null,663,null,1925,null,932,null,3010,null,856,null,11509,null,1650,null,879,null,388,null,4797,null,1363,null,5833,null,1192,null,19172,null,2253,null,3521,null,1109,null,4411,null,1238,null,11240,null,1440,null,57225,null,3683,null,11484,null,1885,null,1716,null,679,null,5445,null,1279,null,4323,null,1054,null,45741,null,3617,null,6094,null,1301,null,21560,null,2299,null,18087,null,2564,null,862412,null,10210,null,702741,null,11244,null,346508,null,8563,null,157161,null,5860,null,114249,null,4542,null,75098,null,4660,null,170721,null,6006,null,79211,null,4306,null,54815,null,3111,null,36695,null,3326,null,185512,null,5024,null,40866,null,3050,null,30168,null,2804,null,114478,null,4017,null,159671,null,5876,null,51123,null,3559,null,29461,null,2711,null,13112,null,2224,null,8550,null,1385,null,108548,null,5148,null,53193,null,3448,null,31748,null,2853,null,23607,null,2478,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,88924,null,4217,null,15637,null,1859,null,1650,null,634,null,3095,null,769,null,10892,null,1621,null,24898,null,2272,null,2148,null,881,null,8649,null,1386,null,14101,null,1797,null,48389,null,2861,null,5239,null,1154,null,8412,null,1390,null,34738,null,2566,null,186263,null,7666,null,28389,null,3049,null,6064,null,1400,null,11224,null,1916,null,11101,null,1518,null,157874,null,6311,null,18582,null,2241,null,62065,null,4502,null,77227,null,4466,null,2920645,null,15284,null,2325508,null,15399,null,1293303,null,13720,null,675459,null,9465,null,353914,null,7790,null,263930,null,6509,null,459644,null,9884,null,228957,null,7249,null,128556,null,5279,null,102131,null,3969,null,572561,null,9758,null,151039,null,5845,null,76413,null,3541,null,345109,null,7187,null,595137,null,12240,null,177273,null,6347,null,108524,null,5181,null,34594,null,2897,null,34155,null,3187,null,417864,null,10171,null,225909,null,7607,null,87751,null,4844,null,104204,null,4753,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,5879,null,1271,null,593,null,382,null,0,null,287,null,251,null,279,null,342,null,262,null,2395,null,743,null,111,null,135,null,985,null,562,null,1299,null,638,null,2891,null,887,null,284,null,216,null,384,null,339,null,2223,null,859,null,16188,null,2128,null,1802,null,793,null,184,null,225,null,560,null,412,null,1058,null,649,null,14386,null,1936,null,1374,null,610,null,4712,null,1291,null,8300,null,1444,null,235447,null,5403,null,181313,null,5026,null,99851,null,3914,null,50427,null,3349,null,29863,null,2499,null,19561,null,1757,null,40645,null,2864,null,18715,null,2264,null,13178,null,1744,null,8752,null,1266,null,40817,null,2770,null,11254,null,1820,null,6913,null,1292,null,22650,null,2035,null,54134,null,3917,null,15131,null,2457,null,9201,null,1643,null,3297,null,957,null,2633,null,954,null,39003,null,3107,null,20756,null,2644,null,9857,null,1583,null,8390,null,1535,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,46966,null,3604,null,8403,null,1641,null,583,null,336,null,1906,null,795,null,5914,null,1448,null,13214,null,1749,null,1290,null,506,null,4275,null,1095,null,7649,null,1361,null,25349,null,2751,null,2534,null,847,null,6010,null,1447,null,16805,null,2169,null,102782,null,5888,null,15048,null,2407,null,2745,null,955,null,6038,null,1435,null,6265,null,1302,null,87734,null,5362,null,14380,null,2250,null,34544,null,3522,null,38810,null,3610,null,1014016,null,12500,null,786340,null,11001,null,418614,null,9701,null,228248,null,7517,null,99459,null,5194,null,90907,null,4340,null,151567,null,5447,null,76723,null,4428,null,37768,null,3007,null,37076,null,2752,null,216159,null,5360,null,56401,null,4334,null,30082,null,2761,null,129676,null,3948,null,227676,null,7403,null,60270,null,4360,null,37720,null,3510,null,12607,null,2209,null,9943,null,1720,null,167406,null,6739,null,96527,null,5277,null,30946,null,3642,null,39933,null,2870,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,7154,null,1588,null,1417,null,487,null,324,null,195,null,334,null,225,null,759,null,374,null,3338,null,1083,null,938,null,519,null,1720,null,773,null,680,null,392,null,2399,null,602,null,209,null,161,null,520,null,384,null,1670,null,466,null,11339,null,1466,null,2325,null,641,null,412,null,350,null,1183,null,495,null,730,null,352,null,9014,null,1422,null,1967,null,596,null,3162,null,741,null,3885,null,993,null,186156,null,4156,null,155000,null,3764,null,97335,null,3244,null,61841,null,2672,null,24381,null,2110,null,11113,null,1450,null,28000,null,2397,null,13741,null,1545,null,8611,null,1388,null,5648,null,991,null,29665,null,2000,null,7455,null,1241,null,3976,null,661,null,18234,null,1492,null,31156,null,2658,null,8362,null,1349,null,6025,null,1148,null,1483,null,556,null,854,null,433,null,22794,null,2266,null,15849,null,2065,null,4121,null,951,null,2824,null,753,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,78823,null,4871,null,11477,null,2080,null,829,null,481,null,3151,null,1144,null,7497,null,1599,null,24420,null,2527,null,1810,null,695,null,9277,null,1739,null,13333,null,1874,null,42926,null,3431,null,4176,null,998,null,10176,null,1556,null,28574,null,2728,null,135862,null,5364,null,22119,null,2920,null,2747,null,875,null,9892,null,2109,null,9480,null,1663,null,113743,null,4942,null,17142,null,2032,null,45139,null,3698,null,51462,null,3878,null,1424104,null,13638,null,1128489,null,12403,null,623722,null,11168,null,325800,null,7885,null,161217,null,5814,null,136705,null,6001,null,215451,null,7190,null,97552,null,4497,null,57896,null,3672,null,60003,null,3716,null,289316,null,6996,null,80688,null,4789,null,39008,null,2391,null,169620,null,4921,null,295615,null,9006,null,84645,null,5087,null,51666,null,4075,null,18767,null,2163,null,14212,null,1769,null,210970,null,7209,null,118855,null,5784,null,40585,null,2914,null,51530,null,3232,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,332724,null,9982,null,86471,null,5312,null,5518,null,1628,null,15842,null,1990,null,65111,null,4324,null,94304,null,4724,null,14015,null,2196,null,30290,null,2881,null,49999,null,3654,null,151949,null,7085,null,40650,null,3799,null,33038,null,3582,null,78261,null,4518,null,466909,null,10623,null,70648,null,4616,null,19522,null,2649,null,28643,null,3162,null,22483,null,2745,null,396261,null,10177,null,80635,null,5352,null,155634,null,7642,null,159992,null,7762,null,5156734,null,23859,null,3981026,null,23616,null,2450391,null,18973,null,1314490,null,16599,null,528437,null,10584,null,607464,null,11644,null,682833,null,12347,null,349750,null,8960,null,170086,null,6590,null,162997,null,6023,null,847802,null,12322,null,302124,null,9097,null,102907,null,5388,null,442771,null,8389,null,1175708,null,17368,null,363596,null,10296,null,252971,null,8278,null,63129,null,4579,null,47496,null,3678,null,812112,null,15034,null,508024,null,12786,null,140906,null,6253,null,163182,null,5715,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,27036,null,2587,null,5150,null,948,null,90,null,149,null,1403,null,539,null,3657,null,898,null,12162,null,1861,null,1142,null,511,null,5657,null,1157,null,5363,null,1320,null,9724,null,1742,null,1840,null,813,null,2331,null,842,null,5553,null,1088,null,23671,null,2690,null,4468,null,984,null,619,null,531,null,2264,null,827,null,1585,null,488,null,19203,null,2406,null,3328,null,977,null,8685,null,1555,null,7190,null,1316,null,598025,null,6893,null,505782,null,6481,null,298106,null,6145,null,117135,null,4267,null,100133,null,4562,null,80838,null,4422,null,109229,null,4448,null,54847,null,3618,null,32224,null,2293,null,22158,null,2024,null,98447,null,3838,null,33352,null,2875,null,10943,null,1725,null,54152,null,2662,null,92243,null,5038,null,30275,null,2664,null,20739,null,2199,null,5659,null,1375,null,3877,null,854,null,61968,null,4159,null,35760,null,3010,null,14420,null,2179,null,11788,null,1610,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,4204,null,742,null,544,null,276,null,66,null,72,null,184,null,174,null,294,null,185,null,1213,null,463,null,191,null,152,null,429,null,231,null,593,null,364,null,2447,null,618,null,298,null,208,null,901,null,386,null,1248,null,472,null,7440,null,1224,null,1021,null,335,null,203,null,173,null,293,null,171,null,525,null,252,null,6419,null,1154,null,754,null,473,null,3319,null,900,null,2346,null,658,null,147801,null,3398,null,121318,null,3180,null,63913,null,2786,null,37176,null,2198,null,19157,null,1756,null,7580,null,1082,null,32675,null,1964,null,16588,null,1649,null,10404,null,1369,null,5683,null,812,null,24730,null,1706,null,6580,null,955,null,3845,null,646,null,14305,null,1317,null,26483,null,2010,null,8842,null,1232,null,5381,null,1036,null,2246,null,614,null,1215,null,433,null,17641,null,1577,null,10199,null,1437,null,4132,null,791,null,3310,null,746,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,50172,null,4488,null,9186,null,1756,null,871,null,518,null,1778,null,694,null,6537,null,1531,null,15556,null,2420,null,1229,null,583,null,6105,null,1544,null,8222,null,1948,null,25430,null,2963,null,2165,null,687,null,5533,null,1254,null,17732,null,2563,null,98194,null,4594,null,13413,null,2020,null,1597,null,907,null,6848,null,1535,null,4968,null,1038,null,84781,null,4420,null,14376,null,2182,null,33925,null,3399,null,36480,null,2885,null,1839135,null,15687,null,1459336,null,16139,null,890324,null,13297,null,480694,null,10439,null,214122,null,6021,null,195508,null,6145,null,255775,null,7182,null,130310,null,5125,null,66671,null,3868,null,58794,null,3496,null,313237,null,6624,null,99961,null,5133,null,39340,null,2940,null,173936,null,4751,null,379799,null,8134,null,110247,null,5350,null,73381,null,4030,null,19040,null,2473,null,17826,null,2176,null,269552,null,6672,null,172093,null,6020,null,46601,null,3251,null,50858,null,3357,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,51036,null,3264,null,8724,null,1546,null,1096,null,533,null,1483,null,550,null,6145,null,1250,null,19333,null,2465,null,1431,null,517,null,7554,null,1560,null,10348,null,1812,null,22979,null,2213,null,2724,null,919,null,5522,null,1356,null,14733,null,1870,null,82190,null,4571,null,14716,null,1841,null,1745,null,722,null,7362,null,1569,null,5609,null,1435,null,67474,null,4533,null,8675,null,1797,null,29788,null,2943,null,29011,null,3094,null,1517293,null,13552,null,1233243,null,12325,null,674219,null,10221,null,314802,null,8284,null,203056,null,6326,null,156361,null,5785,null,274350,null,7964,null,131021,null,5966,null,86142,null,4693,null,57187,null,3353,null,284674,null,6498,null,77738,null,4070,null,40924,null,2488,null,166012,null,4890,null,284050,null,8294,null,97477,null,5584,null,60922,null,4279,null,22959,null,2795,null,13596,null,1807,null,186573,null,6368,null,106182,null,5500,null,47498,null,3913,null,32893,null,2763,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,28694,null,2815,null,3172,null,874,null,105,null,161,null,738,null,414,null,2329,null,768,null,7363,null,1356,null,824,null,397,null,3509,null,973,null,3030,null,828,null,18159,null,2174,null,2621,null,956,null,2273,null,758,null,13265,null,1806,null,39579,null,2774,null,7620,null,1827,null,1415,null,769,null,2970,null,1097,null,3235,null,1017,null,31959,null,2503,null,4555,null,1112,null,11238,null,1847,null,16166,null,1798,null,424006,null,7449,null,349111,null,7548,null,174618,null,5706,null,95573,null,4560,null,38486,null,2460,null,40559,null,2713,null,55714,null,3693,null,29372,null,2798,null,13230,null,1717,null,13112,null,1573,null,118779,null,4697,null,34981,null,2880,null,13990,null,1995,null,69808,null,3488,null,74895,null,3627,null,24316,null,2453,null,12979,null,1758,null,3954,null,1271,null,7383,null,1177,null,50579,null,2867,null,24439,null,2283,null,8461,null,1435,null,17679,null,1989,null,0400000US54,West Virginia,54
