B17014_001E,B17014_001EA,B17014_001M,B17014_001MA,B17014_002E,B17014_002EA,B17014_002M,B17014_002MA,B17014_003E,B17014_003EA,B17014_003M,B17014_003MA,B17014_004E,B17014_004EA,B17014_004M,B17014_004MA,B17014_005E,B17014_005EA,B17014_005M,B17014_005MA,B17014_006E,B17014_006EA,B17014_006M,B17014_006MA,B17014_007E,B17014_007EA,B17014_007M,B17014_007MA,B17014_008E,B17014_008EA,B17014_008M,B17014_008MA,B17014_009E,B17014_009EA,B17014_009M,B17014_009MA,B17014_010E,B17014_010EA,B17014_010M,B17014_010MA,B17014_011E,B17014_011EA,B17014_011M,B17014_011MA,B17014_012E,B17014_012EA,B17014_012M,B17014_012MA,B17014_013E,B17014_013EA,B17014_013M,B17014_013MA,B17014_014E,B17014_014EA,B17014_014M,B17014_014MA,B17014_015E,B17014_015EA,B17014_015M,B17014_015MA,B17014_016E,B17014_016EA,B17014_016M,B17014_016MA,B17014_017E,B17014_017EA,B17014_017M,B17014_017MA,B17014_018E,B17014_018EA,B17014_018M,B17014_018MA,B17014_019E,B17014_019EA,B17014_019M,B17014_019MA,B17014_020E,B17014_020EA,B17014_020M,B17014_020MA,B17014_021E,B17014_021EA,B17014_021M,B17014_021MA,B17014_022E,B17014_022EA,B17014_022M,B17014_022MA,B17014_023E,B17014_023EA,B17014_023M,B17014_023MA,B17014_024E,B17014_024EA,B17014_024M,B17014_024MA,B17014_025E,B17014_025EA,B17014_025M,B17014_025MA,B17014_026E,B17014_026EA,B17014_026M,B17014_026MA,B17014_027E,B17014_027EA,B17014_027M,B17014_027MA,B17014_028E,B17014_028EA,B17014_028M,B17014_028MA,B17014_029E,B17014_029EA,B17014_029M,B17014_029MA,B17014_030E,B17014_030EA,B17014_030M,B17014_030MA,B17014_031E,B17014_031EA,B17014_031M,B17014_031MA,B17014_032E,B17014_032EA,B17014_032M,B17014_032MA,B17014_033E,B17014_033EA,B17014_033M,B17014_033MA,B17014_034E,B17014_034EA,B17014_034M,B17014_034MA,B17014_035E,B17014_035EA,B17014_035M,B17014_035MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,29548,null,2409,null,50186,null,4017,null,21070,null,2605,null,3707,null,1012,null,196437,null,7528,null,28515,null,3514,null,8391,null,1694,null,16790,null,2644,null,2872,null,1043,null,462,null,380,null,167922,null,6475,null,61952,null,4141,null,92931,null,5663,null,12040,null,2114,null,999,null,538,null,2069195,null,19185,null,1572319,null,16668,null,171429,null,6252,null,402949,null,9580,null,825781,null,15666,null,172160,null,6499,null,496876,null,12609,null,130358,null,5905,null,8180,null,1322,null,69537,null,4590,null,42617,null,3670,null,10024,null,1848,null,366518,null,10699,null,25376,null,2456,null,216136,null,7793,null,102582,null,4560,null,22424,null,2574,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,2835,null,798,null,4288,null,999,null,1896,null,789,null,36,null,64,null,14226,null,2049,null,2475,null,1073,null,587,null,437,null,1795,null,955,null,93,null,112,null,0,null,275,null,11751,null,1735,null,4291,null,1051,null,6408,null,1327,null,1052,null,575,null,0,null,275,null,287085,null,5680,null,219809,null,5770,null,24560,null,1852,null,45901,null,3011,null,109269,null,4696,null,40079,null,2688,null,67276,null,3946,null,23392,null,2619,null,807,null,382,null,12668,null,1962,null,6159,null,1266,null,3758,null,1052,null,43884,null,3066,null,3266,null,723,null,20514,null,2403,null,13509,null,1565,null,6595,null,1417,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,3573,null,995,null,9269,null,1415,null,6521,null,1280,null,1134,null,502,null,18890,null,2344,null,3353,null,1013,null,415,null,291,null,2549,null,943,null,283,null,320,null,106,null,118,null,15537,null,2041,null,3751,null,1278,null,10978,null,1739,null,764,null,365,null,44,null,60,null,357827,null,6663,null,301298,null,6746,null,40031,null,2437,null,68466,null,3074,null,155007,null,5195,null,37794,null,2728,null,56529,null,3451,null,20291,null,2462,null,1003,null,495,null,12672,null,2221,null,5480,null,1258,null,1136,null,562,null,36238,null,2604,null,3588,null,1003,null,21059,null,2073,null,9970,null,1399,null,1621,null,594,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,25796,null,2710,null,48589,null,3622,null,20700,null,2263,null,3315,null,966,null,210909,null,7259,null,34020,null,3359,null,10466,null,1877,null,21095,null,2862,null,2173,null,734,null,286,null,254,null,176889,null,6900,null,65706,null,4805,null,97340,null,5274,null,12330,null,1980,null,1513,null,730,null,2810829,null,16463,null,2211626,null,16947,null,242636,null,4675,null,499073,null,9261,null,1138585,null,14381,null,331332,null,7883,null,599203,null,10562,null,180743,null,5658,null,11107,null,1444,null,93109,null,4801,null,57564,null,3288,null,18963,null,2466,null,418460,null,9853,null,31626,null,2732,null,223452,null,8007,null,126046,null,5447,null,37336,null,3537,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,16211,null,1909,null,26206,null,2640,null,14900,null,1835,null,1993,null,635,null,118598,null,5874,null,19695,null,2798,null,5676,null,1240,null,13015,null,2247,null,848,null,517,null,156,null,155,null,98903,null,5041,null,31199,null,2940,null,60751,null,4033,null,6388,null,1196,null,565,null,382,null,1479647,null,12225,null,1192040,null,12080,null,149839,null,3986,null,268302,null,5977,null,621504,null,10868,null,152395,null,4575,null,287607,null,8362,null,86147,null,4953,null,4506,null,947,null,50773,null,4044,null,26529,null,2823,null,4339,null,1045,null,201460,null,6813,null,16393,null,1725,null,112436,null,5277,null,61025,null,3926,null,11606,null,1552,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,6225,null,1158,null,7082,null,1140,null,6394,null,1136,null,988,null,440,null,40491,null,3385,null,6299,null,1425,null,1222,null,453,null,4076,null,1171,null,1001,null,553,null,0,null,228,null,34192,null,3013,null,9275,null,1717,null,23112,null,2264,null,1680,null,493,null,125,null,145,null,737082,null,7320,null,615652,null,7776,null,75566,null,2817,null,106617,null,5078,null,348542,null,7960,null,84927,null,3391,null,121430,null,4191,null,41666,null,3046,null,2043,null,750,null,23135,null,2490,null,14535,null,1744,null,1953,null,669,null,79764,null,3272,null,4155,null,773,null,47231,null,2833,null,23336,null,1971,null,5042,null,1046,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,4612,null,877,null,10130,null,1629,null,6431,null,1200,null,1233,null,546,null,42455,null,3121,null,7363,null,1448,null,1035,null,412,null,5457,null,1341,null,871,null,544,null,0,null,244,null,35092,null,2708,null,8017,null,1482,null,23823,null,2157,null,2883,null,710,null,369,null,427,null,657320,null,7464,null,535242,null,6802,null,55843,null,2695,null,111002,null,4113,null,297783,null,6474,null,70614,null,3458,null,122078,null,4939,null,41295,null,2835,null,1658,null,532,null,24725,null,2757,null,12950,null,1652,null,1962,null,621,null,80783,null,3849,null,5630,null,948,null,44980,null,2979,null,24509,null,2212,null,5664,null,1051,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,24352,null,2729,null,24349,null,2744,null,12410,null,1987,null,1598,null,694,null,102268,null,5046,null,14760,null,2054,null,5995,null,1227,null,7328,null,1550,null,1437,null,656,null,0,null,273,null,87508,null,4843,null,36259,null,3012,null,47233,null,4174,null,3528,null,993,null,488,null,281,null,981644,null,10597,null,792967,null,11598,null,111025,null,3669,null,196980,null,6099,null,397614,null,8402,null,87348,null,4261,null,188677,null,7046,null,54476,null,3738,null,5666,null,1151,null,31343,null,3026,null,13533,null,1886,null,3934,null,910,null,134201,null,5653,null,17854,null,2255,null,77707,null,4662,null,33173,null,2847,null,5467,null,1142,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,13479,null,1714,null,18005,null,2139,null,4774,null,1060,null,736,null,347,null,112650,null,6016,null,10697,null,1790,null,3822,null,1126,null,5218,null,1254,null,1614,null,673,null,43,null,73,null,101953,null,5828,null,35963,null,3188,null,56771,null,4841,null,8249,null,1344,null,970,null,429,null,979255,null,11421,null,737017,null,10693,null,88387,null,4134,null,187797,null,6897,null,369337,null,8786,null,91496,null,4522,null,242238,null,7610,null,67076,null,4023,null,5843,null,1050,null,36534,null,3334,null,21077,null,2672,null,3622,null,983,null,175162,null,6398,null,14464,null,2047,null,97150,null,4884,null,51281,null,3368,null,12267,null,2136,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,3597,null,723,null,3639,null,892,null,2891,null,728,null,130,null,142,null,18680,null,2088,null,3718,null,837,null,1331,null,553,null,2091,null,822,null,260,null,182,null,36,null,59,null,14962,null,1970,null,5350,null,1173,null,8617,null,1489,null,959,null,456,null,36,null,63,null,318624,null,5723,null,260886,null,4738,null,37398,null,1846,null,52570,null,2682,null,138945,null,4411,null,31973,null,2117,null,57738,null,3391,null,17340,null,1721,null,626,null,295,null,10468,null,1459,null,5528,null,979,null,718,null,400,null,40398,null,3028,null,3963,null,885,null,22566,null,2175,null,11913,null,1591,null,1956,null,640,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,9077,null,1481,null,8828,null,1427,null,4546,null,1208,null,1101,null,463,null,61806,null,4083,null,8390,null,1732,null,3258,null,1267,null,4486,null,1115,null,601,null,359,null,45,null,75,null,53416,null,3838,null,19590,null,2274,null,29073,null,2744,null,4350,null,1005,null,403,null,415,null,1306330,null,11281,null,988605,null,11687,null,90435,null,3562,null,203948,null,5836,null,534077,null,9335,null,160145,null,6385,null,317725,null,8887,null,81515,null,5040,null,4105,null,856,null,41662,null,3836,null,27205,null,2750,null,8543,null,1656,null,236210,null,6583,null,9826,null,1336,null,124967,null,5651,null,78865,null,4828,null,22552,null,2377,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,12281,null,1388,null,12105,null,1911,null,5526,null,1133,null,1123,null,572,null,77576,null,4989,null,11346,null,1914,null,5088,null,1491,null,4877,null,1193,null,1190,null,609,null,191,null,305,null,66230,null,4308,null,30969,null,3340,null,30019,null,2928,null,4832,null,1253,null,410,null,254,null,1448446,null,13792,null,1137475,null,12395,null,111826,null,3704,null,229410,null,6752,null,604552,null,10285,null,191687,null,6078,null,310971,null,8597,null,87310,null,5203,null,6612,null,1190,null,40962,null,3501,null,31115,null,2938,null,8621,null,1522,null,223661,null,7132,null,17806,null,2136,null,110960,null,6515,null,73497,null,4028,null,21398,null,2234,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,101342,null,5570,null,30567,null,2980,null,45320,null,3578,null,22452,null,2295,null,3003,null,917,null,190774,null,7336,null,32429,null,3343,null,10415,null,1716,null,18375,null,2446,null,3192,null,947,null,447,null,353,null,158345,null,6398,null,57071,null,3960,null,89321,null,5008,null,10667,null,1354,null,1286,null,565,null,2231642,null,15674,null,1777042,null,14727,null,276608,null,5056,null,419629,null,7622,null,854660,null,11679,null,226145,null,5848,null,454600,null,8577,null,134292,null,5803,null,12170,null,1553,null,76856,null,4327,null,37742,null,2831,null,7524,null,1336,null,320308,null,7168,null,32956,null,2740,null,180394,null,5247,null,86493,null,5107,null,20465,null,2068,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,35213,null,2973,null,9671,null,1389,null,14870,null,1947,null,8405,null,1304,null,2267,null,615,null,59702,null,3792,null,10947,null,1702,null,2829,null,901,null,6392,null,1243,null,1564,null,559,null,162,null,239,null,48755,null,3477,null,14855,null,2045,null,30616,null,2683,null,2779,null,919,null,505,null,360,null,1254252,null,10299,null,1041481,null,9884,null,119262,null,3334,null,185824,null,5336,null,589659,null,9509,null,146736,null,4075,null,212771,null,6592,null,69479,null,3712,null,2143,null,564,null,35813,null,2801,null,26273,null,2434,null,5250,null,1137,null,143292,null,5310,null,6419,null,1175,null,78525,null,3506,null,48097,null,3343,null,10251,null,1525,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,35111,null,3000,null,12219,null,1603,null,14621,null,2155,null,7665,null,1820,null,606,null,335,null,95433,null,5752,null,13138,null,2109,null,4396,null,1174,null,7308,null,1485,null,1310,null,695,null,124,null,153,null,82295,null,5233,null,29974,null,3007,null,46661,null,4242,null,4593,null,1260,null,1067,null,652,null,623587,null,10341,null,471416,null,9998,null,68074,null,2949,null,120358,null,5237,null,231268,null,7435,null,51716,null,4318,null,152171,null,6531,null,41253,null,3870,null,3020,null,891,null,23702,null,3080,null,11246,null,2088,null,3285,null,1046,null,110918,null,5183,null,10680,null,1597,null,63899,null,4212,null,29705,null,2718,null,6634,null,1306,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,52405,null,3632,null,14748,null,1928,null,21632,null,2326,null,14573,null,2110,null,1452,null,554,null,116067,null,5060,null,20124,null,2631,null,6008,null,1223,null,11560,null,1815,null,2509,null,927,null,47,null,80,null,95943,null,4447,null,32048,null,3262,null,56878,null,3686,null,6441,null,1224,null,576,null,416,null,1374903,null,10549,null,1100491,null,10917,null,150177,null,3773,null,242276,null,7185,null,571554,null,9716,null,136484,null,5107,null,274412,null,8547,null,77778,null,4667,null,5844,null,1127,null,42811,null,3753,null,23379,null,2171,null,5744,null,1276,null,196634,null,6558,null,14388,null,1833,null,113593,null,5424,null,55309,null,3592,null,13344,null,1503,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8916,null,1071,null,2855,null,595,null,2917,null,714,null,2945,null,836,null,199,null,174,null,14513,null,2071,null,3435,null,1079,null,1411,null,629,null,1819,null,747,null,205,null,207,null,0,null,240,null,11078,null,1821,null,2831,null,914,null,7527,null,1435,null,685,null,431,null,35,null,60,null,212511,null,5143,null,179050,null,5420,null,24873,null,1605,null,36264,null,2638,null,96860,null,3774,null,21053,null,2115,null,33461,null,2528,null,11148,null,1846,null,704,null,408,null,6666,null,1241,null,3372,null,1049,null,406,null,340,null,22313,null,1969,null,1099,null,356,null,12696,null,1640,null,7452,null,1250,null,1066,null,445,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,14374,null,1785,null,2968,null,673,null,5613,null,1114,null,5502,null,1340,null,291,null,206,null,24183,null,2526,null,3648,null,948,null,317,null,233,null,2904,null,856,null,323,null,236,null,104,null,164,null,20535,null,2404,null,4991,null,1189,null,13105,null,2171,null,2070,null,745,null,369,null,246,null,419409,null,6807,null,347996,null,6732,null,36122,null,1882,null,60765,null,2953,null,202378,null,5681,null,48731,null,2851,null,71413,null,3849,null,21953,null,2234,null,970,null,471,null,11479,null,1734,null,8483,null,1432,null,1021,null,483,null,49460,null,3217,null,2661,null,706,null,29326,null,3051,null,12952,null,1573,null,4521,null,1118,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,22584,null,3137,null,5598,null,1479,null,10653,null,2008,null,5648,null,1457,null,685,null,539,null,34137,null,3233,null,6298,null,1176,null,1691,null,708,null,3604,null,980,null,844,null,591,null,159,null,199,null,27839,null,3264,null,10833,null,1966,null,16311,null,2399,null,695,null,358,null,0,null,302,null,575515,null,10266,null,429330,null,8570,null,53682,null,2667,null,105768,null,5470,null,214430,null,7140,null,55450,null,3505,null,146185,null,6763,null,54049,null,3894,null,2308,null,700,null,29173,null,2799,null,15465,null,2649,null,7103,null,1663,null,92136,null,5206,null,4993,null,1190,null,51928,null,3561,null,27922,null,2989,null,7293,null,1329,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,6252,null,985,null,2111,null,629,null,1602,null,560,null,2222,null,760,null,317,null,254,null,12420,null,1878,null,1567,null,703,null,369,null,345,null,793,null,478,null,405,null,359,null,0,null,255,null,10853,null,1940,null,4314,null,1212,null,6233,null,1631,null,306,null,251,null,0,null,255,null,317819,null,4419,null,264674,null,5243,null,28118,null,2087,null,51763,null,3363,null,143410,null,4177,null,41383,null,2673,null,53145,null,3319,null,18197,null,1956,null,902,null,479,null,10782,null,1636,null,4748,null,973,null,1765,null,753,null,34948,null,2807,null,2262,null,587,null,19662,null,1986,null,9559,null,1356,null,3465,null,1070,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,47075,null,3821,null,16847,null,2306,null,20145,null,2091,null,8336,null,1260,null,1747,null,661,null,103929,null,5159,null,15637,null,2234,null,6147,null,1547,null,7533,null,1592,null,1843,null,769,null,114,null,135,null,88292,null,4856,null,36737,null,3004,null,45222,null,4046,null,5174,null,1205,null,1159,null,543,null,2021027,null,12469,null,1564429,null,14111,null,157000,null,4569,null,378840,null,9486,null,771417,null,12519,null,257172,null,7211,null,456598,null,9351,null,131582,null,5353,null,7650,null,1319,null,62941,null,4225,null,45094,null,3804,null,15897,null,1728,null,325016,null,7343,null,22349,null,2199,null,166067,null,6613,null,104068,null,4592,null,32532,null,2622,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25798,null,2921,null,7411,null,1306,null,11334,null,2199,null,6178,null,1401,null,875,null,517,null,40663,null,3393,null,8771,null,1983,null,2818,null,955,null,4760,null,1426,null,1193,null,642,null,0,null,283,null,31892,null,3186,null,10059,null,1466,null,19020,null,2276,null,2548,null,867,null,265,null,217,null,422835,null,7011,null,321282,null,6630,null,49164,null,2698,null,75791,null,3968,null,161081,null,5320,null,35246,null,2435,null,101553,null,5084,null,33216,null,3038,null,1441,null,517,null,20002,null,2403,null,9579,null,1872,null,2194,null,665,null,68337,null,4166,null,4595,null,980,null,38740,null,3515,null,21433,null,2338,null,3569,null,1079,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,168173,null,7418,null,51037,null,3929,null,75711,null,4407,null,35045,null,3248,null,6380,null,1233,null,330044,null,8981,null,50477,null,4156,null,18309,null,2326,null,27254,null,2987,null,4345,null,961,null,569,null,413,null,279567,null,8349,null,120195,null,5926,null,139747,null,5928,null,16973,null,2165,null,2652,null,772,null,4108623,null,20904,null,3046425,null,20522,null,356409,null,8319,null,720491,null,11755,null,1501932,null,16757,null,467593,null,8940,null,1062198,null,15982,null,291659,null,9969,null,20029,null,2016,null,142664,null,6176,null,92781,null,5189,null,36185,null,3466,null,770539,null,11584,null,61208,null,4576,null,402801,null,8563,null,229694,null,6732,null,76836,null,3939,null,0400000US36,New York,36
