B18105_001E,B18105_001EA,B18105_001M,B18105_001MA,B18105_002E,B18105_002EA,B18105_002M,B18105_002MA,B18105_003E,B18105_003EA,B18105_003M,B18105_003MA,B18105_004E,B18105_004EA,B18105_004M,B18105_004MA,B18105_005E,B18105_005EA,B18105_005M,B18105_005MA,B18105_006E,B18105_006EA,B18105_006M,B18105_006MA,B18105_007E,B18105_007EA,B18105_007M,B18105_007MA,B18105_008E,B18105_008EA,B18105_008M,B18105_008MA,B18105_009E,B18105_009EA,B18105_009M,B18105_009MA,B18105_010E,B18105_010EA,B18105_010M,B18105_010MA,B18105_011E,B18105_011EA,B18105_011M,B18105_011MA,B18105_012E,B18105_012EA,B18105_012M,B18105_012MA,B18105_013E,B18105_013EA,B18105_013M,B18105_013MA,B18105_014E,B18105_014EA,B18105_014M,B18105_014MA,B18105_015E,B18105_015EA,B18105_015M,B18105_015MA,B18105_016E,B18105_016EA,B18105_016M,B18105_016MA,B18105_017E,B18105_017EA,B18105_017M,B18105_017MA,B18105_018E,B18105_018EA,B18105_018M,B18105_018MA,B18105_019E,B18105_019EA,B18105_019M,B18105_019MA,B18105_020E,B18105_020EA,B18105_020M,B18105_020MA,B18105_021E,B18105_021EA,B18105_021M,B18105_021MA,B18105_022E,B18105_022EA,B18105_022M,B18105_022MA,B18105_023E,B18105_023EA,B18105_023M,B18105_023MA,B18105_024E,B18105_024EA,B18105_024M,B18105_024MA,B18105_025E,B18105_025EA,B18105_025M,B18105_025MA,B18105_026E,B18105_026EA,B18105_026M,B18105_026MA,B18105_027E,B18105_027EA,B18105_027M,B18105_027MA,B18105_028E,B18105_028EA,B18105_028M,B18105_028MA,B18105_029E,B18105_029EA,B18105_029M,B18105_029MA,B18105_030E,B18105_030EA,B18105_030M,B18105_030MA,B18105_031E,B18105_031EA,B18105_031M,B18105_031MA,B18105_032E,B18105_032EA,B18105_032M,B18105_032MA,B18105_033E,B18105_033EA,B18105_033M,B18105_033MA,GEO_ID,NAME,state
8849878,null,8088,null,4263850,null,9305,null,937512,null,4848,null,7552,null,1780,null,929960,null,4677,null,1113763,null,6901,null,15129,null,2320,null,1098634,null,6908,null,1802165,null,8709,null,130948,null,6309,null,1671217,null,10923,null,263014,null,2925,null,44024,null,3157,null,218990,null,3461,null,147396,null,2705,null,45152,null,3150,null,102244,null,2954,null,4586028,null,8714,null,893778,null,4177,null,5377,null,1140,null,888401,null,4430,null,1152794,null,7803,null,15973,null,2845,null,1136821,null,8196,null,1974789,null,4472,null,173605,null,7340,null,1801184,null,7983,null,311395,null,2981,null,69967,null,3788,null,241428,null,4471,null,253272,null,2946,null,106660,null,3980,null,146612,null,4940,null,0400000US13,Georgia,13
1143103,null,4917,null,559568,null,4107,null,102853,null,1846,null,263,null,236,null,102590,null,1819,null,138473,null,3222,null,1695,null,778,null,136778,null,3332,null,240049,null,2386,null,12108,null,1789,null,227941,null,2550,null,41881,null,575,null,5327,null,1048,null,36554,null,1153,null,36312,null,1207,null,10347,null,1243,null,25965,null,1813,null,583535,null,3157,null,96645,null,1241,null,352,null,256,null,96293,null,1277,null,135036,null,1778,null,1177,null,617,null,133859,null,1880,null,249432,null,2252,null,14622,null,1856,null,234810,null,2665,null,47937,null,808,null,6263,null,1005,null,41674,null,1180,null,54485,null,1554,null,17504,null,1479,null,36981,null,1758,null,0400000US15,Hawaii,15
1397187,null,2126,null,695590,null,2648,null,151779,null,1880,null,1103,null,460,null,150676,null,1949,null,181043,null,2146,null,2477,null,859,null,178566,null,2339,null,280216,null,1888,null,19049,null,2060,null,261167,null,2784,null,49187,null,1070,null,5924,null,909,null,43263,null,1160,null,33365,null,765,null,8515,null,1165,null,24850,null,1273,null,701597,null,2552,null,143017,null,1775,null,469,null,290,null,142548,null,1788,null,179023,null,1795,null,1854,null,782,null,177169,null,1837,null,283702,null,1733,null,20827,null,2572,null,262875,null,2723,null,51167,null,961,null,7700,null,1081,null,43467,null,1541,null,44688,null,1168,null,16935,null,1881,null,27753,null,1771,null,0400000US16,Idaho,16
11827038,null,3561,null,5785953,null,5520,null,1162030,null,2863,null,6676,null,1360,null,1155354,null,3241,null,1522283,null,4165,null,16928,null,2548,null,1505355,null,4819,null,2463496,null,4862,null,120125,null,5566,null,2343371,null,7387,null,375843,null,1718,null,49510,null,3264,null,326333,null,3880,null,262301,null,2144,null,69406,null,2802,null,192895,null,3079,null,6041085,null,4769,null,1113691,null,2360,null,5822,null,1321,null,1107869,null,2580,null,1504804,null,3313,null,17876,null,2288,null,1486928,null,3962,null,2543388,null,4423,null,174492,null,6302,null,2368896,null,7343,null,449823,null,2370,null,78524,null,3494,null,371299,null,3924,null,429379,null,3331,null,155969,null,4091,null,273410,null,4524,null,0400000US17,Illinois,17
5872449,null,2637,null,2872686,null,4890,null,581387,null,2463,null,4176,null,1298,null,577211,null,2662,null,729688,null,3928,null,10946,null,1833,null,718742,null,4239,null,1228861,null,4192,null,85457,null,4172,null,1143404,null,5367,null,197789,null,1377,null,27363,null,2240,null,170426,null,2513,null,134961,null,1494,null,39425,null,2605,null,95536,null,2851,null,2999763,null,4639,null,557572,null,2583,null,3415,null,925,null,554157,null,2701,null,727129,null,3347,null,10865,null,1876,null,716264,null,3885,null,1263601,null,3963,null,116770,null,5537,null,1146831,null,5833,null,231448,null,1549,null,44526,null,2741,null,186922,null,3016,null,220013,null,2525,null,79571,null,3647,null,140442,null,4265,null,0400000US18,Indiana,18
2758067,null,1947,null,1358343,null,3871,null,259855,null,2245,null,1406,null,622,null,258449,null,2314,null,346654,null,2829,null,4040,null,969,null,342614,null,3113,null,573869,null,2841,null,31355,null,2409,null,542514,null,3368,null,100068,null,1197,null,12603,null,1380,null,87465,null,1724,null,77897,null,1187,null,17729,null,1489,null,60168,null,1721,null,1399724,null,3603,null,248363,null,2011,null,1177,null,484,null,247186,null,1983,null,336752,null,2800,null,3298,null,893,null,333454,null,3038,null,577971,null,2280,null,36592,null,2691,null,541379,null,3135,null,113595,null,1030,null,16271,null,1403,null,97324,null,1709,null,123043,null,1627,null,36046,null,2018,null,86997,null,2131,null,0400000US19,Iowa,19
2552177,null,3366,null,1256316,null,3838,null,253314,null,2250,null,1454,null,562,null,251860,null,2262,null,332063,null,3069,null,6183,null,1689,null,325880,null,3070,null,522613,null,2694,null,32580,null,2834,null,490033,null,3788,null,84221,null,1499,null,11796,null,1490,null,72425,null,1996,null,64105,null,1412,null,17439,null,1708,null,46666,null,2227,null,1295861,null,3219,null,242830,null,1796,null,1645,null,688,null,241185,null,1784,null,324425,null,2132,null,5007,null,1231,null,319418,null,2469,null,534892,null,2153,null,45179,null,3412,null,489713,null,4121,null,95658,null,1601,null,17549,null,1936,null,78109,null,2328,null,98056,null,1832,null,35762,null,2442,null,62294,null,2527,null,0400000US20,Kansas,20
3935199,null,3086,null,1905634,null,4821,null,370797,null,3549,null,4172,null,1277,null,366625,null,3468,null,472044,null,2992,null,11767,null,2200,null,460277,null,3136,null,829670,null,3103,null,95592,null,4394,null,734078,null,5032,null,142605,null,1763,null,26772,null,2015,null,115833,null,2425,null,90518,null,1408,null,30443,null,1830,null,60075,null,2086,null,2029565,null,5050,null,354044,null,3539,null,1747,null,652,null,352297,null,3625,null,481801,null,2959,null,12985,null,1890,null,468816,null,3536,null,882707,null,2666,null,116548,null,5771,null,766159,null,6407,null,167203,null,1465,null,43481,null,3137,null,123722,null,3373,null,143810,null,1851,null,60598,null,2435,null,83212,null,2964,null,0400000US21,Kentucky,21
4072994,null,3215,null,1949879,null,6368,null,409049,null,3228,null,3279,null,791,null,405770,null,3366,null,513533,null,5104,null,11238,null,1971,null,502295,null,5001,null,804648,null,5255,null,72854,null,4485,null,731794,null,6826,null,134107,null,1503,null,25355,null,2066,null,108752,null,2187,null,88542,null,1749,null,31021,null,2222,null,57521,null,2113,null,2123115,null,6098,null,392819,null,2824,null,2789,null,1016,null,390030,null,2784,null,541063,null,3351,null,11204,null,1792,null,529859,null,3674,null,885271,null,3861,null,96675,null,4587,null,788596,null,5190,null,163107,null,1985,null,40711,null,2478,null,122396,null,2894,null,140855,null,2222,null,61769,null,3093,null,79086,null,3341,null,0400000US22,Louisiana,22
1229543,null,1430,null,596169,null,1851,null,101312,null,1198,null,444,null,266,null,100868,null,1209,null,130906,null,1566,null,3434,null,1117,null,127472,null,1869,null,277529,null,1138,null,22827,null,2027,null,254702,null,2277,null,50574,null,474,null,7562,null,1193,null,43012,null,1233,null,35848,null,599,null,11196,null,1316,null,24652,null,1472,null,633374,null,1795,null,97767,null,1248,null,337,null,224,null,97430,null,1244,null,133389,null,1145,null,4115,null,1118,null,129274,null,1706,null,291995,null,1294,null,24505,null,1999,null,267490,null,2566,null,56074,null,554,null,9040,null,1204,null,47034,null,1313,null,54149,null,829,null,18543,null,1411,null,35606,null,1496,null,0400000US23,Maine,23
5210309,null,3980,null,2497022,null,4685,null,495957,null,2226,null,3476,null,1168,null,492481,null,2475,null,618981,null,3705,null,5231,null,1367,null,613750,null,4038,null,1099744,null,3538,null,54313,null,3787,null,1045431,null,5697,null,170747,null,1582,null,19343,null,2164,null,151404,null,2314,null,111593,null,1417,null,27219,null,1854,null,84374,null,2144,null,2713287,null,4195,null,472623,null,2076,null,2716,null,850,null,469907,null,2177,null,637634,null,2874,null,7421,null,1582,null,630213,null,3214,null,1217980,null,3272,null,79031,null,3925,null,1138949,null,5386,null,204048,null,1873,null,30626,null,2682,null,173422,null,2777,null,181002,null,3331,null,64781,null,3907,null,116221,null,4314,null,0400000US24,Maryland,24
6111371,null,1779,null,2954470,null,3437,null,534061,null,2073,null,3976,null,958,null,530085,null,2411,null,743787,null,2166,null,10286,null,2024,null,733501,null,3055,null,1324380,null,2774,null,69961,null,4808,null,1254419,null,4646,null,202345,null,1401,null,23276,null,2078,null,179069,null,2335,null,149897,null,1635,null,35641,null,2707,null,114256,null,2727,null,3156901,null,3593,null,512100,null,2027,null,3884,null,1197,null,508216,null,2316,null,756477,null,2153,null,9751,null,1899,null,746726,null,3045,null,1398958,null,2442,null,90267,null,5657,null,1308691,null,6077,null,242359,null,1437,null,34331,null,2484,null,208028,null,2777,null,247007,null,2967,null,79496,null,3254,null,167511,null,3985,null,0400000US25,Massachusetts,25
9219371,null,2559,null,4497393,null,4230,null,884120,null,2343,null,6918,null,1387,null,877202,null,2861,null,1078170,null,2726,null,16787,null,1968,null,1061383,null,3065,null,1979456,null,3822,null,141987,null,5405,null,1837469,null,6487,null,328603,null,1903,null,38695,null,2265,null,289908,null,2868,null,227044,null,1772,null,61828,null,3251,null,165216,null,3373,null,4721978,null,3673,null,843179,null,2270,null,5083,null,993,null,838096,null,2684,null,1080084,null,3009,null,19799,null,2128,null,1060285,null,3468,null,2065500,null,3188,null,190483,null,7571,null,1875017,null,7990,null,378349,null,1662,null,68989,null,3512,null,309360,null,3903,null,354866,null,2483,null,130660,null,4488,null,224206,null,4666,null,0400000US26,Michigan,26
4834680,null,1824,null,2395342,null,3147,null,457529,null,2068,null,2168,null,634,null,455361,null,2226,null,610411,null,2923,null,6307,null,1214,null,604104,null,3224,null,1050313,null,2700,null,45748,null,2822,null,1004565,null,3798,null,162147,null,1197,null,18393,null,1701,null,143754,null,2034,null,114942,null,1289,null,26296,null,1953,null,88646,null,2002,null,2439338,null,2715,null,436027,null,1769,null,2271,null,679,null,433756,null,1773,null,599015,null,2307,null,5146,null,1154,null,593869,null,2494,null,1052192,null,2346,null,53923,null,3227,null,998269,null,3666,null,177026,null,1911,null,20549,null,1663,null,156477,null,2136,null,175078,null,2295,null,51058,null,2755,null,124020,null,2695,null,0400000US27,Minnesota,27
2659494,null,3444,null,1270946,null,6100,null,278207,null,3657,null,1801,null,780,null,276406,null,3785,null,332282,null,4453,null,7155,null,1516,null,325127,null,4604,null,512362,null,4448,null,56108,null,3758,null,456254,null,4566,null,90083,null,2008,null,20151,null,1957,null,69932,null,2037,null,58012,null,1893,null,22258,null,1825,null,35754,null,1819,null,1388548,null,5365,null,265664,null,3022,null,3465,null,1199,null,262199,null,3189,null,347378,null,3229,null,7468,null,1834,null,339910,null,3540,null,567027,null,2979,null,74320,null,5307,null,492707,null,5519,null,109779,null,1983,null,27909,null,2353,null,81870,null,2226,null,98700,null,2232,null,42944,null,2430,null,55756,null,2328,null,0400000US28,Mississippi,28
5467378,null,3201,null,2647988,null,4676,null,518505,null,2873,null,3962,null,1060,null,514543,null,3103,null,663718,null,3278,null,11101,null,1950,null,652617,null,4014,null,1129038,null,3337,null,93313,null,4949,null,1035725,null,5637,null,197275,null,1462,null,30807,null,2301,null,166468,null,2562,null,139452,null,1471,null,41224,null,2256,null,98228,null,2410,null,2819390,null,4553,null,504298,null,2649,null,3713,null,866,null,500585,null,2688,null,677537,null,2804,null,13428,null,1848,null,664109,null,3234,null,1193530,null,2507,null,121276,null,5324,null,1072254,null,6095,null,228567,null,2122,null,48097,null,2774,null,180470,null,3125,null,215458,null,2531,null,80287,null,3433,null,135171,null,3425,null,0400000US29,Missouri,29
896662,null,1764,null,444111,null,2427,null,81455,null,1856,null,357,null,220,null,81098,null,1872,null,109895,null,1897,null,2799,null,992,null,107096,null,2015,null,190674,null,2014,null,12707,null,1561,null,177967,null,2390,null,35716,null,603,null,4319,null,769,null,31397,null,852,null,26371,null,512,null,7855,null,1112,null,18516,null,1147,null,452551,null,2704,null,78032,null,1746,null,459,null,385,null,77573,null,1768,null,106848,null,1765,null,1801,null,740,null,105047,null,1827,null,195480,null,1585,null,13526,null,1561,null,181954,null,2066,null,37585,null,599,null,4704,null,802,null,32881,null,885,null,34606,null,773,null,11799,null,1277,null,22807,null,1188,null,0400000US30,Montana,30
1628856,null,2074,null,805047,null,3461,null,159730,null,1864,null,837,null,407,null,158893,null,1829,null,216326,null,2295,null,2104,null,876,null,214222,null,2529,null,330679,null,2515,null,17306,null,1745,null,313373,null,2658,null,55455,null,1201,null,6878,null,981,null,48577,null,1589,null,42857,null,1080,null,11364,null,1152,null,31493,null,1508,null,823809,null,2963,null,151122,null,1522,null,687,null,324,null,150435,null,1466,null,209443,null,1929,null,2611,null,913,null,206832,null,2200,null,334727,null,2054,null,22145,null,2065,null,312582,null,2678,null,61682,null,1013,null,8244,null,1124,null,53438,null,1336,null,66835,null,1603,null,20915,null,1762,null,45920,null,2099,null,0400000US31,Nebraska,31
2407727,null,2497,null,1215945,null,3380,null,246229,null,2460,null,1502,null,636,null,244727,null,2561,null,310362,null,2332,null,4043,null,1043,null,306319,null,2480,null,517463,null,2919,null,31296,null,3236,null,486167,null,3899,null,85403,null,861,null,10975,null,1390,null,74428,null,1444,null,56488,null,764,null,18057,null,1860,null,38431,null,1843,null,1191782,null,2374,null,233368,null,2284,null,1531,null,848,null,231837,null,2547,null,293643,null,1982,null,4105,null,1240,null,289538,null,2386,null,503835,null,2137,null,34918,null,3147,null,468917,null,3375,null,91262,null,1272,null,14506,null,1603,null,76756,null,1776,null,69674,null,1273,null,25311,null,2148,null,44363,null,2047,null,0400000US32,Nevada,32
1234168,null,1053,null,607665,null,1394,null,110763,null,992,null,300,null,194,null,110463,null,997,null,137709,null,1257,null,1614,null,726,null,136095,null,1301,null,284032,null,1369,null,14344,null,1953,null,269688,null,2264,null,44338,null,575,null,5375,null,1036,null,38963,null,1194,null,30823,null,533,null,7358,null,1242,null,23465,null,1333,null,626503,null,1421,null,103456,null,935,null,437,null,359,null,103019,null,1021,null,138957,null,948,null,2457,null,856,null,136500,null,1385,null,290070,null,1350,null,16676,null,1874,null,273394,null,2259,null,48582,null,703,null,8130,null,1288,null,40452,null,1451,null,45438,null,1035,null,16051,null,1642,null,29387,null,1574,null,0400000US33,New Hampshire,33
8027677,null,2341,null,3901402,null,4021,null,763123,null,2033,null,6428,null,1295,null,756695,null,2517,null,922771,null,3068,null,10246,null,2030,null,912525,null,3808,null,1744379,null,3335,null,74007,null,3580,null,1670372,null,4496,null,272706,null,1866,null,30690,null,2630,null,242016,null,3107,null,198423,null,1912,null,55602,null,3257,null,142821,null,3499,null,4126275,null,3666,null,726303,null,2056,null,4339,null,891,null,721964,null,2337,null,903621,null,2726,null,11286,null,1970,null,892335,null,3382,null,1842007,null,2237,null,108958,null,5101,null,1733049,null,5692,null,328038,null,1627,null,53232,null,2939,null,274806,null,2887,null,326306,null,2228,null,114078,null,4102,null,212228,null,3716,null,0400000US34,New Jersey,34
1826040,null,3467,null,887683,null,3905,null,181677,null,2945,null,1327,null,555,null,180350,null,3001,null,232605,null,3487,null,3977,null,1227,null,228628,null,3572,null,358432,null,3435,null,31363,null,2015,null,327069,null,4005,null,66498,null,1305,null,11267,null,1231,null,55231,null,1502,null,48471,null,1479,null,16679,null,1949,null,31792,null,1970,null,938357,null,3915,null,182631,null,2881,null,1632,null,601,null,180999,null,2856,null,229309,null,2800,null,4704,null,1215,null,224605,null,3022,null,383028,null,2877,null,32127,null,2196,null,350901,null,3615,null,75995,null,1718,null,15361,null,1721,null,60634,null,2159,null,67394,null,1612,null,27304,null,2240,null,40090,null,2343,null,0400000US35,New Mexico,35
18045993,null,3237,null,8692090,null,6533,null,1631024,null,4893,null,11221,null,1697,null,1619803,null,5299,null,2228956,null,4481,null,26855,null,3141,null,2202101,null,4927,null,3787665,null,4794,null,218096,null,7429,null,3569569,null,8417,null,600362,null,2260,null,84262,null,3874,null,516100,null,4248,null,444083,null,2659,null,120603,null,4010,null,323480,null,4634,null,9353903,null,5823,null,1564483,null,2773,null,11474,null,1620,null,1553009,null,3274,null,2258223,null,3561,null,28073,null,2912,null,2230150,null,4274,null,4063069,null,4255,null,293598,null,8255,null,3769471,null,9433,null,742182,null,2361,null,123566,null,4506,null,618616,null,4543,null,725946,null,3643,null,271324,null,5596,null,454622,null,5845,null,0400000US36,New York,36
8495224,null,5230,null,4074778,null,6138,null,829050,null,5102,null,5741,null,1373,null,823309,null,5135,null,1009205,null,6837,null,17178,null,2657,null,992027,null,6943,null,1752877,null,5722,null,137094,null,5883,null,1615783,null,8449,null,293611,null,2543,null,46382,null,3110,null,247229,null,3720,null,190035,null,2418,null,56613,null,3366,null,133422,null,3463,null,4420446,null,5486,null,788060,null,4815,null,4810,null,989,null,783250,null,4880,null,1058149,null,4368,null,16862,null,2747,null,1041287,null,5012,null,1918498,null,4753,null,177492,null,6361,null,1741006,null,7459,null,353560,null,2699,null,72038,null,3975,null,281522,null,4246,null,302179,null,3127,null,117408,null,4085,null,184771,null,3497,null,0400000US37,North Carolina,37
