B19119_001E,B19119_001EA,B19119_001M,B19119_001MA,B19119_002E,B19119_002EA,B19119_002M,B19119_002MA,B19119_003E,B19119_003EA,B19119_003M,B19119_003MA,B19119_004E,B19119_004EA,B19119_004M,B19119_004MA,B19119_005E,B19119_005EA,B19119_005M,B19119_005MA,B19119_006E,B19119_006EA,B19119_006M,B19119_006MA,B19119_007E,B19119_007EA,B19119_007M,B19119_007MA,GEO_ID,NAME,state
56176,null,602,null,51184,null,693,null,55767,null,1390,null,68122,null,1506,null,60785,null,2169,null,55834,null,3910,null,52666,null,3489,null,0400000US13,Georgia,13
75066,null,1578,null,63143,null,2838,null,74449,null,2833,null,85190,null,7291,null,80552,null,6971,null,94304,null,13503,null,112585,null,13365,null,0400000US15,Hawaii,15
51851,null,886,null,47863,null,1405,null,54558,null,2608,null,60488,null,2207,null,57737,null,4357,null,51953,null,6086,null,57629,null,9933,null,0400000US16,Idaho,16
66806,null,478,null,59104,null,709,null,68782,null,1088,null,79788,null,1431,null,72240,null,1665,null,68061,null,2222,null,66662,null,3523,null,0400000US17,Illinois,17
56432,null,584,null,50279,null,704,null,58075,null,1184,null,68109,null,1319,null,64746,null,3017,null,61668,null,2807,null,65998,null,4318,null,0400000US18,Indiana,18
61156,null,771,null,55132,null,953,null,62485,null,1904,null,74349,null,1876,null,71627,null,2260,null,61746,null,5059,null,61726,null,6113,null,0400000US19,Iowa,19
60994,null,915,null,56251,null,1007,null,63816,null,2000,null,68154,null,2119,null,69210,null,2902,null,58082,null,4723,null,55196,null,10309,null,0400000US20,Kansas,20
49801,null,693,null,44353,null,888,null,51046,null,1783,null,62739,null,2233,null,59928,null,2835,null,52502,null,6162,null,51315,null,4566,null,0400000US21,Kentucky,21
53427,null,939,null,45950,null,1255,null,54800,null,2573,null,66154,null,2188,null,66029,null,3237,null,56745,null,6510,null,56870,null,7691,null,0400000US22,Louisiana,22
56566,null,1169,null,50767,null,1747,null,58097,null,2476,null,67361,null,2318,null,68365,null,5595,null,74776,null,8766,null,55433,null,15074,null,0400000US23,Maine,23
84254,null,913,null,73291,null,1244,null,85746,null,1864,null,101693,null,2272,null,98508,null,3817,null,95648,null,5566,null,89529,null,8976,null,0400000US24,Maryland,24
81033,null,946,null,67142,null,1012,null,82385,null,1793,null,100462,null,1946,null,103475,null,3311,null,99351,null,8037,null,85558,null,9537,null,0400000US25,Massachusetts,25
56681,null,426,null,49919,null,471,null,59190,null,861,null,70600,null,1014,null,67658,null,1905,null,58968,null,3227,null,52657,null,4154,null,0400000US26,Michigan,26
69374,null,521,null,60694,null,744,null,72886,null,1857,null,83772,null,1565,null,81598,null,2245,null,74597,null,5339,null,59021,null,4354,null,0400000US27,Minnesota,27
45601,null,903,null,40908,null,1250,null,46299,null,2086,null,54812,null,2640,null,50335,null,3697,null,43202,null,7910,null,42982,null,9734,null,0400000US28,Mississippi,28
56318,null,639,null,50295,null,682,null,57664,null,1307,null,68705,null,1707,null,67260,null,2925,null,66013,null,7044,null,59043,null,4908,null,0400000US29,Missouri,29
55010,null,1352,null,51566,null,1697,null,55357,null,3377,null,66825,null,4248,null,58198,null,6000,null,55539,null,9563,null,75761,null,21190,null,0400000US30,Montana,30
60102,null,941,null,53251,null,1371,null,64429,null,2633,null,69950,null,1905,null,70363,null,3412,null,62928,null,7156,null,66384,null,5850,null,0400000US31,Nebraska,31
60829,null,1204,null,56612,null,1940,null,59802,null,1946,null,69371,null,2108,null,61443,null,3450,null,61962,null,5975,null,77129,null,6897,null,0400000US32,Nevada,32
73856,null,1579,null,62509,null,1896,null,81134,null,2563,null,88538,null,2674,null,83081,null,8938,null,94246,null,9099,null,74257,null,28182,null,0400000US33,New Hampshire,33
83381,null,889,null,69539,null,1261,null,84192,null,1656,null,99474,null,1533,null,102931,null,3390,null,95995,null,6185,null,89623,null,7431,null,0400000US34,New Jersey,34
51994,null,1153,null,51018,null,1444,null,51459,null,3251,null,52842,null,3228,null,54788,null,4474,null,53387,null,4230,null,58222,null,4669,null,0400000US35,New Mexico,35
66891,null,560,null,56845,null,584,null,67292,null,987,null,82587,null,1414,null,80441,null,1791,null,77582,null,4403,null,79704,null,3287,null,0400000US36,New York,36
54288,null,568,null,49813,null,737,null,54573,null,1408,null,66487,null,1578,null,59925,null,2745,null,52913,null,3794,null,49349,null,4213,null,0400000US37,North Carolina,37
63507,null,1455,null,55501,null,2168,null,68209,null,4039,null,78352,null,3109,null,81369,null,7881,null,61814,null,9374,null,61413,null,18428,null,0400000US38,North Dakota,38
57360,null,475,null,50491,null,642,null,59275,null,1023,null,71453,null,1100,null,66204,null,2135,null,63512,null,2898,null,54910,null,4340,null,0400000US39,Ohio,39
52403,null,789,null,48909,null,985,null,53261,null,2149,null,63004,null,1795,null,54994,null,2585,null,48107,null,6262,null,51810,null,9819,null,0400000US40,Oklahoma,40
59174,null,787,null,54656,null,1176,null,59546,null,1591,null,71593,null,2526,null,63550,null,2763,null,60536,null,5556,null,60959,null,6571,null,0400000US41,Oregon,41
62185,null,402,null,52839,null,469,null,66030,null,1006,null,78626,null,1259,null,76895,null,1971,null,71035,null,4097,null,66099,null,4448,null,0400000US42,Pennsylvania,42
69350,null,2149,null,57567,null,3498,null,71019,null,3807,null,87163,null,4199,null,83848,null,7484,null,59839,null,15290,null,103575,null,48419,null,0400000US44,Rhode Island,44
52406,null,726,null,49685,null,945,null,51887,null,1717,null,62056,null,1990,null,54010,null,3559,null,57259,null,4272,null,53655,null,14243,null,0400000US45,South Carolina,45
57764,null,1603,null,52581,null,2057,null,57845,null,3991,null,66918,null,3346,null,69880,null,7092,null,63830,null,7855,null,56326,null,12590,null,0400000US46,South Dakota,46
51344,null,620,null,46432,null,852,null,52368,null,1297,null,62197,null,1492,null,60602,null,3111,null,57289,null,5288,null,49448,null,7386,null,0400000US47,Tennessee,47
56607,null,367,null,54288,null,588,null,55534,null,779,null,64420,null,1083,null,57130,null,1247,null,53786,null,2713,null,53299,null,2149,null,0400000US48,Texas,48
62935,null,1011,null,55220,null,1508,null,60944,null,2125,null,68707,null,2776,null,68386,null,2740,null,74140,null,3744,null,80272,null,5911,null,0400000US49,Utah,49
63483,null,2036,null,57013,null,2290,null,64767,null,3921,null,77127,null,5029,null,70777,null,9299,null,72307,null,8175,null,65422,null,13303,null,0400000US50,Vermont,50
71270,null,554,null,62586,null,901,null,72078,null,1921,null,85586,null,1995,null,81234,null,3111,null,81611,null,4668,null,96185,null,9553,null,0400000US51,Virginia,51
68360,null,617,null,62204,null,864,null,71354,null,1754,null,81269,null,1400,null,71181,null,3695,null,73241,null,4474,null,61582,null,5251,null,0400000US53,Washington,53
47659,null,976,null,41919,null,1116,null,50521,null,1958,null,59307,null,3177,null,58004,null,4094,null,52450,null,10513,null,52307,null,11492,null,0400000US54,West Virginia,54
62638,null,577,null,55175,null,724,null,65187,null,1345,null,76188,null,1162,null,73813,null,2424,null,68159,null,4839,null,59348,null,5650,null,0400000US55,Wisconsin,55
65532,null,2400,null,59847,null,2560,null,68553,null,3509,null,75129,null,2838,null,73284,null,7672,null,75307,null,10751,null,62473,null,23548,null,0400000US56,Wyoming,56
21359,null,346,null,17740,null,498,null,22640,null,734,null,27924,null,856,null,26128,null,1843,null,25434,null,2885,null,25954,null,6606,null,0400000US72,Puerto Rico,72
