B07408_001E,B07408_001EA,B07408_001M,B07408_001MA,B07408_002E,B07408_002EA,B07408_002M,B07408_002MA,B07408_003E,B07408_003EA,B07408_003M,B07408_003MA,B07408_004E,B07408_004EA,B07408_004M,B07408_004MA,B07408_005E,B07408_005EA,B07408_005M,B07408_005MA,B07408_006E,B07408_006EA,B07408_006M,B07408_006MA,B07408_007E,B07408_007EA,B07408_007M,B07408_007MA,B07408_008E,B07408_008EA,B07408_008M,B07408_008MA,B07408_009E,B07408_009EA,B07408_009M,B07408_009MA,B07408_010E,B07408_010EA,B07408_010M,B07408_010MA,B07408_011E,B07408_011EA,B07408_011M,B07408_011MA,B07408_012E,B07408_012EA,B07408_012M,B07408_012MA,B07408_013E,B07408_013EA,B07408_013M,B07408_013MA,B07408_014E,B07408_014EA,B07408_014M,B07408_014MA,B07408_015E,B07408_015EA,B07408_015M,B07408_015MA,B07408_016E,B07408_016EA,B07408_016M,B07408_016MA,B07408_017E,B07408_017EA,B07408_017M,B07408_017MA,B07408_018E,B07408_018EA,B07408_018M,B07408_018MA,B07408_019E,B07408_019EA,B07408_019M,B07408_019MA,B07408_020E,B07408_020EA,B07408_020M,B07408_020MA,B07408_021E,B07408_021EA,B07408_021M,B07408_021MA,B07408_022E,B07408_022EA,B07408_022M,B07408_022MA,B07408_023E,B07408_023EA,B07408_023M,B07408_023MA,B07408_024E,B07408_024EA,B07408_024M,B07408_024MA,B07408_025E,B07408_025EA,B07408_025M,B07408_025MA,B07408_026E,B07408_026EA,B07408_026M,B07408_026MA,B07408_027E,B07408_027EA,B07408_027M,B07408_027MA,B07408_028E,B07408_028EA,B07408_028M,B07408_028MA,B07408_029E,B07408_029EA,B07408_029M,B07408_029MA,B07408_030E,B07408_030EA,B07408_030M,B07408_030MA,GEO_ID,NAME,state
7605123,null,15025,null,2479462,null,22479,null,3648334,null,33645,null,859099,null,16521,null,189109,null,8235,null,429119,null,9007,null,6396523,null,26664,null,1908022,null,24018,null,3261607,null,30499,null,702077,null,15806,null,135198,null,8372,null,389619,null,8584,null,624438,null,22638,null,284425,null,12021,null,204125,null,11925,null,82646,null,5930,null,28949,null,3610,null,24293,null,2614,null,384488,null,16352,null,196499,null,10956,null,108940,null,8009,null,51128,null,3750,null,17073,null,2244,null,10848,null,2048,null,199674,null,10605,null,90516,null,6586,null,73662,null,6895,null,23248,null,3129,null,7889,null,1723,null,4359,null,1106,null,0400000US13,Georgia,13
1045895,null,6940,null,329903,null,7844,null,539436,null,9924,null,98042,null,5439,null,15849,null,2200,null,62665,null,3135,null,876732,null,9381,null,257419,null,7910,null,471054,null,9573,null,81580,null,4835,null,9889,null,1582,null,56790,null,2874,null,111551,null,8879,null,45231,null,4659,null,46929,null,5552,null,11091,null,2052,null,4308,null,1191,null,3992,null,1098,null,7472,null,1807,null,5555,null,1512,null,940,null,554,null,722,null,419,null,174,null,212,null,81,null,87,null,50140,null,5183,null,21698,null,2720,null,20513,null,3621,null,4649,null,1266,null,1478,null,764,null,1802,null,906,null,0400000US15,Hawaii,15
1189701,null,5764,null,300954,null,7804,null,677415,null,11666,null,130598,null,5881,null,20567,null,2523,null,60167,null,3223,null,993384,null,7866,null,217888,null,7417,null,599747,null,9943,null,107375,null,4567,null,13703,null,2064,null,54671,null,3273,null,112037,null,6925,null,44418,null,3844,null,44528,null,4482,null,15492,null,2244,null,4505,null,1251,null,3094,null,872,null,37625,null,4311,null,16926,null,2731,null,13984,null,2673,null,3443,null,954,null,1726,null,659,null,1546,null,624,null,46655,null,4190,null,21722,null,2942,null,19156,null,2883,null,4288,null,1284,null,633,null,437,null,856,null,393,null,0400000US16,Idaho,16
10277234,null,14281,null,3515048,null,23289,null,4963020,null,34318,null,1001415,null,17545,null,174520,null,6741,null,623231,null,10354,null,8916502,null,25324,null,2768592,null,24449,null,4582056,null,35010,null,855335,null,15379,null,133655,null,5744,null,576864,null,10197,null,863059,null,21898,null,473295,null,16483,null,232380,null,9959,null,97514,null,6263,null,28275,null,2983,null,31595,null,3418,null,265392,null,10199,null,156305,null,8132,null,66965,null,5782,null,27954,null,2371,null,6555,null,1332,null,7613,null,1395,null,232281,null,10254,null,116856,null,6334,null,81619,null,6671,null,20612,null,2552,null,6035,null,1382,null,7159,null,1440,null,0400000US17,Illinois,17
5099835,null,10708,null,1471048,null,14750,null,2622941,null,23082,null,610703,null,13904,null,78145,null,5035,null,316998,null,6760,null,4328330,null,17067,null,1103057,null,13796,null,2390203,null,22423,null,494347,null,11983,null,54236,null,3773,null,286487,null,7072,null,465968,null,15256,null,219908,null,9636,null,134225,null,7151,null,76059,null,5287,null,15754,null,2363,null,20022,null,2286,null,185960,null,8073,null,95097,null,5433,null,52435,null,4898,null,26513,null,2830,null,4989,null,1248,null,6926,null,1549,null,119577,null,7263,null,52986,null,4297,null,46078,null,4382,null,13784,null,2206,null,3166,null,1086,null,3563,null,881,null,0400000US18,Indiana,18
2412512,null,8072,null,666492,null,10770,null,1309913,null,15506,null,249955,null,8078,null,28126,null,2712,null,158026,null,4098,null,2037595,null,10680,null,471253,null,10319,null,1201595,null,14207,null,202767,null,7138,null,18022,null,2011,null,143958,null,4187,null,228144,null,8752,null,114451,null,6828,null,66513,null,5143,null,31194,null,3229,null,6387,null,1494,null,9599,null,1305,null,88815,null,5507,null,51631,null,3887,null,23060,null,3067,null,9702,null,1454,null,2041,null,620,null,2381,null,468,null,57958,null,5067,null,29157,null,3338,null,18745,null,2578,null,6292,null,1184,null,1676,null,781,null,2088,null,696,null,0400000US19,Iowa,19
2208058,null,7400,null,619369,null,9651,null,1166361,null,13415,null,254175,null,7264,null,29473,null,2938,null,138680,null,5164,null,1831153,null,10929,null,431933,null,9093,null,1052631,null,12742,null,205696,null,6564,null,18255,null,2259,null,122638,null,4348,null,222596,null,9508,null,109540,null,6970,null,66873,null,5095,null,29244,null,3070,null,7079,null,1447,null,9860,null,1648,null,82931,null,5814,null,46710,null,3754,null,19702,null,2814,null,10693,null,1628,null,2363,null,752,null,3463,null,1055,null,71378,null,4755,null,31186,null,3262,null,27155,null,3389,null,8542,null,1725,null,1776,null,743,null,2719,null,1201,null,0400000US20,Kansas,20
3433574,null,9322,null,906149,null,13981,null,1795596,null,24260,null,415751,null,12355,null,73131,null,5028,null,242947,null,6016,null,2948501,null,14925,null,701843,null,11687,null,1632777,null,22606,null,342442,null,11555,null,49328,null,3949,null,222111,null,5934,null,294072,null,11574,null,123570,null,7345,null,95431,null,8675,null,47746,null,3697,null,15259,null,2473,null,12066,null,1731,null,114143,null,7475,null,50384,null,4467,null,36950,null,4068,null,15950,null,2438,null,5730,null,1263,null,5129,null,1280,null,76858,null,5563,null,30352,null,3768,null,30438,null,3686,null,9613,null,1813,null,2814,null,895,null,3641,null,1150,null,0400000US21,Kentucky,21
3545432,null,9334,null,1157285,null,15402,null,1644685,null,22344,null,400096,null,11497,null,99414,null,5019,null,243952,null,6535,null,3059840,null,16681,null,912147,null,15427,null,1504866,null,21683,null,342043,null,9712,null,76230,null,4743,null,224554,null,6320,null,283406,null,12425,null,143352,null,8748,null,81534,null,6251,null,31721,null,3527,null,14627,null,2008,null,12172,null,2010,null,129327,null,7672,null,68433,null,5571,null,33003,null,3614,null,17207,null,2385,null,5892,null,1252,null,4792,null,1127,null,72859,null,6168,null,33353,null,4154,null,25282,null,3040,null,9125,null,1696,null,2665,null,884,null,2434,null,949,null,0400000US22,Louisiana,22
1103199,null,3805,null,311556,null,6576,null,564212,null,8845,null,140742,null,5537,null,11973,null,1720,null,74716,null,2611,null,959331,null,6988,null,235085,null,6452,null,529150,null,8383,null,118104,null,5194,null,8740,null,1364,null,68252,null,2714,null,80351,null,5828,null,42087,null,4429,null,18832,null,2585,null,14055,null,1978,null,1581,null,606,null,3796,null,888,null,35982,null,3841,null,20867,null,2936,null,7021,null,1593,null,5622,null,1237,null,1026,null,569,null,1446,null,575,null,27535,null,2830,null,13517,null,2179,null,9209,null,1736,null,2961,null,774,null,626,null,414,null,1222,null,667,null,0400000US23,Maine,23
4537932,null,12047,null,1539519,null,17557,null,2182766,null,20587,null,435126,null,10423,null,114306,null,6025,null,266215,null,6854,null,3946116,null,21014,null,1235794,null,16467,null,2005061,null,21598,null,372417,null,9690,null,86583,null,4873,null,246261,null,6774,null,326172,null,13785,null,158531,null,8466,null,98956,null,7225,null,38304,null,4225,null,17385,null,2671,null,12996,null,1802,null,134775,null,9489,null,75699,null,6236,null,34628,null,4846,null,13155,null,1987,null,7412,null,1510,null,3881,null,1039,null,130869,null,7856,null,69495,null,5149,null,44121,null,4378,null,11250,null,1713,null,2926,null,803,null,3077,null,974,null,0400000US24,Maryland,24
5370770,null,12271,null,1904931,null,19812,null,2502400,null,25062,null,517005,null,10146,null,106594,null,5556,null,339840,null,7896,null,4683770,null,16709,null,1520682,null,18582,null,2319304,null,22205,null,446982,null,9405,null,83522,null,5261,null,313280,null,7384,null,404126,null,14055,null,206059,null,10018,null,117361,null,8328,null,46656,null,4625,null,16241,null,2413,null,17809,null,2404,null,160260,null,8201,null,103856,null,6592,null,30988,null,3385,null,14988,null,2288,null,4640,null,1309,null,5788,null,1284,null,122614,null,7034,null,74334,null,5714,null,34747,null,4188,null,8379,null,1772,null,2191,null,884,null,2963,null,826,null,0400000US25,Massachusetts,25
8088588,null,12410,null,2600198,null,22633,null,3962795,null,29030,null,909514,null,16791,null,120626,null,5443,null,495455,null,9544,null,6887725,null,20184,null,1956644,null,20919,null,3640765,null,24957,null,758504,null,14785,null,83760,null,4624,null,448052,null,8288,null,733998,null,17398,null,389861,null,13415,null,191630,null,10848,null,96448,null,4763,null,26413,null,3017,null,29646,null,2614,null,293851,null,9018,null,169289,null,7753,null,67915,null,5140,null,38200,null,3047,null,6888,null,1645,null,11559,null,1909,null,173014,null,9468,null,84404,null,5854,null,62485,null,5974,null,16362,null,2028,null,3565,null,1186,null,6198,null,1380,null,0400000US26,Michigan,26
4225359,null,7906,null,1319271,null,12577,null,2233636,null,19094,null,408471,null,9151,null,46478,null,3660,null,217503,null,5181,null,3608504,null,14230,null,967433,null,13160,null,2067999,null,18495,null,344393,null,8231,null,32395,null,3212,null,196284,null,4782,null,324837,null,11288,null,177567,null,8189,null,88548,null,6115,null,36323,null,3123,null,9340,null,1785,null,13059,null,1538,null,192678,null,7449,null,115469,null,5775,null,47897,null,4622,null,20290,null,2614,null,3479,null,859,null,5543,null,1169,null,99340,null,5953,null,58802,null,4378,null,29192,null,3713,null,7465,null,1656,null,1264,null,615,null,2617,null,879,null,0400000US27,Minnesota,27
2313367,null,8962,null,730890,null,11422,null,1082385,null,18830,null,262925,null,10466,null,70532,null,5037,null,166635,null,7052,null,1981040,null,12366,null,565886,null,11889,null,984219,null,19285,null,224171,null,9245,null,54534,null,4112,null,152230,null,6756,null,173386,null,9825,null,84729,null,6727,null,50938,null,4615,null,20174,null,2951,null,9526,null,2029,null,8019,null,1697,null,99436,null,7099,null,55070,null,5361,null,26274,null,4156,null,9464,null,1898,null,4911,null,1476,null,3717,null,1119,null,59505,null,6314,null,25205,null,3170,null,20954,null,3603,null,9116,null,2130,null,1561,null,623,null,2669,null,843,null,0400000US28,Mississippi,28
4779302,null,12252,null,1395258,null,15845,null,2418119,null,21330,null,562824,null,11863,null,96806,null,6298,null,306295,null,6650,null,4036230,null,20519,null,1034226,null,16245,null,2199760,null,22250,null,458439,null,10786,null,65709,null,5262,null,278096,null,6264,null,426017,null,15007,null,205357,null,9531,null,120722,null,8034,null,62341,null,4723,null,19392,null,2585,null,18205,null,2540,null,203441,null,9356,null,101134,null,5889,null,56644,null,5918,null,29210,null,2766,null,8821,null,1974,null,7632,null,1485,null,113614,null,7202,null,54541,null,4453,null,40993,null,4448,null,12834,null,2034,null,2884,null,1053,null,2362,null,729,null,0400000US29,Missouri,29
789540,null,5017,null,229144,null,6910,null,397196,null,10764,null,99306,null,5740,null,11572,null,2006,null,52322,null,3350,null,659749,null,7536,null,164111,null,6902,null,359306,null,9953,null,81272,null,5281,null,7562,null,1515,null,47498,null,3116,null,75763,null,5605,null,37009,null,3900,null,22121,null,2869,null,11218,null,2480,null,2411,null,921,null,3004,null,681,null,27574,null,3374,null,15113,null,2110,null,7292,null,1761,null,2978,null,953,null,773,null,479,null,1418,null,532,null,26454,null,3350,null,12911,null,2200,null,8477,null,1811,null,3838,null,955,null,826,null,477,null,402,null,301,null,0400000US30,Montana,30
1408034,null,5961,null,416380,null,7934,null,748982,null,13263,null,138917,null,6031,null,19624,null,2036,null,84131,null,3700,null,1169308,null,9192,null,286521,null,7578,null,683455,null,12388,null,110236,null,5320,null,12408,null,1702,null,76688,null,3675,null,144733,null,7876,null,77993,null,6421,null,37461,null,3729,null,18975,null,3035,null,4652,null,1077,null,5652,null,1459,null,58640,null,4464,null,35519,null,3408,null,14919,null,2253,null,5344,null,1191,null,1417,null,593,null,1441,null,606,null,35353,null,3534,null,16347,null,2346,null,13147,null,2623,null,4362,null,1400,null,1147,null,521,null,350,null,314,null,0400000US31,Nebraska,31
2060649,null,9300,null,629157,null,12322,null,1000977,null,16714,null,279804,null,9299,null,48542,null,4510,null,102169,null,4324,null,1644727,null,15122,null,451541,null,12540,null,852080,null,16193,null,221532,null,8169,null,29708,null,3840,null,89866,null,4493,null,308499,null,13768,null,131610,null,8683,null,109640,null,7854,null,44128,null,4182,null,14537,null,2231,null,8584,null,1836,null,16464,null,2596,null,8630,null,1616,null,5038,null,1395,null,1958,null,685,null,441,null,344,null,397,null,364,null,90959,null,6497,null,37376,null,4190,null,34219,null,3913,null,12186,null,2082,null,3856,null,1508,null,3322,null,749,null,0400000US32,Nevada,32
1093845,null,5980,null,314584,null,7062,null,572282,null,10976,null,130202,null,6003,null,12185,null,1881,null,64592,null,2967,null,943768,null,8269,null,239292,null,7205,null,528443,null,9908,null,109088,null,5469,null,8905,null,1678,null,58040,null,2820,null,77793,null,6292,null,38142,null,4194,null,21025,null,3082,null,12167,null,2052,null,1902,null,684,null,4557,null,913,null,31086,null,4649,null,15972,null,3096,null,8804,null,2396,null,4432,null,1206,null,985,null,636,null,893,null,420,null,41198,null,4174,null,21178,null,2898,null,14010,null,2359,null,4515,null,1341,null,393,null,261,null,1102,null,577,null,0400000US33,New Hampshire,33
7020672,null,11932,null,2355376,null,20981,null,3484921,null,26960,null,581451,null,11619,null,135102,null,6446,null,463822,null,9089,null,6322986,null,19522,null,2003933,null,18503,null,3256488,null,26453,null,518692,null,11734,null,108526,null,5275,null,435347,null,8541,null,372963,null,14791,null,178711,null,10670,null,124991,null,7468,null,35265,null,3492,null,17455,null,2293,null,16541,null,2008,null,162956,null,8644,null,84044,null,6236,null,50554,null,4394,null,15273,null,2075,null,6502,null,1688,null,6583,null,1296,null,161767,null,9749,null,88688,null,6116,null,52888,null,5445,null,12221,null,2107,null,2619,null,864,null,5351,null,1009,null,0400000US34,New Jersey,34
1574459,null,6682,null,511058,null,9189,null,748371,null,12520,null,190694,null,8161,null,29106,null,2794,null,95230,null,4163,null,1337238,null,11514,null,401557,null,10366,null,670549,null,12559,null,157169,null,6869,null,21841,null,2517,null,86122,null,3790,null,143310,null,9235,null,68003,null,5667,null,45953,null,4866,null,19743,null,2706,null,4077,null,1356,null,5534,null,1602,null,40243,null,5007,null,20694,null,3373,null,11067,null,2490,null,5756,null,1959,null,1390,null,623,null,1336,null,541,null,53668,null,4572,null,20804,null,3004,null,20802,null,3467,null,8026,null,1400,null,1798,null,774,null,2238,null,877,null,0400000US35,New Mexico,35
15876743,null,18944,null,5829594,null,35632,null,7211012,null,38490,null,1366509,null,17773,null,448073,null,11653,null,1021555,null,14043,null,14108779,null,30533,null,4891090,null,35049,null,6685589,null,37618,null,1205948,null,16249,null,375899,null,10748,null,950253,null,13564,null,1038748,null,22373,null,524394,null,16398,null,316322,null,13541,null,105055,null,7396,null,45960,null,3940,null,47017,null,3801,null,408823,null,15525,null,252094,null,12099,null,97830,null,6734,null,30689,null,3017,null,16794,null,2129,null,11416,null,1781,null,320393,null,12193,null,162016,null,7798,null,111271,null,6470,null,24817,null,2565,null,9420,null,1571,null,12869,null,1797,null,0400000US36,New York,36
7386177,null,18882,null,2170137,null,23657,null,3762457,null,30673,null,758052,null,11962,null,230991,null,9586,null,464540,null,8069,null,6313016,null,23808,null,1655770,null,24177,null,3423076,null,29230,null,641770,null,10967,null,165159,null,7662,null,427241,null,8761,null,625785,null,17069,null,296878,null,11606,null,191178,null,9319,null,71018,null,4979,null,42400,null,5012,null,24311,null,2859,null,266429,null,11735,null,143837,null,8889,null,70795,null,5358,null,27519,null,2753,null,16358,null,2653,null,7920,null,1332,null,180947,null,11731,null,73652,null,4847,null,77408,null,8124,null,17745,null,2536,null,7074,null,1577,null,5068,null,1243,null,0400000US37,North Carolina,37
520867,null,3752,null,149971,null,4894,null,288194,null,5819,null,43101,null,2453,null,4571,null,948,null,35030,null,1660,null,432406,null,4955,null,101329,null,5140,null,261882,null,5395,null,34497,null,2435,null,3558,null,707,null,31140,null,1580,null,49712,null,4128,null,26822,null,3210,null,15234,null,2238,null,5208,null,1078,null,467,null,262,null,1981,null,773,null,20156,null,2409,null,12165,null,1788,null,4779,null,1272,null,1601,null,559,null,546,null,434,null,1065,null,492,null,18593,null,2300,null,9655,null,1597,null,6299,null,1746,null,1795,null,625,null,0,null,271,null,844,null,455,null,0400000US38,North Dakota,38
9312399,null,12232,null,2841151,null,21836,null,4559727,null,32591,null,1113299,null,16227,null,178369,null,7375,null,619853,null,8695,null,8000326,null,25601,null,2177391,null,23088,null,4204155,null,30690,null,930965,null,14737,null,117561,null,5824,null,570254,null,9209,null,841897,null,20322,null,417791,null,12770,null,224632,null,10507,null,119339,null,7232,null,42916,null,3449,null,37219,null,3549,null,298372,null,9568,null,166835,null,7478,null,68952,null,4879,null,42618,null,3504,null,12331,null,2092,null,7636,null,1193,null,171804,null,8195,null,79134,null,5245,null,61988,null,4966,null,20377,null,3027,null,5561,null,1539,null,4744,null,1135,null,0400000US39,Ohio,39
2882184,null,10819,null,762844,null,12875,null,1498457,null,17764,null,365065,null,10220,null,61448,null,4404,null,194370,null,5680,null,2389624,null,13736,null,552514,null,11757,null,1331257,null,17602,null,288288,null,8537,null,42589,null,3663,null,174976,null,5457,null,286052,null,10913,null,119284,null,7339,null,97675,null,6566,null,45569,null,4053,null,11761,null,1941,null,11763,null,1447,null,134227,null,7655,null,62959,null,5181,null,39598,null,3937,null,21361,null,2438,null,5302,null,1101,null,5007,null,1161,null,72281,null,6478,null,28087,null,3643,null,29927,null,4152,null,9847,null,1849,null,1796,null,653,null,2624,null,725,null,0400000US40,Oklahoma,40
3062079,null,9653,null,900155,null,14655,null,1554707,null,21539,null,378924,null,9688,null,57331,null,4423,null,170962,null,5888,null,2550922,null,15778,null,655823,null,14293,null,1394683,null,21064,null,309400,null,8914,null,37132,null,3715,null,153884,null,5693,null,324285,null,13756,null,150200,null,9003,null,101598,null,7970,null,47176,null,4055,null,14176,null,2154,null,11135,null,1703,null,101295,null,6374,null,53020,null,4221,null,28360,null,4047,null,13203,null,2136,null,3995,null,1149,null,2717,null,810,null,85577,null,5929,null,41112,null,3361,null,30066,null,4026,null,9145,null,1605,null,2028,null,652,null,3226,null,868,null,0400000US41,Oregon,41
