B06009_001E,B06009_001EA,B06009_001M,B06009_001MA,B06009_002E,B06009_002EA,B06009_002M,B06009_002MA,B06009_003E,B06009_003EA,B06009_003M,B06009_003MA,B06009_004E,B06009_004EA,B06009_004M,B06009_004MA,B06009_005E,B06009_005EA,B06009_005M,B06009_005MA,B06009_006E,B06009_006EA,B06009_006M,B06009_006MA,B06009_007E,B06009_007EA,B06009_007M,B06009_007MA,B06009_008E,B06009_008EA,B06009_008M,B06009_008MA,B06009_009E,B06009_009EA,B06009_009M,B06009_009MA,B06009_010E,B06009_010EA,B06009_010M,B06009_010MA,B06009_011E,B06009_011EA,B06009_011M,B06009_011MA,B06009_012E,B06009_012EA,B06009_012M,B06009_012MA,B06009_013E,B06009_013EA,B06009_013M,B06009_013MA,B06009_014E,B06009_014EA,B06009_014M,B06009_014MA,B06009_015E,B06009_015EA,B06009_015M,B06009_015MA,B06009_016E,B06009_016EA,B06009_016M,B06009_016MA,B06009_017E,B06009_017EA,B06009_017M,B06009_017MA,B06009_018E,B06009_018EA,B06009_018M,B06009_018MA,B06009_019E,B06009_019EA,B06009_019M,B06009_019MA,B06009_020E,B06009_020EA,B06009_020M,B06009_020MA,B06009_021E,B06009_021EA,B06009_021M,B06009_021MA,B06009_022E,B06009_022EA,B06009_022M,B06009_022MA,B06009_023E,B06009_023EA,B06009_023M,B06009_023MA,B06009_024E,B06009_024EA,B06009_024M,B06009_024MA,B06009_025E,B06009_025EA,B06009_025M,B06009_025MA,B06009_026E,B06009_026EA,B06009_026M,B06009_026MA,B06009_027E,B06009_027EA,B06009_027M,B06009_027MA,B06009_028E,B06009_028EA,B06009_028M,B06009_028MA,B06009_029E,B06009_029EA,B06009_029M,B06009_029MA,B06009_030E,B06009_030EA,B06009_030M,B06009_030MA,GEO_ID,NAME,state
6230326,null,11842,null,1001937,null,16941,null,1799352,null,20768,null,1712992,null,18061,null,1096655,null,17362,null,619390,null,12824,null,2916103,null,26249,null,581364,null,14789,null,1044687,null,15960,null,752020,null,14332,null,359521,null,9974,null,178511,null,7093,null,2504516,null,25462,null,194267,null,8362,null,570165,null,13159,null,801607,null,16286,null,595223,null,13884,null,343254,null,8334,null,73229,null,4242,null,5995,null,1392,null,17085,null,2270,null,25219,null,2758,null,15231,null,1766,null,9699,null,1617,null,736478,null,12935,null,220311,null,10033,null,167415,null,8419,null,134146,null,7303,null,126680,null,7544,null,87926,null,5603,null,0400000US13,Georgia,13
882883,null,2461,null,84651,null,4652,null,254898,null,7116,null,282239,null,7558,null,173274,null,5592,null,87821,null,4790,null,407408,null,8688,null,35710,null,3175,null,144975,null,6223,null,128829,null,5690,null,68471,null,3671,null,29423,null,2220,null,251393,null,5387,null,7930,null,1664,null,48307,null,4021,null,90218,null,4884,null,62885,null,3884,null,42053,null,3408,null,24982,null,2746,null,2485,null,744,null,6475,null,1288,null,8509,null,1552,null,4854,null,972,null,2659,null,1160,null,199100,null,8031,null,38526,null,2951,null,55141,null,4363,null,54683,null,3933,null,37064,null,3098,null,13686,null,1967,null,0400000US15,Hawaii,15
963730,null,2763,null,112027,null,4591,null,278026,null,8087,null,343425,null,7177,null,157721,null,5333,null,72531,null,3469,null,344852,null,8080,null,31195,null,2973,null,111537,null,4976,null,133074,null,5085,null,50391,null,3186,null,18655,null,2136,null,534184,null,7249,null,46144,null,3356,null,146989,null,5845,null,193738,null,5999,null,99522,null,4614,null,47791,null,3203,null,8919,null,1539,null,821,null,425,null,2214,null,679,null,3894,null,1081,null,1227,null,568,null,763,null,396,null,75775,null,4478,null,33867,null,2845,null,17286,null,2675,null,12719,null,1978,null,6581,null,1119,null,5322,null,1151,null,0400000US16,Idaho,16
8437673,null,4744,null,1146840,null,16710,null,2302533,null,21477,null,2406837,null,18379,null,1593889,null,16809,null,987574,null,14137,null,4972997,null,19107,null,457984,null,10724,null,1518533,null,17826,null,1628060,null,16547,null,893382,null,13013,null,475038,null,10565,null,1878754,null,17348,null,207391,null,6539,null,401312,null,10503,null,499833,null,9766,null,445213,null,9623,null,325005,null,7525,null,97008,null,5923,null,25147,null,2935,null,21501,null,2333,null,24853,null,3155,null,15242,null,2250,null,10265,null,1810,null,1488914,null,19227,null,456318,null,12454,null,361187,null,12398,null,254091,null,9196,null,240052,null,7032,null,177266,null,6117,null,0400000US17,Illinois,17
4193210,null,4843,null,560938,null,11144,null,1487584,null,15127,null,1200368,null,14978,null,606497,null,12208,null,337823,null,8579,null,2651823,null,17926,null,321334,null,9066,null,1033590,null,13777,null,774896,null,13847,null,351962,null,9142,null,170041,null,7105,null,1303440,null,16462,null,168561,null,7498,null,396001,null,11037,null,383922,null,8997,null,220051,null,7860,null,134905,null,5973,null,22316,null,2345,null,2840,null,790,null,6962,null,1444,null,7132,null,1216,null,3636,null,996,null,1746,null,596,null,215631,null,6673,null,68203,null,4354,null,51031,null,3548,null,34418,null,3179,null,30848,null,3220,null,31131,null,2914,null,0400000US18,Indiana,18
1980897,null,3561,null,188266,null,5837,null,653961,null,9685,null,641752,null,9542,null,350245,null,7509,null,146673,null,5503,null,1400818,null,10628,null,116644,null,4492,null,512027,null,7948,null,466377,null,9320,null,230914,null,6146,null,74856,null,3648,null,481546,null,10135,null,39086,null,2609,null,122642,null,5054,null,156358,null,5574,null,103868,null,4749,null,59592,null,3782,null,8969,null,1485,null,670,null,492,null,1921,null,635,null,2932,null,804,null,2307,null,752,null,1139,null,512,null,89564,null,3370,null,31866,null,2546,null,17371,null,2385,null,16085,null,1935,null,13156,null,1639,null,11086,null,1691,null,0400000US19,Iowa,19
1809054,null,3681,null,185640,null,6456,null,517000,null,10231,null,573410,null,9822,null,348274,null,7407,null,184730,null,5876,null,940793,null,9410,null,77175,null,3778,null,309433,null,7851,null,312185,null,7657,null,169433,null,5696,null,72567,null,3692,null,719847,null,10494,null,56762,null,4190,null,173693,null,6363,null,234346,null,6591,null,160167,null,4673,null,94879,null,4185,null,13056,null,2224,null,890,null,468,null,2604,null,786,null,4765,null,1315,null,3116,null,846,null,1681,null,489,null,135358,null,5062,null,50813,null,3715,null,31270,null,3128,null,22114,null,2702,null,15558,null,2122,null,15603,null,1902,null,0400000US20,Kansas,20
2877333,null,5012,null,526902,null,11719,null,981970,null,13422,null,764894,null,11240,null,358687,null,9956,null,244880,null,7407,null,1943115,null,13577,null,400731,null,10894,null,717800,null,12470,null,493049,null,9602,null,197157,null,7149,null,134378,null,5599,null,823528,null,14104,null,99592,null,5828,null,237206,null,6729,null,249357,null,7741,null,142397,null,6073,null,94976,null,4638,null,17787,null,2026,null,1366,null,577,null,3891,null,916,null,6286,null,1288,null,4577,null,1249,null,1667,null,527,null,92903,null,4313,null,25213,null,2434,null,23073,null,3011,null,16202,null,2341,null,14556,null,1966,null,13859,null,2012,null,0400000US21,Kentucky,21
2896932,null,5398,null,516420,null,12748,null,994399,null,14289,null,765982,null,13702,null,419316,null,10581,null,200815,null,7686,null,2158483,null,14288,null,406593,null,11153,null,786705,null,13474,null,554533,null,12204,null,290319,null,8558,null,120333,null,5818,null,593395,null,11396,null,74333,null,4688,null,169130,null,6744,null,180342,null,7046,null,105674,null,4843,null,63916,null,4014,null,18113,null,2580,null,1072,null,525,null,5337,null,1468,null,5095,null,1149,null,4523,null,1040,null,2086,null,691,null,126941,null,5815,null,34422,null,4082,null,33227,null,3027,null,26012,null,2753,null,18800,null,2604,null,14480,null,2446,null,0400000US22,Louisiana,22
924973,null,1243,null,90677,null,4315,null,317244,null,7484,null,267777,null,6431,null,160080,null,7007,null,89195,null,4900,null,550799,null,8791,null,63878,null,3703,null,222044,null,6726,null,160434,null,5612,null,75778,null,4290,null,28665,null,2483,null,329676,null,8229,null,18582,null,2269,null,83302,null,4123,null,95992,null,4903,null,76739,null,4654,null,55061,null,3547,null,9899,null,1515,null,1208,null,522,null,2242,null,680,null,3057,null,703,null,2377,null,723,null,1015,null,472,null,34599,null,2750,null,7009,null,1188,null,9656,null,1366,null,8294,null,1216,null,5186,null,1155,null,4454,null,997,null,0400000US23,Maine,23
3797739,null,4154,null,447385,null,12295,null,1013865,null,14441,null,981221,null,15315,null,748377,null,13133,null,606891,null,11838,null,1459737,null,17298,null,198532,null,8204,null,528938,null,12618,null,405234,null,9426,null,208455,null,7566,null,118578,null,5316,null,1675291,null,15819,null,111170,null,5259,null,359468,null,9426,null,445007,null,10852,null,404223,null,9483,null,355423,null,7474,null,47765,null,3631,null,3147,null,1003,null,7553,null,1622,null,13283,null,1904,null,13155,null,1643,null,10627,null,1824,null,614946,null,10969,null,134536,null,6906,null,117906,null,7183,null,117697,null,5357,null,122544,null,5889,null,122263,null,5772,null,0400000US24,Maryland,24
4490445,null,2452,null,495310,null,12403,null,1181095,null,18355,null,1097462,null,15733,null,980758,null,14697,null,735820,null,11472,null,2563328,null,18195,null,205653,null,7222,null,801619,null,15352,null,716994,null,12795,null,531220,null,11468,null,307842,null,8389,null,1007062,null,14314,null,52142,null,4163,null,159106,null,5620,null,215200,null,7206,null,298562,null,9045,null,282052,null,7684,null,114748,null,5242,null,39876,null,3328,null,29286,null,2700,null,22236,null,2642,null,14370,null,2032,null,8980,null,1370,null,805307,null,16406,null,197639,null,8525,null,191084,null,10428,null,143032,null,6780,null,136606,null,6486,null,136946,null,6513,null,0400000US25,Massachusetts,25
6624875,null,4676,null,801232,null,14581,null,2057412,null,18055,null,2137405,null,20385,null,1005499,null,16953,null,623327,null,12445,null,4748344,null,17781,null,486482,null,11540,null,1587369,null,16902,null,1638922,null,17993,null,682533,null,13097,null,353038,null,7821,null,1336041,null,16854,null,182661,null,6778,null,358076,null,8581,null,396892,null,10325,null,223932,null,6681,null,174480,null,7192,null,43741,null,3353,null,7433,null,1644,null,11014,null,1624,null,13483,null,1731,null,7251,null,1245,null,4560,null,1056,null,496749,null,11514,null,124656,null,7481,null,100953,null,6156,null,88108,null,5629,null,91783,null,5202,null,91249,null,4536,null,0400000US26,Michigan,26
3486153,null,3055,null,297096,null,8198,null,972163,null,10936,null,1118853,null,13439,null,738972,null,11531,null,359069,null,7989,null,2232980,null,10953,null,161570,null,4963,null,714616,null,9450,null,772600,null,11109,null,422043,null,8876,null,162151,null,5319,null,958845,null,10951,null,56670,null,3344,null,200324,null,6076,null,284947,null,7225,null,264749,null,6102,null,152155,null,4948,null,21981,null,2136,null,1453,null,513,null,4388,null,930,null,7372,null,1285,null,5714,null,1190,null,3054,null,704,null,272347,null,6660,null,77403,null,4650,null,52835,null,3920,null,53934,null,3441,null,46466,null,3633,null,41709,null,3393,null,0400000US27,Minnesota,27
1865862,null,5619,null,366000,null,9201,null,572627,null,11694,null,561575,null,10112,null,234032,null,7525,null,131628,null,5959,null,1267496,null,10124,null,271670,null,8567,null,400681,null,9994,null,365631,null,7905,null,151863,null,6334,null,77651,null,4679,null,539827,null,9681,null,77241,null,4907,null,158991,null,6307,null,182706,null,7102,null,74470,null,4327,null,46419,null,3349,null,10179,null,1982,null,667,null,426,null,2949,null,964,null,4035,null,1352,null,1523,null,689,null,1005,null,542,null,48360,null,3731,null,16422,null,2673,null,10006,null,2100,null,9203,null,1433,null,6176,null,1410,null,6553,null,1332,null,0400000US28,Mississippi,28
3961562,null,4345,null,524505,null,11689,null,1267009,null,11888,null,1170953,null,14171,null,623479,null,11670,null,375616,null,10149,null,2414030,null,16923,null,325085,null,8792,null,847300,null,10862,null,723479,null,12561,null,340576,null,8659,null,177590,null,6287,null,1357695,null,15737,null,158754,null,5792,null,377748,null,8542,null,409144,null,11075,null,248793,null,7209,null,163256,null,6265,null,24536,null,2255,null,1998,null,711,null,6089,null,1202,null,8367,null,1469,null,5212,null,1064,null,2870,null,798,null,165301,null,6032,null,38668,null,3698,null,35872,null,3251,null,29963,null,2786,null,28898,null,3166,null,31900,null,2952,null,0400000US29,Missouri,29
648828,null,2188,null,59423,null,3392,null,204204,null,6069,null,207569,null,6441,null,123649,null,5540,null,53983,null,4294,null,312695,null,5684,null,30022,null,2783,null,108878,null,4723,null,101460,null,5021,null,53987,null,3382,null,18348,null,2009,null,314110,null,5360,null,25575,null,2389,null,89254,null,4561,null,101228,null,3936,null,64715,null,4170,null,33338,null,3200,null,6765,null,1462,null,437,null,373,null,2380,null,985,null,1845,null,681,null,1647,null,811,null,456,null,342,null,15258,null,1932,null,3389,null,802,null,3692,null,1060,null,3036,null,782,null,3300,null,959,null,1841,null,681,null,0400000US30,Montana,30
1153230,null,2678,null,117664,null,4472,null,329580,null,6551,null,390521,null,7245,null,214419,null,7028,null,101046,null,4264,null,703861,null,7767,null,51675,null,2978,null,223240,null,6105,null,251967,null,6224,null,126081,null,5337,null,50898,null,3323,null,361282,null,7540,null,26932,null,2763,null,90869,null,3759,null,123797,null,5624,null,77948,null,4261,null,41736,null,2573,null,9141,null,1304,null,780,null,450,null,1013,null,448,null,4208,null,1047,null,1772,null,493,null,1368,null,544,null,78946,null,3591,null,38277,null,3010,null,14458,null,2086,null,10549,null,1502,null,8618,null,1661,null,7044,null,1387,null,0400000US31,Nebraska,31
1728239,null,2903,null,277932,null,9677,null,496477,null,9903,null,577407,null,11278,null,245697,null,7107,null,130726,null,5897,null,148061,null,6806,null,14165,null,1995,null,48982,null,4654,null,56448,null,3656,null,19340,null,2052,null,9126,null,1663,null,1127190,null,11142,null,101297,null,6241,null,335641,null,8313,null,424175,null,10412,null,168808,null,5464,null,97269,null,4928,null,27312,null,2718,null,2672,null,753,null,6592,null,1698,null,11954,null,1767,null,4054,null,1039,null,2040,null,725,null,425676,null,9151,null,159798,null,7680,null,105262,null,6616,null,84830,null,5149,null,53495,null,3988,null,22291,null,2754,null,0400000US32,Nevada,32
902747,null,1753,null,78694,null,4831,null,270372,null,7714,null,264808,null,7531,null,187812,null,5850,null,101061,null,3981,null,295188,null,6416,null,35237,null,2813,null,111843,null,4742,null,83160,null,3603,null,45038,null,3542,null,19910,null,2205,null,541533,null,7494,null,31147,null,3327,null,142763,null,5384,null,167034,null,6801,null,129600,null,4923,null,70989,null,3462,null,9454,null,1617,null,2216,null,921,null,2199,null,719,null,2790,null,1033,null,1470,null,500,null,779,null,348,null,56572,null,3760,null,10094,null,2056,null,13567,null,1835,null,11824,null,1796,null,11704,null,1731,null,9383,null,1511,null,0400000US33,New Hampshire,33
5905302,null,3137,null,743210,null,14447,null,1734474,null,19448,null,1390137,null,15750,null,1273186,null,15809,null,764295,null,13508,null,2504635,null,21109,null,223382,null,7905,null,865944,null,15049,null,659384,null,11854,null,516882,null,11427,null,239043,null,6553,null,1708601,null,17905,null,133964,null,6233,null,435119,null,11200,null,424870,null,10539,null,416822,null,8776,null,297826,null,7531,null,175846,null,6857,null,59178,null,3794,null,57162,null,4411,null,32374,null,3340,null,17342,null,1981,null,9790,null,1527,null,1516220,null,18888,null,326686,null,11534,null,376249,null,10119,null,273509,null,10450,null,322140,null,8698,null,217636,null,7498,null,0400000US34,New Jersey,34
1290920,null,4704,null,221781,null,7108,null,340607,null,8024,null,401402,null,8067,null,192548,null,5829,null,134582,null,5143,null,529008,null,9691,null,90089,null,5308,null,173617,null,5607,null,174279,null,5700,null,61520,null,4307,null,29503,null,2650,null,581732,null,8858,null,46571,null,3345,null,132599,null,5862,null,198076,null,6829,null,113369,null,5120,null,91117,null,4437,null,17951,null,2190,null,1726,null,701,null,3680,null,1236,null,5683,null,1219,null,4312,null,1033,null,2550,null,910,null,162229,null,7347,null,83395,null,5842,null,30711,null,3478,null,23364,null,2564,null,13347,null,1984,null,11412,null,1694,null,0400000US35,New Mexico,35
13197392,null,5592,null,2025620,null,23205,null,3641890,null,25149,null,3254419,null,28522,null,2434198,null,25131,null,1841265,null,22795,null,7376424,null,26883,null,710447,null,14161,null,2251253,null,20415,null,2104465,null,22525,null,1314416,null,17579,null,995843,null,16778,null,1791986,null,19192,null,165487,null,5814,null,358544,null,8678,null,393436,null,9223,null,470214,null,9890,null,404305,null,9992,null,386707,null,11153,null,151989,null,5786,null,101237,null,5418,null,71183,null,4993,null,37872,null,3050,null,24426,null,2598,null,3642275,null,29675,null,997697,null,17814,null,930856,null,19433,null,685335,null,16179,null,611696,null,14404,null,416691,null,12887,null,0400000US36,New York,36
6150247,null,8866,null,963724,null,15834,null,1678361,null,18428,null,1875589,null,17713,null,1091506,null,16836,null,541067,null,11821,null,3214764,null,24471,null,590082,null,10547,null,1035611,null,16048,null,995498,null,15397,null,436813,null,11761,null,156760,null,5947,null,2353149,null,26143,null,183889,null,7767,null,526354,null,13336,null,763415,null,15559,null,564209,null,13381,null,315282,null,9744,null,62593,null,4177,null,5041,null,1342,null,12001,null,1908,null,24411,null,2317,null,13360,null,1846,null,7780,null,1271,null,519741,null,10964,null,184712,null,7699,null,104395,null,6710,null,92265,null,5586,null,77124,null,5051,null,61245,null,3400,null,0400000US37,North Carolina,37
419435,null,2059,null,41627,null,2571,null,114416,null,4335,null,155357,null,4138,null,80126,null,3424,null,27909,null,2028,null,289887,null,5027,null,31075,null,2227,null,82173,null,3107,null,108383,null,3895,null,53660,null,3136,null,14596,null,1607,null,115916,null,4343,null,7660,null,1208,null,28945,null,2307,null,43933,null,2958,null,24220,null,2232,null,11158,null,1140,null,2322,null,566,null,215,null,233,null,611,null,272,null,661,null,382,null,548,null,284,null,287,null,219,null,11310,null,1786,null,2677,null,853,null,2687,null,880,null,2380,null,644,null,1698,null,702,null,1868,null,668,null,0400000US38,North Dakota,38
7738348,null,4762,null,957753,null,13312,null,2726971,null,23783,null,2186848,null,20633,null,1183146,null,18210,null,683630,null,13878,null,5443862,null,21717,null,610500,null,10673,null,2068700,null,23905,null,1603789,null,20665,null,778886,null,14441,null,381987,null,11065,null,1880042,null,19032,null,265094,null,8055,null,563926,null,11496,null,496037,null,10318,null,326229,null,8430,null,228756,null,6901,null,58367,null,3979,null,12223,null,1674,null,15767,null,2059,null,16755,null,2223,null,8567,null,1412,null,5055,null,953,null,356077,null,9101,null,69936,null,5062,null,78578,null,4853,null,70267,null,4603,null,69464,null,4505,null,67832,null,3765,null,0400000US39,Ohio,39
2376783,null,4844,null,343209,null,9869,null,756075,null,10020,null,737223,null,10833,null,364742,null,9108,null,175534,null,5705,null,1280002,null,12897,null,174444,null,7167,null,436734,null,9329,null,394459,null,9549,null,189246,null,6825,null,85119,null,3490,null,929274,null,12532,null,107688,null,4988,null,280946,null,8338,null,311561,null,7738,null,152450,null,5151,null,76629,null,4226,null,18452,null,1796,null,930,null,381,null,4116,null,838,null,7653,null,1230,null,3979,null,1118,null,1774,null,698,null,149055,null,5253,null,60147,null,4344,null,34279,null,3628,null,23550,null,3030,null,19067,null,2560,null,12012,null,1607,null,0400000US40,Oklahoma,40
2586798,null,2886,null,282601,null,9181,null,624733,null,11441,null,925005,null,13905,null,484488,null,9710,null,269971,null,8816,null,893665,null,14181,null,71608,null,4669,null,252273,null,8301,null,352826,null,9930,null,158353,null,5896,null,58605,null,3439,null,1367290,null,15009,null,103689,null,5561,null,311265,null,8214,null,501213,null,11827,null,275031,null,7030,null,176092,null,6658,null,29044,null,2916,null,2345,null,791,null,4717,null,999,null,10393,null,1732,null,7158,null,1613,null,4431,null,864,null,296799,null,8123,null,104959,null,5718,null,56478,null,3842,null,60573,null,3912,null,43946,null,3391,null,30843,null,2682,null,0400000US41,Oregon,41
