B08012_001E,B08012_001EA,B08012_001M,B08012_001MA,B08012_002E,B08012_002EA,B08012_002M,B08012_002MA,B08012_003E,B08012_003EA,B08012_003M,B08012_003MA,B08012_004E,B08012_004EA,B08012_004M,B08012_004MA,B08012_005E,B08012_005EA,B08012_005M,B08012_005MA,B08012_006E,B08012_006EA,B08012_006M,B08012_006MA,B08012_007E,B08012_007EA,B08012_007M,B08012_007MA,B08012_008E,B08012_008EA,B08012_008M,B08012_008MA,B08012_009E,B08012_009EA,B08012_009M,B08012_009MA,B08012_010E,B08012_010EA,B08012_010M,B08012_010MA,B08012_011E,B08012_011EA,B08012_011M,B08012_011MA,B08012_012E,B08012_012EA,B08012_012M,B08012_012MA,B08012_013E,B08012_013EA,B08012_013M,B08012_013MA,B08012_014E,B08012_014EA,B08012_014M,B08012_014MA,B08012_015E,B08012_015EA,B08012_015M,B08012_015MA,B08012_016E,B08012_016EA,B08012_016M,B08012_016MA,B08012_017E,B08012_017EA,B08012_017M,B08012_017MA,B08012_018E,B08012_018EA,B08012_018M,B08012_018MA,B08012_019E,B08012_019EA,B08012_019M,B08012_019MA,B08012_020E,B08012_020EA,B08012_020M,B08012_020MA,B08012_021E,B08012_021EA,B08012_021M,B08012_021MA,B08012_022E,B08012_022EA,B08012_022M,B08012_022MA,B08012_023E,B08012_023EA,B08012_023M,B08012_023MA,B08012_024E,B08012_024EA,B08012_024M,B08012_024MA,B08012_025E,B08012_025EA,B08012_025M,B08012_025MA,B08012_026E,B08012_026EA,B08012_026M,B08012_026MA,B08012_027E,B08012_027EA,B08012_027M,B08012_027MA,B08012_028E,B08012_028EA,B08012_028M,B08012_028MA,B08012_029E,B08012_029EA,B08012_029M,B08012_029MA,B08012_030E,B08012_030EA,B08012_030M,B08012_030MA,B08012_031E,B08012_031EA,B08012_031M,B08012_031MA,B08012_032E,B08012_032EA,B08012_032M,B08012_032MA,B08012_033E,B08012_033EA,B08012_033M,B08012_033MA,B08012_034E,B08012_034EA,B08012_034M,B08012_034MA,B08012_035E,B08012_035EA,B08012_035M,B08012_035MA,B08012_036E,B08012_036EA,B08012_036M,B08012_036MA,B08012_037E,B08012_037EA,B08012_037M,B08012_037MA,B08012_038E,B08012_038EA,B08012_038M,B08012_038MA,B08012_039E,B08012_039EA,B08012_039M,B08012_039MA,GEO_ID,NAME,state
4082324,null,28590,null,102537,null,5572,null,360498,null,12836,null,549184,null,11350,null,642908,null,15681,null,587378,null,13596,null,249282,null,8504,null,578400,null,13656,null,120983,null,6549,null,154754,null,7218,null,369649,null,9550,null,257912,null,8894,null,108839,null,7507,null,2139253,null,19410,null,55540,null,4460,null,170084,null,7953,null,261274,null,9135,null,322230,null,12966,null,300762,null,10340,null,128264,null,6857,null,317612,null,9293,null,65415,null,4686,null,91257,null,5758,null,203052,null,7462,null,156366,null,6729,null,67397,null,5422,null,1943071,null,19125,null,46997,null,3783,null,190414,null,9089,null,287910,null,9141,null,320678,null,8219,null,286616,null,8776,null,121018,null,5697,null,260788,null,8476,null,55568,null,3970,null,63497,null,4293,null,166597,null,6380,null,101546,null,5177,null,41442,null,4225,null,0400000US13,Georgia,13
609481,null,6281,null,17542,null,2383,null,58653,null,4797,null,83181,null,4696,null,86062,null,5124,null,83961,null,5224,null,30449,null,3230,null,111287,null,5820,null,12540,null,1597,null,27770,null,3223,null,55179,null,4182,null,33748,null,2895,null,9109,null,1591,null,332282,null,4950,null,8985,null,1716,null,31797,null,3655,null,43937,null,3448,null,46065,null,3606,null,45931,null,3811,null,18284,null,2400,null,63843,null,4624,null,7123,null,1289,null,15754,null,2431,null,28650,null,2807,null,16707,null,2109,null,5206,null,1037,null,277199,null,5159,null,8557,null,1554,null,26856,null,2524,null,39244,null,3134,null,39997,null,3106,null,38030,null,2682,null,12165,null,1830,null,47444,null,3618,null,5417,null,1034,null,12016,null,1966,null,26529,null,3080,null,17041,null,2056,null,3903,null,1120,null,0400000US15,Hawaii,15
640220,null,8544,null,39267,null,3087,null,100684,null,5070,null,126443,null,5988,null,118596,null,4869,null,84321,null,4744,null,29752,null,2974,null,58828,null,3815,null,10025,null,1372,null,14503,null,1952,null,28859,null,2641,null,19119,null,2126,null,9823,null,1762,null,342569,null,5283,null,20405,null,1923,null,48010,null,3411,null,66871,null,4068,null,61163,null,3644,null,44164,null,3170,null,16095,null,2310,null,33264,null,2836,null,6140,null,1173,null,9366,null,1627,null,16337,null,1569,null,13387,null,1539,null,7367,null,1344,null,297651,null,5950,null,18862,null,2118,null,52674,null,3725,null,59572,null,3685,null,57433,null,3836,null,40157,null,3191,null,13657,null,2105,null,25564,null,2522,null,3885,null,834,null,5137,null,1110,null,12522,null,1828,null,5732,null,1149,null,2456,null,920,null,0400000US16,Idaho,16
5685704,null,20461,null,176672,null,6989,null,546259,null,11529,null,738207,null,16134,null,757365,null,13411,null,723835,null,12682,null,309898,null,8956,null,801968,null,13206,null,173678,null,6309,null,272307,null,9416,null,578206,null,12253,null,442304,null,10049,null,165005,null,7243,null,2991038,null,17716,null,88383,null,4666,null,263578,null,7888,null,361024,null,10599,null,372394,null,9917,null,372540,null,9107,null,158845,null,6387,null,437714,null,10387,null,95523,null,4709,null,148390,null,6908,null,334542,null,7983,null,261213,null,7204,null,96892,null,4437,null,2694666,null,11409,null,88289,null,5049,null,282681,null,9082,null,377183,null,10797,null,384971,null,9451,null,351295,null,8731,null,151053,null,6372,null,364254,null,8859,null,78155,null,4350,null,123917,null,6165,null,243664,null,8370,null,181091,null,6102,null,68113,null,4405,null,0400000US17,Illinois,17
2780428,null,17428,null,104349,null,5044,null,340895,null,7798,null,437521,null,10550,null,465124,null,10676,null,421625,null,10712,null,187070,null,6175,null,333027,null,9951,null,75927,null,3801,null,96885,null,4644,null,166263,null,6542,null,102841,null,5372,null,48901,null,3777,null,1460459,null,11130,null,55445,null,3914,null,159232,null,6175,null,206947,null,6724,null,229196,null,7920,null,218239,null,8073,null,102467,null,4689,null,187983,null,7020,null,42264,null,3234,null,56586,null,3432,null,101963,null,5303,null,66716,null,4099,null,33421,null,3032,null,1319969,null,12997,null,48904,null,3126,null,181663,null,5378,null,230574,null,7656,null,235928,null,6855,null,203386,null,6647,null,84603,null,4215,null,145044,null,6188,null,33663,null,2833,null,40299,null,3035,null,64300,null,3661,null,36125,null,3093,null,15480,null,1881,null,0400000US18,Indiana,18
1450289,null,9570,null,109754,null,5048,null,268419,null,7279,null,274638,null,7728,null,239878,null,7215,null,194946,null,6229,null,79136,null,4115,null,123533,null,5162,null,26027,null,2173,null,30447,null,2770,null,55250,null,3004,null,29437,null,1997,null,18824,null,2072,null,754116,null,7107,null,57915,null,3762,null,132698,null,5207,null,140734,null,5703,null,121283,null,4908,null,100794,null,4058,null,40359,null,2993,null,67097,null,3803,null,14196,null,1619,null,17494,null,2082,null,31247,null,2348,null,18641,null,1517,null,11658,null,1601,null,696173,null,6559,null,51839,null,3432,null,135721,null,4942,null,133904,null,5466,null,118595,null,5210,null,94152,null,4462,null,38777,null,2776,null,56436,null,3267,null,11831,null,1460,null,12953,null,1552,null,24003,null,1761,null,10796,null,1379,null,7166,null,992,null,0400000US19,Iowa,19
1309712,null,10496,null,90573,null,5008,null,223514,null,6734,null,249028,null,8332,null,226966,null,6585,null,190080,null,7049,null,70035,null,3629,null,123911,null,5051,null,25092,null,2259,null,27144,null,2306,null,45579,null,3607,null,23850,null,2130,null,13940,null,1475,null,697158,null,6820,null,48356,null,3392,null,109285,null,4703,null,130428,null,5588,null,120019,null,5019,null,101923,null,5669,null,36183,null,2583,null,69529,null,3926,null,13872,null,1575,null,15238,null,1994,null,27067,null,2676,null,15266,null,1715,null,9992,null,1214,null,612554,null,8059,null,42217,null,3211,null,114229,null,4235,null,118600,null,5071,null,106947,null,4011,null,88157,null,4679,null,33852,null,2355,null,54382,null,2936,null,11220,null,1395,null,11906,null,1805,null,18512,null,2126,null,8584,null,1362,null,3948,null,676,null,0400000US20,Kansas,20
1768400,null,14552,null,70171,null,4177,null,211047,null,7614,null,291871,null,9498,null,321867,null,9824,null,264489,null,7577,null,110262,null,6386,null,217889,null,7885,null,42835,null,3390,null,48734,null,3413,null,96032,null,4860,null,55992,null,3629,null,37211,null,3605,null,931830,null,10284,null,36578,null,2927,null,103303,null,5625,null,137824,null,5967,null,165306,null,6498,null,132099,null,5616,null,57208,null,4145,null,121299,null,5639,null,23949,null,2411,null,30424,null,2834,null,58849,null,3565,null,38014,null,3129,null,26977,null,2906,null,836570,null,9427,null,33593,null,3119,null,107744,null,4824,null,154047,null,6673,null,156561,null,6291,null,132390,null,5073,null,53054,null,4032,null,96590,null,5017,null,18886,null,2051,null,18310,null,1961,null,37183,null,3067,null,17978,null,2130,null,10234,null,1729,null,0400000US21,Kentucky,21
1913069,null,15498,null,71733,null,4623,null,218066,null,7365,null,307611,null,8328,null,330731,null,11361,null,281305,null,9039,null,93010,null,5162,null,251949,null,8677,null,42309,null,4618,null,49102,null,3952,null,125593,null,6510,null,83294,null,5207,null,58366,null,4455,null,1007098,null,11182,null,35934,null,3405,null,108126,null,5210,null,148358,null,7954,null,161021,null,7362,null,140722,null,6181,null,47071,null,4065,null,136932,null,6170,null,23750,null,3055,null,27997,null,2982,null,74933,null,5203,null,55802,null,4391,null,46452,null,3970,null,905971,null,10864,null,35799,null,3024,null,109940,null,5273,null,159253,null,5511,null,169710,null,6805,null,140583,null,5785,null,45939,null,3358,null,115017,null,6059,null,18559,null,2686,null,21105,null,2242,null,50660,null,3484,null,27492,null,2725,null,11914,null,1699,null,0400000US22,Louisiana,22
602639,null,7571,null,38801,null,3503,null,81025,null,4292,null,93368,null,4195,null,92289,null,4338,null,81650,null,4069,null,35402,null,2670,null,67147,null,3400,null,15483,null,1712,null,20996,null,2084,null,41351,null,3319,null,22710,null,2239,null,12417,null,1602,null,308243,null,4824,null,19568,null,1927,null,39251,null,3030,null,46831,null,2997,null,44393,null,2960,null,40286,null,3230,null,15488,null,1627,null,35419,null,2293,null,8825,null,1198,null,12263,null,1655,null,23579,null,2553,null,13712,null,1467,null,8628,null,1292,null,294396,null,5296,null,19233,null,2265,null,41774,null,3155,null,46537,null,3110,null,47896,null,3277,null,41364,null,2663,null,19914,null,2042,null,31728,null,2606,null,6658,null,1066,null,8733,null,1516,null,17772,null,1908,null,8998,null,1427,null,3789,null,822,null,0400000US23,Maine,23
2723313,null,15940,null,52208,null,4507,null,181093,null,7715,null,286524,null,8736,null,345017,null,9280,null,363873,null,10844,null,160950,null,7278,null,407817,null,10473,null,95990,null,5150,null,136590,null,6201,null,307916,null,10385,null,279974,null,11015,null,105361,null,5170,null,1383246,null,11156,null,26104,null,3269,null,79786,null,5471,null,133407,null,5930,null,166817,null,6297,null,177937,null,7318,null,80433,null,4859,null,214952,null,8466,null,52057,null,3430,null,74554,null,4396,null,166564,null,6485,null,154637,null,7535,null,55998,null,3518,null,1340067,null,12539,null,26104,null,2758,null,101307,null,5036,null,153117,null,6743,null,178200,null,5965,null,185936,null,7200,null,80517,null,5038,null,192865,null,7160,null,43933,null,3350,null,62036,null,4005,null,141352,null,6709,null,125337,null,6810,null,49363,null,3550,null,0400000US24,Maryland,24
3095379,null,16698,null,80580,null,4444,null,287418,null,9376,null,412018,null,10827,null,423279,null,11010,null,422632,null,10216,null,177977,null,7556,null,449200,null,11018,null,93849,null,5095,null,151431,null,6608,null,292251,null,9486,null,233251,null,8910,null,71493,null,4777,null,1577548,null,12866,null,37313,null,3132,null,132064,null,5659,null,190660,null,7164,null,205255,null,8358,null,206948,null,8457,null,91218,null,5259,null,242102,null,8992,null,50593,null,3240,null,82692,null,4472,null,162847,null,6636,null,134662,null,6636,null,41194,null,3484,null,1517831,null,11613,null,43267,null,3159,null,155354,null,6937,null,221358,null,8021,null,218024,null,7981,null,215684,null,6862,null,86759,null,5133,null,207098,null,7459,null,43256,null,3447,null,68739,null,4046,null,129404,null,5517,null,98589,null,6086,null,30299,null,2821,null,0400000US25,Massachusetts,25
3988813,null,22515,null,146124,null,6607,null,451481,null,10455,null,608622,null,11601,null,640556,null,11728,null,613111,null,11546,null,270857,null,8345,null,497834,null,12415,null,122565,null,5013,null,136137,null,5428,null,272534,null,7654,null,156852,null,6935,null,72140,null,3716,null,2034692,null,14324,null,75129,null,4762,null,208026,null,6649,null,284075,null,7385,null,312014,null,7997,null,304978,null,8212,null,141442,null,5352,null,264880,null,8032,null,66923,null,4036,null,76538,null,4016,null,156121,null,5873,null,98710,null,4660,null,45856,null,2577,null,1954121,null,15008,null,70995,null,4107,null,243455,null,7894,null,324547,null,9038,null,328542,null,8770,null,308133,null,7435,null,129415,null,5251,null,232954,null,7373,null,55642,null,3453,null,59599,null,3631,null,116413,null,5233,null,58142,null,3923,null,26284,null,2354,null,0400000US26,Michigan,26
2526447,null,13610,null,113803,null,4117,null,330375,null,8918,null,380821,null,7898,null,406113,null,8844,null,387197,null,7954,null,177960,null,6830,null,303048,null,6171,null,68031,null,3506,null,85222,null,3637,null,151782,null,5576,null,80457,null,4282,null,41638,null,2680,null,1308829,null,9186,null,61043,null,3033,null,161930,null,5750,null,186061,null,5855,null,198325,null,6719,null,198108,null,6282,null,95318,null,4905,null,163922,null,5311,null,38110,null,2699,null,46537,null,2821,null,84745,null,4175,null,48390,null,3131,null,26340,null,1674,null,1217618,null,8901,null,52760,null,2972,null,168445,null,5478,null,194760,null,6115,null,207788,null,6727,null,189089,null,4912,null,82642,null,3806,null,139126,null,4649,null,29921,null,2361,null,38685,null,2275,null,67037,null,2937,null,32067,null,2196,null,15298,null,1976,null,0400000US27,Minnesota,27
1155788,null,12702,null,47666,null,3536,null,142410,null,6134,null,184764,null,7732,null,199049,null,7652,null,168538,null,7445,null,70277,null,5153,null,145131,null,7057,null,28551,null,2557,null,27767,null,2656,null,66334,null,4249,null,45939,null,4240,null,29362,null,2799,null,595139,null,8388,null,24172,null,2848,null,64869,null,4043,null,86018,null,5657,null,98468,null,5040,null,85271,null,4889,null,37277,null,3750,null,77369,null,4366,null,14300,null,2166,null,14442,null,1807,null,38544,null,3342,null,31547,null,3450,null,22862,null,2439,null,560649,null,9025,null,23494,null,2200,null,77541,null,4325,null,98746,null,4761,null,100581,null,5242,null,83267,null,4355,null,33000,null,3256,null,67762,null,4709,null,14251,null,1901,null,13325,null,2034,null,27790,null,3004,null,14392,null,2128,null,6500,null,1211,null,0400000US28,Mississippi,28
2632874,null,16726,null,109002,null,5955,null,315605,null,8094,null,384225,null,10131,null,422353,null,11207,null,400633,null,10338,null,178580,null,6761,null,357131,null,8462,null,77507,null,4811,null,91841,null,5484,null,164524,null,5640,null,85613,null,4727,null,45860,null,3688,null,1357481,null,11504,null,57508,null,4044,null,150044,null,5964,null,182675,null,7072,null,209621,null,8365,null,204470,null,6890,null,90165,null,4891,null,195891,null,6998,null,40836,null,3220,null,49770,null,3593,null,90819,null,4259,null,54751,null,3673,null,30931,null,2928,null,1275393,null,11081,null,51494,null,4079,null,165561,null,6356,null,201550,null,6300,null,212732,null,7555,null,196163,null,7395,null,88415,null,4388,null,161240,null,5731,null,36671,null,2967,null,42071,null,3377,null,73705,null,3888,null,30862,null,2759,null,14929,null,1881,null,0400000US29,Missouri,29
430745,null,6267,null,33260,null,2634,null,92218,null,5501,null,92532,null,4868,null,81045,null,3906,null,52026,null,3186,null,15349,null,1845,null,29992,null,2430,null,3985,null,936,null,5273,null,1070,null,11864,null,1519,null,6964,null,1180,null,6237,null,1140,null,221569,null,4546,null,17151,null,1816,null,45862,null,3205,null,46477,null,3490,null,39915,null,2339,null,27094,null,2008,null,7250,null,1237,null,16848,null,1854,null,2065,null,708,null,2389,null,611,null,7247,null,1303,null,4969,null,971,null,4302,null,1086,null,209176,null,4375,null,16109,null,1697,null,46356,null,3557,null,46055,null,3095,null,41130,null,3060,null,24932,null,2470,null,8099,null,1362,null,13144,null,1576,null,1920,null,591,null,2884,null,816,null,4617,null,846,null,1995,null,540,null,1935,null,683,null,0400000US30,Montana,30
880527,null,8254,null,60592,null,3438,null,162912,null,5832,null,171583,null,6221,null,154767,null,6418,null,129389,null,5111,null,49251,null,3336,null,75925,null,4153,null,11169,null,1225,null,12651,null,1530,null,26497,null,2670,null,15205,null,1827,null,10586,null,1651,null,463035,null,5601,null,32413,null,2429,null,78510,null,3995,null,88752,null,3399,null,79611,null,4053,null,71235,null,3571,null,24742,null,1964,null,41689,null,2706,null,5610,null,869,null,7051,null,1151,null,16309,null,2010,null,9726,null,1421,null,7387,null,1382,null,417492,null,5438,null,28179,null,2251,null,84402,null,4503,null,82831,null,4352,null,75156,null,4544,null,58154,null,3404,null,24509,null,2218,null,34236,null,2802,null,5559,null,863,null,5600,null,852,null,10188,null,1247,null,5479,null,917,null,3199,null,699,null,0400000US31,Nebraska,31
