B13012_001E,B13012_001EA,B13012_001M,B13012_001MA,B13012_002E,B13012_002EA,B13012_002M,B13012_002MA,B13012_003E,B13012_003EA,B13012_003M,B13012_003MA,B13012_004E,B13012_004EA,B13012_004M,B13012_004MA,B13012_005E,B13012_005EA,B13012_005M,B13012_005MA,B13012_006E,B13012_006EA,B13012_006M,B13012_006MA,B13012_007E,B13012_007EA,B13012_007M,B13012_007MA,B13012_008E,B13012_008EA,B13012_008M,B13012_008MA,B13012_009E,B13012_009EA,B13012_009M,B13012_009MA,B13012_010E,B13012_010EA,B13012_010M,B13012_010MA,B13012_011E,B13012_011EA,B13012_011M,B13012_011MA,B13012_012E,B13012_012EA,B13012_012M,B13012_012MA,B13012_013E,B13012_013EA,B13012_013M,B13012_013MA,B13012_014E,B13012_014EA,B13012_014M,B13012_014MA,B13012_015E,B13012_015EA,B13012_015M,B13012_015MA,GEO_ID,NAME,state
469398,null,4191,null,31132,null,3089,null,19212,null,2672,null,10955,null,1874,null,8257,null,1905,null,11920,null,1917,null,7444,null,1683,null,4476,null,1149,null,438266,null,5190,null,199402,null,5529,null,144313,null,5403,null,55089,null,4296,null,238864,null,6422,null,165972,null,6549,null,72892,null,4619,null,0400000US35,New Mexico,35
4832984,null,7566,null,240485,null,8988,null,161251,null,7210,null,98716,null,5153,null,62535,null,4422,null,79234,null,5294,null,46735,null,3903,null,32499,null,3327,null,4592499,null,10771,null,1961707,null,15113,null,1459350,null,17491,null,502357,null,11513,null,2630792,null,19568,null,1850925,null,20149,null,779867,null,16015,null,0400000US36,New York,36
2291709,null,7163,null,131737,null,6498,null,81810,null,4816,null,51755,null,3891,null,30055,null,3243,null,49927,null,3804,null,32101,null,3010,null,17826,null,2244,null,2159972,null,9150,null,1087094,null,13283,null,821848,null,13187,null,265246,null,7831,null,1072878,null,14412,null,752224,null,12959,null,320654,null,9635,null,0400000US37,North Carolina,37
152687,null,1919,null,10912,null,1459,null,7114,null,1178,null,5467,null,1076,null,1647,null,525,null,3798,null,854,null,2131,null,735,null,1667,null,726,null,141775,null,2299,null,73437,null,2718,null,63819,null,2766,null,9618,null,990,null,68338,null,2815,null,53513,null,2351,null,14825,null,1691,null,0400000US38,North Dakota,38
2736305,null,5121,null,151836,null,5721,null,91551,null,4471,null,59960,null,3827,null,31591,null,2663,null,60285,null,3728,null,40621,null,3705,null,19664,null,2387,null,2584469,null,7453,null,1205326,null,12341,null,940230,null,12319,null,265096,null,6954,null,1379143,null,13417,null,1020334,null,12676,null,358809,null,9477,null,0400000US39,Ohio,39
863911,null,4226,null,54985,null,3057,null,37023,null,2971,null,21277,null,2155,null,15746,null,2062,null,17962,null,1895,null,10414,null,1492,null,7548,null,1373,null,808926,null,4884,null,414977,null,7004,null,296609,null,6562,null,118368,null,5024,null,393949,null,7724,null,271146,null,8251,null,122803,null,5904,null,0400000US40,Oklahoma,40
903853,null,3784,null,47627,null,3029,null,32066,null,2769,null,18715,null,2154,null,13351,null,1832,null,15561,null,2251,null,9775,null,1705,null,5786,null,1339,null,856226,null,4835,null,410369,null,9018,null,311884,null,8624,null,98485,null,6164,null,445857,null,9376,null,334029,null,9016,null,111828,null,4618,null,0400000US41,Oregon,41
2945967,null,6977,null,150824,null,5806,null,95549,null,4098,null,62387,null,3328,null,33162,null,2469,null,55275,null,4171,null,35992,null,3690,null,19283,null,2363,null,2795143,null,9484,null,1295667,null,11190,null,1005049,null,12750,null,290618,null,8251,null,1499476,null,13329,null,1063565,null,13001,null,435911,null,9547,null,0400000US42,Pennsylvania,42
255690,null,2009,null,10222,null,1515,null,7914,null,1409,null,6655,null,1305,null,1259,null,517,null,2308,null,767,null,1495,null,586,null,813,null,419,null,245468,null,2404,null,104101,null,4114,null,82528,null,3503,null,21573,null,2453,null,141367,null,4535,null,105490,null,3760,null,35877,null,3075,null,0400000US44,Rhode Island,44
1094001,null,4681,null,66116,null,4063,null,36574,null,3142,null,22415,null,2756,null,14159,null,1616,null,29542,null,3493,null,19308,null,2706,null,10234,null,2091,null,1027885,null,5682,null,479187,null,8576,null,367776,null,8456,null,111411,null,4986,null,548698,null,8215,null,390068,null,8196,null,158630,null,6300,null,0400000US45,South Carolina,45
186215,null,2087,null,11731,null,1524,null,8389,null,1350,null,5975,null,1087,null,2414,null,810,null,3342,null,841,null,1977,null,623,null,1365,null,540,null,174484,null,2530,null,86166,null,3376,null,72008,null,3446,null,14158,null,1742,null,88318,null,3888,null,68365,null,3432,null,19953,null,2141,null,0400000US46,South Dakota,46
1518150,null,4288,null,103387,null,4741,null,59682,null,4043,null,39972,null,3277,null,19710,null,2527,null,43705,null,3443,null,28826,null,2842,null,14879,null,2233,null,1414763,null,6426,null,708774,null,10731,null,525095,null,10376,null,183679,null,7370,null,705989,null,11242,null,487894,null,10473,null,218095,null,6770,null,0400000US47,Tennessee,47
6058282,null,10320,null,417533,null,10873,null,279529,null,9245,null,150366,null,6928,null,129163,null,5794,null,138004,null,7891,null,80367,null,5525,null,57637,null,5096,null,5640749,null,14912,null,2839413,null,19613,null,2002663,null,18926,null,836750,null,14910,null,2801336,null,24676,null,1973320,null,21290,null,828016,null,14076,null,0400000US48,Texas,48
686313,null,3165,null,52057,null,3346,null,42677,null,3424,null,19384,null,2070,null,23293,null,2665,null,9380,null,1737,null,5786,null,1377,null,3594,null,1103,null,634256,null,4196,null,340730,null,6561,null,231993,null,6207,null,108737,null,4646,null,293526,null,7195,null,225152,null,8560,null,68374,null,4163,null,0400000US49,Utah,49
147807,null,1565,null,5642,null,879,null,3698,null,683,null,2857,null,616,null,841,null,320,null,1944,null,532,null,1028,null,393,null,916,null,443,null,142165,null,1852,null,66755,null,2793,null,55466,null,2238,null,11289,null,1420,null,75410,null,3127,null,56142,null,2901,null,19268,null,1747,null,0400000US50,Vermont,50
1958477,null,6161,null,106693,null,6416,null,73735,null,4753,null,43784,null,3667,null,29951,null,3083,null,32958,null,3351,null,24613,null,3019,null,8345,null,1593,null,1851784,null,9388,null,920839,null,11192,null,702573,null,10318,null,218266,null,6502,null,930945,null,12392,null,672905,null,12175,null,258040,null,8201,null,0400000US51,Virginia,51
1607243,null,4675,null,88997,null,5106,null,65764,null,4284,null,35407,null,3165,null,30357,null,2779,null,23233,null,2675,null,14643,null,2053,null,8590,null,1781,null,1518246,null,6758,null,748338,null,9710,null,552306,null,9815,null,196032,null,6445,null,769908,null,11447,null,566849,null,10630,null,203059,null,7360,null,0400000US53,Washington,53
413111,null,2533,null,22406,null,2390,null,14643,null,1909,null,7246,null,1235,null,7397,null,1320,null,7763,null,1604,null,3956,null,1114,null,3807,null,1226,null,390705,null,3411,null,206438,null,4928,null,141653,null,4319,null,64785,null,3938,null,184267,null,5015,null,114047,null,5365,null,70220,null,4277,null,0400000US54,West Virginia,54
1347215,null,4415,null,75815,null,4063,null,52730,null,3118,null,37434,null,2712,null,15296,null,1593,null,23085,null,2121,null,17004,null,1799,null,6081,null,1260,null,1271400,null,5358,null,604929,null,8122,null,503281,null,7614,null,101648,null,4478,null,666471,null,8758,null,524046,null,8609,null,142425,null,4983,null,0400000US55,Wisconsin,55
124249,null,2066,null,8877,null,1463,null,6592,null,1256,null,3851,null,842,null,2741,null,845,null,2285,null,802,null,1901,null,753,null,384,null,269,null,115372,null,2569,null,64773,null,2964,null,50353,null,3054,null,14420,null,1691,null,50599,null,3163,null,37273,null,2802,null,13326,null,1829,null,0400000US56,Wyoming,56
978007,null,3717,null,43160,null,3749,null,19994,null,2348,null,11117,null,1835,null,8877,null,1456,null,23166,null,3052,null,12267,null,2164,null,10899,null,1810,null,934847,null,5365,null,331778,null,7098,null,206130,null,6209,null,125648,null,4810,null,603069,null,8424,null,329417,null,9322,null,273652,null,7835,null,0400000US72,Puerto Rico,72
