B18102_001E,B18102_001EA,B18102_001M,B18102_001MA,B18102_002E,B18102_002EA,B18102_002M,B18102_002MA,B18102_003E,B18102_003EA,B18102_003M,B18102_003MA,B18102_004E,B18102_004EA,B18102_004M,B18102_004MA,B18102_005E,B18102_005EA,B18102_005M,B18102_005MA,B18102_006E,B18102_006EA,B18102_006M,B18102_006MA,B18102_007E,B18102_007EA,B18102_007M,B18102_007MA,B18102_008E,B18102_008EA,B18102_008M,B18102_008MA,B18102_009E,B18102_009EA,B18102_009M,B18102_009MA,B18102_010E,B18102_010EA,B18102_010M,B18102_010MA,B18102_011E,B18102_011EA,B18102_011M,B18102_011MA,B18102_012E,B18102_012EA,B18102_012M,B18102_012MA,B18102_013E,B18102_013EA,B18102_013M,B18102_013MA,B18102_014E,B18102_014EA,B18102_014M,B18102_014MA,B18102_015E,B18102_015EA,B18102_015M,B18102_015MA,B18102_016E,B18102_016EA,B18102_016M,B18102_016MA,B18102_017E,B18102_017EA,B18102_017M,B18102_017MA,B18102_018E,B18102_018EA,B18102_018M,B18102_018MA,B18102_019E,B18102_019EA,B18102_019M,B18102_019MA,B18102_020E,B18102_020EA,B18102_020M,B18102_020MA,B18102_021E,B18102_021EA,B18102_021M,B18102_021MA,B18102_022E,B18102_022EA,B18102_022M,B18102_022MA,B18102_023E,B18102_023EA,B18102_023M,B18102_023MA,B18102_024E,B18102_024EA,B18102_024M,B18102_024MA,B18102_025E,B18102_025EA,B18102_025M,B18102_025MA,B18102_026E,B18102_026EA,B18102_026M,B18102_026MA,B18102_027E,B18102_027EA,B18102_027M,B18102_027MA,B18102_028E,B18102_028EA,B18102_028M,B18102_028MA,B18102_029E,B18102_029EA,B18102_029M,B18102_029MA,B18102_030E,B18102_030EA,B18102_030M,B18102_030MA,B18102_031E,B18102_031EA,B18102_031M,B18102_031MA,B18102_032E,B18102_032EA,B18102_032M,B18102_032MA,B18102_033E,B18102_033EA,B18102_033M,B18102_033MA,B18102_034E,B18102_034EA,B18102_034M,B18102_034MA,B18102_035E,B18102_035EA,B18102_035M,B18102_035MA,B18102_036E,B18102_036EA,B18102_036M,B18102_036MA,B18102_037E,B18102_037EA,B18102_037M,B18102_037MA,B18102_038E,B18102_038EA,B18102_038M,B18102_038MA,B18102_039E,B18102_039EA,B18102_039M,B18102_039MA,GEO_ID,NAME,state
1308729,null,486,null,645657,null,1572,null,37992,null,971,null,190,null,185,null,37802,null,975,null,110763,null,992,null,522,null,294,null,110241,null,1035,null,137709,null,1257,null,962,null,470,null,136747,null,1334,null,284032,null,1369,null,8992,null,1268,null,275040,null,1873,null,44338,null,575,null,7021,null,919,null,37317,null,891,null,30823,null,533,null,9861,null,1288,null,20962,null,1320,null,663072,null,1498,null,36569,null,801,null,101,null,116,null,36468,null,822,null,103456,null,935,null,700,null,365,null,102756,null,1040,null,138957,null,948,null,706,null,451,null,138251,null,975,null,290070,null,1350,null,5400,null,1184,null,284670,null,2023,null,48582,null,703,null,2753,null,680,null,45829,null,1069,null,45438,null,1035,null,10587,null,1313,null,34851,null,1445,null,0400000US33,New Hampshire,33
8582670,null,1995,null,4185622,null,4056,null,284220,null,1385,null,1983,null,730,null,282237,null,1468,null,763123,null,2033,null,4838,null,1438,null,758285,null,2528,null,922771,null,3068,null,5973,null,1365,null,916798,null,3274,null,1744379,null,3335,null,35165,null,3031,null,1709214,null,4339,null,272706,null,1866,null,22778,null,2015,null,249928,null,2622,null,198423,null,1912,null,42932,null,3077,null,155491,null,3263,null,4397048,null,3710,null,270773,null,1338,null,1049,null,611,null,269724,null,1442,null,726303,null,2056,null,3433,null,1082,null,722870,null,2374,null,903621,null,2726,null,7078,null,1455,null,896543,null,2840,null,1842007,null,2237,null,29524,null,2916,null,1812483,null,3926,null,328038,null,1627,null,15360,null,2196,null,312678,null,2426,null,326306,null,2228,null,55663,null,3116,null,270643,null,3684,null,0400000US34,New Jersey,34
1975830,null,2052,null,964197,null,3798,null,76514,null,2004,null,1247,null,727,null,75267,null,2114,null,181677,null,2945,null,1861,null,787,null,179816,null,3056,null,232605,null,3487,null,2865,null,1142,null,229740,null,3463,null,358432,null,3435,null,21282,null,2621,null,337150,null,3930,null,66498,null,1305,null,12096,null,1472,null,54402,null,1622,null,48471,null,1479,null,17507,null,1683,null,30964,null,1855,null,1011633,null,3783,null,73276,null,2529,null,481,null,405,null,72795,null,2510,null,182631,null,2881,null,1187,null,690,null,181444,null,2885,null,229309,null,2800,null,2441,null,948,null,226868,null,2757,null,383028,null,2877,null,8580,null,1517,null,374448,null,3248,null,75995,null,1718,null,6557,null,1312,null,69438,null,2046,null,67394,null,1612,null,16419,null,1631,null,50975,null,2092,null,0400000US35,New Mexico,35
19264374,null,2320,null,9316243,null,6479,null,624153,null,2226,null,3120,null,898,null,621033,null,2503,null,1631024,null,4893,null,8549,null,1538,null,1622475,null,4736,null,2228956,null,4481,null,16681,null,2338,null,2212275,null,5038,null,3787665,null,4794,null,97913,null,4496,null,3689752,null,6632,null,600362,null,2260,null,53389,null,3385,null,546973,null,4346,null,444083,null,2659,null,95800,null,3711,null,348283,null,4401,null,9948131,null,5828,null,594228,null,1975,null,2679,null,984,null,591549,null,2200,null,1564483,null,2773,null,6984,null,1276,null,1557499,null,3046,null,2258223,null,3561,null,11393,null,2229,null,2246830,null,4209,null,4063069,null,4255,null,66932,null,3494,null,3996137,null,5449,null,742182,null,2361,null,32962,null,2728,null,709220,null,3348,null,725946,null,3643,null,132102,null,4531,null,593844,null,5204,null,0400000US36,New York,36
9149289,null,4363,null,4406981,null,6652,null,332203,null,3504,null,2825,null,1206,null,329378,null,3651,null,829050,null,5102,null,5019,null,1200,null,824031,null,5559,null,1009205,null,6837,null,12228,null,2027,null,996977,null,6624,null,1752877,null,5722,null,69509,null,3691,null,1683368,null,6527,null,293611,null,2543,null,44043,null,2814,null,249568,null,3610,null,190035,null,2418,null,52856,null,2666,null,137179,null,3288,null,4742308,null,6097,null,321862,null,4344,null,1090,null,608,null,320772,null,4423,null,788060,null,4815,null,5186,null,1329,null,782874,null,5268,null,1058149,null,4368,null,9789,null,2000,null,1048360,null,4450,null,1918498,null,4753,null,41648,null,3977,null,1876850,null,6049,null,353560,null,2699,null,24380,null,1993,null,329180,null,3212,null,302179,null,3127,null,61177,null,3602,null,241002,null,3883,null,0400000US37,North Carolina,37
630082,null,1034,null,313690,null,2180,null,21749,null,929,null,197,null,189,null,21552,null,966,null,50813,null,979,null,625,null,435,null,50188,null,964,null,84110,null,1701,null,1048,null,579,null,83062,null,1689,null,118824,null,1333,null,6144,null,904,null,112680,null,1547,null,20945,null,374,null,3553,null,626,null,17392,null,724,null,17249,null,394,null,5255,null,597,null,11994,null,640,null,316392,null,1855,null,20800,null,1031,null,49,null,76,null,20751,null,1042,null,47869,null,1118,null,169,null,158,null,47700,null,1122,null,78933,null,1609,null,341,null,273,null,78592,null,1604,null,118694,null,1185,null,2286,null,690,null,116408,null,1436,null,23441,null,598,null,1145,null,438,null,22296,null,680,null,26655,null,745,null,5210,null,917,null,21445,null,1096,null,0400000US38,North Dakota,38
11351905,null,2312,null,5519650,null,6309,null,375398,null,1857,null,2269,null,853,null,373129,null,2110,null,1007641,null,2984,null,6870,null,1344,null,1000771,null,3233,null,1245876,null,4170,null,14903,null,2014,null,1230973,null,4674,null,2247500,null,4790,null,86914,null,4444,null,2160586,null,7055,null,373259,null,1585,null,49150,null,2706,null,324109,null,3156,null,269976,null,1852,null,68654,null,3016,null,201322,null,3263,null,5832255,null,5886,null,361881,null,1976,null,1579,null,804,null,360302,null,2073,null,965444,null,3047,null,6956,null,1217,null,958488,null,2974,null,1264174,null,2960,null,11644,null,1849,null,1252530,null,3105,null,2364471,null,3707,null,52181,null,3425,null,2312290,null,5134,null,444113,null,2675,null,26604,null,2313,null,417509,null,3477,null,432172,null,3879,null,82766,null,3268,null,349406,null,4515,null,0400000US39,Ohio,39
3590307,null,1968,null,1747282,null,5899,null,137112,null,2451,null,1106,null,498,null,136006,null,2523,null,332799,null,2595,null,2332,null,750,null,330467,null,2542,null,425673,null,3571,null,5380,null,1287,null,420293,null,3577,null,648226,null,3598,null,44702,null,3296,null,603524,null,4829,null,121985,null,1317,null,22450,null,1650,null,99535,null,1770,null,81487,null,1370,null,26023,null,1913,null,55464,null,1926,null,1843025,null,5752,null,134622,null,2569,null,640,null,329,null,133982,null,2624,null,314060,null,3030,null,2398,null,871,null,311662,null,2853,null,424972,null,3296,null,4148,null,995,null,420824,null,3536,null,699278,null,3506,null,20667,null,2215,null,678611,null,4088,null,139775,null,1563,null,9713,null,1350,null,130062,null,2015,null,130318,null,2013,null,27904,null,2063,null,102414,null,2539,null,0400000US40,Oklahoma,40
3779860,null,1353,null,1861527,null,4199,null,125761,null,1723,null,1464,null,837,null,124297,null,2012,null,318982,null,2510,null,2808,null,1007,null,316174,null,2731,null,440404,null,2688,null,5331,null,1361,null,435073,null,2718,null,752029,null,3067,null,37216,null,2906,null,714813,null,4293,null,129599,null,1048,null,20602,null,1937,null,108997,null,2144,null,94752,null,1276,null,31804,null,1953,null,62948,null,1942,null,1918333,null,4104,null,119097,null,1826,null,753,null,604,null,118344,null,1909,null,307522,null,2461,null,1444,null,499,null,306078,null,2480,null,436472,null,2811,null,2809,null,863,null,433663,null,2978,null,777000,null,2872,null,17331,null,2361,null,759669,null,3515,null,143194,null,1480,null,8945,null,1352,null,134249,null,2187,null,135048,null,1648,null,32940,null,2087,null,102108,null,2377,null,0400000US41,Oregon,41
12365826,null,2335,null,5989283,null,5960,null,381684,null,2069,null,1610,null,738,null,380074,null,2051,null,1031560,null,2640,null,7602,null,1504,null,1023958,null,2981,null,1338655,null,4544,null,14276,null,2146,null,1324379,null,5230,null,2466892,null,5154,null,90331,null,4473,null,2376561,null,6660,null,429557,null,2184,null,52985,null,2998,null,376572,null,3421,null,340935,null,2827,null,86453,null,3292,null,254482,null,3849,null,6376543,null,5721,null,362133,null,1989,null,1197,null,579,null,360936,null,2101,null,990371,null,2788,null,6969,null,1296,null,983402,null,2950,null,1352265,null,3354,null,9360,null,1714,null,1342905,null,3279,null,2600396,null,3773,null,46454,null,2886,null,2553942,null,4408,null,513087,null,2163,null,27348,null,2028,null,485739,null,3005,null,558291,null,3462,null,105831,null,4472,null,452460,null,5353,null,0400000US42,Pennsylvania,42
1035366,null,942,null,501755,null,1853,null,30279,null,681,null,102,null,90,null,30177,null,694,null,86146,null,1008,null,667,null,401,null,85479,null,1044,null,120607,null,1392,null,1547,null,918,null,119060,null,1730,null,205395,null,1265,null,6370,null,1192,null,199025,null,1631,null,32980,null,730,null,4071,null,806,null,28909,null,1015,null,26348,null,881,null,6395,null,1078,null,19953,null,1057,null,533611,null,1547,null,29891,null,878,null,179,null,216,null,29712,null,879,null,80365,null,904,null,568,null,435,null,79797,null,1062,null,118615,null,1221,null,669,null,381,null,117946,null,1288,null,221228,null,1301,null,4200,null,1046,null,217028,null,1587,null,40687,null,732,null,2462,null,813,null,38225,null,935,null,42825,null,1188,null,8645,null,1299,null,34180,null,1420,null,0400000US44,Rhode Island,44
4454344,null,2365,null,2138916,null,5916,null,159844,null,2764,null,356,null,293,null,159488,null,2771,null,393146,null,3473,null,2497,null,800,null,390649,null,3477,null,487721,null,4822,null,5446,null,1420,null,482275,null,4654,null,841797,null,4279,null,35512,null,3649,null,806285,null,5820,null,155747,null,1722,null,21173,null,1988,null,134574,null,2586,null,100661,null,1706,null,27637,null,2008,null,73024,null,2309,null,2315428,null,5699,null,151280,null,2576,null,376,null,244,null,150904,null,2602,null,373929,null,3583,null,1913,null,719,null,372016,null,3702,null,512168,null,3541,null,2829,null,1120,null,509339,null,3566,null,935817,null,3424,null,19302,null,1979,null,916515,null,3341,null,185151,null,1979,null,10392,null,1549,null,174759,null,2412,null,157083,null,1908,null,30903,null,2505,null,126180,null,2976,null,0400000US45,South Carolina,45
792969,null,1202,null,394075,null,2267,null,30836,null,1233,null,93,null,130,null,30743,null,1237,null,69024,null,1620,null,362,null,272,null,68662,null,1604,null,95783,null,1995,null,1464,null,690,null,94319,null,2074,null,149846,null,1602,null,6549,null,1024,null,143297,null,2015,null,26244,null,561,null,3787,null,750,null,22457,null,869,null,22342,null,818,null,6984,null,1143,null,15358,null,1155,null,398894,null,1995,null,28837,null,1178,null,35,null,70,null,28802,null,1172,null,66128,null,1326,null,315,null,282,null,65813,null,1380,null,92427,null,1275,null,473,null,283,null,91954,null,1267,null,151547,null,1532,null,2671,null,746,null,148876,null,1679,null,29577,null,867,null,1257,null,474,null,28320,null,987,null,30378,null,720,null,5431,null,891,null,24947,null,1181,null,0400000US46,South Dakota,46
6188118,null,2269,null,3000342,null,5084,null,217142,null,2779,null,770,null,493,null,216372,null,2734,null,548157,null,3518,null,3993,null,1157,null,544164,null,3531,null,687436,null,4044,null,7697,null,1710,null,679739,null,4423,null,1204709,null,3909,null,59372,null,4192,null,1145337,null,5726,null,210999,null,1786,null,33292,null,2562,null,177707,null,2735,null,131899,null,1464,null,38707,null,2268,null,93192,null,2600,null,3187776,null,4850,null,205188,null,2707,null,827,null,480,null,204361,null,2798,null,517490,null,3252,null,3220,null,908,null,514270,null,3348,null,709046,null,3373,null,7444,null,2043,null,701602,null,3942,null,1298193,null,3679,null,40719,null,3680,null,1257474,null,5215,null,244827,null,1485,null,16571,null,1950,null,228256,null,2313,null,213032,null,2610,null,44068,null,2572,null,168964,null,3728,null,0400000US47,Tennessee,47
24291561,null,5368,null,11997916,null,11833,null,1054286,null,4280,null,7101,null,1808,null,1047185,null,4522,null,2459339,null,6137,null,21547,null,2708,null,2437792,null,6487,null,3001175,null,8552,null,33108,null,3912,null,2968067,null,8534,null,4427307,null,8985,null,165120,null,7283,null,4262187,null,11164,null,631660,null,4023,null,97023,null,4210,null,534637,null,4926,null,424149,null,3558,null,127946,null,5026,null,296203,null,5161,null,12293645,null,9896,null,1010908,null,4594,null,5134,null,1459,null,1005774,null,4638,null,2353197,null,5496,null,16079,null,2327,null,2337118,null,5893,null,2946987,null,8488,null,23939,null,3080,null,2923048,null,8649,null,4599413,null,6186,null,98637,null,5654,null,4500776,null,8285,null,736654,null,3941,null,51706,null,3095,null,684948,null,4581,null,646486,null,4104,null,141430,null,6059,null,505056,null,6264,null,0400000US48,Texas,48
2755284,null,1757,null,1383084,null,3425,null,141043,null,1437,null,634,null,389,null,140409,null,1504,null,307896,null,1804,null,1824,null,766,null,306072,null,1955,null,390300,null,2889,null,3846,null,923,null,386454,null,3059,null,432116,null,2454,null,16529,null,1996,null,415587,null,2996,null,64686,null,1110,null,9965,null,1086,null,54721,null,1342,null,47043,null,914,null,13648,null,1417,null,33395,null,1622,null,1372200,null,2960,null,129920,null,1424,null,795,null,581,null,129125,null,1515,null,290014,null,1810,null,1621,null,691,null,288393,null,1822,null,383414,null,1531,null,2885,null,899,null,380529,null,1772,null,435735,null,2111,null,9958,null,1598,null,425777,null,2718,null,71380,null,1134,null,4883,null,975,null,66497,null,1474,null,61737,null,1327,null,12402,null,1482,null,49335,null,1651,null,0400000US49,Utah,49
615376,null,351,null,302888,null,1418,null,16237,null,529,null,183,null,219,null,16054,null,576,null,48327,null,604,null,278,null,165,null,48049,null,624,null,70281,null,1204,null,658,null,458,null,69623,null,1210,null,130234,null,909,null,7203,null,1096,null,123031,null,1344,null,22787,null,365,null,3032,null,646,null,19755,null,751,null,15022,null,542,null,4941,null,637,null,10081,null,683,null,312488,null,1353,null,16196,null,488,null,139,null,153,null,16057,null,509,null,45722,null,624,null,413,null,342,null,45309,null,684,null,67242,null,914,null,584,null,256,null,66658,null,935,null,135689,null,659,null,3026,null,714,null,132663,null,944,null,24121,null,475,null,1656,null,469,null,22465,null,638,null,23518,null,645,null,4812,null,924,null,18706,null,1141,null,0400000US50,Vermont,50
7643783,null,8021,null,3694552,null,10204,null,269324,null,3965,null,771,null,447,null,268553,null,4007,null,673674,null,4971,null,2879,null,942,null,670795,null,4996,null,873277,null,7466,null,7628,null,1517,null,865649,null,7669,null,1485345,null,6246,null,48913,null,3455,null,1436432,null,6749,null,243397,null,2427,null,29428,null,2055,null,213969,null,3352,null,149535,null,2365,null,41395,null,2379,null,108140,null,3251,null,3949231,null,8554,null,255922,null,3330,null,677,null,572,null,255245,null,3254,null,643639,null,4036,null,3275,null,1189,null,640364,null,4265,null,900732,null,4834,null,4568,null,1208,null,896164,null,5203,null,1623111,null,5444,null,28008,null,2615,null,1595103,null,5895,null,283188,null,2443,null,16645,null,1953,null,266543,null,2890,null,242639,null,2698,null,44803,null,3502,null,197836,null,3747,null,0400000US51,Virginia,51
6546149,null,3943,null,3237684,null,5076,null,231510,null,2114,null,2250,null,909,null,229260,null,2203,null,573255,null,2618,null,3504,null,930,null,569751,null,2648,null,765232,null,4235,null,9606,null,1952,null,755626,null,4534,null,1318874,null,3485,null,60743,null,3644,null,1258131,null,4846,null,207026,null,1529,null,35511,null,2397,null,171515,null,2669,null,141787,null,1440,null,47228,null,2574,null,94559,null,2785,null,3308465,null,4054,null,218813,null,2534,null,775,null,389,null,218038,null,2563,null,545962,null,2368,null,3557,null,927,null,542405,null,2537,null,761535,null,2850,null,5905,null,1440,null,755630,null,3009,null,1349711,null,2719,null,25098,null,3007,null,1324613,null,4123,null,223902,null,1589,null,13530,null,1715,null,210372,null,2267,null,208542,null,2113,null,46912,null,3198,null,161630,null,3275,null,0400000US53,Washington,53
1793105,null,630,null,878335,null,2985,null,55181,null,1788,null,95,null,109,null,55086,null,1796,null,141024,null,1885,null,1344,null,588,null,139680,null,1964,null,196308,null,2323,null,2780,null,857,null,193528,null,2484,null,366706,null,2417,null,28364,null,2378,null,338342,null,3425,null,70743,null,785,null,11872,null,1408,null,58871,null,1667,null,48373,null,1000,null,17238,null,1285,null,31135,null,1628,null,914770,null,2916,null,51939,null,1932,null,0,null,269,null,51939,null,1932,null,134739,null,1827,null,673,null,452,null,134066,null,1875,null,190922,null,1833,null,2074,null,787,null,188848,null,2009,null,380378,null,1851,null,11611,null,1632,null,368767,null,2197,null,80488,null,998,null,6255,null,902,null,74233,null,1294,null,76304,null,875,null,16419,null,1909,null,59885,null,2108,null,0400000US54,West Virginia,54
5566055,null,937,null,2753697,null,4461,null,184230,null,1838,null,1244,null,559,null,182986,null,1895,null,482089,null,2565,null,3266,null,869,null,478823,null,2587,null,637778,null,4212,null,5397,null,1188,null,632381,null,4320,null,1133744,null,3500,null,40087,null,2852,null,1093657,null,4521,null,182335,null,1229,null,22127,null,1434,null,160208,null,1630,null,133521,null,1141,null,34367,null,1922,null,99154,null,2353,null,2812358,null,4436,null,176266,null,1656,null,687,null,450,null,175579,null,1696,null,460252,null,2510,null,2135,null,618,null,458117,null,2612,null,628096,null,2706,null,3859,null,822,null,624237,null,2826,null,1137779,null,2467,null,19496,null,1963,null,1118283,null,3338,null,204537,null,1153,null,9768,null,1157,null,194769,null,1519,null,205428,null,1810,null,37848,null,2547,null,167580,null,2708,null,0400000US55,Wisconsin,55
533716,null,1089,null,271587,null,2346,null,20490,null,1236,null,132,null,222,null,20358,null,1236,null,47680,null,1839,null,310,null,240,null,47370,null,1847,null,65322,null,1631,null,1084,null,599,null,64238,null,1874,null,108516,null,1760,null,6788,null,1324,null,101728,null,2107,null,17617,null,608,null,3133,null,599,null,14484,null,759,null,11962,null,525,null,3848,null,632,null,8114,null,675,null,262129,null,2021,null,18637,null,857,null,33,null,55,null,18604,null,866,null,41614,null,1383,null,305,null,308,null,41309,null,1411,null,61862,null,1456,null,414,null,251,null,61448,null,1493,null,105302,null,1556,null,2859,null,1006,null,102443,null,1743,null,18037,null,539,null,1349,null,552,null,16688,null,743,null,16677,null,1111,null,2664,null,710,null,14013,null,1123,null,0400000US56,Wyoming,56
3938846,null,691,null,1882930,null,3738,null,119350,null,1650,null,1239,null,599,null,118111,null,1803,null,373802,null,2197,null,3667,null,1047,null,370135,null,2246,null,460790,null,2593,null,5911,null,1347,null,454879,null,2758,null,691265,null,2537,null,33319,null,2941,null,657946,null,3491,null,139625,null,1441,null,16234,null,1569,null,123391,null,2202,null,98098,null,1376,null,28266,null,1847,null,69832,null,1959,null,2055916,null,3798,null,114176,null,1662,null,1075,null,620,null,113101,null,1698,null,356202,null,2086,null,2369,null,802,null,353833,null,2120,null,477586,null,2728,null,3505,null,994,null,474081,null,2948,null,793357,null,2453,null,26505,null,2406,null,766852,null,3261,null,172497,null,347,null,12490,null,1429,null,160007,null,1479,null,142098,null,1983,null,31004,null,2570,null,111094,null,2867,null,0400000US72,Puerto Rico,72
