C17004_001E,C17004_001EA,C17004_001M,C17004_001MA,C17004_002E,C17004_002EA,C17004_002M,C17004_002MA,C17004_003E,C17004_003EA,C17004_003M,C17004_003MA,C17004_004E,C17004_004EA,C17004_004M,C17004_004MA,C17004_005E,C17004_005EA,C17004_005M,C17004_005MA,C17004_006E,C17004_006EA,C17004_006M,C17004_006MA,C17004_007E,C17004_007EA,C17004_007M,C17004_007MA,C17004_008E,C17004_008EA,C17004_008M,C17004_008MA,C17004_009E,C17004_009EA,C17004_009M,C17004_009MA,GEO_ID,NAME,state
2120150,null,2605,null,253220,null,8721,null,28784,null,2532,null,114027,null,6194,null,110409,null,5100,null,1866930,null,9201,null,955963,null,9872,null,464534,null,9373,null,446433,null,6790,null,0400000US20,Kansas,20
3305175,null,3974,null,548150,null,14006,null,38469,null,4055,null,176777,null,8241,null,332904,null,11189,null,2757025,null,14723,null,1257169,null,14027,null,645506,null,11346,null,854350,null,12197,null,0400000US21,Kentucky,21
3387645,null,3727,null,510561,null,15433,null,50064,null,4143,null,164301,null,8210,null,296196,null,10949,null,2877084,null,15556,null,1406265,null,16061,null,631679,null,12375,null,839140,null,12759,null,0400000US22,Louisiana,22
1052983,null,1744,null,118216,null,5904,null,8373,null,1630,null,43781,null,3398,null,66062,null,4227,null,934767,null,6125,null,418007,null,8842,null,260897,null,6658,null,255863,null,5558,null,0400000US23,Maine,23
4389608,null,4001,null,366868,null,11958,null,26717,null,2599,null,126261,null,8000,null,213890,null,8821,null,4022740,null,12212,null,2083563,null,14104,null,963818,null,15273,null,975359,null,13076,null,0400000US24,Maryland,24
5116953,null,4297,null,488810,null,15393,null,20033,null,2640,null,169739,null,7542,null,299038,null,10892,null,4628143,null,15827,null,2194964,null,14453,null,1292433,null,17615,null,1140746,null,13833,null,0400000US25,Massachusetts,25
7707999,null,5026,null,1108551,null,21798,null,74581,null,4585,null,404071,null,10084,null,629899,null,17133,null,6599448,null,23050,null,2641992,null,18946,null,1848858,null,19946,null,2108598,null,17824,null,0400000US26,Michigan,26
4036744,null,3294,null,406992,null,12509,null,31800,null,2792,null,177199,null,7608,null,197993,null,7569,null,3629752,null,12625,null,1774604,null,13810,null,1048280,null,13099,null,806868,null,10363,null,0400000US27,Minnesota,27
2182077,null,3463,null,414838,null,11492,null,42611,null,3857,null,116389,null,6880,null,255838,null,9040,null,1767239,null,12630,null,830524,null,10764,null,372355,null,9866,null,564360,null,10917,null,0400000US28,Mississippi,28
4574087,null,4621,null,586743,null,15499,null,51246,null,4208,null,224607,null,9664,null,310890,null,9774,null,3987344,null,16238,null,1906144,null,15298,null,982972,null,13933,null,1098228,null,14259,null,0400000US29,Missouri,29
755840,null,2206,null,100908,null,6382,null,11373,null,2122,null,43106,null,4357,null,46429,null,4007,null,654932,null,6148,null,290943,null,5797,null,194724,null,5660,null,169265,null,4922,null,0400000US30,Montana,30
1350775,null,2367,null,155351,null,7419,null,21164,null,2643,null,72774,null,4947,null,61413,null,4589,null,1195424,null,7871,null,636477,null,9102,null,297784,null,6824,null,261163,null,5697,null,0400000US31,Nebraska,31
2010264,null,3069,null,215951,null,10704,null,18728,null,2496,null,76437,null,5327,null,120786,null,7787,null,1794313,null,10774,null,868441,null,11934,null,431294,null,9946,null,494578,null,10931,null,0400000US32,Nevada,32
1038701,null,1779,null,82173,null,5293,null,4238,null,1223,null,33865,null,3841,null,44070,null,3750,null,956528,null,5499,null,458391,null,7011,null,273223,null,7278,null,224914,null,6419,null,0400000US33,New Hampshire,33
6742672,null,3942,null,554759,null,17056,null,43802,null,4232,null,159998,null,8740,null,350959,null,13149,null,6187913,null,18120,null,2971125,null,19888,null,1494150,null,19371,null,1722638,null,17021,null,0400000US34,New Jersey,34
1517534,null,5056,null,236249,null,12075,null,27457,null,3093,null,74429,null,5324,null,134363,null,8077,null,1281285,null,12313,null,598886,null,9524,null,295917,null,8827,null,386482,null,7783,null,0400000US35,New Mexico,35
15181418,null,7551,null,1915882,null,30702,null,156101,null,7124,null,553813,null,13070,null,1205968,null,24243,null,13265536,null,31702,null,6334881,null,28325,null,3078981,null,23255,null,3851674,null,25576,null,0400000US36,New York,36
7098878,null,5478,null,1018562,null,20057,null,94284,null,5612,null,374224,null,12375,null,550054,null,14904,null,6080316,null,20709,null,2830835,null,24448,null,1478138,null,20777,null,1771343,null,15579,null,0400000US37,North Carolina,37
498359,null,1319,null,55723,null,3641,null,5582,null,1336,null,26825,null,2865,null,23316,null,2226,null,442636,null,3919,null,233747,null,4780,null,120508,null,4062,null,88381,null,2850,null,0400000US38,North Dakota,38
8870597,null,5881,null,1179421,null,22208,null,87257,null,5286,null,429456,null,11333,null,662708,null,16061,null,7691176,null,23222,null,3497339,null,22740,null,1980758,null,22939,null,2213079,null,17668,null,0400000US39,Ohio,39
2759930,null,3735,null,394359,null,11180,null,46176,null,3936,null,143875,null,7064,null,204308,null,8160,null,2365571,null,12457,null,1161704,null,10465,null,526825,null,10094,null,677042,null,10347,null,0400000US40,Oklahoma,40
2989576,null,3376,null,385902,null,12410,null,33301,null,3215,null,162411,null,7665,null,190190,null,9023,null,2603674,null,12253,null,1082724,null,13120,null,763800,null,12204,null,757150,null,9755,null,0400000US41,Oregon,41
9779295,null,4701,null,1099641,null,20133,null,79597,null,5071,null,347708,null,11477,null,672336,null,15518,null,8679654,null,20980,null,4003887,null,22664,null,2151607,null,20808,null,2524160,null,17357,null,0400000US42,Pennsylvania,42
818192,null,1695,null,83178,null,6102,null,5044,null,1095,null,25706,null,3302,null,52428,null,4252,null,735014,null,6418,null,339289,null,8425,null,198616,null,6481,null,197109,null,5344,null,0400000US44,Rhode Island,44
3474740,null,4720,null,518490,null,14915,null,44758,null,3489,null,170056,null,7993,null,303676,null,11980,null,2956250,null,14972,null,1358575,null,13922,null,685614,null,14487,null,912061,null,12903,null,0400000US45,South Carolina,45
612505,null,2203,null,79162,null,5264,null,9201,null,1704,null,34800,null,3754,null,35161,null,2847,null,533343,null,5851,null,286060,null,5335,null,134451,null,5216,null,112832,null,4414,null,0400000US46,South Dakota,46
4845636,null,5042,null,735019,null,16197,null,58396,null,3791,null,250679,null,10261,null,425944,null,14390,null,4110617,null,16926,null,1887967,null,15452,null,992418,null,13662,null,1230232,null,12510,null,0400000US47,Tennessee,47
18079195,null,9130,null,2629695,null,35938,null,355168,null,11149,null,894268,null,19817,null,1380259,null,26723,null,15449500,null,38279,null,7905734,null,33357,null,3446727,null,30020,null,4097039,null,26469,null,0400000US48,Texas,48
1962702,null,3320,null,220856,null,9626,null,22343,null,2608,null,107515,null,6443,null,90998,null,5496,null,1741846,null,10487,null,801730,null,9325,null,513561,null,10797,null,426555,null,7234,null,0400000US49,Utah,49
492637,null,1313,null,53080,null,3866,null,4017,null,814,null,22452,null,2626,null,26611,null,2297,null,439557,null,3904,null,207065,null,4744,null,129881,null,4172,null,102611,null,3203,null,0400000US50,Vermont,50
6010133,null,5724,null,574955,null,16876,null,48601,null,4760,null,212556,null,10266,null,313798,null,9886,null,5435178,null,17278,null,2793727,null,19446,null,1229735,null,15869,null,1411716,null,14131,null,0400000US51,Virginia,51
5166379,null,4489,null,579378,null,14616,null,41390,null,3381,null,224107,null,9148,null,313881,null,11023,null,4587001,null,15294,null,2075222,null,16735,null,1265423,null,16413,null,1246356,null,14197,null,0400000US53,Washington,53
1440565,null,2661,null,234005,null,8336,null,18152,null,2367,null,66852,null,4468,null,149001,null,6519,null,1206560,null,9104,null,526586,null,8671,null,244273,null,7834,null,435701,null,7306,null,0400000US54,West Virginia,54
4368867,null,3256,null,489172,null,13207,null,44981,null,3390,null,227531,null,8466,null,216660,null,8686,null,3879695,null,13851,null,1856771,null,13305,null,1082150,null,10215,null,940774,null,9514,null,0400000US55,Wisconsin,55
417059,null,2104,null,37943,null,3330,null,4744,null,1353,null,17875,null,2158,null,15324,null,2097,null,379116,null,3805,null,190830,null,4313,null,103476,null,5063,null,84810,null,3894,null,0400000US56,Wyoming,56
3093886,null,2615,null,1287872,null,19622,null,99888,null,5083,null,222644,null,8799,null,965340,null,16822,null,1806014,null,20123,null,737622,null,11044,null,287047,null,9479,null,781345,null,13128,null,0400000US72,Puerto Rico,72
