B17010_001E,B17010_001EA,B17010_001M,B17010_001MA,B17010_002E,B17010_002EA,B17010_002M,B17010_002MA,B17010_003E,B17010_003EA,B17010_003M,B17010_003MA,B17010_004E,B17010_004EA,B17010_004M,B17010_004MA,B17010_005E,B17010_005EA,B17010_005M,B17010_005MA,B17010_006E,B17010_006EA,B17010_006M,B17010_006MA,B17010_007E,B17010_007EA,B17010_007M,B17010_007MA,B17010_008E,B17010_008EA,B17010_008M,B17010_008MA,B17010_009E,B17010_009EA,B17010_009M,B17010_009MA,B17010_010E,B17010_010EA,B17010_010M,B17010_010MA,B17010_011E,B17010_011EA,B17010_011M,B17010_011MA,B17010_012E,B17010_012EA,B17010_012M,B17010_012MA,B17010_013E,B17010_013EA,B17010_013M,B17010_013MA,B17010_014E,B17010_014EA,B17010_014M,B17010_014MA,B17010_015E,B17010_015EA,B17010_015M,B17010_015MA,B17010_016E,B17010_016EA,B17010_016M,B17010_016MA,B17010_017E,B17010_017EA,B17010_017M,B17010_017MA,B17010_018E,B17010_018EA,B17010_018M,B17010_018MA,B17010_019E,B17010_019EA,B17010_019M,B17010_019MA,B17010_020E,B17010_020EA,B17010_020M,B17010_020MA,B17010_021E,B17010_021EA,B17010_021M,B17010_021MA,B17010_022E,B17010_022EA,B17010_022M,B17010_022MA,B17010_023E,B17010_023EA,B17010_023M,B17010_023MA,B17010_024E,B17010_024EA,B17010_024M,B17010_024MA,B17010_025E,B17010_025EA,B17010_025M,B17010_025MA,B17010_026E,B17010_026EA,B17010_026M,B17010_026MA,B17010_027E,B17010_027EA,B17010_027M,B17010_027MA,B17010_028E,B17010_028EA,B17010_028M,B17010_028MA,B17010_029E,B17010_029EA,B17010_029M,B17010_029MA,B17010_030E,B17010_030EA,B17010_030M,B17010_030MA,B17010_031E,B17010_031EA,B17010_031M,B17010_031MA,B17010_032E,B17010_032EA,B17010_032M,B17010_032MA,B17010_033E,B17010_033EA,B17010_033M,B17010_033MA,B17010_034E,B17010_034EA,B17010_034M,B17010_034MA,B17010_035E,B17010_035EA,B17010_035M,B17010_035MA,B17010_036E,B17010_036EA,B17010_036M,B17010_036MA,B17010_037E,B17010_037EA,B17010_037M,B17010_037MA,B17010_038E,B17010_038EA,B17010_038M,B17010_038MA,B17010_039E,B17010_039EA,B17010_039M,B17010_039MA,B17010_040E,B17010_040EA,B17010_040M,B17010_040MA,B17010_041E,B17010_041EA,B17010_041M,B17010_041MA,GEO_ID,NAME,state
457966,null,6887,null,38557,null,2744,null,14374,null,1785,null,9978,null,1618,null,2435,null,877,null,4260,null,1055,null,3283,null,889,null,4396,null,764,null,24183,null,2526,null,3648,null,948,null,3243,null,891,null,1328,null,654,null,672,null,359,null,1243,null,520,null,405,null,268,null,20535,null,2404,null,18888,null,2339,null,6399,null,1698,null,4611,null,1210,null,7878,null,1220,null,1647,null,535,null,419409,null,6807,null,347996,null,6732,null,149108,null,4631,null,31541,null,2547,null,34131,null,2470,null,83436,null,3955,null,198888,null,4934,null,71413,null,3849,null,21953,null,2234,null,11018,null,1594,null,3250,null,983,null,1022,null,442,null,6746,null,1148,null,10935,null,1698,null,49460,null,3217,null,31414,null,2684,null,3859,null,1038,null,4734,null,1095,null,22821,null,2411,null,18046,null,1886,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,22584,null,3137,null,15782,null,2511,null,2357,null,842,null,6695,null,1744,null,6730,null,1501,null,6802,null,1460,null,34137,null,3233,null,6298,null,1176,null,4978,null,1167,null,1253,null,671,null,1971,null,772,null,1754,null,768,null,1320,null,607,null,27839,null,3264,null,25033,null,3153,null,5892,null,1493,null,6686,null,1745,null,12455,null,1959,null,2806,null,920,null,575515,null,10266,null,429330,null,8570,null,195351,null,7130,null,39556,null,3293,null,41294,null,3686,null,114501,null,5479,null,233979,null,6688,null,146185,null,6763,null,54049,null,3894,null,29902,null,3008,null,7317,null,1489,null,4512,null,1411,null,18073,null,2335,null,24147,null,2762,null,92136,null,5206,null,56977,null,4410,null,9733,null,1702,null,7515,null,1352,null,39729,null,3948,null,35159,null,2867,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,6252,null,985,null,3237,null,820,null,580,null,397,null,1009,null,490,null,1648,null,595,null,3015,null,641,null,12420,null,1878,null,1567,null,703,null,1497,null,698,null,522,null,439,null,379,null,381,null,596,null,362,null,70,null,70,null,10853,null,1940,null,9823,null,1900,null,2524,null,767,null,2261,null,861,null,5038,null,1354,null,1030,null,454,null,317819,null,4419,null,264674,null,5243,null,109130,null,4336,null,18908,null,1957,null,17343,null,1915,null,72879,null,3623,null,155544,null,3588,null,53145,null,3319,null,18197,null,1956,null,10423,null,1616,null,2430,null,911,null,639,null,482,null,7354,null,1330,null,7774,null,1295,null,34948,null,2807,null,22573,null,2144,null,1621,null,656,null,2230,null,875,null,18722,null,2065,null,12375,null,1673,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,47075,null,3821,null,28440,null,2560,null,3887,null,951,null,10448,null,1514,null,14105,null,1958,null,18635,null,2312,null,103929,null,5159,null,15637,null,2234,null,11004,null,1929,null,2447,null,880,null,2338,null,936,null,6219,null,1541,null,4633,null,1155,null,88292,null,4856,null,76465,null,4733,null,15014,null,2460,null,20783,null,2461,null,40668,null,2928,null,11827,null,1881,null,2021027,null,12469,null,1564429,null,14111,null,730888,null,11975,null,138429,null,5450,null,130849,null,5495,null,461610,null,9881,null,833541,null,11701,null,456598,null,9351,null,131582,null,5353,null,62778,null,3851,null,15987,null,2229,null,7226,null,1467,null,39565,null,2873,null,68804,null,3795,null,325016,null,7343,null,178761,null,6402,null,25999,null,2749,null,22739,null,2614,null,130023,null,5291,null,146255,null,4106,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25798,null,2921,null,17184,null,2586,null,2968,null,896,null,7309,null,1571,null,6907,null,1595,null,8614,null,1284,null,40663,null,3393,null,8771,null,1983,null,7141,null,1826,null,1717,null,831,null,2068,null,941,null,3356,null,1057,null,1630,null,687,null,31892,null,3186,null,28215,null,3118,null,4452,null,1009,null,8415,null,1713,null,15348,null,2401,null,3677,null,970,null,422835,null,7011,null,321282,null,6630,null,130528,null,5788,null,24378,null,2765,null,30165,null,3064,null,75985,null,4252,null,190754,null,4773,null,101553,null,5084,null,33216,null,3038,null,21173,null,2726,null,5756,null,1483,null,4053,null,1225,null,11364,null,1727,null,12043,null,1551,null,68337,null,4166,null,41201,null,3490,null,6637,null,1438,null,5697,null,1422,null,28867,null,2920,null,27136,null,2487,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,168173,null,7418,null,104886,null,6146,null,18392,null,2413,null,35682,null,3013,null,50812,null,4534,null,63287,null,4282,null,330044,null,8981,null,50477,null,4156,null,37947,null,3435,null,8582,null,1787,null,8800,null,1798,null,20565,null,2258,null,12530,null,1734,null,279567,null,8349,null,235889,null,7241,null,41608,null,3087,null,62932,null,3389,null,131349,null,6017,null,43678,null,3488,null,4108623,null,20904,null,3046425,null,20522,null,1360334,null,14392,null,263649,null,7354,null,248587,null,7168,null,848098,null,13069,null,1686091,null,14457,null,1062198,null,15982,null,291659,null,9969,null,132838,null,6957,null,28399,null,3099,null,17749,null,2466,null,86690,null,5285,null,158821,null,6168,null,770539,null,11584,null,416806,null,9613,null,56940,null,3564,null,53019,null,3538,null,306847,null,8746,null,353733,null,9014,null,0400000US36,New York,36
2430277,null,20042,null,289323,null,9095,null,97647,null,5157,null,63948,null,4194,null,14601,null,2214,null,21458,null,2741,null,27889,null,3187,null,33699,null,2873,null,191676,null,7352,null,31555,null,3375,null,24556,null,2991,null,7502,null,2034,null,6233,null,1435,null,10821,null,1859,null,6999,null,1368,null,160121,null,6604,null,139914,null,6521,null,31029,null,3261,null,36459,null,3513,null,72426,null,5045,null,20207,null,1846,null,2140954,null,19158,null,1693868,null,15236,null,693246,null,11705,null,141255,null,6232,null,128979,null,5283,null,423012,null,8259,null,1000622,null,11865,null,447086,null,11562,null,126713,null,6836,null,69997,null,5260,null,16897,null,2737,null,9734,null,1898,null,43366,null,3966,null,56716,null,4092,null,320373,null,9551,null,196363,null,7820,null,29223,null,3490,null,23498,null,2727,null,143642,null,6308,null,124010,null,5322,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,3993,null,762,null,2284,null,650,null,659,null,386,null,808,null,450,null,817,null,376,null,1709,null,438,null,7343,null,1332,null,1198,null,494,null,1198,null,494,null,192,null,214,null,425,null,337,null,581,null,289,null,0,null,208,null,6145,null,1284,null,5509,null,1266,null,2378,null,939,null,1281,null,544,null,1850,null,645,null,636,null,256,null,160816,null,3639,null,136855,null,2676,null,53030,null,2244,null,11211,null,1216,null,10049,null,1114,null,31770,null,1774,null,83825,null,2258,null,23961,null,2037,null,8558,null,1420,null,4812,null,1081,null,1388,null,520,null,508,null,385,null,2916,null,783,null,3746,null,846,null,15403,null,1397,null,9597,null,1273,null,1616,null,597,null,1454,null,721,null,6527,null,1067,null,5806,null,1084,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,94901,null,4419,null,62125,null,3649,null,9587,null,1816,null,21242,null,2155,null,31296,null,2431,null,32776,null,2603,null,233131,null,7879,null,34516,null,3977,null,28237,null,3621,null,9424,null,1870,null,5099,null,1321,null,13714,null,2353,null,6279,null,1240,null,198615,null,6783,null,173642,null,6540,null,41393,null,3668,null,48998,null,3811,null,83251,null,4983,null,24973,null,2687,null,2619182,null,15194,null,2076132,null,16644,null,840980,null,11408,null,153415,null,5962,null,152633,null,6662,null,534932,null,8764,null,1235152,null,14059,null,543050,null,10023,null,155705,null,7285,null,83856,null,5341,null,17043,null,2222,null,9948,null,1655,null,56865,null,4216,null,71849,null,5021,null,387345,null,8086,null,225002,null,6513,null,35466,null,3068,null,27594,null,2926,null,161942,null,5957,null,162343,null,5674,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,41788,null,2978,null,27014,null,2562,null,5806,null,1335,null,9663,null,1490,null,11545,null,1650,null,14774,null,1599,null,73326,null,4391,null,10680,null,1483,null,8231,null,1480,null,2606,null,705,null,2008,null,704,null,3617,null,1010,null,2449,null,677,null,62646,null,4126,null,57314,null,3813,null,11916,null,1849,null,14556,null,1837,null,30842,null,3029,null,5332,null,1289,null,834185,null,8985,null,661532,null,10274,null,276823,null,7492,null,56415,null,3497,null,58194,null,3012,null,162214,null,5630,null,384709,null,6426,null,172653,null,5746,null,59493,null,3895,null,36400,null,2867,null,7394,null,1663,null,5053,null,1185,null,23953,null,2209,null,23093,null,2259,null,113160,null,4290,null,68651,null,3756,null,12465,null,1958,null,9558,null,1632,null,46628,null,3427,null,44509,null,2816,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,36990,null,3607,null,23081,null,2819,null,4291,null,1102,null,8367,null,1835,null,10423,null,1942,null,13909,null,1647,null,57225,null,3683,null,11484,null,1885,null,9020,null,1676,null,1486,null,825,null,1490,null,749,null,6044,null,1281,null,2464,null,930,null,45741,null,3617,null,40042,null,3526,null,9686,null,1478,null,9981,null,2097,null,20375,null,2607,null,5699,null,1049,null,862412,null,10210,null,702741,null,11244,null,276643,null,7721,null,52725,null,3588,null,53239,null,3648,null,170679,null,5329,null,426098,null,8130,null,159671,null,5876,null,51123,null,3559,null,27856,null,2943,null,5793,null,1098,null,2823,null,926,null,19240,null,2739,null,23267,null,2160,null,108548,null,5148,null,64907,null,3898,null,11195,null,2156,null,7935,null,1478,null,45777,null,3486,null,43641,null,3213,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,88924,null,4217,null,49092,null,3584,null,8145,null,1377,null,15640,null,1920,null,25307,null,2280,null,39832,null,2738,null,186263,null,7666,null,28389,null,3049,null,22711,null,2842,null,6674,null,1489,null,4585,null,1145,null,11452,null,1799,null,5678,null,1020,null,157874,null,6311,null,138226,null,5921,null,30465,null,2585,null,37696,null,3427,null,70065,null,4522,null,19648,null,2290,null,2920645,null,15284,null,2325508,null,15399,null,929803,null,9537,null,172858,null,5493,null,164851,null,6167,null,592094,null,7857,null,1395705,null,12352,null,595137,null,12240,null,177273,null,6347,null,90778,null,5246,null,24902,null,2851,null,10981,null,1823,null,54895,null,4035,null,86495,null,4242,null,417864,null,10171,null,230087,null,7139,null,38048,null,3172,null,30828,null,3141,null,161211,null,6181,null,187777,null,6915,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,5879,null,1271,null,3138,null,829,null,612,null,525,null,739,null,395,null,1787,null,637,null,2741,null,979,null,16188,null,2128,null,1802,null,793,null,1327,null,681,null,246,null,218,null,402,null,419,null,679,null,468,null,475,null,465,null,14386,null,1936,null,12873,null,1836,null,1773,null,814,null,2769,null,874,null,8331,null,1553,null,1513,null,580,null,235447,null,5403,null,181313,null,5026,null,75215,null,3465,null,15023,null,1988,null,12149,null,1667,null,48043,null,3171,null,106098,null,4229,null,54134,null,3917,null,15131,null,2457,null,8483,null,1760,null,1844,null,761,null,1012,null,615,null,5627,null,1504,null,6648,null,1383,null,39003,null,3107,null,22534,null,2540,null,3975,null,1224,null,3891,null,1028,null,14668,null,2117,null,16469,null,2122,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,46966,null,3604,null,27138,null,2739,null,4884,null,1177,null,10975,null,1826,null,11279,null,1837,null,19828,null,2579,null,102782,null,5888,null,15048,null,2407,null,10944,null,2256,null,3586,null,1143,null,1580,null,869,null,5778,null,1709,null,4104,null,1062,null,87734,null,5362,null,76180,null,5219,null,16602,null,2277,null,20932,null,2755,null,38646,null,3782,null,11554,null,1556,null,1014016,null,12500,null,786340,null,11001,null,303906,null,7458,null,61659,null,4048,null,55137,null,4365,null,187110,null,5840,null,482434,null,8111,null,227676,null,7403,null,60270,null,4360,null,33927,null,3453,null,6811,null,1531,null,4524,null,1329,null,22592,null,3016,null,26343,null,2476,null,167406,null,6739,null,100425,null,5989,null,15319,null,2223,null,12152,null,1913,null,72954,null,5089,null,66981,null,4164,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,7154,null,1588,null,4619,null,1239,null,802,null,331,null,1933,null,852,null,1884,null,743,null,2535,null,619,null,11339,null,1466,null,2325,null,641,null,1896,null,602,null,598,null,384,null,337,null,276,null,961,null,406,null,429,null,305,null,9014,null,1422,null,8500,null,1461,null,2534,null,684,null,2251,null,783,null,3715,null,999,null,514,null,312,null,186156,null,4156,null,155000,null,3764,null,64589,null,2750,null,12062,null,1611,null,13724,null,1464,null,38803,null,2524,null,90411,null,2769,null,31156,null,2658,null,8362,null,1349,null,4801,null,974,null,1189,null,539,null,274,null,157,null,3338,null,802,null,3561,null,799,null,22794,null,2266,null,15835,null,2012,null,3852,null,1052,null,1718,null,524,null,10265,null,1498,null,6959,null,1053,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,78823,null,4871,null,45824,null,3917,null,11371,null,1931,null,12907,null,1943,null,21546,null,2511,null,32999,null,2898,null,135862,null,5364,null,22119,null,2920,null,17482,null,2931,null,4148,null,1146,null,3929,null,1462,null,9405,null,1970,null,4637,null,915,null,113743,null,4942,null,98621,null,4741,null,25021,null,2353,null,26800,null,2753,null,46800,null,4016,null,15122,null,1685,null,1424104,null,13638,null,1128489,null,12403,null,465414,null,8054,null,92462,null,5306,null,83149,null,4034,null,289803,null,6139,null,663075,null,10205,null,295615,null,9006,null,84645,null,5087,null,46142,null,3795,null,10467,null,2065,null,5068,null,1272,null,30607,null,2780,null,38503,null,3453,null,210970,null,7209,null,124281,null,6215,null,18761,null,2204,null,19177,null,2388,null,86343,null,5099,null,86689,null,3856,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,332724,null,9982,null,244667,null,8983,null,42469,null,4057,null,102794,null,5485,null,99404,null,5554,null,88057,null,5467,null,466909,null,10623,null,70648,null,4616,null,53587,null,4485,null,13771,null,2481,null,16104,null,2394,null,23712,null,2877,null,17061,null,2008,null,396261,null,10177,null,352855,null,10119,null,67710,null,4986,null,114147,null,5966,null,170998,null,7628,null,43406,null,3701,null,5156734,null,23859,null,3981026,null,23616,null,1931409,null,17312,null,368506,null,10426,null,428729,null,11209,null,1134174,null,13807,null,2049617,null,19754,null,1175708,null,17368,null,363596,null,10296,null,193992,null,7892,null,41166,null,3398,null,30963,null,3627,null,121863,null,6661,null,169604,null,6563,null,812112,null,15034,null,510626,null,13944,null,84940,null,6278,null,77581,null,4690,null,348105,null,10176,null,301486,null,8832,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,27036,null,2587,null,18062,null,2020,null,3762,null,1035,null,7317,null,1277,null,6983,null,1167,null,8974,null,1399,null,23671,null,2690,null,4468,null,984,null,3233,null,902,null,666,null,479,null,621,null,351,null,1946,null,743,null,1235,null,539,null,19203,null,2406,null,16665,null,2237,null,2819,null,793,null,5815,null,1426,null,8031,null,1493,null,2538,null,810,null,598025,null,6893,null,505782,null,6481,null,271251,null,5693,null,56023,null,3545,null,77050,null,3607,null,138178,null,4646,null,234531,null,5026,null,92243,null,5038,null,30275,null,2664,null,17958,null,2164,null,3748,null,1117,null,2567,null,897,null,11643,null,1803,null,12317,null,1694,null,61968,null,4159,null,39574,null,3083,null,7765,null,1291,null,6024,null,1382,null,25785,null,2470,null,22394,null,2374,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,4204,null,742,null,2240,null,611,null,319,null,290,null,881,null,420,null,1040,null,466,null,1964,null,557,null,7440,null,1224,null,1021,null,335,null,931,null,336,null,411,null,262,null,25,null,40,null,495,null,254,null,90,null,93,null,6419,null,1154,null,6085,null,1180,null,1924,null,713,null,1637,null,537,null,2524,null,735,null,334,null,213,null,147801,null,3398,null,121318,null,3180,null,47253,null,2564,null,8708,null,1175,null,7721,null,1208,null,30824,null,2092,null,74065,null,2327,null,26483,null,2010,null,8842,null,1232,null,5410,null,1001,null,1040,null,438,null,459,null,362,null,3911,null,784,null,3432,null,892,null,17641,null,1577,null,11181,null,1343,null,1548,null,624,null,1191,null,597,null,8442,null,1231,null,6460,null,955,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,50172,null,4488,null,30265,null,3581,null,5012,null,1326,null,11254,null,2311,null,13999,null,2007,null,19907,null,2540,null,98194,null,4594,null,13413,null,2020,null,10376,null,2003,null,3642,null,1309,null,2640,null,1105,null,4094,null,1150,null,3037,null,837,null,84781,null,4420,null,74645,null,4343,null,15533,null,1956,null,17990,null,2422,null,41122,null,3295,null,10136,null,1523,null,1839135,null,15687,null,1459336,null,16139,null,643613,null,11464,null,130733,null,6634,null,121136,null,4898,null,391744,null,8104,null,815723,null,11767,null,379799,null,8134,null,110247,null,5350,null,61900,null,4286,null,15025,null,2267,null,6844,null,1330,null,40031,null,3550,null,48347,null,3351,null,269552,null,6672,null,161013,null,6370,null,23895,null,2493,null,19265,null,2566,null,117853,null,5293,null,108539,null,4148,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,51036,null,3264,null,32921,null,3092,null,6856,null,1504,null,10941,null,1912,null,15124,null,2166,null,18115,null,1903,null,82190,null,4571,null,14716,null,1841,null,11275,null,1767,null,2571,null,868,null,2269,null,978,null,6435,null,1196,null,3441,null,847,null,67474,null,4533,null,60849,null,4399,null,12986,null,1553,null,14711,null,1871,null,33152,null,3330,null,6625,null,1153,null,1517293,null,13552,null,1233243,null,12325,null,527479,null,9340,null,106489,null,5240,null,106400,null,4937,null,314590,null,7109,null,705764,null,10379,null,284050,null,8294,null,97477,null,5584,null,57239,null,3963,null,12506,null,2118,null,6032,null,1470,null,38701,null,3229,null,40238,null,3345,null,186573,null,6368,null,117479,null,5167,null,18716,null,2504,null,12445,null,1849,null,86318,null,4491,null,69094,null,3704,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,28694,null,2815,null,15931,null,2031,null,2877,null,854,null,3787,null,1043,null,9267,null,1589,null,12763,null,1766,null,39579,null,2774,null,7620,null,1827,null,5372,null,1326,null,1263,null,676,null,704,null,509,null,3405,null,1079,null,2248,null,895,null,31959,null,2503,null,26870,null,2415,null,6745,null,1415,null,6616,null,1389,null,13509,null,1546,null,5089,null,891,null,424006,null,7449,null,349111,null,7548,null,128954,null,5431,null,22957,null,2450,null,23674,null,2261,null,82323,null,4582,null,220157,null,5659,null,74895,null,3627,null,24316,null,2453,null,12143,null,1869,null,2810,null,1089,null,801,null,449,null,8532,null,1418,null,12173,null,1730,null,50579,null,2867,null,25802,null,2296,null,3888,null,1205,null,2260,null,861,null,19654,null,1972,null,24777,null,2155,null,0400000US54,West Virginia,54
1476615,null,10171,null,121379,null,4876,null,37411,null,2524,null,24372,null,2220,null,4642,null,1071,null,8580,null,1242,null,11150,null,1412,null,13039,null,1370,null,83968,null,4243,null,14972,null,1955,null,12530,null,1696,null,3398,null,1143,null,2897,null,813,null,6235,null,1291,null,2442,null,678,null,68996,null,3744,null,64175,null,3476,null,17149,null,2236,null,15578,null,1768,null,31448,null,2790,null,4821,null,1080,null,1355236,null,11067,null,1111201,null,10410,null,448326,null,7218,null,84649,null,3781,null,85209,null,4465,null,278468,null,5895,null,662875,null,6342,null,244035,null,6369,null,82954,null,4652,null,48400,null,4432,null,11129,null,1842,null,5315,null,1214,null,31956,null,3248,null,34554,null,2308,null,161081,null,5284,null,100022,null,4474,null,17076,null,2239,null,12792,null,1922,null,70154,null,3565,null,61059,null,3005,null,0400000US55,Wisconsin,55
143459,null,3621,null,9056,null,1401,null,3966,null,1047,null,2440,null,947,null,458,null,376,null,1161,null,581,null,821,null,472,null,1526,null,679,null,5090,null,1058,null,627,null,389,null,616,null,395,null,56,null,91,null,66,null,84,null,494,null,390,null,11,null,19,null,4463,null,999,null,3920,null,922,null,1223,null,591,null,903,null,408,null,1794,null,540,null,543,null,367,null,134403,null,3708,null,112384,null,4005,null,46085,null,2803,null,10646,null,1337,null,9426,null,1564,null,26013,null,1883,null,66299,null,3161,null,22019,null,1940,null,9009,null,1249,null,6016,null,1133,null,1214,null,531,null,988,null,465,null,3814,null,957,null,2993,null,768,null,13010,null,1630,null,8502,null,1457,null,1441,null,557,null,917,null,526,null,6144,null,1404,null,4508,null,1015,null,0400000US56,Wyoming,56
877711,null,8137,null,362240,null,7048,null,156585,null,4818,null,73847,null,3320,null,11283,null,1661,null,13340,null,1254,null,49224,null,3031,null,82738,null,4064,null,205655,null,5841,null,35664,null,2716,null,23393,null,2315,null,6536,null,1184,null,5290,null,1065,null,11567,null,1832,null,12271,null,1215,null,169991,null,4765,null,120009,null,4348,null,17297,null,2000,null,27966,null,2608,null,74746,null,3976,null,49982,null,3105,null,515471,null,7602,null,360441,null,6469,null,137647,null,4969,null,23339,null,2348,null,21197,null,2438,null,93111,null,3628,null,222794,null,5278,null,155030,null,5070,null,34001,null,2244,null,13686,null,1639,null,3073,null,898,null,1442,null,598,null,9171,null,1312,null,20315,null,1721,null,121029,null,4730,null,55201,null,3496,null,7966,null,1459,null,5528,null,1449,null,41707,null,3041,null,65828,null,3657,null,0400000US72,Puerto Rico,72
