B24031_001E,B24031_001EA,B24031_001M,B24031_001MA,B24031_002E,B24031_002EA,B24031_002M,B24031_002MA,B24031_003E,B24031_003EA,B24031_003M,B24031_003MA,B24031_004E,B24031_004EA,B24031_004M,B24031_004MA,B24031_005E,B24031_005EA,B24031_005M,B24031_005MA,B24031_006E,B24031_006EA,B24031_006M,B24031_006MA,B24031_007E,B24031_007EA,B24031_007M,B24031_007MA,B24031_008E,B24031_008EA,B24031_008M,B24031_008MA,B24031_009E,B24031_009EA,B24031_009M,B24031_009MA,B24031_010E,B24031_010EA,B24031_010M,B24031_010MA,B24031_011E,B24031_011EA,B24031_011M,B24031_011MA,B24031_012E,B24031_012EA,B24031_012M,B24031_012MA,B24031_013E,B24031_013EA,B24031_013M,B24031_013MA,B24031_014E,B24031_014EA,B24031_014M,B24031_014MA,B24031_015E,B24031_015EA,B24031_015M,B24031_015MA,B24031_016E,B24031_016EA,B24031_016M,B24031_016MA,B24031_017E,B24031_017EA,B24031_017M,B24031_017MA,B24031_018E,B24031_018EA,B24031_018M,B24031_018MA,B24031_019E,B24031_019EA,B24031_019M,B24031_019MA,B24031_020E,B24031_020EA,B24031_020M,B24031_020MA,B24031_021E,B24031_021EA,B24031_021M,B24031_021MA,B24031_022E,B24031_022EA,B24031_022M,B24031_022MA,B24031_023E,B24031_023EA,B24031_023M,B24031_023MA,B24031_024E,B24031_024EA,B24031_024M,B24031_024MA,B24031_025E,B24031_025EA,B24031_025M,B24031_025MA,B24031_026E,B24031_026EA,B24031_026M,B24031_026MA,B24031_027E,B24031_027EA,B24031_027M,B24031_027MA,GEO_ID,NAME,state
29786,null,385,null,28056,null,1822,null,24282,null,1306,null,40582,null,2244,null,31729,null,1208,null,38451,null,1086,null,38671,null,1530,null,20555,null,1127,null,40638,null,2008,null,38275,null,1820,null,54016,null,6842,null,42575,null,4201,null,37093,null,1367,null,38465,null,1457,null,32410,null,2790,null,36234,null,3027,null,49176,null,2067,null,68856,null,16785,null,20085,null,1605,null,28416,null,833,null,30912,null,1125,null,26828,null,1137,null,10784,null,704,null,12739,null,2348,null,10541,null,715,null,22473,null,1348,null,40376,null,1306,null,0400000US20,Kansas,20
27973,null,370,null,29224,null,2403,null,17994,null,1655,null,51294,null,2487,null,29450,null,1183,null,37638,null,973,null,34531,null,2752,null,18108,null,698,null,37214,null,2340,null,34688,null,2092,null,45930,null,4294,null,30922,null,3140,null,33229,null,1399,null,36417,null,1412,null,26008,null,2607,null,28005,null,1201,null,38736,null,1982,null,43487,null,16339,null,20561,null,1450,null,29073,null,683,null,31817,null,1585,null,28022,null,771,null,10854,null,484,null,14810,null,2555,null,10468,null,536,null,18420,null,1067,null,37220,null,1204,null,0400000US21,Kentucky,21
29408,null,301,null,50115,null,2541,null,24915,null,4228,null,59278,null,1523,null,33942,null,1509,null,46148,null,2040,null,36155,null,3433,null,18317,null,653,null,40535,null,1786,null,39878,null,2070,null,42967,null,3942,null,32006,null,3977,null,31984,null,1286,null,34211,null,2935,null,28655,null,1914,null,32738,null,1910,null,42739,null,2524,null,35344,null,21716,null,23305,null,1350,null,28361,null,716,null,32507,null,1353,null,25527,null,1372,null,13802,null,672,null,21501,null,2565,null,12134,null,637,null,21838,null,1531,null,38626,null,992,null,0400000US22,Louisiana,22
28775,null,462,null,22200,null,2042,null,22036,null,2046,null,59538,null,212672,null,30655,null,1039,null,40152,null,1608,null,38181,null,1901,null,20435,null,1046,null,39391,null,1521,null,37549,null,2667,null,50834,null,4012,null,29532,null,3053,null,37091,null,2177,null,39128,null,2249,null,29050,null,5930,null,30511,null,2149,null,44438,null,5308,null,228158,null,320212,null,20507,null,1983,null,29348,null,1040,null,30814,null,1114,null,28332,null,1352,null,12159,null,805,null,14249,null,4559,null,11982,null,779,null,20490,null,1961,null,41509,null,1318,null,0400000US23,Maine,23
40464,null,324,null,30504,null,3500,null,28600,null,5189,null,44032,null,10034,null,38576,null,753,null,49207,null,1312,null,42627,null,2563,null,23742,null,863,null,42316,null,1631,null,39866,null,1846,null,68575,null,4492,null,50378,null,3686,null,45744,null,1992,null,48136,null,1840,null,39737,null,2012,null,53339,null,1704,null,67574,null,1694,null,57520,null,22547,null,28451,null,1570,null,38675,null,610,null,41690,null,945,null,36557,null,922,null,16432,null,1111,null,23109,null,2571,null,15156,null,1094,null,28130,null,1364,null,68553,null,1382,null,0400000US24,Maryland,24
39016,null,337,null,21156,null,2999,null,19281,null,2605,null,58904,null,10805,null,42292,null,1561,null,50325,null,1095,null,47684,null,3443,null,23317,null,1054,null,44528,null,2106,null,39312,null,1465,null,67691,null,5580,null,51179,null,1878,null,51894,null,992,null,56694,null,2104,null,41269,null,2799,null,50910,null,1281,null,64954,null,2247,null,76725,null,13213,null,26405,null,1803,null,38038,null,563,null,39209,null,961,null,37326,null,768,null,16404,null,978,null,19620,null,2022,null,15528,null,1098,null,23189,null,1150,null,57770,null,1715,null,0400000US25,Massachusetts,25
29495,null,204,null,20709,null,2019,null,18179,null,1491,null,48378,null,3696,null,32229,null,824,null,44268,null,971,null,38078,null,1407,null,18190,null,440,null,41151,null,1136,null,37925,null,1359,null,59957,null,3017,null,34784,null,2805,null,34323,null,1196,null,38341,null,1278,null,27230,null,1505,null,33197,null,1200,null,46982,null,1658,null,44960,null,18607,null,19946,null,830,null,29801,null,470,null,33832,null,1164,null,28370,null,500,null,10738,null,303,null,14103,null,1081,null,10324,null,333,null,18387,null,892,null,49065,null,1073,null,0400000US26,Michigan,26
33519,null,308,null,30119,null,1325,null,28721,null,1482,null,59102,null,8875,null,38213,null,790,null,41586,null,722,null,41998,null,1147,null,22115,null,751,null,42161,null,1260,null,39657,null,1221,null,56769,null,3819,null,39267,null,1615,null,43116,null,1452,null,46891,null,1777,null,30796,null,2013,null,40624,null,1243,null,52401,null,1633,null,69964,null,14486,null,24982,null,1250,null,31401,null,437,null,33218,null,1127,null,30668,null,464,null,12958,null,836,null,18321,null,2369,null,12200,null,637,null,23212,null,895,null,49153,null,1492,null,0400000US27,Minnesota,27
26621,null,524,null,29299,null,2471,null,21028,null,2885,null,58679,null,8538,null,29442,null,1142,null,30329,null,1049,null,31535,null,3549,null,18330,null,837,null,36476,null,2107,null,36548,null,2615,null,36289,null,4152,null,31478,null,2897,null,29871,null,1462,null,31386,null,1786,null,25692,null,4481,null,28167,null,1716,null,40806,null,3116,null,44901,null,42660,null,19997,null,2636,null,28656,null,1260,null,30279,null,1537,null,27810,null,1308,null,13573,null,1226,null,22741,null,2969,null,10866,null,698,null,18198,null,1702,null,33538,null,1814,null,0400000US28,Mississippi,28
29226,null,244,null,24531,null,2224,null,22495,null,1723,null,43956,null,2803,null,32496,null,1298,null,36525,null,783,null,36331,null,1808,null,19710,null,473,null,40483,null,1188,null,38199,null,945,null,55074,null,3487,null,38784,null,1827,null,37152,null,890,null,39173,null,720,null,28646,null,1261,null,34213,null,1343,null,45988,null,2064,null,44256,null,15447,null,22162,null,1151,null,28854,null,547,null,31915,null,857,null,26908,null,707,null,11642,null,429,null,16818,null,2257,null,11023,null,440,null,21243,null,1100,null,36717,null,1144,null,0400000US29,Missouri,29
25836,null,763,null,28271,null,2299,null,22467,null,2444,null,62140,null,6389,null,32453,null,3031,null,31018,null,1915,null,32285,null,5029,null,18587,null,911,null,42985,null,2702,null,42725,null,2941,null,43823,null,8583,null,27621,null,2825,null,29492,null,1444,null,29850,null,2421,null,27966,null,3316,null,29935,null,3231,null,36789,null,4197,null,29416,null,37866,null,20849,null,1844,null,26600,null,1340,null,29177,null,1741,null,25332,null,1144,null,13050,null,1100,null,14278,null,2213,null,12682,null,1216,null,22836,null,2722,null,38317,null,1665,null,0400000US30,Montana,30
28558,null,334,null,27406,null,1856,null,26755,null,2110,null,35306,null,3677,null,31763,null,1247,null,31625,null,805,null,35175,null,2819,null,18455,null,1009,null,47912,null,2016,null,46739,null,3141,null,52882,null,5205,null,33948,null,2646,null,36403,null,1513,null,37263,null,1561,null,32183,null,6781,null,31021,null,2178,null,43101,null,3832,null,48167,null,55777,null,20852,null,2423,null,28622,null,702,null,31849,null,1270,null,26871,null,920,null,10561,null,760,null,10155,null,3707,null,10592,null,729,null,20450,null,1383,null,37848,null,1877,null,0400000US31,Nebraska,31
32388,null,486,null,50748,null,5162,null,20266,null,9887,null,62942,null,4077,null,42648,null,2515,null,38527,null,2710,null,38595,null,2117,null,24512,null,1258,null,39481,null,2174,null,35342,null,2351,null,61644,null,5624,null,33833,null,6701,null,36730,null,2425,null,38271,null,2815,null,33735,null,4138,null,33334,null,1747,null,47735,null,2904,null,34533,null,32689,null,23805,null,1568,null,37474,null,1283,null,37887,null,1594,null,37026,null,1954,null,27068,null,740,null,28104,null,1235,null,26328,null,957,null,23127,null,1266,null,52857,null,1858,null,0400000US32,Nevada,32
34779,null,746,null,27194,null,8208,null,21737,null,9882,null,33733,null,40296,null,38245,null,2230,null,44179,null,1833,null,47610,null,6628,null,23177,null,1812,null,44430,null,3216,null,41953,null,2600,null,60689,null,10031,null,48543,null,5609,null,41774,null,1908,null,44162,null,3639,null,34791,null,4485,null,43579,null,3090,null,54961,null,4952,null,62111,null,9704,null,29208,null,1951,null,33046,null,1045,null,32955,null,1507,null,33126,null,1493,null,14281,null,1914,null,14919,null,3961,null,14032,null,2251,null,24027,null,1765,null,43368,null,3178,null,0400000US33,New Hampshire,33
40797,null,350,null,20387,null,2277,null,19285,null,2084,null,49630,null,8780,null,43055,null,1593,null,50814,null,1109,null,45530,null,2491,null,24106,null,738,null,44786,null,1386,null,41454,null,1419,null,71538,null,4024,null,60513,null,2173,null,59759,null,1447,null,68449,null,2052,null,38018,null,1728,null,50185,null,1001,null,63391,null,1844,null,62090,null,27914,null,27368,null,1704,null,40184,null,708,null,46399,null,1194,null,36470,null,999,null,18779,null,441,null,22608,null,1431,null,17939,null,526,null,24327,null,1102,null,61174,null,1412,null,0400000US34,New Jersey,34
27151,null,636,null,41650,null,4808,null,25994,null,4301,null,51548,null,2873,null,29762,null,1938,null,32969,null,3332,null,33784,null,3038,null,18928,null,1084,null,39297,null,2309,null,34956,null,4944,null,51619,null,3446,null,29281,null,7182,null,30244,null,1882,null,32551,null,2081,null,22663,null,2903,null,39827,null,1683,null,54156,null,6028,null,54243,null,43274,null,20751,null,1059,null,26707,null,1223,null,30214,null,1925,null,24650,null,952,null,14046,null,655,null,21559,null,2349,null,12585,null,750,null,18557,null,1229,null,39661,null,1315,null,0400000US35,New Mexico,35
35994,null,264,null,24033,null,1909,null,22608,null,2328,null,43008,null,5705,null,36989,null,1131,null,40512,null,778,null,41020,null,1208,null,21168,null,471,null,41521,null,922,null,38270,null,985,null,64895,null,3978,null,51817,null,1555,null,51746,null,749,null,61219,null,1201,null,38012,null,973,null,45649,null,1265,null,58152,null,820,null,52058,null,8457,null,27540,null,893,null,36247,null,447,null,40632,null,706,null,33704,null,449,null,18348,null,427,null,24161,null,1239,null,17190,null,570,null,22481,null,590,null,55005,null,1284,null,0400000US36,New York,36
29138,null,227,null,23394,null,2642,null,21258,null,3025,null,50891,null,4763,null,26011,null,874,null,33966,null,720,null,37616,null,1498,null,20333,null,691,null,39255,null,1431,null,36228,null,1589,null,50310,null,2198,null,37157,null,2071,null,38591,null,805,null,42447,null,1179,null,29462,null,1351,null,34893,null,1149,null,49938,null,1190,null,58356,null,8434,null,20727,null,1087,null,30614,null,418,null,32070,null,579,null,29394,null,524,null,12288,null,392,null,16208,null,1753,null,11962,null,391,null,20793,null,887,null,39541,null,708,null,0400000US37,North Carolina,37
28690,null,496,null,37453,null,3276,null,30284,null,1553,null,61736,null,8436,null,35242,null,2449,null,32132,null,1488,null,38048,null,5086,null,21066,null,1448,null,44077,null,5047,null,40470,null,2714,null,68252,null,7785,null,31721,null,3229,null,30524,null,1471,null,30776,null,1575,null,28599,null,6815,null,29551,null,1614,null,34381,null,3798,null,45967,null,12365,null,22975,null,3112,null,25429,null,1125,null,29531,null,1905,null,23919,null,869,null,11636,null,879,null,14408,null,2794,null,11230,null,920,null,21071,null,3419,null,40367,null,2159,null,0400000US38,North Dakota,38
30108,null,220,null,27638,null,1930,null,21360,null,2815,null,48008,null,4743,null,33186,null,888,null,39361,null,433,null,37152,null,986,null,19390,null,406,null,40232,null,961,null,38376,null,880,null,51537,null,2571,null,36163,null,1447,null,38119,null,738,null,40665,null,877,null,28144,null,1263,null,34298,null,1094,null,47287,null,1269,null,55120,null,16416,null,21159,null,764,null,29865,null,312,null,33571,null,776,null,28496,null,412,null,10914,null,225,null,11999,null,711,null,10734,null,258,null,20339,null,774,null,46337,null,1125,null,0400000US39,Ohio,39
27674,null,332,null,39091,null,2244,null,21590,null,2656,null,52253,null,3064,null,26778,null,1171,null,35245,null,1300,null,35633,null,1525,null,19057,null,726,null,41811,null,1670,null,41303,null,1786,null,43594,null,4481,null,33417,null,2514,null,30965,null,1160,null,31736,null,1428,null,28657,null,2931,null,28158,null,1252,null,38500,null,2450,null,53945,null,26166,null,21070,null,1058,null,28110,null,697,null,31674,null,865,null,25262,null,963,null,12271,null,607,null,19831,null,1917,null,10559,null,596,null,17671,null,1344,null,38706,null,963,null,0400000US40,Oklahoma,40
29414,null,388,null,19391,null,1769,null,19119,null,1738,null,44462,null,8038,null,37093,null,1128,null,39532,null,1138,null,38977,null,2021,null,21985,null,780,null,43694,null,1871,null,39693,null,2176,null,54383,null,5415,null,33911,null,4007,null,35637,null,1783,null,40718,null,3006,null,27415,null,2333,null,32124,null,1340,null,44136,null,3295,null,58913,null,26796,null,22655,null,1165,null,29572,null,662,null,30292,null,1578,null,29293,null,670,null,13735,null,549,null,17215,null,2351,null,13172,null,587,null,19631,null,1134,null,47721,null,1680,null,0400000US41,Oregon,41
32239,null,197,null,29245,null,2019,null,21354,null,1373,null,44589,null,3167,null,37051,null,906,null,40294,null,514,null,38212,null,926,null,20171,null,426,null,41203,null,1031,null,38031,null,1077,null,59273,null,1953,null,40816,null,1596,null,40668,null,749,null,43478,null,1044,null,32006,null,1387,null,39679,null,809,null,51993,null,1079,null,51275,null,6859,null,23998,null,799,null,32010,null,340,null,36510,null,852,null,30376,null,420,null,12000,null,310,null,14029,null,1768,null,11749,null,324,null,21862,null,678,null,46543,null,1222,null,0400000US42,Pennsylvania,42
34448,null,953,null,26742,null,20109,null,26844,null,19722,null,14784,null,75553,null,42713,null,3140,null,41232,null,2249,null,40919,null,4540,null,19145,null,1863,null,44878,null,4198,null,41596,null,4819,null,71329,null,22824,null,41481,null,4814,null,45469,null,3181,null,48587,null,5178,null,38316,null,3976,null,38978,null,2344,null,49630,null,3110,null,91985,null,17128,null,25081,null,2220,null,36652,null,1750,null,41662,null,2620,null,32859,null,2420,null,14910,null,2860,null,22482,null,4623,null,13462,null,1598,null,21294,null,2630,null,55433,null,5293,null,0400000US44,Rhode Island,44
28448,null,314,null,26299,null,2866,null,25541,null,3841,null,33067,null,8075,null,28716,null,1123,null,36175,null,955,null,35122,null,1946,null,19384,null,772,null,38858,null,1417,null,34492,null,3020,null,52696,null,3094,null,34870,null,2255,null,33310,null,1401,null,36030,null,2666,null,29531,null,1710,null,31547,null,1216,null,44412,null,3389,null,42147,null,56787,null,21158,null,1039,null,29579,null,695,null,31749,null,1051,null,28086,null,704,null,12699,null,723,null,15992,null,2042,null,12246,null,604,null,21869,null,1391,null,35186,null,1278,null,0400000US45,South Carolina,45
27190,null,650,null,27548,null,2486,null,26782,null,2869,null,40592,null,13943,null,30857,null,1858,null,29723,null,1007,null,33500,null,3087,null,19178,null,1279,null,36050,null,2847,null,34322,null,2282,null,47411,null,7924,null,30716,null,2178,null,32425,null,1919,null,33245,null,2356,null,26629,null,3477,null,29958,null,2984,null,38465,null,5111,null,-666666666,-,0,**,20625,null,4763,null,28408,null,967,null,30456,null,1721,null,27384,null,1458,null,11362,null,1073,null,14663,null,2489,null,10604,null,1296,null,22320,null,3181,null,36325,null,2792,null,0400000US46,South Dakota,46
28662,null,240,null,21781,null,2009,null,19805,null,1841,null,37870,null,2534,null,28176,null,847,null,33577,null,798,null,34971,null,2429,null,20074,null,565,null,38484,null,967,null,36658,null,1657,null,48128,null,2729,null,34982,null,2020,null,33759,null,1131,null,35862,null,1319,null,28849,null,2293,null,32520,null,1297,null,44705,null,1996,null,39136,null,9434,null,20889,null,1179,null,30214,null,743,null,32972,null,1051,null,28703,null,630,null,12308,null,468,null,18947,null,1739,null,11734,null,413,null,21016,null,1064,null,38169,null,954,null,0400000US47,Tennessee,47
29371,null,146,null,40825,null,1646,null,20568,null,1420,null,58561,null,1561,null,26445,null,481,null,40224,null,842,null,38363,null,935,null,20263,null,347,null,39509,null,649,null,38493,null,808,null,45470,null,2405,null,39942,null,1225,null,37800,null,591,null,40026,null,753,null,31316,null,945,null,34945,null,700,null,51059,null,804,null,51900,null,11108,null,21004,null,571,null,30505,null,387,null,34641,null,677,null,28059,null,513,null,13206,null,336,null,17779,null,1196,null,12710,null,343,null,19411,null,432,null,40161,null,713,null,0400000US48,Texas,48
