C17010_001E,C17010_001EA,C17010_001M,C17010_001MA,C17010_002E,C17010_002EA,C17010_002M,C17010_002MA,C17010_003E,C17010_003EA,C17010_003M,C17010_003MA,C17010_004E,C17010_004EA,C17010_004M,C17010_004MA,C17010_005E,C17010_005EA,C17010_005M,C17010_005MA,C17010_006E,C17010_006EA,C17010_006M,C17010_006MA,C17010_007E,C17010_007EA,C17010_007M,C17010_007MA,C17010_008E,C17010_008EA,C17010_008M,C17010_008MA,C17010_009E,C17010_009EA,C17010_009M,C17010_009MA,C17010_010E,C17010_010EA,C17010_010M,C17010_010MA,C17010_011E,C17010_011EA,C17010_011M,C17010_011MA,C17010_012E,C17010_012EA,C17010_012M,C17010_012MA,C17010_013E,C17010_013EA,C17010_013M,C17010_013MA,C17010_014E,C17010_014EA,C17010_014M,C17010_014MA,C17010_015E,C17010_015EA,C17010_015M,C17010_015MA,C17010_016E,C17010_016EA,C17010_016M,C17010_016MA,C17010_017E,C17010_017EA,C17010_017M,C17010_017MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,66356,null,4663,null,196437,null,7528,null,28515,null,3514,null,21123,null,3040,null,167922,null,6475,null,144724,null,6043,null,2069195,null,19185,null,1572319,null,16668,null,718231,null,12986,null,496876,null,12609,null,130358,null,5905,null,69841,null,4769,null,366518,null,10699,null,232876,null,8656,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,5166,null,1209,null,14226,null,2049,null,2475,null,1073,null,2196,null,1038,null,11751,null,1735,null,10420,null,1631,null,287085,null,5680,null,219809,null,5770,null,101115,null,4042,null,67276,null,3946,null,23392,null,2619,null,13580,null,2079,null,43884,null,3066,null,23588,null,2515,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,13839,null,1732,null,18890,null,2344,null,3353,null,1013,null,2741,null,963,null,15537,null,2041,null,14202,null,2000,null,357827,null,6663,null,301298,null,6746,null,135034,null,4596,null,56529,null,3451,null,20291,null,2462,null,13000,null,1955,null,36238,null,2604,null,24268,null,2362,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,68612,null,4760,null,210909,null,7259,null,34020,null,3359,null,26430,null,2869,null,176889,null,6900,null,153529,null,6512,null,2810829,null,16463,null,2211626,null,16947,null,995223,null,12095,null,599203,null,10562,null,180743,null,5658,null,95717,null,4750,null,418460,null,9853,null,243810,null,7464,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,39526,null,3476,null,118598,null,5874,null,19695,null,2798,null,16844,null,2594,null,98903,null,5041,null,88995,null,5023,null,1479647,null,12225,null,1192040,null,12080,null,500610,null,8505,null,287607,null,8362,null,86147,null,4953,null,50381,null,3665,null,201460,null,6813,null,119847,null,5080,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,13038,null,1691,null,40491,null,3385,null,6299,null,1425,null,5174,null,1198,null,34192,null,3013,null,32253,null,2943,null,737082,null,7320,null,615652,null,7776,null,244236,null,5041,null,121430,null,4191,null,41666,null,3046,null,25771,null,2542,null,79764,null,3272,null,51848,null,2801,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,15223,null,1807,null,42455,null,3121,null,7363,null,1448,null,6093,null,1298,null,35092,null,2708,null,31985,null,2636,null,657320,null,7464,null,535242,null,6802,null,228656,null,5259,null,122078,null,4939,null,41295,null,2835,null,26108,null,2609,null,80783,null,3849,null,50601,null,3172,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,37765,null,3645,null,102268,null,5046,null,14760,null,2054,null,11153,null,1949,null,87508,null,4843,null,77814,null,4753,null,981644,null,10597,null,792967,null,11598,null,329793,null,8544,null,188677,null,7046,null,54476,null,3738,null,28102,null,2890,null,134201,null,5653,null,80334,null,5145,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,20521,null,2419,null,112650,null,6016,null,10697,null,1790,null,7845,null,1456,null,101953,null,5828,null,86618,null,5174,null,979255,null,11421,null,737017,null,10693,null,323767,null,8173,null,242238,null,7610,null,67076,null,4023,null,37283,null,3260,null,175162,null,6398,null,104581,null,5486,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,5608,null,1097,null,18680,null,2088,null,3718,null,837,null,3220,null,826,null,14962,null,1970,null,13406,null,1787,null,318624,null,5723,null,260886,null,4738,null,92802,null,3354,null,57738,null,3391,null,17340,null,1721,null,10035,null,1411,null,40398,null,3028,null,25081,null,2526,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,12638,null,1804,null,61806,null,4083,null,8390,null,1732,null,6679,null,1554,null,53416,null,3838,null,48506,null,3598,null,1306330,null,11281,null,988605,null,11687,null,446506,null,8529,null,317725,null,8887,null,81515,null,5040,null,44842,null,3926,null,236210,null,6583,null,147190,null,5992,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,15509,null,1870,null,77576,null,4989,null,11346,null,1914,null,8422,null,1538,null,66230,null,4308,null,57226,null,3949,null,1448446,null,13792,null,1137475,null,12395,null,512801,null,9237,null,310971,null,8597,null,87310,null,5203,null,39057,null,3399,null,223661,null,7132,null,122354,null,5775,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,101342,null,5570,null,66250,null,4223,null,190774,null,7336,null,32429,null,3343,null,25342,null,3159,null,158345,null,6398,null,137589,null,6211,null,2231642,null,15674,null,1777042,null,14727,null,731963,null,11438,null,454600,null,8577,null,134292,null,5803,null,70349,null,4609,null,320308,null,7168,null,184685,null,5703,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,35213,null,2973,null,22019,null,2089,null,59702,null,3792,null,10947,null,1702,null,8637,null,1521,null,48755,null,3477,null,44759,null,3182,null,1254252,null,10299,null,1041481,null,9884,null,446257,null,6022,null,212771,null,6592,null,69479,null,3712,null,39642,null,3114,null,143292,null,5310,null,89979,null,4059,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,35111,null,3000,null,19609,null,2222,null,95433,null,5752,null,13138,null,2109,null,9834,null,1722,null,82295,null,5233,null,71393,null,4664,null,623587,null,10341,null,471416,null,9998,null,198188,null,6304,null,152171,null,6531,null,41253,null,3870,null,23519,null,3074,null,110918,null,5183,null,67271,null,4349,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,52405,null,3632,null,33739,null,2819,null,116067,null,5060,null,20124,null,2631,null,15261,null,2234,null,95943,null,4447,null,87127,null,4472,null,1374903,null,10549,null,1100491,null,10917,null,444650,null,9236,null,274412,null,8547,null,77778,null,4667,null,44783,null,3838,null,196634,null,6558,null,119420,null,5415,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8916,null,1071,null,5378,null,916,null,14513,null,2071,null,3435,null,1079,null,3083,null,1089,null,11078,null,1821,null,10138,null,1809,null,212511,null,5143,null,179050,null,5420,null,63588,null,3766,null,33461,null,2528,null,11148,null,1846,null,6144,null,1232,null,22313,null,1969,null,13473,null,1727,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,14374,null,1785,null,9978,null,1618,null,24183,null,2526,null,3648,null,948,null,3243,null,891,null,20535,null,2404,null,18888,null,2339,null,419409,null,6807,null,347996,null,6732,null,149108,null,4631,null,71413,null,3849,null,21953,null,2234,null,11018,null,1594,null,49460,null,3217,null,31414,null,2684,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,22584,null,3137,null,15782,null,2511,null,34137,null,3233,null,6298,null,1176,null,4978,null,1167,null,27839,null,3264,null,25033,null,3153,null,575515,null,10266,null,429330,null,8570,null,195351,null,7130,null,146185,null,6763,null,54049,null,3894,null,29902,null,3008,null,92136,null,5206,null,56977,null,4410,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,6252,null,985,null,3237,null,820,null,12420,null,1878,null,1567,null,703,null,1497,null,698,null,10853,null,1940,null,9823,null,1900,null,317819,null,4419,null,264674,null,5243,null,109130,null,4336,null,53145,null,3319,null,18197,null,1956,null,10423,null,1616,null,34948,null,2807,null,22573,null,2144,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,47075,null,3821,null,28440,null,2560,null,103929,null,5159,null,15637,null,2234,null,11004,null,1929,null,88292,null,4856,null,76465,null,4733,null,2021027,null,12469,null,1564429,null,14111,null,730888,null,11975,null,456598,null,9351,null,131582,null,5353,null,62778,null,3851,null,325016,null,7343,null,178761,null,6402,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25798,null,2921,null,17184,null,2586,null,40663,null,3393,null,8771,null,1983,null,7141,null,1826,null,31892,null,3186,null,28215,null,3118,null,422835,null,7011,null,321282,null,6630,null,130528,null,5788,null,101553,null,5084,null,33216,null,3038,null,21173,null,2726,null,68337,null,4166,null,41201,null,3490,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,168173,null,7418,null,104886,null,6146,null,330044,null,8981,null,50477,null,4156,null,37947,null,3435,null,279567,null,8349,null,235889,null,7241,null,4108623,null,20904,null,3046425,null,20522,null,1360334,null,14392,null,1062198,null,15982,null,291659,null,9969,null,132838,null,6957,null,770539,null,11584,null,416806,null,9613,null,0400000US36,New York,36
2430277,null,20042,null,289323,null,9095,null,97647,null,5157,null,63948,null,4194,null,191676,null,7352,null,31555,null,3375,null,24556,null,2991,null,160121,null,6604,null,139914,null,6521,null,2140954,null,19158,null,1693868,null,15236,null,693246,null,11705,null,447086,null,11562,null,126713,null,6836,null,69997,null,5260,null,320373,null,9551,null,196363,null,7820,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,3993,null,762,null,2284,null,650,null,7343,null,1332,null,1198,null,494,null,1198,null,494,null,6145,null,1284,null,5509,null,1266,null,160816,null,3639,null,136855,null,2676,null,53030,null,2244,null,23961,null,2037,null,8558,null,1420,null,4812,null,1081,null,15403,null,1397,null,9597,null,1273,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,94901,null,4419,null,62125,null,3649,null,233131,null,7879,null,34516,null,3977,null,28237,null,3621,null,198615,null,6783,null,173642,null,6540,null,2619182,null,15194,null,2076132,null,16644,null,840980,null,11408,null,543050,null,10023,null,155705,null,7285,null,83856,null,5341,null,387345,null,8086,null,225002,null,6513,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,41788,null,2978,null,27014,null,2562,null,73326,null,4391,null,10680,null,1483,null,8231,null,1480,null,62646,null,4126,null,57314,null,3813,null,834185,null,8985,null,661532,null,10274,null,276823,null,7492,null,172653,null,5746,null,59493,null,3895,null,36400,null,2867,null,113160,null,4290,null,68651,null,3756,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,36990,null,3607,null,23081,null,2819,null,57225,null,3683,null,11484,null,1885,null,9020,null,1676,null,45741,null,3617,null,40042,null,3526,null,862412,null,10210,null,702741,null,11244,null,276643,null,7721,null,159671,null,5876,null,51123,null,3559,null,27856,null,2943,null,108548,null,5148,null,64907,null,3898,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,88924,null,4217,null,49092,null,3584,null,186263,null,7666,null,28389,null,3049,null,22711,null,2842,null,157874,null,6311,null,138226,null,5921,null,2920645,null,15284,null,2325508,null,15399,null,929803,null,9537,null,595137,null,12240,null,177273,null,6347,null,90778,null,5246,null,417864,null,10171,null,230087,null,7139,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,5879,null,1271,null,3138,null,829,null,16188,null,2128,null,1802,null,793,null,1327,null,681,null,14386,null,1936,null,12873,null,1836,null,235447,null,5403,null,181313,null,5026,null,75215,null,3465,null,54134,null,3917,null,15131,null,2457,null,8483,null,1760,null,39003,null,3107,null,22534,null,2540,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,46966,null,3604,null,27138,null,2739,null,102782,null,5888,null,15048,null,2407,null,10944,null,2256,null,87734,null,5362,null,76180,null,5219,null,1014016,null,12500,null,786340,null,11001,null,303906,null,7458,null,227676,null,7403,null,60270,null,4360,null,33927,null,3453,null,167406,null,6739,null,100425,null,5989,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,7154,null,1588,null,4619,null,1239,null,11339,null,1466,null,2325,null,641,null,1896,null,602,null,9014,null,1422,null,8500,null,1461,null,186156,null,4156,null,155000,null,3764,null,64589,null,2750,null,31156,null,2658,null,8362,null,1349,null,4801,null,974,null,22794,null,2266,null,15835,null,2012,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,78823,null,4871,null,45824,null,3917,null,135862,null,5364,null,22119,null,2920,null,17482,null,2931,null,113743,null,4942,null,98621,null,4741,null,1424104,null,13638,null,1128489,null,12403,null,465414,null,8054,null,295615,null,9006,null,84645,null,5087,null,46142,null,3795,null,210970,null,7209,null,124281,null,6215,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,332724,null,9982,null,244667,null,8983,null,466909,null,10623,null,70648,null,4616,null,53587,null,4485,null,396261,null,10177,null,352855,null,10119,null,5156734,null,23859,null,3981026,null,23616,null,1931409,null,17312,null,1175708,null,17368,null,363596,null,10296,null,193992,null,7892,null,812112,null,15034,null,510626,null,13944,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,27036,null,2587,null,18062,null,2020,null,23671,null,2690,null,4468,null,984,null,3233,null,902,null,19203,null,2406,null,16665,null,2237,null,598025,null,6893,null,505782,null,6481,null,271251,null,5693,null,92243,null,5038,null,30275,null,2664,null,17958,null,2164,null,61968,null,4159,null,39574,null,3083,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,4204,null,742,null,2240,null,611,null,7440,null,1224,null,1021,null,335,null,931,null,336,null,6419,null,1154,null,6085,null,1180,null,147801,null,3398,null,121318,null,3180,null,47253,null,2564,null,26483,null,2010,null,8842,null,1232,null,5410,null,1001,null,17641,null,1577,null,11181,null,1343,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,50172,null,4488,null,30265,null,3581,null,98194,null,4594,null,13413,null,2020,null,10376,null,2003,null,84781,null,4420,null,74645,null,4343,null,1839135,null,15687,null,1459336,null,16139,null,643613,null,11464,null,379799,null,8134,null,110247,null,5350,null,61900,null,4286,null,269552,null,6672,null,161013,null,6370,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,51036,null,3264,null,32921,null,3092,null,82190,null,4571,null,14716,null,1841,null,11275,null,1767,null,67474,null,4533,null,60849,null,4399,null,1517293,null,13552,null,1233243,null,12325,null,527479,null,9340,null,284050,null,8294,null,97477,null,5584,null,57239,null,3963,null,186573,null,6368,null,117479,null,5167,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,28694,null,2815,null,15931,null,2031,null,39579,null,2774,null,7620,null,1827,null,5372,null,1326,null,31959,null,2503,null,26870,null,2415,null,424006,null,7449,null,349111,null,7548,null,128954,null,5431,null,74895,null,3627,null,24316,null,2453,null,12143,null,1869,null,50579,null,2867,null,25802,null,2296,null,0400000US54,West Virginia,54
1476615,null,10171,null,121379,null,4876,null,37411,null,2524,null,24372,null,2220,null,83968,null,4243,null,14972,null,1955,null,12530,null,1696,null,68996,null,3744,null,64175,null,3476,null,1355236,null,11067,null,1111201,null,10410,null,448326,null,7218,null,244035,null,6369,null,82954,null,4652,null,48400,null,4432,null,161081,null,5284,null,100022,null,4474,null,0400000US55,Wisconsin,55
143459,null,3621,null,9056,null,1401,null,3966,null,1047,null,2440,null,947,null,5090,null,1058,null,627,null,389,null,616,null,395,null,4463,null,999,null,3920,null,922,null,134403,null,3708,null,112384,null,4005,null,46085,null,2803,null,22019,null,1940,null,9009,null,1249,null,6016,null,1133,null,13010,null,1630,null,8502,null,1457,null,0400000US56,Wyoming,56
877711,null,8137,null,362240,null,7048,null,156585,null,4818,null,73847,null,3320,null,205655,null,5841,null,35664,null,2716,null,23393,null,2315,null,169991,null,4765,null,120009,null,4348,null,515471,null,7602,null,360441,null,6469,null,137647,null,4969,null,155030,null,5070,null,34001,null,2244,null,13686,null,1639,null,121029,null,4730,null,55201,null,3496,null,0400000US72,Puerto Rico,72
