B21001_001E,B21001_001EA,B21001_001M,B21001_001MA,B21001_002E,B21001_002EA,B21001_002M,B21001_002MA,B21001_003E,B21001_003EA,B21001_003M,B21001_003MA,B21001_004E,B21001_004EA,B21001_004M,B21001_004MA,B21001_005E,B21001_005EA,B21001_005M,B21001_005MA,B21001_006E,B21001_006EA,B21001_006M,B21001_006MA,B21001_007E,B21001_007EA,B21001_007M,B21001_007MA,B21001_008E,B21001_008EA,B21001_008M,B21001_008MA,B21001_009E,B21001_009EA,B21001_009M,B21001_009MA,B21001_010E,B21001_010EA,B21001_010M,B21001_010MA,B21001_011E,B21001_011EA,B21001_011M,B21001_011MA,B21001_012E,B21001_012EA,B21001_012M,B21001_012MA,B21001_013E,B21001_013EA,B21001_013M,B21001_013MA,B21001_014E,B21001_014EA,B21001_014M,B21001_014MA,B21001_015E,B21001_015EA,B21001_015M,B21001_015MA,B21001_016E,B21001_016EA,B21001_016M,B21001_016MA,B21001_017E,B21001_017EA,B21001_017M,B21001_017MA,B21001_018E,B21001_018EA,B21001_018M,B21001_018MA,B21001_019E,B21001_019EA,B21001_019M,B21001_019MA,B21001_020E,B21001_020EA,B21001_020M,B21001_020MA,B21001_021E,B21001_021EA,B21001_021M,B21001_021MA,B21001_022E,B21001_022EA,B21001_022M,B21001_022MA,B21001_023E,B21001_023EA,B21001_023M,B21001_023MA,B21001_024E,B21001_024EA,B21001_024M,B21001_024MA,B21001_025E,B21001_025EA,B21001_025M,B21001_025MA,B21001_026E,B21001_026EA,B21001_026M,B21001_026MA,B21001_027E,B21001_027EA,B21001_027M,B21001_027MA,B21001_028E,B21001_028EA,B21001_028M,B21001_028MA,B21001_029E,B21001_029EA,B21001_029M,B21001_029MA,B21001_030E,B21001_030EA,B21001_030M,B21001_030MA,B21001_031E,B21001_031EA,B21001_031M,B21001_031MA,B21001_032E,B21001_032EA,B21001_032M,B21001_032MA,B21001_033E,B21001_033EA,B21001_033M,B21001_033MA,GEO_ID,NAME,state
7166761,null,7606,null,3434969,null,7981,null,1162256,null,6508,null,46078,null,4058,null,1116178,null,7599,null,1368459,null,7831,null,196307,null,7481,null,1172152,null,10083,null,484695,null,2976,null,165938,null,5334,null,318757,null,5420,null,266099,null,2908,null,116980,null,4318,null,149119,null,4437,null,153460,null,2304,null,103403,null,2503,null,50057,null,2712,null,3731792,null,7736,null,1158839,null,7758,null,15560,null,2193,null,1143279,null,8099,null,1436833,null,3629,null,35955,null,3233,null,1400878,null,4714,null,544761,null,2340,null,8161,null,1305,null,536600,null,2543,null,315042,null,2986,null,2046,null,644,null,312996,null,3099,null,276317,null,2841,null,3381,null,891,null,272936,null,3044,null,0400000US13,Georgia,13
958760,null,4437,null,466203,null,3851,null,140839,null,3151,null,10729,null,2047,null,130110,null,3594,null,167907,null,2045,null,23866,null,2182,null,144041,null,2590,null,75819,null,714,null,24285,null,1883,null,51534,null,1842,null,42431,null,520,null,17651,null,1458,null,24780,null,1338,null,39207,null,549,null,22368,null,1489,null,16839,null,1432,null,492557,null,1772,null,135209,null,1794,null,1878,null,548,null,133331,null,1896,null,171706,null,1478,null,3703,null,1039,null,168003,null,1637,null,78642,null,749,null,521,null,273,null,78121,null,795,null,48348,null,804,null,900,null,394,null,47448,null,827,null,58652,null,545,null,409,null,267,null,58243,null,600,null,0400000US15,Hawaii,15
1121706,null,1881,null,555668,null,1911,null,185332,null,1897,null,7432,null,1449,null,177900,null,2108,null,199094,null,1965,null,28417,null,2355,null,170677,null,3066,null,86067,null,915,null,32349,null,1959,null,53718,null,1906,null,50045,null,961,null,22626,null,1610,null,27419,null,1535,null,35130,null,556,null,23856,null,1456,null,11274,null,1356,null,566038,null,1601,null,180301,null,1615,null,1485,null,669,null,178816,null,1734,null,197240,null,1269,null,3402,null,834,null,193838,null,1408,null,88422,null,1280,null,1226,null,538,null,87196,null,1300,null,52047,null,832,null,740,null,441,null,51307,null,964,null,48028,null,599,null,1019,null,461,null,47009,null,769,null,0400000US16,Idaho,16
9716887,null,3599,null,4719701,null,3959,null,1555178,null,3572,null,46395,null,3493,null,1508783,null,4890,null,1817028,null,3876,null,166763,null,6505,null,1650265,null,8403,null,685117,null,2144,null,190317,null,5180,null,494800,null,4808,null,382902,null,1586,null,149557,null,3844,null,233345,null,4218,null,279476,null,1442,null,178607,null,3729,null,100869,null,3662,null,4997186,null,3138,null,1508019,null,3135,null,8527,null,1454,null,1499492,null,3424,null,1822042,null,2979,null,20302,null,2178,null,1801740,null,3624,null,733569,null,1644,null,4979,null,1179,null,728590,null,1878,null,455850,null,2342,null,1888,null,631,null,453962,null,2313,null,477706,null,2660,null,5075,null,1101,null,472631,null,3106,null,0400000US17,Illinois,17
4830620,null,2870,null,2343769,null,3433,null,751022,null,3409,null,26443,null,2873,null,724579,null,4507,null,890800,null,3443,null,118960,null,6042,null,771840,null,6841,null,357012,null,1872,null,119499,null,3936,null,237513,null,4433,null,200758,null,1066,null,81528,null,3003,null,119230,null,3183,null,144177,null,816,null,100427,null,2131,null,43750,null,2159,null,2486851,null,2852,null,732092,null,2826,null,4825,null,1226,null,727267,null,2857,null,895808,null,2969,null,11934,null,2052,null,883874,null,3460,null,376295,null,1554,null,3914,null,918,null,372381,null,1871,null,236421,null,1419,null,1363,null,486,null,235058,null,1528,null,246235,null,1369,null,2824,null,659,null,243411,null,1566,null,0400000US18,Indiana,18
2296177,null,2190,null,1118004,null,2347,null,351624,null,2602,null,12081,null,1747,null,339543,null,3211,null,404138,null,2127,null,50336,null,2831,null,353802,null,3125,null,175750,null,1185,null,59638,null,2360,null,116112,null,2617,null,101700,null,796,null,41680,null,2156,null,60020,null,1908,null,84792,null,726,null,56824,null,1597,null,27968,null,1669,null,1178173,null,2346,null,338991,null,2397,null,2801,null,844,null,336190,null,2416,null,402753,null,1799,null,6174,null,1009,null,396579,null,2042,null,178464,null,1323,null,1601,null,551,null,176863,null,1313,null,115323,null,904,null,859,null,413,null,114464,null,1104,null,142642,null,857,null,2665,null,539,null,139977,null,1042,null,0400000US19,Iowa,19
2099260,null,3348,null,1025681,null,3405,null,339735,null,3061,null,15264,null,1998,null,324471,null,3436,null,374099,null,2539,null,47952,null,3057,null,326147,null,3662,null,156084,null,1178,null,56783,null,2662,null,99301,null,2398,null,86016,null,1393,null,38698,null,1908,null,47318,null,2154,null,69747,null,1030,null,46949,null,1910,null,22798,null,1638,null,1073579,null,2251,null,325096,null,2105,null,3760,null,1047,null,321336,null,2278,null,376332,null,1824,null,6158,null,1317,null,370174,null,2133,null,160502,null,1459,null,1715,null,526,null,158787,null,1546,null,96881,null,1588,null,598,null,250,null,96283,null,1560,null,114768,null,1406,null,1116,null,442,null,113652,null,1404,null,0400000US20,Kansas,20
3275369,null,3481,null,1573780,null,3578,null,488723,null,2815,null,18873,null,2154,null,469850,null,3540,null,597849,null,2871,null,77579,null,4013,null,520270,null,4569,null,247345,null,1250,null,83612,null,3450,null,163733,null,3235,null,144756,null,1596,null,57001,null,2664,null,87755,null,2906,null,95107,null,1217,null,62178,null,2386,null,32929,null,2155,null,1701589,null,3035,null,485135,null,2943,null,3729,null,1090,null,481406,null,3090,null,620104,null,2436,null,10626,null,1514,null,609478,null,3047,null,265879,null,1691,null,3258,null,798,null,262621,null,1795,null,169520,null,1399,null,1061,null,432,null,168459,null,1492,null,160951,null,1345,null,1282,null,449,null,159669,null,1327,null,0400000US21,Kentucky,21
3351308,null,2743,null,1593141,null,2929,null,535640,null,3941,null,25174,null,2754,null,510466,null,4478,null,585062,null,3690,null,75568,null,4726,null,509494,null,5815,null,241428,null,1979,null,76860,null,3195,null,164568,null,3325,null,136857,null,1434,null,57225,null,2719,null,79632,null,2952,null,94154,null,1399,null,60095,null,2202,null,34059,null,2341,null,1758167,null,2195,null,544361,null,2874,null,7193,null,1829,null,537168,null,3250,null,624320,null,2789,null,9636,null,1587,null,614684,null,3223,null,266636,null,1761,null,2562,null,741,null,264074,null,1722,null,165723,null,1868,null,365,null,240,null,165358,null,1877,null,157127,null,1690,null,1135,null,453,null,155992,null,1790,null,0400000US22,Louisiana,22
1043178,null,1437,null,500537,null,1514,null,133079,null,1438,null,6950,null,1345,null,126129,null,1864,null,189244,null,986,null,33065,null,2535,null,156179,null,2715,null,89567,null,431,null,31814,null,1840,null,57753,null,1772,null,51056,null,406,null,24737,null,1568,null,26319,null,1472,null,37591,null,250,null,27185,null,1168,null,10406,null,1116,null,542641,null,1278,null,133738,null,1068,null,784,null,403,null,132954,null,1141,null,199530,null,1111,null,4485,null,830,null,195045,null,1255,null,93199,null,459,null,1342,null,484,null,91857,null,698,null,56946,null,237,null,785,null,426,null,56161,null,481,null,59228,null,362,null,1091,null,402,null,58137,null,531,null,0400000US23,Maine,23
4313424,null,4574,null,2047664,null,4386,null,640383,null,3331,null,31789,null,3807,null,608594,null,4811,null,805087,null,2843,null,113124,null,5136,null,691963,null,5438,null,313598,null,1292,null,99231,null,3996,null,214367,null,3924,null,173006,null,1368,null,72281,null,2981,null,100725,null,3061,null,115590,null,1058,null,78270,null,2601,null,37320,null,2625,null,2265760,null,3093,null,640421,null,2726,null,9726,null,1750,null,630695,null,2893,null,872207,null,2140,null,23960,null,2840,null,848247,null,3396,null,350392,null,1456,null,4365,null,1078,null,346027,null,1769,null,207902,null,1286,null,2779,null,814,null,205123,null,1545,null,194838,null,1256,null,3182,null,846,null,191656,null,1492,null,0400000US24,Maryland,24
5153924,null,1524,null,2466025,null,1579,null,757634,null,2010,null,21935,null,2855,null,735699,null,3612,null,965822,null,1774,null,80143,null,3899,null,885679,null,3861,null,376293,null,1131,null,94668,null,4373,null,281625,null,4429,null,205561,null,1104,null,84667,null,3194,null,120894,null,3201,null,160715,null,872,null,108735,null,2488,null,51980,null,2619,null,2687899,null,1663,null,757455,null,1978,null,3802,null,1206,null,753653,null,2269,null,996483,null,1928,null,9116,null,1569,null,987367,null,2183,null,406734,null,1210,null,3917,null,836,null,402817,null,1358,null,245938,null,1173,null,1801,null,689,null,244137,null,1391,null,281289,null,1133,null,5811,null,1047,null,275478,null,1598,null,0400000US25,Massachusetts,25
7614974,null,2822,null,3695169,null,3304,null,1109960,null,2986,null,35915,null,3754,null,1074045,null,4185,null,1425006,null,3306,null,154201,null,6111,null,1270805,null,6848,null,590229,null,1727,null,187866,null,5198,null,402363,null,5248,null,332328,null,1639,null,130654,null,3474,null,201674,null,3651,null,237646,null,1236,null,159668,null,2731,null,77978,null,2645,null,3919805,null,2387,null,1081994,null,2920,null,6437,null,1613,null,1075557,null,3263,null,1449295,null,2676,null,19637,null,2280,null,1429658,null,3505,null,620896,null,1580,null,5997,null,1161,null,614899,null,1816,null,382334,null,1469,null,2323,null,568,null,380011,null,1599,null,385286,null,1311,null,4150,null,788,null,381136,null,1543,null,0400000US26,Michigan,26
4004268,null,1791,null,1968780,null,2472,null,619991,null,2723,null,17900,null,2407,null,602091,null,3968,null,761597,null,2279,null,78690,null,3696,null,682907,null,4154,null,298719,null,1239,null,104571,null,2956,null,194148,null,3039,null,164325,null,1031,null,75036,null,2427,null,89289,null,2443,null,124148,null,737,null,86181,null,1993,null,37967,null,1995,null,2035488,null,2243,null,600543,null,2359,null,3857,null,1133,null,596686,null,2423,null,747318,null,2070,null,9182,null,911,null,738136,null,2204,null,306810,null,1522,null,2198,null,479,null,304612,null,1624,null,180186,null,1758,null,1407,null,432,null,178779,null,1742,null,200631,null,1628,null,2180,null,611,null,198451,null,1812,null,0400000US27,Minnesota,27
2171630,null,3376,null,1028256,null,3568,null,347418,null,3408,null,11495,null,1939,null,335923,null,3968,null,372591,null,4277,null,48964,null,3843,null,323627,null,5012,null,155432,null,1597,null,47278,null,2507,null,108154,null,2674,null,91585,null,2015,null,37272,null,1730,null,54313,null,2425,null,61230,null,1917,null,41867,null,1800,null,19363,null,1914,null,1143374,null,2481,null,349915,null,2586,null,4318,null,1271,null,345597,null,2886,null,400826,null,2279,null,8457,null,1792,null,392369,null,2903,null,170041,null,928,null,1615,null,491,null,168426,null,1138,null,111982,null,1871,null,523,null,319,null,111459,null,1866,null,110610,null,1991,null,1363,null,509,null,109247,null,1995,null,0400000US28,Mississippi,28
4536263,null,3571,null,2181293,null,3860,null,683011,null,3295,null,32933,null,3245,null,650078,null,4396,null,815660,null,2921,null,114250,null,5479,null,701410,null,6003,null,335435,null,1403,null,128087,null,3819,null,207348,null,4035,null,199688,null,1332,null,89514,null,2826,null,110174,null,2970,null,147499,null,1008,null,104705,null,2530,null,42794,null,2556,null,2354970,null,2993,null,679770,null,2809,null,5499,null,1391,null,674271,null,3019,null,837543,null,2185,null,14907,null,1833,null,822636,null,2841,null,362668,null,1673,null,4749,null,868,null,357919,null,1963,null,232275,null,1870,null,1281,null,531,null,230994,null,1915,null,242714,null,1743,null,2234,null,765,null,240480,null,1801,null,0400000US29,Missouri,29
749212,null,1737,null,368945,null,1546,null,111790,null,1868,null,5763,null,1234,null,106027,null,2103,null,127720,null,1785,null,21228,null,2185,null,106492,null,2673,null,65357,null,773,null,26352,null,1999,null,39005,null,1829,null,36467,null,503,null,18483,null,1118,null,17984,null,1119,null,27611,null,427,null,18933,null,1170,null,8678,null,1131,null,380267,null,1589,null,107034,null,1774,null,1568,null,625,null,105466,null,1814,null,132560,null,1621,null,2562,null,710,null,129998,null,1802,null,63530,null,678,null,1148,null,418,null,62382,null,844,null,38011,null,588,null,154,null,150,null,37857,null,611,null,39132,null,580,null,470,null,312,null,38662,null,641,null,0400000US30,Montana,30
1342732,null,2168,null,657645,null,2644,null,219910,null,2444,null,9921,null,1551,null,209989,null,2830,null,236923,null,2136,null,34834,null,2675,null,202089,null,2930,null,98096,null,1118,null,33253,null,1987,null,64843,null,1960,null,56118,null,1100,null,25332,null,1366,null,30786,null,1516,null,46598,null,695,null,33640,null,1341,null,12958,null,1312,null,685087,null,2037,null,210435,null,1966,null,2257,null,711,null,208178,null,2075,null,234410,null,1617,null,5338,null,1105,null,229072,null,1904,null,101653,null,1111,null,1269,null,360,null,100384,null,1190,null,62542,null,1005,null,370,null,313,null,62172,null,1106,null,76047,null,1100,null,1061,null,365,null,74986,null,1117,null,0400000US31,Nebraska,31
1947160,null,2662,null,983943,null,2195,null,316465,null,2240,null,15117,null,2164,null,301348,null,3161,null,378962,null,2413,null,53230,null,4098,null,325732,null,4640,null,145408,null,911,null,52112,null,2931,null,93296,null,2949,null,85887,null,787,null,44264,null,2086,null,41623,null,2072,null,57221,null,678,null,39141,null,1294,null,18080,null,1491,null,963217,null,1240,null,294664,null,1935,null,3522,null,1215,null,291142,null,2209,null,356667,null,1686,null,6870,null,1159,null,349797,null,1980,null,148258,null,1150,null,2153,null,588,null,146105,null,1313,null,91781,null,1205,null,1529,null,493,null,90252,null,1263,null,71847,null,844,null,970,null,381,null,70877,null,928,null,0400000US32,Nevada,32
1034119,null,1059,null,503748,null,1211,null,139842,null,1179,null,5104,null,1261,null,134738,null,1588,null,202858,null,1218,null,28416,null,2483,null,174442,null,2772,null,83464,null,618,null,27528,null,1940,null,55936,null,2071,null,44994,null,564,null,21649,null,1467,null,23345,null,1644,null,32590,null,469,null,24051,null,1177,null,8539,null,1196,null,530371,null,1005,null,139107,null,937,null,1176,null,597,null,137931,null,1118,null,204674,null,1143,null,4288,null,787,null,200386,null,1354,null,85736,null,697,null,919,null,429,null,84817,null,706,null,49685,null,543,null,675,null,339,null,49010,null,567,null,51169,null,490,null,990,null,433,null,50179,null,670,null,0400000US33,New Hampshire,33
6646834,null,2095,null,3207371,null,2327,null,949367,null,2826,null,20435,null,2454,null,928932,null,3578,null,1294874,null,2176,null,80713,null,4587,null,1214161,null,4974,null,480311,null,1405,null,108172,null,3904,null,372139,null,4105,null,275452,null,1716,null,105227,null,3540,null,170225,null,3661,null,207367,null,1611,null,128381,null,3061,null,78986,null,3381,null,3439463,null,2160,null,906111,null,2210,null,3139,null,885,null,902972,null,2399,null,1321986,null,1617,null,10088,null,1762,null,1311898,null,2488,null,525579,null,1247,null,2541,null,748,null,523038,null,1383,null,330909,null,1476,null,1146,null,449,null,329763,null,1552,null,354878,null,1287,null,4252,null,874,null,350626,null,1571,null,0400000US34,New Jersey,34
1484782,null,3704,null,721871,null,3019,null,240051,null,3242,null,11146,null,1808,null,228905,null,3797,null,252146,null,3033,null,39207,null,3428,null,212939,null,4518,null,112577,null,1515,null,40476,null,2580,null,72101,null,2288,null,67046,null,1271,null,32227,null,1939,null,34819,null,2065,null,50051,null,1424,null,33523,null,1855,null,16528,null,1824,null,762911,null,2684,null,230433,null,2719,null,1801,null,659,null,228632,null,2733,null,264963,null,2461,null,5567,null,1078,null,259396,null,2505,null,119854,null,1280,null,2063,null,591,null,117791,null,1314,null,76546,null,1704,null,1167,null,490,null,75379,null,1756,null,71115,null,1313,null,1368,null,577,null,69747,null,1357,null,0400000US35,New Mexico,35
15092255,null,5179,null,7211292,null,4765,null,2281756,null,4171,null,51578,null,3840,null,2230178,null,5313,null,2772469,null,3623,null,197077,null,8199,null,2575392,null,9120,null,1080050,null,2141,null,236029,null,6702,null,844021,null,6828,null,609419,null,1744,null,199782,null,4799,null,409637,null,4762,null,467598,null,1408,null,260751,null,4617,null,206847,null,4686,null,7880963,null,3195,null,2265105,null,2944,null,8212,null,1342,null,2256893,null,3053,null,2876908,null,3273,null,23607,null,2828,null,2853301,null,4292,null,1199251,null,2082,null,6377,null,1143,null,1192874,null,2207,null,750805,null,1980,null,3187,null,745,null,747618,null,2205,null,788894,null,1460,null,7758,null,1205,null,781136,null,1998,null,0400000US36,New York,36
6996408,null,4859,null,3319229,null,6049,null,1036298,null,7209,null,46155,null,3673,null,990143,null,7483,null,1275362,null,5583,null,190763,null,6049,null,1084599,null,7435,null,510184,null,2673,null,174817,null,4854,null,335367,null,4850,null,297823,null,2541,null,123418,null,3826,null,174405,null,4295,null,199562,null,2087,null,133933,null,3244,null,65629,null,3362,null,3677179,null,3390,null,1060277,null,4307,null,13664,null,2422,null,1046613,null,4805,null,1358890,null,4201,null,32741,null,3411,null,1326149,null,5416,null,566471,null,2080,null,8461,null,1396,null,558010,null,2593,null,358605,null,2573,null,2693,null,716,null,355912,null,2654,null,332936,null,2060,null,4370,null,851,null,328566,null,2236,null,0400000US37,North Carolina,37
498949,null,1245,null,245778,null,1713,null,85468,null,1658,null,3606,null,1064,null,81862,null,1952,null,82166,null,1164,null,10266,null,1206,null,71900,null,1340,null,37504,null,510,null,14372,null,1031,null,23132,null,1068,null,21381,null,312,null,9384,null,831,null,11997,null,807,null,19259,null,209,null,10498,null,715,null,8761,null,742,null,253171,null,1363,null,79552,null,1599,null,1044,null,541,null,78508,null,1751,null,82744,null,1172,null,1936,null,532,null,80808,null,1223,null,36201,null,420,null,321,null,163,null,35880,null,444,null,23631,null,568,null,440,null,218,null,23191,null,599,null,31043,null,509,null,292,null,207,null,30751,null,466,null,0400000US38,North Dakota,38
