B14002_001E,B14002_001EA,B14002_001M,B14002_001MA,B14002_002E,B14002_002EA,B14002_002M,B14002_002MA,B14002_003E,B14002_003EA,B14002_003M,B14002_003MA,B14002_004E,B14002_004EA,B14002_004M,B14002_004MA,B14002_005E,B14002_005EA,B14002_005M,B14002_005MA,B14002_006E,B14002_006EA,B14002_006M,B14002_006MA,B14002_007E,B14002_007EA,B14002_007M,B14002_007MA,B14002_008E,B14002_008EA,B14002_008M,B14002_008MA,B14002_009E,B14002_009EA,B14002_009M,B14002_009MA,B14002_010E,B14002_010EA,B14002_010M,B14002_010MA,B14002_011E,B14002_011EA,B14002_011M,B14002_011MA,B14002_012E,B14002_012EA,B14002_012M,B14002_012MA,B14002_013E,B14002_013EA,B14002_013M,B14002_013MA,B14002_014E,B14002_014EA,B14002_014M,B14002_014MA,B14002_015E,B14002_015EA,B14002_015M,B14002_015MA,B14002_016E,B14002_016EA,B14002_016M,B14002_016MA,B14002_017E,B14002_017EA,B14002_017M,B14002_017MA,B14002_018E,B14002_018EA,B14002_018M,B14002_018MA,B14002_019E,B14002_019EA,B14002_019M,B14002_019MA,B14002_020E,B14002_020EA,B14002_020M,B14002_020MA,B14002_021E,B14002_021EA,B14002_021M,B14002_021MA,B14002_022E,B14002_022EA,B14002_022M,B14002_022MA,B14002_023E,B14002_023EA,B14002_023M,B14002_023MA,B14002_024E,B14002_024EA,B14002_024M,B14002_024MA,B14002_025E,B14002_025EA,B14002_025M,B14002_025MA,B14002_026E,B14002_026EA,B14002_026M,B14002_026MA,B14002_027E,B14002_027EA,B14002_027M,B14002_027MA,B14002_028E,B14002_028EA,B14002_028M,B14002_028MA,B14002_029E,B14002_029EA,B14002_029M,B14002_029MA,B14002_030E,B14002_030EA,B14002_030M,B14002_030MA,B14002_031E,B14002_031EA,B14002_031M,B14002_031MA,B14002_032E,B14002_032EA,B14002_032M,B14002_032MA,B14002_033E,B14002_033EA,B14002_033M,B14002_033MA,B14002_034E,B14002_034EA,B14002_034M,B14002_034MA,B14002_035E,B14002_035EA,B14002_035M,B14002_035MA,B14002_036E,B14002_036EA,B14002_036M,B14002_036MA,B14002_037E,B14002_037EA,B14002_037M,B14002_037MA,B14002_038E,B14002_038EA,B14002_038M,B14002_038MA,B14002_039E,B14002_039EA,B14002_039M,B14002_039MA,B14002_040E,B14002_040EA,B14002_040M,B14002_040MA,B14002_041E,B14002_041EA,B14002_041M,B14002_041MA,B14002_042E,B14002_042EA,B14002_042M,B14002_042MA,B14002_043E,B14002_043EA,B14002_043M,B14002_043MA,B14002_044E,B14002_044EA,B14002_044M,B14002_044MA,B14002_045E,B14002_045EA,B14002_045M,B14002_045MA,B14002_046E,B14002_046EA,B14002_046M,B14002_046MA,B14002_047E,B14002_047EA,B14002_047M,B14002_047MA,B14002_048E,B14002_048EA,B14002_048M,B14002_048MA,B14002_049E,B14002_049EA,B14002_049M,B14002_049MA,GEO_ID,NAME,state
9379410,null,7260,null,4596849,null,9856,null,1345188,null,13166,null,99994,null,4680,null,56171,null,3951,null,43823,null,3036,null,77748,null,4492,null,67310,null,4186,null,10438,null,1533,null,295664,null,7424,null,266334,null,7804,null,29330,null,3456,null,294959,null,6755,null,265359,null,6541,null,29600,null,3180,null,288841,null,5851,null,256274,null,6381,null,32567,null,3460,null,239059,null,9240,null,189408,null,9303,null,49651,null,4890,null,48923,null,3420,null,32088,null,2939,null,16835,null,2375,null,3251661,null,13342,null,4782561,null,8786,null,1420367,null,15962,null,92676,null,5044,null,53265,null,4321,null,39411,null,3527,null,75882,null,3968,null,65922,null,3650,null,9960,null,1636,null,272589,null,7610,null,245565,null,7499,null,27024,null,3157,null,272899,null,7160,null,242623,null,7352,null,30276,null,2685,null,279728,null,5697,null,250997,null,5363,null,28731,null,2937,null,349644,null,13099,null,268457,null,9005,null,81187,null,11744,null,76949,null,5718,null,47351,null,4317,null,29598,null,3091,null,3362194,null,13865,null,0400000US13,Georgia,13
1242813,null,2614,null,625737,null,2475,null,155219,null,4094,null,10397,null,1475,null,4858,null,1129,null,5539,null,1049,null,7132,null,1162,null,5851,null,1147,null,1281,null,393,null,31943,null,2126,null,26695,null,2159,null,5248,null,1252,null,30835,null,2288,null,23179,null,1779,null,7656,null,1469,null,35526,null,2631,null,28440,null,2262,null,7086,null,1648,null,33207,null,2902,null,25100,null,2665,null,8107,null,1879,null,6179,null,1528,null,4225,null,1323,null,1954,null,692,null,470518,null,4260,null,617076,null,2207,null,160554,null,3336,null,10170,null,1704,null,2925,null,775,null,7245,null,1573,null,8986,null,1397,null,6856,null,1375,null,2130,null,767,null,27823,null,2015,null,22968,null,1800,null,4855,null,1551,null,29014,null,1946,null,22617,null,1969,null,6397,null,1175,null,33058,null,1867,null,25406,null,2329,null,7652,null,1831,null,40708,null,2627,null,29177,null,2588,null,11531,null,1568,null,10795,null,1944,null,7016,null,1628,null,3779,null,1065,null,456522,null,3139,null,0400000US15,Hawaii,15
1470944,null,2931,null,737615,null,2782,null,212830,null,4328,null,11838,null,1467,null,5728,null,1332,null,6110,null,1080,null,11074,null,1480,null,9983,null,1380,null,1091,null,594,null,44586,null,2526,null,40363,null,2427,null,4223,null,1050,null,46792,null,2859,null,41468,null,2695,null,5324,null,1221,null,48925,null,2349,null,45343,null,2334,null,3582,null,1019,null,43863,null,3328,null,34256,null,2942,null,9607,null,1487,null,5752,null,1110,null,4403,null,994,null,1349,null,534,null,524785,null,4436,null,733329,null,2920,null,206726,null,4185,null,10853,null,1902,null,5087,null,1241,null,5766,null,1235,null,11453,null,1475,null,9856,null,1450,null,1597,null,624,null,41973,null,2669,null,38535,null,2585,null,3438,null,734,null,44459,null,2570,null,41206,null,2449,null,3253,null,872,null,42354,null,1995,null,39495,null,1953,null,2859,null,791,null,47493,null,3179,null,34077,null,3061,null,13416,null,1624,null,8141,null,1511,null,6533,null,1451,null,1608,null,527,null,526603,null,4353,null,0400000US16,Idaho,16
12378901,null,7310,null,6089807,null,6376,null,1749158,null,13125,null,127477,null,5945,null,78347,null,5233,null,49130,null,3564,null,88559,null,4721,null,77210,null,4468,null,11349,null,1719,null,350288,null,8036,null,308101,null,8041,null,42187,null,3948,null,366998,null,8094,null,326868,null,8341,null,40130,null,2928,null,374601,null,5464,null,339181,null,5206,null,35420,null,2852,null,355602,null,9923,null,260401,null,9501,null,95201,null,5698,null,85633,null,5879,null,39516,null,3529,null,46117,null,4186,null,4340649,null,13847,null,6289094,null,6087,null,1792436,null,13865,null,124075,null,5264,null,72790,null,3935,null,51285,null,3949,null,83837,null,4708,null,70180,null,4629,null,13657,null,1804,null,338741,null,7399,null,298560,null,7587,null,40181,null,3260,null,340081,null,7439,null,304752,null,7100,null,35329,null,3032,null,354356,null,5389,null,319742,null,5604,null,34614,null,3084,null,426051,null,9657,null,300108,null,9561,null,125943,null,6525,null,125295,null,6013,null,61073,null,4019,null,64222,null,4540,null,4496658,null,14604,null,0400000US17,Illinois,17
6159592,null,4880,null,3025229,null,5187,null,837214,null,9113,null,53195,null,4088,null,27166,null,2708,null,26029,null,2555,null,46311,null,3584,null,39896,null,3403,null,6415,null,1221,null,177763,null,5769,null,152718,null,5080,null,25045,null,2537,null,184026,null,6054,null,163541,null,6180,null,20485,null,2121,null,178893,null,4169,null,159445,null,4438,null,19448,null,2378,null,164659,null,6760,null,128982,null,5849,null,35677,null,3942,null,32367,null,3225,null,21468,null,2732,null,10899,null,1948,null,2188015,null,8915,null,3134363,null,4748,null,863185,null,7814,null,49105,null,3158,null,23376,null,2164,null,25729,null,2503,null,38128,null,2689,null,31769,null,2364,null,6359,null,1438,null,175072,null,4853,null,152418,null,4921,null,22654,null,1978,null,175689,null,5260,null,156117,null,5001,null,19572,null,2432,null,171895,null,4330,null,155152,null,4361,null,16743,null,2419,null,215236,null,6085,null,167206,null,5981,null,48030,null,4257,null,38060,null,3312,null,27882,null,2572,null,10178,null,1576,null,2271178,null,7425,null,0400000US18,Indiana,18
2888178,null,3508,null,1422518,null,3811,null,393414,null,5072,null,28766,null,1863,null,18314,null,1540,null,10452,null,1560,null,18965,null,1649,null,17560,null,1664,null,1405,null,442,null,77187,null,3319,null,69024,null,3282,null,8163,null,1209,null,81439,null,3165,null,73233,null,3043,null,8206,null,1300,null,82475,null,3056,null,75633,null,2938,null,6842,null,1222,null,89129,null,3680,null,66251,null,4076,null,22878,null,2512,null,15453,null,1836,null,11055,null,1586,null,4398,null,818,null,1029104,null,5170,null,1465660,null,3442,null,400672,null,6034,null,25850,null,2425,null,16413,null,1946,null,9437,null,1184,null,17531,null,1983,null,16103,null,1933,null,1428,null,513,null,71758,null,3008,null,64445,null,2896,null,7313,null,1129,null,74736,null,2914,null,66315,null,2723,null,8421,null,1206,null,82156,null,3312,null,74970,null,3530,null,7186,null,1128,null,106715,null,4334,null,76582,null,3922,null,30133,null,3378,null,21926,null,2038,null,15105,null,1846,null,6821,null,1176,null,1064988,null,5916,null,0400000US19,Iowa,19
2694037,null,2955,null,1333757,null,3344,null,380322,null,5555,null,27472,null,2910,null,14750,null,2066,null,12722,null,1994,null,19795,null,1890,null,17255,null,1885,null,2540,null,660,null,76151,null,3104,null,66396,null,3163,null,9755,null,1658,null,78587,null,3265,null,70777,null,3441,null,7810,null,1203,null,77497,null,2786,null,70018,null,2898,null,7479,null,1380,null,83696,null,4384,null,73614,null,4246,null,10082,null,1933,null,17124,null,2163,null,13265,null,2144,null,3859,null,824,null,953435,null,5176,null,1360280,null,3940,null,392663,null,5000,null,25111,null,2178,null,16508,null,1700,null,8603,null,1161,null,16830,null,2061,null,14847,null,1899,null,1983,null,676,null,75559,null,2839,null,68387,null,2805,null,7172,null,1295,null,72796,null,3229,null,65041,null,3208,null,7755,null,1527,null,77626,null,2701,null,69013,null,2686,null,8613,null,1269,null,102320,null,4601,null,85106,null,4056,null,17214,null,3343,null,22421,null,2739,null,16026,null,2400,null,6395,null,1254,null,967617,null,5351,null,0400000US20,Kansas,20
4138594,null,4416,null,2022142,null,5593,null,517984,null,6031,null,33532,null,2325,null,20855,null,1901,null,12677,null,1467,null,30291,null,2553,null,27578,null,2372,null,2713,null,824,null,113565,null,4073,null,101446,null,4128,null,12119,null,1480,null,114262,null,4102,null,101362,null,3719,null,12900,null,1713,null,115497,null,3039,null,103765,null,3151,null,11732,null,1375,null,93411,null,4227,null,77264,null,3776,null,16147,null,2802,null,17426,null,2162,null,12580,null,1844,null,4846,null,1085,null,1504158,null,6302,null,2116452,null,5374,null,542226,null,8190,null,31681,null,2963,null,21351,null,2204,null,10330,null,1668,null,25104,null,2739,null,22829,null,2586,null,2275,null,657,null,107893,null,3903,null,95141,null,3895,null,12752,null,1782,null,109889,null,4327,null,97740,null,4148,null,12149,null,1672,null,109556,null,3475,null,98172,null,3498,null,11384,null,1553,null,132103,null,5672,null,103662,null,5386,null,28441,null,3415,null,26000,null,2413,null,19197,null,2165,null,6803,null,1429,null,1574226,null,7390,null,0400000US21,Kentucky,21
4300130,null,5010,null,2085031,null,4693,null,584671,null,8179,null,47163,null,3681,null,28491,null,3066,null,18672,null,2258,null,32527,null,2099,null,26042,null,2192,null,6485,null,1234,null,137487,null,5053,null,115320,null,5257,null,22167,null,2462,null,125706,null,5034,null,103226,null,4564,null,22480,null,2441,null,126286,null,4648,null,103873,null,4806,null,22413,null,2552,null,97581,null,6005,null,82928,null,5539,null,14653,null,2825,null,17921,null,2519,null,12755,null,2387,null,5166,null,1120,null,1500360,null,7809,null,2215099,null,5078,null,600327,null,8406,null,43371,null,3762,null,26686,null,3127,null,16685,null,2038,null,34020,null,3305,null,26573,null,3002,null,7447,null,1321,null,121729,null,4345,null,97645,null,4792,null,24084,null,1972,null,121261,null,4614,null,95871,null,4542,null,25390,null,2504,null,116164,null,3774,null,97046,null,3765,null,19118,null,1963,null,138463,null,6895,null,115153,null,5953,null,23310,null,3062,null,25319,null,2358,null,19564,null,2186,null,5755,null,1026,null,1614772,null,8535,null,0400000US22,Louisiana,22
1276993,null,2132,null,622677,null,1841,null,146619,null,3075,null,9780,null,1460,null,4173,null,987,null,5607,null,1172,null,6650,null,1070,null,6297,null,1038,null,353,null,292,null,29281,null,2085,null,26042,null,1888,null,3239,null,799,null,31067,null,1885,null,28287,null,1826,null,2780,null,739,null,36171,null,1517,null,31274,null,1695,null,4897,null,1146,null,29223,null,2502,null,22398,null,2445,null,6825,null,1209,null,4447,null,905,null,2679,null,619,null,1768,null,568,null,476058,null,3263,null,654316,null,2161,null,156050,null,3440,null,6591,null,1170,null,3112,null,785,null,3479,null,853,null,6186,null,1148,null,5067,null,1003,null,1119,null,557,null,27867,null,1853,null,24905,null,1912,null,2962,null,792,null,30149,null,1995,null,27936,null,2243,null,2213,null,672,null,34518,null,1682,null,29650,null,1786,null,4868,null,1062,null,42208,null,2809,null,27545,null,2565,null,14663,null,2136,null,8531,null,1232,null,5670,null,1017,null,2861,null,594,null,498266,null,3505,null,0400000US23,Maine,23
5465758,null,4744,null,2647468,null,4817,null,743045,null,8194,null,48491,null,3352,null,22200,null,2751,null,26291,null,2600,null,38170,null,2811,null,31903,null,2693,null,6267,null,1255,null,138219,null,4501,null,119777,null,4652,null,18442,null,2122,null,154713,null,5272,null,130813,null,5201,null,23900,null,2388,null,165636,null,4353,null,141013,null,4903,null,24623,null,2379,null,150827,null,6172,null,116043,null,6133,null,34784,null,3577,null,46989,null,4191,null,24351,null,2447,null,22638,null,3186,null,1904423,null,7638,null,2818290,null,5307,null,782574,null,9546,null,46186,null,3794,null,22371,null,2989,null,23815,null,2214,null,36657,null,3153,null,29758,null,3058,null,6899,null,1355,null,129841,null,4436,null,109234,null,4071,null,20607,null,2239,null,143190,null,4938,null,123124,null,4732,null,20066,null,2263,null,161494,null,4549,null,138754,null,4542,null,22740,null,2402,null,197403,null,7729,null,155945,null,7019,null,41458,null,4674,null,67803,null,4245,null,35792,null,3213,null,32011,null,2936,null,2035716,null,8560,null,0400000US24,Maryland,24
