B20001_001E,B20001_001EA,B20001_001M,B20001_001MA,B20001_002E,B20001_002EA,B20001_002M,B20001_002MA,B20001_003E,B20001_003EA,B20001_003M,B20001_003MA,B20001_004E,B20001_004EA,B20001_004M,B20001_004MA,B20001_005E,B20001_005EA,B20001_005M,B20001_005MA,B20001_006E,B20001_006EA,B20001_006M,B20001_006MA,B20001_007E,B20001_007EA,B20001_007M,B20001_007MA,B20001_008E,B20001_008EA,B20001_008M,B20001_008MA,B20001_009E,B20001_009EA,B20001_009M,B20001_009MA,B20001_010E,B20001_010EA,B20001_010M,B20001_010MA,B20001_011E,B20001_011EA,B20001_011M,B20001_011MA,B20001_012E,B20001_012EA,B20001_012M,B20001_012MA,B20001_013E,B20001_013EA,B20001_013M,B20001_013MA,B20001_014E,B20001_014EA,B20001_014M,B20001_014MA,B20001_015E,B20001_015EA,B20001_015M,B20001_015MA,B20001_016E,B20001_016EA,B20001_016M,B20001_016MA,B20001_017E,B20001_017EA,B20001_017M,B20001_017MA,B20001_018E,B20001_018EA,B20001_018M,B20001_018MA,B20001_019E,B20001_019EA,B20001_019M,B20001_019MA,B20001_020E,B20001_020EA,B20001_020M,B20001_020MA,B20001_021E,B20001_021EA,B20001_021M,B20001_021MA,B20001_022E,B20001_022EA,B20001_022M,B20001_022MA,B20001_023E,B20001_023EA,B20001_023M,B20001_023MA,B20001_024E,B20001_024EA,B20001_024M,B20001_024MA,B20001_025E,B20001_025EA,B20001_025M,B20001_025MA,B20001_026E,B20001_026EA,B20001_026M,B20001_026MA,B20001_027E,B20001_027EA,B20001_027M,B20001_027MA,B20001_028E,B20001_028EA,B20001_028M,B20001_028MA,B20001_029E,B20001_029EA,B20001_029M,B20001_029MA,B20001_030E,B20001_030EA,B20001_030M,B20001_030MA,B20001_031E,B20001_031EA,B20001_031M,B20001_031MA,B20001_032E,B20001_032EA,B20001_032M,B20001_032MA,B20001_033E,B20001_033EA,B20001_033M,B20001_033MA,B20001_034E,B20001_034EA,B20001_034M,B20001_034MA,B20001_035E,B20001_035EA,B20001_035M,B20001_035MA,B20001_036E,B20001_036EA,B20001_036M,B20001_036MA,B20001_037E,B20001_037EA,B20001_037M,B20001_037MA,B20001_038E,B20001_038EA,B20001_038M,B20001_038MA,B20001_039E,B20001_039EA,B20001_039M,B20001_039MA,B20001_040E,B20001_040EA,B20001_040M,B20001_040MA,B20001_041E,B20001_041EA,B20001_041M,B20001_041MA,B20001_042E,B20001_042EA,B20001_042M,B20001_042MA,B20001_043E,B20001_043EA,B20001_043M,B20001_043MA,GEO_ID,NAME,state
5011234,null,24651,null,2628022,null,17091,null,148623,null,6367,null,112069,null,6832,null,96081,null,5860,null,94490,null,5757,null,110574,null,6824,null,92204,null,5967,null,87170,null,6132,null,106639,null,6424,null,103170,null,7513,null,105789,null,5741,null,184316,null,7988,null,176448,null,8013,null,155270,null,6728,null,135222,null,6008,null,122900,null,5285,null,105727,null,6013,null,161552,null,6182,null,121601,null,5493,null,180617,null,7339,null,227560,null,7697,null,2383212,null,19804,null,189739,null,8807,null,139871,null,6258,null,116595,null,6252,null,125190,null,6461,null,128952,null,6846,null,123850,null,5705,null,105373,null,5493,null,123343,null,6572,null,99451,null,5400,null,108204,null,4843,null,199898,null,7489,null,156479,null,5640,null,140105,null,5918,null,104875,null,4881,null,102264,null,5851,null,82465,null,5328,null,117280,null,5397,null,77506,null,4561,null,76975,null,4779,null,64797,null,4600,null,0400000US13,Georgia,13
718716,null,6295,null,391433,null,3720,null,18153,null,2430,null,14073,null,2035,null,9964,null,1498,null,11900,null,2109,null,11720,null,1936,null,12037,null,1719,null,10467,null,1715,null,15499,null,2151,null,12770,null,2155,null,15557,null,2437,null,28772,null,2943,null,30203,null,3206,null,29690,null,3138,null,20350,null,2511,null,22512,null,2845,null,17110,null,2139,null,29279,null,2918,null,23623,null,2462,null,30084,null,2866,null,27670,null,2702,null,327283,null,4745,null,17505,null,1951,null,14779,null,2135,null,17064,null,1968,null,14034,null,1626,null,16624,null,2432,null,11757,null,1506,null,11461,null,1737,null,16406,null,2456,null,13585,null,1765,null,17866,null,2228,null,31247,null,2732,null,25138,null,2459,null,23791,null,2354,null,18334,null,2265,null,15800,null,1723,null,11271,null,1685,null,18687,null,1849,null,11153,null,1536,null,14078,null,1777,null,6703,null,1140,null,0400000US15,Hawaii,15
817646,null,6648,null,441151,null,3891,null,34972,null,2847,null,22782,null,2237,null,18108,null,2219,null,17350,null,2135,null,17789,null,2030,null,15723,null,2213,null,15029,null,1792,null,20566,null,2215,null,17914,null,2231,null,18781,null,2404,null,32892,null,3183,null,30273,null,2329,null,28949,null,2028,null,23728,null,2424,null,19927,null,2044,null,16890,null,1908,null,25820,null,2529,null,15429,null,1772,null,23823,null,2252,null,24406,null,1891,null,376495,null,5100,null,45583,null,2886,null,31626,null,2750,null,23126,null,2198,null,23266,null,2148,null,26279,null,2806,null,19199,null,2118,null,16519,null,2156,null,21964,null,2128,null,18183,null,1750,null,19794,null,2083,null,27827,null,2678,null,23684,null,2511,null,17546,null,2090,null,13876,null,2021,null,11143,null,1382,null,9575,null,1437,null,10949,null,1696,null,5087,null,918,null,7153,null,1541,null,4116,null,1000,null,0400000US16,Idaho,16
6918658,null,19630,null,3644462,null,15503,null,208387,null,6627,null,157311,null,6894,null,125026,null,5241,null,132156,null,5791,null,124732,null,6318,null,116187,null,6037,null,109764,null,5692,null,140224,null,6747,null,111821,null,5773,null,125780,null,5364,null,222999,null,8086,null,207645,null,8446,null,210367,null,6915,null,179353,null,7011,null,184824,null,6380,null,156510,null,5457,null,259522,null,7102,null,192046,null,6207,null,312207,null,8223,null,367601,null,8520,null,3274196,null,11315,null,263320,null,7841,null,202759,null,7003,null,163222,null,5892,null,176331,null,6368,null,166736,null,6498,null,152878,null,6212,null,130155,null,5953,null,163568,null,6048,null,127210,null,5448,null,138840,null,7164,null,236613,null,7462,null,206207,null,7087,null,187167,null,7615,null,156227,null,5556,null,139349,null,5456,null,119804,null,5998,null,166303,null,5932,null,116606,null,5688,null,142415,null,5539,null,118486,null,5578,null,0400000US17,Illinois,17
3433828,null,17118,null,1808728,null,10237,null,116510,null,5419,null,87608,null,5278,null,64796,null,4893,null,70364,null,4635,null,71377,null,4189,null,56627,null,3867,null,54077,null,3975,null,65597,null,4192,null,60165,null,4577,null,62200,null,3812,null,127000,null,4997,null,124912,null,6092,null,130809,null,4713,null,104531,null,5003,null,97916,null,4636,null,80169,null,4243,null,122834,null,5521,null,83494,null,4108,null,121121,null,5334,null,106621,null,4643,null,1625100,null,11874,null,154253,null,5451,null,118614,null,5867,null,89923,null,4095,null,92254,null,4970,null,90251,null,4707,null,76812,null,3892,null,70293,null,3643,null,88525,null,4439,null,79583,null,4481,null,78283,null,3643,null,138026,null,6202,null,114985,null,4499,null,90731,null,4485,null,73363,null,4213,null,56971,null,3300,null,46057,null,3135,null,69898,null,4051,null,35889,null,2639,null,35552,null,2288,null,24837,null,2460,null,0400000US18,Indiana,18
1759747,null,8064,null,915094,null,5664,null,60457,null,3032,null,54309,null,3490,null,33954,null,2747,null,31113,null,2676,null,28676,null,2563,null,25719,null,2656,null,22580,null,2407,null,31248,null,2666,null,28936,null,2494,null,34037,null,2908,null,69593,null,3553,null,62303,null,3162,null,68127,null,3628,null,55681,null,3095,null,51329,null,3206,null,45695,null,2830,null,62096,null,3264,null,39410,null,3003,null,54575,null,2743,null,55256,null,3130,null,844653,null,5914,null,76779,null,3109,null,60166,null,3489,null,45197,null,2577,null,49218,null,3080,null,48467,null,3271,null,40519,null,3015,null,32629,null,2013,null,44657,null,3007,null,44651,null,2676,null,43733,null,3390,null,72366,null,3850,null,60575,null,3096,null,49436,null,2781,null,41063,null,2824,null,33686,null,2663,null,24958,null,2015,null,30121,null,2381,null,16019,null,1779,null,19455,null,1973,null,10958,null,1425,null,0400000US19,Iowa,19
1594241,null,8631,null,845138,null,4724,null,52552,null,3698,null,44553,null,2432,null,32755,null,3318,null,30527,null,2888,null,28264,null,2833,null,26386,null,2446,null,24573,null,2448,null,28723,null,2468,null,26107,null,2567,null,32450,null,2731,null,62033,null,4288,null,60794,null,3302,null,58295,null,3528,null,43945,null,2970,null,46510,null,2673,null,37790,null,2354,null,53603,null,3261,null,37610,null,2622,null,56006,null,2866,null,61662,null,2989,null,749103,null,6597,null,66616,null,3512,null,54801,null,3235,null,41407,null,3118,null,45309,null,3337,null,43494,null,3500,null,34378,null,2748,null,29651,null,2512,null,40757,null,2865,null,32744,null,2859,null,36976,null,3135,null,59001,null,3552,null,47822,null,3457,null,49231,null,3100,null,35973,null,2761,null,28164,null,2209,null,21499,null,1945,null,31033,null,2343,null,17125,null,1873,null,20638,null,2094,null,12484,null,1555,null,0400000US20,Kansas,20
2166111,null,15754,null,1141619,null,9189,null,73711,null,3857,null,56756,null,3859,null,47236,null,3572,null,47051,null,3741,null,50400,null,3864,null,39267,null,3225,null,38809,null,3142,null,48642,null,3526,null,41783,null,3501,null,46689,null,3599,null,87186,null,4764,null,75953,null,4023,null,70910,null,3698,null,62872,null,4664,null,57810,null,3734,null,50200,null,3233,null,68059,null,4320,null,51015,null,3047,null,64022,null,3737,null,63248,null,3521,null,1024492,null,10166,null,93442,null,4805,null,72208,null,4551,null,55706,null,3587,null,61938,null,3883,null,62398,null,3664,null,55515,null,3930,null,48353,null,3573,null,53670,null,4213,null,47912,null,4042,null,53934,null,3936,null,82692,null,4118,null,70906,null,4029,null,57072,null,4099,null,45490,null,3434,null,39213,null,3210,null,31576,null,2854,null,36703,null,2629,null,19236,null,2056,null,20704,null,2148,null,15824,null,2003,null,0400000US21,Kentucky,21
2285812,null,14154,null,1190922,null,10214,null,66970,null,4465,null,49035,null,3434,null,39406,null,3358,null,44003,null,3552,null,39506,null,3715,null,39654,null,3234,null,39811,null,2987,null,48569,null,4172,null,34909,null,3943,null,46220,null,4257,null,81616,null,4569,null,74056,null,5473,null,76713,null,4657,null,65623,null,4361,null,65399,null,3773,null,47601,null,3247,null,85310,null,4938,null,58773,null,4088,null,97353,null,4795,null,90395,null,4179,null,1094890,null,9792,null,91431,null,4623,null,71433,null,3963,null,60524,null,4376,null,63007,null,4808,null,69727,null,4695,null,67594,null,5323,null,56020,null,3925,null,59986,null,4173,null,51585,null,3697,null,56156,null,4064,null,86792,null,5240,null,67223,null,4316,null,68036,null,4448,null,52063,null,4058,null,44609,null,3331,null,29481,null,2864,null,38428,null,3002,null,21769,null,2207,null,22204,null,2017,null,16822,null,2172,null,0400000US22,Louisiana,22
748351,null,6236,null,383629,null,4146,null,26643,null,1860,null,21006,null,2044,null,14226,null,1959,null,13772,null,1664,null,14924,null,1746,null,11441,null,1541,null,11327,null,1480,null,13463,null,1933,null,14782,null,1968,null,13787,null,1944,null,31828,null,2864,null,26931,null,2422,null,25390,null,2070,null,21912,null,2139,null,23081,null,2068,null,17122,null,1829,null,24337,null,2251,null,15205,null,1934,null,22014,null,1912,null,20438,null,1995,null,364722,null,4383,null,32481,null,2294,null,26490,null,2052,null,21591,null,2309,null,18709,null,1889,null,20660,null,2058,null,17432,null,1938,null,16468,null,1844,null,18207,null,1975,null,18206,null,2415,null,19382,null,2349,null,30126,null,2362,null,27865,null,2440,null,21914,null,2013,null,15248,null,1846,null,13837,null,1564,null,11411,null,1456,null,13706,null,1521,null,7582,null,1264,null,7918,null,1136,null,5489,null,1009,null,0400000US23,Maine,23
3247073,null,15482,null,1647760,null,9253,null,84647,null,4298,null,65229,null,4618,null,50035,null,4423,null,49710,null,4052,null,43561,null,4104,null,39144,null,3428,null,35901,null,3298,null,49060,null,4409,null,42245,null,2855,null,49163,null,3841,null,94569,null,5264,null,95010,null,5397,null,88156,null,4599,null,79257,null,5211,null,80907,null,4616,null,77781,null,4588,null,114610,null,5448,null,94883,null,4961,null,172195,null,6014,null,241697,null,6405,null,1599313,null,11619,null,112293,null,4878,null,80922,null,5161,null,61835,null,4460,null,63077,null,3762,null,60860,null,3983,null,52333,null,3588,null,45572,null,3615,null,63875,null,4904,null,48955,null,3513,null,55552,null,4035,null,108071,null,4743,null,101145,null,5856,null,102210,null,5569,null,88848,null,5196,null,75997,null,4739,null,69296,null,4285,null,107300,null,5062,null,78533,null,4212,null,127862,null,5329,null,94777,null,4231,null,0400000US24,Maryland,24
3785387,null,15529,null,1937807,null,9762,null,116310,null,5773,null,83335,null,4465,null,67178,null,4176,null,64000,null,4527,null,61280,null,4452,null,44966,null,3514,null,40934,null,4051,null,53254,null,3719,null,53570,null,4111,null,48754,null,3260,null,107346,null,5279,null,96416,null,5794,null,113163,null,5755,null,95145,null,5077,null,95487,null,4718,null,83326,null,4773,null,146195,null,6179,null,107329,null,5091,null,199787,null,6389,null,260032,null,7277,null,1847580,null,10828,null,150442,null,5826,null,107071,null,4954,null,80529,null,5077,null,81091,null,4418,null,78137,null,4157,null,65809,null,4314,null,56401,null,4391,null,69534,null,4968,null,60992,null,4216,null,67114,null,4506,null,123635,null,6267,null,121316,null,4834,null,113911,null,5599,null,94957,null,4613,null,91786,null,5718,null,77051,null,4068,null,118085,null,5726,null,86692,null,4740,null,111106,null,4590,null,91921,null,4627,null,0400000US25,Massachusetts,25
5049681,null,19651,null,2610295,null,12488,null,196680,null,7444,null,144064,null,5808,null,113740,null,5500,null,115134,null,5575,null,106066,null,5480,null,85292,null,4257,null,72990,null,4063,null,90514,null,4634,null,82567,null,4590,null,82976,null,4401,null,163995,null,6260,null,151280,null,6422,null,147808,null,5705,null,125591,null,4842,null,121437,null,5574,null,113551,null,4639,null,169527,null,6347,null,128892,null,4847,null,204328,null,6322,null,193863,null,4818,null,2439386,null,13467,null,248030,null,8120,null,179548,null,5505,null,145908,null,5594,null,149109,null,5614,null,142420,null,5783,null,118415,null,5347,null,100390,null,4622,null,121644,null,5366,null,99493,null,4921,null,106034,null,4627,null,184559,null,5526,null,149030,null,5564,null,124797,null,4767,null,99753,null,4546,null,85066,null,4474,null,72846,null,3634,null,107725,null,4601,null,72432,null,3906,null,80428,null,4542,null,51759,null,3086,null,0400000US26,Michigan,26
3088118,null,10884,null,1614136,null,7532,null,97763,null,4113,null,80197,null,4153,null,60395,null,3406,null,55476,null,3529,null,52286,null,3590,null,43793,null,3244,null,34176,null,3006,null,53294,null,3826,null,45701,null,3659,null,51384,null,2910,null,106294,null,4804,null,103455,null,4117,null,107494,null,4177,null,90560,null,4055,null,89610,null,3743,null,75218,null,3530,null,116603,null,4132,null,87853,null,4223,null,124758,null,4103,null,137826,null,4291,null,1473982,null,6907,null,119211,null,4855,null,93945,null,4305,null,74292,null,3474,null,75806,null,3851,null,72477,null,3421,null,55917,null,3407,null,52883,null,2870,null,68327,null,3739,null,58164,null,3129,null,66219,null,3600,null,116638,null,4814,null,104289,null,4668,null,95584,null,4427,null,73726,null,3592,null,66207,null,3786,null,56716,null,3449,null,76583,null,4024,null,48387,null,3128,null,55569,null,3300,null,43042,null,2642,null,0400000US27,Minnesota,27
1394160,null,10938,null,718424,null,8072,null,48881,null,4029,null,33789,null,3408,null,27081,null,2775,null,28725,null,3688,null,28935,null,3260,null,28082,null,3350,null,29473,null,3589,null,32804,null,3348,null,26724,null,2440,null,31507,null,3415,null,60109,null,3949,null,51063,null,4378,null,46346,null,3692,null,40870,null,3366,null,38591,null,3407,null,26189,null,2563,null,38823,null,3238,null,23994,null,2125,null,39668,null,3099,null,36770,null,2468,null,675736,null,7921,null,60147,null,4725,null,49553,null,3788,null,40913,null,3233,null,39623,null,3435,null,42963,null,3180,null,39480,null,3370,null,34241,null,3334,null,43561,null,3957,null,32379,null,3855,null,32325,null,2909,null,54589,null,4178,null,49460,null,3425,null,38867,null,3049,null,26427,null,2633,null,20712,null,2282,null,16639,null,1918,null,19972,null,2411,null,10895,null,1455,null,14661,null,1869,null,8329,null,1460,null,0400000US28,Mississippi,28
