C25072_001E,C25072_001EA,C25072_001M,C25072_001MA,C25072_002E,C25072_002EA,C25072_002M,C25072_002MA,C25072_003E,C25072_003EA,C25072_003M,C25072_003MA,C25072_004E,C25072_004EA,C25072_004M,C25072_004MA,C25072_005E,C25072_005EA,C25072_005M,C25072_005MA,C25072_006E,C25072_006EA,C25072_006M,C25072_006MA,C25072_007E,C25072_007EA,C25072_007M,C25072_007MA,C25072_008E,C25072_008EA,C25072_008M,C25072_008MA,C25072_009E,C25072_009EA,C25072_009M,C25072_009MA,C25072_010E,C25072_010EA,C25072_010M,C25072_010MA,C25072_011E,C25072_011EA,C25072_011M,C25072_011MA,C25072_012E,C25072_012EA,C25072_012M,C25072_012MA,C25072_013E,C25072_013EA,C25072_013M,C25072_013MA,C25072_014E,C25072_014EA,C25072_014M,C25072_014MA,C25072_015E,C25072_015EA,C25072_015M,C25072_015MA,C25072_016E,C25072_016EA,C25072_016M,C25072_016MA,C25072_017E,C25072_017EA,C25072_017M,C25072_017MA,GEO_ID,NAME,state
1143333,null,15579,null,133981,null,7354,null,46289,null,4116,null,74898,null,5373,null,12794,null,2121,null,325114,null,9372,null,152675,null,7435,null,150948,null,6438,null,21491,null,2723,null,568979,null,11930,null,260085,null,8004,null,258138,null,8927,null,50756,null,3879,null,115259,null,5237,null,36457,null,2727,null,60757,null,4382,null,18045,null,1697,null,0400000US13,Georgia,13
193255,null,6159,null,19618,null,2467,null,4056,null,1094,null,13779,null,2402,null,1783,null,1022,null,51709,null,3602,null,19742,null,2423,null,28273,null,2977,null,3694,null,1207,null,98996,null,4341,null,43290,null,3245,null,48012,null,3765,null,7694,null,1413,null,22932,null,1911,null,9011,null,1499,null,11104,null,1427,null,2817,null,561,null,0400000US15,Hawaii,15
158968,null,5233,null,29408,null,2606,null,12556,null,2157,null,15445,null,2117,null,1407,null,648,null,48018,null,3582,null,23031,null,2609,null,21390,null,2397,null,3597,null,1007,null,64465,null,3552,null,32277,null,2972,null,24937,null,2199,null,7251,null,1176,null,17077,null,1783,null,6664,null,1049,null,8252,null,1363,null,2161,null,571,null,0400000US16,Idaho,16
1522387,null,14245,null,173380,null,6985,null,53580,null,3918,null,106216,null,6089,null,13584,null,1854,null,419337,null,8467,null,218688,null,6517,null,176101,null,7037,null,24548,null,2557,null,722906,null,12398,null,348550,null,9272,null,325198,null,9115,null,49158,null,2979,null,206764,null,6425,null,72964,null,4574,null,113715,null,4658,null,20085,null,2032,null,0400000US17,Illinois,17
732717,null,11039,null,107299,null,5449,null,34718,null,2934,null,65252,null,4932,null,7329,null,1396,null,196151,null,6496,null,100169,null,5210,null,83625,null,4668,null,12357,null,1908,null,338671,null,10236,null,170660,null,7763,null,139056,null,6335,null,28955,null,2664,null,90596,null,4165,null,34505,null,2977,null,43942,null,2824,null,12149,null,1833,null,0400000US18,Indiana,18
342503,null,6969,null,70378,null,3901,null,30054,null,3093,null,37484,null,3253,null,2840,null,948,null,86558,null,4109,null,50772,null,3626,null,31002,null,2787,null,4784,null,1155,null,133144,null,6046,null,73077,null,4116,null,45552,null,3621,null,14515,null,1900,null,52423,null,2753,null,22721,null,2004,null,23719,null,2037,null,5983,null,991,null,0400000US19,Iowa,19
355825,null,6741,null,66808,null,4188,null,27135,null,2842,null,36197,null,3332,null,3476,null,1049,null,91939,null,4161,null,51099,null,3567,null,35731,null,3093,null,5109,null,1163,null,149425,null,5912,null,84068,null,4111,null,53352,null,3968,null,12005,null,1544,null,47653,null,2956,null,17942,null,1797,null,23655,null,2131,null,6056,null,1110,null,0400000US20,Kansas,20
531168,null,8755,null,71347,null,3945,null,26331,null,2809,null,36499,null,3166,null,8517,null,1752,null,142708,null,5391,null,68281,null,4892,null,57246,null,4251,null,17181,null,2327,null,254982,null,7702,null,124124,null,5562,null,98724,null,5361,null,32134,null,2826,null,62131,null,3382,null,21602,null,1749,null,29265,null,2816,null,11264,null,1234,null,0400000US21,Kentucky,21
541467,null,9788,null,75519,null,3796,null,24269,null,2791,null,44004,null,3348,null,7246,null,1575,null,148173,null,5778,null,70126,null,4692,null,62128,null,4440,null,15919,null,2502,null,260989,null,7202,null,118328,null,5014,null,107133,null,5034,null,35528,null,3421,null,56786,null,3564,null,17687,null,1840,null,26447,null,2483,null,12652,null,1519,null,0400000US22,Louisiana,22
148514,null,4635,null,16636,null,1932,null,6311,null,1230,null,9911,null,1498,null,414,null,216,null,37507,null,2673,null,18722,null,2184,null,16255,null,1911,null,2530,null,756,null,66322,null,3983,null,29967,null,2530,null,30159,null,2751,null,6196,null,1165,null,28049,null,2135,null,10302,null,1547,null,12801,null,1677,null,4946,null,820,null,0400000US23,Maine,23
658760,null,11399,null,57723,null,3973,null,20970,null,2555,null,33619,null,3118,null,3134,null,1051,null,178139,null,5768,null,89596,null,4180,null,82160,null,4524,null,6383,null,1409,null,330407,null,9383,null,156124,null,6781,null,157307,null,7665,null,16976,null,2686,null,92491,null,4383,null,32574,null,2651,null,50725,null,3268,null,9192,null,1297,null,0400000US24,Maryland,24
886071,null,13259,null,64825,null,3983,null,23828,null,2827,null,37977,null,3071,null,3020,null,1020,null,225282,null,6750,null,124846,null,5549,null,92811,null,5152,null,7625,null,1569,null,442053,null,11228,null,219415,null,8450,null,201173,null,7452,null,21465,null,2336,null,153911,null,4179,null,62966,null,3306,null,77995,null,3591,null,12950,null,1581,null,0400000US25,Massachusetts,25
1024098,null,13431,null,141300,null,5594,null,40653,null,3151,null,89069,null,4979,null,11578,null,1966,null,253771,null,7971,null,116161,null,4872,null,125064,null,6009,null,12546,null,1819,null,488717,null,10036,null,210692,null,7640,null,237328,null,8092,null,40697,null,3266,null,140310,null,5069,null,50072,null,3245,null,76993,null,4239,null,13245,null,1614,null,0400000US26,Michigan,26
548347,null,9443,null,91236,null,4238,null,36830,null,2961,null,50838,null,3164,null,3568,null,1063,null,147296,null,5871,null,81723,null,4768,null,58275,null,4383,null,7298,null,1152,null,220352,null,7116,null,107951,null,4448,null,98235,null,4829,null,14166,null,1608,null,89463,null,3285,null,30849,null,2227,null,49298,null,2589,null,9316,null,902,null,0400000US27,Minnesota,27
334072,null,8181,null,43984,null,4017,null,14390,null,2357,null,23888,null,2955,null,5706,null,1571,null,92344,null,4774,null,37131,null,3293,null,43129,null,3807,null,12084,null,2253,null,162551,null,5979,null,66142,null,3851,null,65618,null,3611,null,30791,null,2994,null,35193,null,2662,null,10580,null,1580,null,14720,null,1740,null,9893,null,1180,null,0400000US28,Mississippi,28
723319,null,12154,null,107035,null,5598,null,40552,null,3678,null,57412,null,4141,null,9071,null,1810,null,186487,null,6500,null,101356,null,5146,null,74251,null,4836,null,10880,null,1603,null,333320,null,9463,null,169208,null,6299,null,134796,null,6087,null,29316,null,2865,null,96477,null,3633,null,39631,null,2410,null,45053,null,2969,null,11793,null,1432,null,0400000US29,Missouri,29
115508,null,4810,null,18009,null,2047,null,7855,null,1430,null,8882,null,1446,null,1272,null,622,null,29214,null,2379,null,15883,null,1759,null,10874,null,1600,null,2457,null,791,null,50941,null,3522,null,25878,null,2350,null,17228,null,2231,null,7835,null,1280,null,17344,null,1812,null,7022,null,1275,null,7147,null,1140,null,3175,null,739,null,0400000US30,Montana,30
233014,null,5227,null,46108,null,2682,null,20120,null,2088,null,23678,null,2474,null,2310,null,876,null,62863,null,2980,null,37549,null,2437,null,21374,null,2146,null,3940,null,824,null,90628,null,4520,null,51834,null,3533,null,29834,null,2821,null,8960,null,1364,null,33415,null,2168,null,13304,null,1333,null,16188,null,1827,null,3923,null,724,null,0400000US31,Nebraska,31
393501,null,8659,null,36559,null,3435,null,13725,null,1844,null,20708,null,2534,null,2126,null,781,null,108330,null,4768,null,55965,null,3529,null,48204,null,3420,null,4161,null,1047,null,202837,null,7195,null,97149,null,4993,null,98108,null,4686,null,7580,null,1213,null,45775,null,2948,null,13032,null,1671,null,29337,null,2436,null,3406,null,822,null,0400000US32,Nevada,32
139026,null,4442,null,17320,null,1939,null,6662,null,1516,null,9787,null,1794,null,871,null,506,null,34207,null,2723,null,18353,null,2458,null,13897,null,2122,null,1957,null,731,null,65816,null,3710,null,32804,null,2704,null,28446,null,2621,null,4566,null,975,null,21683,null,1738,null,8340,null,1340,null,11599,null,1353,null,1744,null,588,null,0400000US33,New Hampshire,33
1068375,null,12489,null,59314,null,4036,null,19521,null,2432,null,34781,null,3446,null,5012,null,1277,null,263284,null,6900,null,137660,null,5277,null,116200,null,5128,null,9424,null,1780,null,569186,null,10719,null,265130,null,8962,null,279916,null,9674,null,24140,null,2452,null,176591,null,6009,null,59245,null,3900,null,102703,null,5228,null,14643,null,1977,null,0400000US34,New Jersey,34
227574,null,6879,null,32132,null,3543,null,13078,null,2070,null,16194,null,2506,null,2860,null,1192,null,66861,null,4384,null,32257,null,3256,null,28344,null,3459,null,6260,null,1246,null,102163,null,5253,null,51013,null,3983,null,39181,null,2939,null,11969,null,1677,null,26418,null,2417,null,10201,null,1488,null,12268,null,1934,null,3949,null,1061,null,0400000US35,New Mexico,35
3232459,null,19133,null,195172,null,6118,null,59444,null,3832,null,120276,null,5331,null,15452,null,2085,null,739625,null,11523,null,372817,null,9450,null,331994,null,8791,null,34814,null,3108,null,1747113,null,16526,null,844039,null,12622,null,815311,null,13141,null,87763,null,5532,null,550549,null,8328,null,204901,null,5790,null,309598,null,7717,null,36050,null,2506,null,0400000US36,New York,36
1196178,null,15743,null,177827,null,6781,null,62530,null,4929,null,99540,null,5942,null,15757,null,2367,null,325425,null,7943,null,159428,null,6310,null,142691,null,6425,null,23306,null,3201,null,561378,null,12462,null,264617,null,7812,null,240707,null,8189,null,56054,null,4181,null,131548,null,4865,null,40451,null,2760,null,61980,null,3922,null,29117,null,2435,null,0400000US37,North Carolina,37
94855,null,3294,null,24374,null,2208,null,10436,null,1801,null,13094,null,1804,null,844,null,475,null,24089,null,2097,null,16050,null,1795,null,5559,null,1211,null,2480,null,776,null,30303,null,2152,null,18968,null,1836,null,8097,null,1380,null,3238,null,618,null,16089,null,1438,null,6227,null,947,null,8032,null,1251,null,1830,null,460,null,0400000US38,North Dakota,38
1446391,null,15349,null,168837,null,6007,null,61342,null,3830,null,95582,null,4336,null,11913,null,2009,null,378756,null,9063,null,190429,null,6653,null,162488,null,7082,null,25839,null,3154,null,702455,null,12452,null,343205,null,7633,null,305891,null,9327,null,53359,null,4200,null,196343,null,5704,null,72713,null,4341,null,101646,null,3902,null,21984,null,2034,null,0400000US39,Ohio,39
469118,null,8798,null,76586,null,4028,null,30229,null,2715,null,39681,null,3462,null,6676,null,1274,null,127263,null,4763,null,68467,null,3923,null,47607,null,3700,null,11189,null,1676,null,212722,null,6095,null,105063,null,4773,null,81530,null,4567,null,26129,null,2803,null,52547,null,2975,null,17414,null,2226,null,25487,null,2244,null,9646,null,1096,null,0400000US40,Oklahoma,40
549000,null,9010,null,67353,null,3850,null,23258,null,3014,null,39277,null,3418,null,4818,null,1345,null,155793,null,5507,null,80318,null,3949,null,69371,null,5288,null,6104,null,1314,null,252235,null,7783,null,120806,null,6583,null,115060,null,5534,null,16369,null,1875,null,73619,null,4489,null,24726,null,2647,null,42440,null,3222,null,6453,null,914,null,0400000US41,Oregon,41
1449584,null,16702,null,154087,null,5808,null,58256,null,3848,null,83118,null,4600,null,12713,null,1818,null,363539,null,9593,null,202587,null,6833,null,140147,null,6533,null,20805,null,2783,null,661011,null,12264,null,335272,null,9809,null,274770,null,7819,null,50969,null,3852,null,270947,null,6532,null,95112,null,4184,null,141976,null,5322,null,33859,null,2383,null,0400000US42,Pennsylvania,42
148663,null,4568,null,10253,null,1883,null,3205,null,1061,null,6264,null,1315,null,784,null,594,null,36303,null,2851,null,18703,null,2140,null,15805,null,2208,null,1795,null,713,null,75396,null,3595,null,35424,null,3110,null,35115,null,2595,null,4857,null,1244,null,26711,null,1906,null,12272,null,1505,null,12602,null,1295,null,1837,null,532,null,0400000US44,Rhode Island,44
516655,null,9849,null,63549,null,4380,null,21871,null,2799,null,35204,null,3112,null,6474,null,1542,null,143110,null,6137,null,68727,null,3883,null,60925,null,4319,null,13458,null,2321,null,253263,null,8160,null,112228,null,6446,null,109485,null,6134,null,31550,null,2876,null,56733,null,3469,null,17473,null,1856,null,26322,null,2635,null,12938,null,1604,null,0400000US45,South Carolina,45
101605,null,4457,null,17304,null,2424,null,9141,null,1575,null,6721,null,1638,null,1442,null,629,null,24611,null,2034,null,14228,null,1887,null,8433,null,1672,null,1950,null,609,null,40400,null,2876,null,20407,null,2282,null,13383,null,1621,null,6610,null,1170,null,19290,null,1776,null,8713,null,1146,null,8238,null,1557,null,2339,null,571,null,0400000US46,South Dakota,46
754909,null,12322,null,102918,null,5007,null,34409,null,3441,null,59002,null,3960,null,9507,null,2103,null,200756,null,6612,null,98880,null,5481,null,86614,null,5623,null,15262,null,2087,null,364967,null,10071,null,166233,null,6313,null,158256,null,7095,null,40478,null,3320,null,86268,null,4353,null,30918,null,2421,null,39566,null,3010,null,15784,null,1880,null,0400000US47,Tennessee,47
3097238,null,23180,null,411686,null,10561,null,147587,null,6395,null,232978,null,8416,null,31121,null,3244,null,937049,null,14611,null,471038,null,11236,null,415299,null,10965,null,50712,null,3915,null,1457917,null,16362,null,727206,null,15022,null,607189,null,11248,null,123522,null,7029,null,290586,null,7464,null,92736,null,4405,null,153092,null,5759,null,44758,null,3484,null,0400000US48,Texas,48
246016,null,6525,null,46774,null,2964,null,21556,null,2314,null,23181,null,2061,null,2037,null,899,null,78472,null,4347,null,41362,null,3414,null,32629,null,3092,null,4481,null,1057,null,97664,null,5039,null,47070,null,3199,null,44653,null,3671,null,5941,null,1210,null,23106,null,2120,null,8014,null,1302,null,12092,null,1650,null,3000,null,737,null,0400000US49,Utah,49
72289,null,3301,null,11563,null,1664,null,3071,null,784,null,7529,null,1492,null,963,null,540,null,18372,null,1707,null,9692,null,1501,null,7652,null,1088,null,1028,null,465,null,30899,null,2217,null,15042,null,1719,null,13282,null,1260,null,2575,null,671,null,11455,null,1084,null,4547,null,880,null,5636,null,966,null,1272,null,348,null,0400000US50,Vermont,50
946960,null,13066,null,109672,null,5265,null,40506,null,4001,null,59852,null,4296,null,9314,null,1689,null,275825,null,7359,null,148446,null,6515,null,114765,null,5759,null,12614,null,1986,null,453047,null,10496,null,220125,null,7719,null,197839,null,7953,null,35083,null,3340,null,108416,null,4728,null,32958,null,3025,null,58966,null,3375,null,16492,null,1916,null,0400000US51,Virginia,51
913626,null,11489,null,113549,null,5535,null,39396,null,4022,null,68103,null,3765,null,6050,null,1546,null,263308,null,6637,null,140199,null,5775,null,112463,null,5164,null,10646,null,1859,null,425054,null,10057,null,214485,null,7810,null,188485,null,7638,null,22084,null,2341,null,111715,null,4832,null,36889,null,3037,null,63075,null,4051,null,11751,null,1700,null,0400000US53,Washington,53
197454,null,5349,null,30628,null,2888,null,9962,null,1915,null,15626,null,2089,null,5040,null,1002,null,48123,null,3652,null,21443,null,2531,null,20113,null,2467,null,6567,null,1516,null,89603,null,4036,null,40732,null,2982,null,34416,null,2607,null,14455,null,1778,null,29100,null,2131,null,12378,null,1568,null,9819,null,1240,null,6903,null,1127,null,0400000US54,West Virginia,54
704938,null,9233,null,116968,null,4878,null,47001,null,4008,null,64091,null,4196,null,5876,null,1207,null,184733,null,5439,null,101575,null,4862,null,75546,null,4142,null,7612,null,1665,null,293483,null,6463,null,157374,null,4901,null,121364,null,4458,null,14745,null,1843,null,109754,null,3919,null,39836,null,2726,null,58149,null,2873,null,11769,null,1212,null,0400000US55,Wisconsin,55
62111,null,3871,null,10754,null,1741,null,5458,null,1440,null,4420,null,1123,null,876,null,596,null,16519,null,2152,null,10437,null,1873,null,4046,null,1228,null,2036,null,761,null,27613,null,2573,null,15688,null,2100,null,9217,null,1857,null,2708,null,690,null,7225,null,1084,null,2645,null,740,null,2716,null,652,null,1864,null,609,null,0400000US56,Wyoming,56
336252,null,6528,null,20410,null,1890,null,3754,null,787,null,7870,null,1095,null,8786,null,1265,null,80430,null,3763,null,21037,null,2283,null,28982,null,2597,null,30411,null,2597,null,186454,null,5332,null,48936,null,3328,null,55420,null,3317,null,82098,null,3612,null,48958,null,2462,null,12690,null,1254,null,14836,null,1485,null,21432,null,1792,null,0400000US72,Puerto Rico,72
