C24090_001E,C24090_001EA,C24090_001M,C24090_001MA,C24090_002E,C24090_002EA,C24090_002M,C24090_002MA,C24090_003E,C24090_003EA,C24090_003M,C24090_003MA,C24090_004E,C24090_004EA,C24090_004M,C24090_004MA,C24090_005E,C24090_005EA,C24090_005M,C24090_005MA,C24090_006E,C24090_006EA,C24090_006M,C24090_006MA,C24090_007E,C24090_007EA,C24090_007M,C24090_007MA,C24090_008E,C24090_008EA,C24090_008M,C24090_008MA,C24090_009E,C24090_009EA,C24090_009M,C24090_009MA,C24090_010E,C24090_010EA,C24090_010M,C24090_010MA,C24090_011E,C24090_011EA,C24090_011M,C24090_011MA,C24090_012E,C24090_012EA,C24090_012M,C24090_012MA,C24090_013E,C24090_013EA,C24090_013M,C24090_013MA,C24090_014E,C24090_014EA,C24090_014M,C24090_014MA,C24090_015E,C24090_015EA,C24090_015M,C24090_015MA,C24090_016E,C24090_016EA,C24090_016M,C24090_016MA,C24090_017E,C24090_017EA,C24090_017M,C24090_017MA,C24090_018E,C24090_018EA,C24090_018M,C24090_018MA,C24090_019E,C24090_019EA,C24090_019M,C24090_019MA,GEO_ID,NAME,state
423025,null,7638,null,231645,null,5705,null,150236,null,5838,null,139819,null,5615,null,10417,null,1658,null,12767,null,1714,null,11109,null,1808,null,19246,null,2153,null,19475,null,2479,null,18812,null,2713,null,191380,null,5323,null,115680,null,5151,null,110567,null,5079,null,5113,null,1150,null,19542,null,1891,null,6623,null,1397,null,28539,null,2239,null,12056,null,1772,null,8940,null,1539,null,0400000US15,Hawaii,15
436623,null,8352,null,255533,null,5587,null,183403,null,4785,null,168430,null,5196,null,14973,null,1664,null,12340,null,1997,null,17463,null,2255,null,13422,null,1424,null,10045,null,1323,null,18860,null,2127,null,181090,null,4684,null,116526,null,5020,null,112553,null,4768,null,3973,null,1008,null,17310,null,2039,null,17833,null,1975,null,15685,null,1809,null,4994,null,1032,null,8742,null,1492,null,0400000US16,Idaho,16
4118022,null,24524,null,2337444,null,18354,null,1843031,null,15965,null,1718336,null,16025,null,124695,null,5633,null,122785,null,5774,null,139779,null,6497,null,71815,null,3442,null,54565,null,3397,null,105469,null,4856,null,1780578,null,14781,null,1218584,null,14190,null,1185227,null,14607,null,33357,null,2710,null,226093,null,6808,null,151709,null,6731,null,86678,null,4345,null,43525,null,3348,null,53989,null,3542,null,0400000US17,Illinois,17
1963478,null,15779,null,1128704,null,11442,null,899004,null,11161,null,844311,null,11246,null,54693,null,3468,null,57582,null,3662,null,60508,null,3951,null,34545,null,2602,null,21745,null,2474,null,55320,null,3726,null,834774,null,10997,null,578036,null,9896,null,564096,null,9538,null,13940,null,1884,null,105019,null,4413,null,64991,null,3545,null,44493,null,2932,null,17776,null,2211,null,24459,null,2497,null,0400000US18,Indiana,18
1065719,null,9658,null,606011,null,7429,null,455017,null,7478,null,423765,null,7646,null,31252,null,2255,null,25954,null,2131,null,35092,null,2395,null,24437,null,2364,null,13101,null,1538,null,52410,null,2553,null,459708,null,6757,null,301026,null,7076,null,293118,null,6782,null,7908,null,1313,null,56184,null,3443,null,36720,null,2919,null,35487,null,2269,null,9358,null,1294,null,20933,null,2139,null,0400000US19,Iowa,19
964885,null,9590,null,555728,null,6836,null,410403,null,7534,null,385319,null,7314,null,25084,null,1953,null,25033,null,2366,null,35660,null,2751,null,21610,null,1988,null,15874,null,1844,null,47148,null,3434,null,409157,null,7224,null,257880,null,7023,null,250629,null,6558,null,7251,null,1301,null,47702,null,3197,null,42725,null,2798,null,31035,null,2419,null,13468,null,2133,null,16347,null,1908,null,0400000US20,Kansas,20
1270882,null,14229,null,714881,null,10677,null,539324,null,9184,null,505035,null,9286,null,34289,null,2666,null,34099,null,2676,null,41565,null,3170,null,36236,null,2909,null,18402,null,2233,null,45255,null,3441,null,556001,null,8664,null,353906,null,8031,null,342718,null,7547,null,11188,null,1796,null,62765,null,3669,null,47314,null,3207,null,62272,null,3816,null,14006,null,1951,null,15738,null,2136,null,0400000US21,Kentucky,21
1428724,null,15796,null,786149,null,11634,null,600883,null,11890,null,560169,null,12102,null,40714,null,3705,null,28544,null,2932,null,52112,null,4018,null,37166,null,3287,null,17872,null,1941,null,49572,null,3647,null,642575,null,10723,null,411402,null,10672,null,397819,null,10198,null,13583,null,1984,null,57898,null,3613,null,71374,null,5073,null,62953,null,3259,null,18152,null,1949,null,20796,null,2424,null,0400000US22,Louisiana,22
421091,null,8724,null,235081,null,5501,null,167011,null,5408,null,152341,null,5108,null,14670,null,1780,null,17910,null,1883,null,13947,null,1504,null,9421,null,1395,null,6979,null,1012,null,19813,null,1876,null,186010,null,5570,null,106914,null,3915,null,101184,null,3987,null,5730,null,1268,null,35120,null,2729,null,19168,null,1897,null,9581,null,1308,null,5066,null,1256,null,10161,null,1418,null,0400000US23,Maine,23
2068716,null,14640,null,1120614,null,10752,null,745576,null,11031,null,685881,null,11285,null,59695,null,3719,null,76132,null,4423,null,70419,null,4204,null,44031,null,3793,null,133786,null,5499,null,50670,null,3461,null,948102,null,11055,null,521784,null,10075,null,501342,null,9642,null,20442,null,2260,null,129572,null,5390,null,87309,null,5847,null,50393,null,3496,null,129198,null,5813,null,29846,null,2957,null,0400000US24,Maryland,24
2197406,null,13942,null,1249250,null,11728,null,916641,null,11223,null,858148,null,10519,null,58493,null,3874,null,101193,null,5272,null,74740,null,4405,null,49130,null,3393,null,31083,null,2781,null,76463,null,4019,null,948156,null,11129,null,596331,null,10521,null,580578,null,10115,null,15753,null,1858,null,163279,null,6169,null,83330,null,3805,null,43966,null,3401,null,21118,null,2445,null,40132,null,3486,null,0400000US25,Massachusetts,25
2684232,null,19534,null,1504670,null,11707,null,1168091,null,13050,null,1084761,null,12828,null,83330,null,3955,null,89901,null,4324,null,85058,null,3955,null,56501,null,3093,null,29305,null,2637,null,75814,null,4586,null,1179562,null,13561,null,788151,null,12375,null,767095,null,12406,null,21056,null,2236,null,166739,null,5684,null,97032,null,4731,null,61153,null,3965,null,25425,null,2363,null,41062,null,2993,null,0400000US26,Michigan,26
1796511,null,13519,null,1028236,null,8568,null,790662,null,8982,null,727152,null,8662,null,63510,null,2809,null,62666,null,3638,null,56262,null,2986,null,32153,null,2319,null,17878,null,1491,null,68615,null,2601,null,768275,null,8484,null,501949,null,7988,null,485178,null,8022,null,16771,null,1656,null,117432,null,5073,null,65437,null,3021,null,37861,null,2345,null,11047,null,1277,null,34549,null,2363,null,0400000US27,Minnesota,27
852992,null,10642,null,465029,null,7606,null,340057,null,6760,null,319004,null,6411,null,21053,null,2500,null,16315,null,1888,null,31608,null,3175,null,29633,null,2502,null,16649,null,2389,null,30767,null,2691,null,387963,null,7590,null,254112,null,6958,null,246405,null,6904,null,7707,null,1359,null,25156,null,2370,null,39164,null,2694,null,46307,null,3243,null,12175,null,1678,null,11049,null,2061,null,0400000US28,Mississippi,28
1932247,null,15639,null,1066083,null,11229,null,798561,null,9748,null,750350,null,9332,null,48211,null,3422,null,66408,null,3788,null,64402,null,4481,null,38551,null,2916,null,27363,null,2756,null,70798,null,4458,null,866164,null,9403,null,569429,null,9245,null,556486,null,9366,null,12943,null,1353,null,120105,null,4684,null,66062,null,4005,null,55781,null,3877,null,24951,null,2773,null,29836,null,2780,null,0400000US29,Missouri,29
296598,null,5470,null,165806,null,4039,null,108845,null,3420,null,95324,null,3708,null,13521,null,1389,null,9711,null,1312,null,10848,null,1555,null,10471,null,1576,null,7304,null,1154,null,18627,null,1966,null,130792,null,3686,null,75650,null,3539,null,72418,null,3500,null,3232,null,718,null,17252,null,2214,null,14535,null,1802,null,10635,null,1790,null,5939,null,988,null,6781,null,1265,null,0400000US30,Montana,30
650109,null,8664,null,373091,null,5606,null,276391,null,5855,null,254694,null,5658,null,21697,null,2105,null,19059,null,1868,null,23217,null,2061,null,14589,null,1555,null,8613,null,1128,null,31222,null,2022,null,277018,null,6359,null,176404,null,5877,null,170483,null,5738,null,5921,null,969,null,37411,null,2944,null,26271,null,2391,null,18141,null,1841,null,6808,null,1170,null,11983,null,1863,null,0400000US31,Nebraska,31
867130,null,11102,null,507126,null,8194,null,415496,null,8184,null,396297,null,7710,null,19199,null,2444,null,10673,null,1727,null,34142,null,3431,null,15511,null,1972,null,12227,null,1570,null,19077,null,2244,null,360004,null,7922,null,273459,null,7710,null,265591,null,7523,null,7868,null,1255,null,15377,null,1964,null,37292,null,3225,null,15793,null,1893,null,7498,null,1565,null,10585,null,2024,null,0400000US32,Nevada,32
460444,null,6937,null,269747,null,5073,null,206631,null,5688,null,193053,null,5310,null,13578,null,1663,null,14770,null,2230,null,13561,null,1540,null,6652,null,1180,null,7963,null,1266,null,20170,null,2427,null,190697,null,4198,null,120470,null,4485,null,117787,null,4465,null,2683,null,839,null,27546,null,2359,null,19287,null,1889,null,11254,null,1431,null,4312,null,859,null,7828,null,1309,null,0400000US33,New Hampshire,33
2978230,null,19364,null,1726914,null,12812,null,1351256,null,13756,null,1250152,null,13648,null,101104,null,4416,null,77680,null,4972,null,112645,null,5682,null,60537,null,3669,null,45486,null,3353,null,79310,null,4425,null,1251316,null,12410,null,892031,null,10937,null,863778,null,11113,null,28253,null,3034,null,118013,null,5198,null,113834,null,5637,null,69282,null,3811,null,25469,null,2303,null,32687,null,2741,null,0400000US34,New Jersey,34
611648,null,10077,null,339780,null,8279,null,231957,null,6970,null,215794,null,7022,null,16163,null,1942,null,16273,null,2322,null,23577,null,2744,null,19620,null,2430,null,25472,null,2898,null,22881,null,2340,null,271868,null,6593,null,153788,null,5266,null,147363,null,5118,null,6425,null,1383,null,24705,null,2528,null,30465,null,2671,null,33564,null,2939,null,18286,null,2191,null,11060,null,1547,null,0400000US35,New Mexico,35
6438029,null,27302,null,3594059,null,18582,null,2559337,null,18396,null,2366695,null,17736,null,192642,null,6735,null,236409,null,8000,null,343705,null,9299,null,160267,null,5367,null,85326,null,4800,null,209015,null,8920,null,2843970,null,19125,null,1770714,null,16621,null,1713833,null,17087,null,56881,null,4550,null,389720,null,10769,null,381192,null,10027,null,144365,null,6039,null,57628,null,4163,null,100351,null,5550,null,0400000US36,New York,36
2841307,null,24266,null,1561156,null,15617,null,1186055,null,14338,null,1101118,null,14419,null,84937,null,4827,null,72502,null,4082,null,88779,null,5660,null,80851,null,4678,null,40139,null,3486,null,92830,null,4620,null,1280151,null,17669,null,858154,null,13790,null,831468,null,13756,null,26686,null,2626,null,122932,null,5939,null,107155,null,5178,null,117091,null,5795,null,28949,null,2999,null,45870,null,3636,null,0400000US37,North Carolina,37
232885,null,4666,null,135524,null,2993,null,92736,null,3171,null,85030,null,3220,null,7706,null,1047,null,6741,null,1002,null,6860,null,1028,null,6623,null,1110,null,4872,null,955,null,17692,null,1486,null,97361,null,3095,null,57087,null,3154,null,55102,null,2972,null,1985,null,668,null,14975,null,1626,null,7557,null,1065,null,8344,null,1206,null,4234,null,974,null,5164,null,951,null,0400000US38,North Dakota,38
3547841,null,21370,null,1982640,null,14435,null,1532461,null,14839,null,1450523,null,15305,null,81938,null,4416,null,102114,null,4837,null,136986,null,5364,null,60832,null,3303,null,45621,null,2978,null,104626,null,5291,null,1565201,null,14134,null,1042815,null,13016,null,1020708,null,13593,null,22107,null,2449,null,211038,null,6450,null,159808,null,6346,null,72557,null,4025,null,34530,null,3080,null,44453,null,3246,null,0400000US39,Ohio,39
1182622,null,10293,null,681432,null,7601,null,490728,null,7279,null,455096,null,6710,null,35632,null,2313,null,27680,null,2582,null,43789,null,3047,null,34661,null,2791,null,29762,null,3015,null,54812,null,3380,null,501190,null,8539,null,317518,null,7193,null,306055,null,7323,null,11463,null,1658,null,43076,null,3051,null,46425,null,3187,null,55650,null,3534,null,19459,null,2019,null,19062,null,2163,null,0400000US40,Oklahoma,40
1103050,null,13450,null,635552,null,10314,null,478731,null,10430,null,439625,null,10058,null,39106,null,3216,null,32386,null,3005,null,40553,null,2905,null,25015,null,2340,null,15167,null,2053,null,43700,null,3427,null,467498,null,9135,null,292323,null,7917,null,277587,null,7896,null,14736,null,1875,null,58833,null,4572,null,45855,null,3975,null,31404,null,2713,null,11963,null,1314,null,27120,null,2404,null,0400000US41,Oregon,41
4051116,null,21697,null,2301273,null,12991,null,1734347,null,13747,null,1633869,null,13819,null,100478,null,4581,null,165551,null,6113,null,118289,null,5240,null,76401,null,3943,null,62155,null,3577,null,144530,null,5652,null,1749843,null,15611,null,1152189,null,12115,null,1129210,null,12424,null,22979,null,2141,null,295108,null,7865,null,145770,null,5867,null,69570,null,4476,null,41396,null,2887,null,45810,null,3262,null,0400000US42,Pennsylvania,42
337970,null,8549,null,191610,null,5461,null,140591,null,4361,null,129679,null,4385,null,10912,null,1733,null,15314,null,2003,null,11346,null,2268,null,7245,null,1366,null,6863,null,1051,null,10251,null,1459,null,146360,null,5318,null,94398,null,4497,null,90620,null,4388,null,3778,null,805,null,24371,null,2316,null,11387,null,1834,null,7386,null,1281,null,3661,null,1030,null,5157,null,1372,null,0400000US44,Rhode Island,44
1374150,null,13772,null,746509,null,9905,null,573475,null,10637,null,534613,null,10456,null,38862,null,2350,null,29744,null,2531,null,42352,null,3531,null,37742,null,3107,null,18286,null,2030,null,44910,null,3218,null,627641,null,8777,null,424430,null,9047,null,412423,null,8800,null,12007,null,1628,null,43218,null,3232,null,59105,null,3905,null,66887,null,4059,null,16516,null,1945,null,17485,null,2272,null,0400000US45,South Carolina,45
290373,null,5241,null,161190,null,4029,null,107720,null,4076,null,97650,null,4189,null,10070,null,1246,null,9090,null,1367,null,11722,null,1426,null,4969,null,965,null,6382,null,1220,null,21307,null,1580,null,129183,null,3562,null,77009,null,3682,null,74675,null,3616,null,2334,null,595,null,21266,null,2360,null,11243,null,1318,null,6930,null,1071,null,5458,null,862,null,7277,null,1003,null,0400000US46,South Dakota,46
1909896,null,15626,null,1061676,null,11011,null,788800,null,10617,null,750675,null,10550,null,38125,null,3447,null,50289,null,4316,null,73921,null,4156,null,35001,null,3289,null,32144,null,2726,null,81521,null,4818,null,848220,null,12130,null,580246,null,12138,null,568395,null,12232,null,11851,null,1554,null,84333,null,4632,null,82207,null,4286,null,48492,null,2850,null,24323,null,2503,null,28619,null,2952,null,0400000US47,Tennessee,47
8123853,null,33167,null,4730324,null,24112,null,3672581,null,24601,null,3501676,null,25297,null,170905,null,6917,null,165272,null,7347,null,287131,null,9732,null,161427,null,7347,null,125243,null,6059,null,318670,null,11175,null,3393529,null,21431,null,2293840,null,23076,null,2240048,null,23629,null,53792,null,4026,null,267434,null,7476,null,370567,null,8917,null,241170,null,7612,null,85983,null,4907,null,134535,null,7641,null,0400000US48,Texas,48
812136,null,9356,null,510017,null,7816,null,389226,null,7553,null,356298,null,7246,null,32928,null,2740,null,26090,null,2735,null,27851,null,2831,null,26141,null,2154,null,19799,null,1898,null,20910,null,2253,null,302119,null,6980,null,202867,null,6187,null,196300,null,6186,null,6567,null,1254,null,26527,null,2205,null,25664,null,2378,null,23416,null,2424,null,14403,null,1834,null,9242,null,1404,null,0400000US49,Utah,49
209748,null,4866,null,118416,null,2908,null,82457,null,3306,null,72879,null,3257,null,9578,null,1124,null,8446,null,1265,null,6140,null,829,null,5533,null,858,null,3085,null,678,null,12755,null,1414,null,91332,null,3367,null,49636,null,2920,null,47457,null,2756,null,2179,null,543,null,18753,null,1741,null,9009,null,1333,null,5723,null,971,null,2930,null,685,null,5281,null,856,null,0400000US50,Vermont,50
2726894,null,18614,null,1520396,null,12954,null,1089086,null,14407,null,1017612,null,14596,null,71474,null,4938,null,73429,null,4381,null,86210,null,4677,null,54057,null,4322,null,152603,null,6603,null,65011,null,4323,null,1206498,null,13020,null,732329,null,11707,null,707781,null,11689,null,24548,null,2286,null,132484,null,5595,null,130373,null,5115,null,66169,null,4210,null,109130,null,5482,null,36013,null,3467,null,0400000US51,Virginia,51
2063556,null,16806,null,1198433,null,12158,null,889934,null,12856,null,827760,null,13054,null,62174,null,4228,null,62284,null,4059,null,79466,null,4622,null,58502,null,3947,null,46934,null,3435,null,61313,null,3965,null,865123,null,11424,null,558322,null,11534,null,536505,null,11294,null,21817,null,2259,null,92098,null,5112,null,75831,null,4265,null,72696,null,4449,null,29220,null,2666,null,36956,null,2891,null,0400000US53,Washington,53
539376,null,8821,null,311520,null,6908,null,230239,null,6591,null,218871,null,6735,null,11368,null,1733,null,14569,null,1981,null,16618,null,2129,null,19861,null,2433,null,13479,null,1934,null,16754,null,2254,null,227856,null,5245,null,136132,null,4706,null,132707,null,4654,null,3425,null,875,null,25695,null,2214,null,24240,null,2403,null,22803,null,1654,null,10846,null,1485,null,8140,null,1261,null,0400000US54,West Virginia,54
1886872,null,12128,null,1078299,null,8808,null,843973,null,8950,null,788345,null,8517,null,55628,null,2772,null,51264,null,2901,null,66992,null,3732,null,34850,null,2341,null,15488,null,1790,null,65732,null,3274,null,808573,null,8619,null,549929,null,8212,null,532921,null,8233,null,17008,null,1694,null,110319,null,4499,null,68213,null,3526,null,39262,null,2312,null,13140,null,1402,null,27710,null,1874,null,0400000US55,Wisconsin,55
190990,null,4468,null,115970,null,3363,null,84479,null,3639,null,78116,null,3712,null,6363,null,1096,null,3816,null,960,null,7559,null,1471,null,8008,null,1286,null,3047,null,809,null,9061,null,1448,null,75020,null,3958,null,42100,null,2849,null,40364,null,2818,null,1736,null,767,null,7912,null,1577,null,10672,null,1460,null,6854,null,1023,null,2767,null,721,null,4715,null,1055,null,0400000US56,Wyoming,56
828666,null,11311,null,448806,null,8063,null,282021,null,7210,null,261703,null,7016,null,20318,null,2678,null,10364,null,1695,null,30743,null,2857,null,80521,null,5026,null,9385,null,1450,null,35772,null,3016,null,379860,null,7667,null,206925,null,6741,null,201487,null,6667,null,5438,null,1283,null,27017,null,3054,null,26119,null,2650,null,97204,null,4816,null,9508,null,1504,null,13087,null,1771,null,0400000US72,Puerto Rico,72
