B27011_001E,B27011_001EA,B27011_001M,B27011_001MA,B27011_002E,B27011_002EA,B27011_002M,B27011_002MA,B27011_003E,B27011_003EA,B27011_003M,B27011_003MA,B27011_004E,B27011_004EA,B27011_004M,B27011_004MA,B27011_005E,B27011_005EA,B27011_005M,B27011_005MA,B27011_006E,B27011_006EA,B27011_006M,B27011_006MA,B27011_007E,B27011_007EA,B27011_007M,B27011_007MA,B27011_008E,B27011_008EA,B27011_008M,B27011_008MA,B27011_009E,B27011_009EA,B27011_009M,B27011_009MA,B27011_010E,B27011_010EA,B27011_010M,B27011_010MA,B27011_011E,B27011_011EA,B27011_011M,B27011_011MA,B27011_012E,B27011_012EA,B27011_012M,B27011_012MA,B27011_013E,B27011_013EA,B27011_013M,B27011_013MA,B27011_014E,B27011_014EA,B27011_014M,B27011_014MA,B27011_015E,B27011_015EA,B27011_015M,B27011_015MA,B27011_016E,B27011_016EA,B27011_016M,B27011_016MA,B27011_017E,B27011_017EA,B27011_017M,B27011_017MA,B27011_018E,B27011_018EA,B27011_018M,B27011_018MA,B27011_019E,B27011_019EA,B27011_019M,B27011_019MA,B27011_020E,B27011_020EA,B27011_020M,B27011_020MA,B27011_021E,B27011_021EA,B27011_021M,B27011_021MA,B27011_022E,B27011_022EA,B27011_022M,B27011_022MA,B27011_023E,B27011_023EA,B27011_023M,B27011_023MA,B27011_024E,B27011_024EA,B27011_024M,B27011_024MA,B27011_025E,B27011_025EA,B27011_025M,B27011_025MA,B27011_026E,B27011_026EA,B27011_026M,B27011_026MA,B27011_027E,B27011_027EA,B27011_027M,B27011_027MA,B27011_028E,B27011_028EA,B27011_028M,B27011_028MA,B27011_029E,B27011_029EA,B27011_029M,B27011_029MA,B27011_030E,B27011_030EA,B27011_030M,B27011_030MA,B27011_031E,B27011_031EA,B27011_031M,B27011_031MA,B27011_032E,B27011_032EA,B27011_032M,B27011_032MA,B27011_033E,B27011_033EA,B27011_033M,B27011_033MA,B27011_034E,B27011_034EA,B27011_034M,B27011_034MA,B27011_035E,B27011_035EA,B27011_035M,B27011_035MA,GEO_ID,NAME,state
14850486,null,5126,null,9899080,null,27289,null,9035813,null,28156,null,8640457,null,26493,null,7420622,null,29995,null,6801755,null,32402,null,802249,null,17415,null,1219835,null,22827,null,395356,null,7654,null,389933,null,7569,null,314398,null,6702,null,338845,null,7200,null,5423,null,1344,null,863267,null,16219,null,835366,null,16120,null,528703,null,12838,null,326666,null,9920,null,225876,null,8891,null,306663,null,10472,null,27901,null,2544,null,26570,null,2401,null,17204,null,1802,null,25740,null,2367,null,1331,null,551,null,4951406,null,26756,null,2862090,null,24052,null,2425104,null,23120,null,1504427,null,18580,null,1118173,null,21083,null,436986,null,12802,null,2089316,null,8840,null,2069812,null,9898,null,1276728,null,11798,null,2051759,null,9573,null,19504,null,3073,null,0400000US36,New York,36
6878114,null,4869,null,4593589,null,18995,null,4101344,null,20598,null,3938040,null,20001,null,3193189,null,22545,null,3064396,null,22942,null,224011,null,8266,null,744851,null,16458,null,163304,null,5521,null,162417,null,5461,null,124303,null,5386,null,153900,null,5391,null,887,null,375,null,492245,null,13558,null,480250,null,13515,null,224730,null,8607,null,154326,null,6732,null,80721,null,5421,null,255520,null,10035,null,11995,null,1298,null,11558,null,1229,null,6503,null,929,null,11308,null,1213,null,437,null,344,null,2284525,null,18659,null,1320439,null,17883,null,1043066,null,16107,null,693529,null,13133,null,449131,null,14104,null,277373,null,9834,null,964086,null,6383,null,958289,null,6483,null,644575,null,8644,null,954387,null,6631,null,5797,null,1412,null,0400000US37,North Carolina,37
488851,null,1245,null,352489,null,3394,null,339445,null,3679,null,322834,null,3435,null,285762,null,4028,null,277148,null,3939,null,16057,null,1740,null,37072,null,2760,null,16611,null,1300,null,16611,null,1300,null,13859,null,1178,null,15893,null,1245,null,0,null,208,null,13044,null,1807,null,12679,null,1755,null,6743,null,1138,null,5277,null,1103,null,1863,null,573,null,5936,null,1292,null,365,null,196,null,365,null,196,null,140,null,91,null,365,null,196,null,0,null,208,null,136362,null,3383,null,65048,null,3110,null,55485,null,2729,null,43715,null,2388,null,16631,null,1823,null,9563,null,1449,null,71314,null,1484,null,71004,null,1494,null,56668,null,1762,null,70386,null,1546,null,310,null,241,null,0400000US38,North Dakota,38
8641541,null,3626,null,5819393,null,18356,null,5195542,null,19195,null,4971564,null,17096,null,4314329,null,23350,null,4091765,null,27277,null,319283,null,10976,null,657235,null,17576,null,223978,null,5546,null,221994,null,5466,null,174528,null,5342,null,207648,null,5269,null,1984,null,860,null,623851,null,12807,null,611714,null,12577,null,341235,null,9353,null,219378,null,7995,null,133780,null,6362,null,270479,null,9371,null,12137,null,1598,null,11717,null,1543,null,7527,null,1234,null,11649,null,1546,null,420,null,420,null,2822148,null,17636,null,1538743,null,16725,null,1262939,null,14619,null,836812,null,11771,null,521355,null,11565,null,275804,null,10064,null,1283405,null,7539,null,1279036,null,7597,null,917372,null,9780,null,1269628,null,7512,null,4369,null,1084,null,0400000US39,Ohio,39
2671714,null,3022,null,1745350,null,12982,null,1630550,null,13170,null,1553281,null,12399,null,1205215,null,14575,null,1158918,null,14000,null,85440,null,5177,null,348066,null,9092,null,77269,null,3410,null,76805,null,3381,null,59834,null,3135,null,72964,null,3219,null,464,null,250,null,114800,null,5191,null,112802,null,5123,null,45220,null,3181,null,30561,null,2499,null,16887,null,1929,null,67582,null,4301,null,1998,null,542,null,1969,null,542,null,1165,null,447,null,1937,null,537,null,29,null,36,null,926364,null,12457,null,532066,null,11147,null,381764,null,10118,null,246751,null,6848,null,172189,null,7220,null,150302,null,7224,null,394298,null,4365,null,391756,null,4325,null,263968,null,4596,null,389683,null,4429,null,2542,null,940,null,0400000US40,Oklahoma,40
2908498,null,1771,null,1946415,null,12991,null,1720830,null,13134,null,1661189,null,12495,null,1346719,null,14152,null,1299796,null,13496,null,85525,null,4836,null,314470,null,9267,null,59641,null,3427,null,58500,null,3525,null,46522,null,3044,null,54738,null,3377,null,1141,null,614,null,225585,null,7946,null,220029,null,7793,null,100037,null,5437,null,75535,null,4395,null,28059,null,2847,null,119992,null,6694,null,5556,null,1278,null,4866,null,1125,null,2905,null,780,null,4801,null,1102,null,690,null,540,null,962083,null,12755,null,524687,null,12098,null,410878,null,10493,null,293451,null,8335,null,153400,null,6705,null,113809,null,6556,null,437396,null,4068,null,435023,null,4027,null,317171,null,5802,null,431974,null,4112,null,2373,null,910,null,0400000US41,Oregon,41
9600078,null,3552,null,6347051,null,21057,null,5787419,null,24378,null,5518575,null,23548,null,4901028,null,25763,null,4701430,null,25638,null,318370,null,9012,null,617547,null,14213,null,268844,null,6236,null,265319,null,6154,null,220747,null,5585,null,243223,null,6053,null,3525,null,1128,null,559632,null,14668,null,541651,null,14548,null,318272,null,8894,null,225351,null,6478,null,108660,null,6602,null,223379,null,9935,null,17981,null,1751,null,17788,null,1745,null,12566,null,1434,null,17171,null,1732,null,193,null,198,null,3253027,null,20914,null,1697982,null,19699,null,1475120,null,18186,null,1006333,null,14271,null,614504,null,13266,null,222862,null,8366,null,1555045,null,6263,null,1549663,null,6636,null,1156012,null,9029,null,1539023,null,7038,null,5382,null,1062,null,0400000US42,Pennsylvania,42
808685,null,1167,null,559421,null,6481,null,507691,null,7032,null,483197,null,6672,null,421959,null,7958,null,396860,null,8076,null,34642,null,3217,null,61238,null,4925,null,24494,null,1983,null,24249,null,1907,null,20375,null,1787,null,22001,null,1846,null,245,null,287,null,51730,null,4252,null,49404,null,4268,null,27779,null,2958,null,20642,null,2350,null,7825,null,1614,null,21625,null,2837,null,2326,null,580,null,2326,null,580,null,1833,null,540,null,2259,null,590,null,0,null,287,null,249264,null,6128,null,133244,null,5314,null,112478,null,5116,null,74420,null,4021,null,48800,null,3856,null,20766,null,2651,null,116020,null,2491,null,115489,null,2627,null,77536,null,2999,null,114336,null,2726,null,531,null,472,null,0400000US44,Rhode Island,44
3376145,null,3349,null,2195399,null,13799,null,1943018,null,13709,null,1855842,null,13806,null,1509337,null,17434,null,1440513,null,16549,null,117697,null,7067,null,346505,null,11821,null,87176,null,4190,null,86557,null,4142,null,67376,null,3474,null,81029,null,4018,null,619,null,374,null,252381,null,8508,null,246196,null,8369,null,107869,null,5426,null,72881,null,4578,null,40062,null,4020,null,138327,null,6635,null,6185,null,1319,null,6109,null,1308,null,3505,null,953,null,6088,null,1307,null,76,null,128,null,1180746,null,14238,null,675465,null,13619,null,520033,null,11784,null,337435,null,9452,null,240106,null,8203,null,155432,null,7748,null,505281,null,4730,null,503842,null,4654,null,335307,null,6331,null,501051,null,4687,null,1439,null,614,null,0400000US45,South Carolina,45
598144,null,2117,null,427207,null,4277,null,405435,null,4849,null,383975,null,4617,null,323225,null,5205,null,311245,null,5563,null,24908,null,2367,null,60750,null,4109,null,21460,null,1858,null,21186,null,1852,null,16732,null,1726,null,20007,null,1757,null,274,null,322,null,21772,null,2841,null,21542,null,2835,null,11507,null,2167,null,7034,null,1385,null,4927,null,1574,null,10035,null,1602,null,230,null,224,null,230,null,224,null,205,null,219,null,230,null,224,null,0,null,223,null,170937,null,4450,null,84086,null,4258,null,66105,null,3408,null,44719,null,3031,null,26799,null,2466,null,17981,null,2494,null,86851,null,2090,null,86731,null,2084,null,63508,null,2660,null,86470,null,2092,null,120,null,126,null,0400000US46,South Dakota,46
4700141,null,3393,null,3070553,null,13921,null,2740642,null,15792,null,2623655,null,15779,null,2190028,null,19834,null,2074765,null,19393,null,184188,null,6665,null,433627,null,12356,null,116987,null,5129,null,116103,null,5052,null,90168,null,5192,null,108390,null,4638,null,884,null,512,null,329911,null,8816,null,322042,null,8525,null,162337,null,7541,null,96600,null,5709,null,73531,null,5062,null,159705,null,6418,null,7869,null,1371,null,7583,null,1315,null,4381,null,895,null,7583,null,1315,null,286,null,310,null,1629588,null,13849,null,953687,null,13758,null,754255,null,12596,null,456802,null,10000,null,369645,null,10462,null,199432,null,8568,null,675901,null,5247,null,673826,null,5234,null,441333,null,6821,null,669888,null,5473,null,2075,null,925,null,0400000US47,Tennessee,47
17413831,null,6668,null,12044208,null,30587,null,11092744,null,33394,null,10676523,null,32813,null,7792289,null,39316,null,7503071,null,39247,null,495082,null,12022,null,2884234,null,35702,null,416221,null,8354,null,404313,null,8433,null,297066,null,6647,null,368117,null,8476,null,11908,null,2034,null,951464,null,19362,null,930475,null,19449,null,368511,null,10626,null,276488,null,8775,null,108436,null,6256,null,561964,null,16660,null,20989,null,2415,null,19068,null,2057,null,9497,null,1527,null,18871,null,2037,null,1921,null,759,null,5369623,null,29522,null,3367884,null,29282,null,2195497,null,25142,null,1507791,null,20989,null,859096,null,17477,null,1172387,null,19847,null,2001739,null,10124,null,1970582,null,10304,null,1183929,null,12488,null,1954172,null,10160,null,31157,null,4000,null,0400000US48,Texas,48
1886411,null,2216,null,1346934,null,8246,null,1245655,null,8196,null,1205778,null,8241,null,1008306,null,11580,null,977532,null,12054,null,52259,null,4386,null,197472,null,9310,null,39877,null,2313,null,39109,null,2211,null,29498,null,1892,null,35526,null,2217,null,768,null,489,null,101279,null,6221,null,99017,null,6178,null,50192,null,3918,null,40562,null,3612,null,11445,null,1807,null,48825,null,4523,null,2262,null,751,null,1958,null,650,null,1124,null,451,null,1873,null,637,null,304,null,346,null,539477,null,8621,null,336770,null,8783,null,272872,null,6712,null,224939,null,6451,null,65953,null,4257,null,63898,null,4731,null,202707,null,3130,null,202029,null,3144,null,141889,null,4152,null,199762,null,3205,null,678,null,487,null,0400000US49,Utah,49
488894,null,927,null,344275,null,3817,null,318850,null,4206,null,302858,null,3859,null,266939,null,4379,null,238999,null,4775,null,36097,null,2977,null,35919,null,2769,null,15992,null,1333,null,15918,null,1339,null,12066,null,1091,null,14608,null,1296,null,74,null,103,null,25425,null,1814,null,24365,null,1727,null,17591,null,1538,null,9863,null,1221,null,8434,null,1167,null,6774,null,1191,null,1060,null,319,null,1060,null,319,null,526,null,221,null,1060,null,319,null,0,null,211,null,144619,null,3599,null,76223,null,3256,null,69798,null,3157,null,40733,null,2468,null,34502,null,2612,null,6425,null,1243,null,68396,null,1429,null,68385,null,1429,null,47551,null,2082,null,68175,null,1450,null,11,null,19,null,0400000US50,Vermont,50
5801224,null,8941,null,4022575,null,14276,null,3736267,null,17711,null,3575256,null,16581,null,3096589,null,19556,null,3027718,null,19895,null,152595,null,6887,null,478667,null,15021,null,161011,null,4793,null,159973,null,4767,null,131896,null,4667,null,145906,null,5082,null,1038,null,549,null,286308,null,8643,null,279682,null,8658,null,154440,null,6611,null,120312,null,5809,null,40146,null,3808,null,125242,null,6986,null,6626,null,1126,null,6325,null,1033,null,4490,null,802,null,6214,null,1054,null,301,null,279,null,1778649,null,14440,null,1027527,null,14116,null,851937,null,12718,null,665805,null,10238,null,257588,null,9124,null,175590,null,8017,null,751122,null,6037,null,745786,null,6134,null,551635,null,7501,null,736839,null,5873,null,5336,null,1248,null,0400000US51,Virginia,51
4976609,null,4167,null,3387670,null,13740,null,3075565,null,17791,null,2966323,null,17264,null,2524568,null,19306,null,2422279,null,19155,null,182922,null,8647,null,441755,null,12497,null,109242,null,4382,null,107617,null,4260,null,88005,null,3841,null,96750,null,4228,null,1625,null,878,null,312105,null,10604,null,304779,null,10483,null,159538,null,6369,null,118727,null,5685,null,48483,null,3653,null,145241,null,7276,null,7326,null,1301,null,7018,null,1287,null,4377,null,1029,null,6973,null,1288,null,308,null,349,null,1588939,null,13234,null,924250,null,12059,null,747711,null,11514,null,519921,null,10860,null,290263,null,10409,null,176539,null,8396,null,664689,null,5064,null,660089,null,5111,null,484093,null,7801,null,654674,null,5242,null,4600,null,1361,null,0400000US53,Washington,53
1410222,null,2139,null,815800,null,6969,null,754973,null,8017,null,724400,null,8124,null,589021,null,9704,null,561676,null,10041,null,50904,null,3361,null,135379,null,6762,null,30573,null,2106,null,30546,null,2101,null,23910,null,1973,null,28799,null,2095,null,27,null,33,null,60827,null,4122,null,59932,null,4162,null,29729,null,2967,null,20231,null,2354,null,10979,null,1664,null,30203,null,3316,null,895,null,395,null,895,null,395,null,576,null,313,null,895,null,395,null,0,null,269,null,594422,null,6777,null,349982,null,6957,null,283141,null,7842,null,162863,null,5632,null,156619,null,6655,null,66841,null,4635,null,244440,null,2408,null,244108,null,2430,null,168524,null,4419,null,243052,null,2492,null,332,null,232,null,0400000US54,West Virginia,54
4263218,null,2019,null,3052713,null,10539,null,2810040,null,13298,null,2699845,null,12564,null,2416212,null,13136,null,2249403,null,13567,null,241430,null,7307,null,283633,null,8711,null,110195,null,3320,null,109434,null,3307,null,86964,null,3046,null,102593,null,3339,null,761,null,548,null,242673,null,8273,null,236134,null,8177,null,147555,null,6480,null,96867,null,4521,null,58149,null,3796,null,88579,null,4911,null,6539,null,914,null,6258,null,890,null,3921,null,705,null,6206,null,882,null,281,null,261,null,1210505,null,10517,null,601418,null,9581,null,520815,null,8468,null,360978,null,6786,null,207276,null,6279,null,80603,null,4589,null,609087,null,3561,null,607478,null,3708,null,448287,null,6053,null,604630,null,3706,null,1609,null,741,null,0400000US55,Wisconsin,55
405295,null,2313,null,290411,null,4226,null,274333,null,4402,null,262512,null,4441,null,214804,null,4633,null,206272,null,4461,null,15817,null,2124,null,47708,null,3875,null,11821,null,1404,null,11821,null,1404,null,9275,null,1309,null,11411,null,1385,null,0,null,265,null,16078,null,2570,null,15243,null,2553,null,6968,null,1608,null,5096,null,1242,null,2345,null,874,null,8275,null,1735,null,835,null,376,null,775,null,380,null,412,null,216,null,775,null,380,null,60,null,112,null,114884,null,3819,null,63247,null,3184,null,50102,null,3367,null,39433,null,3082,null,15551,null,2037,null,13145,null,2110,null,51637,null,2216,null,51394,null,2165,null,38690,null,1926,null,50942,null,2107,null,243,null,237,null,0400000US56,Wyoming,56
2975316,null,704,null,1473289,null,11387,null,1198921,null,10498,null,1163569,null,10750,null,1023159,null,10343,null,763239,null,10761,null,290103,null,11285,null,140410,null,7227,null,35352,null,2321,null,34962,null,2294,null,19485,null,1897,null,30886,null,2121,null,390,null,263,null,274368,null,8605,null,271620,null,8518,null,215918,null,7217,null,53200,null,3842,null,167262,null,6720,null,55702,null,3841,null,2748,null,658,null,2640,null,639,null,522,null,220,null,2640,null,639,null,108,null,142,null,1502027,null,11443,null,987809,null,11437,null,902004,null,11870,null,331536,null,8621,null,620935,null,12453,null,85805,null,5057,null,514218,null,2930,null,510343,null,2984,null,134559,null,4887,null,502323,null,3243,null,3875,null,959,null,0400000US72,Puerto Rico,72
