C24080_001E,C24080_001EA,C24080_001M,C24080_001MA,C24080_002E,C24080_002EA,C24080_002M,C24080_002MA,C24080_003E,C24080_003EA,C24080_003M,C24080_003MA,C24080_004E,C24080_004EA,C24080_004M,C24080_004MA,C24080_005E,C24080_005EA,C24080_005M,C24080_005MA,C24080_006E,C24080_006EA,C24080_006M,C24080_006MA,C24080_007E,C24080_007EA,C24080_007M,C24080_007MA,C24080_008E,C24080_008EA,C24080_008M,C24080_008MA,C24080_009E,C24080_009EA,C24080_009M,C24080_009MA,C24080_010E,C24080_010EA,C24080_010M,C24080_010MA,C24080_011E,C24080_011EA,C24080_011M,C24080_011MA,C24080_012E,C24080_012EA,C24080_012M,C24080_012MA,C24080_013E,C24080_013EA,C24080_013M,C24080_013MA,C24080_014E,C24080_014EA,C24080_014M,C24080_014MA,C24080_015E,C24080_015EA,C24080_015M,C24080_015MA,C24080_016E,C24080_016EA,C24080_016M,C24080_016MA,C24080_017E,C24080_017EA,C24080_017M,C24080_017MA,C24080_018E,C24080_018EA,C24080_018M,C24080_018MA,C24080_019E,C24080_019EA,C24080_019M,C24080_019MA,GEO_ID,NAME,state
4304791,null,27195,null,2227441,null,19337,null,1705641,null,19839,null,1579644,null,19083,null,125997,null,5897,null,102182,null,6639,null,125051,null,5922,null,74848,null,5079,null,64403,null,4092,null,155316,null,6828,null,2077350,null,19859,null,1397626,null,19789,null,1342108,null,18923,null,55518,null,3428,null,168334,null,7861,null,220826,null,8319,null,140646,null,6585,null,58800,null,4481,null,91118,null,5013,null,0400000US13,Georgia,13
607551,null,7443,null,315806,null,5239,null,209548,null,6011,null,195505,null,5898,null,14043,null,1722,null,16760,null,2189,null,12529,null,1783,null,24616,null,2619,null,21400,null,2514,null,30953,null,2941,null,291745,null,5437,null,179821,null,5595,null,171438,null,5269,null,8383,null,1715,null,28519,null,2530,null,8694,null,1452,null,39726,null,2739,null,14113,null,1917,null,20872,null,2497,null,0400000US15,Hawaii,15
685475,null,7221,null,364285,null,4766,null,263864,null,5287,null,243835,null,5617,null,20029,null,1917,null,16872,null,2257,null,21833,null,2265,null,16996,null,1826,null,11223,null,1433,null,33497,null,2667,null,321190,null,5254,null,210171,null,5284,null,201916,null,5355,null,8255,null,1211,null,28524,null,2585,null,29292,null,2672,null,22632,null,2405,null,7423,null,1431,null,23148,null,2610,null,0400000US16,Idaho,16
6029349,null,18334,null,3150610,null,16991,null,2458772,null,17285,null,2301025,null,17426,null,157747,null,5814,null,172930,null,7168,null,183053,null,7428,null,97867,null,4536,null,59714,null,3712,null,178274,null,5709,null,2878739,null,11429,null,1956754,null,15001,null,1899902,null,15586,null,56852,null,3677,null,355635,null,8715,null,260854,null,8418,null,129335,null,4961,null,53759,null,3913,null,122402,null,5508,null,0400000US17,Illinois,17
2934902,null,17982,null,1532129,null,11365,null,1210398,null,11799,null,1143516,null,12311,null,66882,null,3669,null,78634,null,4584,null,76690,null,4536,null,47381,null,3296,null,25130,null,2688,null,93896,null,5559,null,1402773,null,13506,null,964765,null,12295,null,940638,null,11931,null,24127,null,2363,null,175440,null,5836,null,114823,null,5044,null,64993,null,3834,null,23194,null,2399,null,59558,null,4032,null,0400000US18,Indiana,18
1552500,null,8953,null,801740,null,6422,null,597069,null,7257,null,560607,null,7459,null,36462,null,2370,null,38842,null,2659,null,45220,null,2735,null,34576,null,2801,null,13920,null,1627,null,72113,null,3258,null,750760,null,6369,null,484272,null,7126,null,471670,null,7111,null,12602,null,1548,null,98530,null,4595,null,59354,null,3598,null,53836,null,3213,null,12005,null,1374,null,42763,null,2662,null,0400000US19,Iowa,19
1380536,null,9428,null,726164,null,6538,null,535513,null,7498,null,506214,null,7461,null,29299,null,2095,null,34530,null,2810,null,42725,null,3058,null,30070,null,2280,null,18324,null,1958,null,65002,null,4094,null,654372,null,7245,null,415723,null,7256,null,404273,null,6952,null,11450,null,1416,null,76363,null,3697,null,65048,null,3150,null,46633,null,3292,null,16845,null,2114,null,33760,null,2762,null,0400000US20,Kansas,20
1851458,null,15804,null,965325,null,10475,null,728666,null,9930,null,686377,null,10078,null,42289,null,3249,null,47355,null,3504,null,50144,null,3330,null,45421,null,3170,null,20553,null,2467,null,73186,null,4256,null,886133,null,9890,null,572041,null,10226,null,555276,null,9722,null,16765,null,2154,null,98607,null,4365,null,74559,null,4229,null,83119,null,4246,null,17953,null,2002,null,39854,null,3248,null,0400000US21,Kentucky,21
1994133,null,15172,null,1036431,null,10963,null,785613,null,12426,null,733951,null,12483,null,51662,null,4232,null,40356,null,3455,null,63736,null,4413,null,46444,null,3619,null,20771,null,2146,null,79511,null,5079,null,957702,null,10767,null,623421,null,12724,null,601921,null,12466,null,21500,null,2498,null,89362,null,4422,null,99562,null,5706,null,80950,null,4569,null,22169,null,2233,null,42238,null,3597,null,0400000US22,Louisiana,22
651259,null,7241,null,329508,null,4703,null,229124,null,5836,null,211404,null,5541,null,17720,null,1881,null,24337,null,1919,null,18642,null,1696,null,12113,null,1733,null,7724,null,1031,null,37568,null,2397,null,321751,null,4977,null,192564,null,4581,null,184536,null,4354,null,8028,null,1516,null,54614,null,3126,null,30825,null,2388,null,13808,null,1443,null,6968,null,1363,null,22972,null,1830,null,0400000US23,Maine,23
2867600,null,16092,null,1438972,null,10875,null,971914,null,11169,null,896233,null,11290,null,75681,null,4419,null,98059,null,5450,null,85385,null,4512,null,52636,null,4105,null,143672,null,5840,null,87306,null,4120,null,1428628,null,11848,null,822928,null,13498,null,789944,null,12753,null,32984,null,3242,null,188938,null,7607,null,141224,null,6647,null,66291,null,4165,null,143142,null,6137,null,66105,null,4047,null,0400000US24,Maryland,24
3304921,null,15656,null,1673164,null,11810,null,1217602,null,10553,null,1146286,null,10642,null,71316,null,4314,null,140209,null,6080,null,93513,null,4813,null,58990,null,3216,null,35109,null,3004,null,127741,null,4889,null,1631757,null,10941,null,1032237,null,11421,null,1006916,null,11723,null,25321,null,2338,null,266559,null,7390,null,157054,null,5990,null,59394,null,3957,null,27313,null,2533,null,89200,null,5134,null,0400000US25,Massachusetts,25
4237865,null,22069,null,2145724,null,14317,null,1648044,null,14971,null,1539454,null,15298,null,108590,null,4347,null,133801,null,5457,null,113720,null,4522,null,75811,null,4209,null,33342,null,2810,null,141006,null,5943,null,2092141,null,14010,null,1413882,null,15132,null,1375822,null,14965,null,38060,null,2467,null,280459,null,7165,null,169800,null,4809,null,98164,null,5421,null,32988,null,2884,null,96848,null,4253,null,0400000US26,Michigan,26
2706630,null,12284,null,1391365,null,8349,null,1059447,null,9042,null,978441,null,8989,null,81006,null,3305,null,88047,null,4011,null,74331,null,3874,null,43910,null,3018,null,20560,null,1575,null,105070,null,3504,null,1315265,null,7620,null,847396,null,8907,null,820321,null,8806,null,27075,null,1997,null,208031,null,6076,null,115584,null,4306,null,59931,null,3163,null,14950,null,1392,null,69373,null,3256,null,0400000US27,Minnesota,27
1196480,null,12008,null,609172,null,7458,null,441518,null,8209,null,416402,null,7623,null,25116,null,2643,null,22693,null,2277,null,37591,null,3369,null,36983,null,2927,null,18501,null,2486,null,51886,null,3333,null,587308,null,9362,null,392040,null,8408,null,381087,null,8199,null,10953,null,1659,null,40085,null,2781,null,51893,null,3347,null,63154,null,3878,null,16001,null,1893,null,24135,null,2563,null,0400000US28,Mississippi,28
2787197,null,16241,null,1427754,null,10489,null,1067419,null,10884,null,1007676,null,10289,null,59743,null,3905,null,89341,null,4328,null,78059,null,4591,null,50113,null,3451,null,30772,null,2787,null,112050,null,4781,null,1359443,null,10941,null,904556,null,11023,null,881701,null,11102,null,22855,null,2073,null,180095,null,6346,null,100469,null,5165,null,78556,null,4833,null,30568,null,2893,null,65199,null,4140,null,0400000US29,Missouri,29
463880,null,5862,null,237556,null,4309,null,158549,null,4513,null,141063,null,4497,null,17486,null,1747,null,12472,null,1396,null,14414,null,1669,null,13552,null,1744,null,9705,null,1856,null,28864,null,2444,null,226324,null,4253,null,134003,null,4767,null,128362,null,4661,null,5641,null,1053,null,27275,null,2638,null,23023,null,2078,null,17986,null,2454,null,7913,null,1216,null,16124,null,2003,null,0400000US30,Montana,30
931004,null,7828,null,487844,null,5532,null,360976,null,6323,null,336885,null,6126,null,24091,null,2217,null,25666,null,2300,null,28709,null,2232,null,19492,null,1895,null,9705,null,1143,null,43296,null,2585,null,443160,null,5232,null,283145,null,5866,null,274233,null,5992,null,8912,null,1292,null,60194,null,3558,null,41353,null,3105,null,26543,null,2275,null,8211,null,1231,null,23714,null,2080,null,0400000US31,Nebraska,31
1216702,null,12841,null,669781,null,8425,null,550698,null,8811,null,524271,null,8649,null,26427,null,3138,null,15589,null,2028,null,41115,null,3477,null,17581,null,2138,null,14088,null,1696,null,30710,null,2729,null,546921,null,9129,null,412492,null,9358,null,399759,null,8979,null,12733,null,1837,null,24844,null,2845,null,53261,null,3982,null,21751,null,2309,null,8498,null,1732,null,26075,null,2752,null,0400000US32,Nevada,32
695175,null,7651,null,360237,null,5161,null,269496,null,5215,null,251975,null,5063,null,17521,null,1969,null,20002,null,2472,null,19250,null,2061,null,8831,null,1308,null,8527,null,1275,null,34131,null,3001,null,334938,null,4713,null,212124,null,5385,null,207949,null,5393,null,4175,null,943,null,46350,null,3056,null,36494,null,2488,null,16168,null,1909,null,5205,null,973,null,18597,null,2024,null,0400000US33,New Hampshire,33
4184978,null,20280,null,2214117,null,14022,null,1715695,null,17795,null,1590805,null,17371,null,124890,null,5200,null,104214,null,5523,null,143434,null,6750,null,71774,null,3961,null,51604,null,3585,null,127396,null,5630,null,1970861,null,12162,null,1374070,null,13638,null,1329384,null,13786,null,44686,null,3426,null,184616,null,5625,null,207504,null,6910,null,98393,null,4723,null,29669,null,2596,null,76609,null,4127,null,0400000US34,New Jersey,34
871208,null,11364,null,451881,null,8217,null,308515,null,7329,null,288795,null,7379,null,19720,null,2013,null,23000,null,2556,null,28802,null,2831,null,25598,null,2964,null,27843,null,2883,null,38123,null,3103,null,419327,null,7590,null,243736,null,6952,null,233632,null,6705,null,10104,null,1503,null,40449,null,3506,null,43231,null,2786,null,43392,null,2986,null,21770,null,2141,null,26749,null,2167,null,0400000US35,New Mexico,35
9116374,null,29110,null,4708405,null,20250,null,3338358,null,20302,null,3101249,null,19399,null,237109,null,7493,null,324116,null,9618,null,415666,null,10678,null,190897,null,6077,null,97059,null,5137,null,342309,null,12323,null,4407969,null,21001,null,2749291,null,21189,null,2659208,null,22047,null,90083,null,5721,null,591169,null,12256,null,560786,null,11184,null,202972,null,6288,null,72788,null,4508,null,230963,null,7992,null,0400000US36,New York,36
4145233,null,20709,null,2119797,null,14201,null,1599110,null,15425,null,1491979,null,15587,null,107131,null,5538,null,98985,null,4606,null,109132,null,5849,null,104677,null,5321,null,46256,null,3572,null,161637,null,6073,null,2025436,null,15166,null,1353417,null,13824,null,1308263,null,14547,null,45154,null,3901,null,194262,null,7712,null,165239,null,6147,null,177828,null,6329,null,35741,null,3324,null,98949,null,5022,null,0400000US37,North Carolina,37
345938,null,3700,null,180960,null,2750,null,125985,null,2944,null,116958,null,3165,null,9027,null,1179,null,9626,null,1137,null,9584,null,1338,null,8470,null,1322,null,5399,null,941,null,21896,null,1600,null,164978,null,2786,null,98909,null,2838,null,96059,null,2671,null,2850,null,690,null,25410,null,2000,null,13952,null,1423,null,11854,null,1430,null,5692,null,1098,null,9161,null,1237,null,0400000US38,North Dakota,38
5263199,null,20091,null,2677055,null,13174,null,2048913,null,14792,null,1947414,null,15252,null,101499,null,4964,null,147659,null,5531,null,171053,null,5964,null,79291,null,4353,null,50726,null,3054,null,179413,null,6473,null,2586144,null,13725,null,1737128,null,15531,null,1700247,null,15696,null,36881,null,3090,null,347256,null,8838,null,248353,null,8078,null,104750,null,4894,null,41415,null,3053,null,107242,null,4618,null,0400000US39,Ohio,39
1655803,null,13653,null,879009,null,7684,null,631087,null,7516,null,587737,null,7159,null,43350,null,2679,null,41883,null,3619,null,51071,null,3389,null,42926,null,3340,null,32710,null,3207,null,79332,null,4038,null,776794,null,10845,null,502518,null,9381,null,485064,null,9466,null,17454,null,2123,null,67721,null,3840,null,64232,null,3686,null,75127,null,4360,null,23830,null,2256,null,43366,null,3322,null,0400000US40,Oklahoma,40
1741427,null,13297,null,897904,null,9489,null,668100,null,9459,null,617025,null,9529,null,51075,null,3676,null,47228,null,3783,null,53253,null,3456,null,34133,null,2686,null,18774,null,2381,null,76416,null,4499,null,843523,null,9934,null,525707,null,10065,null,501095,null,10383,null,24612,null,2266,null,101358,null,5221,null,82103,null,4888,null,49874,null,3541,null,15836,null,1617,null,68645,null,3898,null,0400000US41,Oregon,41
5869160,null,24791,null,3032783,null,13335,null,2283153,null,14180,null,2162814,null,13727,null,120339,null,5399,null,219718,null,6320,null,145537,null,6079,null,90804,null,3957,null,70234,null,4031,null,223337,null,6106,null,2836377,null,18998,null,1900483,null,15388,null,1861205,null,15758,null,39278,null,2963,null,458266,null,9461,null,219698,null,6987,null,97539,null,4642,null,50639,null,2872,null,109752,null,5168,null,0400000US42,Pennsylvania,42
513849,null,7208,null,260645,null,5131,null,189340,null,4947,null,176476,null,4726,null,12864,null,1873,null,21933,null,2101,null,13798,null,2554,null,8985,null,1488,null,7883,null,1268,null,18706,null,1791,null,253204,null,5157,null,164959,null,4341,null,159239,null,4437,null,5720,null,948,null,42025,null,3577,null,21500,null,2260,null,9715,null,1488,null,4240,null,981,null,10765,null,1741,null,0400000US44,Rhode Island,44
1963661,null,14146,null,994532,null,8968,null,760499,null,10289,null,711024,null,10390,null,49475,null,2770,null,40396,null,3061,null,51637,null,3785,null,48061,null,3463,null,20118,null,2162,null,73821,null,4211,null,969129,null,10289,null,657352,null,11493,null,636948,null,11053,null,20404,null,2183,null,73820,null,4663,null,84542,null,4490,null,90820,null,4965,null,20267,null,2254,null,42328,null,3361,null,0400000US45,South Carolina,45
415607,null,4968,null,212698,null,3879,null,143836,null,4469,null,131739,null,4710,null,12097,null,1209,null,12904,null,1663,null,14413,null,1599,null,7053,null,1112,null,7847,null,1410,null,26645,null,1985,null,202909,null,3100,null,122863,null,3680,null,119097,null,3664,null,3766,null,810,null,32669,null,2834,null,18402,null,1500,null,9409,null,1337,null,7139,null,964,null,12427,null,1529,null,0400000US46,South Dakota,46
2771090,null,15676,null,1442093,null,10503,null,1065923,null,11968,null,1018149,null,11931,null,47774,null,3492,null,68627,null,4808,null,90831,null,4987,null,43487,null,3606,null,36652,null,2962,null,136573,null,5696,null,1328997,null,13195,null,899404,null,13624,null,879689,null,13708,null,19715,null,2009,null,134524,null,5146,null,132166,null,5833,null,63566,null,3627,null,30137,null,2684,null,69200,null,4481,null,0400000US47,Tennessee,47
11211611,null,34074,null,6120063,null,23019,null,4705253,null,27911,null,4494633,null,28554,null,210620,null,7462,null,226298,null,8691,null,336313,null,10099,null,200225,null,8358,null,139227,null,5981,null,512747,null,13405,null,5091548,null,22755,null,3457739,null,24091,null,3375634,null,25095,null,82105,null,5135,null,414950,null,8823,null,498541,null,10961,null,318265,null,9447,null,103426,null,5158,null,298627,null,10333,null,0400000US48,Texas,48
1271981,null,8287,null,701674,null,7201,null,533279,null,7306,null,490896,null,6737,null,42383,null,3209,null,39150,null,3378,null,37639,null,3325,null,34579,null,2804,null,21693,null,2002,null,35334,null,2755,null,570307,null,7162,null,376664,null,7026,null,364170,null,7031,null,12494,null,1552,null,54058,null,3289,null,52835,null,3369,null,38288,null,3093,null,17645,null,1979,null,30817,null,2502,null,0400000US49,Utah,49
324467,null,4416,null,164796,null,2862,null,111839,null,3452,null,100038,null,3347,null,11801,null,1216,null,12382,null,1468,null,7991,null,1058,null,7637,null,993,null,3471,null,698,null,21476,null,1785,null,159671,null,3226,null,88559,null,3397,null,84959,null,3324,null,3600,null,630,null,30028,null,1980,null,15600,null,1632,null,8701,null,1115,null,3778,null,828,null,13005,null,1515,null,0400000US50,Vermont,50
3778949,null,17915,null,1950491,null,14175,null,1397725,null,16213,null,1308698,null,16476,null,89027,null,5445,null,98878,null,5012,null,107045,null,5084,null,67811,null,4878,null,166730,null,6807,null,112302,null,5508,null,1828458,null,13285,null,1133239,null,13153,null,1094665,null,13321,null,38574,null,3096,null,194614,null,7388,null,204057,null,6219,null,90927,null,5134,null,126212,null,6206,null,79409,null,4175,null,0400000US51,Virginia,51
3110355,null,18887,null,1636841,null,11954,null,1206021,null,12274,null,1122367,null,12812,null,83654,null,4902,null,87907,null,5857,null,98526,null,5425,null,75744,null,4149,null,54080,null,3532,null,114563,null,5475,null,1473514,null,14032,null,937717,null,13765,null,899433,null,13739,null,38284,null,2899,null,162051,null,5903,null,128258,null,6013,null,114399,null,5653,null,35614,null,2687,null,95475,null,5029,null,0400000US53,Washington,53
762233,null,8124,null,405675,null,6890,null,297733,null,6909,null,284871,null,7123,null,12862,null,1840,null,20052,null,2242,null,22585,null,2508,null,24462,null,2913,null,14493,null,1961,null,26350,null,2728,null,356558,null,5208,null,221748,null,5786,null,216704,null,5837,null,5044,null,1029,null,38154,null,2832,null,36563,null,2659,null,30196,null,2021,null,12809,null,1659,null,17088,null,1818,null,0400000US54,West Virginia,54
2863518,null,14170,null,1465752,null,10081,null,1136644,null,9159,null,1068276,null,9075,null,68368,null,3476,null,74706,null,3425,null,87670,null,4403,null,48899,null,3184,null,18051,null,1902,null,99782,null,3663,null,1397766,null,8233,null,942721,null,9157,null,914444,null,9449,null,28277,null,2087,null,191707,null,5653,null,121235,null,4085,null,63464,null,3509,null,18150,null,2064,null,60489,null,2920,null,0400000US55,Wisconsin,55
279544,null,4686,null,153123,null,3499,null,110314,null,4114,null,102280,null,4334,null,8034,null,1269,null,5975,null,1287,null,9871,null,1703,null,9846,null,1249,null,3509,null,889,null,13608,null,1683,null,126421,null,3639,null,71724,null,3596,null,68650,null,3508,null,3074,null,991,null,12987,null,2053,null,18122,null,2047,null,9417,null,1340,null,4024,null,962,null,10147,null,1516,null,0400000US56,Wyoming,56
1202367,null,10592,null,639977,null,8798,null,412397,null,7837,null,383788,null,7428,null,28609,null,2841,null,14464,null,1994,null,38874,null,3040,null,89147,null,5312,null,11703,null,1808,null,73392,null,4370,null,562390,null,8148,null,333578,null,8602,null,324753,null,8558,null,8825,null,1485,null,35576,null,3538,null,34528,null,2826,null,118283,null,4981,null,11470,null,1631,null,28955,null,2118,null,0400000US72,Puerto Rico,72
