B18103_001E,B18103_001EA,B18103_001M,B18103_001MA,B18103_002E,B18103_002EA,B18103_002M,B18103_002MA,B18103_003E,B18103_003EA,B18103_003M,B18103_003MA,B18103_004E,B18103_004EA,B18103_004M,B18103_004MA,B18103_005E,B18103_005EA,B18103_005M,B18103_005MA,B18103_006E,B18103_006EA,B18103_006M,B18103_006MA,B18103_007E,B18103_007EA,B18103_007M,B18103_007MA,B18103_008E,B18103_008EA,B18103_008M,B18103_008MA,B18103_009E,B18103_009EA,B18103_009M,B18103_009MA,B18103_010E,B18103_010EA,B18103_010M,B18103_010MA,B18103_011E,B18103_011EA,B18103_011M,B18103_011MA,B18103_012E,B18103_012EA,B18103_012M,B18103_012MA,B18103_013E,B18103_013EA,B18103_013M,B18103_013MA,B18103_014E,B18103_014EA,B18103_014M,B18103_014MA,B18103_015E,B18103_015EA,B18103_015M,B18103_015MA,B18103_016E,B18103_016EA,B18103_016M,B18103_016MA,B18103_017E,B18103_017EA,B18103_017M,B18103_017MA,B18103_018E,B18103_018EA,B18103_018M,B18103_018MA,B18103_019E,B18103_019EA,B18103_019M,B18103_019MA,B18103_020E,B18103_020EA,B18103_020M,B18103_020MA,B18103_021E,B18103_021EA,B18103_021M,B18103_021MA,B18103_022E,B18103_022EA,B18103_022M,B18103_022MA,B18103_023E,B18103_023EA,B18103_023M,B18103_023MA,B18103_024E,B18103_024EA,B18103_024M,B18103_024MA,B18103_025E,B18103_025EA,B18103_025M,B18103_025MA,B18103_026E,B18103_026EA,B18103_026M,B18103_026MA,B18103_027E,B18103_027EA,B18103_027M,B18103_027MA,B18103_028E,B18103_028EA,B18103_028M,B18103_028MA,B18103_029E,B18103_029EA,B18103_029M,B18103_029MA,B18103_030E,B18103_030EA,B18103_030M,B18103_030MA,B18103_031E,B18103_031EA,B18103_031M,B18103_031MA,B18103_032E,B18103_032EA,B18103_032M,B18103_032MA,B18103_033E,B18103_033EA,B18103_033M,B18103_033MA,B18103_034E,B18103_034EA,B18103_034M,B18103_034MA,B18103_035E,B18103_035EA,B18103_035M,B18103_035MA,B18103_036E,B18103_036EA,B18103_036M,B18103_036MA,B18103_037E,B18103_037EA,B18103_037M,B18103_037MA,B18103_038E,B18103_038EA,B18103_038M,B18103_038MA,B18103_039E,B18103_039EA,B18103_039M,B18103_039MA,GEO_ID,NAME,state
9594277,null,7331,null,4644205,null,9833,null,380355,null,3237,null,2114,null,929,null,378241,null,3219,null,937512,null,4848,null,7775,null,1410,null,929737,null,5045,null,1113763,null,6901,null,10848,null,2318,null,1102915,null,7266,null,1802165,null,8709,null,44427,null,4001,null,1757738,null,9831,null,263014,null,2925,null,12810,null,1882,null,250204,null,3318,null,147396,null,2705,null,16823,null,1961,null,130573,null,2391,null,4950072,null,9476,null,364044,null,3410,null,1552,null,998,null,362492,null,3661,null,893778,null,4177,null,6130,null,1666,null,887648,null,4528,null,1152794,null,7803,null,12564,null,2433,null,1140230,null,8086,null,1974789,null,4472,null,52981,null,4775,null,1921808,null,6752,null,311395,null,2981,null,17526,null,1855,null,293869,null,3779,null,253272,null,2946,null,33432,null,2821,null,219840,null,3908,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,46121,null,1291,null,0,null,275,null,46121,null,1291,null,102853,null,1846,null,401,null,265,null,102452,null,1867,null,138473,null,3222,null,919,null,535,null,137554,null,3338,null,240049,null,2386,null,4471,null,976,null,235578,null,2552,null,41881,null,575,null,1291,null,436,null,40590,null,692,null,36312,null,1207,null,2763,null,609,null,33549,null,1302,null,625860,null,3292,null,42325,null,1450,null,40,null,50,null,42285,null,1448,null,96645,null,1241,null,480,null,316,null,96165,null,1305,null,135036,null,1778,null,919,null,529,null,134117,null,1773,null,249432,null,2252,null,3859,null,1038,null,245573,null,2382,null,47937,null,808,null,1800,null,514,null,46137,null,946,null,54485,null,1554,null,4727,null,1016,null,49758,null,1797,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,63984,null,1199,null,250,null,186,null,63734,null,1206,null,151779,null,1880,null,797,null,368,null,150982,null,1965,null,181043,null,2146,null,2177,null,718,null,178866,null,2372,null,280216,null,1888,null,6933,null,1351,null,273283,null,2246,null,49187,null,1070,null,1507,null,626,null,47680,null,1102,null,33365,null,765,null,3904,null,942,null,29461,null,1119,null,760989,null,2489,null,59392,null,1827,null,220,null,180,null,59172,null,1831,null,143017,null,1775,null,661,null,347,null,142356,null,1790,null,179023,null,1795,null,1303,null,485,null,177720,null,1902,null,283702,null,1733,null,4683,null,951,null,279019,null,2052,null,51167,null,961,null,1599,null,465,null,49568,null,1023,null,44688,null,1168,null,5129,null,1039,null,39559,null,1551,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,456233,null,2478,null,1766,null,738,null,454467,null,2599,null,1162030,null,2863,null,6364,null,1136,null,1155666,null,2901,null,1522283,null,4165,null,9860,null,1882,null,1512423,null,4399,null,2463496,null,4862,null,38020,null,3140,null,2425476,null,5811,null,375843,null,1718,null,13378,null,1936,null,362465,null,2508,null,262301,null,2144,null,22197,null,1666,null,240104,null,2417,null,6477389,null,5360,null,436304,null,2436,null,1362,null,771,null,434942,null,2471,null,1113691,null,2360,null,7430,null,1784,null,1106261,null,2638,null,1504804,null,3313,null,10719,null,1748,null,1494085,null,3909,null,2543388,null,4423,null,43136,null,3023,null,2500252,null,5176,null,449823,null,2370,null,17808,null,1976,null,432015,null,3051,null,429379,null,3331,null,45020,null,2891,null,384359,null,4397,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,227365,null,1897,null,951,null,514,null,226414,null,1931,null,581387,null,2463,null,3694,null,896,null,577693,null,2483,null,729688,null,3928,null,8523,null,1588,null,721165,null,4217,null,1228861,null,4192,null,28119,null,2247,null,1200742,null,4447,null,197789,null,1377,null,7374,null,1151,null,190415,null,1789,null,134961,null,1494,null,12495,null,1327,null,122466,null,1917,null,3216209,null,4966,null,216446,null,1991,null,740,null,487,null,215706,null,1955,null,557572,null,2583,null,3600,null,877,null,553972,null,2655,null,727129,null,3347,null,6201,null,1279,null,720928,null,3669,null,1263601,null,3963,null,24739,null,2628,null,1238862,null,4554,null,231448,null,1549,null,10849,null,1436,null,220599,null,1902,null,220013,null,2525,null,24204,null,2661,null,195809,null,3643,null,0400000US18,Indiana,18
2956722,null,916,null,1460026,null,3659,null,101683,null,1454,null,260,null,188,null,101423,null,1471,null,259855,null,2245,null,1464,null,524,null,258391,null,2203,null,346654,null,2829,null,3037,null,969,null,343617,null,2840,null,573869,null,2841,null,10482,null,1741,null,563387,null,2985,null,100068,null,1197,null,2564,null,657,null,97504,null,1352,null,77897,null,1187,null,5755,null,859,null,72142,null,1421,null,1496696,null,3725,null,96972,null,1358,null,197,null,198,null,96775,null,1356,null,248363,null,2011,null,1783,null,763,null,246580,null,1997,null,336752,null,2800,null,2866,null,807,null,333886,null,2786,null,577971,null,2280,null,9403,null,1290,null,568568,null,2519,null,113595,null,1030,null,2881,null,688,null,110714,null,1124,null,123043,null,1627,null,9984,null,1301,null,113059,null,2006,null,0400000US19,Iowa,19
2756827,null,2965,null,1359764,null,4164,null,103448,null,1734,null,356,null,225,null,103092,null,1762,null,253314,null,2250,null,2057,null,676,null,251257,null,2427,null,332063,null,3069,null,3183,null,1036,null,328880,null,3242,null,522613,null,2694,null,10460,null,1533,null,512153,null,3189,null,84221,null,1499,null,3209,null,843,null,81012,null,1627,null,64105,null,1412,null,5725,null,1100,null,58380,null,1762,null,1397063,null,3619,null,101202,null,1692,null,480,null,350,null,100722,null,1759,null,242830,null,1796,null,2225,null,811,null,240605,null,1765,null,324425,null,2132,null,3843,null,1093,null,320582,null,2482,null,534892,null,2153,null,11613,null,1834,null,523279,null,2454,null,95658,null,1601,null,3675,null,944,null,91983,null,1660,null,98056,null,1832,null,10632,null,1437,null,87424,null,2007,null,0400000US20,Kansas,20
4225355,null,2146,null,2051392,null,5352,null,145758,null,2460,null,862,null,562,null,144896,null,2458,null,370797,null,3549,null,4357,null,1237,null,366440,null,3681,null,472044,null,2992,null,7384,null,1555,null,464660,null,3003,null,829670,null,3103,null,28839,null,2908,null,800831,null,4170,null,142605,null,1763,null,9301,null,1621,null,133304,null,2135,null,90518,null,1408,null,8336,null,1180,null,82182,null,1694,null,2173963,null,5319,null,144398,null,2460,null,1275,null,677,null,143123,null,2497,null,354044,null,3539,null,3551,null,1040,null,350493,null,3398,null,481801,null,2959,null,6188,null,1467,null,475613,null,3530,null,882707,null,2666,null,29091,null,2556,null,853616,null,3462,null,167203,null,1465,null,9603,null,1672,null,157600,null,2281,null,143810,null,1851,null,19201,null,2049,null,124609,null,2673,null,0400000US21,Kentucky,21
4391561,null,2119,null,2111405,null,6518,null,161526,null,2563,null,390,null,357,null,161136,null,2591,null,409049,null,3228,null,5768,null,1404,null,403281,null,3605,null,513533,null,5104,null,6610,null,1382,null,506923,null,5156,null,804648,null,5255,null,23525,null,2646,null,781123,null,5251,null,134107,null,1503,null,9504,null,1621,null,124603,null,2004,null,88542,null,1749,null,10624,null,1442,null,77918,null,2150,null,2280156,null,6191,null,157041,null,2682,null,1013,null,622,null,156028,null,2867,null,392819,null,2824,null,5089,null,1176,null,387730,null,3018,null,541063,null,3351,null,6822,null,1401,null,534241,null,3573,null,885271,null,3861,null,32499,null,3232,null,852772,null,5205,null,163107,null,1985,null,10197,null,1277,null,152910,null,2634,null,140855,null,2222,null,17254,null,2241,null,123601,null,2818,null,0400000US22,Louisiana,22
1300904,null,1044,null,633133,null,1934,null,36964,null,938,null,60,null,78,null,36904,null,948,null,101312,null,1198,null,390,null,243,null,100922,null,1175,null,130906,null,1566,null,1386,null,613,null,129520,null,1663,null,277529,null,1138,null,7327,null,1396,null,270202,null,1726,null,50574,null,474,null,1511,null,507,null,49063,null,626,null,35848,null,599,null,2422,null,645,null,33426,null,840,null,667771,null,1779,null,34397,null,831,null,301,null,209,null,34096,null,836,null,97767,null,1248,null,275,null,194,null,97492,null,1272,null,133389,null,1145,null,1549,null,632,null,131840,null,1371,null,291995,null,1294,null,6146,null,1209,null,285849,null,1728,null,56074,null,554,null,1575,null,507,null,54499,null,653,null,54149,null,829,null,5625,null,921,null,48524,null,1158,null,0400000US23,Maine,23
5589768,null,3519,null,2690665,null,5050,null,193643,null,2182,null,568,null,466,null,193075,null,2163,null,495957,null,2226,null,3331,null,938,null,492626,null,2479,null,618981,null,3705,null,4414,null,1355,null,614567,null,3953,null,1099744,null,3538,null,18648,null,2520,null,1081096,null,4326,null,170747,null,1582,null,4433,null,984,null,166314,null,1715,null,111593,null,1417,null,9432,null,1307,null,102161,null,1653,null,2899103,null,4415,null,185816,null,2059,null,767,null,524,null,185049,null,1991,null,472623,null,2076,null,3444,null,1086,null,469179,null,2117,null,637634,null,2874,null,5502,null,1514,null,632132,null,3273,null,1217980,null,3272,null,19759,null,2051,null,1198221,null,3741,null,204048,null,1873,null,6679,null,1365,null,197369,null,2289,null,181002,null,3331,null,19237,null,1978,null,161765,null,3783,null,0400000US24,Maryland,24
6495905,null,1365,null,3151112,null,3553,null,196642,null,1627,null,717,null,462,null,195925,null,1670,null,534061,null,2073,null,2853,null,909,null,531208,null,2309,null,743787,null,2166,null,6218,null,1395,null,737569,null,2617,null,1324380,null,2774,null,22908,null,2706,null,1301472,null,3969,null,202345,null,1401,null,6523,null,1042,null,195822,null,1714,null,149897,null,1635,null,11365,null,1431,null,138532,null,2280,null,3344793,null,3644,null,187892,null,1475,null,891,null,517,null,187001,null,1547,null,512100,null,2027,null,3210,null,923,null,508890,null,2135,null,756477,null,2153,null,5843,null,1321,null,750634,null,2336,null,1398958,null,2442,null,19453,null,1798,null,1379505,null,3021,null,242359,null,1437,null,6214,null,1104,null,236145,null,1566,null,247007,null,2967,null,23602,null,2121,null,223405,null,3621,null,0400000US25,Massachusetts,25
9834865,null,1530,null,4810709,null,4612,null,313316,null,2086,null,957,null,487,null,312359,null,2134,null,884120,null,2343,null,8402,null,1491,null,875718,null,2865,null,1078170,null,2726,null,10069,null,1824,null,1068101,null,3424,null,1979456,null,3822,null,41609,null,2703,null,1937847,null,4397,null,328603,null,1903,null,10082,null,1382,null,318521,null,2324,null,227044,null,1772,null,17475,null,1601,null,209569,null,2387,null,5024156,null,4219,null,302178,null,1917,null,737,null,436,null,301441,null,2006,null,843179,null,2270,null,5353,null,1052,null,837826,null,2496,null,1080084,null,3009,null,10726,null,1625,null,1069358,null,3275,null,2065500,null,3188,null,46360,null,3097,null,2019140,null,4317,null,378349,null,1662,null,14375,null,1624,null,363974,null,2326,null,354866,null,2483,null,34531,null,2731,null,320335,null,3384,null,0400000US26,Michigan,26
5196720,null,863,null,2578700,null,3034,null,183358,null,1310,null,768,null,357,null,182590,null,1271,null,457529,null,2068,null,2580,null,747,null,454949,null,2267,null,610411,null,2923,null,4615,null,1117,null,605796,null,3005,null,1050313,null,2700,null,14439,null,1867,null,1035874,null,3213,null,162147,null,1197,null,3665,null,671,null,158482,null,1289,null,114942,null,1289,null,8224,null,1130,null,106718,null,1577,null,2618020,null,2878,null,178682,null,1386,null,574,null,325,null,178108,null,1447,null,436027,null,1769,null,1581,null,498,null,434446,null,1793,null,599015,null,2307,null,3336,null,990,null,595679,null,2407,null,1052192,null,2346,null,12591,null,1713,null,1039601,null,2912,null,177026,null,1911,null,4496,null,962,null,172530,null,2056,null,175078,null,2295,null,15466,null,1593,null,159612,null,2364,null,0400000US27,Minnesota,27
2879805,null,3013,null,1386709,null,6499,null,115763,null,2759,null,957,null,577,null,114806,null,2798,null,278207,null,3657,null,2654,null,985,null,275553,null,3753,null,332282,null,4453,null,5274,null,1501,null,327008,null,4672,null,512362,null,4448,null,18345,null,2153,null,494017,null,4581,null,90083,null,2008,null,7047,null,1375,null,83036,null,2074,null,58012,null,1893,null,8722,null,1158,null,49290,null,2082,null,1493096,null,6053,null,104548,null,2986,null,164,null,144,null,104384,null,3040,null,265664,null,3022,null,3094,null,871,null,262570,null,3162,null,347378,null,3229,null,5550,null,1732,null,341828,null,3621,null,567027,null,2979,null,21905,null,2380,null,545122,null,3732,null,109779,null,1983,null,7829,null,1127,null,101950,null,2301,null,98700,null,2232,null,14791,null,1611,null,83909,null,2444,null,0400000US28,Mississippi,28
5871474,null,2142,null,2856976,null,4646,null,208988,null,2429,null,1029,null,602,null,207959,null,2436,null,518505,null,2873,null,4322,null,1073,null,514183,null,2943,null,663718,null,3278,null,7815,null,1521,null,655903,null,3702,null,1129038,null,3337,null,28358,null,2510,null,1100680,null,4115,null,197275,null,1462,null,6682,null,1056,null,190593,null,1846,null,139452,null,1471,null,13433,null,1592,null,126019,null,2083,null,3014498,null,4691,null,195108,null,2131,null,442,null,289,null,194666,null,2194,null,504298,null,2649,null,3917,null,1053,null,500381,null,2752,null,677537,null,2804,null,7695,null,1495,null,669842,null,2773,null,1193530,null,2507,null,34978,null,3149,null,1158552,null,4188,null,228567,null,2122,null,11076,null,1577,null,217491,null,2739,null,215458,null,2531,null,23816,null,2090,null,191642,null,3078,null,0400000US29,Missouri,29
957586,null,1278,null,475464,null,2706,null,31353,null,1319,null,0,null,240,null,31353,null,1319,null,81455,null,1856,null,408,null,284,null,81047,null,1921,null,109895,null,1897,null,1147,null,593,null,108748,null,1924,null,190674,null,2014,null,4361,null,997,null,186313,null,2295,null,35716,null,603,null,1904,null,735,null,33812,null,872,null,26371,null,512,null,2411,null,698,null,23960,null,812,null,482122,null,2712,null,29571,null,976,null,0,null,240,null,29571,null,976,null,78032,null,1746,null,321,null,322,null,77711,null,1784,null,106848,null,1765,null,972,null,487,null,105876,null,1752,null,195480,null,1585,null,3230,null,703,null,192250,null,1772,null,37585,null,599,null,966,null,331,null,36619,null,667,null,34606,null,773,null,4255,null,931,null,30351,null,1050,null,0400000US30,Montana,30
1762977,null,1469,null,872695,null,3334,null,67648,null,1479,null,148,null,204,null,67500,null,1509,null,159730,null,1864,null,1006,null,395,null,158724,null,1912,null,216326,null,2295,null,2438,null,972,null,213888,null,2456,null,330679,null,2515,null,6313,null,1189,null,324366,null,2509,null,55455,null,1201,null,1875,null,673,null,53580,null,1349,null,42857,null,1080,null,3502,null,800,null,39355,null,1286,null,890282,null,3108,null,66473,null,1424,null,211,null,300,null,66262,null,1477,null,151122,null,1522,null,1229,null,565,null,149893,null,1541,null,209443,null,1929,null,1986,null,731,null,207457,null,2048,null,334727,null,2054,null,5037,null,993,null,329690,null,2368,null,61682,null,1013,null,1487,null,456,null,60195,null,1070,null,66835,null,1603,null,5280,null,912,null,61555,null,1736,null,0400000US31,Nebraska,31
2610041,null,1761,null,1320679,null,3228,null,104734,null,1970,null,471,null,375,null,104263,null,1889,null,246229,null,2460,null,1612,null,726,null,244617,null,2516,null,310362,null,2332,null,2904,null,1081,null,307458,null,2687,null,517463,null,2919,null,10427,null,2070,null,507036,null,3489,null,85403,null,861,null,2780,null,748,null,82623,null,1228,null,56488,null,764,null,6218,null,1406,null,50270,null,1357,null,1289362,null,2942,null,97580,null,1502,null,335,null,321,null,97245,null,1521,null,233368,null,2284,null,1957,null,932,null,231411,null,2399,null,293643,null,1982,null,2868,null,1102,null,290775,null,2354,null,503835,null,2137,null,9659,null,1657,null,494176,null,2840,null,91262,null,1272,null,2816,null,853,null,88446,null,1392,null,69674,null,1273,null,8193,null,1379,null,61481,null,1603,null,0400000US32,Nevada,32
