B12505_001E,B12505_001EA,B12505_001M,B12505_001MA,B12505_002E,B12505_002EA,B12505_002M,B12505_002MA,B12505_003E,B12505_003EA,B12505_003M,B12505_003MA,B12505_004E,B12505_004EA,B12505_004M,B12505_004MA,B12505_005E,B12505_005EA,B12505_005M,B12505_005MA,B12505_006E,B12505_006EA,B12505_006M,B12505_006MA,B12505_007E,B12505_007EA,B12505_007M,B12505_007MA,B12505_008E,B12505_008EA,B12505_008M,B12505_008MA,B12505_009E,B12505_009EA,B12505_009M,B12505_009MA,B12505_010E,B12505_010EA,B12505_010M,B12505_010MA,B12505_011E,B12505_011EA,B12505_011M,B12505_011MA,B12505_012E,B12505_012EA,B12505_012M,B12505_012MA,B12505_013E,B12505_013EA,B12505_013M,B12505_013MA,GEO_ID,NAME,state
7017243,null,1437,null,3402334,null,2416,null,1248489,null,11441,null,2153845,null,11224,null,1780219,null,11998,null,327262,null,8434,null,46364,null,3118,null,3614909,null,2325,null,1087071,null,11625,null,2527838,null,11616,null,2121345,null,13675,null,366108,null,8732,null,40385,null,2948,null,0400000US34,New Jersey,34
1581780,null,3296,null,774576,null,2755,null,277891,null,5907,null,496685,null,6028,null,364372,null,6335,null,103428,null,4964,null,28885,null,2642,null,807204,null,3038,null,234194,null,6366,null,573010,null,5476,null,424025,null,7583,null,113768,null,5226,null,35217,null,2844,null,0400000US35,New Mexico,35
15910961,null,3555,null,7641737,null,5092,null,3048257,null,21274,null,4593480,null,20997,null,3752526,null,23630,null,726341,null,12041,null,114613,null,4525,null,8269224,null,3534,null,2823076,null,18868,null,5446148,null,19138,null,4546225,null,20258,null,795225,null,13179,null,104698,null,5098,null,0400000US36,New York,36
7478068,null,4547,null,3605882,null,4708,null,1196976,null,15558,null,2408906,null,15685,null,1771746,null,17278,null,507620,null,10619,null,129540,null,6394,null,3872186,null,5781,null,1018434,null,15189,null,2853752,null,14044,null,2092448,null,15745,null,607732,null,11349,null,153572,null,4865,null,0400000US37,North Carolina,37
529954,null,1112,null,263757,null,1638,null,89705,null,2879,null,174052,null,2832,null,144998,null,3113,null,24776,null,1805,null,4278,null,740,null,266197,null,1628,null,67705,null,2992,null,198492,null,2741,null,160943,null,3362,null,31673,null,1907,null,5876,null,992,null,0400000US38,North Dakota,38
9310996,null,3504,null,4493688,null,3655,null,1526562,null,12191,null,2967126,null,12642,null,2187832,null,15555,null,606840,null,10266,null,172454,null,6184,null,4817308,null,3679,null,1317255,null,11958,null,3500053,null,12581,null,2590789,null,14962,null,713048,null,10402,null,196216,null,6049,null,0400000US39,Ohio,39
2917327,null,2709,null,1425927,null,3298,null,439660,null,8405,null,986267,null,8434,null,662736,null,10279,null,232323,null,6712,null,91208,null,4211,null,1491400,null,3122,null,341670,null,6406,null,1149730,null,6233,null,753974,null,9213,null,278815,null,7654,null,116941,null,5281,null,0400000US40,Oklahoma,40
3101578,null,1624,null,1524630,null,2999,null,502338,null,9886,null,1022292,null,9317,null,711821,null,9385,null,232752,null,6550,null,77719,null,3706,null,1576948,null,2721,null,412832,null,7212,null,1164116,null,7772,null,799108,null,10263,null,271184,null,7020,null,93824,null,4506,null,0400000US41,Oregon,41
10340166,null,2653,null,4978735,null,3483,null,1752973,null,13865,null,3225762,null,13315,null,2560835,null,16248,null,562845,null,9818,null,102082,null,4363,null,5361431,null,3191,null,1564740,null,12536,null,3796691,null,12579,null,3041514,null,15478,null,646367,null,9900,null,108810,null,4011,null,0400000US42,Pennsylvania,42
868288,null,905,null,416281,null,1319,null,156294,null,4182,null,259987,null,4128,null,208702,null,5041,null,43347,null,2964,null,7938,null,1433,null,452007,null,1325,null,141575,null,4701,null,310432,null,4631,null,251364,null,4966,null,52699,null,3338,null,6369,null,1208,null,0400000US44,Rhode Island,44
3663661,null,3085,null,1759282,null,4289,null,614754,null,8993,null,1144528,null,8784,null,830442,null,9247,null,246441,null,6340,null,67645,null,3684,null,1904379,null,3770,null,537752,null,9637,null,1366627,null,8867,null,991900,null,11213,null,292486,null,7504,null,82241,null,3822,null,0400000US45,South Carolina,45
647844,null,1455,null,319563,null,1610,null,103281,null,3373,null,216282,null,3358,null,169159,null,4046,null,37288,null,2396,null,9835,null,1211,null,328281,null,1698,null,81750,null,3612,null,246531,null,3635,null,190917,null,4360,null,43490,null,2914,null,12124,null,1328,null,0400000US46,South Dakota,46
5058892,null,2988,null,2437961,null,3534,null,754598,null,9544,null,1683363,null,10326,null,1154221,null,11952,null,385485,null,8793,null,143657,null,5569,null,2620931,null,3377,null,645017,null,9199,null,1975914,null,9258,null,1361564,null,13149,null,450500,null,8912,null,163850,null,6283,null,0400000US47,Tennessee,47
18961024,null,4707,null,9390403,null,8080,null,3239728,null,22528,null,6150675,null,23481,null,4557140,null,29133,null,1201576,null,18082,null,391959,null,9328,null,9570621,null,7303,null,2621058,null,23309,null,6949563,null,22173,null,5126787,null,27333,null,1381603,null,19531,null,441173,null,10361,null,0400000US48,Texas,48
2039990,null,2082,null,1018029,null,2650,null,327056,null,7080,null,690973,null,6909,null,528537,null,7751,null,122912,null,4014,null,39524,null,2178,null,1021961,null,2394,null,274372,null,6095,null,747589,null,6230,null,574143,null,7421,null,131633,null,5039,null,41813,null,2752,null,0400000US49,Utah,49
520071,null,834,null,254493,null,1223,null,88334,null,2767,null,166159,null,2610,null,125474,null,2554,null,32745,null,1913,null,7940,null,955,null,265578,null,963,null,71364,null,2927,null,194214,null,2842,null,148557,null,3224,null,37926,null,2089,null,7731,null,1227,null,0400000US50,Vermont,50
6346519,null,3970,null,3086930,null,4620,null,1058568,null,14659,null,2028362,null,13808,null,1530229,null,14342,null,403762,null,8179,null,94371,null,4471,null,3259589,null,4594,null,918498,null,11675,null,2341091,null,11520,null,1781396,null,14595,null,455551,null,11197,null,104144,null,4550,null,0400000US51,Virginia,51
5362548,null,2206,null,2661621,null,3147,null,902115,null,11018,null,1759506,null,10864,null,1286515,null,13480,null,363217,null,8100,null,109774,null,4299,null,2700927,null,2485,null,708013,null,10185,null,1992914,null,10072,null,1428172,null,11846,null,429441,null,9638,null,135301,null,4315,null,0400000US53,Washington,53
1501460,null,2239,null,730072,null,2594,null,212474,null,6393,null,517598,null,6343,null,370576,null,7550,null,115057,null,4904,null,31965,null,2442,null,771388,null,1957,null,164839,null,5488,null,606549,null,5201,null,436406,null,6630,null,133162,null,5754,null,36981,null,2772,null,0400000US54,West Virginia,54
4580834,null,2217,null,2260089,null,2822,null,766892,null,9883,null,1493197,null,10024,null,1188726,null,10325,null,256936,null,6831,null,47535,null,2426,null,2320745,null,2780,null,651202,null,7746,null,1669543,null,7560,null,1327556,null,9082,null,285482,null,6643,null,56505,null,2991,null,0400000US55,Wisconsin,55
437326,null,1737,null,222829,null,1800,null,66745,null,3112,null,156084,null,2730,null,108649,null,3435,null,33742,null,2197,null,13693,null,1798,null,214497,null,1885,null,45352,null,2432,null,169145,null,2845,null,117097,null,4271,null,38843,null,2697,null,13205,null,1623,null,0400000US56,Wyoming,56
3182256,null,804,null,1503331,null,2499,null,660765,null,7775,null,842566,null,7510,null,671336,null,9290,null,142337,null,4907,null,28893,null,2710,null,1678925,null,2670,null,589767,null,9369,null,1089158,null,8891,null,924606,null,9071,null,149102,null,5521,null,15450,null,2256,null,0400000US72,Puerto Rico,72
