B05009_001E,B05009_001EA,B05009_001M,B05009_001MA,B05009_002E,B05009_002EA,B05009_002M,B05009_002MA,B05009_003E,B05009_003EA,B05009_003M,B05009_003MA,B05009_004E,B05009_004EA,B05009_004M,B05009_004MA,B05009_005E,B05009_005EA,B05009_005M,B05009_005MA,B05009_006E,B05009_006EA,B05009_006M,B05009_006MA,B05009_007E,B05009_007EA,B05009_007M,B05009_007MA,B05009_008E,B05009_008EA,B05009_008M,B05009_008MA,B05009_009E,B05009_009EA,B05009_009M,B05009_009MA,B05009_010E,B05009_010EA,B05009_010M,B05009_010MA,B05009_011E,B05009_011EA,B05009_011M,B05009_011MA,B05009_012E,B05009_012EA,B05009_012M,B05009_012MA,B05009_013E,B05009_013EA,B05009_013M,B05009_013MA,B05009_014E,B05009_014EA,B05009_014M,B05009_014MA,B05009_015E,B05009_015EA,B05009_015M,B05009_015MA,B05009_016E,B05009_016EA,B05009_016M,B05009_016MA,B05009_017E,B05009_017EA,B05009_017M,B05009_017MA,B05009_018E,B05009_018EA,B05009_018M,B05009_018MA,B05009_019E,B05009_019EA,B05009_019M,B05009_019MA,B05009_020E,B05009_020EA,B05009_020M,B05009_020MA,B05009_021E,B05009_021EA,B05009_021M,B05009_021MA,B05009_022E,B05009_022EA,B05009_022M,B05009_022MA,B05009_023E,B05009_023EA,B05009_023M,B05009_023MA,B05009_024E,B05009_024EA,B05009_024M,B05009_024MA,B05009_025E,B05009_025EA,B05009_025M,B05009_025MA,B05009_026E,B05009_026EA,B05009_026M,B05009_026MA,B05009_027E,B05009_027EA,B05009_027M,B05009_027MA,B05009_028E,B05009_028EA,B05009_028M,B05009_028MA,B05009_029E,B05009_029EA,B05009_029M,B05009_029MA,B05009_030E,B05009_030EA,B05009_030M,B05009_030MA,B05009_031E,B05009_031EA,B05009_031M,B05009_031MA,B05009_032E,B05009_032EA,B05009_032M,B05009_032MA,B05009_033E,B05009_033EA,B05009_033M,B05009_033MA,B05009_034E,B05009_034EA,B05009_034M,B05009_034MA,B05009_035E,B05009_035EA,B05009_035M,B05009_035MA,B05009_036E,B05009_036EA,B05009_036M,B05009_036MA,B05009_037E,B05009_037EA,B05009_037M,B05009_037MA,GEO_ID,NAME,state
485897,null,4140,null,170292,null,3383,null,98216,null,5347,null,97137,null,5331,null,1079,null,541,null,73521,null,4284,null,12651,null,2046,null,11925,null,1912,null,726,null,491,null,12044,null,2405,null,11895,null,2414,null,149,null,158,null,72076,null,5415,null,71234,null,5284,null,842,null,664,null,63626,null,4966,null,8450,null,1834,null,8017,null,1773,null,433,null,386,null,315605,null,4764,null,190180,null,7368,null,178912,null,7600,null,11268,null,2181,null,134465,null,6382,null,33549,null,3950,null,23930,null,3221,null,9619,null,2197,null,22166,null,3482,null,21224,null,3375,null,942,null,608,null,125425,null,7288,null,120883,null,7090,null,4542,null,1857,null,108920,null,6878,null,16505,null,3161,null,12968,null,2320,null,3537,null,1675,null,0400000US35,New Mexico,35
4228211,null,9888,null,1409309,null,9125,null,925919,null,13036,null,903762,null,12845,null,22157,null,3041,null,553566,null,12036,null,247887,null,9657,null,229273,null,9549,null,18614,null,2865,null,124466,null,8190,null,123438,null,8104,null,1028,null,670,null,483390,null,12119,null,476372,null,11998,null,7018,null,1476,null,340674,null,11663,null,142716,null,8629,null,136103,null,8664,null,6613,null,1481,null,2818902,null,11798,null,1831146,null,18971,null,1705601,null,17632,null,125545,null,8027,null,1184144,null,17769,null,466043,null,12562,null,355606,null,11405,null,110437,null,7453,null,180959,null,9244,null,174273,null,9023,null,6686,null,1709,null,987756,null,19327,null,933675,null,19536,null,54081,null,4248,null,702744,null,18541,null,285012,null,11559,null,234320,null,11447,null,50692,null,4271,null,0400000US36,New York,36
2153670,null,6823,null,748285,null,6024,null,467434,null,9987,null,460780,null,10341,null,6654,null,1635,null,366516,null,8821,null,66462,null,4222,null,62210,null,4250,null,4252,null,1354,null,34456,null,3739,null,34023,null,3694,null,433,null,343,null,280851,null,10596,null,278402,null,10559,null,2449,null,898,null,236891,null,9491,null,43960,null,4867,null,41907,null,4702,null,2053,null,826,null,1405385,null,7295,null,917251,null,13830,null,876181,null,14847,null,41070,null,4655,null,757761,null,13769,null,108426,null,6236,null,73689,null,6422,null,34737,null,4118,null,51064,null,4601,null,48430,null,4335,null,2634,null,1316,null,488134,null,13126,null,474190,null,13058,null,13944,null,2690,null,441740,null,12852,null,46394,null,4282,null,32825,null,3803,null,13569,null,2670,null,0400000US37,North Carolina,37
136618,null,1269,null,49171,null,1439,null,35615,null,1853,null,35464,null,1838,null,151,null,149,null,33848,null,1832,null,842,null,517,null,718,null,491,null,124,null,140,null,925,null,517,null,925,null,517,null,0,null,208,null,13556,null,1718,null,13294,null,1700,null,262,null,190,null,12842,null,1638,null,714,null,488,null,476,null,430,null,238,null,182,null,87447,null,1534,null,66190,null,2570,null,65866,null,2559,null,324,null,236,null,62899,null,2501,null,1275,null,839,null,1113,null,820,null,162,null,196,null,2016,null,826,null,1974,null,826,null,42,null,65,null,21257,null,2296,null,20185,null,2175,null,1072,null,644,null,20282,null,2237,null,975,null,542,null,145,null,192,null,830,null,498,null,0400000US38,North Dakota,38
2593549,null,8070,null,852120,null,6047,null,531632,null,9540,null,526616,null,9570,null,5016,null,1066,null,479815,null,9126,null,29792,null,2973,null,27034,null,3131,null,2758,null,811,null,22025,null,2892,null,21721,null,2939,null,304,null,318,null,320488,null,9166,null,319690,null,9031,null,798,null,516,null,308392,null,9464,null,12096,null,2437,null,11609,null,2387,null,487,null,328,null,1741429,null,7788,null,1152381,null,11803,null,1126639,null,12315,null,25742,null,3342,null,1066461,null,12313,null,51131,null,4886,null,31737,null,3317,null,19394,null,3112,null,34789,null,4055,null,33330,null,3972,null,1459,null,659,null,589048,null,12030,null,583972,null,12106,null,5076,null,1478,null,568132,null,11633,null,20916,null,3767,null,16816,null,3500,null,4100,null,1377,null,0400000US39,Ohio,39
868815,null,5005,null,307856,null,4336,null,198781,null,5738,null,197300,null,5752,null,1481,null,580,null,172501,null,5375,null,14369,null,2133,null,13749,null,2053,null,620,null,325,null,11911,null,2227,null,11665,null,2205,null,246,null,198,null,109075,null,5016,null,108639,null,4981,null,436,null,351,null,97757,null,4847,null,11318,null,2105,null,10882,null,2074,null,436,null,351,null,560959,null,5446,null,367186,null,7977,null,357580,null,8122,null,9606,null,2055,null,318798,null,8121,null,29943,null,3496,null,22258,null,3009,null,7685,null,1554,null,18445,null,2556,null,17032,null,2494,null,1413,null,1131,null,193773,null,7813,null,191020,null,7560,null,2753,null,1269,null,181398,null,7597,null,12375,null,2590,null,9695,null,2163,null,2680,null,1244,null,0400000US40,Oklahoma,40
833869,null,5185,null,281373,null,3783,null,193965,null,5660,null,191245,null,5699,null,2720,null,846,null,142029,null,5671,null,35102,null,3339,null,33097,null,3203,null,2005,null,763,null,16834,null,2848,null,16585,null,2817,null,249,null,266,null,87408,null,5195,null,86891,null,5137,null,517,null,446,null,73293,null,4751,null,14115,null,2328,null,13864,null,2324,null,251,null,317,null,552496,null,5805,null,383550,null,9337,null,365421,null,9303,null,18129,null,3398,null,294071,null,8327,null,61143,null,5955,null,45588,null,4518,null,15555,null,3276,null,28336,null,3471,null,26995,null,3416,null,1341,null,614,null,168946,null,9368,null,162797,null,8949,null,6149,null,2012,null,143392,null,8306,null,25554,null,4222,null,19999,null,3606,null,5555,null,1978,null,0400000US41,Oregon,41
2646538,null,8305,null,859946,null,7404,null,553612,null,7405,null,545860,null,7213,null,7752,null,1556,null,476388,null,6442,null,47164,null,4409,null,42056,null,3910,null,5108,null,1326,null,30060,null,2840,null,29811,null,2841,null,249,null,302,null,306334,null,8151,null,304941,null,8225,null,1393,null,678,null,283372,null,7897,null,22962,null,3569,null,22057,null,3438,null,905,null,523,null,1786592,null,8446,null,1236079,null,12594,null,1196296,null,12851,null,39783,null,4125,null,1102493,null,12350,null,83237,null,5502,null,54030,null,4027,null,29207,null,3726,null,50349,null,5271,null,47937,null,5013,null,2412,null,813,null,550513,null,12287,null,539017,null,12412,null,11496,null,2275,null,515134,null,12571,null,35379,null,4022,null,26309,null,3745,null,9070,null,2094,null,0400000US42,Pennsylvania,42
217939,null,2399,null,69238,null,1980,null,43455,null,3081,null,42802,null,3188,null,653,null,409,null,32326,null,2427,null,6830,null,1668,null,6370,null,1713,null,460,null,413,null,4299,null,1121,null,4299,null,1121,null,0,null,287,null,25783,null,2731,null,25566,null,2775,null,217,null,267,null,20536,null,2511,null,5247,null,1288,null,5112,null,1266,null,135,null,221,null,148701,null,2699,null,95749,null,4223,null,92751,null,4177,null,2998,null,1088,null,72567,null,4006,null,14530,null,2652,null,12593,null,2603,null,1937,null,768,null,8652,null,1561,null,8377,null,1556,null,275,null,194,null,52952,null,4577,null,50278,null,4519,null,2674,null,967,null,41672,null,4098,null,11280,null,1717,null,9022,null,1669,null,2258,null,934,null,0400000US44,Rhode Island,44
1014195,null,6194,null,352756,null,5083,null,206521,null,6263,null,204492,null,6273,null,2029,null,828,null,175774,null,5797,null,17251,null,2552,null,15842,null,2447,null,1409,null,609,null,13496,null,2790,null,13234,null,2835,null,262,null,331,null,146235,null,5790,null,145825,null,5742,null,410,null,363,null,134158,null,5622,null,12077,null,2384,null,11871,null,2387,null,206,null,275,null,661439,null,6906,null,405175,null,9789,null,393549,null,9805,null,11626,null,2346,null,361142,null,8941,null,25561,null,3305,null,16619,null,2555,null,8942,null,2351,null,18472,null,3142,null,17130,null,2998,null,1342,null,727,null,256264,null,9053,null,251819,null,8794,null,4445,null,1467,null,246413,null,8650,null,9851,null,2043,null,5615,null,1658,null,4236,null,1455,null,0400000US45,South Carolina,45
184836,null,2782,null,65774,null,1966,null,45083,null,2285,null,44460,null,2251,null,623,null,545,null,41322,null,2009,null,1917,null,866,null,1834,null,848,null,83,null,112,null,1844,null,942,null,1844,null,942,null,0,null,223,null,20691,null,2269,null,20662,null,2268,null,29,null,41,null,19710,null,2217,null,981,null,418,null,952,null,426,null,29,null,41,null,119062,null,2559,null,87227,null,3027,null,86140,null,3003,null,1087,null,598,null,82774,null,3214,null,2356,null,1041,null,1609,null,725,null,747,null,532,null,2097,null,848,null,2031,null,835,null,66,null,96,null,31835,null,3281,null,30700,null,3197,null,1135,null,861,null,30192,null,3232,null,1643,null,683,null,808,null,375,null,835,null,715,null,0400000US46,South Dakota,46
1408235,null,6673,null,485664,null,6424,null,295835,null,6923,null,292299,null,6949,null,3536,null,1318,null,249637,null,6787,null,32264,null,3784,null,30033,null,3860,null,2231,null,1138,null,13934,null,2662,null,13607,null,2652,null,327,null,477,null,189829,null,6798,null,189020,null,6752,null,809,null,609,null,175904,null,6713,null,13925,null,3116,null,13279,null,3054,null,646,null,610,null,922571,null,7369,null,603154,null,10509,null,585760,null,10897,null,17394,null,3111,null,543615,null,10281,null,37465,null,4436,null,23308,null,3520,null,14157,null,2975,null,22074,null,4018,null,20780,null,3752,null,1294,null,665,null,319417,null,10595,null,315234,null,10642,null,4183,null,1373,null,305017,null,10489,null,14400,null,2692,null,10914,null,2102,null,3486,null,1322,null,0400000US47,Tennessee,47
6552054,null,13481,null,2357888,null,13645,null,1502202,null,20496,null,1474108,null,20616,null,28094,null,3556,null,895999,null,17297,null,393020,null,14231,null,370079,null,14049,null,22941,null,3178,null,213183,null,10232,null,209992,null,10288,null,3191,null,1280,null,855686,null,16645,null,848316,null,16605,null,7370,null,1728,null,657962,null,15204,null,197724,null,10753,null,190971,null,10809,null,6753,null,1712,null,4194166,null,15759,null,2777139,null,26128,null,2567656,null,26439,null,209483,null,10454,null,1715498,null,22464,null,746089,null,16160,null,559344,null,15155,null,186745,null,10291,null,315552,null,14889,null,299176,null,14543,null,16376,null,2903,null,1417027,null,25625,null,1355936,null,25207,null,61091,null,5805,null,1068451,null,23571,null,348576,null,14441,null,290615,null,12401,null,57961,null,5564,null,0400000US48,Texas,48
843036,null,4143,null,315259,null,4352,null,261462,null,5965,null,258948,null,5920,null,2514,null,779,null,220231,null,6023,null,24079,null,2834,null,22114,null,2809,null,1965,null,775,null,17152,null,2552,null,16997,null,2573,null,155,null,248,null,53797,null,4492,null,52941,null,4482,null,856,null,534,null,45373,null,4201,null,8424,null,2011,null,7621,null,1952,null,803,null,522,null,527777,null,4584,null,425952,null,7354,null,412867,null,7205,null,13085,null,2486,null,360290,null,7349,null,37539,null,3503,null,26071,null,2896,null,11468,null,2357,null,28123,null,3537,null,26972,null,3574,null,1151,null,676,null,101825,null,6537,null,97865,null,6522,null,3960,null,1321,null,86918,null,6134,null,14907,null,2642,null,11346,null,2495,null,3561,null,1235,null,0400000US49,Utah,49
121531,null,1329,null,36171,null,1159,null,24493,null,1579,null,24174,null,1547,null,319,null,236,null,22366,null,1635,null,731,null,377,null,617,null,323,null,114,null,141,null,1396,null,544,null,1396,null,544,null,0,null,211,null,11678,null,1519,null,11678,null,1519,null,0,null,211,null,11236,null,1446,null,442,null,372,null,442,null,372,null,0,null,211,null,85360,null,1304,null,60036,null,2364,null,59123,null,2263,null,913,null,599,null,55392,null,2297,null,1655,null,799,null,1048,null,618,null,607,null,564,null,2989,null,943,null,2948,null,938,null,41,null,71,null,25324,null,2238,null,24905,null,2223,null,419,null,209,null,24326,null,2197,null,998,null,434,null,772,null,332,null,226,null,174,null,0400000US50,Vermont,50
1761228,null,6650,null,605493,null,7383,null,417892,null,8053,null,410662,null,8245,null,7230,null,1476,null,309539,null,8314,null,68961,null,5417,null,63870,null,5345,null,5091,null,1247,null,39392,null,3689,null,39215,null,3726,null,177,null,220,null,187601,null,7435,null,186597,null,7389,null,1004,null,556,null,165669,null,6590,null,21932,null,3353,null,21316,null,3332,null,616,null,468,null,1155735,null,8396,null,803223,null,11000,null,761223,null,10935,null,42000,null,3987,null,636466,null,10017,null,108967,null,6670,null,72976,null,5712,null,35991,null,4026,null,57790,null,5349,null,55917,null,5332,null,1873,null,660,null,352512,null,9588,null,342821,null,9615,null,9691,null,2375,null,321114,null,9624,null,31398,null,3621,null,23773,null,3560,null,7625,null,2163,null,0400000US51,Virginia,51
1501839,null,4996,null,515423,null,4665,null,369102,null,6530,null,361090,null,6779,null,8012,null,1461,null,254802,null,7278,null,69896,null,4490,null,63958,null,4264,null,5938,null,1198,null,44404,null,4547,null,43770,null,4524,null,634,null,537,null,146321,null,7577,null,144671,null,7482,null,1650,null,793,null,117397,null,6991,null,28924,null,3626,null,27614,null,3507,null,1310,null,715,null,986416,null,6229,null,689361,null,10579,null,646366,null,10538,null,42995,null,4298,null,505371,null,10146,null,123314,null,7130,null,86164,null,5885,null,37150,null,4073,null,60676,null,5353,null,57951,null,5212,null,2725,null,1023,null,297055,null,9963,null,285056,null,10107,null,11999,null,2449,null,246421,null,9459,null,50634,null,4838,null,40186,null,4518,null,10448,null,2324,null,0400000US53,Washington,53
359692,null,4059,null,122671,null,3410,null,79439,null,3442,null,79013,null,3365,null,426,null,340,null,76865,null,3412,null,1226,null,565,null,800,null,450,null,426,null,340,null,1348,null,605,null,1348,null,605,null,0,null,269,null,43232,null,3451,null,42863,null,3417,null,369,null,358,null,42886,null,3442,null,346,null,311,null,346,null,311,null,0,null,269,null,237021,null,3811,null,165576,null,4970,null,164744,null,4889,null,832,null,453,null,161568,null,5161,null,1505,null,750,null,1101,null,685,null,404,null,320,null,2503,null,864,null,2213,null,847,null,290,null,292,null,71445,null,4379,null,70639,null,4252,null,806,null,636,null,70895,null,4220,null,550,null,582,null,147,null,164,null,403,null,564,null,0400000US54,West Virginia,54
1253151,null,4394,null,418209,null,3866,null,288980,null,5420,null,285429,null,5513,null,3551,null,892,null,254113,null,5439,null,19162,null,2319,null,18049,null,2268,null,1113,null,448,null,15705,null,2317,null,15508,null,2298,null,197,null,161,null,129229,null,5105,null,128448,null,5063,null,781,null,494,null,121045,null,5482,null,8184,null,1922,null,7534,null,1914,null,650,null,457,null,834942,null,5007,null,591642,null,9670,null,576554,null,10061,null,15088,null,1953,null,530959,null,9315,null,39070,null,3874,null,28914,null,3513,null,10156,null,1803,null,21613,null,2698,null,20371,null,2693,null,1242,null,558,null,243300,null,8788,null,239274,null,8600,null,4026,null,1226,null,231395,null,8487,null,11905,null,2106,null,8234,null,1518,null,3671,null,1308,null,0400000US55,Wisconsin,55
122403,null,2564,null,46904,null,2062,null,34805,null,2315,null,34805,null,2315,null,0,null,265,null,32487,null,2194,null,1105,null,533,null,1105,null,533,null,0,null,265,null,1213,null,689,null,1213,null,689,null,0,null,265,null,12099,null,1476,null,12099,null,1476,null,0,null,265,null,11684,null,1505,null,415,null,381,null,415,null,381,null,0,null,265,null,75499,null,2248,null,55310,null,3147,null,54236,null,3158,null,1074,null,560,null,50573,null,3278,null,1249,null,579,null,397,null,329,null,852,null,520,null,3488,null,1516,null,3315,null,1506,null,173,null,313,null,20189,null,2513,null,19976,null,2499,null,213,null,208,null,19863,null,2482,null,326,null,359,null,178,null,194,null,148,null,176,null,0400000US56,Wyoming,56
914589,null,4404,null,269822,null,3654,null,109772,null,5051,null,109468,null,5086,null,304,null,338,null,102612,null,4882,null,2249,null,832,null,1945,null,709,null,304,null,338,null,4911,null,1402,null,4911,null,1402,null,0,null,289,null,160050,null,5573,null,159980,null,5572,null,70,null,116,null,156470,null,5634,null,3580,null,1102,null,3510,null,1111,null,70,null,116,null,644767,null,5043,null,311727,null,9238,null,309512,null,9159,null,2215,null,760,null,293537,null,9113,null,6100,null,1821,null,4777,null,1635,null,1323,null,601,null,12090,null,2469,null,11299,null,2267,null,791,null,517,null,333040,null,8475,null,331399,null,8514,null,1641,null,828,null,322693,null,8721,null,10347,null,1874,null,8801,null,1704,null,1546,null,814,null,0400000US72,Puerto Rico,72
