B09002_001E,B09002_001EA,B09002_001M,B09002_001MA,B09002_002E,B09002_002EA,B09002_002M,B09002_002MA,B09002_003E,B09002_003EA,B09002_003M,B09002_003MA,B09002_004E,B09002_004EA,B09002_004M,B09002_004MA,B09002_005E,B09002_005EA,B09002_005M,B09002_005MA,B09002_006E,B09002_006EA,B09002_006M,B09002_006MA,B09002_007E,B09002_007EA,B09002_007M,B09002_007MA,B09002_008E,B09002_008EA,B09002_008M,B09002_008MA,B09002_009E,B09002_009EA,B09002_009M,B09002_009MA,B09002_010E,B09002_010EA,B09002_010M,B09002_010MA,B09002_011E,B09002_011EA,B09002_011M,B09002_011MA,B09002_012E,B09002_012EA,B09002_012M,B09002_012MA,B09002_013E,B09002_013EA,B09002_013M,B09002_013MA,B09002_014E,B09002_014EA,B09002_014M,B09002_014MA,B09002_015E,B09002_015EA,B09002_015M,B09002_015MA,B09002_016E,B09002_016EA,B09002_016M,B09002_016MA,B09002_017E,B09002_017EA,B09002_017M,B09002_017MA,B09002_018E,B09002_018EA,B09002_018M,B09002_018MA,B09002_019E,B09002_019EA,B09002_019M,B09002_019MA,B09002_020E,B09002_020EA,B09002_020M,B09002_020MA,GEO_ID,NAME,state
407826,null,4684,null,307155,null,6122,null,56498,null,2435,null,35684,null,2300,null,18743,null,1905,null,102132,null,3584,null,94098,null,3724,null,100671,null,5868,null,21017,null,2811,null,4832,null,1263,null,2345,null,1055,null,1295,null,505,null,6082,null,1392,null,6463,null,1408,null,79654,null,5823,null,11047,null,1940,null,10713,null,1932,null,4799,null,1262,null,26770,null,3048,null,26325,null,2907,null,0400000US31,Nebraska,31
594831,null,6969,null,410008,null,11353,null,70959,null,4113,null,50726,null,3550,null,21893,null,2453,null,137442,null,5401,null,128988,null,5485,null,184823,null,10419,null,51532,null,5427,null,10165,null,2042,null,5827,null,1649,null,2808,null,916,null,17269,null,2807,null,15463,null,2478,null,133291,null,10349,null,18140,null,3137,null,15189,null,2507,null,6618,null,1393,null,48191,null,5200,null,45153,null,4863,null,0400000US32,Nevada,32
265696,null,3629,null,203646,null,5414,null,29490,null,2218,null,24578,null,1927,null,9439,null,1401,null,66928,null,3354,null,73211,null,3395,null,62050,null,4904,null,14967,null,2604,null,1988,null,676,null,1644,null,770,null,186,null,194,null,4212,null,1242,null,6937,null,1453,null,47083,null,4915,null,4099,null,1122,null,5202,null,1132,null,2917,null,829,null,14584,null,2624,null,20281,null,2739,null,0400000US33,New Hampshire,33
1861615,null,10349,null,1362965,null,18295,null,209286,null,6162,null,151382,null,5796,null,78519,null,4553,null,463684,null,9348,null,460094,null,9831,null,498650,null,15562,null,101361,null,6991,null,19773,null,2923,null,12754,null,2110,null,4719,null,1373,null,27944,null,3289,null,36171,null,3317,null,397289,null,14477,null,55440,null,4929,null,42213,null,3765,null,18184,null,2287,null,131168,null,7256,null,150284,null,6255,null,0400000US34,New Jersey,34
442426,null,6292,null,280788,null,10347,null,48584,null,3824,null,31517,null,2958,null,14345,null,1838,null,97192,null,5582,null,89150,null,4960,null,161638,null,9460,null,45783,null,6486,null,9587,null,2048,null,6280,null,1939,null,2845,null,1190,null,13391,null,2831,null,13680,null,3101,null,115855,null,8303,null,15711,null,2029,null,12670,null,1798,null,6032,null,1383,null,40205,null,4090,null,41237,null,3770,null,0400000US35,New Mexico,35
3923079,null,13973,null,2693776,null,24486,null,443238,null,10046,null,297074,null,7744,null,152265,null,6403,null,886357,null,13736,null,914842,null,11913,null,1229303,null,24570,null,231360,null,12468,null,43843,null,4344,null,23828,null,3055,null,12589,null,2038,null,67995,null,5176,null,83105,null,6585,null,997943,null,21945,null,132539,null,6289,null,97013,null,5393,null,47964,null,3472,null,332861,null,9276,null,387566,null,11407,null,0400000US36,New York,36
2023902,null,11470,null,1370064,null,17644,null,221976,null,6387,null,161292,null,5411,null,74779,null,4216,null,471084,null,10725,null,440933,null,10069,null,653838,null,19174,null,135858,null,10825,null,31509,null,4126,null,14205,null,2485,null,6240,null,1477,null,46257,null,5214,null,37647,null,3907,null,517980,null,16637,null,76108,null,5175,null,57028,null,4500,null,30398,null,3401,null,175115,null,7973,null,179331,null,7873,null,0400000US37,North Carolina,37
132533,null,1756,null,101598,null,3135,null,18962,null,1353,null,10820,null,1216,null,5709,null,898,null,30206,null,1722,null,35901,null,1978,null,30935,null,2826,null,7739,null,1455,null,1924,null,666,null,669,null,349,null,307,null,224,null,2378,null,693,null,2461,null,677,null,23196,null,2768,null,3573,null,1065,null,3129,null,917,null,1192,null,599,null,8083,null,1634,null,7219,null,1225,null,0400000US38,North Dakota,38
2461120,null,10092,null,1663691,null,16008,null,252214,null,7113,null,179502,null,6051,null,89725,null,4017,null,558850,null,9545,null,583400,null,10569,null,797429,null,15369,null,158947,null,9580,null,31153,null,3939,null,15247,null,2384,null,7349,null,1429,null,54098,null,5278,null,51100,null,3669,null,638482,null,14740,null,100753,null,5635,null,70643,null,4387,null,32897,null,3365,null,208363,null,7285,null,225826,null,8513,null,0400000US39,Ohio,39
813828,null,6676,null,558313,null,10371,null,98814,null,4297,null,65977,null,3480,null,30263,null,2740,null,184213,null,6204,null,179046,null,5470,null,255515,null,9310,null,64479,null,5478,null,11951,null,2016,null,6479,null,1406,null,3838,null,1198,null,19841,null,2834,null,22370,null,2605,null,191036,null,9593,null,30752,null,3410,null,20242,null,1965,null,10838,null,1826,null,68688,null,5497,null,60516,null,4492,null,0400000US40,Oklahoma,40
787417,null,7441,null,565841,null,11502,null,94212,null,3948,null,64092,null,3781,null,29615,null,2929,null,190554,null,6097,null,187368,null,6168,null,221576,null,10704,null,52283,null,5895,null,8678,null,1974,null,5054,null,1255,null,2690,null,900,null,16227,null,2915,null,19634,null,2878,null,169293,null,9699,null,24935,null,3005,null,19614,null,2751,null,8797,null,1772,null,58161,null,4782,null,57786,null,5539,null,0400000US41,Oregon,41
2496452,null,11506,null,1767654,null,14341,null,264162,null,5734,null,186579,null,5503,null,91148,null,4196,null,594200,null,8917,null,631565,null,10146,null,728798,null,14379,null,152735,null,8334,null,30467,null,3190,null,16650,null,2403,null,8051,null,1536,null,41660,null,3548,null,55907,null,4264,null,576063,null,14688,null,89587,null,5214,null,60337,null,3985,null,30572,null,3103,null,186395,null,7921,null,209172,null,8243,null,0400000US42,Pennsylvania,42
204177,null,3344,null,135663,null,5471,null,18977,null,1674,null,15887,null,1997,null,6393,null,1148,null,45645,null,3220,null,48761,null,2881,null,68514,null,5486,null,13251,null,3101,null,2287,null,762,null,1355,null,613,null,697,null,442,null,3433,null,1334,null,5479,null,1654,null,55263,null,5256,null,6506,null,1228,null,6339,null,1461,null,2860,null,1053,null,18300,null,2601,null,21258,null,2724,null,0400000US44,Rhode Island,44
935169,null,8133,null,605456,null,12349,null,100491,null,4793,null,69479,null,4103,null,32832,null,2925,null,202803,null,7086,null,199851,null,6387,null,329713,null,10604,null,65272,null,6480,null,12900,null,2304,null,6859,null,1583,null,3433,null,1109,null,22475,null,3485,null,19605,null,3212,null,264441,null,10404,null,39160,null,3342,null,29058,null,2803,null,14856,null,2070,null,88556,null,4970,null,92811,null,5932,null,0400000US45,South Carolina,45
174632,null,2878,null,130853,null,3988,null,22946,null,2033,null,15019,null,1316,null,6363,null,834,null,43106,null,2814,null,43419,null,2103,null,43779,null,3666,null,10046,null,1516,null,2544,null,788,null,909,null,419,null,311,null,254,null,3157,null,786,null,3125,null,803,null,33733,null,3865,null,6175,null,1395,null,4272,null,954,null,1868,null,730,null,10421,null,2003,null,10997,null,1658,null,0400000US46,South Dakota,46
1288355,null,9287,null,877242,null,13333,null,140660,null,5102,null,96361,null,4897,null,47626,null,3709,null,288215,null,8349,null,304380,null,7296,null,411113,null,14496,null,83517,null,7959,null,13407,null,2270,null,9191,null,2119,null,5696,null,1285,null,25912,null,3478,null,29311,null,4144,null,327596,null,13785,null,57252,null,4145,null,37481,null,3846,null,17926,null,2620,null,104538,null,7012,null,110399,null,5278,null,0400000US47,Tennessee,47
5971205,null,22034,null,4165305,null,34855,null,709414,null,11616,null,496599,null,10114,null,229596,null,9690,null,1406497,null,19058,null,1323199,null,18967,null,1805900,null,33287,null,343659,null,16387,null,66818,null,5569,null,40680,null,4651,null,18503,null,2606,null,106970,null,7483,null,110688,null,6708,null,1462241,null,31436,null,214770,null,9787,null,168436,null,8158,null,86568,null,5703,null,492075,null,13610,null,500392,null,15244,null,0400000US48,Texas,48
794151,null,7348,null,671571,null,9938,null,128923,null,4022,null,80653,null,3628,null,42233,null,2881,null,220386,null,5513,null,199376,null,5561,null,122580,null,7875,null,31287,null,3999,null,4273,null,1251,null,3641,null,1166,null,1691,null,796,null,10346,null,2205,null,11336,null,1991,null,91293,null,7495,null,12587,null,2038,null,10471,null,1920,null,4024,null,1168,null,30335,null,3712,null,33876,null,3957,null,0400000US49,Utah,49
118017,null,1631,null,83996,null,2694,null,11587,null,1206,null,8808,null,942,null,3726,null,689,null,29385,null,1585,null,30490,null,1910,null,34021,null,2883,null,8753,null,1479,null,986,null,356,null,1109,null,478,null,172,null,155,null,2815,null,719,null,3671,null,885,null,25268,null,2610,null,3446,null,809,null,2966,null,772,null,1279,null,439,null,8102,null,1124,null,9475,null,1513,null,0400000US50,Vermont,50
1650143,null,10111,null,1200827,null,14994,null,200934,null,6017,null,138927,null,6851,null,67731,null,4235,null,404067,null,9347,null,389168,null,8159,null,449316,null,11795,null,97970,null,7924,null,21324,null,3421,null,10542,null,2002,null,6391,null,1623,null,26627,null,3548,null,33086,null,3756,null,351346,null,11564,null,45724,null,4063,null,36609,null,3218,null,18608,null,2516,null,118537,null,6059,null,131868,null,6036,null,0400000US51,Virginia,51
1425634,null,7020,null,1042251,null,12270,null,181030,null,5813,null,122241,null,4982,null,57810,null,3297,null,346042,null,7291,null,335128,null,7614,null,383383,null,12952,null,98071,null,7789,null,15709,null,2626,null,10810,null,1858,null,4588,null,1120,null,31747,null,4151,null,35217,null,3624,null,285312,null,11932,null,38675,null,3932,null,32564,null,3135,null,12753,null,2323,null,93714,null,6118,null,107606,null,6276,null,0400000US53,Washington,53
329258,null,5107,null,239514,null,5763,null,38533,null,2878,null,26104,null,2229,null,11855,null,1871,null,77357,null,3596,null,85665,null,3553,null,89744,null,4720,null,21229,null,3098,null,4335,null,1407,null,1345,null,540,null,1128,null,509,null,7301,null,1475,null,7120,null,1516,null,68515,null,4781,null,11929,null,1897,null,6509,null,1241,null,4471,null,1129,null,22738,null,2266,null,22868,null,2581,null,0400000US54,West Virginia,54
1201359,null,5162,null,871178,null,11383,null,138494,null,3840,null,100241,null,3320,null,45225,null,2589,null,288016,null,5447,null,299202,null,7060,null,330181,null,11403,null,84275,null,6543,null,14863,null,2232,null,8843,null,1588,null,4144,null,1150,null,28246,null,3053,null,28179,null,3089,null,245906,null,9696,null,39534,null,2821,null,25957,null,2538,null,15007,null,1818,null,80380,null,5525,null,85028,null,4782,null,0400000US55,Wisconsin,55
117109,null,2601,null,88831,null,4066,null,17427,null,1541,null,9927,null,1475,null,6579,null,1231,null,28938,null,2226,null,25960,null,2279,null,28278,null,3037,null,10410,null,2008,null,1970,null,764,null,1235,null,640,null,692,null,366,null,2632,null,875,null,3881,null,1047,null,17868,null,2792,null,3229,null,961,null,1350,null,584,null,872,null,524,null,6214,null,1435,null,6203,null,1476,null,0400000US56,Wyoming,56
791364,null,8527,null,403015,null,10853,null,46634,null,3544,null,36159,null,3348,null,18331,null,2166,null,137019,null,6457,null,164872,null,6717,null,388349,null,10817,null,66587,null,5907,null,15295,null,2357,null,6187,null,1454,null,3054,null,852,null,20406,null,2808,null,21645,null,2783,null,321762,null,9455,null,36930,null,3109,null,29693,null,2567,null,15673,null,2267,null,110540,null,5355,null,128926,null,6250,null,0400000US72,Puerto Rico,72
