C06007_001E,C06007_001EA,C06007_001M,C06007_001MA,C06007_002E,C06007_002EA,C06007_002M,C06007_002MA,C06007_003E,C06007_003EA,C06007_003M,C06007_003MA,C06007_004E,C06007_004EA,C06007_004M,C06007_004MA,C06007_005E,C06007_005EA,C06007_005M,C06007_005MA,C06007_006E,C06007_006EA,C06007_006M,C06007_006MA,C06007_007E,C06007_007EA,C06007_007M,C06007_007MA,C06007_008E,C06007_008EA,C06007_008M,C06007_008MA,C06007_009E,C06007_009EA,C06007_009M,C06007_009MA,C06007_010E,C06007_010EA,C06007_010M,C06007_010MA,C06007_011E,C06007_011EA,C06007_011M,C06007_011MA,C06007_012E,C06007_012EA,C06007_012M,C06007_012MA,C06007_013E,C06007_013EA,C06007_013M,C06007_013MA,C06007_014E,C06007_014EA,C06007_014M,C06007_014MA,C06007_015E,C06007_015EA,C06007_015M,C06007_015MA,C06007_016E,C06007_016EA,C06007_016M,C06007_016MA,C06007_017E,C06007_017EA,C06007_017M,C06007_017MA,C06007_018E,C06007_018EA,C06007_018M,C06007_018MA,C06007_019E,C06007_019EA,C06007_019M,C06007_019MA,C06007_020E,C06007_020EA,C06007_020M,C06007_020MA,C06007_021E,C06007_021EA,C06007_021M,C06007_021MA,C06007_022E,C06007_022EA,C06007_022M,C06007_022MA,C06007_023E,C06007_023EA,C06007_023M,C06007_023MA,C06007_024E,C06007_024EA,C06007_024M,C06007_024MA,C06007_025E,C06007_025EA,C06007_025M,C06007_025MA,GEO_ID,NAME,state
9084812,null,2958,null,7950037,null,18403,null,1134775,null,18215,null,623095,null,17024,null,511680,null,14022,null,4813834,null,32201,null,4630511,null,30072,null,183323,null,8937,null,144784,null,8169,null,38539,null,3551,null,3250153,null,30792,null,3074311,null,30494,null,175842,null,7856,null,149360,null,7224,null,26482,null,3170,null,109371,null,6425,null,73614,null,5262,null,35757,null,4350,null,27061,null,3727,null,8696,null,1864,null,911454,null,17692,null,171601,null,9570,null,739853,null,16598,null,301890,null,13292,null,437963,null,13065,null,0400000US13,Georgia,13
1206732,null,578,null,906731,null,10998,null,300001,null,10943,null,157246,null,6714,null,142755,null,8849,null,619163,null,11578,null,551645,null,11636,null,67518,null,4213,null,51724,null,3948,null,15794,null,2217,null,329716,null,7116,null,303677,null,7125,null,26039,null,3290,null,20596,null,2637,null,5443,null,2204,null,34640,null,3688,null,18071,null,2415,null,16569,null,2457,null,10135,null,1999,null,6434,null,1436,null,223213,null,9413,null,33338,null,3339,null,189875,null,9145,null,74791,null,5444,null,115084,null,7402,null,0400000US15,Hawaii,15
1422425,null,1773,null,1281370,null,6053,null,141055,null,5801,null,85183,null,4621,null,55872,null,5053,null,602520,null,12141,null,571162,null,11706,null,31358,null,2941,null,26794,null,2964,null,4564,null,1065,null,710267,null,12002,null,673905,null,11105,null,36362,null,3297,null,31776,null,3058,null,4586,null,1158,null,13745,null,2110,null,10724,null,1767,null,3021,null,822,null,2062,null,803,null,959,null,463,null,95893,null,5878,null,25579,null,2922,null,70314,null,5396,null,24551,null,2834,null,45763,null,4610,null,0400000US16,Idaho,16
12017820,null,2303,null,9415760,null,25950,null,2602060,null,25875,null,1460086,null,22346,null,1141974,null,24914,null,7827107,null,26561,null,7019284,null,26180,null,807823,null,17011,null,676911,null,16106,null,130912,null,6963,null,2334975,null,24246,null,2175319,null,22893,null,159656,null,7816,null,133591,null,7251,null,26065,null,2807,null,125386,null,6232,null,51730,null,3287,null,73656,null,5458,null,43604,null,4114,null,30052,null,3410,null,1730352,null,23891,null,169427,null,7803,null,1560925,null,22571,null,605980,null,12918,null,954945,null,22303,null,0400000US17,Illinois,17
5979302,null,2227,null,5527011,null,12082,null,452291,null,12225,null,267870,null,8788,null,184421,null,8593,null,4006450,null,21625,null,3873251,null,23186,null,133199,null,6983,null,100852,null,5469,null,32347,null,3373,null,1663527,null,21121,null,1585028,null,21929,null,78499,null,4602,null,64568,null,4122,null,13931,null,1959,null,32163,null,3037,null,22980,null,2640,null,9183,null,1593,null,7002,null,1387,null,2181,null,767,null,277162,null,8179,null,45752,null,3448,null,231410,null,7477,null,95448,null,4594,null,135962,null,6830,null,0400000US18,Indiana,18
2809202,null,1793,null,2625651,null,7032,null,183551,null,7091,null,108911,null,5715,null,74640,null,4266,null,2011895,null,11845,null,1958769,null,12568,null,53126,null,3807,null,45029,null,3487,null,8097,null,1269,null,669590,null,11866,null,637271,null,11615,null,32319,null,2993,null,26400,null,2724,null,5919,null,1276,null,12784,null,1998,null,10042,null,1642,null,2742,null,1110,null,1658,null,702,null,1084,null,747,null,114933,null,4303,null,19569,null,2219,null,95364,null,4417,null,35824,null,3100,null,59540,null,3768,null,0400000US19,Iowa,19
2614097,null,1866,null,2351283,null,7793,null,262814,null,7423,null,146365,null,5954,null,116449,null,5347,null,1479325,null,13636,null,1420923,null,13560,null,58402,null,3802,null,49098,null,3857,null,9304,null,1294,null,944493,null,13424,null,892886,null,13159,null,51607,null,4355,null,41609,null,3732,null,9998,null,1968,null,20661,null,2755,null,16016,null,2132,null,4645,null,1376,null,3296,null,1242,null,1349,null,678,null,169618,null,6157,null,21458,null,2662,null,148160,null,6032,null,52362,null,3882,null,95798,null,4849,null,0400000US20,Kansas,20
4023706,null,2485,null,3843284,null,8322,null,180422,null,7851,null,101825,null,6456,null,78597,null,6110,null,2779005,null,18344,null,2740681,null,18320,null,38324,null,4028,null,30433,null,3531,null,7891,null,1581,null,1092904,null,18491,null,1058647,null,18029,null,34257,null,3257,null,24808,null,2898,null,9449,null,1822,null,26027,null,2480,null,20641,null,2106,null,5386,null,1376,null,4558,null,1366,null,828,null,399,null,125770,null,6009,null,23315,null,2568,null,102455,null,5616,null,42026,null,3450,null,60429,null,5066,null,0400000US21,Kentucky,21
4173509,null,2454,null,3831702,null,9251,null,341807,null,9358,null,236955,null,8534,null,104852,null,6875,null,3239776,null,15396,null,3065876,null,15460,null,173900,null,7044,null,145653,null,6080,null,28247,null,2875,null,758635,null,13434,null,721689,null,13121,null,36946,null,3738,null,29962,null,3238,null,6984,null,1527,null,24311,null,2834,null,18047,null,2521,null,6264,null,1435,null,4713,null,1169,null,1551,null,649,null,150787,null,7112,null,26090,null,3191,null,124697,null,6358,null,56627,null,4315,null,68070,null,5684,null,0400000US22,Louisiana,22
1246940,null,956,null,1156082,null,5660,null,90858,null,5515,null,67661,null,4352,null,23197,null,3223,null,789040,null,10847,null,744229,null,10972,null,44811,null,3206,null,37359,null,2907,null,7452,null,1223,null,402020,null,10041,null,385477,null,9292,null,16543,null,1773,null,14305,null,1660,null,2238,null,650,null,12344,null,1711,null,8655,null,1397,null,3689,null,1077,null,2793,null,845,null,896,null,548,null,43536,null,3846,null,17721,null,2012,null,25815,null,3307,null,13204,null,1819,null,12611,null,2665,null,0400000US23,Maine,23
5319919,null,1975,null,4503375,null,14285,null,816544,null,14323,null,492354,null,12010,null,324190,null,8893,null,2425847,null,22048,null,2298990,null,22431,null,126857,null,6438,null,104798,null,5648,null,22059,null,2631,null,2101655,null,21349,null,1989140,null,21188,null,112515,null,6924,null,97196,null,6546,null,15319,null,1890,null,67568,null,5099,null,45629,null,4312,null,21939,null,3053,null,17702,null,2826,null,4237,null,981,null,724849,null,13623,null,169616,null,6778,null,555233,null,12250,null,272658,null,9432,null,282575,null,8907,null,0400000US24,Maryland,24
6208685,null,1188,null,4926679,null,21464,null,1282006,null,21534,null,745590,null,18089,null,536416,null,13920,null,3857987,null,22725,null,3543083,null,23582,null,314904,null,11634,null,273036,null,11431,null,41868,null,3587,null,1263401,null,16699,null,1160072,null,16483,null,103329,null,4814,null,89000,null,4650,null,14329,null,1794,null,152027,null,6581,null,43196,null,4017,null,108831,null,5609,null,54341,null,3831,null,54490,null,3979,null,935270,null,19443,null,180328,null,7968,null,754942,null,18454,null,329213,null,11015,null,425729,null,13665,null,0400000US25,Massachusetts,25
9354233,null,1987,null,8492114,null,17489,null,862119,null,16931,null,552590,null,14166,null,309529,null,10782,null,7043046,null,20522,null,6783976,null,20198,null,259070,null,10142,null,218269,null,9557,null,40801,null,3349,null,1643006,null,18313,null,1545151,null,17794,null,97855,null,5268,null,82741,null,5153,null,15114,null,1986,null,61260,null,4237,null,39716,null,3173,null,21544,null,3124,null,14093,null,2118,null,7451,null,1815,null,606921,null,14250,null,123271,null,6584,null,483650,null,13960,null,237487,null,8889,null,246163,null,9882,null,0400000US26,Michigan,26
4904175,null,1524,null,4421587,null,11021,null,482588,null,10921,null,287002,null,9022,null,195586,null,8744,null,3312165,null,14212,null,3178919,null,14076,null,133246,null,5603,null,106131,null,5503,null,27115,null,2998,null,1209403,null,13123,null,1145711,null,13312,null,63692,null,4714,null,52773,null,3986,null,10919,null,1669,null,30974,null,2734,null,22989,null,2257,null,7985,null,1710,null,6044,null,1364,null,1941,null,803,null,351633,null,9867,null,73968,null,5087,null,277665,null,9729,null,122054,null,5792,null,155611,null,7776,null,0400000US27,Minnesota,27
2731685,null,2141,null,2629825,null,4899,null,101860,null,4732,null,59859,null,4177,null,42001,null,4055,null,1924675,null,14337,null,1896805,null,14061,null,27870,null,2657,null,21271,null,2603,null,6599,null,1292,null,732506,null,14503,null,708830,null,14379,null,23676,null,2994,null,17382,null,2662,null,6294,null,1262,null,15603,null,2395,null,11986,null,1957,null,3617,null,1316,null,2536,null,1182,null,1081,null,616,null,58901,null,4597,null,12204,null,2033,null,46697,null,3794,null,18670,null,2633,null,28027,null,3559,null,0400000US28,Mississippi,28
5583484,null,2274,null,5259716,null,9971,null,323768,null,9562,null,204823,null,9067,null,118945,null,5848,null,3626186,null,19470,null,3544391,null,19959,null,81795,null,5231,null,66688,null,4712,null,15107,null,1974,null,1710233,null,20102,null,1643996,null,19777,null,66237,null,4954,null,54663,null,4202,null,11574,null,1655,null,36560,null,2724,null,28397,null,2605,null,8163,null,1653,null,6317,null,1404,null,1846,null,760,null,210505,null,8088,null,42932,null,4327,null,167573,null,7107,null,77155,null,5727,null,90418,null,4957,null,0400000US29,Missouri,29
914065,null,1468,null,870217,null,3314,null,43848,null,3205,null,34770,null,2995,null,9078,null,1865,null,486038,null,7252,null,466678,null,6943,null,19360,null,2441,null,17100,null,2461,null,2260,null,873,null,400204,null,7113,null,386845,null,6979,null,13359,null,1591,null,11021,null,1429,null,2338,null,868,null,8701,null,1791,null,7673,null,1653,null,1028,null,783,null,628,null,540,null,400,null,538,null,19122,null,2373,null,9021,null,1540,null,10101,null,1841,null,6021,null,1231,null,4080,null,1187,null,0400000US30,Montana,30
1662501,null,1623,null,1503481,null,5819,null,159020,null,5757,null,86446,null,4844,null,72574,null,4515,null,1070106,null,10607,null,1031516,null,10774,null,38590,null,3351,null,31892,null,3264,null,6698,null,1211,null,473872,null,10155,null,445316,null,10169,null,28556,null,3128,null,23960,null,2855,null,4596,null,1189,null,13766,null,1728,null,11404,null,1687,null,2362,null,629,null,1841,null,556,null,521,null,308,null,104757,null,4349,null,15245,null,2293,null,89512,null,4024,null,28753,null,2860,null,60759,null,3792,null,0400000US31,Nebraska,31
2440771,null,1744,null,1746113,null,14575,null,694658,null,14475,null,364041,null,12387,null,330617,null,11039,null,471420,null,13633,null,377915,null,11736,null,93505,null,7077,null,71904,null,6300,null,21601,null,3485,null,1428859,null,17737,null,1274358,null,16853,null,154501,null,7958,null,125484,null,7292,null,29017,null,4008,null,37003,null,3690,null,24733,null,2547,null,12270,null,2518,null,8435,null,2102,null,3835,null,1020,null,503489,null,10980,null,69107,null,5926,null,434382,null,10156,null,158218,null,7582,null,276164,null,9037,null,0400000US32,Nevada,32
1249886,null,971,null,1149610,null,6266,null,100276,null,6349,null,68013,null,5107,null,32263,null,3725,null,504150,null,9213,null,480697,null,8887,null,23453,null,2344,null,18350,null,1997,null,5103,null,1153,null,665456,null,10061,null,640163,null,10368,null,25293,null,2694,null,21943,null,2518,null,3350,null,903,null,12450,null,2008,null,8010,null,1373,null,4440,null,1396,null,2769,null,1061,null,1671,null,761,null,67830,null,4850,null,20740,null,2390,null,47090,null,4609,null,24951,null,3228,null,22139,null,3450,null,0400000US33,New Hampshire,33
8152722,null,1373,null,5831958,null,24589,null,2320764,null,24541,null,1334342,null,24620,null,986422,null,20989,null,4107130,null,30289,null,3629276,null,30420,null,477854,null,14072,null,417857,null,13073,null,59997,null,4682,null,2081784,null,22220,null,1869977,null,21930,null,211807,null,9588,null,181256,null,8574,null,30551,null,2948,null,213927,null,8352,null,52024,null,4241,null,161903,null,7996,null,88094,null,6205,null,73809,null,4951,null,1749881,null,23895,null,280681,null,10598,null,1469200,null,21615,null,647135,null,15403,null,822065,null,20269,null,0400000US34,New Jersey,34
1859881,null,2560,null,1193998,null,14199,null,665883,null,13661,null,486712,null,12055,null,179171,null,8342,null,907694,null,12390,null,552969,null,14334,null,354725,null,11322,null,306115,null,10751,null,48610,null,3877,null,733469,null,10756,null,602110,null,9854,null,131359,null,6949,null,111674,null,6131,null,19685,null,2220,null,23806,null,2813,null,15053,null,2318,null,8753,null,1853,null,7086,null,1572,null,1667,null,746,null,194912,null,9768,null,23866,null,3136,null,171046,null,9141,null,61837,null,5574,null,109209,null,7650,null,0400000US35,New Mexico,35
18322949,null,2257,null,13011251,null,36530,null,5311698,null,36119,null,2889296,null,36942,null,2422402,null,37083,null,11454748,null,35763,null,9838896,null,37102,null,1615852,null,22088,null,1379334,null,22945,null,236518,null,10107,null,2247268,null,24641,null,2071057,null,23165,null,176211,null,8895,null,147515,null,7846,null,28696,null,3225,null,466882,null,13646,null,109976,null,5475,null,356906,null,12162,null,192553,null,9534,null,164353,null,6860,null,4154051,null,35501,null,991322,null,20745,null,3162729,null,33371,null,1169894,null,24831,null,1992835,null,31664,null,0400000US36,New York,36
8726819,null,3339,null,7847684,null,15111,null,879135,null,14761,null,482035,null,13388,null,397100,null,10144,null,4891422,null,31313,null,4744479,null,30671,null,146943,null,7639,null,116565,null,7242,null,30378,null,3208,null,3080112,null,33079,null,2927251,null,30728,null,152861,null,8769,null,128510,null,7444,null,24351,null,3066,null,96835,null,6144,null,64392,null,4609,null,32443,null,3882,null,23585,null,2884,null,8858,null,1757,null,658450,null,13641,null,111562,null,7150,null,546888,null,12916,null,213375,null,7948,null,333513,null,10770,null,0400000US37,North Carolina,37
604295,null,932,null,574291,null,2750,null,30004,null,2746,null,22047,null,2171,null,7957,null,1464,null,415688,null,6195,null,402946,null,6359,null,12742,null,1529,null,10446,null,1424,null,2296,null,545,null,169249,null,5807,null,162043,null,5954,null,7206,null,1260,null,6245,null,1196,null,961,null,393,null,4318,null,902,null,3518,null,811,null,800,null,418,null,454,null,298,null,346,null,288,null,15040,null,2022,null,5784,null,1128,null,9256,null,1677,null,4902,null,1234,null,4354,null,1234,null,0400000US38,North Dakota,38
10805366,null,2387,null,10124018,null,16331,null,681348,null,16334,null,440369,null,12978,null,240979,null,9638,null,8002591,null,27003,null,7769283,null,28320,null,233308,null,9973,null,184393,null,8645,null,48915,null,4482,null,2296878,null,24374,null,2210338,null,23328,null,86540,null,5637,null,67939,null,4611,null,18601,null,2766,null,77619,null,4624,null,42621,null,3328,null,34998,null,2870,null,20387,null,2305,null,14611,null,2259,null,428278,null,11546,null,101776,null,5719,null,326502,null,10754,null,167650,null,6846,null,158852,null,7604,null,0400000US39,Ohio,39
3415068,null,1881,null,3121089,null,9676,null,293979,null,9745,null,167550,null,7853,null,126429,null,5710,null,2000478,null,16738,null,1932549,null,15640,null,67929,null,4954,null,55802,null,4501,null,12127,null,1946,null,1198536,null,15856,null,1135269,null,15749,null,63267,null,4954,null,52096,null,4471,null,11171,null,1875,null,27683,null,2728,null,21765,null,2297,null,5918,null,1364,null,4727,null,1165,null,1191,null,523,null,188371,null,7080,null,31506,null,3645,null,156865,null,6381,null,54925,null,4126,null,101940,null,5029,null,0400000US40,Oklahoma,40
3580799,null,1691,null,3058070,null,14658,null,522729,null,14833,null,297074,null,12405,null,225655,null,9993,null,1533185,null,18433,null,1419766,null,19576,null,113419,null,6873,null,90333,null,6220,null,23086,null,2944,null,1643990,null,17234,null,1548260,null,16701,null,95730,null,6594,null,83308,null,6604,null,12422,null,2298,null,38877,null,3392,null,29127,null,2598,null,9750,null,1997,null,7433,null,1663,null,2317,null,1093,null,364747,null,11562,null,60917,null,4623,null,303830,null,12067,null,116000,null,7774,null,187830,null,8972,null,0400000US41,Oregon,41
11860950,null,2180,null,10718082,null,17699,null,1142868,null,17658,null,719980,null,16212,null,422888,null,13490,null,8726348,null,23835,null,8387312,null,23720,null,339036,null,11253,null,277412,null,10210,null,61624,null,4063,null,2265304,null,22512,null,2110581,null,22644,null,154723,null,6953,null,128810,null,6002,null,25913,null,2788,null,184834,null,7639,null,59806,null,3964,null,125028,null,7166,null,64970,null,4607,null,60058,null,4893,null,684464,null,16277,null,160383,null,7581,null,524081,null,12889,null,248788,null,11202,null,275293,null,10682,null,0400000US42,Pennsylvania,42
993039,null,888,null,783190,null,7049,null,209849,null,7040,null,121091,null,6232,null,88758,null,5347,null,577752,null,10372,null,521525,null,9975,null,56227,null,4583,null,49138,null,4667,null,7089,null,1448,null,262966,null,8551,null,234303,null,8112,null,28663,null,3495,null,23208,null,3422,null,5455,null,1325,null,19412,null,2478,null,5809,null,1250,null,13603,null,2263,null,8407,null,1809,null,5196,null,1578,null,132909,null,7447,null,21553,null,2704,null,111356,null,6644,null,40338,null,3790,null,71018,null,4769,null,0400000US44,Rhode Island,44
4250118,null,2475,null,3980933,null,9250,null,269185,null,8933,null,146607,null,7362,null,122578,null,6192,null,2440284,null,21722,null,2396032,null,22052,null,44252,null,3747,null,34716,null,3523,null,9536,null,1991,null,1562199,null,22191,null,1504480,null,21854,null,57719,null,4849,null,46190,null,4392,null,11529,null,2170,null,44623,null,3835,null,34202,null,3258,null,10421,null,1806,null,7908,null,1427,null,2513,null,808,null,203012,null,7470,null,46219,null,3671,null,156793,null,7095,null,57793,null,4539,null,99000,null,5762,null,0400000US45,South Carolina,45
752710,null,1231,null,705175,null,4804,null,47535,null,4476,null,33293,null,3714,null,14242,null,2215,null,484965,null,7701,null,463229,null,8120,null,21736,null,2381,null,18106,null,2149,null,3630,null,1204,null,241792,null,7525,null,232323,null,7331,null,9469,null,1412,null,7961,null,1383,null,1508,null,564,null,4798,null,1276,null,3373,null,893,null,1425,null,877,null,604,null,424,null,821,null,695,null,21155,null,3035,null,6250,null,1317,null,14905,null,2864,null,6622,null,2148,null,8283,null,1564,null,0400000US46,South Dakota,46
5873924,null,2822,null,5521450,null,11343,null,352474,null,11373,null,203454,null,8683,null,149020,null,7638,null,3514572,null,23925,null,3450928,null,23771,null,63644,null,5243,null,52848,null,5004,null,10796,null,1846,null,2052677,null,22897,null,1988757,null,22617,null,63920,null,4148,null,53941,null,3724,null,9979,null,1658,null,43388,null,4605,null,34543,null,3927,null,8845,null,1743,null,5993,null,1372,null,2852,null,958,null,263287,null,10058,null,47222,null,4130,null,216065,null,9285,null,90672,null,6067,null,125393,null,6986,null,0400000US47,Tennessee,47
22716319,null,4163,null,14950108,null,39368,null,7766211,null,39695,null,4477931,null,46460,null,3288280,null,35439,null,13149928,null,48326,null,9697971,null,44635,null,3451957,null,35090,null,2729353,null,36165,null,722604,null,16409,null,5322014,null,40858,null,4732231,null,38771,null,589783,null,14841,null,477292,null,14110,null,112491,null,4719,null,286359,null,11200,null,163320,null,7913,null,123039,null,7905,null,87828,null,5715,null,35211,null,3796,null,3958018,null,36173,null,356586,null,13712,null,3601432,null,36881,null,1183458,null,21667,null,2417974,null,33375,null,0400000US48,Texas,48
2513546,null,1600,null,2166101,null,10436,null,347445,null,9953,null,215429,null,8983,null,132016,null,7641,null,1498511,null,14373,null,1406797,null,14236,null,91714,null,6639,null,78574,null,5925,null,13140,null,1814,null,773050,null,14916,null,699746,null,14627,null,73304,null,5584,null,61839,null,4922,null,11465,null,2408,null,26609,null,3327,null,20801,null,3383,null,5808,null,1423,null,4334,null,1144,null,1474,null,694,null,215376,null,7054,null,38757,null,4314,null,176619,null,7418,null,70682,null,4946,null,105937,null,6452,null,0400000US49,Utah,49
589327,null,557,null,563234,null,2775,null,26093,null,2648,null,18714,null,2117,null,7379,null,1158,null,302484,null,5953,null,294811,null,6157,null,7673,null,1228,null,6371,null,1126,null,1302,null,477,null,261602,null,6019,null,255449,null,5962,null,6153,null,1121,null,5452,null,1038,null,701,null,281,null,4934,null,985,null,4060,null,941,null,874,null,353,null,623,null,325,null,251,null,164,null,20307,null,2221,null,8914,null,1195,null,11393,null,1831,null,6268,null,1307,null,5125,null,1059,null,0400000US50,Vermont,50
