B16008_001E,B16008_001EA,B16008_001M,B16008_001MA,B16008_002E,B16008_002EA,B16008_002M,B16008_002MA,B16008_003E,B16008_003EA,B16008_003M,B16008_003MA,B16008_004E,B16008_004EA,B16008_004M,B16008_004MA,B16008_005E,B16008_005EA,B16008_005M,B16008_005MA,B16008_006E,B16008_006EA,B16008_006M,B16008_006MA,B16008_007E,B16008_007EA,B16008_007M,B16008_007MA,B16008_008E,B16008_008EA,B16008_008M,B16008_008MA,B16008_009E,B16008_009EA,B16008_009M,B16008_009MA,B16008_010E,B16008_010EA,B16008_010M,B16008_010MA,B16008_011E,B16008_011EA,B16008_011M,B16008_011MA,B16008_012E,B16008_012EA,B16008_012M,B16008_012MA,B16008_013E,B16008_013EA,B16008_013M,B16008_013MA,B16008_014E,B16008_014EA,B16008_014M,B16008_014MA,B16008_015E,B16008_015EA,B16008_015M,B16008_015MA,B16008_016E,B16008_016EA,B16008_016M,B16008_016MA,B16008_017E,B16008_017EA,B16008_017M,B16008_017MA,B16008_018E,B16008_018EA,B16008_018M,B16008_018MA,B16008_019E,B16008_019EA,B16008_019M,B16008_019MA,B16008_020E,B16008_020EA,B16008_020M,B16008_020MA,B16008_021E,B16008_021EA,B16008_021M,B16008_021MA,B16008_022E,B16008_022EA,B16008_022M,B16008_022MA,B16008_023E,B16008_023EA,B16008_023M,B16008_023MA,B16008_024E,B16008_024EA,B16008_024M,B16008_024MA,B16008_025E,B16008_025EA,B16008_025M,B16008_025MA,B16008_026E,B16008_026EA,B16008_026M,B16008_026MA,B16008_027E,B16008_027EA,B16008_027M,B16008_027MA,B16008_028E,B16008_028EA,B16008_028M,B16008_028MA,B16008_029E,B16008_029EA,B16008_029M,B16008_029MA,B16008_030E,B16008_030EA,B16008_030M,B16008_030MA,B16008_031E,B16008_031EA,B16008_031M,B16008_031MA,B16008_032E,B16008_032EA,B16008_032M,B16008_032MA,B16008_033E,B16008_033EA,B16008_033M,B16008_033MA,B16008_034E,B16008_034EA,B16008_034M,B16008_034MA,B16008_035E,B16008_035EA,B16008_035M,B16008_035MA,B16008_036E,B16008_036EA,B16008_036M,B16008_036MA,B16008_037E,B16008_037EA,B16008_037M,B16008_037MA,B16008_038E,B16008_038EA,B16008_038M,B16008_038MA,B16008_039E,B16008_039EA,B16008_039M,B16008_039MA,B16008_040E,B16008_040EA,B16008_040M,B16008_040MA,B16008_041E,B16008_041EA,B16008_041M,B16008_041MA,GEO_ID,NAME,state
9084812,null,2958,null,8173358,null,17573,null,1756921,null,7165,null,1570366,null,8508,null,129231,null,5849,null,28564,null,4144,null,22446,null,2139,null,6314,null,2022,null,6416437,null,15465,null,6208070,null,14236,null,134573,null,7246,null,47739,null,4166,null,18359,null,2573,null,7696,null,2062,null,911454,null,17692,null,315681,null,11354,null,14229,null,2185,null,6726,null,1451,null,1308,null,617,null,3912,null,1216,null,1605,null,661,null,678,null,535,null,301452,null,11181,null,90738,null,6088,null,52030,null,4630,null,76188,null,6948,null,60851,null,4693,null,21645,null,2923,null,595773,null,15249,null,67108,null,6067,null,8546,null,2152,null,39461,null,4266,null,9205,null,2535,null,7528,null,1671,null,2368,null,1234,null,528665,null,12657,null,65591,null,6035,null,301683,null,8684,null,72733,null,7224,null,65313,null,5328,null,23345,null,3522,null,0400000US13,Georgia,13
1206732,null,578,null,983519,null,9471,null,191879,null,2101,null,167961,null,3746,null,2596,null,846,null,1433,null,886,null,19706,null,2523,null,183,null,226,null,791640,null,8894,null,705432,null,9338,null,13691,null,2209,null,7480,null,1588,null,64524,null,4381,null,513,null,331,null,223213,null,9413,null,129471,null,6505,null,3378,null,885,null,1498,null,569,null,0,null,275,null,0,null,275,null,1880,null,871,null,0,null,275,null,126093,null,6407,null,19775,null,2649,null,4522,null,1380,null,4075,null,1222,null,97069,null,5574,null,652,null,424,null,93742,null,6854,null,6653,null,1698,null,567,null,403,null,155,null,190,null,991,null,734,null,4940,null,1255,null,0,null,275,null,87089,null,6276,null,11498,null,2119,null,2799,null,1115,null,5960,null,1629,null,66356,null,5372,null,476,null,323,null,0400000US15,Hawaii,15
1422425,null,1773,null,1326532,null,5888,null,286259,null,2745,null,259638,null,3175,null,23164,null,2732,null,1667,null,611,null,1183,null,594,null,607,null,398,null,1040273,null,5018,null,996153,null,4833,null,30392,null,2622,null,9250,null,1505,null,2339,null,878,null,2139,null,757,null,95893,null,5878,null,31993,null,2891,null,1625,null,722,null,1150,null,598,null,304,null,324,null,0,null,263,null,55,null,96,null,116,null,194,null,30368,null,2754,null,12230,null,1484,null,9992,null,2063,null,5157,null,1409,null,2568,null,682,null,421,null,364,null,63900,null,5271,null,7647,null,2126,null,935,null,670,null,4690,null,1641,null,258,null,175,null,1006,null,892,null,758,null,540,null,56253,null,4268,null,11264,null,2324,null,35369,null,3113,null,4319,null,1670,null,4039,null,1357,null,1262,null,853,null,0400000US16,Idaho,16
12017820,null,2303,null,10287468,null,23964,null,2185234,null,6763,null,1746522,null,10277,null,329667,null,7600,null,66077,null,5225,null,28751,null,2823,null,14217,null,2840,null,8102234,null,22302,null,7499811,null,20982,null,404677,null,12565,null,150922,null,7386,null,30546,null,2498,null,16278,null,2833,null,1730352,null,23891,null,781039,null,15494,null,22854,null,2735,null,9490,null,1531,null,4282,null,1291,null,5798,null,1132,null,2538,null,888,null,746,null,506,null,758185,null,15323,null,96740,null,5515,null,218991,null,8993,null,269084,null,10676,null,135400,null,6437,null,37970,null,4419,null,949313,null,23668,null,73390,null,5419,null,4559,null,1246,null,44542,null,3957,null,12284,null,2216,null,8575,null,1534,null,3430,null,1527,null,875923,null,21848,null,58638,null,4497,null,516313,null,16129,null,165672,null,9908,null,105698,null,6379,null,29602,null,4752,null,0400000US17,Illinois,17
5979302,null,2227,null,5702140,null,8391,null,1115195,null,4482,null,1040906,null,6516,null,46189,null,4582,null,22307,null,3091,null,4186,null,945,null,1607,null,933,null,4586945,null,7081,null,4440353,null,9455,null,78515,null,4197,null,59662,null,4272,null,4784,null,977,null,3631,null,979,null,277162,null,8179,null,98690,null,6245,null,6740,null,1402,null,3360,null,886,null,1813,null,831,null,1316,null,692,null,101,null,133,null,150,null,161,null,91950,null,5815,null,22469,null,2204,null,25045,null,2910,null,27771,null,3621,null,12658,null,1986,null,4007,null,1432,null,178472,null,7990,null,20411,null,3083,null,2444,null,957,null,11481,null,2247,null,2748,null,1068,null,3054,null,1214,null,684,null,712,null,158061,null,6304,null,17479,null,2076,null,86580,null,3831,null,20790,null,3183,null,25062,null,2776,null,8150,null,2227,null,0400000US18,Indiana,18
2809202,null,1793,null,2694269,null,4610,null,497695,null,2694,null,463730,null,3445,null,23888,null,2302,null,6153,null,1475,null,2953,null,874,null,971,null,470,null,2196574,null,3981,null,2142352,null,4873,null,32927,null,2763,null,16422,null,2184,null,2462,null,978,null,2411,null,654,null,114933,null,4303,null,41491,null,2963,null,3549,null,860,null,2350,null,804,null,420,null,302,null,283,null,226,null,318,null,316,null,178,null,246,null,37942,null,2945,null,9852,null,1579,null,7787,null,1594,null,7020,null,1254,null,11843,null,1694,null,1440,null,701,null,73442,null,4536,null,8220,null,1685,null,782,null,550,null,3905,null,1104,null,1177,null,509,null,1306,null,613,null,1050,null,739,null,65222,null,3933,null,6585,null,1671,null,34029,null,2435,null,8993,null,2028,null,12337,null,2048,null,3278,null,1115,null,0400000US19,Iowa,19
2614097,null,1866,null,2444479,null,6393,null,483356,null,3201,null,436975,null,3917,null,36046,null,2424,null,5057,null,1206,null,4917,null,1133,null,361,null,281,null,1961123,null,5219,null,1892850,null,6127,null,47194,null,3497,null,14154,null,2047,null,5098,null,1295,null,1827,null,535,null,169618,null,6157,null,53081,null,3423,null,2396,null,784,null,1451,null,605,null,663,null,393,null,108,null,126,null,113,null,124,null,61,null,109,null,50685,null,3312,null,10521,null,1622,null,16702,null,2341,null,7836,null,1704,null,14251,null,1612,null,1375,null,715,null,116537,null,5634,null,11806,null,1940,null,745,null,439,null,8801,null,1770,null,1062,null,507,null,813,null,355,null,385,null,408,null,104731,null,4899,null,8741,null,1729,null,66232,null,4079,null,8248,null,1831,null,16696,null,1926,null,4814,null,1199,null,0400000US20,Kansas,20
4023706,null,2485,null,3897936,null,6781,null,712176,null,3873,null,684668,null,4404,null,16727,null,2210,null,7694,null,1760,null,2593,null,844,null,494,null,398,null,3185760,null,5834,null,3135301,null,7182,null,28962,null,2532,null,16877,null,2465,null,2284,null,791,null,2336,null,922,null,125770,null,6009,null,39825,null,3736,null,4998,null,1356,null,2769,null,993,null,229,null,245,null,744,null,477,null,819,null,664,null,437,null,399,null,34827,null,3121,null,10424,null,1753,null,5535,null,1341,null,9230,null,1651,null,7187,null,1390,null,2451,null,1157,null,85945,null,6516,null,9630,null,2011,null,1467,null,767,null,4150,null,1318,null,1220,null,581,null,2283,null,651,null,510,null,427,null,76315,null,5587,null,8655,null,1788,null,37448,null,3558,null,13298,null,2993,null,11518,null,1871,null,5396,null,1817,null,0400000US21,Kentucky,21
4173509,null,2454,null,4022722,null,7249,null,793026,null,3195,null,754932,null,4605,null,19147,null,2849,null,9244,null,2051,null,7644,null,1234,null,2059,null,1368,null,3229696,null,6305,null,3050680,null,8465,null,41121,null,3904,null,128829,null,5676,null,5921,null,1156,null,3145,null,1079,null,150787,null,7112,null,64779,null,4705,null,2347,null,1143,null,848,null,531,null,774,null,714,null,686,null,537,null,39,null,66,null,0,null,281,null,62432,null,4429,null,11807,null,1727,null,22626,null,2881,null,6840,null,1381,null,16970,null,2133,null,4189,null,1804,null,86008,null,6929,null,8455,null,2156,null,1288,null,721,null,4646,null,1280,null,1185,null,874,null,1002,null,662,null,334,null,306,null,77553,null,6064,null,12147,null,2483,null,35678,null,3177,null,11145,null,2610,null,15571,null,2275,null,3012,null,1293,null,0400000US22,Louisiana,22
1246940,null,956,null,1203404,null,3965,null,195181,null,1943,null,185348,null,2316,null,3259,null,1073,null,3921,null,968,null,1538,null,660,null,1115,null,538,null,1008223,null,3529,null,953013,null,4855,null,7101,null,1271,null,45260,null,3334,null,1673,null,667,null,1176,null,389,null,43536,null,3846,null,24228,null,2519,null,1957,null,865,null,1280,null,575,null,9,null,31,null,96,null,170,null,111,null,189,null,461,null,596,null,22271,null,2374,null,9759,null,1391,null,644,null,354,null,7101,null,1552,null,3750,null,816,null,1017,null,631,null,19308,null,3232,null,3060,null,1472,null,417,null,373,null,136,null,130,null,612,null,391,null,19,null,37,null,1876,null,1382,null,16248,null,2505,null,6265,null,1224,null,1021,null,504,null,3904,null,1319,null,2708,null,768,null,2350,null,1651,null,0400000US23,Maine,23
5319919,null,1975,null,4595070,null,13562,null,921341,null,4357,null,813264,null,7143,null,58304,null,4337,null,24204,null,3205,null,18153,null,1988,null,7416,null,1899,null,3673729,null,12233,null,3520495,null,12211,null,72875,null,4844,null,51569,null,4069,null,18674,null,2123,null,10116,null,2150,null,724849,null,13623,null,330610,null,9098,null,13486,null,2078,null,6719,null,1511,null,2424,null,1110,null,2048,null,831,null,1465,null,591,null,830,null,500,null,317124,null,8610,null,82108,null,4742,null,47787,null,3937,null,80139,null,5318,null,78075,null,4764,null,29015,null,3507,null,394239,null,11795,null,36036,null,3830,null,8324,null,2103,null,11820,null,2006,null,6099,null,1716,null,6231,null,1970,null,3562,null,1552,null,358203,null,10368,null,72465,null,5078,null,125710,null,6316,null,70241,null,6292,null,54889,null,4197,null,34898,null,5235,null,0400000US24,Maryland,24
6208685,null,1188,null,5273415,null,19523,null,994370,null,4908,null,830937,null,7299,null,80540,null,4494,null,52126,null,4206,null,24673,null,2460,null,6094,null,1773,null,4279045,null,18249,null,3915414,null,19668,null,183773,null,6459,null,146878,null,7965,null,23374,null,2520,null,9606,null,1858,null,935270,null,19443,null,459274,null,12214,null,16481,null,2221,null,8506,null,1524,null,1760,null,793,null,4028,null,1351,null,1405,null,680,null,782,null,638,null,442793,null,11912,null,101050,null,5028,null,62663,null,4842,null,170663,null,9309,null,87888,null,4878,null,20529,null,3080,null,475996,null,14850,null,37127,null,4140,null,4424,null,1375,null,10442,null,2136,null,13152,null,2483,null,5063,null,1372,null,4046,null,1752,null,438869,null,13365,null,66348,null,5680,null,109995,null,6113,null,164093,null,10012,null,74433,null,5241,null,24000,null,3627,null,0400000US25,Massachusetts,25
9354233,null,1987,null,8747312,null,14668,null,1681332,null,5096,null,1550922,null,8146,null,59737,null,3938,null,36012,null,4011,null,13430,null,2071,null,21231,null,4009,null,7065980,null,13468,null,6817921,null,14119,null,120834,null,6892,null,87689,null,4923,null,12641,null,1707,null,26895,null,2887,null,606921,null,14250,null,296420,null,10063,null,17481,null,2437,null,7658,null,1241,null,1065,null,484,null,4233,null,1229,null,1561,null,962,null,2964,null,1280,null,278939,null,9276,null,67029,null,4680,null,18998,null,2476,null,90512,null,5319,null,44260,null,3600,null,58140,null,4874,null,310501,null,13090,null,33265,null,3818,null,3748,null,1008,null,8679,null,1692,null,6330,null,1360,null,6676,null,1189,null,7832,null,2932,null,277236,null,11065,null,44836,null,3790,null,73377,null,5806,null,66974,null,5323,null,52056,null,3365,null,39993,null,5783,null,0400000US26,Michigan,26
4904175,null,1524,null,4552542,null,9895,null,856252,null,4041,null,770369,null,4834,null,38839,null,3185,null,13972,null,1948,null,23902,null,2647,null,9170,null,1872,null,3696290,null,7734,null,3577250,null,8232,null,48950,null,3350,null,40446,null,2560,null,18574,null,2180,null,11070,null,1583,null,351633,null,9867,null,155900,null,6028,null,13099,null,1994,null,7875,null,1532,null,444,null,264,null,1081,null,500,null,1613,null,603,null,2086,null,1027,null,142801,null,5481,null,35219,null,2792,null,13458,null,2123,null,22242,null,2517,null,49507,null,3185,null,22375,null,3532,null,195733,null,9522,null,26542,null,3512,null,4238,null,1105,null,8055,null,1714,null,4895,null,1780,null,5361,null,1780,null,3993,null,1357,null,169191,null,7369,null,26636,null,2939,null,63567,null,3710,null,22879,null,3174,null,34463,null,3742,null,21646,null,2683,null,0400000US27,Minnesota,27
2731685,null,2141,null,2672784,null,4804,null,540558,null,2602,null,524697,null,3034,null,10878,null,1576,null,1291,null,646,null,1731,null,678,null,1961,null,876,null,2132226,null,3775,null,2092924,null,4640,null,23269,null,2466,null,7021,null,1342,null,2622,null,806,null,6390,null,1396,null,58901,null,4597,null,18212,null,2208,null,872,null,447,null,717,null,413,null,91,null,113,null,0,null,291,null,64,null,121,null,0,null,291,null,17340,null,2102,null,6142,null,1323,null,3435,null,930,null,2572,null,880,null,4601,null,1374,null,590,null,463,null,40689,null,4329,null,3121,null,960,null,612,null,434,null,1567,null,652,null,350,null,342,null,306,null,429,null,286,null,332,null,37568,null,4027,null,4733,null,1261,null,21800,null,2992,null,3801,null,1255,null,5573,null,1449,null,1661,null,821,null,0400000US28,Mississippi,28
5583484,null,2274,null,5372979,null,8233,null,1002683,null,4192,null,948582,null,5043,null,30967,null,2541,null,15719,null,2274,null,4731,null,976,null,2684,null,1279,null,4370296,null,7394,null,4268202,null,9485,null,58067,null,4473,null,32248,null,3038,null,7642,null,1450,null,4137,null,1195,null,210505,null,8088,null,89838,null,4541,null,8991,null,1762,null,6124,null,1536,null,616,null,336,null,1051,null,560,null,987,null,596,null,213,null,194,null,80847,null,4416,null,21095,null,2861,null,12689,null,2093,null,21399,null,2776,null,20114,null,1978,null,5550,null,1485,null,120667,null,7179,null,14779,null,2662,null,2072,null,1125,null,5451,null,1378,null,3643,null,1375,null,1544,null,588,null,2069,null,1371,null,105888,null,5768,null,13641,null,2091,null,39003,null,3299,null,24861,null,3346,null,20460,null,2536,null,7923,null,2237,null,0400000US29,Missouri,29
914065,null,1468,null,894943,null,2820,null,159117,null,1424,null,152851,null,1970,null,2384,null,910,null,2391,null,836,null,323,null,252,null,1168,null,612,null,735826,null,2458,null,708345,null,2825,null,9207,null,1186,null,11187,null,1660,null,475,null,301,null,6612,null,1042,null,19122,null,2373,null,9942,null,1234,null,905,null,453,null,847,null,451,null,28,null,48,null,30,null,51,null,0,null,240,null,0,null,240,null,9037,null,1115,null,5113,null,824,null,942,null,570,null,1827,null,504,null,945,null,549,null,210,null,249,null,9180,null,2037,null,610,null,390,null,184,null,291,null,210,null,219,null,117,null,158,null,99,null,144,null,0,null,240,null,8570,null,1938,null,2877,null,1005,null,1358,null,696,null,2134,null,902,null,1347,null,588,null,854,null,698,null,0400000US30,Montana,30
1662501,null,1623,null,1557744,null,4595,null,302257,null,2504,null,270810,null,3078,null,25773,null,2242,null,2380,null,898,null,1610,null,590,null,1684,null,873,null,1255487,null,4095,null,1217426,null,4886,null,23780,null,2520,null,10835,null,1588,null,2031,null,813,null,1415,null,585,null,104757,null,4349,null,32021,null,2708,null,2356,null,862,null,1341,null,722,null,295,null,390,null,70,null,112,null,591,null,431,null,59,null,95,null,29665,null,2597,null,7169,null,1228,null,11859,null,1912,null,2604,null,799,null,5744,null,972,null,2289,null,932,null,72736,null,4142,null,8568,null,2223,null,1091,null,932,null,4525,null,1332,null,646,null,678,null,1676,null,990,null,630,null,493,null,64168,null,3245,null,5644,null,1411,null,39998,null,2550,null,5093,null,1551,null,8829,null,1608,null,4604,null,1447,null,0400000US31,Nebraska,31
