C17013_001E,C17013_001EA,C17013_001M,C17013_001MA,C17013_002E,C17013_002EA,C17013_002M,C17013_002MA,C17013_003E,C17013_003EA,C17013_003M,C17013_003MA,C17013_004E,C17013_004EA,C17013_004M,C17013_004MA,C17013_005E,C17013_005EA,C17013_005M,C17013_005MA,C17013_006E,C17013_006EA,C17013_006M,C17013_006MA,C17013_007E,C17013_007EA,C17013_007M,C17013_007MA,C17013_008E,C17013_008EA,C17013_008M,C17013_008MA,C17013_009E,C17013_009EA,C17013_009M,C17013_009MA,C17013_010E,C17013_010EA,C17013_010M,C17013_010MA,C17013_011E,C17013_011EA,C17013_011M,C17013_011MA,GEO_ID,NAME,state
3120138,null,16955,null,309309,null,9787,null,98334,null,4804,null,137879,null,7393,null,59333,null,4200,null,13763,null,1631,null,2810829,null,16463,null,1249170,null,13282,null,1169808,null,13008,null,345952,null,7845,null,45899,null,3728,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,62627,null,3698,null,78340,null,4726,null,31104,null,3433,null,5837,null,1245,null,1479647,null,12225,null,728169,null,11005,null,576932,null,10147,null,153533,null,6982,null,21013,null,2072,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,23389,null,2297,null,25710,null,2448,null,9987,null,1566,null,2094,null,793,null,737082,null,7320,null,389168,null,7007,null,267395,null,5675,null,73255,null,3378,null,7264,null,1262,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,21497,null,2216,null,29152,null,2851,null,11324,null,1711,null,2888,null,856,null,657320,null,7464,null,330292,null,6220,null,249584,null,6175,null,69794,null,3848,null,7650,null,1240,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62528,null,3442,null,75962,null,4874,null,22781,null,2787,null,3706,null,941,null,981644,null,10597,null,487064,null,9144,null,401140,null,7863,null,84437,null,4012,null,9003,null,1638,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,54328,null,4303,null,67420,null,4950,null,22243,null,2573,null,5653,null,1189,null,979255,null,11421,null,455992,null,8420,null,413234,null,9732,null,98503,null,5128,null,11526,null,1963,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,12699,null,1911,null,13348,null,1805,null,2228,null,729,null,662,null,432,null,318624,null,5723,null,173642,null,4868,null,122212,null,4304,null,21204,null,1774,null,1566,null,491,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,31388,null,3157,null,38431,null,3634,null,13408,null,1984,null,2131,null,816,null,1306330,null,11281,null,579013,null,9117,null,559461,null,9963,null,145170,null,5903,null,22686,null,2339,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,42962,null,3648,null,47562,null,3727,null,15137,null,1992,null,2950,null,799,null,1448446,null,13792,null,643711,null,10231,null,635148,null,11310,null,155229,null,5982,null,14358,null,1894,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,104780,null,5145,null,125673,null,6195,null,47513,null,3814,null,14150,null,2156,null,2231642,null,15674,null,1088615,null,12081,null,879694,null,12945,null,235436,null,6882,null,27897,null,2421,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,35625,null,2793,null,37217,null,2836,null,15561,null,1870,null,6512,null,1269,null,1254252,null,10299,null,622549,null,7744,null,485731,null,7585,null,131233,null,4205,null,14739,null,1514,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,44121,null,3916,null,59334,null,4275,null,22086,null,2733,null,5003,null,1231,null,623587,null,10341,null,300100,null,7110,null,259625,null,7605,null,57258,null,4059,null,6604,null,1424,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,62422,null,3943,null,76177,null,5293,null,24082,null,2901,null,5791,null,1352,null,1374903,null,10549,null,697405,null,9736,null,529111,null,10523,null,131927,null,5227,null,16460,null,2049,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8629,null,1346,null,10148,null,1702,null,4359,null,1120,null,293,null,183,null,212511,null,5143,null,120144,null,4301,null,72632,null,3441,null,17448,null,1809,null,2287,null,558,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,15432,null,1887,null,14614,null,2041,null,7366,null,1272,null,1145,null,504,null,419409,null,6807,null,210189,null,4982,null,156181,null,5061,null,47244,null,2772,null,5795,null,1136,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,18683,null,2292,null,23878,null,2895,null,11604,null,2182,null,2556,null,827,null,575515,null,10266,null,263966,null,7671,null,227658,null,6572,null,71811,null,4108,null,12080,null,1910,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,7815,null,1436,null,8162,null,1424,null,2278,null,925,null,417,null,274,null,317819,null,4419,null,154910,null,3797,null,131129,null,4267,null,28951,null,2857,null,2829,null,829,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,55247,null,4484,null,68992,null,5204,null,20867,null,2425,null,5898,null,1389,null,2021027,null,12469,null,831446,null,12266,null,924745,null,11696,null,236536,null,7987,null,28300,null,2900,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,21026,null,2035,null,30461,null,3043,null,12114,null,2243,null,2860,null,1005,null,422835,null,7011,null,210758,null,5243,null,161208,null,5902,null,44172,null,3149,null,6697,null,1439,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,175719,null,6079,null,216755,null,8164,null,82753,null,4694,null,22990,null,2251,null,4108623,null,20904,null,1788692,null,17259,null,1753080,null,17915,null,491010,null,11175,null,75841,null,3821,null,0400000US36,New York,36
2430277,null,20042,null,289323,null,9095,null,104810,null,5653,null,130421,null,6448,null,45741,null,4308,null,8351,null,1514,null,2140954,null,19158,null,1080227,null,16453,null,863376,null,12107,null,179508,null,6565,null,17843,null,2388,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,5367,null,1063,null,3522,null,836,null,1874,null,644,null,573,null,383,null,160816,null,3639,null,88579,null,2611,null,56102,null,2493,null,14906,null,1683,null,1229,null,408,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,122453,null,6160,null,142245,null,6843,null,51500,null,3716,null,11834,null,1533,null,2619182,null,15194,null,1297417,null,13810,null,1045667,null,12624,null,250578,null,7951,null,25520,null,2529,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,39860,null,2700,null,50998,null,3275,null,19169,null,2001,null,5087,null,1086,null,834185,null,8985,null,420459,null,7253,null,320196,null,7666,null,83662,null,4558,null,9868,null,1691,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,36610,null,3401,null,39602,null,3987,null,14963,null,2665,null,3040,null,1037,null,862412,null,10210,null,452686,null,8203,null,314108,null,6845,null,84210,null,4601,null,11408,null,1736,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,108388,null,5191,null,119370,null,5348,null,39058,null,2973,null,8371,null,1250,null,2920645,null,15284,null,1430000,null,12906,null,1178739,null,11206,null,279454,null,7181,null,32452,null,3015,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,8732,null,1731,null,9967,null,1514,null,3157,null,877,null,211,null,206,null,235447,null,5403,null,108269,null,4559,null,100852,null,4792,null,23794,null,2455,null,2532,null,799,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,56084,null,3531,null,65842,null,4305,null,24077,null,2262,null,3745,null,945,null,1014016,null,12500,null,517370,null,9996,null,404879,null,8005,null,84368,null,4601,null,7399,null,1410,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,6469,null,1062,null,7304,null,1273,null,3396,null,1115,null,1324,null,511,null,186156,null,4156,null,98417,null,3046,null,65461,null,2735,null,19440,null,1763,null,2838,null,693,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,79956,null,4833,null,97673,null,5103,null,29640,null,3239,null,7416,null,1570,null,1424104,null,13638,null,708957,null,10795,null,575134,null,10101,null,126805,null,5806,null,13208,null,1797,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,221172,null,7671,null,350884,null,10583,null,181402,null,8266,null,46175,null,3988,null,5156734,null,23859,null,2213641,null,21899,null,2180472,null,21378,null,660649,null,12282,null,101972,null,5488,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,15517,null,1913,null,20674,null,2493,null,10398,null,1581,null,4118,null,1014,null,598025,null,6893,null,229921,null,6638,null,226416,null,6327,null,115119,null,4641,null,26569,null,2393,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,4999,null,908,null,5048,null,917,null,1402,null,525,null,195,null,140,null,147801,null,3398,null,76471,null,2732,null,59459,null,2907,null,11084,null,1259,null,787,null,324,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,55916,null,4034,null,65423,null,4254,null,23609,null,3230,null,3418,null,1189,null,1839135,null,15687,null,862612,null,12515,null,767750,null,10566,null,186485,null,6935,null,22288,null,2330,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,48075,null,3167,null,55392,null,4234,null,22911,null,2861,null,6848,null,1565,null,1517293,null,13552,null,746462,null,11019,null,598688,null,10090,null,153202,null,5247,null,18941,null,2196,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,29166,null,2513,null,31628,null,2651,null,6046,null,1178,null,1433,null,540,null,424006,null,7449,null,223220,null,6083,null,166665,null,5267,null,30239,null,2666,null,3882,null,1089,null,0400000US54,West Virginia,54
1476615,null,10171,null,121379,null,4876,null,48153,null,3487,null,49437,null,3577,null,18224,null,2343,null,5565,null,1050,null,1355236,null,11067,null,693301,null,8546,null,514742,null,7026,null,132929,null,4470,null,14264,null,1838,null,0400000US55,Wisconsin,55
143459,null,3621,null,9056,null,1401,null,3822,null,956,null,3317,null,908,null,1669,null,685,null,248,null,234,null,134403,null,3708,null,69147,null,2909,null,49613,null,2722,null,13810,null,1749,null,1833,null,648,null,0400000US56,Wyoming,56
877711,null,8137,null,362240,null,7048,null,132597,null,5328,null,170895,null,5735,null,50680,null,3185,null,8068,null,1317,null,515471,null,7602,null,218030,null,5691,null,245663,null,6244,null,46420,null,2786,null,5358,null,845,null,0400000US72,Puerto Rico,72
