C02003_001E,C02003_001EA,C02003_001M,C02003_001MA,C02003_002E,C02003_002EA,C02003_002M,C02003_002MA,C02003_003E,C02003_003EA,C02003_003M,C02003_003MA,C02003_004E,C02003_004EA,C02003_004M,C02003_004MA,C02003_005E,C02003_005EA,C02003_005M,C02003_005MA,C02003_006E,C02003_006EA,C02003_006M,C02003_006MA,C02003_007E,C02003_007EA,C02003_007M,C02003_007MA,C02003_008E,C02003_008EA,C02003_008M,C02003_008MA,C02003_009E,C02003_009EA,C02003_009M,C02003_009MA,C02003_010E,C02003_010EA,C02003_010M,C02003_010MA,C02003_011E,C02003_011EA,C02003_011M,C02003_011MA,C02003_012E,C02003_012EA,C02003_012M,C02003_012MA,C02003_013E,C02003_013EA,C02003_013M,C02003_013MA,C02003_014E,C02003_014EA,C02003_014M,C02003_014MA,C02003_015E,C02003_015EA,C02003_015M,C02003_015MA,C02003_016E,C02003_016EA,C02003_016M,C02003_016MA,C02003_017E,C02003_017EA,C02003_017M,C02003_017MA,C02003_018E,C02003_018EA,C02003_018M,C02003_018MA,C02003_019E,C02003_019EA,C02003_019M,C02003_019MA,GEO_ID,NAME,state
1295178,null,0,*****,988872,null,12667,null,348380,null,3796,null,29307,null,3852,null,3477,null,1252,null,480137,null,10327,null,114085,null,4235,null,13486,null,2957,null,306306,null,12667,null,10072,null,2434,null,296234,null,12574,null,201789,null,10093,null,9215,null,3661,null,10855,null,1690,null,66163,null,6120,null,883,null,791,null,114673,null,7217,null,94946,null,8204,null,9571,null,2438,null,0400000US15,Hawaii,15
1545801,null,0,*****,1506733,null,3805,null,1427540,null,5416,null,10240,null,1849,null,22742,null,3178,null,17263,null,1442,null,1245,null,785,null,27703,null,3741,null,39068,null,3805,null,6957,null,1972,null,32111,null,3207,null,37203,null,3563,null,6108,null,1508,null,13903,null,2066,null,7868,null,1790,null,73,null,136,null,9251,null,2148,null,1821,null,1093,null,44,null,78,null,0400000US16,Idaho,16
12910409,null,0,*****,12678969,null,12445,null,9359857,null,25121,null,1878098,null,9494,null,24655,null,3029,null,565429,null,4712,null,1934,null,842,null,848996,null,24246,null,231440,null,12445,null,51615,null,5565,null,179825,null,10027,null,217700,null,11844,null,77492,null,6655,null,32529,null,2662,null,44131,null,3994,null,5856,null,2228,null,57692,null,5814,null,12310,null,3100,null,1430,null,1054,null,0400000US17,Illinois,17
6423113,null,0,*****,6305441,null,6879,null,5502046,null,8276,null,566692,null,5579,null,13690,null,2243,null,90593,null,2842,null,1163,null,652,null,131257,null,8069,null,117672,null,6879,null,20488,null,3596,null,97184,null,5623,null,110967,null,6614,null,39942,null,4325,null,29963,null,3326,null,13523,null,2281,null,4196,null,1459,null,23343,null,3769,null,6054,null,2142,null,651,null,675,null,0400000US18,Indiana,18
3007857,null,0,*****,2953604,null,4619,null,2774940,null,5315,null,76411,null,3649,null,11080,null,1959,null,45771,null,2202,null,427,null,281,null,44975,null,4714,null,54253,null,4619,null,8057,null,1802,null,46196,null,4439,null,51694,null,4232,null,18396,null,2875,null,15567,null,2545,null,7525,null,1682,null,1178,null,959,null,9028,null,2079,null,2559,null,1150,null,0,null,228,null,0400000US19,Iowa,19
2818747,null,0,*****,2736844,null,6204,null,2433099,null,7680,null,157223,null,4450,null,23353,null,2182,null,61630,null,1797,null,1686,null,1316,null,59853,null,6960,null,81903,null,6204,null,9535,null,2395,null,72368,null,5272,null,78688,null,6028,null,22596,null,3171,null,30091,null,2894,null,8836,null,1634,null,6499,null,2617,null,10666,null,2480,null,3215,null,1234,null,0,null,244,null,0400000US20,Kansas,20
4314113,null,0,*****,4243482,null,5616,null,3829537,null,5811,null,323189,null,6246,null,10269,null,2065,null,42155,null,1890,null,1240,null,740,null,37092,null,5000,null,70631,null,5616,null,7093,null,1919,null,63538,null,4863,null,67215,null,5181,null,31734,null,3773,null,19904,null,2436,null,5396,null,1419,null,1310,null,674,null,8871,null,2196,null,3016,null,1133,null,400,null,362,null,0400000US21,Kentucky,21
4492076,null,0,*****,4429754,null,5954,null,2859980,null,4967,null,1435911,null,6488,null,22236,null,2597,null,66977,null,2472,null,1693,null,1303,null,42957,null,4996,null,62322,null,5954,null,6545,null,1444,null,55777,null,5527,null,59707,null,5885,null,24606,null,4019,null,17718,null,2089,null,7216,null,1657,null,1885,null,1084,null,8282,null,1789,null,2522,null,1170,null,93,null,102,null,0400000US22,Louisiana,22
1318301,null,0,*****,1292152,null,2933,null,1251450,null,4053,null,17563,null,3232,null,6865,null,961,null,12270,null,1042,null,138,null,228,null,3866,null,1343,null,26149,null,2933,null,1058,null,668,null,25091,null,2905,null,25202,null,2843,null,2958,null,1234,null,17308,null,2623,null,3057,null,766,null,239,null,318,null,1640,null,796,null,762,null,536,null,185,null,276,null,0400000US23,Maine,23
5699478,null,0,*****,5570272,null,8900,null,3432154,null,11525,null,1652857,null,8588,null,16146,null,2728,null,290108,null,3691,null,2475,null,997,null,176532,null,11618,null,129206,null,8900,null,16508,null,3060,null,112698,null,8082,null,118550,null,8682,null,37832,null,4836,null,17681,null,2937,null,25055,null,3475,null,13766,null,2850,null,24216,null,3608,null,10069,null,3010,null,587,null,392,null,0400000US24,Maryland,24
6593587,null,0,*****,6440042,null,9306,null,5434502,null,12713,null,416571,null,7537,null,9887,null,2066,null,328684,null,3749,null,2499,null,1357,null,247899,null,13434,null,153545,null,9306,null,26126,null,4231,null,127419,null,9092,null,145983,null,9272,null,65345,null,7886,null,20664,null,1590,null,26802,null,3026,null,3675,null,1309,null,29497,null,4411,null,6758,null,2052,null,804,null,550,null,0400000US25,Massachusetts,25
9969727,null,0,*****,9772212,null,9872,null,7966936,null,9237,null,1388500,null,9079,null,49871,null,3328,null,241867,null,3794,null,2693,null,1118,null,122345,null,9968,null,197515,null,9872,null,23197,null,3302,null,174318,null,9022,null,185312,null,9537,null,66532,null,5756,null,54268,null,3106,null,22905,null,3072,null,13889,null,3515,null,27718,null,3820,null,11723,null,2780,null,480,null,315,null,0400000US26,Michigan,26
5266215,null,0,*****,5161941,null,5377,null,4601572,null,8234,null,233086,null,4575,null,55102,null,2762,null,196043,null,2790,null,3003,null,1397,null,73135,null,6638,null,104274,null,5376,null,9258,null,1785,null,95016,null,5212,null,96986,null,5489,null,33539,null,3820,null,28292,null,2765,null,20048,null,2512,null,3578,null,1042,null,11529,null,2177,null,6496,null,2023,null,792,null,792,null,0400000US27,Minnesota,27
2951996,null,0,*****,2915344,null,4414,null,1758282,null,4600,null,1096054,null,6284,null,13537,null,2333,null,23046,null,2602,null,342,null,565,null,24083,null,3925,null,36652,null,4414,null,1699,null,894,null,34953,null,4255,null,34728,null,4270,null,12075,null,3206,null,12927,null,2694,null,3971,null,1161,null,3162,null,1439,null,2593,null,1229,null,1837,null,955,null,87,null,137,null,0400000US28,Mississippi,28
5987580,null,0,*****,5860702,null,7738,null,5021359,null,6508,null,669157,null,6213,null,18777,null,2229,null,86834,null,2850,null,3809,null,931,null,60766,null,6365,null,126878,null,7738,null,9956,null,2059,null,116922,null,7342,null,119809,null,6984,null,34594,null,4427,null,48689,null,4398,null,15806,null,2369,null,5339,null,2056,null,15381,null,2581,null,6265,null,2140,null,804,null,763,null,0400000US29,Missouri,29
974989,null,0,*****,953253,null,2457,null,871719,null,1969,null,2944,null,1048,null,65711,null,2628,null,5250,null,1064,null,279,null,269,null,7350,null,1873,null,21736,null,2457,null,1638,null,769,null,20098,null,2292,null,20261,null,2525,null,3664,null,1336,null,10982,null,2069,null,3372,null,814,null,178,null,137,null,2065,null,871,null,1475,null,1143,null,0,null,240,null,0400000US30,Montana,30
1796622,null,0,*****,1759028,null,3292,null,1583709,null,6127,null,76793,null,2808,null,16774,null,2724,null,29913,null,1785,null,955,null,845,null,50884,null,5280,null,37594,null,3291,null,6287,null,1540,null,31307,null,2839,null,35575,null,3378,null,9091,null,1964,null,11038,null,2061,null,4324,null,1339,null,3566,null,1935,null,7556,null,1686,null,1951,null,803,null,68,null,128,null,0400000US31,Nebraska,31
2643085,null,0,*****,2554990,null,7261,null,2013125,null,12227,null,202700,null,4022,null,31039,null,3106,null,174754,null,3442,null,13973,null,1074,null,119399,null,11427,null,88095,null,7261,null,16296,null,3269,null,71799,null,6529,null,80516,null,6586,null,15402,null,3300,null,18776,null,2538,null,19421,null,3056,null,1851,null,761,null,25066,null,3812,null,7107,null,1954,null,472,null,543,null,0400000US32,Nevada,32
1324575,null,0,*****,1307686,null,2228,null,1251946,null,2740,null,16641,null,1369,null,3222,null,1152,null,25036,null,1423,null,135,null,135,null,10706,null,2621,null,16889,null,2228,null,1443,null,657,null,15446,null,2084,null,16221,null,2275,null,4692,null,1604,null,5358,null,773,null,3775,null,939,null,220,null,220,null,2176,null,788,null,652,null,564,null,16,null,37,null,0400000US33,New Hampshire,33
8707740,null,0,*****,8520683,null,11751,null,6154878,null,20046,null,1188841,null,9583,null,22927,null,3207,null,677022,null,4571,null,1667,null,915,null,475348,null,20081,null,187057,null,11751,null,42161,null,5542,null,144896,null,9896,null,175059,null,10957,null,65792,null,7184,null,20067,null,3350,null,30327,null,3672,null,9599,null,2383,null,49274,null,5710,null,11782,null,2545,null,216,null,291,null,0400000US34,New Jersey,34
2009671,null,0,*****,1948662,null,6380,null,1456668,null,14648,null,43413,null,3115,null,188420,null,5705,null,28263,null,1745,null,1307,null,641,null,230591,null,13391,null,61009,null,6380,null,21610,null,3877,null,39399,null,4718,null,59050,null,6400,null,8946,null,1980,null,20675,null,3471,null,5279,null,1203,null,805,null,577,null,23345,null,3966,null,1863,null,753,null,96,null,126,null,0400000US35,New Mexico,35
19541453,null,0,*****,19149804,null,15945,null,13162838,null,28090,null,3068887,null,16566,null,64231,null,5162,null,1373918,null,6821,null,6191,null,1513,null,1473739,null,27086,null,391649,null,15945,null,99567,null,7124,null,292082,null,13175,null,365137,null,15224,null,118746,null,9267,null,50805,null,3885,null,57402,null,4148,null,20076,null,3056,null,118108,null,8381,null,24582,null,4179,null,1930,null,853,null,0400000US36,New York,36
9380884,null,0,*****,9188019,null,11190,null,6609224,null,13647,null,1972003,null,11599,null,100271,null,3712,null,184275,null,3620,null,3076,null,1168,null,319170,null,13399,null,192865,null,11190,null,22440,null,3800,null,170425,null,10144,null,175238,null,10966,null,60993,null,5728,null,40195,null,4121,null,22329,null,2874,null,21841,null,4900,null,29880,null,4187,null,16737,null,3123,null,890,null,894,null,0400000US37,North Carolina,37
646844,null,0,*****,636465,null,1656,null,583263,null,1168,null,6962,null,817,null,37056,null,1815,null,5044,null,917,null,216,null,215,null,3924,null,1154,null,10379,null,1656,null,487,null,488,null,9892,null,1698,null,10177,null,1664,null,1931,null,809,null,5797,null,1344,null,1795,null,829,null,70,null,78,null,584,null,508,null,202,null,236,null,0,null,208,null,0400000US38,North Dakota,38
11542645,null,0,*****,11338123,null,9116,null,9694632,null,8082,null,1363461,null,8833,null,19992,null,3158,null,179729,null,3694,null,2299,null,782,null,78010,null,7284,null,204522,null,9116,null,14292,null,2157,null,190230,null,8882,null,191625,null,8545,null,94970,null,7670,null,46170,null,2798,null,24316,null,2830,null,7434,null,1697,null,18735,null,2829,null,12242,null,2441,null,655,null,377,null,0400000US39,Ohio,39
3687050,null,0,*****,3423743,null,8630,null,2778234,null,10183,null,268412,null,5648,null,223324,null,7217,null,59650,null,2790,null,3150,null,1426,null,90973,null,8981,null,263307,null,8630,null,11260,null,1763,null,252047,null,8486,null,251950,null,8318,null,20284,null,2691,null,189976,null,7463,null,13274,null,2649,null,12884,null,3107,null,15532,null,2417,null,9287,null,2189,null,2070,null,1200,null,0400000US40,Oklahoma,40
3825657,null,0,*****,3692430,null,7826,null,3274965,null,13541,null,68196,null,4095,null,48611,null,6003,null,137749,null,3657,null,13705,null,1955,null,149204,null,13631,null,133227,null,7826,null,15770,null,2807,null,117457,null,7119,null,122165,null,7355,null,18524,null,2843,null,47935,null,3778,null,29534,null,3286,null,2860,null,1916,null,23312,null,3574,null,10608,null,2563,null,454,null,331,null,0400000US41,Oregon,41
12604767,null,0,*****,12411285,null,9500,null,10525640,null,13378,null,1325314,null,9617,null,16761,null,1947,null,310990,null,4090,null,3020,null,1296,null,229560,null,11790,null,193482,null,9500,null,26904,null,3673,null,166578,null,8799,null,181632,null,9279,null,82779,null,7197,null,29647,null,2215,null,24411,null,2860,null,12040,null,3267,null,32755,null,3913,null,10754,null,2220,null,1096,null,703,null,0400000US42,Pennsylvania,42
1053209,null,0,*****,1034101,null,3080,null,869575,null,5927,null,63171,null,3411,null,3901,null,1010,null,31142,null,1410,null,76,null,93,null,66236,null,5525,null,19108,null,3080,null,5808,null,2018,null,13300,null,2364,null,17834,null,3026,null,5885,null,1590,null,3058,null,1059,null,2075,null,803,null,688,null,547,null,6128,null,2012,null,1274,null,735,null,0,null,287,null,0400000US44,Rhode Island,44
4561242,null,0,*****,4493613,null,5702,null,3082191,null,8192,null,1273826,null,5710,null,11993,null,2025,null,57335,null,2593,null,2717,null,1871,null,65551,null,7176,null,67629,null,5702,null,7317,null,1805,null,60312,null,5479,null,65654,null,5513,null,27582,null,4086,null,14672,null,2081,null,10775,null,2131,null,3500,null,1366,null,9125,null,2032,null,1860,null,812,null,115,null,143,null,0400000US45,South Carolina,45
812383,null,0,*****,795545,null,2526,null,701305,null,3498,null,8530,null,1093,null,69703,null,3277,null,8210,null,1392,null,59,null,101,null,7738,null,1955,null,16838,null,2526,null,1877,null,928,null,14961,null,2256,null,15823,null,2438,null,2227,null,812,null,8607,null,1997,null,1597,null,664,null,456,null,433,null,2936,null,1228,null,1015,null,599,null,0,null,223,null,0400000US46,South Dakota,46
6296254,null,0,*****,6194476,null,7096,null,4981348,null,9176,null,1039226,null,7122,null,13070,null,2354,null,86439,null,2956,null,2116,null,938,null,72277,null,8716,null,101778,null,7096,null,10419,null,2741,null,91359,null,6805,null,95627,null,6525,null,28770,null,3818,null,36980,null,3201,null,14144,null,2378,null,3171,null,1351,null,12562,null,2845,null,5782,null,2079,null,369,null,426,null,0400000US47,Tennessee,47
24782302,null,0,*****,24251150,null,17047,null,18277105,null,50705,null,2856747,null,12761,null,139030,null,11206,null,883429,null,6934,null,19339,null,2298,null,2075500,null,51246,null,531152,null,17047,null,157831,null,11610,null,373321,null,12761,null,505378,null,17008,null,107040,null,7636,null,139525,null,9597,null,65567,null,5605,null,18415,null,3832,null,174831,null,11823,null,23984,null,4099,null,1790,null,887,null,0400000US48,Texas,48
2784572,null,0,*****,2723699,null,5523,null,2487925,null,9144,null,32388,null,3194,null,31222,null,2922,null,56760,null,2351,null,22481,null,1565,null,92923,null,8685,null,60873,null,5523,null,11097,null,2661,null,49776,null,5229,null,57680,null,5420,null,10069,null,2574,null,14922,null,2251,null,14531,null,2354,null,741,null,541,null,17417,null,2826,null,3108,null,955,null,85,null,140,null,0400000US49,Utah,49
621760,null,0,*****,610574,null,1390,null,595344,null,1319,null,5145,null,855,null,1944,null,765,null,6042,null,774,null,38,null,62,null,2061,null,1116,null,11186,null,1390,null,310,null,218,null,10876,null,1413,null,10791,null,1412,null,2489,null,757,null,6188,null,953,null,1691,null,798,null,88,null,103,null,335,null,217,null,395,null,202,null,0,null,211,null,0400000US50,Vermont,50
7882590,null,0,*****,7692169,null,12486,null,5552824,null,13239,null,1542737,null,9786,null,25006,null,3732,null,391484,null,4658,null,6147,null,2220,null,173971,null,12358,null,190421,null,12486,null,26352,null,4878,null,164069,null,10805,null,176701,null,11603,null,63082,null,5943,null,26507,null,3633,null,38821,null,3649,null,12472,null,2723,null,35819,null,5830,null,13216,null,3111,null,504,null,413,null,0400000US51,Virginia,51
6664195,null,0,*****,6380762,null,11425,null,5342426,null,13297,null,229534,null,6084,null,87973,null,5620,null,441231,null,6051,null,29770,null,1809,null,249828,null,14879,null,283433,null,11425,null,33877,null,4180,null,249556,null,10893,null,259033,null,10649,null,51279,null,5088,null,69856,null,4291,null,78504,null,5249,null,4378,null,1306,null,55016,null,4786,null,21372,null,2935,null,3028,null,1335,null,0400000US53,Washington,53
1819777,null,0,*****,1789666,null,3366,null,1715221,null,2503,null,56331,null,3718,null,3219,null,1050,null,11417,null,1420,null,148,null,159,null,3330,null,1103,null,30111,null,3366,null,735,null,508,null,29376,null,3349,null,28037,null,3192,null,8959,null,2107,null,15259,null,2577,null,1642,null,618,null,1401,null,1132,null,776,null,526,null,2074,null,1205,null,0,null,269,null,0400000US54,West Virginia,54
5654774,null,0,*****,5566419,null,6139,null,4997567,null,7097,null,339527,null,5242,null,48448,null,2519,null,120116,null,2759,null,1216,null,570,null,59545,null,5719,null,88355,null,6139,null,9508,null,1779,null,78847,null,5731,null,82741,null,6077,null,27969,null,4268,null,25417,null,2102,null,15878,null,2031,null,2168,null,773,null,11309,null,2004,null,5418,null,1470,null,196,null,156,null,0400000US55,Wisconsin,55
544270,null,0,*****,530338,null,1876,null,497086,null,1966,null,5152,null,985,null,14019,null,1536,null,3649,null,1249,null,359,null,291,null,10073,null,1873,null,13932,null,1876,null,2929,null,908,null,11003,null,1626,null,13782,null,1867,null,1657,null,856,null,6849,null,1397,null,1577,null,842,null,204,null,203,null,3495,null,1236,null,150,null,203,null,0,null,265,null,0400000US56,Wyoming,56
3967288,null,0,*****,3529548,null,14852,null,2885121,null,22446,null,281393,null,13713,null,8009,null,2172,null,12579,null,2585,null,61,null,106,null,342385,null,13256,null,437740,null,14852,null,18321,null,3021,null,419419,null,14897,null,431569,null,14680,null,410597,null,14890,null,1227,null,762,null,588,null,378,null,474,null,459,null,18683,null,3005,null,6024,null,1771,null,147,null,183,null,0400000US72,Puerto Rico,72
