C25095_001E,C25095_001EA,C25095_001M,C25095_001MA,C25095_002E,C25095_002EA,C25095_002M,C25095_002MA,C25095_003E,C25095_003EA,C25095_003M,C25095_003MA,C25095_004E,C25095_004EA,C25095_004M,C25095_004MA,C25095_005E,C25095_005EA,C25095_005M,C25095_005MA,C25095_006E,C25095_006EA,C25095_006M,C25095_006MA,C25095_007E,C25095_007EA,C25095_007M,C25095_007MA,C25095_008E,C25095_008EA,C25095_008M,C25095_008MA,C25095_009E,C25095_009EA,C25095_009M,C25095_009MA,C25095_010E,C25095_010EA,C25095_010M,C25095_010MA,C25095_011E,C25095_011EA,C25095_011M,C25095_011MA,C25095_012E,C25095_012EA,C25095_012M,C25095_012MA,C25095_013E,C25095_013EA,C25095_013M,C25095_013MA,C25095_014E,C25095_014EA,C25095_014M,C25095_014MA,C25095_015E,C25095_015EA,C25095_015M,C25095_015MA,C25095_016E,C25095_016EA,C25095_016M,C25095_016MA,C25095_017E,C25095_017EA,C25095_017M,C25095_017MA,C25095_018E,C25095_018EA,C25095_018M,C25095_018MA,C25095_019E,C25095_019EA,C25095_019M,C25095_019MA,C25095_020E,C25095_020EA,C25095_020M,C25095_020MA,C25095_021E,C25095_021EA,C25095_021M,C25095_021MA,C25095_022E,C25095_022EA,C25095_022M,C25095_022MA,C25095_023E,C25095_023EA,C25095_023M,C25095_023MA,C25095_024E,C25095_024EA,C25095_024M,C25095_024MA,C25095_025E,C25095_025EA,C25095_025M,C25095_025MA,C25095_026E,C25095_026EA,C25095_026M,C25095_026MA,C25095_027E,C25095_027EA,C25095_027M,C25095_027MA,C25095_028E,C25095_028EA,C25095_028M,C25095_028MA,C25095_029E,C25095_029EA,C25095_029M,C25095_029MA,GEO_ID,NAME,state
1692157,null,14484,null,88450,null,4527,null,13139,null,1622,null,63021,null,3702,null,12290,null,1882,null,172455,null,7078,null,76392,null,4241,null,96063,null,4934,null,0,null,283,null,278474,null,7366,null,160951,null,6040,null,117523,null,5323,null,0,null,283,null,267488,null,7674,null,190871,null,6819,null,76617,null,4001,null,0,null,283,null,359085,null,9184,null,304771,null,8747,null,54314,null,3560,null,0,null,283,null,230243,null,6897,null,214918,null,6674,null,15325,null,1762,null,0,null,283,null,295962,null,6706,null,288810,null,6789,null,7152,null,1221,null,0,null,283,null,0400000US47,Tennessee,47
5430700,null,23806,null,233541,null,7355,null,25162,null,2326,null,170405,null,5748,null,37974,null,3420,null,434691,null,10177,null,179701,null,6926,null,254990,null,8554,null,0,null,291,null,745957,null,12520,null,416531,null,9983,null,329426,null,9307,null,0,null,291,null,735562,null,12761,null,485981,null,10013,null,249581,null,8953,null,0,null,291,null,1057092,null,15737,null,852137,null,14581,null,204955,null,6330,null,0,null,291,null,775451,null,11036,null,704178,null,10952,null,71273,null,4104,null,0,null,291,null,1448406,null,15489,null,1386964,null,15190,null,61442,null,3597,null,0,null,291,null,0400000US48,Texas,48
617106,null,7080,null,16480,null,1854,null,1132,null,438,null,11789,null,1441,null,3559,null,800,null,30707,null,2435,null,10483,null,1316,null,20224,null,2042,null,0,null,265,null,69259,null,3907,null,35537,null,2280,null,33722,null,2858,null,0,null,265,null,89912,null,4565,null,47722,null,2521,null,42190,null,3541,null,0,null,265,null,152274,null,5181,null,107024,null,4697,null,45250,null,3288,null,0,null,265,null,105905,null,3782,null,90968,null,3929,null,14937,null,1508,null,0,null,265,null,152569,null,4376,null,143812,null,4431,null,8757,null,1490,null,0,null,265,null,0400000US49,Utah,49
179447,null,3107,null,6168,null,980,null,127,null,104,null,4761,null,676,null,1280,null,573,null,12729,null,1309,null,2803,null,704,null,9926,null,1126,null,0,null,211,null,23208,null,1878,null,9347,null,1063,null,13861,null,1485,null,0,null,211,null,25221,null,1807,null,14248,null,1399,null,10973,null,1141,null,0,null,211,null,41662,null,2306,null,28252,null,1936,null,13410,null,1494,null,0,null,211,null,30097,null,1851,null,25709,null,1881,null,4388,null,915,null,0,null,211,null,40362,null,2558,null,38326,null,2535,null,2036,null,534,null,0,null,211,null,0400000US50,Vermont,50
2024529,null,15173,null,65628,null,4625,null,6869,null,1327,null,47887,null,3567,null,10872,null,1943,null,125983,null,5332,null,49114,null,3302,null,76869,null,4291,null,0,null,287,null,213301,null,7083,null,114320,null,5338,null,98981,null,4609,null,0,null,287,null,244050,null,7105,null,141047,null,5568,null,103003,null,4773,null,0,null,287,null,382285,null,10243,null,254040,null,7906,null,128245,null,5757,null,0,null,287,null,302092,null,8075,null,229597,null,6818,null,72495,null,3946,null,0,null,287,null,691190,null,9720,null,616808,null,9739,null,74382,null,3911,null,0,null,287,null,0400000US51,Virginia,51
1645662,null,12603,null,47924,null,3179,null,3383,null,921,null,35891,null,2530,null,8650,null,1403,null,90024,null,3980,null,30572,null,2471,null,59452,null,3451,null,0,null,273,null,175140,null,5780,null,79646,null,3856,null,95494,null,4894,null,0,null,273,null,204481,null,6202,null,107382,null,4993,null,97099,null,4418,null,0,null,273,null,339557,null,8457,null,200552,null,6742,null,139005,null,5230,null,0,null,273,null,273574,null,7082,null,204954,null,5655,null,68620,null,4042,null,0,null,273,null,514962,null,8306,null,460995,null,7828,null,53967,null,3165,null,0,null,273,null,0400000US53,Washington,53
551063,null,6864,null,31993,null,2984,null,7499,null,1177,null,21353,null,2186,null,3141,null,1017,null,78737,null,3713,null,51508,null,3137,null,27229,null,2502,null,0,null,269,null,102315,null,3942,null,81849,null,3725,null,20466,null,2208,null,0,null,269,null,92398,null,4062,null,81577,null,3810,null,10821,null,1523,null,0,null,269,null,109570,null,4727,null,101912,null,4599,null,7658,null,1215,null,0,null,269,null,62372,null,3897,null,60403,null,3748,null,1969,null,632,null,0,null,269,null,73678,null,3959,null,72646,null,3971,null,1032,null,521,null,0,null,269,null,0400000US54,West Virginia,54
1567336,null,10758,null,42909,null,2468,null,1149,null,373,null,35585,null,2132,null,6175,null,1037,null,104996,null,4130,null,27552,null,2138,null,77444,null,3431,null,0,null,216,null,205650,null,4718,null,98188,null,3455,null,107462,null,4230,null,0,null,216,null,235994,null,5647,null,141471,null,4640,null,94523,null,3914,null,0,null,216,null,363403,null,7444,null,272084,null,6912,null,91319,null,3927,null,0,null,216,null,268197,null,6306,null,236064,null,5770,null,32133,null,2117,null,0,null,216,null,346187,null,5690,null,331283,null,5597,null,14904,null,1534,null,0,null,216,null,0400000US55,Wisconsin,55
151460,null,3613,null,4286,null,1004,null,792,null,421,null,2808,null,702,null,686,null,492,null,10219,null,1495,null,4581,null,960,null,5638,null,1027,null,0,null,265,null,19690,null,2137,null,13066,null,1624,null,6624,null,1330,null,0,null,265,null,23190,null,2525,null,16189,null,2130,null,7001,null,1288,null,0,null,265,null,33742,null,2802,null,27673,null,2461,null,6069,null,1246,null,0,null,265,null,25727,null,2275,null,23766,null,2289,null,1961,null,557,null,0,null,265,null,34606,null,2316,null,34047,null,2349,null,559,null,359,null,0,null,265,null,0400000US56,Wyoming,56
844860,null,7873,null,193192,null,5199,null,85809,null,3822,null,79405,null,3784,null,27978,null,2448,null,192841,null,5896,null,143075,null,5014,null,49766,null,3074,null,0,null,289,null,183904,null,5991,null,134761,null,4996,null,49143,null,3331,null,0,null,289,null,114428,null,4123,null,96571,null,3678,null,17857,null,1853,null,0,null,289,null,87699,null,3764,null,79289,null,3675,null,8410,null,1348,null,0,null,289,null,36413,null,2412,null,33317,null,2323,null,3096,null,778,null,0,null,289,null,36383,null,2417,null,33766,null,2407,null,2617,null,753,null,0,null,289,null,0400000US72,Puerto Rico,72
