B27014_001E,B27014_001EA,B27014_001M,B27014_001MA,B27014_002E,B27014_002EA,B27014_002M,B27014_002MA,B27014_003E,B27014_003EA,B27014_003M,B27014_003MA,B27014_004E,B27014_004EA,B27014_004M,B27014_004MA,B27014_005E,B27014_005EA,B27014_005M,B27014_005MA,B27014_006E,B27014_006EA,B27014_006M,B27014_006MA,B27014_007E,B27014_007EA,B27014_007M,B27014_007MA,B27014_008E,B27014_008EA,B27014_008M,B27014_008MA,B27014_009E,B27014_009EA,B27014_009M,B27014_009MA,B27014_010E,B27014_010EA,B27014_010M,B27014_010MA,B27014_011E,B27014_011EA,B27014_011M,B27014_011MA,B27014_012E,B27014_012EA,B27014_012M,B27014_012MA,B27014_013E,B27014_013EA,B27014_013M,B27014_013MA,B27014_014E,B27014_014EA,B27014_014M,B27014_014MA,B27014_015E,B27014_015EA,B27014_015M,B27014_015MA,B27014_016E,B27014_016EA,B27014_016M,B27014_016MA,B27014_017E,B27014_017EA,B27014_017M,B27014_017MA,B27014_018E,B27014_018EA,B27014_018M,B27014_018MA,B27014_019E,B27014_019EA,B27014_019M,B27014_019MA,B27014_020E,B27014_020EA,B27014_020M,B27014_020MA,B27014_021E,B27014_021EA,B27014_021M,B27014_021MA,B27014_022E,B27014_022EA,B27014_022M,B27014_022MA,B27014_023E,B27014_023EA,B27014_023M,B27014_023MA,B27014_024E,B27014_024EA,B27014_024M,B27014_024MA,B27014_025E,B27014_025EA,B27014_025M,B27014_025MA,B27014_026E,B27014_026EA,B27014_026M,B27014_026MA,B27014_027E,B27014_027EA,B27014_027M,B27014_027MA,B27014_028E,B27014_028EA,B27014_028M,B27014_028MA,B27014_029E,B27014_029EA,B27014_029M,B27014_029MA,B27014_030E,B27014_030EA,B27014_030M,B27014_030MA,B27014_031E,B27014_031EA,B27014_031M,B27014_031MA,B27014_032E,B27014_032EA,B27014_032M,B27014_032MA,B27014_033E,B27014_033EA,B27014_033M,B27014_033MA,B27014_034E,B27014_034EA,B27014_034M,B27014_034MA,B27014_035E,B27014_035EA,B27014_035M,B27014_035MA,B27014_036E,B27014_036EA,B27014_036M,B27014_036MA,B27014_037E,B27014_037EA,B27014_037M,B27014_037MA,B27014_038E,B27014_038EA,B27014_038M,B27014_038MA,B27014_039E,B27014_039EA,B27014_039M,B27014_039MA,B27014_040E,B27014_040EA,B27014_040M,B27014_040MA,B27014_041E,B27014_041EA,B27014_041M,B27014_041MA,B27014_042E,B27014_042EA,B27014_042M,B27014_042MA,B27014_043E,B27014_043EA,B27014_043M,B27014_043MA,B27014_044E,B27014_044EA,B27014_044M,B27014_044MA,B27014_045E,B27014_045EA,B27014_045M,B27014_045MA,B27014_046E,B27014_046EA,B27014_046M,B27014_046MA,GEO_ID,NAME,state
3941124,null,2115,null,1803233,null,13410,null,1032401,null,8545,null,1008762,null,8748,null,47859,null,2587,null,960903,null,8263,null,23639,null,1793,null,20082,null,1644,null,3557,null,830,null,770832,null,8378,null,758097,null,8425,null,30700,null,2153,null,727397,null,8316,null,12735,null,1317,null,10539,null,1215,null,2196,null,596,null,1201350,null,12068,null,532468,null,9357,null,479875,null,8827,null,75910,null,4358,null,403965,null,8376,null,52593,null,1976,null,51543,null,1934,null,1050,null,408,null,668882,null,7359,null,620712,null,7097,null,95360,null,4414,null,525352,null,7177,null,48170,null,1950,null,47277,null,1899,null,893,null,357,null,936541,null,11110,null,372944,null,6779,null,172087,null,5889,null,79196,null,4590,null,92891,null,4583,null,200857,null,2492,null,198828,null,2491,null,2029,null,739,null,563597,null,7317,null,272398,null,7210,null,92542,null,4670,null,179856,null,5769,null,291199,null,2799,null,289439,null,2766,null,1760,null,498,null,0400000US27,Minnesota,27
2115623,null,3424,null,861635,null,10701,null,470614,null,7517,null,457449,null,7096,null,23829,null,2555,null,433620,null,6980,null,13165,null,1574,null,11794,null,1499,null,1371,null,562,null,391021,null,7686,null,380853,null,7582,null,16968,null,2429,null,363885,null,7567,null,10168,null,1571,null,9027,null,1441,null,1141,null,629,null,487580,null,10767,null,217340,null,7556,null,198587,null,7321,null,20013,null,2346,null,178574,null,6970,null,18753,null,1724,null,18504,null,1715,null,249,null,228,null,270240,null,7748,null,253288,null,7579,null,39038,null,3650,null,214250,null,7615,null,16952,null,1763,null,16499,null,1722,null,453,null,396,null,766408,null,10728,null,304785,null,7594,null,188608,null,6923,null,88959,null,5389,null,99649,null,5159,null,116177,null,2935,null,115713,null,2909,null,464,null,395,null,461623,null,7879,null,280264,null,7352,null,113248,null,4733,null,167016,null,6041,null,181359,null,2763,null,180385,null,2775,null,974,null,473,null,0400000US28,Mississippi,28
4444575,null,3431,null,1945947,null,15211,null,1073278,null,10870,null,1037441,null,10615,null,42540,null,3006,null,994901,null,10564,null,35837,null,2440,null,32417,null,2407,null,3420,null,925,null,872669,null,9340,null,850958,null,9014,null,25570,null,3096,null,825388,null,9632,null,21711,null,2106,null,18707,null,1961,null,3004,null,745,null,1175388,null,15388,null,532918,null,10825,null,483561,null,10288,null,49835,null,3448,null,433726,null,10287,null,49357,null,3005,null,48481,null,3041,null,876,null,388,null,642470,null,10573,null,593046,null,10097,null,71377,null,4479,null,521669,null,9656,null,49424,null,2976,null,48377,null,3047,null,1047,null,546,null,1323240,null,14399,null,523287,null,8784,null,271754,null,8020,null,121443,null,5194,null,150311,null,7506,null,251533,null,3821,null,249390,null,3769,null,2143,null,828,null,799953,null,9968,null,427063,null,9010,null,151619,null,7001,null,275444,null,7264,null,372890,null,3996,null,369728,null,3999,null,3162,null,620,null,0400000US29,Missouri,29
737175,null,1779,null,299266,null,5627,null,167162,null,4053,null,160626,null,4066,null,8653,null,1210,null,151973,null,4295,null,6536,null,995,null,6136,null,962,null,400,null,233,null,132104,null,3764,null,129050,null,3719,null,3647,null,894,null,125403,null,3630,null,3054,null,622,null,2852,null,616,null,202,null,156,null,233539,null,6130,null,110520,null,4609,null,99302,null,4302,null,10979,null,1482,null,88323,null,4411,null,11218,null,1110,null,11084,null,1101,null,134,null,194,null,123019,null,4746,null,113243,null,4457,null,8705,null,1692,null,104538,null,4703,null,9776,null,1332,null,9514,null,1346,null,262,null,329,null,204370,null,4730,null,84974,null,3380,null,40641,null,2992,null,17248,null,1844,null,23393,null,2412,null,44333,null,1529,null,44196,null,1543,null,137,null,114,null,119396,null,3770,null,60035,null,3327,null,18399,null,2112,null,41636,null,2789,null,59361,null,1724,null,58860,null,1753,null,501,null,218,null,0400000US30,Montana,30
1318004,null,2107,null,653033,null,8783,null,374927,null,5730,null,360963,null,5818,null,14554,null,1495,null,346409,null,5930,null,13964,null,1492,null,12093,null,1293,null,1871,null,762,null,278106,null,6383,null,269893,null,5997,null,8882,null,1568,null,261011,null,5921,null,8213,null,1113,null,7273,null,1030,null,940,null,398,null,360638,null,7184,null,154436,null,4054,null,135220,null,4038,null,12870,null,1721,null,122350,null,3868,null,19216,null,1317,null,19089,null,1303,null,127,null,107,null,206202,null,5778,null,188063,null,5547,null,17802,null,2236,null,170261,null,5775,null,18139,null,1310,null,17912,null,1323,null,227,null,150,null,304333,null,6639,null,115954,null,4265,null,50822,null,3708,null,23310,null,2666,null,27512,null,2302,null,65132,null,1673,null,64381,null,1711,null,751,null,376,null,188379,null,4605,null,86214,null,4567,null,25130,null,2869,null,61084,null,3621,null,102165,null,2170,null,101150,null,2127,null,1015,null,563,null,0400000US31,Nebraska,31
1928130,null,2751,null,876411,null,11466,null,512034,null,8455,null,494925,null,7767,null,20373,null,2383,null,474552,null,7295,null,17109,null,1977,null,13419,null,1686,null,3690,null,980,null,364377,null,8180,null,352871,null,8190,null,8549,null,1504,null,344322,null,7979,null,11506,null,1692,null,8231,null,1254,null,3275,null,1224,null,493571,null,10176,null,243007,null,7310,null,224686,null,7094,null,16882,null,2091,null,207804,null,7024,null,18321,null,1677,null,17263,null,1531,null,1058,null,592,null,250564,null,6719,null,233891,null,6428,null,18110,null,2194,null,215781,null,6465,null,16673,null,1818,null,16039,null,1793,null,634,null,306,null,558148,null,11704,null,214675,null,6875,null,108214,null,6012,null,33336,null,2787,null,74878,null,5337,null,106461,null,2929,null,104272,null,2995,null,2189,null,724,null,343473,null,8333,null,210716,null,8058,null,39579,null,3047,null,171137,null,7673,null,132757,null,2734,null,127265,null,2766,null,5492,null,1343,null,0400000US32,Nevada,32
1019949,null,1128,null,461994,null,6874,null,270559,null,4996,null,262066,null,4887,null,9508,null,1580,null,252558,null,4772,null,8493,null,1018,null,7601,null,1026,null,892,null,490,null,191435,null,4207,null,186599,null,4091,null,4605,null,1031,null,181994,null,4148,null,4836,null,914,null,4372,null,934,null,464,null,288,null,304790,null,7014,null,125590,null,4399,null,112066,null,4018,null,9802,null,1648,null,102264,null,4024,null,13524,null,1424,null,13249,null,1399,null,275,null,264,null,179200,null,4660,null,164983,null,4164,null,12817,null,1781,null,152166,null,3754,null,14217,null,1779,null,13947,null,1745,null,270,null,202,null,253165,null,6353,null,100753,null,4415,null,47609,null,3945,null,20997,null,2299,null,26612,null,2833,null,53144,null,1752,null,52273,null,1726,null,871,null,580,null,152412,null,4281,null,77445,null,4171,null,21925,null,2798,null,55520,null,3565,null,74967,null,1959,null,74297,null,1958,null,670,null,363,null,0400000US33,New Hampshire,33
6538251,null,2040,null,3003384,null,19539,null,1740930,null,12887,null,1680119,null,12003,null,49901,null,4185,null,1630218,null,12742,null,60811,null,3218,null,49289,null,2724,null,11522,null,1803,null,1262454,null,12524,null,1219831,null,12313,null,48669,null,3652,null,1171162,null,11689,null,42623,null,2971,null,33963,null,2871,null,8660,null,1413,null,1608092,null,19505,null,691810,null,12246,null,620011,null,11839,null,54705,null,4440,null,565306,null,11333,null,71799,null,3164,null,68740,null,3160,null,3059,null,875,null,916282,null,12549,null,849447,null,11051,null,82932,null,4774,null,766515,null,11024,null,66835,null,4093,null,63207,null,3861,null,3628,null,822,null,1926775,null,18845,null,705539,null,12228,null,367020,null,10690,null,119030,null,5921,null,247990,null,9095,null,338519,null,4596,null,331606,null,4623,null,6913,null,1342,null,1221236,null,12077,null,676350,null,10772,null,169368,null,6610,null,506982,null,9724,null,544886,null,5258,null,531859,null,5317,null,13027,null,1980,null,0400000US34,New Jersey,34
1461732,null,3725,null,617739,null,9635,null,343760,null,8037,null,331229,null,7744,null,23922,null,2894,null,307307,null,7691,null,12531,null,1589,null,11136,null,1563,null,1395,null,525,null,273979,null,6345,null,267991,null,6361,null,20084,null,2182,null,247907,null,6657,null,5988,null,1396,null,5387,null,1247,null,601,null,291,null,360803,null,9128,null,166026,null,5592,null,151669,null,5641,null,24826,null,2934,null,126843,null,4974,null,14357,null,1421,null,13682,null,1473,null,675,null,371,null,194777,null,6868,null,179875,null,6598,null,30600,null,3360,null,149275,null,6097,null,14902,null,1567,null,13984,null,1560,null,918,null,652,null,483190,null,8803,null,196220,null,5906,null,108139,null,5219,null,48005,null,3695,null,60134,null,4455,null,88081,null,2308,null,86772,null,2302,null,1309,null,629,null,286970,null,6476,null,164471,null,6133,null,56226,null,3783,null,108245,null,5256,null,122499,null,2621,null,119946,null,2782,null,2553,null,929,null,0400000US35,New Mexico,35
14850486,null,5126,null,6476945,null,27271,null,3615742,null,18406,null,3499722,null,18581,null,223354,null,9547,null,3276368,null,19845,null,116020,null,4220,null,93425,null,3976,null,22595,null,2283,null,2861203,null,18825,null,2776339,null,19027,null,188291,null,8293,null,2588048,null,20115,null,84864,null,4300,null,61663,null,3763,null,23201,null,2414,null,3652493,null,24798,null,1618846,null,16671,null,1482430,null,15844,null,245006,null,8712,null,1237424,null,15231,null,136416,null,4803,null,130162,null,4565,null,6254,null,1197,null,2033647,null,18239,null,1889213,null,17404,null,350916,null,9880,null,1538297,null,18916,null,144434,null,4817,null,136892,null,4751,null,7542,null,1106,null,4721048,null,27872,null,1826478,null,18159,null,1034469,null,17805,null,474860,null,14429,null,559609,null,12105,null,792009,null,5981,null,778067,null,6299,null,13942,null,2131,null,2894570,null,19962,null,1655740,null,17967,null,663871,null,15067,null,991869,null,15338,null,1238830,null,6631,null,1216135,null,6992,null,22695,null,2575,null,0400000US36,New York,36
6878114,null,4869,null,2863172,null,23680,null,1573636,null,15092,null,1530895,null,14720,null,72987,null,4338,null,1457908,null,14556,null,42741,null,2701,null,38226,null,2609,null,4515,null,941,null,1289536,null,17436,null,1263108,null,17265,null,44836,null,3224,null,1218272,null,16911,null,26428,null,2134,null,23822,null,1861,null,2606,null,874,null,1838440,null,21920,null,833936,null,14416,null,764348,null,14067,null,72193,null,4892,null,692155,null,12998,null,69588,null,3752,null,68490,null,3674,null,1098,null,495,null,1004504,null,15343,null,935045,null,14835,null,114534,null,5637,null,820511,null,13679,null,69459,null,4016,null,67333,null,3932,null,2126,null,728,null,2176502,null,18997,null,838156,null,11319,null,466839,null,11280,null,195954,null,8603,null,270885,null,9729,null,371317,null,4379,null,368310,null,4419,null,3007,null,938,null,1338346,null,14002,null,778494,null,13471,null,253359,null,9212,null,525135,null,12214,null,559852,null,4844,null,553414,null,5102,null,6438,null,1301,null,0400000US37,North Carolina,37
488851,null,1245,null,234664,null,4635,null,136890,null,2986,null,131871,null,2926,null,5203,null,907,null,126668,null,2929,null,5019,null,635,null,4663,null,596,null,356,null,217,null,97774,null,3111,null,95377,null,2997,null,3047,null,771,null,92330,null,2953,null,2397,null,604,null,2135,null,573,null,262,null,145,null,147216,null,4545,null,64510,null,3185,null,55706,null,3082,null,5159,null,1088,null,50547,null,2983,null,8804,null,950,null,8663,null,954,null,141,null,142,null,82706,null,3366,null,75015,null,3146,null,6966,null,1101,null,68049,null,3150,null,7691,null,948,null,7618,null,951,null,73,null,90,null,106971,null,3324,null,39728,null,1773,null,15357,null,1385,null,6453,null,1151,null,8904,null,1097,null,24371,null,1036,null,24162,null,1053,null,209,null,166,null,67243,null,2422,null,27235,null,1942,null,7723,null,1156,null,19512,null,1766,null,40008,null,1386,null,39403,null,1452,null,605,null,423,null,0400000US38,North Dakota,38
8641541,null,3626,null,3573489,null,21549,null,1997088,null,14613,null,1942407,null,13872,null,79355,null,4661,null,1863052,null,14959,null,54681,null,2975,null,47728,null,2616,null,6953,null,1212,null,1576401,null,14472,null,1540501,null,13940,null,59214,null,4155,null,1481287,null,14192,null,35900,null,2520,null,30789,null,2387,null,5111,null,995,null,2386981,null,21379,null,1068147,null,12329,null,970347,null,12145,null,120312,null,5531,null,850035,null,12288,null,97800,null,3594,null,95846,null,3481,null,1954,null,811,null,1318834,null,14832,null,1223187,null,14303,null,184795,null,7679,null,1038392,null,15299,null,95647,null,4208,null,92370,null,4121,null,3277,null,873,null,2681071,null,18147,null,1071376,null,11265,null,580622,null,11649,null,231647,null,8124,null,348975,null,9809,null,490754,null,4642,null,486525,null,4590,null,4229,null,970,null,1609695,null,14319,null,864957,null,12166,null,299095,null,9399,null,565862,null,10936,null,744738,null,6234,null,735667,null,6205,null,9071,null,1425,null,0400000US39,Ohio,39
2671714,null,3022,null,1189992,null,10466,null,685753,null,7730,null,660748,null,7778,null,34560,null,3097,null,626188,null,8049,null,25005,null,1899,null,23101,null,1875,null,1904,null,486,null,504239,null,8685,null,489175,null,8605,null,16672,null,1910,null,472503,null,8253,null,15064,null,1535,null,13211,null,1400,null,1853,null,587,null,653806,null,10421,null,288251,null,6859,null,259581,null,6736,null,26320,null,2842,null,233261,null,6349,null,28670,null,1808,null,28198,null,1792,null,472,null,284,null,365555,null,8188,null,338375,null,7711,null,36823,null,3233,null,301552,null,6936,null,27180,null,2025,null,27008,null,2042,null,172,null,135,null,827916,null,11528,null,303367,null,6164,null,153570,null,5104,null,73336,null,4165,null,80234,null,4407,null,149797,null,2729,null,148664,null,2748,null,1133,null,430,null,524549,null,9368,null,296700,null,8488,null,86805,null,4681,null,209895,null,7336,null,227849,null,3358,null,224402,null,3382,null,3447,null,939,null,0400000US40,Oklahoma,40
2908498,null,1771,null,1111052,null,13294,null,640308,null,10272,null,625242,null,10184,null,24406,null,2535,null,600836,null,9694,null,15066,null,1698,null,12541,null,1560,null,2525,null,761,null,470744,null,8945,null,461746,null,8647,null,15794,null,2069,null,445952,null,8854,null,8998,null,1452,null,7684,null,1258,null,1314,null,616,null,904850,null,13159,null,412631,null,9270,null,380093,null,9515,null,34716,null,3202,null,345377,null,8954,null,32538,null,2509,null,31487,null,2490,null,1051,null,538,null,492219,null,8046,null,466807,null,7835,null,41558,null,3086,null,425249,null,7606,null,25412,null,2189,null,24588,null,2207,null,824,null,429,null,892596,null,11051,null,363845,null,7217,null,187098,null,6739,null,72137,null,3962,null,114961,null,5834,null,176747,null,2729,null,174475,null,2614,null,2272,null,675,null,528751,null,8849,null,284919,null,8320,null,78373,null,4635,null,206546,null,7804,null,243832,null,3082,null,240738,null,3030,null,3094,null,1003,null,0400000US41,Oregon,41
9600078,null,3552,null,4075814,null,22065,null,2315468,null,12987,null,2244831,null,13508,null,85981,null,5096,null,2158850,null,14049,null,70637,null,3350,null,59806,null,2829,null,10831,null,1560,null,1760346,null,16022,null,1715807,null,15514,null,64497,null,4093,null,1651310,null,15606,null,44539,null,2593,null,35821,null,2095,null,8718,null,1359,null,2502741,null,19910,null,1100509,null,12908,null,986316,null,12295,null,107178,null,4597,null,879138,null,12866,null,114193,null,3711,null,110812,null,3826,null,3381,null,826,null,1402232,null,14157,null,1295990,null,14142,null,167198,null,5755,null,1128792,null,13282,null,106242,null,4271,null,102061,null,4373,null,4181,null,998,null,3021523,null,21537,null,1160062,null,12417,null,574400,null,11900,null,265486,null,6753,null,308914,null,10541,null,585662,null,5060,null,580647,null,5297,null,5015,null,1029,null,1861461,null,17196,null,940864,null,15863,null,351194,null,10243,null,589670,null,10930,null,920597,null,5815,null,910270,null,6150,null,10327,null,1488,null,0400000US42,Pennsylvania,42
808685,null,1167,null,341648,null,8356,null,193416,null,5272,null,186761,null,5100,null,9415,null,1678,null,177346,null,5342,null,6655,null,963,null,5313,null,927,null,1342,null,528,null,148232,null,5279,null,143563,null,5224,null,8105,null,1577,null,135458,null,4882,null,4669,null,1001,null,3973,null,960,null,696,null,374,null,231856,null,6991,null,99007,null,4169,null,89157,null,4001,null,8181,null,1680,null,80976,null,3953,null,9850,null,1215,null,9658,null,1166,null,192,null,187,null,132849,null,5469,null,123934,null,5156,null,14436,null,1863,null,109498,null,4813,null,8915,null,1203,null,8397,null,1164,null,518,null,344,null,235181,null,6259,null,92907,null,3931,null,50084,null,3827,null,23026,null,2755,null,27058,null,3192,null,42823,null,1398,null,42574,null,1475,null,249,null,272,null,142274,null,4552,null,72346,null,4056,null,28104,null,2305,null,44242,null,3542,null,69928,null,1920,null,68681,null,2124,null,1247,null,606,null,0400000US44,Rhode Island,44
3376145,null,3349,null,1384242,null,13621,null,752576,null,9795,null,725155,null,9786,null,37348,null,3511,null,687807,null,10367,null,27421,null,2043,null,23924,null,1970,null,3497,null,1006,null,631666,null,8896,null,617093,null,8625,null,24869,null,2680,null,592224,null,8523,null,14573,null,1744,null,13046,null,1643,null,1527,null,598,null,852589,null,15629,null,386655,null,10600,null,351040,null,10303,null,34904,null,3384,null,316136,null,9884,null,35615,null,2275,null,34723,null,2328,null,892,null,487,null,465934,null,10799,null,434457,null,10206,null,58545,null,4805,null,375912,null,9130,null,31477,null,2516,null,30913,null,2458,null,564,null,289,null,1139314,null,13358,null,446695,null,8908,null,253323,null,8744,null,109690,null,5337,null,143633,null,7513,null,193372,null,3131,null,192375,null,3224,null,997,null,443,null,692619,null,10140,null,396435,null,9354,null,132509,null,6300,null,263926,null,7884,null,296184,null,3336,null,293187,null,3204,null,2997,null,932,null,0400000US45,South Carolina,45
598144,null,2117,null,292295,null,5147,null,162427,null,4005,null,155965,null,3814,null,9661,null,1342,null,146304,null,3906,null,6462,null,1042,null,5821,null,957,null,641,null,479,null,129868,null,3512,null,126064,null,3481,null,4142,null,958,null,121922,null,3465,null,3804,null,713,null,3222,null,659,null,582,null,338,null,164516,null,4914,null,75037,null,3450,null,65975,null,3249,null,9432,null,1930,null,56543,null,3479,null,9062,null,1200,null,8995,null,1198,null,67,null,87,null,89479,null,4110,null,80666,null,3965,null,9698,null,1444,null,70968,null,3831,null,8813,null,1280,null,8613,null,1268,null,200,null,293,null,141333,null,4397,null,56751,null,2521,null,23689,null,2295,null,11580,null,1839,null,12109,null,1774,null,33062,null,1346,null,32778,null,1361,null,284,null,213,null,84582,null,3317,null,37244,null,3094,null,12121,null,1751,null,25123,null,2285,null,47338,null,1424,null,47278,null,1418,null,60,null,61,null,0400000US46,South Dakota,46
4700141,null,3393,null,1926280,null,15595,null,1071522,null,10857,null,1036933,null,10688,null,52899,null,3547,null,984034,null,10579,null,34589,null,2744,null,30638,null,2620,null,3951,null,1042,null,854758,null,12173,null,832052,null,12205,null,41737,null,3639,null,790315,null,11610,null,22706,null,1830,null,19893,null,1718,null,2813,null,740,null,1223005,null,13817,null,570660,null,10135,null,522839,null,9757,null,64236,null,4365,null,458603,null,9904,null,47821,null,3024,null,46420,null,2779,null,1401,null,679,null,652345,null,10290,null,607016,null,10115,null,99203,null,5146,null,507813,null,8882,null,45329,null,2864,null,44625,null,2893,null,704,null,380,null,1550856,null,12611,null,592861,null,8437,null,332373,null,8494,null,161486,null,7727,null,170887,null,5932,null,260488,null,3910,null,258645,null,3958,null,1843,null,688,null,957995,null,10028,null,568171,null,9737,null,207803,null,6108,null,360368,null,8796,null,389824,null,3728,null,385640,null,3756,null,4184,null,1082,null,0400000US47,Tennessee,47
17413831,null,6668,null,8185127,null,33290,null,4764552,null,24417,null,4617844,null,23922,null,188401,null,7896,null,4429443,null,23603,null,146708,null,4869,null,122546,null,4566,null,24162,null,2558,null,3420575,null,21523,null,3340498,null,21106,null,103897,null,6347,null,3236601,null,20870,null,80077,null,4262,null,65320,null,3793,null,14757,null,2257,null,4228848,null,32924,null,1968725,null,23298,null,1819684,null,22758,null,146346,null,6243,null,1673338,null,22862,null,149041,null,5188,null,141830,null,5225,null,7211,null,1585,null,2260123,null,22950,null,2127584,null,23650,null,199080,null,8841,null,1928504,null,22190,null,132539,null,5223,null,127196,null,5027,null,5343,null,1155,null,4999856,null,29614,null,1751014,null,18169,null,990954,null,17723,null,360787,null,12900,null,630167,null,13171,null,760060,null,6970,null,747700,null,7161,null,12360,null,1971,null,3248842,null,22618,null,2078318,null,22696,null,464103,null,11134,null,1614215,null,20728,null,1170524,null,7554,null,1136568,null,7608,null,33956,null,3859,null,0400000US48,Texas,48
1886411,null,2216,null,816664,null,9371,null,512670,null,7544,null,498748,null,7395,null,15623,null,1931,null,483125,null,7646,null,13922,null,1491,null,11347,null,1289,null,2575,null,885,null,303994,null,7187,null,297995,null,7126,null,9982,null,1872,null,288013,null,6565,null,5999,null,1051,null,4830,null,980,null,1169,null,534,null,592186,null,10020,null,257564,null,6668,null,240956,null,6594,null,21142,null,2619,null,219814,null,6493,null,16608,null,1555,null,16032,null,1594,null,576,null,325,null,334622,null,7031,null,320651,null,6993,null,21786,null,2142,null,298865,null,7173,null,13971,null,1344,null,13464,null,1270,null,507,null,388,null,477561,null,7470,null,163911,null,5223,null,82712,null,4583,null,26274,null,2821,null,56438,null,4063,null,81199,null,2164,null,80043,null,2143,null,1156,null,615,null,313650,null,6346,null,200503,null,6510,null,34850,null,3164,null,165653,null,5907,null,113147,null,2173,null,111445,null,2277,null,1702,null,604,null,0400000US49,Utah,49
488894,null,927,null,210830,null,4867,null,119042,null,2925,null,115336,null,2832,null,9844,null,1400,null,105492,null,3060,null,3706,null,685,null,3080,null,553,null,626,null,306,null,91788,null,3345,null,89736,null,3316,null,7063,null,1177,null,82673,null,3404,null,2052,null,468,null,1713,null,452,null,339,null,163,null,154329,null,4211,null,69617,null,2895,null,61014,null,2738,null,12773,null,1572,null,48241,null,3018,null,8603,null,961,null,8351,null,919,null,252,null,185,null,84712,null,2986,null,78010,null,2809,null,17076,null,1774,null,60934,null,2688,null,6702,null,769,null,6535,null,760,null,167,null,160,null,123735,null,3626,null,49665,null,2030,null,24165,null,1860,null,14378,null,1342,null,9787,null,1348,null,25500,null,1086,null,25366,null,1090,null,134,null,107,null,74070,null,2827,null,35185,null,2377,null,17899,null,1714,null,17286,null,1595,null,38885,null,1082,null,38798,null,1098,null,87,null,75,null,0400000US50,Vermont,50
5801224,null,8941,null,2738311,null,18614,null,1525844,null,12883,null,1477775,null,12323,null,57974,null,3768,null,1419801,null,12439,null,48069,null,2793,null,40846,null,2835,null,7223,null,1320,null,1212467,null,13087,null,1180744,null,13013,null,29585,null,3064,null,1151159,null,12880,null,31723,null,2720,null,26408,null,2674,null,5315,null,954,null,1450944,null,14174,null,623882,null,11262,null,558255,null,11100,null,42684,null,4041,null,515571,null,11080,null,65627,null,3082,null,63727,null,3086,null,1900,null,599,null,827062,null,12414,null,769955,null,12319,null,63623,null,4159,null,706332,null,12830,null,57107,null,3121,null,55066,null,3040,null,2041,null,819,null,1611969,null,14937,null,601828,null,11088,null,322592,null,10101,null,114050,null,5678,null,208542,null,7992,null,279236,null,4196,null,274507,null,4005,null,4729,null,1101,null,1010141,null,10898,null,573144,null,10489,null,142413,null,6900,null,430731,null,9794,null,436997,null,4588,null,428405,null,4658,null,8592,null,1358,null,0400000US51,Virginia,51
4976609,null,4167,null,2076460,null,16928,null,1205440,null,12142,null,1174887,null,12034,null,54825,null,3470,null,1120062,null,12186,null,30553,null,2353,null,25556,null,2132,null,4997,null,1131,null,871020,null,11131,null,850913,null,10477,null,30654,null,3336,null,820259,null,10716,null,20107,null,1955,null,15588,null,1748,null,4519,null,1016,null,1458058,null,16777,null,661812,null,11423,null,609477,null,10974,null,70505,null,4864,null,538972,null,9713,null,52335,null,2752,null,50677,null,2729,null,1658,null,586,null,796246,null,11566,null,754059,null,11499,null,87331,null,4886,null,666728,null,11171,null,42187,null,2414,null,40311,null,2301,null,1876,null,696,null,1442091,null,14025,null,565667,null,8870,null,299742,null,8655,null,123817,null,6547,null,175925,null,7043,null,265925,null,3920,null,262377,null,3905,null,3548,null,962,null,876424,null,10322,null,506274,null,9505,null,154536,null,6911,null,351738,null,9837,null,370150,null,3645,null,363888,null,3951,null,6262,null,1387,null,0400000US53,Washington,53
1410222,null,2139,null,543554,null,9074,null,313989,null,7185,null,305870,null,6950,null,20347,null,2121,null,285523,null,6526,null,8119,null,1131,null,7040,null,1118,null,1079,null,416,null,229565,null,5288,null,223837,null,5159,null,8695,null,1342,null,215142,null,4921,null,5728,null,949,null,5312,null,923,null,416,null,270,null,312058,null,8146,null,142040,null,5549,null,130324,null,5323,null,16824,null,2087,null,113500,null,4762,null,11716,null,1483,null,11633,null,1478,null,83,null,104,null,170018,null,5479,null,158387,null,5193,null,20448,null,2408,null,137939,null,5242,null,11631,null,1578,null,11435,null,1576,null,196,null,174,null,554610,null,6375,null,226101,null,4989,null,126820,null,4932,null,77615,null,4017,null,49205,null,3751,null,99281,null,1892,null,98751,null,1919,null,530,null,326,null,328509,null,5123,null,189076,null,4661,null,74573,null,4219,null,114503,null,3993,null,139433,null,1812,null,138575,null,1768,null,858,null,410,null,0400000US54,West Virginia,54
