C25116_001E,C25116_001EA,C25116_001M,C25116_001MA,C25116_002E,C25116_002EA,C25116_002M,C25116_002MA,C25116_003E,C25116_003EA,C25116_003M,C25116_003MA,C25116_004E,C25116_004EA,C25116_004M,C25116_004MA,C25116_005E,C25116_005EA,C25116_005M,C25116_005MA,C25116_006E,C25116_006EA,C25116_006M,C25116_006MA,C25116_007E,C25116_007EA,C25116_007M,C25116_007MA,C25116_008E,C25116_008EA,C25116_008M,C25116_008MA,C25116_009E,C25116_009EA,C25116_009M,C25116_009MA,C25116_010E,C25116_010EA,C25116_010M,C25116_010MA,C25116_011E,C25116_011EA,C25116_011M,C25116_011MA,C25116_012E,C25116_012EA,C25116_012M,C25116_012MA,C25116_013E,C25116_013EA,C25116_013M,C25116_013MA,C25116_014E,C25116_014EA,C25116_014M,C25116_014MA,C25116_015E,C25116_015EA,C25116_015M,C25116_015MA,GEO_ID,NAME,state
3469250,null,16258,null,2325917,null,19632,null,525567,null,10566,null,335848,null,8794,null,189719,null,5635,null,1800350,null,18451,null,1486201,null,16842,null,314149,null,5553,null,1143333,null,15579,null,397274,null,10518,null,318664,null,9114,null,78610,null,4551,null,746059,null,16136,null,709410,null,15545,null,36649,null,2707,null,0400000US13,Georgia,13
446136,null,4850,null,252881,null,6432,null,48693,null,3071,null,27948,null,2548,null,20745,null,1988,null,204188,null,4950,null,145678,null,4543,null,58510,null,2462,null,193255,null,6159,null,56097,null,4449,null,44769,null,3971,null,11328,null,1406,null,137158,null,5620,null,125554,null,5207,null,11604,null,1555,null,0400000US15,Hawaii,15
558466,null,5299,null,399498,null,5977,null,79105,null,3910,null,44904,null,3310,null,34201,null,2417,null,320393,null,5490,null,257313,null,5371,null,63080,null,2146,null,158968,null,5233,null,48864,null,3514,null,36423,null,3164,null,12441,null,1464,null,110104,null,4667,null,105468,null,4737,null,4636,null,925,null,0400000US16,Idaho,16
4757452,null,13703,null,3235065,null,15882,null,744672,null,11947,null,430861,null,9914,null,313811,null,6766,null,2490393,null,15020,null,2017019,null,13634,null,473374,null,6070,null,1522387,null,14245,null,624717,null,10291,null,475796,null,9017,null,148921,null,4899,null,897670,null,14074,null,839827,null,13660,null,57843,null,3884,null,0400000US17,Illinois,17
2477548,null,11798,null,1744831,null,14143,null,396652,null,8909,null,226776,null,7303,null,169876,null,5602,null,1348179,null,12365,null,1088291,null,11288,null,259888,null,4068,null,732717,null,11039,null,287846,null,7687,null,222728,null,6932,null,65118,null,3519,null,444871,null,9660,null,419393,null,8774,null,25478,null,2177,null,0400000US18,Indiana,18
1226804,null,6707,null,884301,null,8410,null,196977,null,5587,null,109445,null,4167,null,87532,null,3479,null,687324,null,7196,null,548891,null,6717,null,138433,null,2734,null,342503,null,6969,null,150525,null,5551,null,108581,null,5375,null,41944,null,2704,null,191978,null,6688,null,181499,null,6647,null,10479,null,1281,null,0400000US19,Iowa,19
1104976,null,6395,null,749151,null,7504,null,167784,null,4505,null,93991,null,4195,null,73793,null,2940,null,581367,null,7504,null,472586,null,6717,null,108781,null,2980,null,355825,null,6741,null,147155,null,5225,null,111795,null,4948,null,35360,null,2839,null,208670,null,5420,null,196377,null,5424,null,12293,null,1620,null,0400000US20,Kansas,20
1694197,null,9986,null,1163029,null,12289,null,271265,null,6954,null,149027,null,5526,null,122238,null,3764,null,891764,null,11941,null,707851,null,10712,null,183913,null,3803,null,531168,null,8755,null,200795,null,7879,null,153314,null,7336,null,47481,null,2968,null,330373,null,7820,null,315723,null,7906,null,14650,null,1712,null,0400000US21,Kentucky,21
1688027,null,9265,null,1146560,null,10008,null,269790,null,8294,null,158242,null,6515,null,111548,null,4523,null,876770,null,10944,null,700101,null,9892,null,176669,null,4132,null,541467,null,9788,null,203683,null,7414,null,165896,null,6887,null,37787,null,2804,null,337784,null,8319,null,318785,null,8309,null,18999,null,2213,null,0400000US22,Louisiana,22
544855,null,4187,null,396341,null,5297,null,90663,null,3281,null,50718,null,2376,null,39945,null,2353,null,305678,null,4948,null,246186,null,4559,null,59492,null,2101,null,148514,null,4635,null,69070,null,3710,null,47039,null,3701,null,22031,null,1904,null,79444,null,3626,null,73426,null,3644,null,6018,null,1049,null,0400000US23,Maine,23
2095122,null,8485,null,1436362,null,11234,null,319700,null,7458,null,196141,null,5764,null,123559,null,4940,null,1116662,null,13013,null,909243,null,12037,null,207419,null,4443,null,658760,null,11399,null,258578,null,7563,null,192628,null,6769,null,65950,null,3523,null,400182,null,9728,null,373641,null,9732,null,26541,null,2802,null,0400000US24,Maryland,24
2475492,null,10003,null,1589421,null,12326,null,355188,null,9185,null,203533,null,7667,null,151655,null,4978,null,1234233,null,10769,null,993812,null,10419,null,240421,null,4275,null,886071,null,13259,null,387403,null,10764,null,268955,null,10331,null,118448,null,3903,null,498668,null,12514,null,463205,null,11708,null,35463,null,2922,null,0400000US25,Massachusetts,25
3819736,null,15353,null,2795638,null,15898,null,658670,null,13262,null,393766,null,10434,null,264904,null,6173,null,2136968,null,15601,null,1702282,null,14419,null,434686,null,5626,null,1024098,null,13431,null,425800,null,9009,null,317600,null,8022,null,108200,null,4281,null,598298,null,11771,null,566188,null,11588,null,32110,null,2539,null,0400000US26,Michigan,26
2085767,null,8065,null,1537420,null,9655,null,339928,null,7022,null,220380,null,6352,null,119548,null,3714,null,1197492,null,9251,null,990169,null,8399,null,207323,null,3085,null,548347,null,9443,null,252803,null,7193,null,182435,null,6742,null,70368,null,3264,null,295544,null,7239,null,276449,null,7156,null,19095,null,1787,null,0400000US27,Minnesota,27
1095026,null,8003,null,760954,null,9164,null,179681,null,6576,null,97566,null,5113,null,82115,null,4066,null,581273,null,8533,null,457371,null,7733,null,123902,null,3279,null,334072,null,8181,null,116379,null,5787,null,92546,null,5482,null,23833,null,2187,null,217693,null,7238,null,206333,null,6946,null,11360,null,1569,null,0400000US28,Mississippi,28
2339684,null,9753,null,1616365,null,12338,null,371385,null,9060,null,213498,null,7043,null,157887,null,4845,null,1244980,null,11466,null,983189,null,10382,null,261791,null,3772,null,723319,null,12154,null,291657,null,8400,null,219127,null,7883,null,72530,null,3294,null,431662,null,10746,null,407715,null,10383,null,23947,null,2163,null,0400000US29,Missouri,29
375287,null,3537,null,259779,null,5241,null,63292,null,3995,null,35177,null,2875,null,28115,null,2155,null,196487,null,5792,null,153557,null,4871,null,42930,null,1922,null,115508,null,4810,null,51748,null,3244,null,38429,null,2833,null,13319,null,1638,null,63760,null,4110,null,59735,null,3799,null,4025,null,955,null,0400000US30,Montana,30
711223,null,4845,null,478209,null,6374,null,105040,null,4278,null,60557,null,3683,null,44483,null,2307,null,373169,null,6463,null,298177,null,5804,null,74992,null,2080,null,233014,null,5227,null,101985,null,4350,null,76806,null,3965,null,25179,null,2059,null,131029,null,5245,null,122793,null,5159,null,8236,null,1217,null,0400000US31,Nebraska,31
965715,null,7365,null,572214,null,8475,null,125810,null,4996,null,77872,null,3971,null,47938,null,3001,null,446404,null,8327,null,355696,null,7225,null,90708,null,3468,null,393501,null,8659,null,127659,null,5979,null,101204,null,5473,null,26455,null,2070,null,265842,null,7761,null,246522,null,7335,null,19320,null,2241,null,0400000US32,Nevada,32
506342,null,4336,null,367316,null,4946,null,73748,null,3421,null,42660,null,2977,null,31088,null,2068,null,293568,null,5109,null,241260,null,5248,null,52308,null,1919,null,139026,null,4442,null,57779,null,3479,null,42228,null,3412,null,15551,null,1462,null,81247,null,4158,null,75115,null,4059,null,6132,null,951,null,0400000US33,New Hampshire,33
3154926,null,9910,null,2086551,null,13280,null,433646,null,7518,null,230148,null,6593,null,203498,null,5039,null,1652905,null,12765,null,1327516,null,11561,null,325389,null,5445,null,1068375,null,12489,null,394069,null,8758,null,271801,null,7524,null,122268,null,5337,null,674306,null,11990,null,619983,null,11180,null,54323,null,3055,null,0400000US34,New Jersey,34
742104,null,4973,null,514530,null,6487,null,124744,null,4956,null,70143,null,4137,null,54601,null,3550,null,389786,null,5657,null,302536,null,4983,null,87250,null,2916,null,227574,null,6879,null,83570,null,5051,null,65485,null,4277,null,18085,null,1970,null,144004,null,6127,null,135671,null,5714,null,8333,null,1330,null,0400000US35,New Mexico,35
7187555,null,16275,null,3955096,null,19708,null,881256,null,12277,null,482440,null,10317,null,398816,null,8672,null,3073840,null,17199,null,2437874,null,16409,null,635966,null,8460,null,3232459,null,19133,null,1251949,null,14531,null,897062,null,14286,null,354887,null,7251,null,1980510,null,18021,null,1784848,null,16950,null,195662,null,5832,null,0400000US36,New York,36
3646095,null,15663,null,2449917,null,18145,null,567859,null,11752,null,338233,null,9393,null,229626,null,6712,null,1882058,null,16377,null,1498235,null,14214,null,383823,null,5897,null,1196178,null,15743,null,441962,null,10322,null,352889,null,10419,null,89073,null,4458,null,754216,null,14244,null,711741,null,13613,null,42475,null,3050,null,0400000US37,North Carolina,37
279014,null,2769,null,184159,null,3181,null,39525,null,2348,null,23570,null,1857,null,15955,null,1357,null,144634,null,2750,null,116363,null,2763,null,28271,null,1296,null,94855,null,3294,null,47632,null,2898,null,35592,null,2651,null,12040,null,1326,null,47223,null,2668,null,43174,null,2677,null,4049,null,728,null,0400000US38,North Dakota,38
4526404,null,14127,null,3080013,null,18866,null,713990,null,13143,null,404290,null,10102,null,309700,null,6863,null,2366023,null,17395,null,1870593,null,14415,null,495430,null,6038,null,1446391,null,15349,null,615308,null,10680,null,468773,null,9451,null,146535,null,4973,null,831083,null,13136,null,781275,null,12478,null,49808,null,3265,null,0400000US39,Ohio,39
1430019,null,8950,null,960901,null,9207,null,227975,null,6928,null,125290,null,5864,null,102685,null,3738,null,732926,null,9187,null,574184,null,8730,null,158742,null,3073,null,469118,null,8798,null,178864,null,5755,null,140272,null,5305,null,38592,null,2737,null,290254,null,8295,null,276299,null,8049,null,13955,null,1427,null,0400000US40,Oklahoma,40
1485919,null,6587,null,936919,null,9031,null,202628,null,6385,null,115403,null,5082,null,87225,null,4090,null,734291,null,8448,null,574216,null,8267,null,160075,null,3715,null,549000,null,9010,null,203781,null,6875,null,151036,null,6638,null,52745,null,3704,null,345219,null,8134,null,324345,null,7902,null,20874,null,2075,null,0400000US41,Oregon,41
4916869,null,14704,null,3467285,null,17499,null,788898,null,10342,null,426365,null,7591,null,362533,null,6533,null,2678387,null,15185,null,2111308,null,16032,null,567079,null,6504,null,1449584,null,16702,null,657843,null,11666,null,455767,null,10955,null,202076,null,6007,null,791741,null,13392,null,722870,null,13050,null,68871,null,3416,null,0400000US42,Pennsylvania,42
406343,null,4227,null,257680,null,4568,null,61897,null,3471,null,34417,null,2384,null,27480,null,2205,null,195783,null,4270,null,155746,null,4030,null,40037,null,2114,null,148663,null,4568,null,63568,null,3391,null,44446,null,3016,null,19122,null,1692,null,85095,null,4782,null,77506,null,4769,null,7589,null,1100,null,0400000US44,Rhode Island,44
1730232,null,10605,null,1213577,null,11626,null,294106,null,7882,null,170739,null,6429,null,123367,null,4629,null,919471,null,12405,null,710097,null,11365,null,209374,null,4494,null,516655,null,9849,null,185490,null,7163,null,148653,null,6372,null,36837,null,2883,null,331165,null,9016,null,311269,null,9065,null,19896,null,2077,null,0400000US45,South Carolina,45
316638,null,3769,null,215033,null,3921,null,47983,null,2954,null,27080,null,2258,null,20903,null,1787,null,167050,null,3899,null,133886,null,3438,null,33164,null,1785,null,101605,null,4457,null,46219,null,3372,null,31262,null,2862,null,14957,null,1679,null,55386,null,3248,null,51053,null,3081,null,4333,null,732,null,0400000US46,South Dakota,46
2447066,null,12952,null,1692157,null,14484,null,391090,null,10333,null,226304,null,8403,null,164786,null,5050,null,1301067,null,13266,null,1025588,null,12424,null,275479,null,4592,null,754909,null,12322,null,294716,null,8699,null,234094,null,8118,null,60622,null,3546,null,460193,null,11108,null,434547,null,10628,null,25646,null,2627,null,0400000US47,Tennessee,47
8527938,null,23685,null,5430700,null,23806,null,1051989,null,15885,null,628842,null,13701,null,423147,null,9497,null,4378711,null,21759,null,3576462,null,21058,null,802249,null,8287,null,3097238,null,23180,null,1069438,null,16250,null,873921,null,16344,null,195517,null,6564,null,2027800,null,21131,null,1932731,null,20170,null,95069,null,4641,null,0400000US48,Texas,48
863122,null,4563,null,617106,null,7080,null,94454,null,3806,null,54195,null,3317,null,40259,null,2592,null,522652,null,7563,null,433771,null,6609,null,88881,null,2882,null,246016,null,6525,null,69658,null,3955,null,54373,null,3520,null,15285,null,1503,null,176358,null,5632,null,168537,null,5682,null,7821,null,1318,null,0400000US49,Utah,49
251736,null,2982,null,179447,null,3107,null,39864,null,2298,null,23140,null,1608,null,16724,null,1660,null,139583,null,3454,null,113067,null,3072,null,26516,null,1364,null,72289,null,3301,null,30481,null,2433,null,21533,null,2150,null,8948,null,1075,null,41808,null,2831,null,39301,null,2720,null,2507,null,619,null,0400000US50,Vermont,50
2971489,null,12961,null,2024529,null,15173,null,449723,null,9611,null,268814,null,7628,null,180909,null,5446,null,1574806,null,14748,null,1274997,null,13588,null,299809,null,4734,null,946960,null,13066,null,352774,null,10956,null,275315,null,9477,null,77459,null,4012,null,594186,null,14918,null,563229,null,14865,null,30957,null,2824,null,0400000US51,Virginia,51
2559288,null,9514,null,1645662,null,12603,null,353039,null,8660,null,215614,null,7449,null,137425,null,4578,null,1292623,null,11688,null,1043041,null,11191,null,249582,null,5121,null,913626,null,11489,null,358331,null,8855,null,276601,null,8781,null,81730,null,4129,null,555295,null,10886,null,525310,null,10606,null,29985,null,2487,null,0400000US53,Washington,53
748517,null,6008,null,551063,null,6864,null,139057,null,6251,null,70368,null,4412,null,68689,null,3565,null,412006,null,7068,null,318979,null,6477,null,93027,null,2573,null,197454,null,5349,null,81769,null,4129,null,60195,null,3660,null,21574,null,1948,null,115685,null,4853,null,108159,null,4656,null,7526,null,1123,null,0400000US54,West Virginia,54
2272274,null,8949,null,1567336,null,10758,null,328319,null,6915,null,194006,null,5872,null,134313,null,4446,null,1239017,null,10542,null,1005849,null,9912,null,233168,null,3921,null,704938,null,9233,null,302201,null,6678,null,219800,null,5784,null,82401,null,3609,null,402737,null,9754,null,375384,null,8959,null,27353,null,2279,null,0400000US55,Wisconsin,55
213571,null,2941,null,151460,null,3613,null,32787,null,2687,null,19773,null,2142,null,13014,null,1540,null,118673,null,3360,null,97488,null,3235,null,21185,null,1472,null,62111,null,3871,null,26242,null,2991,null,20733,null,2776,null,5509,null,963,null,35869,null,2854,null,34153,null,2851,null,1716,null,533,null,0400000US56,Wyoming,56
1181112,null,8338,null,844860,null,7873,null,179289,null,4956,null,92711,null,4346,null,86578,null,3266,null,665571,null,7741,null,473746,null,7968,null,191825,null,4133,null,336252,null,6528,null,89485,null,3524,null,61787,null,3198,null,27698,null,1943,null,246767,null,6196,null,225507,null,5785,null,21260,null,1761,null,0400000US72,Puerto Rico,72
