B19049_001E,B19049_001EA,B19049_001M,B19049_001MA,B19049_002E,B19049_002EA,B19049_002M,B19049_002MA,B19049_003E,B19049_003EA,B19049_003M,B19049_003MA,B19049_004E,B19049_004EA,B19049_004M,B19049_004MA,B19049_005E,B19049_005EA,B19049_005M,B19049_005MA,GEO_ID,NAME,state
48044,null,426,null,25155,null,1674,null,54599,null,1217,null,60446,null,927,null,31863,null,843,null,0400000US19,Iowa,19
47817,null,670,null,24645,null,1466,null,51127,null,1398,null,61077,null,1105,null,32368,null,921,null,0400000US20,Kansas,20
40072,null,535,null,21656,null,1832,null,45818,null,1061,null,48253,null,801,null,27078,null,668,null,0400000US21,Kentucky,21
42492,null,629,null,22270,null,1728,null,49110,null,980,null,50054,null,1119,null,28485,null,709,null,0400000US22,Louisiana,22
45734,null,935,null,27912,null,3171,null,50109,null,1114,null,55166,null,1681,null,29518,null,1305,null,0400000US23,Maine,23
69272,null,696,null,36257,null,2852,null,72726,null,1255,null,83450,null,1560,null,44486,null,1084,null,0400000US24,Maryland,24
64081,null,680,null,32054,null,2517,null,72279,null,1328,null,77634,null,1166,null,34764,null,882,null,0400000US25,Massachusetts,25
45255,null,358,null,19585,null,970,null,49739,null,673,null,55201,null,675,null,32668,null,430,null,0400000US26,Michigan,26
55616,null,546,null,27411,null,1490,null,62782,null,997,null,67515,null,843,null,34000,null,644,null,0400000US27,Minnesota,27
36646,null,695,null,18950,null,1637,null,42104,null,1446,null,44261,null,1316,null,24999,null,725,null,0400000US28,Mississippi,28
45229,null,519,null,24087,null,1491,null,49828,null,862,null,54944,null,770,null,31586,null,601,null,0400000US29,Missouri,29
42322,null,1073,null,24154,null,4621,null,45850,null,2798,null,52604,null,1927,null,30964,null,1342,null,0400000US30,Montana,30
47357,null,804,null,24154,null,2195,null,51512,null,1081,null,60189,null,1219,null,32248,null,975,null,0400000US31,Nebraska,31
53341,null,981,null,35102,null,3367,null,57575,null,1584,null,61136,null,1543,null,37015,null,1389,null,0400000US32,Nevada,32
60567,null,1385,null,30784,null,4786,null,67874,null,2041,null,72442,null,2119,null,36548,null,1514,null,0400000US33,New Hampshire,33
68342,null,659,null,33069,null,3322,null,75610,null,1104,null,83787,null,1108,null,39553,null,715,null,0400000US34,New Jersey,34
43028,null,1033,null,23739,null,2123,null,44671,null,1481,null,53895,null,1583,null,32831,null,1332,null,0400000US35,New Mexico,35
54659,null,396,null,24618,null,1062,null,61539,null,683,null,65721,null,726,null,33882,null,477,null,0400000US36,New York,36
43674,null,375,null,23030,null,1219,null,48217,null,612,null,52509,null,769,null,31064,null,544,null,0400000US37,North Carolina,37
47827,null,995,null,25683,null,2695,null,54631,null,2554,null,63791,null,2604,null,29853,null,1572,null,0400000US38,North Dakota,38
45395,null,350,null,19982,null,884,null,49891,null,570,null,56212,null,698,null,31380,null,377,null,0400000US39,Ohio,39
41664,null,502,null,24291,null,1660,null,45164,null,1136,null,51871,null,964,null,31028,null,730,null,0400000US40,Oklahoma,40
48457,null,623,null,24512,null,1743,null,51914,null,946,null,58862,null,1093,null,33865,null,808,null,0400000US41,Oregon,41
49520,null,286,null,24650,null,1154,null,56741,null,615,null,61249,null,630,null,30937,null,362,null,0400000US42,Pennsylvania,42
54119,null,1522,null,24129,null,4965,null,59333,null,2329,null,69804,null,2361,null,32520,null,1818,null,0400000US44,Rhode Island,44
42442,null,565,null,22720,null,1571,null,45622,null,1105,null,50143,null,835,null,32150,null,839,null,0400000US45,South Carolina,45
45043,null,1214,null,23837,null,1368,null,50012,null,1488,null,56360,null,2206,null,30138,null,1770,null,0400000US46,South Dakota,46
41725,null,439,null,18187,null,1508,null,46939,null,763,null,50013,null,725,null,29495,null,619,null,0400000US47,Tennessee,47
48259,null,244,null,24096,null,678,null,50583,null,428,null,59193,null,561,null,33613,null,454,null,0400000US48,Texas,48
55117,null,803,null,31697,null,2051,null,57044,null,1266,null,69912,null,1418,null,39569,null,1317,null,0400000US49,Utah,49
51618,null,950,null,25788,null,3221,null,57925,null,2362,null,60935,null,1898,null,33076,null,1603,null,0400000US50,Vermont,50
59330,null,482,null,29945,null,1415,null,64857,null,1024,null,71319,null,923,null,38920,null,959,null,0400000US51,Virginia,51
56548,null,528,null,29127,null,1295,null,60563,null,1003,null,68522,null,939,null,39249,null,818,null,0400000US53,Washington,53
37435,null,707,null,17660,null,1900,null,43593,null,1307,null,47991,null,1286,null,25984,null,731,null,0400000US54,West Virginia,54
49993,null,405,null,26145,null,1432,null,56144,null,878,null,61902,null,664,null,32172,null,598,null,0400000US55,Wisconsin,55
52664,null,1877,null,30877,null,4028,null,58977,null,2140,null,64242,null,2323,null,34343,null,2629,null,0400000US56,Wyoming,56
18314,null,327,null,5159,null,1228,null,21333,null,748,null,21093,null,574,null,14747,null,289,null,0400000US72,Puerto Rico,72
