B17007_001E,B17007_001EA,B17007_001M,B17007_001MA,B17007_002E,B17007_002EA,B17007_002M,B17007_002MA,B17007_003E,B17007_003EA,B17007_003M,B17007_003MA,B17007_004E,B17007_004EA,B17007_004M,B17007_004MA,B17007_005E,B17007_005EA,B17007_005M,B17007_005MA,B17007_006E,B17007_006EA,B17007_006M,B17007_006MA,B17007_007E,B17007_007EA,B17007_007M,B17007_007MA,B17007_008E,B17007_008EA,B17007_008M,B17007_008MA,B17007_009E,B17007_009EA,B17007_009M,B17007_009MA,B17007_010E,B17007_010EA,B17007_010M,B17007_010MA,B17007_011E,B17007_011EA,B17007_011M,B17007_011MA,B17007_012E,B17007_012EA,B17007_012M,B17007_012MA,B17007_013E,B17007_013EA,B17007_013M,B17007_013MA,B17007_014E,B17007_014EA,B17007_014M,B17007_014MA,B17007_015E,B17007_015EA,B17007_015M,B17007_015MA,B17007_016E,B17007_016EA,B17007_016M,B17007_016MA,B17007_017E,B17007_017EA,B17007_017M,B17007_017MA,B17007_018E,B17007_018EA,B17007_018M,B17007_018MA,B17007_019E,B17007_019EA,B17007_019M,B17007_019MA,B17007_020E,B17007_020EA,B17007_020M,B17007_020MA,B17007_021E,B17007_021EA,B17007_021M,B17007_021MA,B17007_022E,B17007_022EA,B17007_022M,B17007_022MA,B17007_023E,B17007_023EA,B17007_023M,B17007_023MA,B17007_024E,B17007_024EA,B17007_024M,B17007_024MA,B17007_025E,B17007_025EA,B17007_025M,B17007_025MA,B17007_026E,B17007_026EA,B17007_026M,B17007_026MA,B17007_027E,B17007_027EA,B17007_027M,B17007_027MA,B17007_028E,B17007_028EA,B17007_028M,B17007_028MA,B17007_029E,B17007_029EA,B17007_029M,B17007_029MA,B17007_030E,B17007_030EA,B17007_030M,B17007_030MA,B17007_031E,B17007_031EA,B17007_031M,B17007_031MA,B17007_032E,B17007_032EA,B17007_032M,B17007_032MA,B17007_033E,B17007_033EA,B17007_033M,B17007_033MA,B17007_034E,B17007_034EA,B17007_034M,B17007_034MA,B17007_035E,B17007_035EA,B17007_035M,B17007_035MA,B17007_036E,B17007_036EA,B17007_036M,B17007_036MA,B17007_037E,B17007_037EA,B17007_037M,B17007_037MA,B17007_038E,B17007_038EA,B17007_038M,B17007_038MA,B17007_039E,B17007_039EA,B17007_039M,B17007_039MA,B17007_040E,B17007_040EA,B17007_040M,B17007_040MA,B17007_041E,B17007_041EA,B17007_041M,B17007_041MA,B17007_042E,B17007_042EA,B17007_042M,B17007_042MA,B17007_043E,B17007_043EA,B17007_043M,B17007_043MA,GEO_ID,NAME,state
205979,null,7837,null,57667,null,5167,null,25822,null,3228,null,110,null,140,null,461,null,340,null,8815,null,1853,null,4891,null,1523,null,2876,null,919,null,2963,null,880,null,3643,null,1016,null,1007,null,441,null,1056,null,440,null,31845,null,3480,null,244,null,186,null,585,null,288,null,11135,null,1957,null,3447,null,1091,null,3007,null,824,null,2681,null,647,null,4740,null,1242,null,2612,null,686,null,3394,null,651,null,148312,null,6047,null,77493,null,4149,null,0,null,240,null,91,null,124,null,8809,null,1687,null,18370,null,2028,null,10989,null,1697,null,14423,null,1709,null,11273,null,1384,null,7514,null,1125,null,6024,null,975,null,70819,null,3673,null,0,null,240,null,0,null,240,null,5704,null,1649,null,10745,null,1735,null,7066,null,1299,null,10475,null,1778,null,12035,null,1313,null,10678,null,1212,null,14116,null,1273,null,0400000US30,Montana,30
349417,null,10747,null,90008,null,6437,null,40284,null,3489,null,316,null,208,null,403,null,304,null,16860,null,2328,null,6309,null,1230,null,3199,null,911,null,5693,null,1313,null,4825,null,1231,null,1012,null,415,null,1667,null,639,null,49724,null,4889,null,314,null,296,null,1374,null,1112,null,19625,null,3541,null,5438,null,1230,null,3244,null,1125,null,4943,null,1038,null,4481,null,1072,null,2821,null,738,null,7484,null,983,null,259409,null,8155,null,135847,null,5975,null,0,null,228,null,0,null,228,null,18666,null,2366,null,37701,null,3098,null,20872,null,2606,null,23322,null,1944,null,17821,null,1523,null,8649,null,1112,null,8816,null,980,null,123562,null,4526,null,0,null,228,null,30,null,50,null,11668,null,1922,null,19605,null,2257,null,9152,null,1560,null,18757,null,1770,null,19305,null,1399,null,15704,null,1278,null,29341,null,1892,null,0400000US31,Nebraska,31
520414,null,14368,null,107495,null,7189,null,48748,null,4611,null,581,null,340,null,1201,null,662,null,8476,null,1853,null,10278,null,1877,null,6023,null,1326,null,8947,null,1419,null,8492,null,1842,null,3044,null,970,null,1706,null,651,null,58747,null,4694,null,271,null,381,null,1479,null,701,null,12517,null,2094,null,9162,null,1969,null,7287,null,1801,null,9892,null,1928,null,7836,null,1342,null,4779,null,1149,null,5524,null,1188,null,412919,null,11129,null,236219,null,7699,null,0,null,302,null,48,null,79,null,21922,null,2884,null,64956,null,3944,null,47271,null,3848,null,40354,null,3037,null,29287,null,2573,null,19380,null,1847,null,13001,null,1549,null,176700,null,6373,null,0,null,302,null,0,null,302,null,15638,null,2214,null,39126,null,3189,null,21519,null,2702,null,25355,null,2345,null,28840,null,2706,null,20972,null,1674,null,25250,null,2092,null,0400000US32,Nevada,32
249985,null,8011,null,50221,null,4160,null,22217,null,2700,null,272,null,278,null,935,null,576,null,4781,null,1290,null,3200,null,884,null,3548,null,1041,null,3639,null,918,null,3282,null,956,null,574,null,314,null,1986,null,1537,null,28004,null,3104,null,0,null,255,null,390,null,276,null,7449,null,1250,null,4058,null,1190,null,3249,null,1073,null,3289,null,886,null,3341,null,792,null,2627,null,682,null,3601,null,937,null,199764,null,7677,null,96560,null,5190,null,0,null,255,null,0,null,255,null,8687,null,2110,null,23733,null,3036,null,16531,null,2155,null,20234,null,1977,null,14593,null,1491,null,7707,null,1137,null,5075,null,870,null,103204,null,4553,null,0,null,255,null,0,null,255,null,9778,null,1906,null,15688,null,1970,null,9042,null,1394,null,17074,null,1986,null,19385,null,1691,null,14117,null,1405,null,18120,null,1626,null,0400000US33,New Hampshire,33
1396587,null,19243,null,264740,null,9079,null,116230,null,6197,null,805,null,473,null,2646,null,953,null,22230,null,3413,null,20230,null,2715,null,14248,null,2334,null,22858,null,2423,null,17517,null,2422,null,7854,null,1466,null,7842,null,1687,null,148510,null,7465,null,579,null,401,null,1921,null,897,null,20428,null,2549,null,22967,null,3049,null,14733,null,2535,null,22276,null,2455,null,21481,null,2449,null,19299,null,2300,null,24826,null,2244,null,1131847,null,19916,null,559709,null,13589,null,0,null,279,null,179,null,176,null,27300,null,2972,null,149788,null,8026,null,107451,null,5887,null,107434,null,5372,null,76514,null,4310,null,46793,null,3043,null,44250,null,2360,null,572138,null,12233,null,38,null,63,null,138,null,227,null,25037,null,3017,null,91029,null,5632,null,62399,null,3995,null,83708,null,4459,null,96146,null,4807,null,86942,null,4001,null,126701,null,4665,null,0400000US34,New Jersey,34
359807,null,10664,null,100225,null,5883,null,45022,null,4234,null,192,null,254,null,137,null,167,null,9936,null,1941,null,8847,null,2107,null,5907,null,1293,null,7959,null,1259,null,5841,null,1137,null,3539,null,995,null,2664,null,840,null,55203,null,4139,null,227,null,184,null,1183,null,711,null,12187,null,2117,null,8454,null,1600,null,4660,null,1210,null,6604,null,1264,null,8156,null,1368,null,6047,null,1235,null,7685,null,1173,null,259582,null,9057,null,130428,null,6401,null,56,null,93,null,196,null,308,null,12836,null,2376,null,31939,null,3054,null,20004,null,2426,null,22680,null,2410,null,21832,null,2019,null,10203,null,1309,null,10682,null,1390,null,129154,null,5585,null,0,null,283,null,276,null,385,null,11683,null,2350,null,19162,null,2368,null,11243,null,1677,null,20217,null,2137,null,24364,null,2174,null,19220,null,1923,null,22989,null,2002,null,0400000US35,New Mexico,35
3757745,null,34790,null,899993,null,18448,null,403676,null,12693,null,1995,null,832,null,4884,null,1174,null,74235,null,6324,null,69647,null,4266,null,59981,null,4669,null,81591,null,4935,null,56718,null,3717,null,28985,null,2791,null,25640,null,2585,null,496317,null,13829,null,1577,null,567,null,5940,null,1300,null,92567,null,7022,null,70156,null,4214,null,47067,null,4291,null,67199,null,3854,null,73153,null,3999,null,54835,null,3454,null,83823,null,4486,null,2857752,null,28970,null,1396649,null,18851,null,118,null,157,null,866,null,546,null,83044,null,4906,null,359653,null,8927,null,278614,null,11079,null,261934,null,7947,null,199035,null,5967,null,110503,null,4251,null,102882,null,4296,null,1461103,null,18549,null,35,null,57,null,253,null,196,null,84580,null,4665,null,289775,null,8783,null,174308,null,6796,null,212358,null,5553,null,234816,null,6474,null,195316,null,6143,null,269662,null,5691,null,0400000US36,New York,36
1668649,null,22328,null,481912,null,14961,null,213754,null,10620,null,1128,null,615,null,4044,null,1378,null,59967,null,5382,null,43363,null,5008,null,27187,null,3072,null,36877,null,3784,null,24423,null,2772,null,10156,null,1563,null,6609,null,1188,null,268158,null,8644,null,1361,null,693,null,2734,null,948,null,71690,null,5222,null,36625,null,3982,null,24098,null,2864,null,38805,null,3815,null,32471,null,2789,null,24206,null,2165,null,36168,null,2871,null,1186737,null,17734,null,582915,null,12240,null,0,null,287,null,0,null,287,null,60239,null,4538,null,146019,null,6816,null,111764,null,5613,null,108148,null,5129,null,79894,null,4148,null,40647,null,2660,null,36204,null,2634,null,603822,null,11085,null,0,null,287,null,280,null,440,null,43806,null,3979,null,102143,null,4806,null,69810,null,4863,null,91898,null,4519,null,105463,null,4732,null,82582,null,3768,null,107840,null,4288,null,0400000US37,North Carolina,37
138686,null,5361,null,37583,null,3178,null,15378,null,1955,null,65,null,66,null,332,null,268,null,7268,null,1269,null,2904,null,842,null,684,null,410,null,1568,null,604,null,935,null,360,null,860,null,352,null,762,null,342,null,22205,null,2366,null,0,null,208,null,115,null,87,null,9983,null,1789,null,1801,null,744,null,813,null,396,null,1714,null,609,null,1673,null,522,null,1820,null,532,null,4286,null,780,null,101103,null,4410,null,54844,null,2866,null,0,null,208,null,67,null,120,null,11692,null,1454,null,13009,null,1560,null,8093,null,1183,null,8982,null,1017,null,6474,null,962,null,2893,null,602,null,3634,null,609,null,46259,null,2650,null,0,null,208,null,0,null,208,null,6178,null,1259,null,8709,null,1376,null,4019,null,854,null,5187,null,944,null,5706,null,829,null,5536,null,821,null,10924,null,1126,null,0400000US38,North Dakota,38
2163864,null,21928,null,595488,null,13600,null,284357,null,9852,null,1625,null,669,null,4424,null,1056,null,74141,null,5842,null,51047,null,3970,null,38396,null,3285,null,57652,null,4487,null,36218,null,3320,null,11157,null,1387,null,9697,null,1583,null,311131,null,8632,null,2181,null,812,null,4110,null,957,null,69939,null,5301,null,43428,null,3458,null,30299,null,2641,null,50387,null,3258,null,44304,null,2899,null,28842,null,2176,null,37641,null,2652,null,1568376,null,18313,null,770878,null,12605,null,0,null,267,null,56,null,75,null,58561,null,4761,null,184068,null,7048,null,137810,null,6277,null,150492,null,5223,null,116405,null,4722,null,63527,null,3322,null,59959,null,2832,null,797498,null,12372,null,90,null,142,null,192,null,239,null,53851,null,4388,null,117341,null,6133,null,77111,null,4294,null,121562,null,5653,null,132973,null,4730,null,115910,null,4167,null,178468,null,4776,null,0400000US39,Ohio,39
653610,null,13682,null,185698,null,6824,null,79403,null,5146,null,589,null,271,null,1273,null,659,null,24913,null,3239,null,11697,null,2447,null,9533,null,1718,null,12682,null,1714,null,10887,null,1771,null,4626,null,888,null,3203,null,874,null,106295,null,5107,null,569,null,394,null,1756,null,668,null,32395,null,3946,null,11457,null,1958,null,8154,null,1759,null,15153,null,1942,null,13800,null,1340,null,9002,null,1184,null,14009,null,1530,null,467912,null,11323,null,239420,null,8595,null,191,null,295,null,141,null,192,null,32580,null,3229,null,58326,null,3718,null,34974,null,3128,null,45579,null,3051,null,32017,null,2305,null,18798,null,1704,null,16814,null,1581,null,228492,null,7383,null,0,null,251,null,0,null,251,null,19880,null,2711,null,30080,null,3135,null,21334,null,2564,null,34836,null,2344,null,36434,null,2320,null,34133,null,2190,null,51795,null,2657,null,0400000US40,Oklahoma,40
810955,null,17373,null,214340,null,7916,null,102004,null,6563,null,791,null,514,null,1622,null,614,null,29772,null,3766,null,17263,null,2307,null,14884,null,2387,null,15657,null,2275,null,14128,null,1674,null,5126,null,985,null,2761,null,711,null,112336,null,6029,null,748,null,438,null,1575,null,585,null,34807,null,3872,null,15232,null,2067,null,9257,null,1891,null,14623,null,1839,null,14620,null,1785,null,8801,null,1472,null,12673,null,2457,null,596615,null,14699,null,298306,null,10796,null,31,null,53,null,206,null,205,null,32102,null,3425,null,83070,null,5294,null,48349,null,3768,null,49969,null,3769,null,39358,null,2964,null,23006,null,1980,null,22215,null,1809,null,298309,null,7948,null,0,null,275,null,0,null,275,null,22651,null,2538,null,53911,null,4309,null,35182,null,2893,null,42023,null,3246,null,50266,null,2966,null,37942,null,2467,null,56334,null,3080,null,0400000US41,Oregon,41
2355982,null,22874,null,582058,null,15467,null,246569,null,10612,null,1808,null,668,null,5254,null,1671,null,66676,null,5879,null,42709,null,4275,null,30490,null,2803,null,42787,null,3365,null,31050,null,2628,null,12868,null,1576,null,12927,null,1623,null,335489,null,12820,null,1713,null,581,null,3058,null,884,null,80518,null,6341,null,41983,null,4122,null,31114,null,3291,null,47585,null,4123,null,42293,null,3512,null,31661,null,2554,null,55564,null,3336,null,1773924,null,18942,null,857186,null,12627,null,30,null,53,null,56,null,77,null,63165,null,3976,null,205969,null,8215,null,146153,null,6698,null,158367,null,5817,null,126359,null,4779,null,76194,null,4118,null,80893,null,3286,null,916738,null,12768,null,52,null,87,null,67,null,92,null,55630,null,3731,null,139870,null,6039,null,87261,null,4404,null,128890,null,5210,null,143262,null,4133,null,133437,null,5465,null,228269,null,5961,null,0400000US42,Pennsylvania,42
201234,null,7694,null,43695,null,3937,null,20078,null,2888,null,320,null,322,null,560,null,468,null,4145,null,1426,null,3203,null,1118,null,2612,null,1006,null,2734,null,811,null,3826,null,933,null,1664,null,604,null,1014,null,364,null,23617,null,2809,null,74,null,114,null,343,null,238,null,4354,null,1673,null,2419,null,680,null,2632,null,968,null,3133,null,955,null,3390,null,835,null,2957,null,816,null,4315,null,1058,null,157539,null,7163,null,74845,null,4382,null,0,null,287,null,54,null,89,null,4521,null,1285,null,18420,null,2254,null,13616,null,1995,null,15097,null,1928,null,11227,null,1392,null,6103,null,1040,null,5807,null,926,null,82694,null,4300,null,0,null,287,null,0,null,287,null,4245,null,1107,null,13901,null,2048,null,9099,null,1530,null,11597,null,1587,null,14007,null,1506,null,11452,null,1464,null,18393,null,1624,null,0400000US44,Rhode Island,44
779716,null,13856,null,223928,null,8722,null,92866,null,6192,null,425,null,293,null,1730,null,770,null,20701,null,3601,null,11075,null,2274,null,13646,null,2152,null,19118,null,2151,null,16229,null,2322,null,5716,null,1101,null,4226,null,1284,null,131062,null,6653,null,228,null,223,null,1027,null,613,null,29227,null,2890,null,16777,null,2507,null,12591,null,1980,null,19926,null,2771,null,18319,null,2128,null,13236,null,2111,null,19731,null,2217,null,555788,null,12267,null,278711,null,8569,null,0,null,289,null,0,null,289,null,30248,null,3273,null,66670,null,5001,null,50006,null,3917,null,49198,null,3736,null,40072,null,3613,null,24090,null,2104,null,18427,null,2002,null,277077,null,7931,null,0,null,289,null,0,null,289,null,21294,null,2338,null,42375,null,3249,null,26926,null,2542,null,43685,null,3400,null,48267,null,3333,null,41713,null,2736,null,52817,null,2900,null,0400000US45,South Carolina,45
157231,null,7087,null,42773,null,3534,null,20451,null,2429,null,92,null,109,null,430,null,481,null,6941,null,1833,null,2731,null,1127,null,2191,null,728,null,3602,null,939,null,2590,null,755,null,1154,null,561,null,720,null,275,null,22322,null,2501,null,16,null,21,null,253,null,153,null,8270,null,1400,null,2046,null,846,null,1404,null,474,null,2180,null,753,null,2109,null,736,null,2096,null,558,null,3948,null,777,null,114458,null,5783,null,58886,null,4040,null,0,null,223,null,27,null,47,null,8877,null,1675,null,11550,null,1825,null,8802,null,1318,null,10499,null,1233,null,8248,null,1056,null,5384,null,904,null,5499,null,902,null,55572,null,3595,null,0,null,223,null,0,null,223,null,5273,null,1074,null,8997,null,1557,null,4538,null,1001,null,7891,null,1153,null,7967,null,1319,null,7850,null,1052,null,13056,null,1216,null,0400000US46,South Dakota,46
1105671,null,15732,null,322499,null,10024,null,143535,null,6783,null,1153,null,708,null,3528,null,1659,null,35411,null,4054,null,25339,null,3199,null,17234,null,2341,null,27715,null,2519,null,20181,null,2189,null,7374,null,1256,null,5600,null,957,null,178964,null,6777,null,497,null,383,null,1579,null,753,null,40505,null,4839,null,20266,null,3190,null,20034,null,2171,null,26309,null,2704,null,25141,null,2654,null,17756,null,1989,null,26877,null,3242,null,783172,null,13470,null,392242,null,9875,null,0,null,283,null,213,null,366,null,36456,null,3509,null,93623,null,5378,null,73825,null,3850,null,72054,null,4469,null,58833,null,3946,null,30870,null,2288,null,26368,null,2122,null,390930,null,8194,null,84,null,110,null,0,null,283,null,23132,null,2660,null,63139,null,4058,null,40263,null,2992,null,63860,null,3978,null,67745,null,3227,null,54550,null,2991,null,78157,null,3124,null,0400000US47,Tennessee,47
3749787,null,37534,null,991832,null,19774,null,444777,null,15856,null,2564,null,883,null,6642,null,1405,null,132326,null,8029,null,79718,null,5679,null,57603,null,5234,null,66201,null,4674,null,51456,null,4483,null,25030,null,2800,null,23237,null,2821,null,547055,null,13276,null,2461,null,825,null,8525,null,1887,null,146885,null,6684,null,78896,null,5715,null,48879,null,4583,null,67355,null,5213,null,71137,null,4234,null,51542,null,3533,null,71375,null,4426,null,2757955,null,31118,null,1471588,null,23013,null,149,null,257,null,1668,null,743,null,165574,null,7553,null,413352,null,11371,null,287483,null,9435,null,263357,null,8825,null,171092,null,6166,null,89724,null,4280,null,79189,null,4142,null,1286367,null,16119,null,0,null,291,null,345,null,289,null,117228,null,6024,null,243422,null,7947,null,151491,null,7998,null,209059,null,6747,null,203581,null,6601,null,153658,null,5230,null,207583,null,4982,null,0400000US48,Texas,48
371179,null,10335,null,116921,null,7011,null,53288,null,5306,null,419,null,356,null,616,null,362,null,25071,null,3998,null,9023,null,1974,null,5331,null,1230,null,5511,null,1360,null,4507,null,1194,null,1381,null,615,null,1429,null,581,null,63633,null,5360,null,244,null,204,null,1374,null,578,null,33053,null,4370,null,8744,null,1893,null,4501,null,1175,null,3795,null,933,null,4486,null,1069,null,3372,null,890,null,4064,null,851,null,254258,null,8328,null,132093,null,6252,null,0,null,265,null,0,null,265,null,22420,null,2974,null,35927,null,3540,null,21677,null,2335,null,18887,null,2103,null,15627,null,1772,null,9708,null,1250,null,7847,null,1112,null,122165,null,5826,null,0,null,265,null,27,null,42,null,16059,null,2177,null,24923,null,2718,null,12625,null,1870,null,17946,null,1907,null,15944,null,1649,null,13342,null,1375,null,21299,null,1920,null,0400000US49,Utah,49
134791,null,4739,null,33267,null,2747,null,13861,null,1820,null,191,null,151,null,198,null,163,null,4726,null,1190,null,2119,null,748,null,1455,null,424,null,1856,null,585,null,2128,null,519,null,755,null,373,null,433,null,218,null,19406,null,2085,null,24,null,38,null,224,null,146,null,6019,null,1294,null,2661,null,781,null,929,null,475,null,2624,null,746,null,2389,null,599,null,2054,null,558,null,2482,null,812,null,101524,null,4005,null,51571,null,2780,null,0,null,211,null,0,null,211,null,5745,null,1422,null,11996,null,1395,null,8294,null,1259,null,9840,null,1312,null,7829,null,916,null,3720,null,651,null,4147,null,747,null,49953,null,2648,null,0,null,211,null,0,null,211,null,4219,null,990,null,6683,null,958,null,4846,null,1011,null,8301,null,1137,null,8449,null,986,null,6913,null,786,null,10542,null,1200,null,0400000US50,Vermont,50
1412239,null,20812,null,300650,null,11602,null,124636,null,7996,null,1271,null,600,null,2194,null,912,null,36053,null,3796,null,20810,null,3423,null,15960,null,2582,null,21740,null,2722,null,13473,null,2004,null,6712,null,1276,null,6423,null,1154,null,176014,null,8699,null,411,null,356,null,2540,null,873,null,46974,null,4614,null,21039,null,3110,null,18702,null,2503,null,24761,null,2764,null,20547,null,2335,null,15266,null,2223,null,25774,null,2538,null,1111589,null,18804,null,558353,null,12457,null,0,null,287,null,174,null,211,null,60213,null,4800,null,151618,null,7373,null,103572,null,5525,null,98711,null,5580,null,72828,null,3916,null,40742,null,2710,null,30495,null,2047,null,553236,null,12093,null,34,null,59,null,113,null,183,null,46070,null,4408,null,108679,null,5913,null,64969,null,4098,null,84302,null,4510,null,90965,null,4774,null,66475,null,3085,null,91629,null,3699,null,0400000US51,Virginia,51
1379339,null,21989,null,327814,null,9080,null,154100,null,6681,null,808,null,504,null,2978,null,926,null,47720,null,5218,null,28185,null,3158,null,19469,null,2481,null,25423,null,2697,null,19983,null,2566,null,5357,null,1100,null,4177,null,1020,null,173714,null,6509,null,903,null,507,null,2977,null,943,null,49729,null,3921,null,25188,null,3078,null,16017,null,2084,null,25065,null,3010,null,22776,null,2455,null,12759,null,1634,null,18300,null,2433,null,1051525,null,19900,null,535090,null,13219,null,0,null,273,null,499,null,472,null,51188,null,4446,null,147669,null,5851,null,93380,null,5253,null,98837,null,4807,null,70529,null,3990,null,39302,null,2723,null,33686,null,2325,null,516435,null,10942,null,0,null,273,null,203,null,293,null,48840,null,3750,null,100987,null,5416,null,57310,null,4802,null,74652,null,3682,null,87482,null,4229,null,60777,null,2720,null,86184,null,3208,null,0400000US53,Washington,53
337717,null,8129,null,106659,null,4855,null,46120,null,3823,null,0,null,269,null,553,null,384,null,13309,null,2145,null,4919,null,1243,null,6443,null,1321,null,9782,null,1570,null,7015,null,1231,null,2533,null,745,null,1566,null,549,null,60539,null,3631,null,91,null,154,null,401,null,247,null,15961,null,2005,null,7298,null,1753,null,6914,null,1458,null,7814,null,1337,null,8257,null,1369,null,5685,null,979,null,8118,null,1266,null,231058,null,6445,null,112782,null,4620,null,0,null,269,null,0,null,269,null,10550,null,1892,null,20542,null,2363,null,19716,null,2464,null,19079,null,2054,null,18304,null,2055,null,13071,null,1447,null,11520,null,1422,null,118276,null,4546,null,0,null,269,null,0,null,269,null,6454,null,1199,null,10323,null,1194,null,8438,null,1711,null,15649,null,1855,null,21166,null,1841,null,22374,null,1779,null,33872,null,1914,null,0400000US54,West Virginia,54
1125444,null,15756,null,280911,null,9090,null,129736,null,6427,null,1080,null,437,null,1676,null,549,null,48112,null,4012,null,22359,null,2571,null,11933,null,1902,null,20111,null,1998,null,14855,null,1541,null,5091,null,1077,null,4519,null,975,null,151175,null,6750,null,944,null,374,null,2093,null,852,null,57163,null,4922,null,15197,null,2164,null,11648,null,1475,null,15988,null,1705,null,15137,null,1473,null,8993,null,1043,null,24012,null,2579,null,844533,null,14768,null,424255,null,9691,null,220,null,309,null,237,null,240,null,52601,null,3750,null,104676,null,4538,null,68666,null,3891,null,81086,null,3974,null,56901,null,2658,null,29735,null,1992,null,30133,null,1680,null,420278,null,9829,null,0,null,216,null,160,null,231,null,41823,null,3774,null,69006,null,4158,null,39479,null,3126,null,63175,null,3293,null,63928,null,2893,null,54741,null,2118,null,87966,null,3243,null,0400000US55,Wisconsin,55
96501,null,4445,null,21632,null,2236,null,9825,null,1729,null,57,null,101,null,380,null,247,null,3162,null,940,null,1217,null,613,null,1212,null,906,null,1573,null,523,null,1365,null,556,null,524,null,287,null,335,null,189,null,11807,null,1706,null,83,null,107,null,267,null,319,null,4089,null,847,null,1394,null,485,null,1517,null,682,null,1370,null,585,null,1311,null,545,null,600,null,448,null,1176,null,425,null,74869,null,3838,null,40195,null,2697,null,0,null,265,null,0,null,265,null,7054,null,1844,null,9185,null,1683,null,5053,null,1198,null,7150,null,1390,null,5958,null,1034,null,3177,null,802,null,2618,null,603,null,34674,null,2621,null,0,null,265,null,0,null,265,null,3546,null,920,null,4550,null,1036,null,2180,null,648,null,5756,null,1205,null,6381,null,1162,null,4915,null,927,null,7346,null,848,null,0400000US56,Wyoming,56
451953,null,9139,null,258852,null,7195,null,107001,null,4758,null,323,null,302,null,1232,null,699,null,8968,null,1606,null,14253,null,2012,null,16521,null,2119,null,18840,null,1862,null,18818,null,2199,null,14489,null,1556,null,13557,null,1555,null,151851,null,5461,null,643,null,428,null,1504,null,694,null,13315,null,1971,null,13865,null,1958,null,13431,null,1703,null,21542,null,2202,null,29081,null,2052,null,27144,null,1731,null,31326,null,2059,null,193101,null,6345,null,96606,null,4831,null,0,null,289,null,0,null,289,null,1476,null,500,null,16070,null,2235,null,20339,null,2413,null,20855,null,2282,null,16530,null,1694,null,11424,null,1368,null,9912,null,2544,null,96495,null,4043,null,0,null,289,null,0,null,289,null,1471,null,595,null,14066,null,1892,null,11267,null,1534,null,16060,null,1656,null,22281,null,1942,null,17792,null,1607,null,13558,null,1336,null,0400000US72,Puerto Rico,72
