B06008_001E,B06008_001EA,B06008_001M,B06008_001MA,B06008_002E,B06008_002EA,B06008_002M,B06008_002MA,B06008_003E,B06008_003EA,B06008_003M,B06008_003MA,B06008_004E,B06008_004EA,B06008_004M,B06008_004MA,B06008_005E,B06008_005EA,B06008_005M,B06008_005MA,B06008_006E,B06008_006EA,B06008_006M,B06008_006MA,B06008_007E,B06008_007EA,B06008_007M,B06008_007MA,B06008_008E,B06008_008EA,B06008_008M,B06008_008MA,B06008_009E,B06008_009EA,B06008_009M,B06008_009MA,B06008_010E,B06008_010EA,B06008_010M,B06008_010MA,B06008_011E,B06008_011EA,B06008_011M,B06008_011MA,B06008_012E,B06008_012EA,B06008_012M,B06008_012MA,B06008_013E,B06008_013EA,B06008_013M,B06008_013MA,B06008_014E,B06008_014EA,B06008_014M,B06008_014MA,B06008_015E,B06008_015EA,B06008_015M,B06008_015MA,B06008_016E,B06008_016EA,B06008_016M,B06008_016MA,B06008_017E,B06008_017EA,B06008_017M,B06008_017MA,B06008_018E,B06008_018EA,B06008_018M,B06008_018MA,B06008_019E,B06008_019EA,B06008_019M,B06008_019MA,B06008_020E,B06008_020EA,B06008_020M,B06008_020MA,B06008_021E,B06008_021EA,B06008_021M,B06008_021MA,B06008_022E,B06008_022EA,B06008_022M,B06008_022MA,B06008_023E,B06008_023EA,B06008_023M,B06008_023MA,B06008_024E,B06008_024EA,B06008_024M,B06008_024MA,B06008_025E,B06008_025EA,B06008_025M,B06008_025MA,B06008_026E,B06008_026EA,B06008_026M,B06008_026MA,B06008_027E,B06008_027EA,B06008_027M,B06008_027MA,B06008_028E,B06008_028EA,B06008_028M,B06008_028MA,B06008_029E,B06008_029EA,B06008_029M,B06008_029MA,B06008_030E,B06008_030EA,B06008_030M,B06008_030MA,GEO_ID,NAME,state
7669333,null,4355,null,2504374,null,22131,null,3674535,null,32418,null,868729,null,16139,null,188266,null,8042,null,433429,null,9108,null,3773996,null,28342,null,1390978,null,20923,null,1593617,null,23661,null,438763,null,12510,null,95105,null,5328,null,255533,null,7779,null,2944544,null,27984,null,832094,null,17239,null,1541630,null,21410,null,359856,null,12006,null,66357,null,4938,null,144607,null,5591,null,94452,null,5638,null,33345,null,3796,null,45122,null,3560,null,11364,null,1937,null,2255,null,955,null,2366,null,776,null,856341,null,15630,null,247957,null,10433,null,494166,null,12947,null,58746,null,4612,null,24549,null,3238,null,30923,null,3366,null,0400000US13,Georgia,13
1052661,null,1074,null,329314,null,7512,null,548240,null,10129,null,97233,null,5632,null,16046,null,2328,null,61828,null,3030,null,508667,null,10557,null,189450,null,6733,null,230892,null,6787,null,45335,null,3256,null,8016,null,1346,null,34974,null,2368,null,297813,null,6080,null,90599,null,5427,null,160998,null,5807,null,32146,null,3093,null,5087,null,1403,null,8983,null,1131,null,30230,null,3270,null,9523,null,1663,null,16322,null,2479,null,2998,null,1051,null,480,null,338,null,907,null,450,null,215951,null,8959,null,39742,null,4454,null,140028,null,6855,null,16754,null,2596,null,2463,null,773,null,16964,null,1859,null,0400000US15,Hawaii,15
1195448,null,1640,null,303103,null,7304,null,677849,null,11824,null,132346,null,5887,null,21429,null,2533,null,60721,null,3487,null,455475,null,9883,null,137622,null,6951,null,241186,null,9102,null,46214,null,3700,null,8222,null,1557,null,22231,null,2338,null,638853,null,9377,null,142996,null,6276,null,370438,null,9182,null,79413,null,4139,null,11393,null,1926,null,34613,null,2357,null,12125,null,1900,null,4026,null,1258,null,6570,null,1366,null,1228,null,624,null,214,null,195,null,87,null,109,null,88995,null,4988,null,18459,null,2550,null,59655,null,4171,null,5491,null,1369,null,1600,null,671,null,3790,null,1061,null,0400000US16,Idaho,16
10275170,null,2961,null,3518593,null,22580,null,4961375,null,33098,null,998814,null,17150,null,174159,null,6809,null,622229,null,10598,null,6336277,null,23849,null,2462925,null,22148,null,2778363,null,22739,null,640104,null,13969,null,98487,null,5653,null,356398,null,8425,null,2154597,null,21367,null,611287,null,15703,null,1089157,null,13053,null,242817,null,7935,null,36021,null,3424,null,175315,null,5975,null,115330,null,5915,null,36605,null,3426,null,53398,null,3767,null,16339,null,2288,null,3293,null,1064,null,5695,null,1249,null,1668966,null,22897,null,407776,null,13885,null,1040457,null,19773,null,99554,null,6637,null,36358,null,3290,null,84821,null,5157,null,0400000US17,Illinois,17
5106260,null,3077,null,1477294,null,14495,null,2621850,null,21492,null,611575,null,13709,null,78627,null,4934,null,316914,null,6758,null,3293801,null,19589,null,1021523,null,12051,null,1627821,null,19908,null,404815,null,11644,null,46068,null,3799,null,193574,null,5444,null,1526189,null,18838,null,375395,null,10146,null,827465,null,11761,null,186888,null,7816,null,24402,null,2574,null,112039,null,4290,null,28244,null,2660,null,8374,null,1597,null,14509,null,1891,null,3839,null,1067,null,719,null,457,null,803,null,423,null,258026,null,7119,null,72002,null,5428,null,152055,null,6434,null,16033,null,2042,null,7438,null,2010,null,10498,null,1500,null,0400000US18,Indiana,18
2422186,null,2332,null,671692,null,10754,null,1314760,null,15253,null,250260,null,8075,null,27775,null,2817,null,157699,null,4232,null,1706971,null,11532,null,468560,null,10357,null,925604,null,12999,null,176123,null,6441,null,17274,null,2239,null,119410,null,3646,null,596997,null,11478,null,168971,null,6346,null,320193,null,8484,null,65015,null,4343,null,7945,null,1472,null,34873,null,2318,null,11415,null,1740,null,3269,null,855,null,6764,null,1237,null,1218,null,648,null,15,null,26,null,149,null,133,null,106803,null,3823,null,30892,null,3059,null,62199,null,3574,null,7904,null,1625,null,2541,null,905,null,3267,null,716,null,0400000US19,Iowa,19
2231280,null,2083,null,629971,null,9352,null,1175589,null,13107,null,257328,null,7616,null,30259,null,3120,null,138133,null,4862,null,1202941,null,10977,null,377760,null,9211,null,597943,null,10530,null,136729,null,5669,null,12546,null,1771,null,77963,null,3218,null,850613,null,11318,null,205480,null,7293,null,470488,null,8623,null,105511,null,4869,null,13282,null,2147,null,55852,null,3488,null,18068,null,2546,null,5557,null,1079,null,10014,null,1812,null,1693,null,653,null,621,null,474,null,183,null,163,null,159658,null,5498,null,41174,null,3588,null,97144,null,5272,null,13395,null,1913,null,3810,null,1150,null,4135,null,945,null,0400000US20,Kansas,20
3469657,null,2848,null,925767,null,13862,null,1810083,null,22703,null,417205,null,12986,null,73738,null,4822,null,242864,null,6006,null,2346693,null,15848,null,637373,null,12572,null,1186668,null,17947,null,287745,null,11185,null,49467,null,4039,null,185440,null,5166,null,984852,null,16251,null,247212,null,8890,null,542107,null,13499,null,120806,null,6119,null,21391,null,2607,null,53336,null,3495,null,23305,null,2396,null,7856,null,1581,null,11642,null,1648,null,2540,null,765,null,781,null,413,null,486,null,356,null,114807,null,5184,null,33326,null,3541,null,69666,null,3801,null,6114,null,1619,null,2099,null,801,null,3602,null,930,null,0400000US21,Kentucky,21
3558124,null,2346,null,1162173,null,14013,null,1648774,null,21617,null,403109,null,11686,null,100287,null,4997,null,243781,null,6335,null,2697002,null,14064,null,939450,null,11978,null,1190540,null,18414,null,303424,null,10340,null,76311,null,4676,null,187277,null,5707,null,696493,null,12610,null,179807,null,8491,null,361501,null,9253,null,87523,null,4923,null,19329,null,2122,null,48333,null,3448,null,21742,null,2668,null,7077,null,1504,null,11760,null,1833,null,2254,null,798,null,356,null,297,null,295,null,253,null,142887,null,6503,null,35839,null,3669,null,84973,null,4885,null,9908,null,1898,null,4291,null,1274,null,7876,null,1555,null,0400000US22,Louisiana,22
1099536,null,1221,null,309237,null,5902,null,564297,null,8916,null,140014,null,5688,null,11796,null,1573,null,74192,null,2568,null,672700,null,10022,null,208182,null,5796,null,320055,null,6579,null,88479,null,5393,null,7066,null,1109,null,48918,null,2403,null,375328,null,9317,null,89310,null,4650,null,214273,null,8089,null,46631,null,2752,null,4438,null,1105,null,20676,null,1893,null,11527,null,1631,null,3898,null,871,null,5710,null,1124,null,1371,null,515,null,51,null,84,null,497,null,374,null,39981,null,3437,null,7847,null,1902,null,24259,null,2170,null,3533,null,893,null,241,null,208,null,4101,null,776,null,0400000US23,Maine,23
4586667,null,2089,null,1558831,null,16233,null,2203841,null,21835,null,439925,null,11034,null,115468,null,6146,null,268602,null,7070,null,1909953,null,19681,null,806105,null,14985,null,769288,null,14607,null,178023,null,6543,null,48956,null,4280,null,107581,null,4786,null,1926121,null,18841,null,551440,null,12159,null,994176,null,16048,null,204655,null,7247,null,48085,null,3777,null,127765,null,4096,null,58644,null,4129,null,22000,null,2361,null,29060,null,2873,null,4651,null,1282,null,1027,null,476,null,1906,null,577,null,691949,null,12636,null,179286,null,8983,null,411317,null,10989,null,52596,null,4196,null,17400,null,2464,null,31350,null,2908,null,0400000US24,Maryland,24
5416680,null,1231,null,1931270,null,17647,null,2518928,null,24138,null,519143,null,10353,null,106445,null,5573,null,340894,null,8083,null,3199209,null,20797,null,1228463,null,16746,null,1386746,null,18832,null,316448,null,8235,null,48708,null,3796,null,218844,null,6960,null,1179342,null,14979,null,399708,null,11344,null,578767,null,11974,null,115813,null,5701,null,21208,null,2474,null,63846,null,3393,null,138354,null,5970,null,57040,null,4525,null,48182,null,3936,null,17237,null,2091,null,8544,null,1783,null,7351,null,1390,null,899775,null,18171,null,246059,null,8250,null,505233,null,14531,null,69645,null,4922,null,27985,null,3558,null,50853,null,3715,null,0400000US25,Massachusetts,25
8051582,null,2942,null,2574020,null,20375,null,3956756,null,28797,null,906242,null,17012,null,120055,null,5301,null,494509,null,9594,null,5902137,null,19895,null,2061806,null,20545,null,2763635,null,24620,null,673979,null,14281,null,84958,null,4560,null,317759,null,6881,null,1524486,null,17849,null,367802,null,8485,null,801680,null,14524,null,190616,null,7411,null,25794,null,2487,null,138594,null,5456,null,53423,null,3879,null,18417,null,2679,null,26465,null,2500,null,5347,null,1173,null,867,null,502,null,2327,null,635,null,571536,null,14013,null,125995,null,7528,null,364976,null,10293,null,36300,null,2970,null,8436,null,1449,null,35829,null,3155,null,0400000US26,Michigan,26
4222367,null,2332,null,1311273,null,11895,null,2238236,null,18770,null,408597,null,8951,null,46988,null,3576,null,217273,null,5227,null,2755079,null,12342,null,896360,null,10981,null,1420446,null,14300,null,265412,null,6972,null,23773,null,2619,null,149088,null,4650,null,1115508,null,12268,null,308459,null,8464,null,622880,null,10392,null,116958,null,4929,null,11591,null,1690,null,55620,null,2847,null,27438,null,2493,null,10834,null,1774,null,13289,null,1581,null,2349,null,802,null,46,null,78,null,920,null,365,null,324342,null,8235,null,95620,null,5669,null,181621,null,6523,null,23878,null,2713,null,11578,null,1870,null,11645,null,1604,null,0400000US27,Minnesota,27
2313150,null,2871,null,733925,null,11527,null,1080656,null,18410,null,261258,null,10208,null,70883,null,5075,null,166428,null,6942,null,1591133,null,12313,null,541660,null,10884,null,696630,null,15083,null,175447,null,7367,null,51401,null,3910,null,125995,null,6074,null,651921,null,12474,null,173230,null,8302,null,343926,null,9292,null,79912,null,5268,null,17206,null,2691,null,37647,null,2875,null,14282,null,2265,null,5225,null,1448,null,5728,null,1315,null,1880,null,729,null,839,null,557,null,610,null,611,null,55814,null,4201,null,13810,null,2395,null,34372,null,3740,null,4019,null,1053,null,1437,null,787,null,2176,null,749,null,0400000US28,Mississippi,28
4805979,null,2846,null,1406612,null,14837,null,2425351,null,21332,null,566851,null,12260,null,97912,null,6424,null,309253,null,6976,null,3005758,null,18399,null,972975,null,15566,null,1438560,null,19604,null,347004,null,8472,null,57829,null,4464,null,189390,null,5727,null,1574968,null,18680,null,375376,null,10282,null,856412,null,13879,null,200875,null,7068,null,33092,null,3167,null,109213,null,4715,null,32042,null,2389,null,9924,null,1456,null,17052,null,1835,null,3348,null,927,null,846,null,531,null,872,null,363,null,193211,null,7250,null,48337,null,3958,null,113327,null,5346,null,15624,null,2350,null,6145,null,1322,null,9778,null,1689,null,0400000US29,Missouri,29
792836,null,1463,null,232418,null,6308,null,396546,null,10505,null,99223,null,5762,null,11194,null,1889,null,53455,null,3391,null,397194,null,6499,null,130947,null,5385,null,189352,null,6370,null,45779,null,3294,null,4969,null,1102,null,26147,null,2398,null,369524,null,6464,null,93824,null,4866,null,194251,null,6752,null,50545,null,3824,null,5785,null,1415,null,25119,null,2397,null,7733,null,1621,null,2594,null,1164,null,3435,null,1066,null,1113,null,490,null,190,null,255,null,401,null,259,null,18385,null,2307,null,5053,null,1396,null,9508,null,1503,null,1786,null,650,null,250,null,241,null,1788,null,660,null,0400000US30,Montana,30
1422687,null,1943,null,420397,null,7829,null,757023,null,12481,null,140020,null,6311,null,19807,null,2206,null,85440,null,3745,null,883133,null,9576,null,276379,null,8387,null,457778,null,8992,null,83210,null,4061,null,9717,null,1850,null,56049,null,2777,null,429371,null,9361,null,109854,null,6046,null,236226,null,7453,null,49628,null,4084,null,6940,null,1540,null,26723,null,2402,null,12547,null,1605,null,5057,null,1075,null,6022,null,1146,null,1130,null,643,null,222,null,284,null,116,null,138,null,97636,null,3962,null,29107,null,2779,null,56997,null,3628,null,6052,null,1301,null,2928,null,845,null,2552,null,747,null,0400000US31,Nebraska,31
2069037,null,2062,null,630693,null,12402,null,1004079,null,17079,null,282609,null,9031,null,48216,null,4135,null,103440,null,4494,null,262486,null,9111,null,153012,null,7252,null,75419,null,4727,null,24723,null,2733,null,5599,null,1524,null,3733,null,1007,null,1294265,null,13548,null,349492,null,11648,null,632112,null,12944,null,207685,null,7802,null,27867,null,3407,null,77109,null,4070,null,32067,null,3247,null,10763,null,1826,null,14954,null,2033,null,4464,null,1021,null,722,null,448,null,1164,null,671,null,480219,null,10232,null,117426,null,9162,null,281594,null,9749,null,45737,null,3698,null,14028,null,2171,null,21434,null,2495,null,0400000US32,Nevada,32
1090306,null,1061,null,313433,null,6912,null,569293,null,10282,null,129665,null,5685,null,12511,null,1982,null,65404,null,3106,null,398467,null,7795,null,153738,null,5427,null,172704,null,6091,null,44464,null,3048,null,3681,null,964,null,23880,null,1912,null,615967,null,8629,null,143062,null,5829,null,351119,null,8486,null,77172,null,4733,null,7278,null,1538,null,37336,null,2505,null,11672,null,1919,null,3955,null,1216,null,4740,null,1202,null,1912,null,739,null,573,null,362,null,492,null,321,null,64200,null,4475,null,12678,null,1983,null,40730,null,3719,null,6117,null,1431,null,979,null,500,null,3696,null,756,null,0400000US33,New Hampshire,33
7017243,null,1437,null,2335560,null,19162,null,3499518,null,26288,null,581250,null,11985,null,137205,null,6176,null,463710,null,9204,null,3236479,null,25653,null,1375395,null,18037,null,1350034,null,19260,null,267088,null,7452,null,53212,null,3757,null,190750,null,6012,null,1903923,null,19892,null,470928,null,13094,null,1049027,null,14904,null,183569,null,7798,null,30756,null,3204,null,169643,null,5650,null,197307,null,8200,null,64058,null,4916,null,89938,null,5809,null,22078,null,2341,null,7944,null,1634,null,13289,null,1774,null,1679534,null,22014,null,425179,null,13263,null,1010519,null,16354,null,108515,null,5605,null,45293,null,4453,null,90028,null,4723,null,0400000US34,New Jersey,34
1581780,null,3296,null,512085,null,8803,null,754620,null,12216,null,190553,null,8370,null,29410,null,2961,null,95112,null,4157,null,707718,null,11789,null,299145,null,8953,null,284772,null,8812,null,75875,null,5769,null,11666,null,2081,null,36260,null,2817,null,670635,null,10006,null,167527,null,6386,null,346732,null,7230,null,96151,null,5539,null,11012,null,1790,null,49213,null,3505,null,20968,null,2500,null,7454,null,1923,null,9426,null,1598,null,3777,null,1332,null,93,null,123,null,218,null,191,null,182459,null,8778,null,37959,null,4121,null,113690,null,6963,null,14750,null,2429,null,6639,null,1700,null,9421,null,1874,null,0400000US35,New Mexico,35
15910961,null,3555,null,5871333,null,33762,null,7212220,null,38223,null,1360366,null,17403,null,447746,null,12073,null,1019296,null,14024,null,9360263,null,32600,null,3835161,null,29686,null,3959483,null,27471,null,789303,null,13180,null,208743,null,7857,null,567573,null,9221,null,2092712,null,21735,null,788429,null,16825,null,900994,null,14736,null,191322,null,7427,null,54084,null,3615,null,157883,null,4988,null,434787,null,12719,null,148399,null,8391,null,164586,null,6575,null,50341,null,3864,null,26524,null,3205,null,44937,null,3847,null,4023199,null,33168,null,1099344,null,19310,null,2187157,null,26528,null,329400,null,9538,null,158395,null,8467,null,248903,null,9262,null,0400000US36,New York,36
7478068,null,4547,null,2215410,null,23660,null,3798060,null,29103,null,763877,null,11957,null,232972,null,9290,null,467749,null,8201,null,3982494,null,27888,null,1269681,null,19444,null,1850780,null,24999,null,422937,null,9382,null,134100,null,7398,null,304996,null,7703,null,2801297,null,29683,null,732673,null,17008,null,1546269,null,23130,null,301290,null,9939,null,77808,null,4921,null,143257,null,4907,null,81885,null,5230,null,27577,null,3227,null,42497,null,3458,null,8100,null,1450,null,2433,null,858,null,1278,null,531,null,612392,null,12447,null,185479,null,9085,null,358514,null,10017,null,31550,null,3006,null,18631,null,2942,null,18218,null,2049,null,0400000US37,North Carolina,37
529954,null,1112,null,157410,null,4422,null,289961,null,5280,null,42826,null,2599,null,5284,null,1127,null,34473,null,1667,null,357362,null,5588,null,100189,null,3980,null,199780,null,5889,null,28738,null,2249,null,2507,null,670,null,26148,null,1563,null,155293,null,5250,null,51455,null,3428,null,80620,null,3620,null,13269,null,1508,null,2138,null,728,null,7811,null,1100,null,3490,null,797,null,1378,null,526,null,1478,null,510,null,391,null,208,null,200,null,180,null,43,null,52,null,13809,null,1909,null,4388,null,1152,null,8083,null,1474,null,428,null,268,null,439,null,352,null,471,null,264,null,0400000US38,North Dakota,38
9310996,null,3504,null,2843817,null,20058,null,4554362,null,32763,null,1111602,null,15955,null,180073,null,6959,null,621142,null,8737,null,6710944,null,24328,null,2251586,null,21792,null,3144905,null,27892,null,799913,null,13507,null,123511,null,5638,null,391029,null,8949,null,2126841,null,22050,null,477890,null,13626,null,1131617,null,16190,null,272245,null,8375,null,45241,null,3890,null,199848,null,6090,null,70973,null,4498,null,23766,null,2633,null,30643,null,2586,null,10897,null,1721,null,2182,null,728,null,3485,null,853,null,402238,null,10676,null,90575,null,6521,null,247197,null,8577,null,28547,null,2353,null,9139,null,1690,null,26780,null,2308,null,0400000US39,Ohio,39
2917327,null,2709,null,781330,null,12389,null,1508421,null,18949,null,368223,null,9871,null,63739,null,4449,null,195614,null,5839,null,1621336,null,14422,null,480058,null,9867,null,785612,null,12969,null,203527,null,7020,null,33020,null,3221,null,119119,null,4492,null,1093529,null,13677,null,247044,null,8719,null,600486,null,12659,null,151308,null,6629,null,25915,null,3013,null,68776,null,3815,null,23823,null,2347,null,8578,null,1717,null,10488,null,1467,null,2685,null,654,null,953,null,594,null,1119,null,524,null,178639,null,6297,null,45650,null,3950,null,111835,null,5561,null,10703,null,1683,null,3851,null,1315,null,6600,null,1326,null,0400000US40,Oklahoma,40
3101578,null,1624,null,915170,null,14548,null,1572861,null,22257,null,383429,null,9612,null,59270,null,4695,null,170848,null,5988,null,1178599,null,17017,null,445236,null,10146,null,531127,null,14394,null,139221,null,6108,null,17114,null,2120,null,45901,null,3328,null,1540378,null,16727,null,367074,null,12384,null,823903,null,14420,null,214865,null,6935,null,25486,null,2437,null,109050,null,5632,null,35568,null,3328,null,12806,null,2161,null,15475,null,1984,null,4562,null,1151,null,820,null,562,null,1905,null,677,null,347033,null,10343,null,90054,null,6796,null,202356,null,8012,null,24781,null,2972,null,15850,null,3382,null,13992,null,1700,null,0400000US41,Oregon,41
