B23006_001E,B23006_001EA,B23006_001M,B23006_001MA,B23006_002E,B23006_002EA,B23006_002M,B23006_002MA,B23006_003E,B23006_003EA,B23006_003M,B23006_003MA,B23006_004E,B23006_004EA,B23006_004M,B23006_004MA,B23006_005E,B23006_005EA,B23006_005M,B23006_005MA,B23006_006E,B23006_006EA,B23006_006M,B23006_006MA,B23006_007E,B23006_007EA,B23006_007M,B23006_007MA,B23006_008E,B23006_008EA,B23006_008M,B23006_008MA,B23006_009E,B23006_009EA,B23006_009M,B23006_009MA,B23006_010E,B23006_010EA,B23006_010M,B23006_010MA,B23006_011E,B23006_011EA,B23006_011M,B23006_011MA,B23006_012E,B23006_012EA,B23006_012M,B23006_012MA,B23006_013E,B23006_013EA,B23006_013M,B23006_013MA,B23006_014E,B23006_014EA,B23006_014M,B23006_014MA,B23006_015E,B23006_015EA,B23006_015M,B23006_015MA,B23006_016E,B23006_016EA,B23006_016M,B23006_016MA,B23006_017E,B23006_017EA,B23006_017M,B23006_017MA,B23006_018E,B23006_018EA,B23006_018M,B23006_018MA,B23006_019E,B23006_019EA,B23006_019M,B23006_019MA,B23006_020E,B23006_020EA,B23006_020M,B23006_020MA,B23006_021E,B23006_021EA,B23006_021M,B23006_021MA,B23006_022E,B23006_022EA,B23006_022M,B23006_022MA,B23006_023E,B23006_023EA,B23006_023M,B23006_023MA,B23006_024E,B23006_024EA,B23006_024M,B23006_024MA,B23006_025E,B23006_025EA,B23006_025M,B23006_025MA,B23006_026E,B23006_026EA,B23006_026M,B23006_026MA,B23006_027E,B23006_027EA,B23006_027M,B23006_027MA,B23006_028E,B23006_028EA,B23006_028M,B23006_028MA,B23006_029E,B23006_029EA,B23006_029M,B23006_029MA,GEO_ID,NAME,state
2400302,null,5202,null,329808,null,9971,null,182690,null,8133,null,11,null,19,null,182679,null,8132,null,141755,null,7073,null,40924,null,3692,null,147118,null,6493,null,717579,null,12970,null,530990,null,11449,null,2524,null,958,null,528466,null,11459,null,464799,null,11606,null,63667,null,4303,null,186589,null,6482,null,739741,null,12693,null,592990,null,12403,null,11578,null,1921,null,581412,null,12261,null,528534,null,11124,null,52878,null,4291,null,146751,null,5611,null,613174,null,11947,null,523417,null,12007,null,5810,null,1276,null,517607,null,12155,null,492416,null,11815,null,25191,null,2270,null,89757,null,3962,null,0400000US45,South Carolina,45
406805,null,2701,null,28755,null,2377,null,18113,null,2017,null,0,null,223,null,18113,null,2017,null,15433,null,1881,null,2680,null,960,null,10642,null,1610,null,124726,null,3390,null,103418,null,3205,null,84,null,114,null,103334,null,3208,null,96906,null,3038,null,6428,null,1627,null,21308,null,2347,null,142893,null,4506,null,123367,null,4307,null,2314,null,987,null,121053,null,4208,null,116975,null,4272,null,4078,null,987,null,19526,null,1879,null,110431,null,4454,null,98247,null,4334,null,312,null,239,null,97935,null,4330,null,96288,null,4347,null,1647,null,655,null,12184,null,1464,null,0400000US46,South Dakota,46
3376933,null,4786,null,453616,null,11224,null,250443,null,8070,null,0,null,283,null,250443,null,8070,null,201393,null,7340,null,49050,null,4169,null,203173,null,7473,null,1101939,null,16070,null,806570,null,13449,null,3064,null,870,null,803506,null,13309,null,705305,null,13146,null,98201,null,5055,null,295369,null,7876,null,978352,null,14933,null,777976,null,13162,null,7897,null,1555,null,770079,null,12945,null,705718,null,13055,null,64361,null,3805,null,200376,null,6904,null,843026,null,13794,null,726678,null,12399,null,5266,null,891,null,721412,null,12253,null,695461,null,12606,null,25951,null,2467,null,116348,null,5448,null,0400000US47,Tennessee,47
12826559,null,11834,null,2378551,null,27854,null,1570584,null,24244,null,246,null,246,null,1570338,null,24258,null,1413832,null,23930,null,156506,null,7359,null,807967,null,15596,null,3195384,null,28500,null,2372717,null,23279,null,10958,null,1924,null,2361759,null,23336,null,2160810,null,21509,null,200949,null,9006,null,822667,null,17765,null,3847516,null,28736,null,3115478,null,27568,null,36304,null,3414,null,3079174,null,27307,null,2879644,null,28110,null,199530,null,7953,null,732038,null,14717,null,3405108,null,29265,null,2935899,null,27678,null,23274,null,2706,null,2912625,null,27120,null,2802474,null,26917,null,110151,null,4440,null,469209,null,9996,null,0400000US48,Texas,48
1322262,null,2972,null,118775,null,5807,null,86731,null,4977,null,0,null,265,null,86731,null,4977,null,75246,null,4454,null,11485,null,2042,null,32044,null,3042,null,310166,null,7587,null,237872,null,6747,null,453,null,376,null,237419,null,6721,null,218227,null,6326,null,19192,null,2152,null,72294,null,3996,null,505696,null,9247,null,399058,null,9074,null,4299,null,975,null,394759,null,9023,null,370619,null,8679,null,24140,null,2486,null,106638,null,4732,null,387625,null,9170,null,324945,null,8014,null,2075,null,657,null,322870,null,8070,null,313473,null,7823,null,9397,null,1362,null,62680,null,3167,null,0400000US49,Utah,49
336190,null,987,null,21513,null,2331,null,13049,null,1915,null,0,null,211,null,13049,null,1915,null,10887,null,1736,null,2162,null,582,null,8464,null,1166,null,104934,null,4114,null,84087,null,3854,null,132,null,113,null,83955,null,3869,null,77338,null,3804,null,6617,null,1009,null,20847,null,1622,null,92931,null,3418,null,79498,null,3181,null,198,null,169,null,79300,null,3163,null,74848,null,2944,null,4452,null,868,null,13433,null,1334,null,116812,null,4031,null,101709,null,3928,null,371,null,276,null,101338,null,3876,null,98219,null,3737,null,3119,null,724,null,15103,null,1285,null,0400000US50,Vermont,50
4252771,null,7957,null,461580,null,12119,null,282595,null,9261,null,235,null,231,null,282360,null,9245,null,245728,null,8964,null,36632,null,3912,null,178985,null,8127,null,1043162,null,16079,null,802118,null,13921,null,12784,null,1859,null,789334,null,13867,null,729870,null,14470,null,59464,null,4007,null,241044,null,8682,null,1210558,null,14937,null,995496,null,13400,null,39496,null,3696,null,956000,null,13395,null,904209,null,13698,null,51791,null,4056,null,215062,null,6764,null,1537471,null,17241,null,1337690,null,15114,null,37972,null,3802,null,1299718,null,14912,null,1257669,null,14253,null,42049,null,3235,null,199781,null,5957,null,0400000US51,Virginia,51
3643913,null,3901,null,344884,null,10527,null,222685,null,8663,null,356,null,309,null,222329,null,8606,null,190641,null,8247,null,31688,null,3248,null,122199,null,5812,null,823167,null,13506,null,616678,null,14275,null,5745,null,1610,null,610933,null,14102,null,548965,null,12781,null,61968,null,4775,null,206489,null,7886,null,1303485,null,16526,null,1033687,null,14740,null,19242,null,2676,null,1014445,null,14824,null,934234,null,14336,null,80211,null,5027,null,269798,null,8946,null,1172377,null,14215,null,997982,null,13659,null,10045,null,1598,null,987937,null,13817,null,942664,null,13108,null,45273,null,3342,null,174395,null,6677,null,0400000US53,Washington,53
976833,null,3200,null,124912,null,4932,null,48282,null,3364,null,0,null,269,null,48282,null,3364,null,41796,null,3232,null,6486,null,1345,null,76630,null,4332,null,399690,null,7675,null,267983,null,7184,null,351,null,330,null,267632,null,7208,null,250850,null,6853,null,16782,null,2085,null,131707,null,4977,null,263307,null,7002,null,200323,null,6748,null,952,null,438,null,199371,null,6734,null,187444,null,6375,null,11927,null,1805,null,62984,null,3501,null,188924,null,6144,null,161073,null,6042,null,211,null,198,null,160862,null,6037,null,155682,null,5999,null,5180,null,1233,null,27851,null,2184,null,0400000US54,West Virginia,54
3001355,null,4038,null,239747,null,7003,null,155854,null,5609,null,0,null,216,null,155854,null,5609,null,130514,null,5017,null,25340,null,2431,null,83893,null,4254,null,945951,null,11966,null,761527,null,11518,null,417,null,254,null,761110,null,11508,null,690834,null,11136,null,70276,null,3914,null,184424,null,4277,null,980727,null,11606,null,836318,null,11343,null,2395,null,884,null,833923,null,11285,null,778289,null,10852,null,55634,null,3369,null,144409,null,4822,null,834930,null,10399,null,736963,null,10136,null,1276,null,415,null,735687,null,10078,null,712709,null,9854,null,22978,null,2044,null,97967,null,3708,null,0400000US55,Wisconsin,55
289228,null,2011,null,18572,null,2205,null,13202,null,1781,null,0,null,265,null,13202,null,1781,null,11510,null,1706,null,1692,null,690,null,5370,null,1072,null,86109,null,3740,null,70375,null,3537,null,414,null,299,null,69961,null,3554,null,65957,null,3385,null,4004,null,1206,null,15734,null,1979,null,113842,null,4210,null,92770,null,4045,null,1309,null,638,null,91461,null,4122,null,88050,null,3953,null,3411,null,1078,null,21072,null,2162,null,70705,null,3635,null,61931,null,3570,null,737,null,607,null,61194,null,3540,null,60073,null,3572,null,1121,null,562,null,8774,null,1369,null,0400000US56,Wyoming,56
2036105,null,3049,null,481741,null,11465,null,182795,null,7235,null,123,null,213,null,182672,null,7220,null,127403,null,5497,null,55269,null,4863,null,298946,null,9091,null,550806,null,10377,null,310516,null,8299,null,139,null,226,null,310377,null,8299,null,251930,null,7205,null,58447,null,4347,null,240290,null,8416,null,507832,null,10227,null,353651,null,9025,null,886,null,434,null,352765,null,9019,null,298290,null,8220,null,54475,null,3536,null,154181,null,6317,null,495726,null,8494,null,402623,null,7393,null,810,null,391,null,401813,null,7416,null,369021,null,7376,null,32792,null,3035,null,93103,null,4939,null,0400000US72,Puerto Rico,72
