B16007_001E,B16007_001EA,B16007_001M,B16007_001MA,B16007_002E,B16007_002EA,B16007_002M,B16007_002MA,B16007_003E,B16007_003EA,B16007_003M,B16007_003MA,B16007_004E,B16007_004EA,B16007_004M,B16007_004MA,B16007_005E,B16007_005EA,B16007_005M,B16007_005MA,B16007_006E,B16007_006EA,B16007_006M,B16007_006MA,B16007_007E,B16007_007EA,B16007_007M,B16007_007MA,B16007_008E,B16007_008EA,B16007_008M,B16007_008MA,B16007_009E,B16007_009EA,B16007_009M,B16007_009MA,B16007_010E,B16007_010EA,B16007_010M,B16007_010MA,B16007_011E,B16007_011EA,B16007_011M,B16007_011MA,B16007_012E,B16007_012EA,B16007_012M,B16007_012MA,B16007_013E,B16007_013EA,B16007_013M,B16007_013MA,B16007_014E,B16007_014EA,B16007_014M,B16007_014MA,B16007_015E,B16007_015EA,B16007_015M,B16007_015MA,B16007_016E,B16007_016EA,B16007_016M,B16007_016MA,B16007_017E,B16007_017EA,B16007_017M,B16007_017MA,B16007_018E,B16007_018EA,B16007_018M,B16007_018MA,B16007_019E,B16007_019EA,B16007_019M,B16007_019MA,GEO_ID,NAME,state
2809202,null,1793,null,509464,null,2132,null,466862,null,3471,null,28213,null,2298,null,7613,null,1603,null,4577,null,1063,null,2199,null,954,null,1855281,null,2294,null,1727671,null,4920,null,70272,null,3024,null,25444,null,2707,null,25276,null,2425,null,6618,null,1155,null,444457,null,1865,null,431118,null,2019,null,4471,null,1019,null,6991,null,1092,null,1366,null,439,null,511,null,416,null,0400000US19,Iowa,19
2614097,null,1866,null,497558,null,2300,null,439171,null,3904,null,45510,null,2616,null,6227,null,1247,null,5843,null,1106,null,807,null,496,null,1749127,null,2778,null,1562487,null,5141,null,121863,null,4482,null,23282,null,2821,null,33807,null,2350,null,7688,null,1625,null,367412,null,1885,null,349625,null,2358,null,8265,null,1701,null,6956,null,1712,null,2238,null,505,null,328,null,203,null,0400000US20,Kansas,20
4023706,null,2485,null,726804,null,3062,null,688904,null,4301,null,21106,null,2307,null,9658,null,1844,null,5695,null,1128,null,1441,null,843,null,2726568,null,2704,null,2593333,null,6901,null,69067,null,4021,null,35018,null,4128,null,19553,null,1703,null,9597,null,2031,null,570334,null,2379,null,561047,null,2558,null,2878,null,603,null,4387,null,982,null,1436,null,562,null,586,null,354,null,0400000US21,Kentucky,21
4173509,null,2454,null,803828,null,2693,null,757068,null,4679,null,24567,null,2908,null,11115,null,2631,null,8685,null,1240,null,2393,null,1408,null,2815820,null,2638,null,2598634,null,7681,null,88048,null,4617,null,84572,null,5013,null,34913,null,2536,null,9653,null,2361,null,553861,null,2379,null,476000,null,4395,null,11377,null,1567,null,62242,null,3806,null,3549,null,914,null,693,null,561,null,0400000US22,Louisiana,22
1246940,null,956,null,200198,null,1375,null,187045,null,2460,null,3404,null,1105,null,4629,null,1042,null,1668,null,641,null,3452,null,1468,null,841921,null,1218,null,786347,null,3963,null,8115,null,1374,null,35546,null,3255,null,7745,null,1196,null,4168,null,1481,null,204821,null,676,null,182690,null,2149,null,651,null,300,null,20719,null,2041,null,386,null,247,null,375,null,339,null,0400000US23,Maine,23
5319919,null,1975,null,970863,null,2404,null,828307,null,6769,null,72548,null,4256,null,32351,null,3822,null,25849,null,2789,null,11808,null,2528,null,3657720,null,2445,null,3058913,null,11728,null,230468,null,6129,null,167422,null,8312,null,131977,null,5864,null,68940,null,7410,null,691336,null,1803,null,616155,null,3672,null,15904,null,1146,null,34527,null,3392,null,19661,null,1690,null,5089,null,1293,null,0400000US24,Maryland,24
6208685,null,1188,null,1047978,null,1461,null,843867,null,7240,null,92742,null,4397,null,69306,null,5034,null,31141,null,2531,null,10922,null,2700,null,4267204,null,1785,null,3339669,null,17782,null,331685,null,7597,null,378282,null,15760,null,167333,null,5606,null,50235,null,5862,null,893503,null,1613,null,743143,null,4423,null,24746,null,1433,null,103352,null,4563,null,18362,null,1420,null,3900,null,896,null,0400000US25,Massachusetts,25
9354233,null,1987,null,1732078,null,2565,null,1562328,null,8365,null,69481,null,3886,null,46575,null,4075,null,21667,null,2357,null,32027,null,5010,null,6284561,null,2991,null,5690111,null,13221,null,195089,null,6374,null,191044,null,8062,null,98572,null,3947,null,109745,null,8629,null,1337594,null,2158,null,1239675,null,4280,null,18120,null,1536,null,54131,null,3596,null,10385,null,1294,null,15283,null,2379,null,0400000US26,Michigan,26
4904175,null,1524,null,895893,null,1853,null,782482,null,4909,null,47338,null,3362,null,19948,null,2929,null,30876,null,2267,null,15249,null,2564,null,3338992,null,2145,null,3006952,null,7395,null,121181,null,4444,null,65986,null,4689,null,94833,null,3882,null,50040,null,4550,null,669290,null,1565,null,632153,null,2682,null,4794,null,1133,null,19581,null,1997,null,7711,null,839,null,5051,null,969,null,0400000US27,Minnesota,27
2731685,null,2141,null,544551,null,2277,null,526026,null,2918,null,12536,null,1664,null,1641,null,690,null,2101,null,834,null,2247,null,915,null,1811727,null,2431,null,1733844,null,4212,null,46906,null,3900,null,10985,null,1921,null,11691,null,1906,null,8301,null,1837,null,375407,null,1805,null,369955,null,1897,null,1598,null,518,null,2409,null,747,null,1105,null,627,null,340,null,360,null,0400000US28,Mississippi,28
5583484,null,2274,null,1026453,null,3076,null,956778,null,4933,null,37034,null,2602,null,20413,null,2817,null,7262,null,1358,null,4966,null,1840,null,3734855,null,2681,null,3506282,null,8252,null,101151,null,4480,null,68202,null,5613,null,42283,null,3281,null,16937,null,3144,null,822176,null,2220,null,796656,null,2772,null,8608,null,1293,null,10306,null,1338,null,5933,null,920,null,673,null,359,null,0400000US29,Missouri,29
914065,null,1468,null,160632,null,1345,null,153882,null,1950,null,2622,null,903,null,2538,null,862,null,422,null,221,null,1168,null,612,null,612212,null,1284,null,581167,null,2661,null,10253,null,1473,null,11946,null,1994,null,2624,null,894,null,6222,null,997,null,141221,null,731,null,135168,null,1077,null,1254,null,406,null,3202,null,738,null,143,null,173,null,1454,null,386,null,0400000US30,Montana,30
1662501,null,1623,null,313181,null,1687,null,273242,null,2751,null,30593,null,2255,null,3096,null,1024,null,3877,null,1192,null,2373,null,1208,null,1108015,null,2242,null,999471,null,4315,null,71201,null,3288,null,13869,null,2233,null,15597,null,1626,null,7877,null,1849,null,241305,null,1523,null,230768,null,1410,null,4436,null,1087,null,4663,null,768,null,1007,null,433,null,431,null,303,null,0400000US31,Nebraska,31
2440771,null,1744,null,482724,null,2432,null,331406,null,6679,null,128113,null,5186,null,6242,null,1884,null,13250,null,2284,null,3713,null,1713,null,1651311,null,2227,null,1161333,null,10189,null,336916,null,6340,null,41444,null,4239,null,93434,null,3920,null,18184,null,3651,null,306736,null,1665,null,253374,null,3362,null,22487,null,1905,null,12427,null,1544,null,16074,null,1298,null,2374,null,964,null,0400000US32,Nevada,32
1249886,null,971,null,214694,null,988,null,198140,null,1989,null,7840,null,1085,null,4463,null,1215,null,1958,null,929,null,2293,null,1053,null,856754,null,1216,null,789989,null,4968,null,20117,null,2165,null,32693,null,4129,null,9866,null,1714,null,4089,null,1330,null,178438,null,958,null,161481,null,1854,null,1096,null,555,null,14586,null,1815,null,1235,null,586,null,40,null,67,null,0400000US33,New Hampshire,33
8152722,null,1373,null,1491123,null,1542,null,1091811,null,9988,null,234036,null,6665,null,92905,null,5617,null,51672,null,3108,null,20699,null,3457,null,5492993,null,2030,null,3813123,null,17904,null,848452,null,9334,null,480808,null,14296,null,265803,null,8095,null,84807,null,6934,null,1168606,null,1827,null,927024,null,4828,null,88268,null,2539,null,107509,null,4646,null,36022,null,2527,null,9783,null,2024,null,0400000US34,New Jersey,34
1859881,null,2560,null,364784,null,3115,null,256015,null,6575,null,91007,null,4944,null,1085,null,403,null,2307,null,744,null,14370,null,2538,null,1230339,null,3206,null,769388,null,9978,null,359879,null,7812,null,16952,null,2305,null,11298,null,1285,null,72822,null,3979,null,264758,null,2135,null,168595,null,3266,null,76649,null,2214,null,5247,null,1204,null,1879,null,632,null,12388,null,880,null,0400000US35,New Mexico,35
18322949,null,2257,null,3203952,null,4893,null,2321132,null,16145,null,478393,null,9721,null,240376,null,9604,null,114818,null,6100,null,49233,null,5573,null,12502281,null,4667,null,8725955,null,26167,null,1864298,null,13731,null,1094042,null,22069,null,619579,null,12278,null,198407,null,11289,null,2616716,null,2732,null,1964164,null,10003,null,237152,null,3277,null,295095,null,8888,null,97926,null,3431,null,22379,null,2737,null,0400000US36,New York,36
8726819,null,3339,null,1619543,null,3819,null,1416340,null,6881,null,153849,null,5089,null,21289,null,3039,null,20848,null,2121,null,7217,null,2174,null,5918350,null,3781,null,5287773,null,11754,null,407384,null,6468,null,105794,null,7029,null,85710,null,4354,null,31689,null,4110,null,1188926,null,3062,null,1143571,null,4189,null,14937,null,2018,null,19144,null,2077,null,9019,null,1253,null,2255,null,941,null,0400000US37,North Carolina,37
604295,null,932,null,99180,null,1030,null,93857,null,1424,null,1511,null,399,null,2443,null,1025,null,452,null,307,null,917,null,443,null,409801,null,1034,null,391121,null,1871,null,6364,null,1105,null,6916,null,1338,null,1704,null,625,null,3696,null,894,null,95314,null,682,null,89313,null,1115,null,413,null,274,null,5128,null,850,null,48,null,71,null,412,null,190,null,0400000US38,North Dakota,38
10805366,null,2387,null,1976900,null,3370,null,1844018,null,7651,null,55503,null,3051,null,46721,null,5257,null,18236,null,2532,null,12422,null,2640,null,7227400,null,3437,null,6761213,null,12323,null,158412,null,5317,null,168742,null,8990,null,84083,null,4800,null,54950,null,5973,null,1601066,null,2574,null,1518787,null,4349,null,14399,null,1310,null,50433,null,3033,null,10071,null,1391,null,7376,null,1476,null,0400000US39,Ohio,39
3415068,null,1881,null,649177,null,2127,null,585866,null,4625,null,50369,null,3017,null,5064,null,1311,null,5658,null,1271,null,2220,null,839,null,2270562,null,2719,null,2060591,null,7152,null,140770,null,4963,null,24670,null,2987,null,30877,null,2763,null,13654,null,2224,null,495329,null,2355,null,474632,null,2149,null,9115,null,1450,null,4910,null,919,null,3785,null,761,null,2887,null,1011,null,0400000US40,Oklahoma,40
3580799,null,1691,null,627952,null,2058,null,502239,null,7104,null,86428,null,4495,null,16181,null,4101,null,18273,null,2093,null,4831,null,2037,null,2437477,null,2059,null,2075109,null,9484,null,214049,null,6583,null,60707,null,6080,null,73474,null,3325,null,14138,null,3029,null,515370,null,1668,null,480722,null,2441,null,11049,null,1435,null,11835,null,1886,null,10114,null,820,null,1650,null,683,null,0400000US41,Oregon,41
11860950,null,2180,null,2029044,null,3025,null,1807868,null,8249,null,110082,null,4945,null,70092,null,5718,null,30851,null,2722,null,10151,null,2312,null,7887352,null,3584,null,7103597,null,14015,null,331480,null,6659,null,261469,null,10141,null,141072,null,5594,null,49734,null,6216,null,1944554,null,2461,null,1806617,null,5261,null,26256,null,1916,null,89022,null,4691,null,16832,null,1420,null,5827,null,1328,null,0400000US42,Pennsylvania,42
993039,null,888,null,166593,null,803,null,129475,null,2533,null,25691,null,1629,null,7069,null,1598,null,2936,null,568,null,1422,null,704,null,674662,null,1189,null,534810,null,4921,null,73370,null,2325,null,45602,null,4344,null,14844,null,1324,null,6036,null,1752,null,151784,null,1155,null,118905,null,2505,null,6036,null,666,null,23675,null,2547,null,2823,null,918,null,345,null,342,null,0400000US44,Rhode Island,44
4250118,null,2475,null,769290,null,2833,null,711351,null,4499,null,40503,null,2883,null,8058,null,1920,null,6245,null,1256,null,3133,null,1682,null,2861797,null,2874,null,2669377,null,7282,null,122090,null,5151,null,37293,null,3568,null,25927,null,2525,null,7110,null,1905,null,619031,null,1994,null,600205,null,2595,null,5187,null,1071,null,8802,null,1423,null,3891,null,905,null,946,null,690,null,0400000US45,South Carolina,45
752710,null,1231,null,139256,null,1388,null,128599,null,2368,null,4087,null,853,null,3427,null,1562,null,690,null,337,null,2453,null,928,null,496423,null,1399,null,464950,null,3132,null,8977,null,1319,null,9155,null,2263,null,3745,null,941,null,9596,null,1332,null,117031,null,1021,null,111626,null,1225,null,365,null,367,null,3364,null,730,null,228,null,191,null,1448,null,490,null,0400000US46,South Dakota,46
5873924,null,2822,null,1068518,null,3211,null,989599,null,5758,null,50664,null,3765,null,12579,null,2908,null,9970,null,1753,null,5706,null,1952,null,3968971,null,3113,null,3714559,null,9799,null,141126,null,4956,null,46789,null,5231,null,44590,null,3687,null,21907,null,4388,null,836435,null,2886,null,817292,null,2847,null,5584,null,1355,null,7405,null,1464,null,5543,null,1060,null,611,null,334,null,0400000US47,Tennessee,47
22716319,null,4163,null,4822496,null,4996,null,3115931,null,17420,null,1530546,null,14655,null,61375,null,4621,null,85212,null,4649,null,29432,null,5117,null,15358825,null,5297,null,9915266,null,31266,null,4610337,null,24188,null,325828,null,12871,null,403332,null,11748,null,104062,null,8578,null,2534998,null,4400,null,1918911,null,6284,null,503187,null,4707,null,56437,null,3844,null,49710,null,2437,null,6753,null,1344,null,0400000US48,Texas,48
2513546,null,1600,null,598881,null,2027,null,522981,null,5241,null,57787,null,3992,null,7354,null,1755,null,6970,null,1336,null,3789,null,1079,null,1663748,null,2242,null,1414277,null,7494,null,162573,null,5526,null,36695,null,4176,null,38026,null,3000,null,12177,null,2796,null,250917,null,1681,null,228843,null,1567,null,11116,null,1418,null,5737,null,890,null,3268,null,722,null,1953,null,732,null,0400000US49,Utah,49
589327,null,557,null,94169,null,790,null,90588,null,1102,null,1204,null,397,null,1227,null,526,null,1055,null,490,null,95,null,138,null,405865,null,849,null,388545,null,2058,null,3266,null,797,null,9971,null,1334,null,3633,null,738,null,450,null,237,null,89293,null,534,null,84101,null,954,null,532,null,265,null,4109,null,804,null,320,null,221,null,231,null,218,null,0400000US50,Vermont,50
7357344,null,3691,null,1319602,null,4160,null,1144517,null,8414,null,98082,null,5586,null,32801,null,3160,null,33498,null,3378,null,10704,null,2727,null,5082526,null,3916,null,4339396,null,13323,null,327450,null,6717,null,173983,null,9199,null,180161,null,5993,null,61536,null,5381,null,955216,null,3106,null,882044,null,4195,null,17627,null,1937,null,27241,null,2730,null,24749,null,1764,null,3555,null,1292,null,0400000US51,Virginia,51
6213872,null,1536,null,1120864,null,2167,null,899218,null,8442,null,123728,null,5059,null,44009,null,5357,null,42789,null,3436,null,11120,null,2791,null,4291570,null,2416,null,3547474,null,13697,null,315413,null,6693,null,157743,null,10017,null,231310,null,5747,null,39630,null,4865,null,801438,null,2165,null,712773,null,3260,null,19710,null,1762,null,31190,null,2806,null,34853,null,1915,null,2912,null,772,null,0400000US53,Washington,53
1712657,null,1657,null,277652,null,2117,null,270961,null,2225,null,3623,null,1046,null,1693,null,660,null,671,null,323,null,704,null,610,null,1147895,null,2145,null,1120788,null,3188,null,11199,null,1779,null,8149,null,1550,null,4804,null,1094,null,2955,null,1043,null,287110,null,1438,null,282260,null,1416,null,923,null,433,null,2389,null,782,null,1108,null,582,null,430,null,290,null,0400000US54,West Virginia,54
5294278,null,1795,null,945672,null,2365,null,845692,null,5115,null,58609,null,3316,null,19078,null,2479,null,17832,null,2058,null,4461,null,1516,null,3588305,null,2271,null,3291364,null,7380,null,158405,null,4392,null,68601,null,4560,null,57815,null,2801,null,12120,null,2235,null,760301,null,1645,null,718530,null,3417,null,9310,null,1412,null,26402,null,2894,null,4038,null,862,null,2021,null,568,null,0400000US55,Wisconsin,55
505143,null,1228,null,90574,null,1774,null,85868,null,2225,null,3394,null,927,null,747,null,437,null,202,null,306,null,363,null,338,null,348004,null,1964,null,321906,null,2330,null,18122,null,1942,null,4615,null,1289,null,1199,null,516,null,2162,null,865,null,66565,null,1163,null,63061,null,976,null,1397,null,461,null,1278,null,548,null,576,null,588,null,253,null,165,null,0400000US56,Wyoming,56
3733631,null,1205,null,730191,null,1204,null,25474,null,3041,null,704190,null,3423,null,332,null,344,null,124,null,203,null,71,null,117,null,2444038,null,0,*****,113702,null,7452,null,2327331,null,7550,null,2117,null,612,null,767,null,811,null,121,null,119,null,559402,null,0,*****,31611,null,2466,null,527333,null,2523,null,380,null,235,null,33,null,56,null,45,null,77,null,0400000US72,Puerto Rico,72
