C05010_001E,C05010_001EA,C05010_001M,C05010_001MA,C05010_002E,C05010_002EA,C05010_002M,C05010_002MA,C05010_003E,C05010_003EA,C05010_003M,C05010_003MA,C05010_004E,C05010_004EA,C05010_004M,C05010_004MA,C05010_005E,C05010_005EA,C05010_005M,C05010_005MA,C05010_006E,C05010_006EA,C05010_006M,C05010_006MA,C05010_007E,C05010_007EA,C05010_007M,C05010_007MA,GEO_ID,NAME,state
1215858,null,4053,null,389136,null,11447,null,291038,null,10277,null,98098,null,7286,null,826722,null,11590,null,747029,null,10684,null,79693,null,5338,null,0400000US27,Minnesota,27
704489,null,5856,null,376679,null,11309,null,362764,null,11593,null,13915,null,2527,null,327810,null,10062,null,317785,null,10015,null,10025,null,2424,null,0400000US28,Mississippi,28
1360531,null,6034,null,585663,null,13491,null,538676,null,13738,null,46987,null,4694,null,774868,null,13176,null,725763,null,13135,null,49105,null,4613,null,0400000US29,Missouri,29
208261,null,2553,null,93159,null,5422,null,89424,null,5530,null,3735,null,1529,null,115102,null,5743,null,110599,null,5603,null,4503,null,1386,null,0400000US30,Montana,30
423745,null,3935,null,159687,null,6537,null,120723,null,6665,null,38964,null,4275,null,264058,null,7087,null,245757,null,6504,null,18301,null,2404,null,0400000US31,Nebraska,31
647465,null,4736,null,267594,null,11329,null,137365,null,9176,null,130229,null,7827,null,379871,null,12163,null,271064,null,10319,null,108807,null,8256,null,0400000US32,Nevada,32
277925,null,2494,null,69224,null,5290,null,60874,null,5178,null,8350,null,2358,null,208701,null,5390,null,189514,null,5008,null,19187,null,2680,null,0400000US33,New Hampshire,33
1977170,null,5858,null,564163,null,15316,null,328589,null,12330,null,235574,null,11952,null,1413007,null,16325,null,998442,null,14878,null,414565,null,12946,null,0400000US34,New Jersey,34
485897,null,4140,null,248676,null,9723,null,175097,null,8427,null,73579,null,7342,null,237221,null,9603,null,205435,null,9340,null,31786,null,3912,null,0400000US35,New Mexico,35
4228211,null,9888,null,1611955,null,24623,null,948099,null,24426,null,663856,null,21515,null,2616256,null,24374,null,1833029,null,20819,null,783227,null,19582,null,0400000US36,New York,36
2153670,null,6823,null,975558,null,20146,null,754320,null,18087,null,221238,null,9583,null,1178112,null,18385,null,1048588,null,16745,null,129524,null,7459,null,0400000US37,North Carolina,37
136618,null,1269,null,42980,null,3419,null,40643,null,3544,null,2337,null,779,null,93638,null,3546,null,89228,null,3458,null,4410,null,1208,null,0400000US38,North Dakota,38
2593549,null,8070,null,1088727,null,21239,null,1012796,null,19252,null,75931,null,7820,null,1504822,null,20477,null,1410004,null,20276,null,94818,null,6196,null,0400000US39,Ohio,39
868815,null,5005,null,421890,null,10862,null,355353,null,9968,null,66537,null,6078,null,446925,null,10783,null,415101,null,10160,null,31824,null,3991,null,0400000US40,Oklahoma,40
833869,null,5185,null,350207,null,12642,null,246342,null,11792,null,103865,null,7024,null,483662,null,11944,null,406443,null,10989,null,77219,null,6176,null,0400000US41,Oregon,41
2646538,null,8305,null,973458,null,17370,null,863503,null,17831,null,109955,null,8247,null,1673080,null,16149,null,1513884,null,16569,null,159196,null,7473,null,0400000US42,Pennsylvania,42
217939,null,2399,null,78810,null,4786,null,53731,null,5348,null,25079,null,2921,null,139129,null,4633,null,113370,null,4483,null,25759,null,3650,null,0400000US44,Rhode Island,44
1014195,null,6194,null,479246,null,13383,null,423395,null,13257,null,55851,null,4427,null,534949,null,12610,null,494092,null,12734,null,40857,null,4711,null,0400000US45,South Carolina,45
184836,null,2782,null,74182,null,4543,null,67826,null,4540,null,6356,null,1562,null,110654,null,4285,null,106172,null,4212,null,4482,null,1347,null,0400000US46,South Dakota,46
1408235,null,6673,null,652184,null,16116,null,567748,null,16778,null,84436,null,7397,null,756051,null,14832,null,706425,null,14717,null,49626,null,4714,null,0400000US47,Tennessee,47
6552054,null,13481,null,3176080,null,31843,null,1742695,null,30260,null,1433385,null,22285,null,3375974,null,30761,null,2595215,null,25944,null,780759,null,18939,null,0400000US48,Texas,48
843036,null,4143,null,301581,null,11893,null,228606,null,10400,null,72975,null,6968,null,541455,null,11209,null,484206,null,11061,null,57249,null,5144,null,0400000US49,Utah,49
121531,null,1329,null,38125,null,2886,null,35369,null,2966,null,2756,null,910,null,83406,null,2545,null,77951,null,2741,null,5455,null,1269,null,0400000US50,Vermont,50
1761228,null,6650,null,537136,null,16907,null,431354,null,14947,null,105782,null,7893,null,1224092,null,17972,null,1001434,null,17115,null,222658,null,9500,null,0400000US51,Virginia,51
1501839,null,4996,null,544265,null,16028,null,354637,null,13450,null,189628,null,11248,null,957574,null,15546,null,769354,null,14361,null,188220,null,9666,null,0400000US53,Washington,53
359692,null,4059,null,165481,null,7302,null,163174,null,7498,null,2307,null,957,null,194211,null,7138,null,189040,null,7030,null,5171,null,1333,null,0400000US54,West Virginia,54
1253151,null,4394,null,451692,null,12612,null,390772,null,12572,null,60920,null,5093,null,801459,null,11932,null,746740,null,11391,null,54719,null,5128,null,0400000US55,Wisconsin,55
122403,null,2564,null,41298,null,3820,null,36219,null,3499,null,5079,null,1684,null,81105,null,4308,null,78388,null,4392,null,2717,null,1113,null,0400000US56,Wyoming,56
914589,null,4404,null,731910,null,8599,null,703445,null,9070,null,28465,null,3705,null,182679,null,7316,null,171867,null,7240,null,10812,null,2389,null,0400000US72,Puerto Rico,72
