B24082_001E,B24082_001EA,B24082_001M,B24082_001MA,B24082_002E,B24082_002EA,B24082_002M,B24082_002MA,B24082_003E,B24082_003EA,B24082_003M,B24082_003MA,B24082_004E,B24082_004EA,B24082_004M,B24082_004MA,B24082_005E,B24082_005EA,B24082_005M,B24082_005MA,B24082_006E,B24082_006EA,B24082_006M,B24082_006MA,B24082_007E,B24082_007EA,B24082_007M,B24082_007MA,B24082_008E,B24082_008EA,B24082_008M,B24082_008MA,B24082_009E,B24082_009EA,B24082_009M,B24082_009MA,B24082_010E,B24082_010EA,B24082_010M,B24082_010MA,B24082_011E,B24082_011EA,B24082_011M,B24082_011MA,B24082_012E,B24082_012EA,B24082_012M,B24082_012MA,B24082_013E,B24082_013EA,B24082_013M,B24082_013MA,B24082_014E,B24082_014EA,B24082_014M,B24082_014MA,B24082_015E,B24082_015EA,B24082_015M,B24082_015MA,B24082_016E,B24082_016EA,B24082_016M,B24082_016MA,B24082_017E,B24082_017EA,B24082_017M,B24082_017MA,B24082_018E,B24082_018EA,B24082_018M,B24082_018MA,GEO_ID,NAME,state
37034,null,1076,null,33720,null,1419,null,32969,null,1297,null,49692,null,5132,null,40342,null,4048,null,50384,null,2366,null,43880,null,2309,null,61761,null,3445,null,30655,null,4135,null,28561,null,621,null,26514,null,919,null,26380,null,964,null,29078,null,6689,null,30765,null,3416,null,41071,null,4870,null,37608,null,2715,null,39048,null,3756,null,18030,null,1946,null,0400000US15,Hawaii,15
32580,null,872,null,31284,null,878,null,30579,null,938,null,40676,null,5003,null,30261,null,2821,null,36443,null,2140,null,42712,null,2275,null,57290,null,2985,null,26304,null,3603,null,20350,null,544,null,18985,null,572,null,18840,null,572,null,24238,null,6146,null,24451,null,1455,null,26961,null,4066,null,31353,null,3266,null,41306,null,6504,null,10715,null,1414,null,0400000US16,Idaho,16
40120,null,314,null,39419,null,341,null,38617,null,354,null,58657,null,1996,null,38835,null,1545,null,52351,null,1537,null,49477,null,1312,null,56531,null,2297,null,28297,null,902,null,27342,null,306,null,25441,null,385,null,25296,null,401,null,31448,null,1985,null,31199,null,812,null,35890,null,1406,null,37268,null,1761,null,48545,null,1786,null,14847,null,973,null,0400000US17,Illinois,17
37111,null,447,null,37012,null,490,null,36411,null,508,null,50147,null,1668,null,38963,null,1749,null,39971,null,943,null,37463,null,2524,null,52287,null,2186,null,26383,null,1933,null,23761,null,287,null,22618,null,341,null,22523,null,334,null,27137,null,2652,null,27348,null,1025,null,29191,null,1080,null,31434,null,1336,null,43651,null,2049,null,12026,null,828,null,0400000US18,Indiana,18
36466,null,499,null,35957,null,575,null,35355,null,628,null,50522,null,2229,null,32025,null,3086,null,41783,null,1342,null,44840,null,2962,null,54405,null,2450,null,29319,null,1222,null,23538,null,326,null,22782,null,391,null,22777,null,391,null,23111,null,3508,null,24301,null,1089,null,30871,null,1548,null,34080,null,2110,null,41942,null,2902,null,12172,null,1044,null,0400000US19,Iowa,19
36129,null,676,null,36749,null,827,null,36023,null,827,null,49973,null,2345,null,32600,null,3004,null,37983,null,1432,null,37188,null,3151,null,53944,null,3161,null,25444,null,1833,null,24009,null,462,null,22648,null,517,null,22553,null,545,null,27562,null,4854,null,26959,null,1657,null,31265,null,2126,null,30969,null,1360,null,40198,null,2872,null,11601,null,937,null,0400000US20,Kansas,20
33364,null,705,null,33673,null,885,null,32884,null,883,null,49845,null,1470,null,31917,null,2210,null,35289,null,1571,null,39281,null,2470,null,52496,null,2501,null,20931,null,1789,null,23124,null,387,null,21457,null,463,null,21395,null,461,null,24432,null,4741,null,26618,null,1286,null,26166,null,1937,null,33996,null,1533,null,40137,null,3977,null,11187,null,1599,null,0400000US21,Kentucky,21
37953,null,647,null,38713,null,726,null,38033,null,767,null,50314,null,2501,null,33238,null,3104,null,35171,null,1927,null,41866,null,3435,null,51883,null,2057,null,28519,null,1734,null,22891,null,387,null,20759,null,474,null,20531,null,488,null,29684,null,2453,null,24916,null,1502,null,30764,null,1811,null,33012,null,1850,null,40087,null,4038,null,14290,null,1642,null,0400000US22,Louisiana,22
34307,null,1059,null,34134,null,1402,null,32895,null,1362,null,48381,null,3174,null,36285,null,3194,null,38266,null,2993,null,41349,null,2491,null,53490,null,2492,null,24578,null,1855,null,23709,null,561,null,21852,null,692,null,21556,null,708,null,30673,null,3608,null,27703,null,1320,null,31708,null,1652,null,33826,null,3296,null,32228,null,4765,null,15421,null,1639,null,0400000US23,Maine,23
47794,null,425,null,42596,null,930,null,41639,null,639,null,60870,null,3194,null,47866,null,2823,null,50962,null,1575,null,50384,null,1974,null,82116,null,2449,null,31422,null,2600,null,35429,null,496,null,29677,null,526,null,29378,null,511,null,38965,null,3003,null,39703,null,1167,null,42906,null,1259,null,41534,null,1355,null,68648,null,2152,null,17876,null,1486,null,0400000US24,Maryland,24
46866,null,826,null,46042,null,1104,null,44754,null,1037,null,64904,null,6091,null,44853,null,2664,null,55003,null,2167,null,54037,null,2639,null,55652,null,2167,null,35458,null,1908,null,32482,null,492,null,30579,null,513,null,30471,null,506,null,38173,null,5357,null,37647,null,1054,null,38610,null,1310,null,43882,null,2623,null,50691,null,2181,null,19995,null,1487,null,0400000US25,Massachusetts,25
37770,null,355,null,37376,null,574,null,36725,null,607,null,48179,null,1488,null,35810,null,2036,null,48620,null,1316,null,51078,null,1464,null,56053,null,1788,null,22019,null,813,null,23546,null,249,null,21522,null,314,null,21472,null,312,null,23418,null,1916,null,29228,null,697,null,32595,null,1330,null,39235,null,1146,null,48983,null,1781,null,11568,null,690,null,0400000US26,Michigan,26
39943,null,309,null,39728,null,347,null,39193,null,372,null,49633,null,1497,null,41409,null,1902,null,44522,null,1480,null,47654,null,1847,null,55018,null,2089,null,28784,null,991,null,27938,null,303,null,26441,null,426,null,26340,null,434,null,29112,null,2024,null,31440,null,846,null,36143,null,1369,null,37361,null,1478,null,41136,null,3794,null,14823,null,1234,null,0400000US27,Minnesota,27
31593,null,548,null,31438,null,616,null,30804,null,657,null,50502,null,5337,null,33657,null,5133,null,29736,null,2023,null,33993,null,2068,null,49855,null,2921,null,24722,null,2566,null,21624,null,546,null,19972,null,522,null,19829,null,448,null,24911,null,3356,null,23568,null,1427,null,27201,null,2648,null,29827,null,1398,null,39910,null,2987,null,12085,null,1122,null,0400000US28,Mississippi,28
34817,null,523,null,34815,null,536,null,34300,null,520,null,47612,null,4027,null,35360,null,1896,null,38940,null,1155,null,34629,null,1478,null,52131,null,2294,null,25076,null,1563,null,24596,null,291,null,23114,null,388,null,23067,null,388,null,25478,null,2128,null,28830,null,719,null,30451,null,1247,null,28282,null,801,null,43384,null,3682,null,11916,null,968,null,0400000US29,Missouri,29
31951,null,1138,null,30161,null,1045,null,29541,null,789,null,38703,null,4085,null,37968,null,4471,null,38476,null,2757,null,40137,null,1984,null,47496,null,5703,null,26868,null,4550,null,20501,null,690,null,18934,null,608,null,18870,null,626,null,22586,null,7908,null,24856,null,1629,null,29093,null,2424,null,26513,null,3200,null,36203,null,4748,null,10952,null,885,null,0400000US30,Montana,30
33676,null,650,null,33017,null,732,null,32393,null,685,null,42172,null,4511,null,37005,null,6193,null,40176,null,2323,null,38362,null,2868,null,55406,null,2720,null,26591,null,2062,null,23409,null,590,null,21680,null,820,null,21583,null,839,null,24590,null,4625,null,27332,null,1265,null,30455,null,1668,null,29017,null,1712,null,40791,null,4849,null,10646,null,1102,null,0400000US31,Nebraska,31
36896,null,826,null,35194,null,836,null,34386,null,912,null,57628,null,11339,null,29786,null,3029,null,51564,null,2602,null,56554,null,4832,null,52782,null,5179,null,29753,null,3648,null,28571,null,519,null,27217,null,606,null,26914,null,610,null,40899,null,2297,null,29973,null,2445,null,39976,null,1639,null,41025,null,1605,null,50670,null,6054,null,15629,null,3075,null,0400000US32,Nevada,32
42508,null,1080,null,43176,null,1132,null,42431,null,1093,null,57740,null,8268,null,40121,null,4300,null,46739,null,2907,null,44994,null,7876,null,56928,null,4038,null,31400,null,2296,null,28076,null,665,null,26373,null,830,null,26278,null,843,null,33090,null,13878,null,32081,null,1715,null,31305,null,2099,null,34908,null,2908,null,46223,null,5914,null,17727,null,2675,null,0400000US33,New Hampshire,33
48908,null,379,null,47913,null,509,null,46824,null,907,null,62496,null,2996,null,47664,null,3560,null,58692,null,1165,null,61299,null,2547,null,57869,null,2269,null,34915,null,2413,null,33840,null,490,null,31110,null,446,null,30918,null,447,null,38368,null,3290,null,37636,null,1337,null,46257,null,1391,null,47328,null,1616,null,53063,null,3858,null,18135,null,1056,null,0400000US34,New Jersey,34
31514,null,977,null,29539,null,1050,null,28773,null,1063,null,46633,null,5245,null,32203,null,5859,null,34233,null,2865,null,35744,null,4263,null,65470,null,4599,null,23858,null,2221,null,23206,null,728,null,21025,null,707,null,20614,null,704,null,40359,null,5448,null,23850,null,2777,null,28113,null,2203,null,34460,null,2129,null,40680,null,2435,null,11021,null,1528,null,0400000US35,New Mexico,35
41065,null,341,null,38999,null,324,null,38136,null,332,null,54470,null,3397,null,40941,null,1148,null,54097,null,1188,null,55163,null,1398,null,53287,null,1157,null,26897,null,858,null,30775,null,216,null,28316,null,242,null,28145,null,241,null,37488,null,3141,null,34345,null,856,null,40521,null,872,null,42610,null,1035,null,50076,null,1333,null,16648,null,765,null,0400000US36,New York,36
33355,null,483,null,32792,null,528,null,32031,null,449,null,48826,null,1504,null,36281,null,1688,null,36922,null,1031,null,38969,null,1469,null,52603,null,1832,null,23066,null,1130,null,25467,null,356,null,23502,null,372,null,23369,null,385,null,28619,null,3313,null,28976,null,763,null,31284,null,741,null,33007,null,715,null,42395,null,2549,null,14610,null,919,null,0400000US37,North Carolina,37
35660,null,1029,null,35243,null,1287,null,33998,null,1481,null,52092,null,7693,null,34670,null,2852,null,32570,null,3278,null,40477,null,2307,null,52679,null,4717,null,33602,null,2313,null,22999,null,581,null,21365,null,734,null,21448,null,737,null,18993,null,2307,null,25449,null,2253,null,26681,null,3527,null,28811,null,2372,null,35965,null,5190,null,15322,null,2810,null,0400000US38,North Dakota,38
37320,null,376,null,36607,null,450,null,36019,null,467,null,50703,null,1492,null,35397,null,1670,null,44870,null,1183,null,43305,null,2182,null,56316,null,1722,null,25046,null,1468,null,24436,null,230,null,22619,null,259,null,22543,null,276,null,27174,null,3113,null,29055,null,721,null,32891,null,803,null,36509,null,1631,null,48281,null,1345,null,13078,null,988,null,0400000US39,Ohio,39
33475,null,621,null,33205,null,759,null,32265,null,674,null,50326,null,2567,null,29068,null,3089,null,33860,null,1738,null,38545,null,1375,null,54307,null,1802,null,24804,null,1685,null,22367,null,424,null,20939,null,449,null,20700,null,446,null,29995,null,5090,null,23137,null,1528,null,28072,null,1725,null,30991,null,956,null,41400,null,2957,null,11947,null,984,null,0400000US40,Oklahoma,40
36349,null,581,null,35615,null,628,null,34716,null,866,null,48666,null,1593,null,33949,null,2521,null,48288,null,1629,null,45829,null,3540,null,52358,null,2971,null,24859,null,1915,null,23843,null,431,null,22548,null,522,null,22300,null,590,null,29917,null,2856,null,29027,null,1291,null,34036,null,2177,null,32243,null,1752,null,47776,null,3562,null,13207,null,1534,null,0400000US41,Oregon,41
39382,null,257,null,38929,null,298,null,38359,null,310,null,58957,null,2553,null,39278,null,1085,null,47100,null,1679,null,45794,null,1489,null,55172,null,1396,null,28812,null,1052,null,26251,null,257,null,24177,null,242,null,24094,null,245,null,29749,null,2555,null,30269,null,613,null,35504,null,1065,null,36235,null,1393,null,47840,null,1616,null,15061,null,1234,null,0400000US42,Pennsylvania,42
40894,null,974,null,39697,null,1247,null,38797,null,1435,null,56654,null,12120,null,38786,null,2190,null,54060,null,6908,null,54020,null,8770,null,57566,null,6431,null,35272,null,5064,null,28178,null,928,null,24657,null,910,null,24624,null,958,null,25410,null,7641,null,34812,null,2731,null,43955,null,4179,null,42045,null,2930,null,52248,null,4776,null,21347,null,2584,null,0400000US44,Rhode Island,44
33117,null,657,null,32952,null,830,null,32211,null,577,null,48932,null,2305,null,34772,null,3485,null,34804,null,1493,null,38496,null,1370,null,54860,null,5518,null,22750,null,2295,null,23959,null,399,null,22264,null,420,null,22120,null,411,null,27711,null,3462,null,24931,null,1620,null,30840,null,1348,null,32070,null,1167,null,39683,null,2828,null,13688,null,1994,null,0400000US45,South Carolina,45
31842,null,850,null,30811,null,1041,null,29821,null,1025,null,49730,null,2621,null,33590,null,4316,null,33174,null,2294,null,33174,null,2089,null,51403,null,7860,null,31718,null,2875,null,22504,null,696,null,21301,null,855,null,21106,null,856,null,34079,null,10840,null,24028,null,1829,null,27578,null,2353,null,28707,null,3207,null,35075,null,4748,null,14463,null,2586,null,0400000US46,South Dakota,46
32656,null,419,null,32003,null,445,null,31567,null,452,null,50105,null,2089,null,36433,null,2061,null,36420,null,1151,null,37188,null,1734,null,56278,null,2451,null,25359,null,1530,null,24476,null,314,null,23033,null,355,null,23010,null,361,null,24464,null,3630,null,27132,null,1053,null,32321,null,1202,null,31727,null,1283,null,42184,null,2327,null,15938,null,1328,null,0400000US47,Tennessee,47
33984,null,317,null,33388,null,366,null,32533,null,358,null,58539,null,1731,null,36443,null,1313,null,40551,null,672,null,37749,null,1066,null,53709,null,1318,null,25135,null,992,null,24473,null,190,null,22985,null,215,null,22823,null,211,null,31925,null,2071,null,27807,null,615,null,34186,null,1116,null,32950,null,837,null,44381,null,2018,null,13859,null,547,null,0400000US48,Texas,48
37250,null,722,null,36384,null,879,null,35117,null,898,null,51369,null,3020,null,34847,null,5218,null,39607,null,2089,null,39240,null,2180,null,57227,null,2982,null,28651,null,2598,null,20657,null,519,null,19546,null,431,null,19464,null,443,null,23735,null,4558,null,21203,null,1937,null,25259,null,1525,null,28990,null,1639,null,39828,null,1994,null,9576,null,1144,null,0400000US49,Utah,49
36970,null,1252,null,36405,null,1320,null,35347,null,1456,null,50721,null,7363,null,37956,null,4605,null,45977,null,5119,null,46949,null,4641,null,54353,null,9981,null,27007,null,1679,null,25189,null,840,null,22897,null,998,null,22691,null,1052,null,31308,null,8913,null,30791,null,1464,null,33267,null,2922,null,32675,null,4402,null,47563,null,4899,null,12511,null,1931,null,0400000US50,Vermont,50
41997,null,436,null,39788,null,494,null,39097,null,494,null,52385,null,3578,null,45669,null,3079,null,42307,null,1013,null,42169,null,1976,null,79839,null,2190,null,27508,null,1651,null,29755,null,303,null,26295,null,450,null,26125,null,461,null,32163,null,5194,null,34335,null,1150,null,37126,null,1211,null,34290,null,2113,null,68725,null,2403,null,16277,null,2118,null,0400000US51,Virginia,51
43432,null,541,null,42181,null,575,null,41521,null,614,null,54145,null,4424,null,40931,null,1451,null,56079,null,2042,null,48813,null,1341,null,56631,null,1793,null,29690,null,1356,null,28281,null,322,null,26147,null,488,null,25925,null,474,null,31327,null,1886,null,30814,null,943,null,38052,null,1384,null,38042,null,1050,null,47681,null,3357,null,17379,null,1315,null,0400000US53,Washington,53
33667,null,856,null,33408,null,1108,null,32593,null,1074,null,52149,null,14151,null,32195,null,2815,null,33386,null,1495,null,32277,null,2995,null,57442,null,3560,null,26115,null,3965,null,21203,null,523,null,18717,null,556,null,18626,null,564,null,23635,null,4126,null,24296,null,1257,null,29384,null,2652,null,30222,null,2641,null,46389,null,3204,null,11989,null,1947,null,0400000US54,West Virginia,54
38044,null,330,null,37740,null,414,null,37353,null,548,null,47923,null,1713,null,36478,null,1601,null,47644,null,1030,null,44426,null,1966,null,52941,null,1974,null,24743,null,1212,null,24637,null,283,null,23128,null,326,null,23041,null,323,null,27578,null,2636,null,28591,null,595,null,33477,null,1045,null,35853,null,2025,null,38359,null,2512,null,12708,null,986,null,0400000US55,Wisconsin,55
40142,null,1635,null,39807,null,1705,null,39606,null,1582,null,49307,null,11174,null,28717,null,8983,null,43410,null,3469,null,46812,null,3928,null,54560,null,8057,null,33620,null,6950,null,22677,null,994,null,19936,null,1013,null,19742,null,993,null,36048,null,21696,null,27942,null,2924,null,30309,null,2221,null,34440,null,2725,null,35986,null,5227,null,14053,null,3623,null,0400000US56,Wyoming,56
15388,null,334,null,14307,null,279,null,14117,null,271,null,20702,null,3146,null,17246,null,2165,null,15005,null,880,null,24947,null,680,null,34934,null,3202,null,10352,null,684,null,16026,null,396,null,13664,null,281,null,13624,null,286,null,16337,null,2494,null,17644,null,1167,null,15633,null,951,null,24459,null,490,null,23859,null,3779,null,8401,null,1457,null,0400000US72,Puerto Rico,72
