C08128_001E,C08128_001EA,C08128_001M,C08128_001MA,C08128_002E,C08128_002EA,C08128_002M,C08128_002MA,C08128_003E,C08128_003EA,C08128_003M,C08128_003MA,C08128_004E,C08128_004EA,C08128_004M,C08128_004MA,C08128_005E,C08128_005EA,C08128_005M,C08128_005MA,C08128_006E,C08128_006EA,C08128_006M,C08128_006MA,C08128_007E,C08128_007EA,C08128_007M,C08128_007MA,C08128_008E,C08128_008EA,C08128_008M,C08128_008MA,C08128_009E,C08128_009EA,C08128_009M,C08128_009MA,C08128_010E,C08128_010EA,C08128_010M,C08128_010MA,C08128_011E,C08128_011EA,C08128_011M,C08128_011MA,C08128_012E,C08128_012EA,C08128_012M,C08128_012MA,C08128_013E,C08128_013EA,C08128_013M,C08128_013MA,C08128_014E,C08128_014EA,C08128_014M,C08128_014MA,C08128_015E,C08128_015EA,C08128_015M,C08128_015MA,C08128_016E,C08128_016EA,C08128_016M,C08128_016MA,C08128_017E,C08128_017EA,C08128_017M,C08128_017MA,C08128_018E,C08128_018EA,C08128_018M,C08128_018MA,C08128_019E,C08128_019EA,C08128_019M,C08128_019MA,C08128_020E,C08128_020EA,C08128_020M,C08128_020MA,C08128_021E,C08128_021EA,C08128_021M,C08128_021MA,C08128_022E,C08128_022EA,C08128_022M,C08128_022MA,C08128_023E,C08128_023EA,C08128_023M,C08128_023MA,C08128_024E,C08128_024EA,C08128_024M,C08128_024MA,C08128_025E,C08128_025EA,C08128_025M,C08128_025MA,C08128_026E,C08128_026EA,C08128_026M,C08128_026MA,C08128_027E,C08128_027EA,C08128_027M,C08128_027MA,C08128_028E,C08128_028EA,C08128_028M,C08128_028MA,C08128_029E,C08128_029EA,C08128_029M,C08128_029MA,C08128_030E,C08128_030EA,C08128_030M,C08128_030MA,GEO_ID,NAME,state
4289657,null,27610,null,3310980,null,27863,null,742648,null,17279,null,229315,null,7613,null,6714,null,1838,null,3364553,null,26246,null,2627163,null,27018,null,597684,null,13841,null,136019,null,5506,null,3687,null,1151,null,469741,null,13577,null,365071,null,11989,null,73854,null,4981,null,29028,null,3633,null,1788,null,1230,null,105688,null,9058,null,84617,null,8283,null,17775,null,2316,null,3296,null,1280,null,0,null,296,null,142342,null,8914,null,106286,null,7857,null,26272,null,4057,null,9651,null,2116,null,133,null,149,null,207333,null,7306,null,127843,null,5106,null,27063,null,3894,null,51321,null,4085,null,1106,null,616,null,0400000US13,Georgia,13
638154,null,6055,null,423717,null,8621,null,163941,null,6326,null,49325,null,4114,null,1171,null,471,null,432324,null,7387,null,282843,null,8510,null,123569,null,5426,null,25284,null,2747,null,628,null,422,null,89533,null,4783,null,61172,null,3997,null,21930,null,2314,null,6309,null,1598,null,122,null,155,null,38192,null,3319,null,33264,null,3189,null,4169,null,986,null,683,null,451,null,76,null,141,null,49432,null,4007,null,33091,null,3174,null,12643,null,2101,null,3615,null,1470,null,83,null,134,null,28673,null,2920,null,13347,null,1877,null,1630,null,981,null,13434,null,2139,null,262,null,212,null,0400000US15,Hawaii,15
674773,null,7681,null,508289,null,7977,null,111580,null,4646,null,53763,null,3950,null,1141,null,716,null,523240,null,9314,null,405776,null,8460,null,86871,null,4202,null,30157,null,3033,null,436,null,326,null,73978,null,4941,null,54965,null,4506,null,13819,null,1709,null,4781,null,1037,null,413,null,563,null,6716,null,1417,null,4900,null,1182,null,1816,null,542,null,0,null,263,null,0,null,263,null,36286,null,2835,null,25232,null,2627,null,7408,null,1618,null,3605,null,918,null,41,null,52,null,34553,null,3005,null,17416,null,1962,null,1666,null,496,null,15220,null,2280,null,251,null,250,null,0400000US16,Idaho,16
5918382,null,18686,null,4847389,null,20686,null,777945,null,14508,null,286079,null,7639,null,6969,null,1423,null,4347350,null,22640,null,3581645,null,21176,null,608159,null,11525,null,154352,null,5834,null,3194,null,821,null,529811,null,14392,null,445555,null,12604,null,59051,null,3391,null,23380,null,2777,null,1825,null,755,null,520515,null,11902,null,449233,null,11407,null,58152,null,4396,null,13073,null,1698,null,57,null,93,null,288028,null,9062,null,228929,null,8258,null,40180,null,3611,null,17973,null,2278,null,946,null,593,null,232678,null,7593,null,142027,null,6430,null,12403,null,1712,null,77301,null,3633,null,947,null,431,null,0400000US17,Illinois,17
2875125,null,17262,null,2379898,null,18334,null,345949,null,8930,null,146705,null,6753,null,2573,null,739,null,2386963,null,19999,null,2003878,null,19202,null,296528,null,8357,null,85454,null,4606,null,1103,null,500,null,265322,null,9025,null,220485,null,8169,null,28396,null,2971,null,16165,null,2188,null,276,null,254,null,30202,null,3074,null,25555,null,2788,null,4237,null,1210,null,410,null,230,null,0,null,269,null,97941,null,5391,null,75647,null,4209,null,12634,null,1780,null,8944,null,1672,null,716,null,451,null,94697,null,5434,null,54333,null,4026,null,4154,null,1411,null,35732,null,3044,null,478,null,302,null,0400000US18,Indiana,18
1525678,null,9361,null,1197105,null,10070,null,216852,null,6037,null,108922,null,4726,null,2799,null,801,null,1204228,null,9505,null,973863,null,9118,null,172035,null,5357,null,56759,null,3383,null,1571,null,616,null,148870,null,5402,null,117656,null,5008,null,22974,null,2346,null,8152,null,1346,null,88,null,96,null,17563,null,2511,null,12739,null,2088,null,4652,null,1084,null,113,null,130,null,59,null,100,null,79628,null,4384,null,56999,null,3537,null,14118,null,1649,null,8314,null,1276,null,197,null,206,null,75389,null,4445,null,35848,null,2345,null,3073,null,835,null,35584,null,2838,null,884,null,380,null,0400000US19,Iowa,19
1368759,null,10173,null,1040126,null,9794,null,232364,null,6864,null,94426,null,4793,null,1843,null,672,null,1111028,null,9823,null,862617,null,8669,null,190912,null,6510,null,56771,null,3274,null,728,null,468,null,129613,null,5979,null,97653,null,5314,null,24446,null,2888,null,7371,null,1359,null,143,null,171,null,6124,null,1534,null,4732,null,1361,null,1275,null,557,null,117,null,106,null,0,null,244,null,62947,null,4847,null,44736,null,4252,null,11887,null,1871,null,6091,null,1326,null,233,null,194,null,59047,null,3857,null,30388,null,2745,null,3844,null,1067,null,24076,null,2090,null,739,null,410,null,0400000US20,Kansas,20
1825471,null,14453,null,1415013,null,14113,null,302616,null,8406,null,104682,null,5037,null,3160,null,1049,null,1487291,null,14428,null,1165012,null,13925,null,253743,null,6943,null,66954,null,3648,null,1582,null,715,null,193729,null,8181,null,152978,null,7651,null,29287,null,3529,null,11181,null,1684,null,283,null,284,null,22449,null,2825,null,18894,null,2675,null,3069,null,954,null,486,null,305,null,0,null,273,null,64931,null,4400,null,45803,null,3777,null,13616,null,2391,null,5334,null,1357,null,178,null,202,null,57071,null,4198,null,32326,null,2439,null,2901,null,1242,null,20727,null,2633,null,1117,null,738,null,0400000US21,Kentucky,21
1961548,null,15912,null,1502308,null,19431,null,340248,null,10342,null,115508,null,6127,null,3484,null,1094,null,1604366,null,16583,null,1236161,null,18309,null,288895,null,8860,null,77511,null,5129,null,1799,null,676,null,207837,null,9449,null,161874,null,8397,null,33582,null,2983,null,11509,null,2051,null,872,null,626,null,24562,null,2559,null,19839,null,2312,null,4225,null,1246,null,498,null,360,null,0,null,281,null,76304,null,5313,null,59018,null,5019,null,10719,null,1919,null,6404,null,1500,null,163,null,181,null,48479,null,3517,null,25416,null,2817,null,2827,null,705,null,19586,null,2258,null,650,null,439,null,0400000US22,Louisiana,22
636449,null,7649,null,489589,null,7967,null,89731,null,4420,null,56199,null,2961,null,930,null,364,null,498059,null,8300,null,388758,null,8607,null,76464,null,3851,null,32384,null,2317,null,453,null,292,null,64290,null,4067,null,51943,null,3764,null,6496,null,1046,null,5717,null,1076,null,134,null,148,null,4295,null,1176,null,3102,null,1034,null,1058,null,520,null,135,null,118,null,0,null,230,null,35995,null,3202,null,27289,null,3035,null,4849,null,1209,null,3787,null,773,null,70,null,77,null,33810,null,2609,null,18497,null,1840,null,864,null,366,null,14176,null,1845,null,273,null,159,null,0400000US23,Maine,23
2840465,null,14868,null,2038784,null,16877,null,653033,null,12752,null,145288,null,6226,null,3360,null,1056,null,2084261,null,16455,null,1511938,null,15810,null,487316,null,10423,null,83324,null,5032,null,1683,null,759,null,284342,null,10607,null,209465,null,9861,null,60130,null,4025,null,14252,null,2340,null,495,null,379,null,248834,null,9273,null,165417,null,7434,null,79073,null,4871,null,4152,null,1062,null,192,null,311,null,105876,null,6817,null,80551,null,6179,null,19478,null,3093,null,5532,null,1262,null,315,null,249,null,117152,null,5485,null,71413,null,4495,null,7036,null,1516,null,38028,null,3120,null,675,null,398,null,0400000US24,Maryland,24
3231739,null,16169,null,2598227,null,17697,null,423860,null,9237,null,206551,null,7976,null,3101,null,1150,null,2323118,null,18339,null,1859050,null,18265,null,340135,null,8416,null,122612,null,5466,null,1321,null,705,null,265382,null,8724,null,218321,null,7677,null,29103,null,3003,null,17531,null,2280,null,427,null,323,null,304289,null,11540,null,264654,null,11618,null,32411,null,3388,null,6777,null,1590,null,447,null,379,null,202590,null,8467,null,174636,null,7423,null,17344,null,2322,null,9974,null,2153,null,636,null,847,null,136360,null,5704,null,81566,null,5002,null,4867,null,990,null,49657,null,3273,null,270,null,234,null,0400000US25,Massachusetts,25
4136395,null,22473,null,3397445,null,24099,null,508353,null,11516,null,224141,null,6976,null,6456,null,1475,null,3416716,null,20818,null,2852721,null,20984,null,423026,null,9910,null,137254,null,5538,null,3715,null,1171,null,370831,null,9513,null,304811,null,8898,null,43221,null,2859,null,21837,null,2617,null,962,null,648,null,54008,null,4291,null,42236,null,3701,null,10264,null,2172,null,1508,null,618,null,0,null,244,null,147258,null,5969,null,114295,null,5518,null,22227,null,2169,null,10252,null,1707,null,484,null,272,null,147582,null,5465,null,83382,null,5041,null,9615,null,1697,null,53290,null,3529,null,1295,null,493,null,0400000US26,Michigan,26
2657698,null,12830,null,2163897,null,14124,null,323869,null,8245,null,166306,null,4613,null,3626,null,882,null,2072837,null,14434,null,1731414,null,14959,null,254972,null,6900,null,85068,null,3480,null,1383,null,532,null,244619,null,6611,null,200300,null,6128,null,30679,null,2505,null,13016,null,1682,null,624,null,446,null,91099,null,5481,null,74625,null,4776,null,14619,null,2002,null,1746,null,799,null,109,null,127,null,117892,null,5229,null,86748,null,4670,null,18939,null,2403,null,11628,null,1316,null,577,null,286,null,131251,null,5189,null,70810,null,3601,null,4660,null,822,null,54848,null,3113,null,933,null,297,null,0400000US27,Minnesota,27
1186525,null,12611,null,879629,null,10791,null,233648,null,7945,null,72353,null,4443,null,895,null,450,null,991127,null,13915,null,746268,null,11943,null,199427,null,7338,null,44866,null,3300,null,566,null,357,null,127286,null,7615,null,93786,null,6091,null,22907,null,2492,null,10557,null,2180,null,36,null,68,null,4913,null,1124,null,2898,null,881,null,1728,null,686,null,287,null,220,null,0,null,291,null,32462,null,3566,null,20886,null,2748,null,7245,null,1894,null,4115,null,1043,null,216,null,292,null,30737,null,3230,null,15791,null,2193,null,2341,null,1260,null,12528,null,1953,null,77,null,131,null,0400000US28,Mississippi,28
2751847,null,15991,null,2200553,null,15236,null,378963,null,10094,null,167503,null,5606,null,4828,null,1224,null,2228743,null,18954,null,1818085,null,17013,null,310137,null,8894,null,97732,null,4265,null,2789,null,960,null,274709,null,9953,null,220066,null,8420,null,39435,null,3110,null,14794,null,1607,null,414,null,300,null,40702,null,3672,null,34156,null,3204,null,5191,null,1092,null,1082,null,419,null,273,null,429,null,88720,null,5044,null,67528,null,4800,null,12174,null,1763,null,8695,null,1362,null,323,null,268,null,118973,null,4986,null,60718,null,3780,null,12026,null,957,null,45200,null,3147,null,1029,null,559,null,0400000US29,Missouri,29
457865,null,6323,null,324751,null,6331,null,89205,null,4639,null,41425,null,2719,null,2484,null,843,null,344607,null,6311,null,251958,null,6263,null,68031,null,3911,null,23704,null,2143,null,914,null,527,null,44785,null,3972,null,31086,null,3128,null,10321,null,2089,null,3239,null,863,null,139,null,177,null,3845,null,1113,null,2903,null,1037,null,930,null,535,null,12,null,19,null,0,null,240,null,37508,null,3281,null,25333,null,2597,null,8486,null,1747,null,3221,null,1002,null,468,null,320,null,27120,null,2294,null,13471,null,1405,null,1437,null,818,null,11249,null,1488,null,963,null,553,null,0400000US30,Montana,30
920601,null,7536,null,718204,null,8408,null,137170,null,5504,null,63347,null,3495,null,1880,null,683,null,739945,null,8457,null,588165,null,8748,null,114070,null,5161,null,36698,null,2635,null,1012,null,464,null,94107,null,4826,null,76202,null,4699,null,14091,null,2120,null,3592,null,707,null,222,null,240,null,5811,null,1241,null,4417,null,1197,null,1258,null,491,null,136,null,230,null,0,null,228,null,40664,null,3584,null,31173,null,3103,null,6488,null,1209,null,2925,null,804,null,78,null,101,null,40074,null,3019,null,18247,null,2135,null,1263,null,451,null,19996,null,2109,null,568,null,373,null,0400000US31,Nebraska,31
1202588,null,13404,null,984330,null,13653,null,163308,null,6740,null,53706,null,4405,null,1244,null,697,null,952931,null,13402,null,782001,null,12391,null,138318,null,6192,null,31837,null,3283,null,775,null,449,null,123783,null,6581,null,103376,null,6306,null,16432,null,2385,null,3767,null,1131,null,208,null,175,null,37670,null,3621,null,34461,null,3446,null,2025,null,867,null,1184,null,715,null,0,null,302,null,47372,null,3760,null,39033,null,3735,null,5576,null,1174,null,2763,null,996,null,0,null,302,null,40832,null,3572,null,25459,null,2744,null,957,null,442,null,14155,null,2307,null,261,null,367,null,0400000US32,Nevada,32
678576,null,7797,null,535145,null,8033,null,92111,null,4241,null,51040,null,3653,null,280,null,249,null,558066,null,8743,null,445573,null,8664,null,81782,null,3980,null,30529,null,2638,null,182,null,236,null,54215,null,3945,null,44114,null,3663,null,5982,null,1135,null,4071,null,973,null,48,null,40,null,3895,null,932,null,3488,null,902,null,245,null,165,null,162,null,140,null,0,null,255,null,26840,null,2733,null,21382,null,2594,null,2680,null,778,null,2756,null,872,null,22,null,37,null,35560,null,2939,null,20588,null,2121,null,1422,null,563,null,13522,null,1777,null,28,null,53,null,0400000US33,New Hampshire,33
4098665,null,21214,null,3304818,null,25096,null,596478,null,11923,null,192175,null,7839,null,5194,null,1371,null,2926129,null,19747,null,2328407,null,20854,null,484997,null,9948,null,110524,null,5414,null,2201,null,798,null,357876,null,10645,null,295397,null,9526,null,44653,null,3516,null,16968,null,2903,null,858,null,499,null,435062,null,10791,null,386565,null,10287,null,38239,null,3452,null,9893,null,1653,null,365,null,369,null,217428,null,9879,null,182601,null,9587,null,23486,null,3025,null,10798,null,1719,null,543,null,584,null,162170,null,7596,null,111848,null,7563,null,5103,null,1386,null,43992,null,3721,null,1227,null,581,null,0400000US34,New Jersey,34
862556,null,11616,null,604087,null,10709,null,195463,null,7489,null,60699,null,3748,null,2307,null,989,null,672002,null,12077,null,482402,null,12126,null,155881,null,6710,null,32405,null,3165,null,1314,null,815,null,99101,null,7165,null,68778,null,5982,null,23910,null,2870,null,6051,null,1379,null,362,null,345,null,9469,null,1592,null,5434,null,1376,null,3399,null,1053,null,636,null,506,null,0,null,283,null,36887,null,3410,null,25390,null,3024,null,8529,null,1432,null,2924,null,843,null,44,null,95,null,45097,null,3885,null,22083,null,2637,null,3744,null,1027,null,18683,null,2359,null,587,null,456,null,0400000US35,New Mexico,35
8906053,null,30271,null,6845773,null,34155,null,1506211,null,16018,null,545694,null,13168,null,8375,null,1422,null,4808215,null,25501,null,3594824,null,25147,null,985748,null,13658,null,224331,null,7985,null,3312,null,862,null,658207,null,16227,null,509884,null,14303,null,110840,null,5440,null,36406,null,3217,null,1077,null,508,null,2371336,null,24473,null,1957004,null,24933,null,309747,null,9551,null,103442,null,6251,null,1143,null,537,null,724481,null,15300,null,585681,null,14617,null,82094,null,4484,null,55615,null,3766,null,1091,null,625,null,343814,null,11587,null,198380,null,8451,null,17782,null,2731,null,125900,null,6885,null,1752,null,677,null,0400000US36,New York,36
4152303,null,21012,null,3175385,null,22926,null,726015,null,14536,null,245679,null,7788,null,5224,null,1179,null,3355251,null,21778,null,2604523,null,23346,null,595768,null,12901,null,152062,null,5887,null,2898,null,752,null,445097,null,14310,null,348012,null,11484,null,69625,null,6406,null,26819,null,2551,null,641,null,400,null,42214,null,3977,null,33416,null,3646,null,8506,null,1681,null,292,null,266,null,0,null,287,null,128998,null,8239,null,89651,null,6734,null,27576,null,3857,null,11170,null,1664,null,601,null,550,null,180743,null,10092,null,99783,null,5921,null,24540,null,5317,null,55336,null,4592,null,1084,null,580,null,0400000US37,North Carolina,37
345194,null,3835,null,254540,null,4623,null,60380,null,3246,null,29335,null,2001,null,939,null,387,null,270949,null,4363,null,207881,null,5028,null,48191,null,3107,null,14659,null,1571,null,218,null,109,null,36666,null,2798,null,26790,null,2269,null,6609,null,1082,null,3152,null,718,null,115,null,136,null,1096,null,524,null,873,null,447,null,210,null,181,null,13,null,22,null,0,null,208,null,16755,null,1686,null,10791,null,1298,null,4052,null,828,null,1736,null,467,null,176,null,271,null,19728,null,1719,null,8205,null,1200,null,1318,null,498,null,9775,null,1098,null,430,null,318,null,0400000US38,North Dakota,38
5165708,null,21181,null,4196643,null,20148,null,691456,null,11149,null,271147,null,8671,null,6462,null,1319,null,4289333,null,20904,null,3533151,null,20847,null,589491,null,11002,null,163854,null,6694,null,2837,null,747,null,433323,null,10657,null,349872,null,9553,null,55955,null,3817,null,26355,null,2838,null,1141,null,601,null,91891,null,6306,null,74792,null,5744,null,15300,null,2015,null,1799,null,836,null,0,null,267,null,165400,null,7285,null,130481,null,6714,null,20892,null,2239,null,13447,null,1834,null,580,null,305,null,185761,null,7846,null,108347,null,5716,null,9818,null,1612,null,65692,null,4781,null,1904,null,754,null,0400000US39,Ohio,39
1645352,null,13265,null,1220107,null,11562,null,306420,null,8179,null,115513,null,4917,null,3312,null,753,null,1348820,null,12905,null,1017230,null,11106,null,257446,null,7772,null,72487,null,3741,null,1657,null,535,null,180451,null,7349,null,130502,null,6647,null,32459,null,2807,null,17166,null,2935,null,324,null,207,null,6931,null,1359,null,5350,null,1256,null,1085,null,498,null,496,null,421,null,0,null,251,null,52936,null,4112,null,38121,null,3514,null,9208,null,1581,null,4935,null,1210,null,672,null,519,null,56214,null,3944,null,28904,null,2252,null,6222,null,1413,null,20429,null,2229,null,659,null,327,null,0400000US40,Oklahoma,40
1705433,null,13423,null,1313973,null,14075,null,251083,null,8590,null,137602,null,6585,null,2775,null,818,null,1228105,null,13018,null,966027,null,13582,null,188700,null,7495,null,72316,null,4888,null,1062,null,440,null,176976,null,6233,null,140748,null,5903,null,25081,null,2765,null,10749,null,1684,null,398,null,351,null,69653,null,4798,null,56023,null,4277,null,11936,null,1892,null,1651,null,661,null,43,null,70,null,121836,null,6288,null,92950,null,5320,null,19399,null,2224,null,9364,null,1710,null,123,null,95,null,108863,null,6321,null,58225,null,4803,null,5967,null,1147,null,43522,null,3968,null,1149,null,568,null,0400000US41,Oregon,41
5749703,null,25567,null,4757847,null,22816,null,667824,null,12082,null,317154,null,7927,null,6878,null,1335,null,4416654,null,26899,null,3686801,null,24548,null,537598,null,10708,null,189294,null,5798,null,2961,null,697,null,515208,null,11790,null,426537,null,10849,null,59714,null,4165,null,27969,null,2365,null,988,null,641,null,303910,null,10354,null,263756,null,10102,null,35162,null,2788,null,4829,null,1068,null,163,null,218,null,302387,null,9313,null,251602,null,8352,null,27456,null,3327,null,22487,null,2734,null,842,null,484,null,211544,null,8309,null,129151,null,6419,null,7894,null,1364,null,72575,null,4185,null,1924,null,1036,null,0400000US42,Pennsylvania,42
501342,null,7232,null,405818,null,6760,null,67278,null,4612,null,28013,null,2727,null,233,null,206,null,402807,null,7375,null,326431,null,6947,null,58633,null,4226,null,17557,null,2189,null,186,null,179,null,45022,null,3956,null,38509,null,3715,null,4504,null,1120,null,2009,null,705,null,0,null,287,null,13901,null,2334,null,12417,null,2234,null,1286,null,616,null,151,null,165,null,47,null,78,null,21567,null,2201,null,18265,null,2298,null,2163,null,606,null,1139,null,544,null,0,null,287,null,18045,null,2483,null,10196,null,1863,null,692,null,403,null,7157,null,1469,null,0,null,287,null,0400000US44,Rhode Island,44
