B27020_001E,B27020_001EA,B27020_001M,B27020_001MA,B27020_002E,B27020_002EA,B27020_002M,B27020_002MA,B27020_003E,B27020_003EA,B27020_003M,B27020_003MA,B27020_004E,B27020_004EA,B27020_004M,B27020_004MA,B27020_005E,B27020_005EA,B27020_005M,B27020_005MA,B27020_006E,B27020_006EA,B27020_006M,B27020_006MA,B27020_007E,B27020_007EA,B27020_007M,B27020_007MA,B27020_008E,B27020_008EA,B27020_008M,B27020_008MA,B27020_009E,B27020_009EA,B27020_009M,B27020_009MA,B27020_010E,B27020_010EA,B27020_010M,B27020_010MA,B27020_011E,B27020_011EA,B27020_011M,B27020_011MA,B27020_012E,B27020_012EA,B27020_012M,B27020_012MA,B27020_013E,B27020_013EA,B27020_013M,B27020_013MA,B27020_014E,B27020_014EA,B27020_014M,B27020_014MA,B27020_015E,B27020_015EA,B27020_015M,B27020_015MA,B27020_016E,B27020_016EA,B27020_016M,B27020_016MA,B27020_017E,B27020_017EA,B27020_017M,B27020_017MA,GEO_ID,NAME,state
6495905,null,1365,null,5562111,null,19446,null,5386786,null,20154,null,4448822,null,28286,null,1667877,null,21447,null,175325,null,9469,null,933794,null,19495,null,454794,null,12464,null,436552,null,12012,null,332228,null,10210,null,169037,null,6906,null,18242,null,2838,null,479000,null,14858,null,401477,null,14377,null,272717,null,11220,null,147544,null,8741,null,77523,null,8336,null,0400000US25,Massachusetts,25
9834865,null,1530,null,9224967,null,14589,null,8164608,null,22112,null,6493366,null,32240,null,2957527,null,25908,null,1060359,null,18739,null,609898,null,14535,null,295331,null,9996,null,250433,null,9197,null,204490,null,8151,null,96819,null,5397,null,44898,null,4625,null,314567,null,13335,null,216987,null,10274,null,174020,null,7767,null,54592,null,6287,null,97580,null,8198,null,0400000US26,Michigan,26
5196720,null,863,null,4841656,null,9877,null,4455052,null,13300,null,3826629,null,19078,null,1244946,null,14835,null,386604,null,12627,null,355064,null,9846,null,156794,null,6054,null,139593,null,5255,null,109689,null,4938,null,43002,null,3350,null,17201,null,2653,null,198270,null,9543,null,129246,null,7820,null,92287,null,6133,null,40528,null,6042,null,69024,null,6761,null,0400000US27,Minnesota,27
2879805,null,3013,null,2822014,null,5703,null,2332254,null,17533,null,1632400,null,20753,null,999295,null,15866,null,489760,null,16870,null,57791,null,4682,null,17605,null,2254,null,13650,null,2112,null,11966,null,2020,null,3828,null,893,null,3955,null,1133,null,40186,null,4335,null,19777,null,3031,null,18042,null,2818,null,2654,null,1000,null,20409,null,3272,null,0400000US28,Mississippi,28
5871474,null,2142,null,5660880,null,8361,null,4949473,null,14405,null,3999609,null,22764,null,1648043,null,19671,null,711407,null,14421,null,210594,null,8204,null,89214,null,4612,null,75596,null,4121,null,66234,null,4083,null,20394,null,1983,null,13618,null,2879,null,121380,null,7143,null,72792,null,5622,null,62932,null,5176,null,13050,null,3439,null,48588,null,5274,null,0400000US29,Missouri,29
957586,null,1278,null,938633,null,2726,null,768802,null,7707,null,628904,null,10825,null,259005,null,7898,null,169831,null,7710,null,18953,null,2436,null,9874,null,1300,null,8090,null,1188,null,6928,null,1180,null,3260,null,679,null,1784,null,721,null,9079,null,2029,null,6402,null,1783,null,5827,null,1719,null,1233,null,672,null,2677,null,977,null,0400000US30,Montana,30
1762977,null,1469,null,1657608,null,4912,null,1488944,null,8991,null,1268228,null,11960,null,433547,null,9438,null,168664,null,8011,null,105369,null,4464,null,31889,null,2754,null,27195,null,2593,null,24663,null,2403,null,5934,null,1317,null,4694,null,1343,null,73480,null,4302,null,36573,null,2883,null,30443,null,2913,null,6804,null,1937,null,36907,null,3333,null,0400000US31,Nebraska,31
2610041,null,1761,null,2106335,null,11291,null,1733418,null,16375,null,1458114,null,19748,null,495134,null,12196,null,372917,null,14543,null,503706,null,11118,null,199368,null,8383,null,165654,null,7029,null,141110,null,6441,null,45187,null,3150,null,33714,null,4152,null,304338,null,12764,null,139354,null,8724,null,125770,null,8469,null,19663,null,3563,null,164984,null,9972,null,0400000US32,Nevada,32
1308729,null,486,null,1240661,null,4853,null,1119153,null,8677,null,970418,null,10581,null,300080,null,8191,null,121508,null,7417,null,68068,null,4874,null,35223,null,3363,null,30508,null,3199,null,26830,null,3076,null,10643,null,1716,null,4715,null,1450,null,32845,null,3278,null,25035,null,2459,null,21220,null,2436,null,5412,null,1331,null,7810,null,2151,null,0400000US33,New Hampshire,33
8582670,null,1995,null,6838359,null,24342,null,6249497,null,24710,null,5285082,null,31015,null,1762801,null,21368,null,588862,null,18102,null,1744311,null,23853,null,873348,null,17814,null,765541,null,16306,null,635120,null,15932,null,232201,null,7206,null,107807,null,6855,null,870963,null,21651,null,483544,null,13298,null,400052,null,13016,null,100733,null,6359,null,387419,null,16395,null,0400000US34,New Jersey,34
1975830,null,2052,null,1783028,null,9539,null,1485974,null,11759,null,1047587,null,17962,null,648730,null,13192,null,297054,null,9123,null,192802,null,9338,null,66675,null,4351,null,51505,null,4095,null,37581,null,3235,null,23655,null,2946,null,15170,null,2702,null,126127,null,7758,null,48453,null,4099,null,32500,null,3272,null,18153,null,2504,null,77674,null,6473,null,0400000US35,New Mexico,35
19264374,null,2320,null,15115587,null,35613,null,13888439,null,38282,null,10915671,null,46920,null,4777885,null,39170,null,1227148,null,26471,null,4148787,null,35783,null,2164151,null,24451,null,1934106,null,23405,null,1384136,null,17973,null,800234,null,14985,null,230045,null,9511,null,1984636,null,32412,null,1247090,null,26889,null,775071,null,19063,null,539561,null,18621,null,737546,null,21318,null,0400000US36,New York,36
9149289,null,4363,null,8493177,null,14648,null,7344456,null,24560,null,5726493,null,32182,null,2623552,null,24942,null,1148721,null,23141,null,656112,null,13546,null,198223,null,7836,null,160209,null,6794,null,141730,null,6672,null,40236,null,3439,null,38014,null,4193,null,457889,null,12947,null,173857,null,9724,null,151286,null,8746,null,28150,null,3629,null,284032,null,10209,null,0400000US37,North Carolina,37
630082,null,1034,null,614877,null,2206,null,557136,null,4124,null,498081,null,5448,null,145042,null,4359,null,57741,null,3771,null,15205,null,2034,null,5274,null,1212,null,4151,null,1020,null,3825,null,981,null,1219,null,583,null,1123,null,524,null,9931,null,1793,null,7963,null,1606,null,6229,null,1450,null,2065,null,1019,null,1968,null,689,null,0400000US38,North Dakota,38
11351905,null,2312,null,10923202,null,11732,null,9642304,null,27944,null,7745176,null,38628,null,3252099,null,29082,null,1280898,null,26046,null,428703,null,11323,null,212459,null,8797,null,186833,null,7659,null,152151,null,6712,null,67351,null,4310,null,25626,null,3243,null,216244,null,8866,null,140130,null,6701,null,123193,null,5765,null,23983,null,3434,null,76114,null,5670,null,0400000US39,Ohio,39
3590307,null,1968,null,3405103,null,7345,null,2822838,null,14354,null,2171377,null,18265,null,1072819,null,15315,null,582265,null,15426,null,185204,null,7054,null,64469,null,4129,null,49040,null,3936,null,42225,null,3617,null,14225,null,2169,null,15429,null,2496,null,120735,null,6492,null,46766,null,4667,null,40852,null,4536,null,7325,null,1387,null,73969,null,5949,null,0400000US40,Oklahoma,40
3779860,null,1353,null,3416536,null,11865,null,2903033,null,18072,null,2401564,null,20709,null,947167,null,13867,null,513503,null,14631,null,363324,null,11703,null,133692,null,6102,null,112916,null,5313,null,93427,null,5323,null,34894,null,2835,null,20776,null,3425,null,229632,null,11405,null,120909,null,9595,null,98947,null,7665,null,27160,null,5402,null,108723,null,7977,null,0400000US41,Oregon,41
12365826,null,2335,null,11684061,null,16010,null,10605533,null,25573,null,8758830,null,32345,null,3561916,null,26148,null,1078528,null,22955,null,681765,null,16182,null,348288,null,9139,null,305740,null,8527,null,251578,null,8429,null,105908,null,4756,null,42548,null,4302,null,333477,null,13865,null,234237,null,10350,null,189860,null,9021,null,55898,null,4732,null,99240,null,8379,null,0400000US42,Pennsylvania,42
1035366,null,942,null,903037,null,7415,null,822544,null,7684,null,676638,null,9089,null,263308,null,9158,null,80493,null,6442,null,132329,null,7475,null,62660,null,4105,null,54813,null,3857,null,41772,null,3506,null,22008,null,2342,null,7847,null,1608,null,69669,null,5984,null,41311,null,4895,null,29532,null,4447,null,14076,null,2378,null,28358,null,3975,null,0400000US44,Rhode Island,44
4454344,null,2365,null,4253525,null,7986,null,3594358,null,18946,null,2776472,null,27359,null,1345133,null,22147,null,659167,null,18774,null,200819,null,7648,null,66871,null,4317,null,56234,null,4045,null,46357,null,4055,null,22234,null,2360,null,10637,null,2006,null,133948,null,7351,null,53915,null,5136,null,50072,null,5035,null,6352,null,1543,null,80033,null,6673,null,0400000US45,South Carolina,45
792969,null,1202,null,771321,null,3318,null,672767,null,5667,null,561216,null,7975,null,218127,null,6657,null,98554,null,5322,null,21648,null,3071,null,8439,null,1266,null,7435,null,1279,null,6481,null,1424,null,2423,null,824,null,1004,null,472,null,13209,null,2674,null,8856,null,2553,null,6331,null,1448,null,2660,null,2117,null,4353,null,1241,null,0400000US46,South Dakota,46
6188118,null,2269,null,5925899,null,10548,null,5159598,null,20729,null,3937725,null,30136,null,1940177,null,22135,null,766301,null,18862,null,262219,null,10429,null,92291,null,6332,null,72476,null,5593,null,63371,null,5318,null,18655,null,3342,null,19815,null,3029,null,169928,null,9046,null,72729,null,6853,null,64378,null,6252,null,11045,null,3212,null,97199,null,6677,null,0400000US47,Tennessee,47
24291561,null,5368,null,20355033,null,36669,null,16586222,null,48127,null,12798733,null,61957,null,5673774,null,34897,null,3768811,null,43155,null,3936528,null,36561,null,1259094,null,24590,null,926179,null,20503,null,732468,null,17592,null,280634,null,8733,null,332915,null,12250,null,2677434,null,36755,null,995904,null,24274,null,773625,null,20476,null,250486,null,11111,null,1681530,null,32195,null,0400000US48,Texas,48
2755284,null,1757,null,2538587,null,7452,null,2227199,null,16033,null,1955401,null,19550,null,496344,null,13587,null,311388,null,13674,null,216697,null,7079,null,72158,null,5165,null,57288,null,4347,null,48237,null,4068,null,16655,null,2114,null,14870,null,2652,null,144539,null,6489,null,69720,null,5188,null,61581,null,5099,null,9326,null,2547,null,74819,null,6136,null,0400000US49,Utah,49
615376,null,351,null,595059,null,2226,null,543515,null,4204,null,414689,null,7207,null,207718,null,6238,null,51544,null,3327,null,20317,null,2242,null,11533,null,1518,null,10753,null,1578,null,8085,null,1366,null,4571,null,854,null,780,null,392,null,8784,null,1740,null,7916,null,1652,null,6417,null,1181,null,2363,null,1018,null,868,null,335,null,0400000US50,Vermont,50
7643783,null,8021,null,6850480,null,16123,null,6156290,null,24724,null,5320913,null,30837,null,1653354,null,19441,null,694190,null,17526,null,793303,null,14944,null,356853,null,10985,null,311753,null,10814,null,286614,null,10386,null,69525,null,4567,null,45100,null,4270,null,436450,null,15518,null,267983,null,10873,null,244123,null,9910,null,33469,null,5613,null,168467,null,9891,null,0400000US51,Virginia,51
6546149,null,3943,null,5743817,null,14682,null,5077568,null,22773,null,4175940,null,30674,null,1616164,null,19784,null,666249,null,17750,null,802332,null,15056,null,358104,null,10217,null,307850,null,8818,null,254733,null,7786,null,104141,null,5703,null,50254,null,5183,null,444228,null,14227,null,283123,null,10493,null,214703,null,8641,null,83965,null,7517,null,161105,null,8821,null,0400000US53,Washington,53
1793105,null,630,null,1770370,null,2244,null,1520395,null,11501,null,1148710,null,16455,null,641974,null,11176,null,249975,null,11311,null,22735,null,2289,null,10617,null,1429,null,9714,null,1326,null,8705,null,1329,null,3303,null,785,null,903,null,520,null,12118,null,2102,null,9081,null,1701,null,8662,null,1624,null,1331,null,570,null,3037,null,1214,null,0400000US54,West Virginia,54
5566055,null,937,null,5312360,null,8750,null,4868377,null,13555,null,4016137,null,24028,null,1549896,null,20252,null,443983,null,12357,null,253695,null,8572,null,108585,null,6038,null,95800,null,5446,null,77440,null,4964,null,34798,null,3428,null,12785,null,2485,null,145110,null,7061,null,81005,null,5735,null,67856,null,5087,null,17223,null,2424,null,64105,null,5657,null,0400000US55,Wisconsin,55
533716,null,1089,null,516756,null,2184,null,443349,null,6169,null,375445,null,7266,null,131582,null,4536,null,73407,null,5841,null,16960,null,2144,null,6090,null,1345,null,5270,null,1271,null,4836,null,1118,null,1930,null,789,null,820,null,479,null,10870,null,2071,null,4169,null,1121,null,3774,null,1079,null,667,null,435,null,6701,null,1571,null,0400000US56,Wyoming,56
3938846,null,691,null,3831154,null,7286,null,3532628,null,13791,null,1683455,null,22924,null,2103974,null,25292,null,298526,null,10887,null,107692,null,7216,null,41480,null,3264,null,37618,null,3267,null,25347,null,2860,null,19476,null,2377,null,3862,null,1156,null,66212,null,5935,null,38301,null,4155,null,18592,null,2642,null,21390,null,2807,null,27911,null,3897,null,0400000US72,Puerto Rico,72
