B14004_001E,B14004_001EA,B14004_001M,B14004_001MA,B14004_002E,B14004_002EA,B14004_002M,B14004_002MA,B14004_003E,B14004_003EA,B14004_003M,B14004_003MA,B14004_004E,B14004_004EA,B14004_004M,B14004_004MA,B14004_005E,B14004_005EA,B14004_005M,B14004_005MA,B14004_006E,B14004_006EA,B14004_006M,B14004_006MA,B14004_007E,B14004_007EA,B14004_007M,B14004_007MA,B14004_008E,B14004_008EA,B14004_008M,B14004_008MA,B14004_009E,B14004_009EA,B14004_009M,B14004_009MA,B14004_010E,B14004_010EA,B14004_010M,B14004_010MA,B14004_011E,B14004_011EA,B14004_011M,B14004_011MA,B14004_012E,B14004_012EA,B14004_012M,B14004_012MA,B14004_013E,B14004_013EA,B14004_013M,B14004_013MA,B14004_014E,B14004_014EA,B14004_014M,B14004_014MA,B14004_015E,B14004_015EA,B14004_015M,B14004_015MA,B14004_016E,B14004_016EA,B14004_016M,B14004_016MA,B14004_017E,B14004_017EA,B14004_017M,B14004_017MA,B14004_018E,B14004_018EA,B14004_018M,B14004_018MA,B14004_019E,B14004_019EA,B14004_019M,B14004_019MA,B14004_020E,B14004_020EA,B14004_020M,B14004_020MA,B14004_021E,B14004_021EA,B14004_021M,B14004_021MA,B14004_022E,B14004_022EA,B14004_022M,B14004_022MA,B14004_023E,B14004_023EA,B14004_023M,B14004_023MA,B14004_024E,B14004_024EA,B14004_024M,B14004_024MA,B14004_025E,B14004_025EA,B14004_025M,B14004_025MA,B14004_026E,B14004_026EA,B14004_026M,B14004_026MA,B14004_027E,B14004_027EA,B14004_027M,B14004_027MA,B14004_028E,B14004_028EA,B14004_028M,B14004_028MA,B14004_029E,B14004_029EA,B14004_029M,B14004_029MA,B14004_030E,B14004_030EA,B14004_030M,B14004_030MA,B14004_031E,B14004_031EA,B14004_031M,B14004_031MA,B14004_032E,B14004_032EA,B14004_032M,B14004_032MA,B14004_033E,B14004_033EA,B14004_033M,B14004_033MA,GEO_ID,NAME,state
9310996,null,3504,null,4493688,null,3655,null,262150,null,7951,null,541,null,357,null,162127,null,6657,null,61149,null,4462,null,38333,null,3037,null,87448,null,6384,null,225,null,216,null,51220,null,5754,null,21448,null,2504,null,14555,null,1683,null,4144090,null,10248,null,246495,null,1737,null,343677,null,6797,null,651837,null,5880,null,2902081,null,5547,null,4817308,null,3679,null,353626,null,9316,null,610,null,293,null,184926,null,7002,null,90371,null,5296,null,77719,null,3800,null,120344,null,6313,null,611,null,300,null,63916,null,4563,null,27609,null,2881,null,28208,null,2779,null,4343338,null,9491,null,234048,null,2134,null,284252,null,6219,null,619484,null,6101,null,3205554,null,5456,null,0400000US39,Ohio,39
2917327,null,2709,null,1425927,null,3298,null,92389,null,5102,null,519,null,322,null,57921,null,4027,null,22092,null,2677,null,11857,null,1614,null,20501,null,3054,null,92,null,143,null,11484,null,2596,null,4442,null,957,null,4483,null,983,null,1313037,null,5957,null,78384,null,2153,null,134161,null,4173,null,231178,null,4349,null,869314,null,3368,null,1491400,null,3122,null,114782,null,6088,null,357,null,326,null,67330,null,4045,null,26729,null,2654,null,20366,null,2367,null,24390,null,3139,null,0,null,251,null,10430,null,2258,null,6055,null,1244,null,7905,null,1394,null,1352228,null,7042,null,72084,null,2041,null,107782,null,4182,null,211702,null,4234,null,960660,null,4295,null,0400000US40,Oklahoma,40
3101578,null,1624,null,1524630,null,2999,null,100760,null,5483,null,998,null,728,null,56255,null,3982,null,27426,null,2943,null,16081,null,1969,null,21276,null,2913,null,66,null,112,null,9670,null,2182,null,5695,null,1161,null,5845,null,1250,null,1402594,null,6368,null,74471,null,1443,null,121581,null,4362,null,233924,null,3964,null,972618,null,4046,null,1576948,null,2721,null,116857,null,5866,null,685,null,377,null,58746,null,4251,null,29655,null,2590,null,27771,null,2431,null,31097,null,3812,null,85,null,139,null,16092,null,2967,null,6768,null,1436,null,8152,null,1406,null,1428994,null,7088,null,72426,null,1701,null,103705,null,4341,null,222722,null,4421,null,1030141,null,4234,null,0400000US41,Oregon,41
10340166,null,2653,null,4978735,null,3483,null,218686,null,8062,null,1070,null,601,null,149361,null,6255,null,40281,null,3253,null,27974,null,2782,null,156204,null,7344,null,621,null,572,null,101500,null,5399,null,32363,null,3651,null,21720,null,2365,null,4603845,null,10764,null,259964,null,1908,null,367672,null,7626,null,704065,null,5728,null,3272144,null,4789,null,5361431,null,3191,null,288074,null,7842,null,1359,null,589,null,170994,null,6424,null,58447,null,3633,null,57274,null,3536,null,223678,null,8689,null,1185,null,584,null,136115,null,7904,null,42372,null,3384,null,44006,null,2757,null,4849679,null,9037,null,244061,null,1777,null,297131,null,6286,null,655294,null,5556,null,3653193,null,5009,null,0400000US42,Pennsylvania,42
868288,null,905,null,416281,null,1319,null,20825,null,2014,null,173,null,196,null,13375,null,1824,null,4830,null,1115,null,2447,null,739,null,18124,null,2181,null,0,null,287,null,12927,null,1644,null,2814,null,900,null,2383,null,829,null,377332,null,2887,null,21617,null,528,null,29391,null,2214,null,60986,null,1785,null,265338,null,1366,null,452007,null,1325,null,32307,null,3096,null,540,null,471,null,19675,null,2034,null,6987,null,1519,null,5105,null,1176,null,19946,null,1780,null,0,null,287,null,14014,null,1413,null,2464,null,682,null,3468,null,969,null,399754,null,3107,null,19512,null,705,null,21499,null,1903,null,54903,null,1957,null,303840,null,1800,null,0400000US44,Rhode Island,44
3663661,null,3085,null,1759282,null,4289,null,93350,null,6015,null,176,null,155,null,58661,null,5085,null,20413,null,2227,null,14100,null,1898,null,29586,null,3886,null,452,null,734,null,17678,null,3196,null,5489,null,1089,null,5967,null,1344,null,1636346,null,6825,null,94013,null,2427,null,164500,null,5761,null,267834,null,4823,null,1109999,null,3931,null,1904379,null,3770,null,141702,null,5854,null,337,null,268,null,73932,null,4296,null,34764,null,3183,null,32669,null,2946,null,41456,null,4682,null,251,null,262,null,22652,null,3763,null,8603,null,1946,null,9950,null,1705,null,1721221,null,6395,null,87604,null,2421,null,124072,null,4988,null,255105,null,5062,null,1254440,null,4924,null,0400000US45,South Carolina,45
647844,null,1455,null,319563,null,1610,null,21213,null,2131,null,0,null,223,null,14847,null,1564,null,4107,null,1139,null,2259,null,815,null,4393,null,1582,null,0,null,223,null,2288,null,1349,null,1427,null,753,null,678,null,414,null,293957,null,2838,null,17382,null,938,null,30571,null,2701,null,46337,null,2528,null,199667,null,1890,null,328281,null,1698,null,24603,null,1998,null,168,null,178,null,15952,null,1341,null,4527,null,1029,null,3956,null,889,null,5505,null,1354,null,0,null,223,null,2844,null,1178,null,1266,null,537,null,1395,null,524,null,298173,null,2500,null,16840,null,1067,null,23116,null,1489,null,45322,null,1729,null,212895,null,1631,null,0400000US46,South Dakota,46
5058892,null,2988,null,2437961,null,3534,null,119475,null,7094,null,337,null,219,null,73088,null,5062,null,28554,null,3126,null,17496,null,2217,null,41856,null,4808,null,324,null,534,null,22000,null,3630,null,10376,null,2210,null,9156,null,1614,null,2276630,null,7799,null,131862,null,2486,null,207384,null,5155,null,379572,null,4885,null,1557812,null,3999,null,2620931,null,3377,null,160780,null,7360,null,592,null,438,null,86392,null,4951,null,43070,null,3509,null,30726,null,2697,null,60077,null,5260,null,531,null,411,null,30633,null,4172,null,15604,null,2056,null,13309,null,1621,null,2400074,null,8172,null,119840,null,2349,null,172541,null,4932,null,366259,null,4392,null,1741434,null,4095,null,0400000US47,Tennessee,47
18961024,null,4707,null,9390403,null,8080,null,598900,null,12846,null,3442,null,1464,null,372582,null,10726,null,144117,null,6233,null,78759,null,4043,null,128354,null,7400,null,502,null,332,null,65693,null,5884,null,33377,null,3225,null,28782,null,2465,null,8663149,null,14950,null,542361,null,4389,null,874807,null,12947,null,1692575,null,9882,null,5553406,null,8974,null,9570621,null,7303,null,724114,null,14690,null,5439,null,1244,null,404645,null,12271,null,183669,null,8547,null,130361,null,5274,null,163747,null,8275,null,494,null,378,null,76737,null,6776,null,41483,null,3716,null,45033,null,3086,null,8682760,null,14355,null,514963,null,4109,null,737802,null,10102,null,1532719,null,10351,null,5897276,null,7490,null,0400000US48,Texas,48
2039990,null,2082,null,1018029,null,2650,null,100147,null,5635,null,422,null,315,null,53494,null,4152,null,35766,null,3054,null,10465,null,1772,null,36710,null,4075,null,139,null,178,null,23107,null,3336,null,9433,null,1549,null,4031,null,881,null,881172,null,5779,null,63708,null,1316,null,97097,null,3932,null,182003,null,3748,null,538364,null,2833,null,1021961,null,2394,null,84162,null,4909,null,64,null,106,null,47299,null,3785,null,20217,null,2502,null,16582,null,1744,null,42242,null,4125,null,281,null,338,null,29952,null,3643,null,6767,null,1452,null,5242,null,1109,null,895557,null,5969,null,60711,null,1413,null,90537,null,3981,null,190502,null,3161,null,553807,null,3035,null,0400000US49,Utah,49
520071,null,834,null,254493,null,1223,null,12697,null,1835,null,38,null,51,null,9185,null,1493,null,1819,null,593,null,1655,null,812,null,8053,null,1405,null,24,null,40,null,6468,null,1287,null,1030,null,501,null,531,null,230,null,233743,null,2105,null,12744,null,348,null,20802,null,1673,null,31820,null,957,null,168377,null,1197,null,265578,null,963,null,17626,null,1819,null,71,null,86,null,11198,null,1535,null,3176,null,842,null,3181,null,751,null,9090,null,1452,null,0,null,211,null,5832,null,1015,null,1893,null,662,null,1365,null,440,null,238862,null,2440,null,12036,null,351,null,16190,null,1713,null,29068,null,1192,null,181568,null,1132,null,0400000US50,Vermont,50
6346519,null,3970,null,3086930,null,4620,null,210039,null,7823,null,1355,null,549,null,134931,null,6396,null,42530,null,3076,null,31223,null,3252,null,63088,null,5013,null,177,null,209,null,29045,null,4219,null,17137,null,2020,null,16729,null,2145,null,2813803,null,9922,null,158575,null,3048,null,270477,null,7020,null,472754,null,5392,null,1911997,null,6589,null,3259589,null,4594,null,273789,null,9874,null,1063,null,427,null,152520,null,9294,null,63005,null,4241,null,57201,null,3147,null,87969,null,7393,null,907,null,611,null,41202,null,5826,null,21556,null,2787,null,24304,null,2285,null,2897831,null,10240,null,146700,null,3059,null,201580,null,6499,null,442164,null,6283,null,2107387,null,5792,null,0400000US51,Virginia,51
5362548,null,2206,null,2661621,null,3147,null,156508,null,6766,null,1159,null,438,null,86697,null,4763,null,39761,null,3826,null,28891,null,2816,null,38775,null,3798,null,53,null,88,null,17635,null,2924,null,10850,null,2158,null,10237,null,1927,null,2466338,null,8103,null,138074,null,1961,null,232022,null,4542,null,434997,null,5277,null,1661245,null,4790,null,2700927,null,2485,null,194789,null,6543,null,998,null,448,null,99929,null,4978,null,48522,null,3771,null,45340,null,3046,null,53186,null,4472,null,83,null,104,null,26029,null,3119,null,14376,null,2484,null,12698,null,1675,null,2452952,null,7133,null,129173,null,1638,null,185345,null,5726,null,395315,null,4268,null,1743119,null,4021,null,0400000US53,Washington,53
1501460,null,2239,null,730072,null,2594,null,39237,null,3409,null,73,null,120,null,28225,null,2749,null,7094,null,1444,null,3845,null,859,null,8936,null,2227,null,0,null,269,null,5133,null,1915,null,1619,null,587,null,2184,null,713,null,681899,null,3237,null,34075,null,1165,null,57071,null,2385,null,102030,null,2531,null,488723,null,2534,null,771388,null,1957,null,52732,null,3742,null,515,null,343,null,31423,null,2786,null,10989,null,1655,null,9805,null,1411,null,9029,null,1786,null,44,null,72,null,4148,null,1274,null,1150,null,649,null,3687,null,965,null,709627,null,4110,null,31748,null,1481,null,45062,null,3017,null,99514,null,2509,null,533303,null,2560,null,0400000US54,West Virginia,54
4580834,null,2217,null,2260089,null,2822,null,145673,null,5768,null,641,null,425,null,97334,null,4664,null,27753,null,2321,null,19945,null,2005,null,36798,null,3794,null,0,null,216,null,20391,null,3072,null,8093,null,1481,null,8314,null,1239,null,2077618,null,6927,null,117940,null,1347,null,180565,null,5084,null,329301,null,4057,null,1449812,null,3949,null,2320745,null,2780,null,185336,null,6120,null,299,null,194,null,112736,null,4626,null,38098,null,3172,null,34203,null,2477,null,57152,null,3817,null,0,null,216,null,28036,null,3108,null,14208,null,1743,null,14908,null,1435,null,2078257,null,6966,null,113348,null,1947,null,147888,null,4906,null,290447,null,3709,null,1526574,null,3764,null,0400000US55,Wisconsin,55
437326,null,1737,null,222829,null,1800,null,15868,null,1791,null,116,null,153,null,10568,null,1521,null,2631,null,762,null,2553,null,809,null,2453,null,1114,null,0,null,265,null,1218,null,758,null,658,null,604,null,577,null,396,null,204508,null,2368,null,12661,null,1075,null,19929,null,1439,null,34572,null,1505,null,137346,null,2061,null,214497,null,1885,null,21701,null,2136,null,41,null,54,null,12080,null,1347,null,5280,null,1213,null,4300,null,942,null,2185,null,820,null,0,null,265,null,753,null,461,null,212,null,277,null,1220,null,573,null,190611,null,2490,null,9939,null,783,null,14228,null,1407,null,30145,null,1427,null,136299,null,1982,null,0400000US56,Wyoming,56
3182256,null,804,null,1503331,null,2499,null,41443,null,3203,null,1383,null,705,null,29495,null,2578,null,6365,null,1545,null,4200,null,914,null,81852,null,4762,null,1616,null,706,null,48339,null,3146,null,22060,null,2871,null,9837,null,1523,null,1380036,null,5569,null,88424,null,1751,null,124377,null,3808,null,240645,null,3550,null,926590,null,2829,null,1678925,null,2670,null,65191,null,4354,null,1494,null,613,null,48946,null,3471,null,9233,null,1755,null,5518,null,1149,null,109385,null,5756,null,1143,null,466,null,59474,null,4500,null,31259,null,3227,null,17509,null,2204,null,1504349,null,6371,null,84756,null,1868,null,97302,null,4075,null,231986,null,4505,null,1090305,null,3153,null,0400000US72,Puerto Rico,72
