C27008_001E,C27008_001EA,C27008_001M,C27008_001MA,C27008_002E,C27008_002EA,C27008_002M,C27008_002MA,C27008_003E,C27008_003EA,C27008_003M,C27008_003MA,C27008_004E,C27008_004EA,C27008_004M,C27008_004MA,C27008_005E,C27008_005EA,C27008_005M,C27008_005MA,C27008_006E,C27008_006EA,C27008_006M,C27008_006MA,C27008_007E,C27008_007EA,C27008_007M,C27008_007MA,C27008_008E,C27008_008EA,C27008_008M,C27008_008MA,C27008_009E,C27008_009EA,C27008_009M,C27008_009MA,C27008_010E,C27008_010EA,C27008_010M,C27008_010MA,C27008_011E,C27008_011EA,C27008_011M,C27008_011MA,C27008_012E,C27008_012EA,C27008_012M,C27008_012MA,C27008_013E,C27008_013EA,C27008_013M,C27008_013MA,C27008_014E,C27008_014EA,C27008_014M,C27008_014MA,C27008_015E,C27008_015EA,C27008_015M,C27008_015MA,C27008_016E,C27008_016EA,C27008_016M,C27008_016MA,C27008_017E,C27008_017EA,C27008_017M,C27008_017MA,C27008_018E,C27008_018EA,C27008_018M,C27008_018MA,C27008_019E,C27008_019EA,C27008_019M,C27008_019MA,C27008_020E,C27008_020EA,C27008_020M,C27008_020MA,C27008_021E,C27008_021EA,C27008_021M,C27008_021MA,GEO_ID,NAME,state
9594277,null,7331,null,4644205,null,9833,null,1317867,null,5718,null,45613,null,3109,null,1272254,null,5969,null,2915928,null,8596,null,69857,null,4543,null,2846071,null,8875,null,410410,null,2757,null,44933,null,2940,null,365477,null,3960,null,4950072,null,9476,null,1257822,null,4992,null,45163,null,3817,null,1212659,null,6037,null,3127583,null,8518,null,96917,null,5132,null,3030666,null,10094,null,564667,null,2820,null,45779,null,3038,null,518888,null,3874,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,148974,null,2327,null,22905,null,2482,null,126069,null,2791,null,378522,null,3994,null,15889,null,2210,null,362633,null,3911,null,78193,null,1393,null,7466,null,1080,null,70727,null,1583,null,625860,null,3292,null,138970,null,1990,null,20064,null,3170,null,118906,null,3679,null,384468,null,2436,null,31007,null,2688,null,353461,null,3630,null,102422,null,1752,null,8089,null,1097,null,94333,null,2176,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,215763,null,2154,null,5784,null,1251,null,209979,null,2364,null,461259,null,2254,null,10090,null,1535,null,451169,null,2698,null,82552,null,1265,null,10129,null,1143,null,72423,null,1633,null,760989,null,2489,null,202409,null,2108,null,4764,null,1180,null,197645,null,2433,null,462725,null,2141,null,12547,null,2242,null,450178,null,2908,null,95855,null,1608,null,7539,null,999,null,88316,null,1901,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,1618263,null,3529,null,15588,null,2087,null,1602675,null,4185,null,3985779,null,5284,null,35298,null,2844,null,3950481,null,5842,null,638144,null,2537,null,23335,null,1848,null,614809,null,3460,null,6477389,null,5360,null,1549995,null,3232,null,12868,null,2063,null,1537127,null,3632,null,4048192,null,4767,null,33391,null,3047,null,4014801,null,5847,null,879202,null,3805,null,16987,null,1965,null,862215,null,4024,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,808752,null,2990,null,8502,null,1692,null,800250,null,3457,null,1958549,null,4076,null,21347,null,2105,null,1937202,null,4498,null,332750,null,1848,null,14675,null,1503,null,318075,null,2371,null,3216209,null,4966,null,774018,null,2894,null,8996,null,1833,null,765022,null,3505,null,1990730,null,4436,null,20778,null,2277,null,1969952,null,4420,null,451461,null,2700,null,12655,null,1418,null,438806,null,2869,null,0400000US18,Indiana,18
2956722,null,916,null,1460026,null,3659,null,361538,null,2461,null,4039,null,1222,null,357499,null,2866,null,920523,null,3649,null,10110,null,1669,null,910413,null,3777,null,177965,null,1400,null,9358,null,1198,null,168607,null,1974,null,1496696,null,3725,null,345335,null,2506,null,3244,null,952,null,342091,null,2452,null,914723,null,3422,null,10037,null,1526,null,904686,null,3978,null,236638,null,1861,null,7234,null,926,null,229404,null,2147,null,0400000US19,Iowa,19
2756827,null,2965,null,1359764,null,4164,null,356762,null,2625,null,15226,null,2212,null,341536,null,3556,null,854676,null,3301,null,19765,null,2492,null,834911,null,3709,null,148326,null,1565,null,12759,null,1394,null,135567,null,2096,null,1397063,null,3619,null,344032,null,2616,null,13628,null,1808,null,330404,null,2627,null,859317,null,2436,null,28302,null,2010,null,831015,null,3053,null,193714,null,1762,null,11833,null,1592,null,181881,null,2425,null,0400000US20,Kansas,20
4225355,null,2146,null,2051392,null,5352,null,516555,null,4062,null,13570,null,2257,null,502985,null,4682,null,1301714,null,3586,null,22410,null,2526,null,1279304,null,4155,null,233123,null,1803,null,17285,null,1558,null,215838,null,2270,null,2173963,null,5319,null,498442,null,4148,null,13282,null,1959,null,485160,null,4602,null,1364508,null,2843,null,30921,null,2422,null,1333587,null,3705,null,311013,null,1977,null,14306,null,1590,null,296707,null,2429,null,0400000US21,Kentucky,21
4391561,null,2119,null,2111405,null,6518,null,570575,null,3666,null,15042,null,2356,null,555533,null,3963,null,1318181,null,5199,null,24768,null,2661,null,1293413,null,5770,null,222649,null,1953,null,18318,null,1617,null,204331,null,2323,null,2280156,null,6191,null,549860,null,3504,null,13360,null,2148,null,536500,null,4260,null,1426334,null,4988,null,28369,null,2689,null,1397965,null,5434,null,303962,null,2038,null,17778,null,1533,null,286184,null,2613,null,0400000US22,Louisiana,22
1300904,null,1044,null,633133,null,1934,null,138276,null,1458,null,3722,null,1089,null,134554,null,1690,null,408435,null,1644,null,9630,null,1590,null,398805,null,2340,null,86422,null,746,null,6836,null,1032,null,79586,null,1163,null,667771,null,1779,null,132164,null,1296,null,3294,null,1100,null,128870,null,1739,null,425384,null,1602,null,11032,null,1831,null,414352,null,2556,null,110223,null,716,null,6355,null,826,null,103868,null,1086,null,0400000US23,Maine,23
5589768,null,3519,null,2690665,null,5050,null,689600,null,2864,null,26660,null,2519,null,662940,null,3398,null,1718725,null,4566,null,45747,null,3734,null,1672978,null,4374,null,282340,null,1903,null,24613,null,2035,null,257727,null,2941,null,2899103,null,4415,null,658439,null,2794,null,26604,null,2583,null,631835,null,3373,null,1855614,null,4230,null,54944,null,3632,null,1800670,null,5365,null,385050,null,2676,null,24670,null,2197,null,360380,null,3248,null,0400000US24,Maryland,24
6495905,null,1365,null,3151112,null,3553,null,730703,null,2213,null,5967,null,1488,null,724736,null,2820,null,2068167,null,2193,null,14083,null,2200,null,2054084,null,3419,null,352242,null,1886,null,17061,null,1842,null,335181,null,2623,null,3344793,null,3644,null,699992,null,2136,null,6624,null,1484,null,693368,null,2679,null,2155435,null,2361,null,14235,null,1848,null,2141200,null,2997,null,489366,null,3112,null,16309,null,1898,null,473057,null,3295,null,0400000US25,Massachusetts,25
9834865,null,1530,null,4810709,null,4612,null,1197436,null,2864,null,10973,null,2111,null,1186463,null,3728,null,3057626,null,3344,null,25433,null,2918,null,3032193,null,4163,null,555647,null,2518,null,19037,null,1513,null,536610,null,2869,null,5024156,null,4219,null,1145357,null,3334,null,10925,null,2138,null,1134432,null,4001,null,3145584,null,2817,null,21799,null,2233,null,3123785,null,3784,null,733215,null,2591,null,15129,null,1458,null,718086,null,2968,null,0400000US26,Michigan,26
5196720,null,863,null,2578700,null,3034,null,640887,null,2198,null,4676,null,1034,null,636211,null,2481,null,1660724,null,2957,null,13762,null,1943,null,1646962,null,3697,null,277089,null,1668,null,11566,null,1376,null,265523,null,2177,null,2618020,null,2878,null,614709,null,2118,null,4113,null,869,null,610596,null,2334,null,1651207,null,2422,null,14547,null,1646,null,1636660,null,2969,null,352104,null,1917,null,10076,null,1216,null,342028,null,2094,null,0400000US27,Minnesota,27
2879805,null,3013,null,1386709,null,6499,null,393970,null,4328,null,12035,null,2016,null,381935,null,4566,null,844644,null,5276,null,22658,null,3086,null,821986,null,5970,null,148095,null,1897,null,17632,null,1668,null,130463,null,2493,null,1493096,null,6053,null,370212,null,4366,null,13269,null,2809,null,356943,null,5151,null,914405,null,4460,null,26920,null,2804,null,887485,null,5396,null,208479,null,2071,null,16737,null,1653,null,191742,null,2445,null,0400000US28,Mississippi,28
5871474,null,2142,null,2856976,null,4646,null,727493,null,3231,null,16139,null,2565,null,711354,null,3732,null,1792756,null,3996,null,30350,null,3230,null,1762406,null,5027,null,336727,null,1879,null,22361,null,2002,null,314366,null,2677,null,3014498,null,4691,null,699406,null,3054,null,14480,null,2137,null,684926,null,3825,null,1871067,null,3305,null,34205,null,2771,null,1836862,null,4285,null,444025,null,2759,null,21573,null,2091,null,422452,null,2795,null,0400000US29,Missouri,29
957586,null,1278,null,475464,null,2706,null,112808,null,2019,null,5127,null,1795,null,107681,null,2497,null,300569,null,1650,null,7499,null,1342,null,293070,null,2145,null,62087,null,736,null,5126,null,933,null,56961,null,1179,null,482122,null,2712,null,107603,null,1745,null,3707,null,1054,null,103896,null,2005,null,302328,null,1604,null,9422,null,1455,null,292906,null,2298,null,72191,null,750,null,3060,null,599,null,69131,null,977,null,0400000US30,Montana,30
1762977,null,1469,null,872695,null,3334,null,227378,null,2056,null,6653,null,1434,null,220725,null,2292,null,547005,null,2552,null,12440,null,1735,null,534565,null,2768,null,98312,null,1653,null,8083,null,1156,null,90229,null,1911,null,890282,null,3108,null,217595,null,1911,null,4786,null,1068,null,212809,null,2378,null,544170,null,2386,null,13882,null,1820,null,530288,null,3237,null,128517,null,1652,null,6779,null,871,null,121738,null,1753,null,0400000US31,Nebraska,31
2610041,null,1761,null,1320679,null,3228,null,350963,null,2401,null,8377,null,1878,null,342586,null,2952,null,827825,null,2526,null,18731,null,2140,null,809094,null,3400,null,141891,null,1069,null,15345,null,1595,null,126546,null,1708,null,1289362,null,2942,null,330948,null,2875,null,10366,null,2379,null,320582,null,3650,null,797478,null,1792,null,20447,null,2210,null,777031,null,2501,null,160936,null,1521,null,12105,null,1750,null,148831,null,2215,null,0400000US32,Nevada,32
1308729,null,486,null,645657,null,1572,null,148755,null,1221,null,1755,null,711,null,147000,null,1479,null,421741,null,1240,null,5886,null,1387,null,415855,null,1923,null,75161,null,660,null,7394,null,1899,null,67767,null,2081,null,663072,null,1498,null,140025,null,1205,null,1038,null,438,null,138987,null,1288,null,429027,null,1203,null,5666,null,1192,null,423361,null,1550,null,94020,null,1032,null,6474,null,1085,null,87546,null,1409,null,0400000US33,New Hampshire,33
8582670,null,1995,null,4185622,null,4056,null,1047343,null,2050,null,9578,null,1777,null,1037765,null,2754,null,2667150,null,3593,null,15199,null,2166,null,2651951,null,4334,null,471129,null,1774,null,16014,null,1811,null,455115,null,2546,null,4397048,null,3710,null,997076,null,2109,null,7593,null,1657,null,989483,null,2943,null,2745628,null,3023,null,18352,null,2116,null,2727276,null,3715,null,654344,null,2279,null,14327,null,1691,null,640017,null,2999,null,0400000US34,New Jersey,34
1975830,null,2052,null,964197,null,3798,null,258191,null,3370,null,6547,null,1355,null,251644,null,3282,null,591037,null,3331,null,16784,null,1900,null,574253,null,3323,null,114969,null,1325,null,13304,null,1630,null,101665,null,2030,null,1011633,null,3783,null,255907,null,3279,null,9711,null,1851,null,246196,null,3690,null,612337,null,2839,null,19996,null,2165,null,592341,null,3464,null,143389,null,1733,null,12768,null,1461,null,130621,null,2043,null,0400000US35,New Mexico,35
19264374,null,2320,null,9316243,null,6479,null,2255177,null,4994,null,17234,null,2234,null,2237943,null,5503,null,6016621,null,6048,null,35939,null,3349,null,5980682,null,6847,null,1044445,null,3171,null,28207,null,2176,null,1016238,null,3519,null,9948131,null,5828,null,2158711,null,3255,null,15557,null,2302,null,2143154,null,3782,null,6321292,null,3580,null,39699,null,2943,null,6281593,null,4377,null,1468128,null,4022,null,21343,null,1717,null,1446785,null,4329,null,0400000US36,New York,36
9149289,null,4363,null,4406981,null,6652,null,1161253,null,5980,null,60511,null,4114,null,1100742,null,7561,null,2762082,null,6672,null,68587,null,4602,null,2693495,null,8470,null,483646,null,2467,null,46961,null,2576,null,436685,null,3369,null,4742308,null,6097,null,1109922,null,5863,null,53065,null,3929,null,1056857,null,7488,null,2976647,null,4174,null,122444,null,5464,null,2854203,null,6968,null,655739,null,2743,null,49305,null,2957,null,606434,null,3945,null,0400000US37,North Carolina,37
630082,null,1034,null,313690,null,2180,null,72562,null,1306,null,3976,null,1093,null,68586,null,1446,null,202934,null,1642,null,5921,null,1532,null,197013,null,2359,null,38194,null,500,null,2234,null,547,null,35960,null,702,null,316392,null,1855,null,68669,null,1264,null,3622,null,974,null,65047,null,1618,null,197627,null,1330,null,8351,null,1242,null,189276,null,1499,null,50096,null,805,null,2176,null,594,null,47920,null,930,null,0400000US38,North Dakota,38
11351905,null,2312,null,5519650,null,6309,null,1383039,null,3366,null,15976,null,2345,null,1367063,null,3950,null,3493376,null,4616,null,38313,null,2791,null,3455063,null,5048,null,643235,null,2214,null,28928,null,2103,null,614307,null,3194,null,5832255,null,5886,null,1327325,null,3504,null,13256,null,2030,null,1314069,null,4073,null,3628645,null,3604,null,41855,null,3222,null,3586790,null,4690,null,876285,null,4440,null,24669,null,2183,null,851616,null,5068,null,0400000US39,Ohio,39
3590307,null,1968,null,1747282,null,5899,null,469911,null,3724,null,19372,null,2669,null,450539,null,4654,null,1073899,null,4109,null,27403,null,2817,null,1046496,null,4827,null,203472,null,1689,null,20904,null,1672,null,182568,null,2019,null,1843025,null,5752,null,448682,null,3771,null,18614,null,2461,null,430068,null,4557,null,1124250,null,3828,null,38061,null,2919,null,1086189,null,4793,null,270093,null,2233,null,21138,null,1815,null,248955,null,2664,null,0400000US40,Oklahoma,40
3779860,null,1353,null,1861527,null,4199,null,444743,null,3188,null,5349,null,1278,null,439394,null,3617,null,1192433,null,2757,null,13164,null,1711,null,1179269,null,3291,null,224351,null,1576,null,15375,null,1451,null,208976,null,2126,null,1918333,null,4104,null,426619,null,3164,null,5251,null,1464,null,421368,null,3469,null,1213472,null,2662,null,16581,null,2318,null,1196891,null,3528,null,278242,null,1796,null,14716,null,1715,null,263526,null,2160,null,0400000US41,Oregon,41
12365826,null,2335,null,5989283,null,5960,null,1413244,null,3229,null,13983,null,1957,null,1399261,null,3834,null,3805547,null,5336,null,31695,null,2760,null,3773852,null,5381,null,770492,null,3139,null,34341,null,2557,null,736151,null,4248,null,6376543,null,5721,null,1352504,null,3208,null,11645,null,1708,null,1340859,null,3572,null,3952661,null,4290,null,34861,null,2945,null,3917800,null,5360,null,1071378,null,3473,null,28420,null,2297,null,1042958,null,4141,null,0400000US42,Pennsylvania,42
1035366,null,942,null,501755,null,1853,null,116425,null,1195,null,3471,null,1104,null,112954,null,1560,null,326002,null,1585,null,4075,null,1109,null,321927,null,1918,null,59328,null,864,null,4273,null,829,null,55055,null,1217,null,533611,null,1547,null,110256,null,1155,null,2974,null,1539,null,107282,null,2176,null,339843,null,1487,null,5547,null,1225,null,334296,null,2039,null,83512,null,1288,null,3984,null,954,null,79528,null,1652,null,0400000US44,Rhode Island,44
4454344,null,2365,null,2138916,null,5916,null,552990,null,4385,null,23209,null,3365,null,529781,null,5219,null,1329518,null,4233,null,40606,null,3305,null,1288912,null,5663,null,256408,null,1767,null,36082,null,2536,null,220326,null,3298,null,2315428,null,5699,null,525209,null,3925,null,20174,null,2616,null,505035,null,4626,null,1447985,null,3234,null,52804,null,3529,null,1395181,null,4454,null,342234,null,1931,null,34846,null,3026,null,307388,null,3293,null,0400000US45,South Carolina,45
792969,null,1202,null,394075,null,2267,null,99860,null,1809,null,3540,null,876,null,96320,null,1861,null,245629,null,1992,null,6282,null,1123,null,239347,null,2007,null,48586,null,806,null,3486,null,721,null,45100,null,1036,null,398894,null,1995,null,94965,null,1653,null,2716,null,1031,null,92249,null,1908,null,243974,null,1392,null,6736,null,982,null,237238,null,1506,null,59955,null,790,null,2973,null,689,null,56982,null,920,null,0400000US46,South Dakota,46
6188118,null,2269,null,3000342,null,5084,null,765299,null,3977,null,22725,null,2258,null,742574,null,4488,null,1892145,null,4121,null,35469,null,2653,null,1856676,null,4606,null,342898,null,2046,null,31655,null,2404,null,311243,null,3205,null,3187776,null,4850,null,722678,null,3956,null,21587,null,2474,null,701091,null,4365,null,2007239,null,3863,null,51254,null,3353,null,1955985,null,5205,null,457859,null,2632,null,31191,null,2243,null,426668,null,3212,null,0400000US47,Tennessee,47
24291561,null,5368,null,11997916,null,11833,null,3513625,null,6333,null,93731,null,5492,null,3419894,null,7768,null,7428482,null,9942,null,139180,null,5904,null,7289302,null,11182,null,1055809,null,4023,null,107862,null,3848,null,947947,null,5293,null,12293645,null,9896,null,3364105,null,6725,null,84124,null,5580,null,3279981,null,8416,null,7546400,null,7623,null,183666,null,7739,null,7362734,null,10109,null,1383140,null,4408,null,107386,null,4934,null,1275754,null,5557,null,0400000US48,Texas,48
2755284,null,1757,null,1383084,null,3425,null,448939,null,2004,null,8860,null,1922,null,440079,null,2653,null,822416,null,2979,null,13477,null,2099,null,808939,null,3457,null,111729,null,1113,null,9284,null,1210,null,102445,null,1456,null,1372200,null,2960,null,419934,null,2161,null,6915,null,1407,null,413019,null,2606,null,819149,null,2194,null,17376,null,2227,null,801773,null,2957,null,133117,null,1848,null,8141,null,1197,null,124976,null,1958,null,0400000US49,Utah,49
615376,null,351,null,302888,null,1418,null,64564,null,704,null,988,null,331,null,63576,null,781,null,200515,null,1301,null,2269,null,524,null,198246,null,1513,null,37809,null,623,null,2023,null,503,null,35786,null,777,null,312488,null,1353,null,61918,null,816,null,842,null,465,null,61076,null,906,null,202931,null,919,null,2828,null,818,null,200103,null,1150,null,47639,null,505,null,2119,null,526,null,45520,null,730,null,0400000US50,Vermont,50
7643783,null,8021,null,3694552,null,10204,null,942998,null,5039,null,94607,null,5433,null,848391,null,7079,null,2358622,null,8515,null,135307,null,5504,null,2223315,null,9969,null,392932,null,2276,null,66857,null,2952,null,326075,null,3437,null,3949231,null,8554,null,899561,null,4823,null,87894,null,5205,null,811667,null,7177,null,2523843,null,6662,null,178523,null,7155,null,2345320,null,8402,null,525827,null,2944,null,67667,null,3466,null,458160,null,4089,null,0400000US51,Virginia,51
6546149,null,3943,null,3237684,null,5076,null,804765,null,3214,null,32336,null,3418,null,772429,null,4847,null,2084106,null,4665,null,51937,null,3626,null,2032169,null,6034,null,348813,null,1846,null,39522,null,2302,null,309291,null,2903,null,3308465,null,4054,null,764775,null,2859,null,33068,null,3228,null,731707,null,4219,null,2111246,null,3025,null,70235,null,4549,null,2041011,null,5265,null,432444,null,2493,null,41099,null,2675,null,391345,null,3441,null,0400000US53,Washington,53
1793105,null,630,null,878335,null,2985,null,196205,null,2304,null,2770,null,1039,null,193435,null,2513,null,563014,null,2434,null,8135,null,1578,null,554879,null,2901,null,119116,null,1058,null,8024,null,1142,null,111092,null,1478,null,914770,null,2916,null,186678,null,2344,null,2854,null,1006,null,183824,null,2511,null,571300,null,1648,null,8581,null,1191,null,562719,null,1907,null,156792,null,1109,null,7412,null,1070,null,149380,null,1467,null,0400000US54,West Virginia,54
5566055,null,937,null,2753697,null,4461,null,666319,null,2599,null,6115,null,1260,null,660204,null,2846,null,1771522,null,3199,null,16595,null,1600,null,1754927,null,3358,null,315856,null,1707,null,14705,null,1424,null,301151,null,1942,null,2812358,null,4436,null,636518,null,2851,null,6245,null,1298,null,630273,null,3174,null,1765875,null,3279,null,17596,null,1425,null,1748279,null,3480,null,409965,null,1869,null,11516,null,1369,null,398449,null,2364,null,0400000US55,Wisconsin,55
533716,null,1089,null,271587,null,2346,null,68170,null,1837,null,2190,null,805,null,65980,null,2032,null,173838,null,2055,null,4697,null,1029,null,169141,null,2285,null,29579,null,710,null,2638,null,597,null,26941,null,878,null,262129,null,2021,null,60251,null,1467,null,2823,null,973,null,57428,null,1492,null,167164,null,1759,null,5586,null,1141,null,161578,null,1996,null,34714,null,1226,null,2681,null,823,null,32033,null,1178,null,0400000US56,Wyoming,56
3938846,null,691,null,1882930,null,3738,null,493152,null,2317,null,2115,null,648,null,491037,null,2425,null,1152055,null,2400,null,5912,null,1552,null,1146143,null,2809,null,237723,null,994,null,6057,null,994,null,231666,null,1426,null,2055916,null,3798,null,470378,null,2304,null,2341,null,770,null,468037,null,2435,null,1270943,null,1972,null,6472,null,1238,null,1264471,null,2262,null,314595,null,2197,null,5219,null,1010,null,309376,null,2296,null,0400000US72,Puerto Rico,72
