B27019_001E,B27019_001EA,B27019_001M,B27019_001MA,B27019_002E,B27019_002EA,B27019_002M,B27019_002MA,B27019_003E,B27019_003EA,B27019_003M,B27019_003MA,B27019_004E,B27019_004EA,B27019_004M,B27019_004MA,B27019_005E,B27019_005EA,B27019_005M,B27019_005MA,B27019_006E,B27019_006EA,B27019_006M,B27019_006MA,B27019_007E,B27019_007EA,B27019_007M,B27019_007MA,B27019_008E,B27019_008EA,B27019_008M,B27019_008MA,B27019_009E,B27019_009EA,B27019_009M,B27019_009MA,B27019_010E,B27019_010EA,B27019_010M,B27019_010MA,B27019_011E,B27019_011EA,B27019_011M,B27019_011MA,B27019_012E,B27019_012EA,B27019_012M,B27019_012MA,B27019_013E,B27019_013EA,B27019_013M,B27019_013MA,B27019_014E,B27019_014EA,B27019_014M,B27019_014MA,B27019_015E,B27019_015EA,B27019_015M,B27019_015MA,B27019_016E,B27019_016EA,B27019_016M,B27019_016MA,B27019_017E,B27019_017EA,B27019_017M,B27019_017MA,B27019_018E,B27019_018EA,B27019_018M,B27019_018MA,B27019_019E,B27019_019EA,B27019_019M,B27019_019MA,B27019_020E,B27019_020EA,B27019_020M,B27019_020MA,B27019_021E,B27019_021EA,B27019_021M,B27019_021MA,B27019_022E,B27019_022EA,B27019_022M,B27019_022MA,B27019_023E,B27019_023EA,B27019_023M,B27019_023MA,B27019_024E,B27019_024EA,B27019_024M,B27019_024MA,B27019_025E,B27019_025EA,B27019_025M,B27019_025MA,B27019_026E,B27019_026EA,B27019_026M,B27019_026MA,B27019_027E,B27019_027EA,B27019_027M,B27019_027MA,B27019_028E,B27019_028EA,B27019_028M,B27019_028MA,B27019_029E,B27019_029EA,B27019_029M,B27019_029MA,B27019_030E,B27019_030EA,B27019_030M,B27019_030MA,B27019_031E,B27019_031EA,B27019_031M,B27019_031MA,B27019_032E,B27019_032EA,B27019_032M,B27019_032MA,B27019_033E,B27019_033EA,B27019_033M,B27019_033MA,B27019_034E,B27019_034EA,B27019_034M,B27019_034MA,B27019_035E,B27019_035EA,B27019_035M,B27019_035MA,B27019_036E,B27019_036EA,B27019_036M,B27019_036MA,B27019_037E,B27019_037EA,B27019_037M,B27019_037MA,B27019_038E,B27019_038EA,B27019_038M,B27019_038MA,B27019_039E,B27019_039EA,B27019_039M,B27019_039MA,B27019_040E,B27019_040EA,B27019_040M,B27019_040MA,B27019_041E,B27019_041EA,B27019_041M,B27019_041MA,B27019_042E,B27019_042EA,B27019_042M,B27019_042MA,B27019_043E,B27019_043EA,B27019_043M,B27019_043MA,GEO_ID,NAME,state
3867072,null,4594,null,3086320,null,4795,null,317433,null,10230,null,205298,null,8354,null,123374,null,6010,null,95629,null,5995,null,112135,null,6637,null,937010,null,12064,null,730657,null,10886,null,626067,null,10862,null,145847,null,6273,null,206353,null,7190,null,975972,null,13247,null,826265,null,12292,null,743527,null,11887,null,121209,null,5823,null,149707,null,6272,null,855905,null,13378,null,806478,null,13113,null,791495,null,13382,null,32949,null,3296,null,49427,null,4275,null,780752,null,2509,null,174696,null,4894,null,173935,null,4827,null,102908,null,4033,null,173263,null,4853,null,761,null,317,null,299192,null,5426,null,298041,null,5475,null,215292,null,5181,null,294750,null,5473,null,1151,null,744,null,171754,null,4987,null,171052,null,4866,null,129505,null,3711,null,167936,null,4756,null,702,null,508,null,135110,null,5026,null,134618,null,5029,null,111051,null,4327,null,131151,null,4857,null,492,null,330,null,0400000US29,Missouri,29
635219,null,2229,null,500941,null,2239,null,35050,null,3136,null,18475,null,2111,null,11337,null,1824,null,8909,null,1480,null,16575,null,2388,null,147179,null,5684,null,104691,null,4669,null,89792,null,4168,null,20310,null,2347,null,42488,null,3339,null,171329,null,5815,null,131768,null,4711,null,119311,null,4834,null,20761,null,2135,null,39561,null,3328,null,147383,null,6298,null,131270,null,5743,null,128045,null,5807,null,7863,null,1388,null,16113,null,2441,null,134278,null,877,null,21194,null,1756,null,20990,null,1732,null,12900,null,1614,null,20817,null,1762,null,204,null,152,null,52034,null,2588,null,51887,null,2550,null,36741,null,2017,null,51612,null,2561,null,147,null,196,null,32496,null,2196,null,32496,null,2196,null,23667,null,1842,null,32327,null,2185,null,0,null,240,null,28554,null,2209,null,28554,null,2209,null,22067,null,2050,null,27886,null,2142,null,0,null,240,null,0400000US30,Montana,30
1126406,null,2913,null,899577,null,3283,null,74715,null,4108,null,45218,null,3344,null,34872,null,3062,null,12726,null,1782,null,29497,null,2638,null,225456,null,5839,null,178786,null,5438,null,160280,null,5243,null,27572,null,2765,null,46670,null,3791,null,324530,null,6626,null,279374,null,5909,null,259531,null,5690,null,34924,null,3091,null,45156,null,4060,null,274876,null,7344,null,263955,null,7496,null,259905,null,7759,null,11594,null,1544,null,10921,null,1651,null,226829,null,1833,null,35328,null,2427,null,34594,null,2347,null,22196,null,2165,null,33730,null,2226,null,734,null,504,null,95519,null,3043,null,95388,null,3048,null,72151,null,2669,null,94298,null,3020,null,131,null,152,null,59086,null,2779,null,58846,null,2777,null,46299,null,2737,null,58202,null,2837,null,240,null,305,null,36896,null,2297,null,36751,null,2262,null,29775,null,2157,null,35668,null,2183,null,145,null,157,null,0400000US31,Nebraska,31
1703419,null,3745,null,1400592,null,4204,null,217441,null,8314,null,112665,null,6917,null,94078,null,5972,null,22372,null,3032,null,104776,null,6945,null,392755,null,9667,null,281453,null,9038,null,255096,null,8694,null,40723,null,3179,null,111302,null,6338,null,478812,null,10894,null,385498,null,10003,null,359113,null,9859,null,47008,null,3834,null,93314,null,5837,null,311584,null,8584,null,274923,null,8192,null,268205,null,7974,null,14795,null,2195,null,36661,null,3785,null,302827,null,1941,null,55461,null,3472,null,52170,null,3546,null,25682,null,2623,null,50541,null,3416,null,3291,null,994,null,96509,null,4202,null,95576,null,4134,null,57286,null,3080,null,92613,null,4093,null,933,null,616,null,90351,null,3534,null,89489,null,3439,null,61364,null,2954,null,86103,null,3610,null,862,null,527,null,60506,null,2954,null,59956,null,2982,null,42752,null,2862,null,57232,null,2918,null,550,null,438,null,0400000US32,Nevada,32
888980,null,1833,null,719799,null,1845,null,47665,null,3784,null,33547,null,3276,null,22336,null,2712,null,12840,null,1935,null,14118,null,2366,null,202290,null,6836,null,163474,null,6467,null,144375,null,6205,null,27462,null,2794,null,38816,null,3549,null,223850,null,6904,null,195947,null,6200,null,182389,null,6171,null,22350,null,2364,null,27903,null,2656,null,245994,null,6762,null,233228,null,6429,null,230496,null,6362,null,6842,null,1064,null,12766,null,2407,null,169181,null,1045,null,27974,null,2563,null,27923,null,2547,null,16587,null,1848,null,27352,null,2469,null,51,null,69,null,61891,null,2851,null,61638,null,2854,null,47629,null,2862,null,60459,null,2886,null,253,null,387,null,38344,null,2292,null,38299,null,2291,null,29817,null,2037,null,37891,null,2279,null,45,null,73,null,40972,null,2322,null,40847,null,2352,null,34620,null,2239,null,40037,null,2383,null,125,null,164,null,0400000US33,New Hampshire,33
5796452,null,3646,null,4670979,null,4748,null,451237,null,11231,null,271193,null,8522,null,176904,null,6564,null,110231,null,5717,null,180044,null,9465,null,1269255,null,17147,null,992231,null,15693,null,857443,null,14705,null,175389,null,6893,null,277024,null,10079,null,1170340,null,13972,null,1006457,null,14457,null,924892,null,14543,null,116991,null,6417,null,163883,null,6744,null,1780147,null,19673,null,1665452,null,19007,null,1635666,null,19275,null,57461,null,4533,null,114695,null,7829,null,1125473,null,2806,null,256419,null,8157,null,249517,null,8208,null,128258,null,5733,null,245098,null,7985,null,6902,null,1527,null,421474,null,8178,null,417813,null,7942,null,296767,null,7367,null,410159,null,8030,null,3661,null,1263,null,199365,null,6214,null,197242,null,6302,null,150308,null,5611,null,190310,null,6221,null,2123,null,920,null,248215,null,7425,null,245058,null,7266,null,193110,null,7160,null,233097,null,7286,null,3157,null,1003,null,0400000US34,New Jersey,34
1263685,null,4905,null,1005327,null,5207,null,151321,null,6533,null,71194,null,4742,null,38984,null,3737,null,37855,null,3645,null,80127,null,5244,null,263515,null,7257,null,184901,null,6352,null,141136,null,5543,null,56095,null,3762,null,78614,null,5249,null,329148,null,7923,null,256563,null,7231,null,219782,null,6910,null,53692,null,3675,null,72585,null,4484,null,261343,null,6453,null,237032,null,7020,null,226282,null,6831,null,19838,null,2215,null,24311,null,3022,null,258358,null,2243,null,61786,null,3126,null,60255,null,2958,null,24048,null,2608,null,59867,null,3019,null,1531,null,752,null,70980,null,3731,null,70285,null,3762,null,43520,null,2867,null,69453,null,3758,null,695,null,394,null,63746,null,3201,null,62736,null,3240,null,45046,null,3087,null,61054,null,3224,null,1010,null,521,null,61846,null,3145,null,61599,null,3136,null,47279,null,2862,null,60533,null,3150,null,247,null,293,null,0400000US35,New Mexico,35
12966139,null,5867,null,10453566,null,6773,null,1307149,null,19472,null,912311,null,15631,null,453019,null,11165,null,518906,null,12756,null,394838,null,13258,null,2659489,null,23563,null,2169782,null,23201,null,1702637,null,22633,null,589513,null,15053,null,489707,null,12618,null,2778713,null,26754,null,2413576,null,25890,null,2075961,null,23879,null,447957,null,9584,null,365137,null,11958,null,3708215,null,26611,null,3418162,null,27058,null,3265184,null,27724,null,224942,null,8319,null,290053,null,9598,null,2512573,null,3466,null,635449,null,9164,null,622660,null,9806,null,271093,null,7277,null,611224,null,9676,null,12789,null,2239,null,895352,null,10331,null,887660,null,10545,null,591361,null,9583,null,865477,null,10785,null,7692,null,1875,null,435354,null,8339,null,433010,null,8353,null,323943,null,7900,null,420268,null,7976,null,2344,null,845,null,546418,null,8047,null,542985,null,8098,null,421933,null,6480,null,519375,null,8440,null,3433,null,1064,null,0400000US36,New York,36
5987832,null,8609,null,4848447,null,8751,null,618620,null,15153,null,343349,null,10614,null,204661,null,7319,null,160886,null,7377,null,275271,null,11057,null,1266265,null,18057,null,925497,null,14270,null,781771,null,14127,null,199774,null,8323,null,340768,null,13260,null,1567254,null,15869,null,1271286,null,16473,null,1140056,null,17367,null,209038,null,6851,null,295968,null,9889,null,1396308,null,17898,null,1296033,null,17368,null,1270924,null,17754,null,61022,null,4342,null,100275,null,6047,null,1139385,null,3310,null,300776,null,6267,null,296558,null,6581,null,145079,null,5007,null,295091,null,6523,null,4218,null,1135,null,365371,null,6698,null,364289,null,6631,null,253509,null,6572,null,360264,null,6530,null,1082,null,469,null,254583,null,6268,null,253706,null,6181,null,191220,null,5506,null,250108,null,6133,null,877,null,641,null,218655,null,6678,null,217711,null,6720,null,185573,null,6648,null,214132,null,6664,null,944,null,524,null,0400000US37,North Carolina,37
406279,null,2254,null,317989,null,2228,null,16952,null,1932,null,12389,null,1846,null,8980,null,1298,null,4535,null,1184,null,4563,null,764,null,78988,null,3643,null,65800,null,3270,null,60682,null,3134,null,8886,null,1115,null,13188,null,1619,null,129770,null,3963,null,113536,null,4210,null,106771,null,4001,null,11196,null,1439,null,16234,null,1626,null,92279,null,3582,null,88038,null,3600,null,86781,null,3616,null,3428,null,733,null,4241,null,909,null,88290,null,699,null,21027,null,1729,null,20904,null,1695,null,15389,null,1346,null,20739,null,1699,null,123,null,126,null,31816,null,1578,null,31736,null,1586,null,25605,null,1508,null,31319,null,1536,null,80,null,77,null,21719,null,1578,null,21649,null,1588,null,18526,null,1600,null,21196,null,1518,null,70,null,97,null,13728,null,1538,null,13691,null,1542,null,11147,null,1366,null,13390,null,1482,null,37,null,57,null,0400000US38,North Dakota,38
7571770,null,4935,null,6052250,null,6076,null,569648,null,11151,null,379489,null,9594,null,203458,null,6719,null,198308,null,6795,null,190159,null,7641,null,2017416,null,21414,null,1629108,null,19901,null,1374961,null,19018,null,324871,null,10029,null,388308,null,10734,null,1859898,null,19814,null,1590977,null,17730,null,1417732,null,16879,null,241694,null,8312,null,268921,null,9910,null,1605288,null,18572,null,1519164,null,19415,null,1489007,null,19034,null,56026,null,4677,null,86124,null,5899,null,1519520,null,4322,null,333487,null,7321,null,330939,null,7520,null,198848,null,6465,null,327561,null,7476,null,2548,null,927,null,645410,null,9067,null,643109,null,9109,null,473339,null,8181,null,634344,null,8845,null,2301,null,898,null,293622,null,8013,null,292785,null,8058,null,225352,null,6867,null,288481,null,7923,null,837,null,432,null,247001,null,7065,null,245914,null,7142,null,201888,null,6189,null,238539,null,7188,null,1087,null,752,null,0400000US39,Ohio,39
2300387,null,5055,null,1826822,null,5454,null,218296,null,8255,null,113713,null,6258,null,71861,null,4928,null,48413,null,3512,null,104583,null,6127,null,556954,null,9158,null,389078,null,8097,null,327708,null,6807,null,85068,null,3920,null,167876,null,7320,null,601835,null,10241,null,477370,null,9023,null,429259,null,9437,null,76583,null,4324,null,124465,null,6438,null,449737,null,9678,null,411605,null,8778,null,401798,null,8683,null,23874,null,2220,null,38132,null,3059,null,473565,null,2757,null,104086,null,4244,null,101949,null,4149,null,53148,null,3264,null,101234,null,4175,null,2137,null,951,null,171639,null,4632,null,171355,null,4691,null,117648,null,3605,null,169116,null,4798,null,284,null,232,null,115050,null,3819,null,114606,null,3873,null,85307,null,3487,null,113006,null,3882,null,444,null,283,null,82790,null,3312,null,82620,null,3335,null,68864,null,3340,null,81228,null,3385,null,170,null,168,null,0400000US40,Oklahoma,40
2549221,null,3076,null,2046628,null,3325,null,202111,null,8448,null,111033,null,6525,null,77395,null,5933,null,39449,null,3575,null,91078,null,6808,null,450102,null,10588,null,325807,null,9439,null,276891,null,8527,null,66603,null,4263,null,124295,null,6550,null,760075,null,12645,null,602357,null,12379,null,540964,null,11260,null,93127,null,5334,null,157718,null,6517,null,634340,null,10760,null,576798,null,11330,null,562145,null,11424,null,30034,null,2463,null,57542,null,4152,null,502593,null,2053,null,71408,null,3933,null,69095,null,3914,null,40646,null,3127,null,68468,null,3962,null,2313,null,900,null,161215,null,4328,null,160521,null,4309,null,115452,null,3898,null,159409,null,4423,null,694,null,476,null,153344,null,4593,null,152288,null,4567,null,115793,null,3867,null,150154,null,4471,null,1056,null,642,null,116626,null,4901,null,116485,null,4898,null,94707,null,4545,null,113482,null,4880,null,141,null,160,null,0400000US41,Oregon,41
8404283,null,6416,null,6562413,null,6684,null,551960,null,12864,null,399207,null,10677,null,235906,null,7960,null,195530,null,7742,null,152753,null,7234,null,2327439,null,21917,null,1973951,null,22508,null,1695670,null,19221,null,387629,null,11740,null,353488,null,11095,null,1736306,null,19320,null,1529737,null,18606,null,1387733,null,17769,null,215180,null,7603,null,206569,null,7193,null,1946708,null,17743,null,1850499,null,17076,null,1815205,null,17151,null,75657,null,3913,null,96209,null,5228,null,1841870,null,3117,null,422105,null,7008,null,417833,null,7203,null,266834,null,6515,null,414482,null,7385,null,4272,null,1170,null,824284,null,9723,null,821396,null,9539,null,633069,null,8810,null,808551,null,9574,null,2888,null,1198,null,286322,null,6022,null,285533,null,6000,null,232782,null,5450,null,279336,null,6031,null,789,null,395,null,309159,null,7029,null,308008,null,7084,null,256640,null,6381,null,297048,null,7156,null,1151,null,617,null,0400000US42,Pennsylvania,42
699305,null,1768,null,556465,null,2004,null,63296,null,4586,null,46004,null,3570,null,27682,null,3220,null,21304,null,2525,null,17292,null,2960,null,148546,null,6506,null,119631,null,5710,null,96160,null,5084,null,29301,null,2876,null,28915,null,3400,null,158814,null,5917,null,138857,null,5482,null,123506,null,5675,null,21156,null,2096,null,19957,null,2464,null,185809,null,6523,null,174188,null,6256,null,169967,null,6194,null,8781,null,1459,null,11621,null,2165,null,142840,null,1387,null,40575,null,2840,null,40011,null,2878,null,21651,null,2116,null,39251,null,2928,null,564,null,478,null,47811,null,2882,null,47811,null,2882,null,33633,null,2477,null,46893,null,2887,null,0,null,287,null,25393,null,2122,null,25393,null,2122,null,20110,null,1753,null,24832,null,2176,null,0,null,287,null,29061,null,2176,null,28849,null,2206,null,24350,null,2252,null,27620,null,2049,null,212,null,259,null,0400000US44,Rhode Island,44
2942752,null,5579,null,2344110,null,5817,null,313815,null,9798,null,186488,null,7048,null,105545,null,5845,null,96667,null,5345,null,127327,null,6988,null,701886,null,12928,null,512570,null,12496,null,425649,null,11547,null,120124,null,7729,null,189316,null,7512,null,721991,null,12795,null,587350,null,11837,null,530784,null,11558,null,93707,null,5472,null,134641,null,6034,null,606418,null,12128,null,561087,null,11492,null,548908,null,11678,null,29781,null,2812,null,45331,null,3743,null,598642,null,2306,null,155836,null,4343,null,154467,null,4242,null,74305,null,3627,null,153101,null,4307,null,1369,null,717,null,192385,null,4972,null,191999,null,4959,null,131732,null,4306,null,189573,null,4875,null,386,null,262,null,131545,null,4067,null,131330,null,4058,null,100810,null,4091,null,129120,null,4064,null,215,null,222,null,118876,null,4260,null,118712,null,4241,null,99341,null,4406,null,116374,null,4082,null,164,null,189,null,0400000US45,South Carolina,45
509850,null,3207,null,401309,null,3136,null,28232,null,2401,null,18014,null,1665,null,9963,null,1227,null,9048,null,1414,null,10218,null,1707,null,123335,null,3509,null,95116,null,3576,null,84643,null,3407,null,16295,null,2225,null,28219,null,2266,null,139807,null,4413,null,118161,null,4161,null,107039,null,4072,null,17395,null,1922,null,21646,null,2296,null,109935,null,4482,null,103899,null,4394,null,102643,null,4388,null,5381,null,936,null,6036,null,1038,null,108541,null,1058,null,20864,null,1998,null,20557,null,1994,null,13746,null,1646,null,20364,null,1972,null,307,null,319,null,41635,null,1962,null,41635,null,1962,null,30327,null,1966,null,41119,null,2020,null,0,null,223,null,25541,null,1991,null,25541,null,1991,null,19418,null,1819,null,25062,null,1896,null,0,null,223,null,20501,null,2124,null,20414,null,2125,null,16954,null,2024,null,20162,null,2134,null,87,null,142,null,0400000US46,South Dakota,46
4123034,null,4873,null,3322277,null,5430,null,437930,null,11256,null,268899,null,7757,null,144013,null,6062,null,144166,null,6420,null,169031,null,7389,null,1084554,null,15921,null,825716,null,14180,null,671476,null,12668,null,203642,null,7563,null,258838,null,10591,null,963796,null,14703,null,813195,null,12573,null,722509,null,13299,null,138067,null,6227,null,150601,null,7422,null,835997,null,13708,null,783967,null,13817,null,765499,null,14026,null,40394,null,3286,null,52030,null,4486,null,800757,null,3312,null,237233,null,6332,null,235666,null,6178,null,123329,null,4227,null,233859,null,6149,null,1567,null,722,null,276074,null,7216,null,274808,null,7338,null,189548,null,6206,null,271325,null,7354,null,1266,null,589,null,163701,null,5034,null,163652,null,5046,null,124007,null,4419,null,161214,null,5080,null,49,null,84,null,123749,null,4827,null,123386,null,4795,null,98998,null,4444,null,119463,null,4783,null,363,null,264,null,0400000US47,Tennessee,47
14967523,null,11401,null,12528574,null,13162,null,2294109,null,27767,null,932558,null,16723,null,631536,null,14788,null,343657,null,10859,null,1361551,null,24635,null,3104701,null,28021,null,2029809,null,22744,null,1734047,null,20040,null,393796,null,11648,null,1074892,null,20493,null,3755544,null,28049,null,2900892,null,25911,null,2666748,null,25936,null,380529,null,10205,null,854652,null,18276,null,3374220,null,28891,null,3052600,null,26797,null,3000482,null,26546,null,129540,null,5617,null,321620,null,13248,null,2438949,null,5336,null,674592,null,10247,null,647471,null,10483,null,246985,null,7122,null,638127,null,10529,null,27121,null,3611,null,680763,null,10093,null,672897,null,9988,null,429857,null,9604,null,661382,null,9750,null,7866,null,1658,null,582185,null,9302,null,577384,null,9312,null,420401,null,8673,null,564226,null,9372,null,4801,null,1359,null,501409,null,9991,null,496211,null,9927,null,393249,null,9216,null,477425,null,10158,null,5198,null,1387,null,0400000US48,Texas,48
1549474,null,2662,null,1304628,null,3187,null,116325,null,5637,null,60921,null,4814,null,47571,null,4515,null,16514,null,2274,null,55404,null,4794,null,304941,null,7599,null,231770,null,6302,null,206148,null,6145,null,35449,null,3391,null,73171,null,5320,null,498218,null,9164,null,419113,null,8708,null,393864,null,8702,null,40625,null,3065,null,79105,null,5251,null,385144,null,9188,null,360944,null,9271,null,352738,null,9181,null,16127,null,1810,null,24200,null,2599,null,244846,null,2185,null,31341,null,2620,null,30444,null,2636,null,16558,null,1792,null,29601,null,2583,null,897,null,494,null,78054,null,3461,null,77747,null,3447,null,54452,null,2699,null,76172,null,3347,null,307,null,269,null,75755,null,3274,null,75638,null,3237,null,56229,null,2857,null,73675,null,3304,null,117,null,139,null,59696,null,2810,null,59267,null,2849,null,45272,null,2564,null,57713,null,2811,null,429,null,352,null,0400000US49,Utah,49
419590,null,1132,null,334142,null,1068,null,21080,null,2359,null,16189,null,1933,null,6959,null,1196,null,10402,null,1571,null,4891,null,1152,null,104286,null,4135,null,89241,null,3633,null,67437,null,3562,null,27188,null,2223,null,15045,null,1825,null,92455,null,3352,null,83647,null,3404,null,69224,null,3034,null,18791,null,2120,null,8808,null,1244,null,116321,null,4024,null,110084,null,3811,null,101870,null,3742,null,10479,null,1498,null,6237,null,1172,null,85448,null,562,null,15860,null,1378,null,15842,null,1380,null,8554,null,885,null,15751,null,1373,null,18,null,30,null,29782,null,1690,null,29782,null,1690,null,20719,null,1487,null,29542,null,1647,null,0,null,211,null,16419,null,1493,null,16419,null,1493,null,12898,null,1361,null,16054,null,1520,null,0,null,211,null,23387,null,1654,null,23320,null,1664,null,17972,null,1383,null,22496,null,1670,null,67,null,98,null,0400000US50,Vermont,50
5019338,null,8847,null,4100579,null,9438,null,433085,null,11719,null,273965,null,10637,null,193608,null,8496,null,100270,null,6212,null,159120,null,8754,null,1008903,null,15984,null,795892,null,13253,null,712617,null,11854,null,126245,null,6527,null,213011,null,8662,null,1160952,null,15460,null,1011561,null,15538,null,950215,null,14944,null,113233,null,5506,null,149391,null,7568,null,1497639,null,16701,null,1423770,null,16321,null,1409458,null,16367,null,51144,null,3410,null,73869,null,4836,null,918759,null,3633,null,221330,null,6832,null,218949,null,6682,null,122752,null,5703,null,216495,null,6483,null,2381,null,798,null,269897,null,6622,null,268947,null,6595,null,204501,null,6139,null,263772,null,6578,null,950,null,505,null,199300,null,5657,null,197990,null,5431,null,163054,null,5102,null,192196,null,5375,null,1310,null,651,null,228232,null,6979,null,226198,null,6893,null,197714,null,6686,null,216496,null,6874,null,2034,null,876,null,0400000US51,Virginia,51
4359185,null,4737,null,3577928,null,5620,null,337627,null,10062,null,203636,null,9021,null,126662,null,6634,null,88235,null,6115,null,133991,null,6086,null,806314,null,13398,null,628307,null,12913,null,530557,null,12775,null,133757,null,6292,null,178007,null,7521,null,1273184,null,16859,null,1076070,null,16479,null,966044,null,15567,null,171489,null,7866,null,197114,null,8223,null,1160803,null,14408,null,1079808,null,14494,null,1055950,null,14738,null,54086,null,3592,null,80995,null,5983,null,781257,null,2950,null,109393,null,4709,null,106207,null,4720,null,61157,null,3854,null,104784,null,4827,null,3186,null,1175,null,236343,null,5718,null,235122,null,5876,null,173745,null,5070,null,230473,null,5731,null,1221,null,655,null,231413,null,6569,null,230523,null,6462,null,179478,null,5603,null,226524,null,6619,null,890,null,537,null,204108,null,6095,null,202872,null,6193,null,162095,null,5645,null,196616,null,6075,null,1236,null,686,null,0400000US53,Washington,53
1240845,null,3275,null,964937,null,3180,null,122347,null,4864,null,86778,null,4287,null,40389,null,3405,null,54306,null,3458,null,35569,null,2959,null,394079,null,7637,null,306674,null,7162,null,250268,null,7265,null,82320,null,4992,null,87405,null,5989,null,260096,null,6941,null,216748,null,6336,null,189696,null,5811,null,44948,null,3194,null,43348,null,4019,null,188415,null,6131,null,174998,null,6142,null,169959,null,5919,null,11133,null,1717,null,13417,null,1717,null,275908,null,1471,null,86292,null,3954,null,86213,null,3955,null,46848,null,2938,null,85767,null,3983,null,79,null,93,null,115381,null,4061,null,115211,null,4066,null,85125,null,3894,null,114397,null,4047,null,170,null,165,null,45878,null,3153,null,45878,null,3153,null,36801,null,2895,null,44985,null,3145,null,0,null,269,null,28357,null,2256,null,28247,null,2249,null,24236,null,2098,null,27597,null,2246,null,110,null,123,null,0400000US54,West Virginia,54
3687598,null,3660,null,2961777,null,3978,null,230875,null,7053,null,160065,null,5941,null,94459,null,4570,null,75610,null,4108,null,70810,null,4509,null,929498,null,11994,null,797276,null,11240,null,676929,null,11113,null,161896,null,5564,null,132222,null,5817,null,968964,null,11368,null,873501,null,11014,null,771493,null,10724,null,145362,null,5230,null,95463,null,4966,null,832440,null,10390,null,796826,null,10260,null,775837,null,10209,null,41879,null,2814,null,35614,null,2719,null,725821,null,2056,null,132727,null,4187,null,131862,null,4078,null,84341,null,3416,null,130703,null,4082,null,865,null,521,null,322966,null,5437,null,321455,null,5441,null,238177,null,5493,null,317833,null,5296,null,1511,null,869,null,142344,null,4509,null,142223,null,4516,null,111762,null,3987,null,139831,null,4443,null,121,null,98,null,127784,null,4297,null,127630,null,4301,null,104892,null,4216,null,125062,null,4254,null,154,null,182,null,0400000US55,Wisconsin,55
349247,null,2418,null,284954,null,2243,null,18281,null,2213,null,10144,null,1643,null,7003,null,1318,null,3651,null,1013,null,8137,null,1599,null,84876,null,3749,null,63656,null,3441,null,58556,null,3228,null,8651,null,1297,null,21220,null,2848,null,111845,null,4186,null,92354,null,4240,null,84370,null,3948,null,13810,null,1943,null,19491,null,2116,null,69952,null,3569,null,65787,null,3361,null,64657,null,3429,null,3045,null,639,null,4165,null,1175,null,64293,null,1639,null,10017,null,1289,null,9975,null,1295,null,5979,null,1005,null,9831,null,1277,null,42,null,74,null,22914,null,1818,null,22716,null,1781,null,17071,null,1635,null,22360,null,1758,null,198,null,238,null,17823,null,1797,null,17823,null,1797,null,14081,null,1605,null,17563,null,1808,null,0,null,265,null,13539,null,1607,null,13476,null,1613,null,11246,null,1523,null,13374,null,1586,null,63,null,103,null,0400000US56,Wyoming,56
2570290,null,3092,null,2017972,null,3720,null,473336,null,11386,null,406534,null,10989,null,97210,null,5214,null,328286,null,9909,null,66802,null,4869,null,545869,null,10373,null,477286,null,10709,null,214801,null,7615,null,285224,null,10027,null,68583,null,4350,null,504705,null,10405,null,443717,null,9504,null,277198,null,8073,null,186922,null,7349,null,60988,null,5065,null,494062,null,8517,null,459238,null,8497,null,398994,null,8823,null,77025,null,5220,null,34824,null,3126,null,552318,null,1768,null,330682,null,5592,null,328126,null,5566,null,54882,null,3107,null,325039,null,5481,null,2556,null,725,null,108132,null,3815,null,107161,null,3800,null,36047,null,2944,null,105400,null,3840,null,971,null,371,null,52823,null,2850,null,52340,null,2824,null,23925,null,2182,null,50842,null,2722,null,483,null,336,null,60681,null,3153,null,60318,null,3121,null,39712,null,2437,null,54568,null,3072,null,363,null,357,null,0400000US72,Puerto Rico,72
