C08406_001E,C08406_001EA,C08406_001M,C08406_001MA,C08406_002E,C08406_002EA,C08406_002M,C08406_002MA,C08406_003E,C08406_003EA,C08406_003M,C08406_003MA,C08406_004E,C08406_004EA,C08406_004M,C08406_004MA,C08406_005E,C08406_005EA,C08406_005M,C08406_005MA,C08406_006E,C08406_006EA,C08406_006M,C08406_006MA,C08406_007E,C08406_007EA,C08406_007M,C08406_007MA,C08406_008E,C08406_008EA,C08406_008M,C08406_008MA,C08406_009E,C08406_009EA,C08406_009M,C08406_009MA,C08406_010E,C08406_010EA,C08406_010M,C08406_010MA,C08406_011E,C08406_011EA,C08406_011M,C08406_011MA,C08406_012E,C08406_012EA,C08406_012M,C08406_012MA,C08406_013E,C08406_013EA,C08406_013M,C08406_013MA,C08406_014E,C08406_014EA,C08406_014M,C08406_014MA,C08406_015E,C08406_015EA,C08406_015M,C08406_015MA,C08406_016E,C08406_016EA,C08406_016M,C08406_016MA,C08406_017E,C08406_017EA,C08406_017M,C08406_017MA,C08406_018E,C08406_018EA,C08406_018M,C08406_018MA,C08406_019E,C08406_019EA,C08406_019M,C08406_019MA,C08406_020E,C08406_020EA,C08406_020M,C08406_020MA,C08406_021E,C08406_021EA,C08406_021M,C08406_021MA,C08406_022E,C08406_022EA,C08406_022M,C08406_022MA,C08406_023E,C08406_023EA,C08406_023M,C08406_023MA,C08406_024E,C08406_024EA,C08406_024M,C08406_024MA,C08406_025E,C08406_025EA,C08406_025M,C08406_025MA,C08406_026E,C08406_026EA,C08406_026M,C08406_026MA,C08406_027E,C08406_027EA,C08406_027M,C08406_027MA,C08406_028E,C08406_028EA,C08406_028M,C08406_028MA,C08406_029E,C08406_029EA,C08406_029M,C08406_029MA,C08406_030E,C08406_030EA,C08406_030M,C08406_030MA,C08406_031E,C08406_031EA,C08406_031M,C08406_031MA,C08406_032E,C08406_032EA,C08406_032M,C08406_032MA,C08406_033E,C08406_033EA,C08406_033M,C08406_033MA,GEO_ID,NAME,state
360805,null,4245,null,322950,null,4290,null,283994,null,4758,null,38956,null,2771,null,29688,null,2311,null,5295,null,1156,null,3973,null,1098,null,1249,null,527,null,12320,null,1334,null,4558,null,981,null,19728,null,1719,null,192779,null,3257,null,172078,null,3480,null,149645,null,3840,null,22433,null,1865,null,16654,null,1571,null,3064,null,824,null,2715,null,766,null,505,null,314,null,6625,null,1048,null,3242,null,847,null,10329,null,1135,null,168026,null,3103,null,150872,null,3027,null,134349,null,3100,null,16523,null,1815,null,13034,null,1653,null,2231,null,619,null,1258,null,484,null,744,null,404,null,5695,null,882,null,1316,null,512,null,9399,null,1189,null,0400000US38,North Dakota,38
5178127,null,22838,null,4732722,null,22340,null,4299983,null,22289,null,432739,null,10836,null,353120,null,9331,null,46355,null,4768,null,33264,null,3205,null,93322,null,6523,null,116361,null,6171,null,49961,null,3811,null,185761,null,7846,null,2652967,null,15221,null,2419177,null,14880,null,2195262,null,15194,null,223915,null,7685,null,179813,null,6194,null,24960,null,3399,null,19142,null,2211,null,42118,null,4504,null,62253,null,4729,null,34470,null,3199,null,94949,null,4649,null,2525160,null,15459,null,2313545,null,15198,null,2104721,null,14939,null,208824,null,6532,null,173307,null,6165,null,21395,null,2533,null,14122,null,1946,null,51204,null,4497,null,54108,null,4182,null,15491,null,2200,null,90812,null,5733,null,0400000US39,Ohio,39
1628521,null,13880,null,1512329,null,13725,null,1335234,null,13505,null,177095,null,7514,null,138426,null,6039,null,24311,null,3196,null,14358,null,2491,null,6820,null,1360,null,31297,null,2900,null,21861,null,2616,null,56214,null,3944,null,874881,null,9063,null,807691,null,8897,null,708017,null,8765,null,99674,null,4949,null,77389,null,3801,null,13156,null,2276,null,9129,null,1908,null,3508,null,1053,null,19272,null,2385,null,15134,null,2091,null,29276,null,2886,null,753640,null,10039,null,704638,null,9695,null,627217,null,9247,null,77421,null,4266,null,61037,null,3479,null,11155,null,1777,null,5229,null,1243,null,3312,null,990,null,12025,null,1589,null,6727,null,1744,null,26938,null,2438,null,0400000US40,Oklahoma,40
1752305,null,13716,null,1448427,null,13044,null,1265423,null,13314,null,183004,null,6262,null,148456,null,6097,null,20694,null,2808,null,13854,null,2451,null,73253,null,4821,null,65456,null,4995,null,56306,null,3749,null,108863,null,6321,null,914651,null,10100,null,756796,null,9582,null,656836,null,9841,null,99960,null,4521,null,79110,null,4013,null,11968,null,2315,null,8882,null,2089,null,36496,null,4064,null,31771,null,2986,null,38018,null,2736,null,51570,null,4189,null,837654,null,10095,null,691631,null,10244,null,608587,null,9527,null,83044,null,3984,null,69346,null,4006,null,8726,null,1458,null,4972,null,1212,null,36757,null,3006,null,33685,null,3559,null,18288,null,2589,null,57293,null,4043,null,0400000US41,Oregon,41
5678712,null,25811,null,4851989,null,26481,null,4343148,null,25853,null,508841,null,12021,null,418085,null,11480,null,54045,null,4326,null,36711,null,3424,null,313110,null,10130,null,227187,null,8149,null,74882,null,4557,null,211544,null,8309,null,2940351,null,15176,null,2531407,null,15496,null,2263984,null,14614,null,267423,null,7999,null,216418,null,6851,null,27855,null,3066,null,23150,null,2664,null,140465,null,7177,null,111108,null,5509,null,48789,null,3394,null,108582,null,5500,null,2738361,null,18916,null,2320582,null,19301,null,2079164,null,18129,null,241418,null,7990,null,201667,null,7406,null,26190,null,2424,null,13561,null,1725,null,172645,null,7077,null,116079,null,5668,null,26093,null,2778,null,102962,null,4758,null,0400000US42,Pennsylvania,42
480342,null,8094,null,429013,null,8782,null,387446,null,7784,null,41567,null,4030,null,33867,null,3475,null,4356,null,1036,null,3344,null,1462,null,10987,null,2060,null,16325,null,1853,null,5972,null,1411,null,18045,null,2483,null,238991,null,5877,null,211562,null,5839,null,190643,null,5348,null,20919,null,2837,null,17261,null,2627,null,1632,null,575,null,2026,null,1024,null,5244,null,1294,null,8508,null,1505,null,4458,null,1138,null,9219,null,1607,null,241351,null,5651,null,217451,null,5989,null,196803,null,5168,null,20648,null,2535,null,16606,null,2072,null,2724,null,841,null,1318,null,626,null,5743,null,1350,null,7817,null,1347,null,1514,null,834,null,8826,null,1572,null,0400000US44,Rhode Island,44
1926542,null,15646,null,1774052,null,16864,null,1580073,null,16190,null,193979,null,8718,null,147373,null,7304,null,27053,null,2865,null,19553,null,3431,null,11170,null,2055,null,37134,null,3139,null,28058,null,3257,null,76128,null,5145,null,992064,null,9843,null,905006,null,10608,null,795533,null,10761,null,109473,null,6280,null,80176,null,5480,null,16173,null,2105,null,13124,null,3015,null,5772,null,1659,null,21958,null,2467,null,18594,null,2727,null,40734,null,4305,null,934478,null,10867,null,869046,null,10150,null,784540,null,10339,null,84506,null,4570,null,67197,null,3990,null,10880,null,1386,null,6429,null,1478,null,5398,null,1405,null,15176,null,2001,null,9464,null,1715,null,35394,null,3408,null,0400000US45,South Carolina,45
415020,null,5825,null,363022,null,5348,null,320419,null,6371,null,42603,null,3748,null,31689,null,2934,null,6744,null,1424,null,4170,null,1253,null,1892,null,667,null,18179,null,2041,null,7346,null,1260,null,24581,null,2331,null,213456,null,4175,null,182472,null,3614,null,159889,null,4312,null,22583,null,2283,null,16921,null,1897,null,3130,null,985,null,2532,null,908,null,1123,null,546,null,10225,null,1635,null,5594,null,1197,null,14042,null,1463,null,201564,null,3480,null,180550,null,3678,null,160530,null,4061,null,20020,null,2259,null,14768,null,1790,null,3614,null,1019,null,1638,null,625,null,769,null,368,null,7954,null,1142,null,1752,null,634,null,10539,null,1488,null,0400000US46,South Dakota,46
2750197,null,18016,null,2570087,null,19417,null,2301339,null,19960,null,268748,null,9383,null,211223,null,9008,null,36008,null,3516,null,21517,null,2736,null,22958,null,2767,null,37593,null,3635,null,27626,null,3091,null,91933,null,5126,null,1440421,null,11900,null,1337097,null,13748,null,1197858,null,12888,null,139239,null,7380,null,107930,null,6622,null,17824,null,2609,null,13485,null,2376,null,11148,null,1759,null,23848,null,2958,null,20015,null,2755,null,48313,null,3950,null,1309776,null,14109,null,1232990,null,14523,null,1103481,null,14502,null,129509,null,5188,null,103293,null,4972,null,18184,null,2252,null,8032,null,1432,null,11810,null,1955,null,13745,null,1984,null,7611,null,1329,null,43620,null,3906,null,0400000US47,Tennessee,47
11058421,null,33219,null,10065217,null,33049,null,8809066,null,36199,null,1256151,null,21801,null,940947,null,16923,null,190429,null,8675,null,124775,null,8654,null,175612,null,8433,null,189695,null,7046,null,210397,null,9993,null,417500,null,11759,null,6079552,null,23005,null,5522201,null,23703,null,4806432,null,27220,null,715769,null,13848,null,509838,null,12586,null,117866,null,7229,null,88065,null,6825,null,84617,null,6133,null,107051,null,5801,null,143632,null,8263,null,222051,null,7873,null,4978869,null,21528,null,4543016,null,20652,null,4002634,null,21809,null,540382,null,14585,null,431109,null,11526,null,72563,null,5279,null,36710,null,3843,null,90995,null,5882,null,82644,null,5376,null,66765,null,4841,null,195449,null,8055,null,0400000US48,Texas,48
1252718,null,9359,null,1101899,null,10395,null,956244,null,10503,null,145655,null,6570,null,108283,null,6103,null,21400,null,2911,null,15972,null,2203,null,29876,null,3609,null,36212,null,3380,null,23783,null,2884,null,60948,null,4554,null,694440,null,7887,null,611404,null,7501,null,523353,null,7724,null,88051,null,4943,null,64068,null,4527,null,12192,null,2050,null,11791,null,1645,null,18964,null,3112,null,19276,null,2255,null,17961,null,2291,null,26835,null,3037,null,558278,null,7436,null,490495,null,7466,null,432891,null,7520,null,57604,null,3344,null,44215,null,3305,null,9208,null,1723,null,4181,null,983,null,10912,null,2060,null,16936,null,2233,null,5822,null,1343,null,34113,null,2991,null,0400000US49,Utah,49
313208,null,4901,null,265870,null,4855,null,235534,null,4730,null,30336,null,2966,null,25253,null,2572,null,3409,null,874,null,1674,null,463,null,2277,null,783,null,17108,null,2095,null,5033,null,1005,null,22920,null,1892,null,159426,null,3006,null,134225,null,3272,null,118237,null,3243,null,15988,null,1725,null,13740,null,1614,null,1523,null,465,null,725,null,362,null,1204,null,498,null,8582,null,1540,null,3546,null,756,null,11869,null,1228,null,153782,null,3555,null,131645,null,3595,null,117297,null,3402,null,14348,null,1729,null,11513,null,1380,null,1886,null,760,null,949,null,332,null,1073,null,477,null,8526,null,1236,null,1487,null,512,null,11051,null,1252,null,0400000US50,Vermont,50
3722613,null,20263,null,3320771,null,19572,null,2950039,null,20631,null,370732,null,9030,null,283535,null,8241,null,51241,null,4079,null,35956,null,4115,null,110313,null,6384,null,87000,null,6121,null,47355,null,3953,null,157174,null,8291,null,1967736,null,15181,null,1750128,null,15089,null,1544341,null,16090,null,205787,null,6830,null,152825,null,6291,null,30633,null,3192,null,22329,null,3145,null,60445,null,4375,null,48182,null,5506,null,31072,null,3006,null,77909,null,6567,null,1754877,null,14488,null,1570643,null,14698,null,1405698,null,13903,null,164945,null,5308,null,130710,null,4857,null,20608,null,2171,null,13627,null,2089,null,49868,null,3956,null,38818,null,3014,null,16283,null,2681,null,79265,null,4232,null,0400000US51,Virginia,51
3042540,null,17924,null,2538393,null,18951,null,2194844,null,19451,null,343549,null,11762,null,266119,null,9865,null,40203,null,4516,null,37227,null,3536,null,177531,null,7720,null,102806,null,6657,null,61197,null,3876,null,162613,null,8251,null,1622380,null,11872,null,1354116,null,12712,null,1169160,null,12556,null,184956,null,7771,null,142801,null,6847,null,20665,null,3021,null,21490,null,2492,null,86524,null,4692,null,55498,null,4590,null,45084,null,3499,null,81158,null,6666,null,1420160,null,13130,null,1184277,null,13796,null,1025684,null,13058,null,158593,null,7234,null,123318,null,5972,null,19538,null,2575,null,15737,null,2024,null,91007,null,5159,null,47308,null,3874,null,16113,null,1805,null,81455,null,4619,null,0400000US53,Washington,53
728449,null,9324,null,670156,null,10047,null,598498,null,10698,null,71658,null,4169,null,58068,null,3272,null,8989,null,1444,null,4601,null,1236,null,5112,null,1233,null,20708,null,2591,null,6971,null,1354,null,25502,null,2156,null,383348,null,7870,null,351369,null,7877,null,309901,null,7676,null,41468,null,3099,null,32742,null,2147,null,5781,null,1283,null,2945,null,895,null,2945,null,1001,null,11975,null,2121,null,5088,null,1173,null,11971,null,1468,null,345101,null,4897,null,318787,null,5575,null,288597,null,6266,null,30190,null,2361,null,25326,null,2119,null,3208,null,759,null,1656,null,588,null,2167,null,683,null,8733,null,1325,null,1883,null,670,null,13531,null,1533,null,0400000US54,West Virginia,54
2759489,null,14922,null,2452686,null,14141,null,2201112,null,12996,null,251574,null,7565,null,202719,null,6485,null,28059,null,2783,null,20796,null,2337,null,51913,null,3823,null,94232,null,4854,null,45657,null,3348,null,115001,null,4558,null,1420877,null,10774,null,1255999,null,9419,null,1124591,null,8826,null,131408,null,4741,null,105481,null,4251,null,14246,null,2030,null,11681,null,1642,null,24368,null,2831,null,49839,null,3334,null,32106,null,2690,null,58565,null,3252,null,1338612,null,8840,null,1196687,null,9335,null,1076521,null,8921,null,120166,null,5092,null,97238,null,4299,null,13813,null,1562,null,9115,null,1457,null,27545,null,2501,null,44393,null,3514,null,13551,null,1885,null,56436,null,3031,null,0400000US55,Wisconsin,55
284923,null,4340,null,251723,null,4663,null,219671,null,5140,null,32052,null,3087,null,22567,null,2434,null,5331,null,978,null,4154,null,1070,null,4030,null,1085,null,9593,null,1383,null,5110,null,1233,null,14467,null,2262,null,159262,null,3580,null,139216,null,3709,null,119969,null,3846,null,19247,null,1943,null,13308,null,1444,null,3305,null,863,null,2634,null,934,null,2854,null,917,null,6267,null,1082,null,3770,null,984,null,7155,null,1456,null,125661,null,3619,null,112507,null,3597,null,99702,null,3935,null,12805,null,1982,null,9259,null,1608,null,2026,null,676,null,1520,null,515,null,1176,null,456,null,3326,null,728,null,1340,null,553,null,7312,null,1250,null,0400000US56,Wyoming,56
1155465,null,11336,null,1020389,null,10856,null,901279,null,11514,null,119110,null,6169,null,92800,null,5380,null,17875,null,2842,null,8435,null,1598,null,35682,null,3077,null,45471,null,3856,null,27937,null,2823,null,25986,null,3169,null,617061,null,9790,null,539472,null,8207,null,484435,null,8696,null,55037,null,4308,null,42371,null,3547,null,7800,null,1867,null,4866,null,1358,null,17273,null,2389,null,26717,null,2829,null,17454,null,2058,null,16145,null,2584,null,538404,null,8219,null,480917,null,8397,null,416844,null,8213,null,64073,null,3551,null,50429,null,3399,null,10075,null,1792,null,3569,null,908,null,18409,null,2001,null,18754,null,2184,null,10483,null,1972,null,9841,null,1884,null,0400000US72,Puerto Rico,72
