C16010_001E,C16010_001EA,C16010_001M,C16010_001MA,C16010_002E,C16010_002EA,C16010_002M,C16010_002MA,C16010_003E,C16010_003EA,C16010_003M,C16010_003MA,C16010_004E,C16010_004EA,C16010_004M,C16010_004MA,C16010_005E,C16010_005EA,C16010_005M,C16010_005MA,C16010_006E,C16010_006EA,C16010_006M,C16010_006MA,C16010_007E,C16010_007EA,C16010_007M,C16010_007MA,C16010_008E,C16010_008EA,C16010_008M,C16010_008MA,C16010_009E,C16010_009EA,C16010_009M,C16010_009MA,C16010_010E,C16010_010EA,C16010_010M,C16010_010MA,C16010_011E,C16010_011EA,C16010_011M,C16010_011MA,C16010_012E,C16010_012EA,C16010_012M,C16010_012MA,C16010_013E,C16010_013EA,C16010_013M,C16010_013MA,C16010_014E,C16010_014EA,C16010_014M,C16010_014MA,C16010_015E,C16010_015EA,C16010_015M,C16010_015MA,C16010_016E,C16010_016EA,C16010_016M,C16010_016MA,C16010_017E,C16010_017EA,C16010_017M,C16010_017MA,C16010_018E,C16010_018EA,C16010_018M,C16010_018MA,C16010_019E,C16010_019EA,C16010_019M,C16010_019MA,C16010_020E,C16010_020EA,C16010_020M,C16010_020MA,C16010_021E,C16010_021EA,C16010_021M,C16010_021MA,C16010_022E,C16010_022EA,C16010_022M,C16010_022MA,C16010_023E,C16010_023EA,C16010_023M,C16010_023MA,C16010_024E,C16010_024EA,C16010_024M,C16010_024MA,C16010_025E,C16010_025EA,C16010_025M,C16010_025MA,C16010_026E,C16010_026EA,C16010_026M,C16010_026MA,C16010_027E,C16010_027EA,C16010_027M,C16010_027MA,C16010_028E,C16010_028EA,C16010_028M,C16010_028MA,C16010_029E,C16010_029EA,C16010_029M,C16010_029MA,C16010_030E,C16010_030EA,C16010_030M,C16010_030MA,C16010_031E,C16010_031EA,C16010_031M,C16010_031MA,C16010_032E,C16010_032EA,C16010_032M,C16010_032MA,C16010_033E,C16010_033EA,C16010_033M,C16010_033MA,C16010_034E,C16010_034EA,C16010_034M,C16010_034MA,C16010_035E,C16010_035EA,C16010_035M,C16010_035MA,C16010_036E,C16010_036EA,C16010_036M,C16010_036MA,C16010_037E,C16010_037EA,C16010_037M,C16010_037MA,GEO_ID,NAME,state
5905302,null,3137,null,743210,null,14447,null,335584,null,10182,null,127889,null,5985,null,158746,null,9261,null,48949,null,3881,null,407626,null,10865,null,236927,null,8742,null,101996,null,4859,null,68703,null,4043,null,1734474,null,19448,null,1077694,null,15067,null,772482,null,13985,null,194851,null,6466,null,110361,null,5506,null,656780,null,13075,null,527560,null,10966,null,62244,null,4037,null,66976,null,4190,null,1390137,null,15750,null,1041971,null,14408,null,789092,null,12213,null,138977,null,7133,null,113902,null,6512,null,348166,null,7967,null,279778,null,7182,null,26250,null,2688,null,42138,null,2808,null,2037481,null,21317,null,1625963,null,19314,null,1174408,null,15021,null,102242,null,6067,null,349313,null,7092,null,411518,null,11672,null,299950,null,9178,null,17955,null,2157,null,93613,null,5036,null,0400000US34,New Jersey,34
1290920,null,4704,null,221781,null,7108,null,104467,null,5750,null,27749,null,2963,null,69839,null,5024,null,6879,null,1408,null,117314,null,5106,null,34802,null,3537,null,67155,null,3655,null,15357,null,1563,null,340607,null,8024,null,200621,null,6652,null,118087,null,5574,null,66532,null,4477,null,16002,null,2598,null,139986,null,6131,null,82303,null,5120,null,43479,null,3011,null,14204,null,1945,null,401402,null,8067,null,272029,null,8228,null,190347,null,7212,null,62765,null,3520,null,18917,null,2128,null,129373,null,5548,null,91859,null,4599,null,27650,null,2373,null,9864,null,1603,null,327130,null,6924,null,235912,null,6652,null,186197,null,5634,null,33520,null,3609,null,16195,null,2164,null,91218,null,5040,null,74679,null,4131,null,11769,null,1819,null,4770,null,1140,null,0400000US35,New Mexico,35
13197392,null,5592,null,2025620,null,23205,null,877487,null,16958,null,327201,null,9531,null,368386,null,11378,null,181900,null,8261,null,1148133,null,18635,null,595344,null,13245,null,309020,null,9353,null,243769,null,7914,null,3641890,null,25149,null,2106262,null,22032,null,1521079,null,19507,null,308790,null,9803,null,276393,null,10276,null,1535628,null,16295,null,1190098,null,14352,null,152105,null,6138,null,193425,null,8837,null,3254419,null,28522,null,2384194,null,23719,null,1825179,null,20332,null,290765,null,9651,null,268250,null,9320,null,870225,null,13242,null,681520,null,12325,null,78098,null,4581,null,110607,null,5731,null,4275463,null,30486,null,3380876,null,26304,null,2526779,null,25068,null,233760,null,9352,null,620337,null,13392,null,894587,null,14842,null,663149,null,12457,null,45001,null,3504,null,186437,null,6913,null,0400000US36,New York,36
6150247,null,8866,null,963724,null,15834,null,426688,null,13332,null,290180,null,9861,null,123625,null,7077,null,12883,null,2247,null,537036,null,9440,null,485952,null,9016,null,36212,null,3465,null,14872,null,1950,null,1678361,null,18428,null,1022585,null,17659,null,938619,null,16141,null,58022,null,5130,null,25944,null,3327,null,655776,null,10414,null,627733,null,10103,null,13329,null,2046,null,14714,null,2264,null,1875589,null,17713,null,1349094,null,16600,null,1263889,null,16480,null,50853,null,4192,null,34352,null,3032,null,526495,null,10296,null,499531,null,9845,null,13547,null,1908,null,13417,null,1820,null,1632573,null,19109,null,1254739,null,16594,null,1141027,null,16334,null,36576,null,3551,null,77136,null,4576,null,377834,null,10537,null,343487,null,9764,null,8955,null,1807,null,25392,null,2877,null,0400000US37,North Carolina,37
419435,null,2059,null,41627,null,2571,null,14791,null,1635,null,12450,null,1485,null,733,null,356,null,1608,null,629,null,26836,null,1949,null,23678,null,1866,null,115,null,116,null,3043,null,733,null,114416,null,4335,null,72574,null,3714,null,69031,null,3443,null,1503,null,620,null,2040,null,658,null,41842,null,2332,null,40131,null,2313,null,343,null,250,null,1368,null,389,null,155357,null,4138,null,120310,null,4026,null,116915,null,4070,null,1055,null,477,null,2340,null,579,null,35047,null,1968,null,33076,null,1913,null,240,null,156,null,1731,null,541,null,108035,null,3947,null,86936,null,3259,null,82895,null,3086,null,1359,null,614,null,2682,null,889,null,21099,null,1947,null,19867,null,1976,null,218,null,191,null,1014,null,425,null,0400000US38,North Dakota,38
7738348,null,4762,null,957753,null,13312,null,351068,null,9363,null,303346,null,9214,null,23790,null,2813,null,23932,null,2850,null,606685,null,10693,null,550368,null,10044,null,18126,null,1897,null,38191,null,3252,null,2726971,null,23783,null,1629311,null,19729,null,1563103,null,20540,null,26217,null,2441,null,39991,null,3505,null,1097660,null,14399,null,1059917,null,14341,null,10934,null,1660,null,26809,null,2661,null,2186848,null,20633,null,1600282,null,17534,null,1528233,null,17773,null,27016,null,2478,null,45033,null,3595,null,586566,null,11605,null,554569,null,11182,null,8595,null,1436,null,23402,null,2274,null,1866776,null,19330,null,1472534,null,17529,null,1346535,null,17853,null,23468,null,2411,null,102531,null,5395,null,394242,null,9579,null,359429,null,9387,null,5311,null,1076,null,29502,null,2620,null,0400000US39,Ohio,39
2376783,null,4844,null,343209,null,9869,null,141791,null,6027,null,96213,null,5127,null,40035,null,3140,null,5543,null,1493,null,201418,null,7372,null,175211,null,6382,null,20571,null,2421,null,5636,null,1179,null,756075,null,10020,null,441456,null,8249,null,409667,null,8142,null,22769,null,2720,null,9020,null,1635,null,314619,null,6606,null,300503,null,6506,null,7990,null,1351,null,6126,null,1038,null,737223,null,10833,null,509657,null,10141,null,482489,null,9080,null,15132,null,2287,null,12036,null,1748,null,227566,null,6881,null,216422,null,6784,null,4423,null,1031,null,6721,null,1240,null,540276,null,9481,null,410022,null,9116,null,380628,null,8414,null,9800,null,1683,null,19594,null,2067,null,130254,null,4991,null,123721,null,4961,null,2048,null,687,null,4485,null,979,null,0400000US40,Oklahoma,40
2586798,null,2886,null,282601,null,9181,null,148797,null,6855,null,72833,null,4549,null,66819,null,4866,null,9145,null,1392,null,133804,null,6208,null,101101,null,5788,null,19932,null,2272,null,12771,null,1846,null,624733,null,11441,null,356678,null,9101,null,311639,null,8537,null,28713,null,3336,null,16326,null,1878,null,268055,null,7070,null,248980,null,6883,null,8419,null,1465,null,10656,null,1664,null,925005,null,13905,null,630336,null,12417,null,575649,null,12189,null,27376,null,3011,null,27311,null,2642,null,294669,null,7493,null,275691,null,7571,null,8093,null,1476,null,10885,null,1552,null,754459,null,12227,null,555025,null,11902,null,488250,null,11767,null,22397,null,2546,null,44378,null,3445,null,199434,null,6951,null,180102,null,6756,null,3980,null,948,null,15352,null,1703,null,0400000US41,Oregon,41
8609133,null,4338,null,1040305,null,15142,null,352289,null,9583,null,257222,null,9092,null,51734,null,4564,null,43333,null,3593,null,688016,null,11713,null,574712,null,10520,null,51376,null,3660,null,61928,null,4086,null,3241376,null,25653,null,1912687,null,20514,null,1792035,null,19841,null,60284,null,4413,null,60368,null,4640,null,1328689,null,17587,null,1253804,null,16751,null,26784,null,3008,null,48101,null,3914,null,2056182,null,20814,null,1508363,null,18315,null,1400620,null,16946,null,43415,null,4012,null,64328,null,4380,null,547819,null,11127,null,505276,null,10288,null,14649,null,1999,null,27894,null,2785,null,2271270,null,19144,null,1781529,null,16051,null,1599658,null,15903,null,38957,null,3521,null,142914,null,5723,null,489741,null,9903,null,433414,null,9060,null,8925,null,1357,null,47402,null,3837,null,0400000US42,Pennsylvania,42
715565,null,1645,null,109551,null,5508,null,45486,null,4206,null,19672,null,2333,null,15132,null,2807,null,10682,null,1960,null,64065,null,3798,null,37982,null,3077,null,9644,null,1390,null,16439,null,2477,null,200988,null,7270,null,124615,null,5734,null,99240,null,5088,null,13654,null,1788,null,11721,null,2050,null,76373,null,4244,null,62863,null,4080,null,4027,null,1058,null,9483,null,1623,null,187050,null,6278,null,140937,null,5813,null,116401,null,5279,null,12326,null,1901,null,12210,null,2010,null,46113,null,3280,null,39558,null,2997,null,2774,null,842,null,3781,null,814,null,217976,null,7157,null,176705,null,6905,null,154256,null,6490,null,6716,null,1514,null,15733,null,2507,null,41271,null,2548,null,34951,null,2325,null,865,null,391,null,5455,null,1241,null,0400000US44,Rhode Island,44
3019333,null,5110,null,494890,null,10794,null,199017,null,8668,null,164314,null,8071,null,28930,null,2346,null,5773,null,1300,null,295873,null,7043,null,279618,null,6694,null,11090,null,1788,null,5165,null,1042,null,915789,null,14503,null,557021,null,11802,null,526612,null,11598,null,19856,null,2716,null,10553,null,2370,null,358768,null,8516,null,347120,null,8516,null,6315,null,1539,null,5333,null,990,null,873992,null,14231,null,618178,null,12970,null,593378,null,12902,null,14661,null,1988,null,10139,null,1722,null,255814,null,6417,null,243490,null,6366,null,5808,null,1211,null,6516,null,1323,null,734662,null,12752,null,549232,null,12405,null,512249,null,12106,null,12534,null,1770,null,24449,null,2773,null,185430,null,6351,null,174161,null,5897,null,3959,null,1032,null,7310,null,1507,null,0400000US45,South Carolina,45
523836,null,2845,null,52858,null,3133,null,21430,null,2301,null,17948,null,2088,null,1753,null,677,null,1729,null,513,null,31428,null,2263,null,25763,null,1846,null,287,null,342,null,5378,null,1273,null,169343,null,4156,null,111799,null,3538,null,107087,null,3365,null,1299,null,551,null,3413,null,1247,null,57544,null,3062,null,54521,null,3067,null,538,null,400,null,2485,null,706,null,170081,null,5075,null,129162,null,4634,null,124198,null,4469,null,1412,null,524,null,3552,null,1027,null,40919,null,2644,null,38832,null,2631,null,146,null,145,null,1941,null,637,null,131554,null,5248,null,102444,null,4484,null,97451,null,4440,null,1434,null,721,null,3559,null,927,null,29110,null,2305,null,28180,null,2311,null,150,null,118,null,780,null,348,null,0400000US46,South Dakota,46
4213368,null,4703,null,710388,null,13067,null,271053,null,8563,null,226210,null,7615,null,38683,null,3440,null,6160,null,1277,null,439335,null,9473,null,418462,null,9802,null,13018,null,1826,null,7855,null,1446,null,1388399,null,17691,null,846680,null,13873,null,811747,null,13366,null,20032,null,2675,null,14901,null,2524,null,541719,null,11113,null,525809,null,11473,null,7624,null,1393,null,8286,null,1429,null,1145315,null,15457,null,811179,null,13472,null,779180,null,13099,null,15813,null,1908,null,16186,null,2007,null,334136,null,7883,null,322300,null,7896,null,3722,null,1003,null,8114,null,1469,null,969266,null,13985,null,757611,null,12837,null,703315,null,13414,null,15919,null,2125,null,38377,null,3322,null,211655,null,6034,null,196779,null,6146,null,3413,null,947,null,11463,null,1973,null,0400000US47,Tennessee,47
15361557,null,10540,null,3093666,null,30290,null,1645279,null,24443,null,415427,null,12815,null,1178533,null,19769,null,51319,null,4226,null,1448387,null,18368,null,602524,null,12079,null,784150,null,14004,null,61713,null,3943,null,3906082,null,30405,null,2479831,null,24014,null,1650951,null,20183,null,745785,null,15920,null,83095,null,5713,null,1426251,null,19904,null,1079743,null,14938,null,294399,null,10738,null,52109,null,4039,null,4444505,null,29384,null,3236930,null,26992,null,2443180,null,23240,null,667903,null,14156,null,125847,null,7440,null,1207575,null,17833,null,974272,null,15898,null,183080,null,8146,null,50223,null,3809,null,3917304,null,30669,null,3069848,null,28424,null,2341941,null,24313,null,400891,null,12693,null,327016,null,9796,null,847456,null,13661,null,675929,null,12524,null,83223,null,4413,null,88304,null,4882,null,0400000US48,Texas,48
1573179,null,2531,null,151344,null,5990,null,90304,null,5160,null,44079,null,4202,null,39714,null,3667,null,6511,null,1931,null,61040,null,3828,null,42223,null,3488,null,13975,null,2107,null,4842,null,1058,null,390291,null,7790,null,247479,null,6871,null,211783,null,6063,null,25062,null,3017,null,10634,null,1945,null,142812,null,4935,null,127866,null,4572,null,7712,null,1361,null,7234,null,1489,null,583423,null,9920,null,412528,null,8954,null,373292,null,8415,null,23690,null,2620,null,15546,null,1949,null,170895,null,5992,null,158903,null,5296,null,6554,null,1652,null,5438,null,982,null,448121,null,9764,null,340434,null,8049,null,297217,null,7231,null,18581,null,2566,null,24636,null,2733,null,107687,null,4417,null,97802,null,4173,null,4543,null,1082,null,5342,null,992,null,0400000US49,Utah,49
425483,null,1040,null,38333,null,2857,null,14796,null,1923,null,13415,null,1718,null,89,null,107,null,1292,null,550,null,23537,null,1867,null,21640,null,1936,null,143,null,140,null,1754,null,539,null,136581,null,4469,null,89013,null,4097,null,85670,null,4114,null,252,null,189,null,3091,null,727,null,47568,null,2172,null,44944,null,2222,null,350,null,321,null,2274,null,775,null,109935,null,3737,null,83668,null,3364,null,80433,null,3290,null,880,null,388,null,2355,null,793,null,26267,null,1969,null,25061,null,1911,null,333,null,343,null,873,null,310,null,140634,null,4400,null,107918,null,4071,null,103521,null,4134,null,822,null,393,null,3575,null,963,null,32716,null,1990,null,31282,null,2041,null,320,null,297,null,1114,null,363,null,0400000US50,Vermont,50
5207987,null,7769,null,697914,null,14462,null,306431,null,9943,null,210517,null,7589,null,70218,null,5097,null,25696,null,2870,null,391483,null,10269,null,357631,null,9767,null,17198,null,2166,null,16654,null,2082,null,1324689,null,17188,null,845527,null,14005,null,744890,null,13643,null,55817,null,4567,null,44820,null,4745,null,479162,null,10919,null,443134,null,9934,null,12950,null,2301,null,23078,null,2495,null,1415127,null,15991,null,1034455,null,13932,null,919750,null,13338,null,50846,null,3726,null,63859,null,4450,null,380672,null,9616,null,349934,null,8407,null,10775,null,1677,null,19963,null,2536,null,1770257,null,19314,null,1399123,null,15435,null,1166648,null,14068,null,55885,null,4772,null,176590,null,6040,null,371134,null,8386,null,314921,null,7939,null,11163,null,1791,null,45050,null,3332,null,0400000US51,Virginia,51
4445351,null,3404,null,458898,null,12017,null,233026,null,8945,null,111453,null,6291,null,93085,null,5681,null,28488,null,3309,null,225872,null,7335,null,154869,null,5987,null,36784,null,3513,null,34219,null,3175,null,1067506,null,14581,null,641825,null,14942,null,550060,null,13390,null,42826,null,4038,null,48939,null,4140,null,425681,null,9943,null,381931,null,9271,null,13212,null,1970,null,30538,null,3162,null,1539219,null,16486,null,1071711,null,14941,null,946574,null,14720,null,40127,null,3332,null,85010,null,4623,null,467508,null,10745,null,426347,null,10629,null,12890,null,1947,null,28271,null,2455,null,1379728,null,15657,null,1041038,null,14228,null,871069,null,13121,null,29073,null,2729,null,140896,null,5901,null,338690,null,9600,null,293317,null,8471,null,5471,null,1163,null,39902,null,3401,null,0400000US53,Washington,53
1263943,null,3267,null,217253,null,6939,null,53043,null,3601,null,52405,null,3626,null,279,null,236,null,359,null,237,null,164210,null,6400,null,162680,null,6500,null,660,null,348,null,870,null,361,null,518118,null,9179,null,280678,null,7264,null,277201,null,7149,null,1645,null,696,null,1832,null,832,null,237440,null,6488,null,234262,null,6472,null,1397,null,616,null,1781,null,672,null,310302,null,7759,null,207110,null,7005,null,203096,null,6820,null,2051,null,706,null,1963,null,645,null,103192,null,4646,null,101054,null,4635,null,984,null,416,null,1154,null,409,null,218270,null,6542,null,168298,null,6349,null,159083,null,6226,null,2470,null,904,null,6745,null,1099,null,49972,null,3097,null,47171,null,3120,null,303,null,204,null,2498,null,757,null,0400000US54,West Virginia,54
3761656,null,3830,null,384701,null,7824,null,168143,null,5624,null,117434,null,4107,null,40134,null,2960,null,10575,null,1339,null,216558,null,6204,null,181442,null,5641,null,17800,null,2167,null,17316,null,1994,null,1283862,null,14329,null,810795,null,12602,null,767220,null,11641,null,25126,null,2696,null,18449,null,2213,null,473067,null,6730,null,451794,null,6740,null,8881,null,1375,null,12392,null,1392,null,1127665,null,12305,null,865560,null,11552,null,820639,null,11215,null,20574,null,2409,null,24347,null,2494,null,262105,null,6556,null,248532,null,6341,null,4289,null,927,null,9284,null,1703,null,965428,null,11464,null,762898,null,10350,null,705537,null,10381,null,16485,null,1789,null,40876,null,3019,null,202530,null,5764,null,186834,null,5544,null,3680,null,1041,null,12016,null,1593,null,0400000US55,Wisconsin,55
355793,null,1954,null,29064,null,2483,null,14705,null,1794,null,11159,null,1512,null,2957,null,805,null,589,null,467,null,14359,null,1483,null,11371,null,1335,null,1865,null,685,null,1123,null,598,null,109962,null,3774,null,75248,null,3464,null,69494,null,3291,null,4707,null,1287,null,1047,null,637,null,34714,null,2508,null,32848,null,2394,null,1048,null,489,null,818,null,476,null,132203,null,4347,null,96109,null,4225,null,91917,null,4078,null,2620,null,895,null,1572,null,623,null,36094,null,2668,null,34083,null,2691,null,1045,null,521,null,966,null,431,null,84564,null,3800,null,64872,null,3602,null,61422,null,3709,null,1734,null,1027,null,1716,null,704,null,19692,null,1957,null,18709,null,1927,null,167,null,151,null,816,null,389,null,0400000US56,Wyoming,56
2595507,null,3049,null,817845,null,13187,null,195802,null,7406,null,9342,null,1834,null,186400,null,7500,null,60,null,98,null,622043,null,10678,null,37449,null,3273,null,584409,null,10367,null,185,null,253,null,659863,null,10818,null,319465,null,8334,null,11716,null,1720,null,307424,null,8350,null,325,null,294,null,340398,null,8795,null,18915,null,1912,null,321308,null,8583,null,175,null,178,null,561065,null,10976,null,358714,null,9081,null,15868,null,1977,null,342667,null,8907,null,179,null,177,null,202351,null,6782,null,10314,null,1688,null,191809,null,6853,null,228,null,158,null,556734,null,9136,null,413704,null,7431,null,18301,null,2426,null,393845,null,7717,null,1558,null,467,null,143030,null,5914,null,8015,null,1449,null,134609,null,5796,null,406,null,247,null,0400000US72,Puerto Rico,72
