C25121_001E,C25121_001EA,C25121_001M,C25121_001MA,C25121_002E,C25121_002EA,C25121_002M,C25121_002MA,C25121_003E,C25121_003EA,C25121_003M,C25121_003MA,C25121_004E,C25121_004EA,C25121_004M,C25121_004MA,C25121_005E,C25121_005EA,C25121_005M,C25121_005MA,C25121_006E,C25121_006EA,C25121_006M,C25121_006MA,C25121_007E,C25121_007EA,C25121_007M,C25121_007MA,C25121_008E,C25121_008EA,C25121_008M,C25121_008MA,C25121_009E,C25121_009EA,C25121_009M,C25121_009MA,C25121_010E,C25121_010EA,C25121_010M,C25121_010MA,C25121_011E,C25121_011EA,C25121_011M,C25121_011MA,C25121_012E,C25121_012EA,C25121_012M,C25121_012MA,C25121_013E,C25121_013EA,C25121_013M,C25121_013MA,C25121_014E,C25121_014EA,C25121_014M,C25121_014MA,C25121_015E,C25121_015EA,C25121_015M,C25121_015MA,C25121_016E,C25121_016EA,C25121_016M,C25121_016MA,C25121_017E,C25121_017EA,C25121_017M,C25121_017MA,C25121_018E,C25121_018EA,C25121_018M,C25121_018MA,C25121_019E,C25121_019EA,C25121_019M,C25121_019MA,C25121_020E,C25121_020EA,C25121_020M,C25121_020MA,C25121_021E,C25121_021EA,C25121_021M,C25121_021MA,C25121_022E,C25121_022EA,C25121_022M,C25121_022MA,C25121_023E,C25121_023EA,C25121_023M,C25121_023MA,C25121_024E,C25121_024EA,C25121_024M,C25121_024MA,C25121_025E,C25121_025EA,C25121_025M,C25121_025MA,C25121_026E,C25121_026EA,C25121_026M,C25121_026MA,C25121_027E,C25121_027EA,C25121_027M,C25121_027MA,C25121_028E,C25121_028EA,C25121_028M,C25121_028MA,C25121_029E,C25121_029EA,C25121_029M,C25121_029MA,C25121_030E,C25121_030EA,C25121_030M,C25121_030MA,C25121_031E,C25121_031EA,C25121_031M,C25121_031MA,GEO_ID,NAME,state
2325917,null,19632,null,112356,null,4840,null,36899,null,3282,null,20386,null,2202,null,33164,null,2990,null,21907,null,2347,null,189174,null,7245,null,55785,null,3281,null,40609,null,3111,null,63598,null,4053,null,29182,null,2737,null,323411,null,9418,null,63628,null,4140,null,67264,null,4191,null,130155,null,6062,null,62364,null,3755,null,334421,null,8610,null,43977,null,2966,null,58795,null,3891,null,159741,null,6283,null,71908,null,3820,null,464921,null,10970,null,34494,null,2952,null,62641,null,4274,null,231180,null,8195,null,136606,null,5569,null,901634,null,12949,null,23517,null,2149,null,43205,null,3154,null,302813,null,8633,null,532099,null,9680,null,0400000US13,Georgia,13
252881,null,6432,null,7755,null,1442,null,548,null,375,null,624,null,294,null,653,null,428,null,5930,null,1223,null,12363,null,1692,null,613,null,383,null,301,null,277,null,1289,null,561,null,10160,null,1606,null,22522,null,2209,null,945,null,495,null,624,null,392,null,2037,null,572,null,18916,null,1890,null,25358,null,2074,null,626,null,305,null,802,null,466,null,1570,null,629,null,22360,null,1989,null,46115,null,3191,null,826,null,340,null,412,null,281,null,2127,null,565,null,42750,null,3162,null,138768,null,4601,null,1026,null,446,null,1075,null,413,null,2587,null,682,null,134080,null,4604,null,0400000US15,Hawaii,15
399498,null,5977,null,14492,null,1925,null,2777,null,798,null,2101,null,777,null,6144,null,1277,null,3470,null,869,null,35006,null,2832,null,7831,null,1512,null,5373,null,1028,null,15267,null,1735,null,6535,null,1128,null,65620,null,3293,null,9700,null,1485,null,9654,null,1287,null,30727,null,2530,null,15539,null,1594,null,67752,null,3998,null,4712,null,978,null,8475,null,1218,null,35176,null,2681,null,19389,null,2214,null,93887,null,4390,null,4846,null,928,null,5597,null,1097,null,49099,null,2852,null,34345,null,3005,null,122741,null,4211,null,1954,null,625,null,3501,null,833,null,41651,null,2658,null,75635,null,3435,null,0400000US16,Idaho,16
3235065,null,15882,null,100832,null,4939,null,24708,null,2423,null,14927,null,1787,null,27858,null,2288,null,33339,null,2832,null,209275,null,6057,null,52276,null,2733,null,39454,null,2569,null,61140,null,3780,null,56405,null,3225,null,397364,null,8685,null,75822,null,3664,null,79669,null,3629,null,125326,null,4730,null,116547,null,4706,null,412363,null,9225,null,51821,null,2735,null,72833,null,3545,null,145187,null,4734,null,142522,null,6367,null,654744,null,11009,null,43567,null,2855,null,94514,null,3955,null,243573,null,6266,null,273090,null,6787,null,1460487,null,12972,null,32822,null,2600,null,77044,null,4153,null,336570,null,8502,null,1014051,null,11542,null,0400000US17,Illinois,17
1744831,null,14143,null,57721,null,3666,null,21032,null,2265,null,15852,null,2081,null,15712,null,2080,null,5125,null,1192,null,136799,null,4949,null,46480,null,2972,null,43613,null,2578,null,35474,null,2615,null,11232,null,1474,null,281429,null,6581,null,67284,null,3360,null,96374,null,3868,null,92871,null,3982,null,24900,null,2291,null,286807,null,6912,null,41168,null,3180,null,94723,null,4740,null,121168,null,4729,null,29748,null,2549,null,395650,null,9073,null,36034,null,2395,null,99569,null,4170,null,204555,null,6834,null,55492,null,3504,null,586425,null,9943,null,20287,null,1861,null,66001,null,3474,null,266788,null,7312,null,233349,null,5798,null,0400000US18,Indiana,18
884301,null,8410,null,26807,null,2207,null,10741,null,1310,null,6980,null,1169,null,6724,null,1026,null,2362,null,688,null,69021,null,3420,null,25241,null,1989,null,21263,null,1864,null,16355,null,1664,null,6162,null,1046,null,126602,null,4543,null,34958,null,2393,null,41604,null,2604,null,39595,null,2724,null,10445,null,1413,null,142541,null,4540,null,28462,null,2271,null,43906,null,2399,null,57092,null,3547,null,13081,null,1473,null,203197,null,5014,null,25742,null,2106,null,54385,null,2808,null,94447,null,3830,null,28623,null,2263,null,316133,null,5683,null,12602,null,1461,null,34411,null,2585,null,140495,null,4382,null,128625,null,3867,null,0400000US19,Iowa,19
749151,null,7504,null,25597,null,2048,null,11947,null,1421,null,5043,null,967,null,5364,null,917,null,3243,null,770,null,55889,null,3588,null,24670,null,2339,null,14454,null,1853,null,12221,null,1519,null,4544,null,988,null,108864,null,4027,null,38294,null,2362,null,31624,null,2332,null,29958,null,2362,null,8988,null,1253,null,113552,null,4554,null,28043,null,2142,null,35126,null,2602,null,38334,null,2760,null,12049,null,1455,null,163903,null,5631,null,27232,null,2340,null,37317,null,2820,null,74619,null,3966,null,24735,null,2448,null,281346,null,5642,null,13341,null,1423,null,28455,null,2025,null,115271,null,3903,null,124279,null,4746,null,0400000US20,Kansas,20
1163029,null,12289,null,72782,null,3424,null,37120,null,2763,null,16350,null,1852,null,13992,null,1663,null,5320,null,1083,null,126778,null,5212,null,57008,null,3494,null,31970,null,2328,null,28808,null,2289,null,8992,null,1338,null,193158,null,6209,null,58834,null,3565,null,58482,null,3226,null,58250,null,3875,null,17592,null,1813,null,182780,null,6637,null,38738,null,2991,null,50454,null,3392,null,72652,null,4180,null,20936,null,2132,null,234573,null,6815,null,28161,null,2316,null,52755,null,2977,null,115498,null,5436,null,38159,null,2818,null,352958,null,8311,null,16796,null,2060,null,34501,null,2885,null,143221,null,5584,null,158440,null,4882,null,0400000US21,Kentucky,21
1146560,null,10008,null,68737,null,4569,null,30256,null,3019,null,14242,null,2290,null,15618,null,1885,null,8621,null,1750,null,121195,null,5747,null,45571,null,3659,null,29772,null,2981,null,33301,null,2848,null,12551,null,1645,null,179149,null,5738,null,51976,null,3724,null,43759,null,3268,null,61422,null,3955,null,21992,null,2060,null,162813,null,7011,null,33840,null,3030,null,33649,null,3273,null,66908,null,3812,null,28416,null,2485,null,217092,null,8042,null,35168,null,3248,null,41062,null,3146,null,96270,null,5268,null,44592,null,3513,null,397574,null,8297,null,24020,null,2549,null,39091,null,3067,null,150722,null,6306,null,183741,null,5320,null,0400000US22,Louisiana,22
396341,null,5297,null,15898,null,1536,null,4180,null,751,null,3526,null,910,null,4781,null,765,null,3411,null,729,null,34328,null,2284,null,7631,null,1155,null,6017,null,889,null,12694,null,1511,null,7986,null,1176,null,64848,null,3312,null,10219,null,1403,null,12309,null,1536,null,25219,null,2094,null,17101,null,1643,null,61351,null,3070,null,7483,null,1064,null,9833,null,1393,null,23872,null,2297,null,20163,null,1499,null,91167,null,3391,null,5664,null,1041,null,10385,null,1310,null,40112,null,2925,null,35006,null,2129,null,128749,null,4127,null,3419,null,743,null,5921,null,951,null,36566,null,2390,null,82843,null,3725,null,0400000US23,Maine,23
1436362,null,11234,null,36250,null,3031,null,4071,null,1035,null,3668,null,996,null,8264,null,1652,null,20247,null,2063,null,59402,null,3230,null,5713,null,1231,null,6521,null,954,null,15015,null,1744,null,32153,null,2620,null,118603,null,4541,null,9385,null,1311,null,9990,null,1325,null,30519,null,2254,null,68709,null,3717,null,139277,null,5337,null,6998,null,1182,null,7448,null,1308,null,37321,null,2751,null,87510,null,4110,null,255199,null,6223,null,7569,null,1074,null,8359,null,1454,null,54883,null,3386,null,184388,null,5748,null,827631,null,10397,null,9937,null,1545,null,8790,null,1369,null,58169,null,3642,null,750735,null,9612,null,0400000US24,Maryland,24
1589421,null,12326,null,36662,null,2689,null,2160,null,589,null,1139,null,415,null,7124,null,1242,null,26239,null,2287,null,78798,null,3970,null,5015,null,790,null,2215,null,644,null,16408,null,2188,null,55160,null,3451,null,142336,null,5376,null,7808,null,1288,null,4362,null,952,null,25601,null,2566,null,104565,null,5240,null,165331,null,6581,null,5772,null,988,null,4465,null,988,null,32423,null,2759,null,122671,null,5290,null,278752,null,7290,null,6024,null,965,null,2887,null,756,null,48039,null,2782,null,221802,null,6477,null,887542,null,10480,null,6764,null,953,null,4459,null,996,null,60127,null,3650,null,816192,null,10165,null,0400000US25,Massachusetts,25
2795638,null,15898,null,124338,null,5420,null,46453,null,3420,null,29813,null,2213,null,31004,null,2334,null,17068,null,2064,null,237281,null,6305,null,78417,null,3664,null,60857,null,3659,null,71776,null,4006,null,26231,null,1791,null,444487,null,8533,null,111555,null,4935,null,123514,null,4055,null,153244,null,4889,null,56174,null,3647,null,445565,null,8986,null,75668,null,3260,null,117759,null,4573,null,186883,null,5701,null,65255,null,3191,null,594183,null,10348,null,69531,null,3860,null,128119,null,5128,null,280392,null,6908,null,116141,null,4426,null,949784,null,9976,null,40208,null,2602,null,89972,null,4046,null,391117,null,7229,null,428487,null,8067,null,0400000US26,Michigan,26
1537420,null,9655,null,42439,null,2550,null,10964,null,1201,null,6494,null,1001,null,13483,null,1406,null,11498,null,1483,null,90563,null,3406,null,21932,null,1748,null,14476,null,1111,null,31047,null,1919,null,23108,null,1862,null,182785,null,5135,null,28486,null,1852,null,27784,null,2142,null,75040,null,3377,null,51475,null,2637,null,207707,null,4810,null,22322,null,1938,null,24786,null,1755,null,93477,null,3916,null,67122,null,3412,null,338773,null,6626,null,18694,null,1612,null,26610,null,1744,null,151986,null,5155,null,141483,null,4307,null,675153,null,8131,null,13376,null,1210,null,18065,null,1876,null,167555,null,5001,null,476157,null,7285,null,0400000US27,Minnesota,27
760954,null,9164,null,58382,null,3650,null,32451,null,2932,null,13104,null,1821,null,8169,null,1212,null,4658,null,977,null,98846,null,4681,null,47548,null,3546,null,28298,null,2392,null,17774,null,2071,null,5226,null,1189,null,138048,null,5532,null,54667,null,4105,null,38914,null,2881,null,32135,null,2665,null,12332,null,1879,null,116867,null,5050,null,31476,null,2743,null,35946,null,3192,null,37231,null,2766,null,12214,null,1742,null,147632,null,5585,null,27003,null,2519,null,36379,null,3189,null,59076,null,3267,null,25174,null,2273,null,201179,null,6355,null,15734,null,1913,null,25805,null,2675,null,79263,null,3982,null,80377,null,4002,null,0400000US28,Mississippi,28
1616365,null,12338,null,67697,null,3961,null,26573,null,2388,null,13594,null,1411,null,17744,null,2412,null,9786,null,1530,null,133573,null,4761,null,46011,null,3275,null,34956,null,2585,null,39247,null,2606,null,13359,null,1505,null,251911,null,6382,null,67422,null,4181,null,69021,null,4025,null,85629,null,3979,null,29839,null,2372,null,253831,null,6618,null,42531,null,3154,null,64580,null,3554,null,107926,null,4744,null,38794,null,2690,null,350178,null,8186,null,34063,null,2418,null,65149,null,3404,null,173577,null,5242,null,77389,null,3857,null,559175,null,8146,null,18508,null,1984,null,41540,null,2837,null,221183,null,6127,null,277944,null,6423,null,0400000US29,Missouri,29
259779,null,5241,null,12772,null,1860,null,3268,null,770,null,1668,null,525,null,4231,null,1079,null,3605,null,793,null,25304,null,2211,null,8420,null,1185,null,4233,null,920,null,6722,null,1157,null,5929,null,1131,null,43224,null,2554,null,9877,null,1393,null,7066,null,1220,null,14548,null,1614,null,11733,null,1555,null,42159,null,2268,null,5942,null,850,null,5137,null,827,null,15338,null,1502,null,15742,null,1621,null,56389,null,3813,null,5255,null,1179,null,5090,null,1011,null,21771,null,2207,null,24273,null,2245,null,79931,null,3534,null,3753,null,683,null,5164,null,962,null,21684,null,2070,null,49330,null,2916,null,0400000US30,Montana,30
478209,null,6374,null,14436,null,1684,null,6774,null,1029,null,2469,null,566,null,4035,null,1021,null,1158,null,357,null,36890,null,2766,null,13327,null,1510,null,10501,null,1204,null,9904,null,1465,null,3158,null,771,null,67686,null,3772,null,20372,null,1918,null,19557,null,1991,null,22553,null,2119,null,5204,null,872,null,72909,null,3281,null,14165,null,1293,null,22027,null,1875,null,30473,null,2197,null,6244,null,1188,null,113443,null,4141,null,13911,null,1508,null,26298,null,2039,null,58739,null,3250,null,14495,null,1504,null,172845,null,5174,null,7178,null,882,null,17477,null,1789,null,84924,null,3768,null,63266,null,3032,null,0400000US31,Nebraska,31
572214,null,8475,null,17740,null,2035,null,3601,null,1058,null,2028,null,642,null,5525,null,1256,null,6586,null,1369,null,37336,null,3159,null,6658,null,1399,null,5376,null,1129,null,13056,null,1910,null,12246,null,1716,null,68489,null,3995,null,10907,null,1701,null,7926,null,1241,null,26313,null,2505,null,23343,null,2225,null,76064,null,3994,null,8105,null,1354,null,7522,null,1385,null,31331,null,2893,null,29106,null,2598,null,125649,null,5692,null,6222,null,1090,null,9331,null,1666,null,52290,null,3725,null,57806,null,3443,null,246936,null,7962,null,5827,null,1287,null,7338,null,1528,null,62991,null,3856,null,170780,null,6282,null,0400000US32,Nevada,32
367316,null,4946,null,9026,null,1337,null,1200,null,436,null,512,null,286,null,2716,null,763,null,4598,null,1030,null,18356,null,1806,null,3708,null,815,null,1754,null,500,null,6330,null,1083,null,6564,null,1152,null,41111,null,2738,null,4986,null,980,null,2901,null,718,null,13722,null,1624,null,19502,null,1798,null,46141,null,2732,null,3650,null,767,null,2534,null,751,null,16254,null,1791,null,23703,null,2017,null,73719,null,3078,null,3572,null,838,null,2959,null,909,null,22711,null,1984,null,44477,null,2519,null,178963,null,4816,null,2502,null,804,null,1901,null,739,null,25956,null,2514,null,148604,null,4013,null,0400000US33,New Hampshire,33
2086551,null,13280,null,47690,null,3527,null,4675,null,1131,null,2041,null,627,null,8675,null,1482,null,32299,null,2979,null,103130,null,4183,null,8896,null,1426,null,7146,null,1009,null,24130,null,2242,null,62958,null,3186,null,180662,null,6146,null,10768,null,1565,null,7924,null,1306,null,38116,null,2715,null,123854,null,5175,null,195867,null,6115,null,6424,null,1022,null,7995,null,1550,null,39755,null,2610,null,141693,null,5362,null,342982,null,8232,null,8084,null,1326,null,8793,null,1315,null,57588,null,3165,null,268517,null,7326,null,1216220,null,12786,null,11534,null,1448,null,7224,null,1170,null,78519,null,3532,null,1118943,null,12326,null,0400000US34,New Jersey,34
514530,null,6487,null,29242,null,3093,null,10712,null,1805,null,6664,null,1439,null,6860,null,1231,null,5006,null,1058,null,51608,null,3569,null,17198,null,2221,null,9714,null,1558,null,14369,null,2024,null,10327,null,1642,null,85170,null,4201,null,22239,null,2459,null,15438,null,2311,null,31268,null,2661,null,16225,null,1589,null,80498,null,4179,null,10898,null,1644,null,12560,null,1584,null,35447,null,2871,null,21593,null,2132,null,102389,null,5289,null,12247,null,1890,null,11699,null,1448,null,41869,null,3290,null,36574,null,2927,null,165623,null,4542,null,7419,null,1125,null,9586,null,1600,null,50222,null,3038,null,98396,null,4108,null,0400000US35,New Mexico,35
3955096,null,19708,null,110730,null,5020,null,20183,null,2252,null,15052,null,1973,null,17471,null,1640,null,58024,null,3554,null,238603,null,6923,null,44314,null,2814,null,39939,null,2774,null,47181,null,3152,null,107169,null,4958,null,444602,null,9664,null,67395,null,3910,null,81239,null,3219,null,97133,null,4775,null,198835,null,7351,null,454411,null,9844,null,52836,null,3405,null,78484,null,3518,null,111868,null,4575,null,211223,null,6889,null,735047,null,13168,null,53008,null,3396,null,110522,null,5005,null,189074,null,6313,null,382443,null,8837,null,1971703,null,17953,null,41334,null,2905,null,96508,null,4109,null,305590,null,7388,null,1528271,null,15855,null,0400000US36,New York,36
2449917,null,18145,null,111875,null,4965,null,34684,null,2764,null,24960,null,2301,null,32439,null,2437,null,19792,null,2248,null,224552,null,6797,null,66906,null,4520,null,57328,null,3507,null,67564,null,3717,null,32754,null,2369,null,380848,null,8999,null,82881,null,4703,null,88132,null,4443,null,142847,null,5740,null,66988,null,4200,null,374243,null,9889,null,47117,null,3587,null,76665,null,3988,null,168842,null,6870,null,81619,null,4494,null,506932,null,10022,null,42663,null,2867,null,78793,null,4060,null,243226,null,8020,null,142250,null,6252,null,851467,null,12155,null,20844,null,2191,null,51259,null,3532,null,278543,null,7611,null,500821,null,9864,null,0400000US37,North Carolina,37
184159,null,3181,null,6236,null,928,null,3230,null,581,null,1196,null,422,null,1089,null,341,null,721,null,406,null,12781,null,1235,null,6162,null,705,null,2705,null,619,null,3230,null,690,null,684,null,288,null,26754,null,1788,null,10390,null,1150,null,6048,null,981,null,8306,null,1339,null,2010,null,610,null,25892,null,1995,null,7328,null,782,null,6595,null,995,null,8997,null,1166,null,2972,null,755,null,41587,null,2664,null,7280,null,905,null,9997,null,1160,null,19104,null,1820,null,5206,null,919,null,70909,null,2764,null,7885,null,1153,null,8953,null,1098,null,32645,null,2110,null,21426,null,1581,null,0400000US38,North Dakota,38
3080013,null,18866,null,108495,null,5043,null,35245,null,2945,null,28242,null,2224,null,32174,null,2497,null,12834,null,1673,null,242849,null,6244,null,69733,null,3661,null,75946,null,3090,null,74673,null,3687,null,22497,null,1753,null,471012,null,9754,null,94309,null,4574,null,145442,null,5487,null,184791,null,6392,null,46470,null,3120,null,484807,null,12665,null,61742,null,4238,null,142214,null,6538,null,220558,null,7489,null,60293,null,2611,null,678909,null,11688,null,50312,null,2860,null,154310,null,6423,null,363381,null,7534,null,110906,null,5425,null,1093941,null,11504,null,29092,null,2252,null,97031,null,4034,null,475877,null,9100,null,491941,null,7209,null,0400000US39,Ohio,39
960901,null,9207,null,47932,null,2893,null,23483,null,2084,null,12134,null,1559,null,9374,null,1433,null,2941,null,701,null,93417,null,3946,null,41867,null,2533,null,26877,null,1973,null,17651,null,1895,null,7022,null,1133,null,160817,null,5418,null,56066,null,3421,null,51595,null,2761,null,42555,null,3448,null,10601,null,1653,null,149868,null,4994,null,34308,null,2660,null,47543,null,2632,null,53394,null,3211,null,14623,null,1814,null,205907,null,5193,null,31795,null,2663,null,56425,null,3252,null,91046,null,3883,null,26641,null,2324,null,302960,null,7222,null,19523,null,2077,null,42338,null,3035,null,137742,null,4794,null,103357,null,3913,null,0400000US40,Oklahoma,40
