C17003_001E,C17003_001EA,C17003_001M,C17003_001MA,C17003_002E,C17003_002EA,C17003_002M,C17003_002MA,C17003_003E,C17003_003EA,C17003_003M,C17003_003MA,C17003_004E,C17003_004EA,C17003_004M,C17003_004MA,C17003_005E,C17003_005EA,C17003_005M,C17003_005MA,C17003_006E,C17003_006EA,C17003_006M,C17003_006MA,C17003_007E,C17003_007EA,C17003_007M,C17003_007MA,C17003_008E,C17003_008EA,C17003_008M,C17003_008MA,C17003_009E,C17003_009EA,C17003_009M,C17003_009MA,C17003_010E,C17003_010EA,C17003_010M,C17003_010MA,C17003_011E,C17003_011EA,C17003_011M,C17003_011MA,GEO_ID,NAME,state
8281393,null,5027,null,825078,null,16783,null,252881,null,9837,null,261323,null,9194,null,211176,null,8268,null,99698,null,5275,null,7456315,null,17523,null,836471,null,15189,null,1984284,null,20118,null,2167687,null,17497,null,2467873,null,17663,null,0400000US17,Illinois,17
4104470,null,5081,null,436383,null,11376,null,132915,null,7641,null,167414,null,7207,null,104022,null,5211,null,32032,null,3541,null,3668087,null,13049,null,397138,null,10387,null,1283041,null,14711,null,1080737,null,13870,null,907171,null,13834,null,0400000US18,Indiana,18
1936731,null,3519,null,155714,null,6449,null,35230,null,3107,null,58070,null,3572,null,48272,null,3277,null,14142,null,2020,null,1781017,null,6894,null,140444,null,5202,null,578319,null,8997,null,583404,null,9679,null,478850,null,9228,null,0400000US19,Iowa,19
1767945,null,3805,null,164546,null,6666,null,43363,null,4259,null,56330,null,3825,null,46379,null,3297,null,18474,null,2647,null,1603399,null,7827,null,131749,null,5018,null,443948,null,9717,null,517048,null,9166,null,510654,null,8821,null,0400000US20,Kansas,20
2819602,null,5012,null,415910,null,12013,null,163357,null,7806,null,141646,null,6261,null,86772,null,5274,null,24135,null,2801,null,2403692,null,12185,null,340775,null,9968,null,818378,null,13126,null,668631,null,10393,null,575908,null,11805,null,0400000US21,Kentucky,21
2823139,null,5182,null,369593,null,11408,null,133846,null,6703,null,136120,null,6605,null,75207,null,5250,null,24420,null,2796,null,2453546,null,12584,null,348862,null,11826,null,830760,null,14102,null,682104,null,13497,null,591820,null,12056,null,0400000US22,Louisiana,22
913339,null,1828,null,88730,null,4582,null,20791,null,2454,null,35383,null,2780,null,23376,null,2270,null,9180,null,1422,null,824609,null,5145,null,65806,null,3496,null,277416,null,7008,null,242490,null,5957,null,238897,null,7737,null,0400000US23,Maine,23
3735725,null,4142,null,270797,null,9842,null,85289,null,5877,null,93455,null,6170,null,56568,null,4299,null,35485,null,3621,null,3464928,null,9669,null,340924,null,10929,null,894323,null,13218,null,914970,null,14982,null,1314711,null,16271,null,0400000US24,Maryland,24
4404940,null,2911,null,369707,null,11520,null,105284,null,6384,null,121873,null,7058,null,84806,null,5404,null,57744,null,4049,null,4035233,null,11665,null,364110,null,11415,null,1023193,null,17819,null,999495,null,15175,null,1648435,null,18494,null,0400000US25,Massachusetts,25
6514001,null,5015,null,795864,null,18213,null,213530,null,7533,null,286941,null,10411,null,233709,null,7941,null,61684,null,4348,null,5718137,null,19145,null,554175,null,12543,null,1721842,null,19622,null,1882187,null,19880,null,1559933,null,20723,null,0400000US26,Michigan,26
3425965,null,3344,null,277990,null,8591,null,70317,null,3700,null,98561,null,5176,null,78925,null,4254,null,30187,null,2859,null,3147975,null,8998,null,208525,null,7964,null,851753,null,11032,null,1026394,null,13050,null,1061303,null,13048,null,0400000US27,Minnesota,27
1814138,null,5667,null,299082,null,10400,null,117044,null,6526,null,98513,null,5153,null,67847,null,5446,null,15678,null,1846,null,1515056,null,11199,null,227305,null,7317,null,455696,null,11866,null,484205,null,10292,null,347850,null,9146,null,0400000US28,Mississippi,28
3876365,null,4510,null,422755,null,11690,null,127864,null,6633,null,147489,null,6782,null,111186,null,6260,null,36216,null,3577,null,3453610,null,12696,null,364437,null,9840,null,1089810,null,11376,null,1041693,null,12665,null,957670,null,14304,null,0400000US29,Missouri,29
637274,null,2266,null,69963,null,5133,null,12377,null,1600,null,23622,null,2708,null,23700,null,2623,null,10264,null,2115,null,567311,null,5457,null,43867,null,3128,null,175766,null,5892,null,181602,null,6378,null,166076,null,5791,null,0400000US30,Montana,30
1130640,null,2752,null,95047,null,4778,null,20835,null,2361,null,31816,null,2807,null,33694,null,2864,null,8702,null,1271,null,1035593,null,5494,null,89208,null,4770,null,289336,null,6293,null,352165,null,6747,null,304884,null,7624,null,0400000US31,Nebraska,31
1711756,null,3375,null,165185,null,8672,null,52973,null,5137,null,50485,null,4221,null,45294,null,3110,null,16433,null,2612,null,1546571,null,8625,null,219929,null,9517,null,439877,null,9429,null,527802,null,11190,null,358963,null,9110,null,0400000US32,Nevada,32
889324,null,1760,null,62056,null,4006,null,12500,null,2207,null,22831,null,2903,null,19699,null,2413,null,7026,null,1452,null,827268,null,4484,null,63139,null,4303,null,241442,null,7014,null,242996,null,7251,null,279691,null,6757,null,0400000US33,New Hampshire,33
5806987,null,3380,null,438650,null,12932,null,137667,null,6698,null,154739,null,5523,null,87333,null,5448,null,58911,null,4527,null,5368337,null,13450,null,570056,null,14331,null,1536649,null,18644,null,1288999,null,16342,null,1972633,null,20957,null,0400000US34,New Jersey,34
1269473,null,4912,null,175889,null,9232,null,62500,null,4991,null,52387,null,4416,null,43440,null,3925,null,17562,null,2338,null,1093584,null,10226,null,150607,null,6951,null,282603,null,8048,null,352738,null,8782,null,307636,null,6916,null,0400000US35,New Mexico,35
12974790,null,5697,null,1468023,null,24825,null,516698,null,14597,null,460814,null,12595,null,294527,null,8958,null,195984,null,9119,null,11506767,null,24852,null,1425732,null,18022,null,3096176,null,23794,null,2926496,null,27420,null,4058363,null,32469,null,0400000US36,New York,36
6030306,null,8607,null,738454,null,14629,null,262673,null,10230,null,232960,null,8606,null,183363,null,7104,null,59458,null,4437,null,5291852,null,17831,null,657101,null,12919,null,1406916,null,18432,null,1661320,null,19091,null,1566515,null,19139,null,0400000US37,North Carolina,37
410239,null,1984,null,32902,null,2561,null,7954,null,1343,null,10702,null,1176,null,10569,null,1431,null,3677,null,767,null,377337,null,2908,null,30025,null,2112,null,100793,null,4143,null,142781,null,3945,null,103738,null,3963,null,0400000US38,North Dakota,38
7580659,null,5107,null,868970,null,18057,null,238427,null,8664,null,335394,null,9913,null,224934,null,9416,null,70215,null,4645,null,6711689,null,19053,null,664708,null,13250,null,2328022,null,22223,null,1933234,null,19710,null,1785725,null,18339,null,0400000US39,Ohio,39
2313275,null,4915,null,280252,null,9316,null,83055,null,4592,null,103433,null,5814,null,73916,null,5016,null,19848,null,2511,null,2033023,null,10437,null,239335,null,8100,null,627053,null,8929,null,649547,null,10211,null,517088,null,8953,null,0400000US40,Oklahoma,40
2551566,null,3173,null,277297,null,10334,null,65194,null,5800,null,79646,null,5232,null,96100,null,5346,null,36357,null,3064,null,2274269,null,10220,null,208325,null,7807,null,532036,null,9970,null,818804,null,13734,null,715104,null,12803,null,0400000US41,Oregon,41
8412615,null,6365,null,810427,null,15137,null,228266,null,7583,null,338896,null,10911,null,163377,null,6179,null,79888,null,5512,null,7602188,null,16108,null,745799,null,13765,null,2814657,null,23077,null,1863002,null,19595,null,2178730,null,18223,null,0400000US42,Pennsylvania,42
702126,null,1638,null,63374,null,4409,null,22681,null,2736,null,22802,null,2636,null,11384,null,1779,null,6507,null,1331,null,638752,null,4454,null,81190,null,4866,null,173881,null,7000,null,173981,null,6071,null,209700,null,7133,null,0400000US44,Rhode Island,44
2958157,null,5537,null,387853,null,13109,null,141658,null,7207,null,132933,null,6826,null,87244,null,5457,null,26018,null,2387,null,2570304,null,12886,null,327993,null,9596,null,762921,null,13858,null,775242,null,14061,null,704148,null,12647,null,0400000US45,South Carolina,45
512479,null,3103,null,54931,null,4369,null,15340,null,1850,null,18786,null,2328,null,16839,null,2147,null,3966,null,1023,null,457548,null,5031,null,33756,null,2600,null,146268,null,4361,null,150746,null,4579,null,126778,null,5220,null,0400000US46,South Dakota,46
4137609,null,4773,null,549577,null,13604,null,202193,null,7810,null,200268,null,8819,null,113435,null,5694,null,33681,null,3647,null,3588032,null,15312,null,472970,null,11629,null,1163192,null,16430,null,1021139,null,15160,null,930731,null,14228,null,0400000US47,Tennessee,47
15026738,null,10401,null,1907260,null,29827,null,831037,null,20126,null,538213,null,15903,null,385871,null,11340,null,152139,null,7562,null,13119478,null,30716,null,2137778,null,29984,null,3255359,null,27757,null,3983255,null,27836,null,3743086,null,30107,null,0400000US48,Texas,48
1555755,null,2574,null,133474,null,6488,null,32614,null,3674,null,40192,null,3570,null,43713,null,3484,null,16955,null,2134,null,1422281,null,7153,null,115052,null,5227,null,343256,null,7242,null,534150,null,9423,null,429823,null,9579,null,0400000US49,Utah,49
419942,null,1076,null,37392,null,2669,null,8288,null,1292,null,14089,null,1556,null,9076,null,1230,null,5939,null,1172,null,382550,null,2976,null,28652,null,2551,null,120111,null,4476,null,99891,null,3484,null,133896,null,4524,null,0400000US50,Vermont,50
5104816,null,7210,null,413292,null,12759,null,144373,null,6945,null,128262,null,7358,null,92349,null,5330,null,48308,null,4338,null,4691524,null,14258,null,510266,null,12656,null,1162475,null,15122,null,1304516,null,15294,null,1714267,null,18590,null,0400000US51,Virginia,51
4391044,null,3990,null,410164,null,12054,null,106296,null,7338,null,116013,null,5467,null,132399,null,6509,null,55456,null,4347,null,3980880,null,13266,null,341080,null,10933,null,931333,null,15239,null,1389333,null,16077,null,1319134,null,16151,null,0400000US53,Washington,53
1241977,null,3315,null,173506,null,7056,null,64165,null,4624,null,70914,null,4826,null,29820,null,2474,null,8607,null,1895,null,1068471,null,8023,null,144474,null,6033,null,438897,null,8770,null,276765,null,7450,null,208335,null,6203,null,0400000US54,West Virginia,54
3691205,null,3743,null,321063,null,9122,null,82410,null,5140,null,119847,null,5139,null,88491,null,4486,null,30315,null,2621,null,3370142,null,9995,null,281192,null,6033,null,1132960,null,14255,null,1024892,null,12449,null,931098,null,10759,null,0400000US55,Wisconsin,55
351577,null,2286,null,26286,null,2866,null,4902,null,1073,null,9603,null,1872,null,9112,null,1757,null,2669,null,805,null,325291,null,3386,null,23396,null,2198,null,98601,null,3401,null,121759,null,4329,null,81535,null,3789,null,0400000US56,Wyoming,56
2572049,null,3154,null,1015126,null,16730,null,484980,null,11771,null,288024,null,8498,null,169831,null,6392,null,72291,null,5265,null,1556923,null,16571,null,319161,null,10588,null,366116,null,9387,null,388510,null,9984,null,483136,null,9594,null,0400000US72,Puerto Rico,72
