B12503_001E,B12503_001EA,B12503_001M,B12503_001MA,B12503_002E,B12503_002EA,B12503_002M,B12503_002MA,B12503_003E,B12503_003EA,B12503_003M,B12503_003MA,B12503_004E,B12503_004EA,B12503_004M,B12503_004MA,B12503_005E,B12503_005EA,B12503_005M,B12503_005MA,B12503_006E,B12503_006EA,B12503_006M,B12503_006MA,B12503_007E,B12503_007EA,B12503_007M,B12503_007MA,B12503_008E,B12503_008EA,B12503_008M,B12503_008MA,B12503_009E,B12503_009EA,B12503_009M,B12503_009MA,B12503_010E,B12503_010EA,B12503_010M,B12503_010MA,B12503_011E,B12503_011EA,B12503_011M,B12503_011MA,GEO_ID,NAME,state
7669333,null,4355,null,3716159,null,7810,null,1322266,null,14670,null,2393893,null,14226,null,42646,null,3517,null,2351247,null,14468,null,3953174,null,7825,null,1182108,null,16162,null,2771066,null,14109,null,46369,null,3576,null,2724697,null,14139,null,0400000US13,Georgia,13
1052661,null,1074,null,528982,null,1167,null,189001,null,4946,null,339981,null,4877,null,4366,null,1102,null,335615,null,4978,null,523679,null,1221,null,140313,null,4266,null,383366,null,4093,null,4098,null,1003,null,379268,null,4334,null,0400000US15,Hawaii,15
1195448,null,1640,null,596609,null,2069,null,174387,null,5932,null,422222,null,5494,null,4576,null,1025,null,417646,null,5310,null,598839,null,1943,null,128716,null,3496,null,470123,null,3747,null,5799,null,1172,null,464324,null,4055,null,0400000US16,Idaho,16
10275170,null,2961,null,5012803,null,4080,null,1873297,null,16200,null,3139506,null,16544,null,40106,null,3722,null,3099400,null,16794,null,5262367,null,3753,null,1645296,null,12181,null,3617071,null,11876,null,42345,null,3555,null,3574726,null,12009,null,0400000US17,Illinois,17
5106260,null,3077,null,2486799,null,3396,null,793158,null,9942,null,1693641,null,9618,null,27432,null,2588,null,1666209,null,9931,null,2619461,null,3350,null,684136,null,7755,null,1935325,null,8192,null,27970,null,2351,null,1907355,null,8702,null,0400000US18,Indiana,18
2422186,null,2332,null,1182345,null,2621,null,365035,null,6823,null,817310,null,6748,null,12100,null,1762,null,805210,null,7034,null,1239841,null,2823,null,306657,null,6296,null,933184,null,6557,null,13418,null,1873,null,919766,null,6887,null,0400000US19,Iowa,19
2231280,null,2083,null,1098479,null,2573,null,346777,null,6199,null,751702,null,5812,null,11646,null,1962,null,740056,null,6348,null,1132801,null,2306,null,283194,null,6382,null,849607,null,6219,null,11607,null,1817,null,838000,null,6314,null,0400000US20,Kansas,20
3469657,null,2848,null,1682739,null,3838,null,511185,null,9293,null,1171554,null,9497,null,21210,null,2086,null,1150344,null,9564,null,1786918,null,4082,null,414582,null,9394,null,1372336,null,8889,null,24118,null,2601,null,1348218,null,9375,null,0400000US21,Kentucky,21
3558124,null,2346,null,1706724,null,3023,null,610372,null,9320,null,1096352,null,9272,null,18743,null,2500,null,1077609,null,9128,null,1851400,null,3058,null,551801,null,8762,null,1299599,null,8851,null,18582,null,2024,null,1281017,null,8511,null,0400000US22,Louisiana,22
1099536,null,1221,null,530964,null,1347,null,166817,null,3950,null,364147,null,3949,null,6915,null,1296,null,357232,null,3969,null,568572,null,1255,null,142420,null,3719,null,426152,null,3972,null,5166,null,1188,null,420986,null,4217,null,0400000US23,Maine,23
4586667,null,2089,null,2195663,null,3113,null,800159,null,10843,null,1395504,null,10512,null,19256,null,2507,null,1376248,null,10712,null,2391004,null,2471,null,758672,null,8662,null,1632332,null,9040,null,19686,null,2140,null,1612646,null,9186,null,0400000US24,Maryland,24
5416680,null,1231,null,2602521,null,2154,null,1006159,null,11225,null,1596362,null,11457,null,20182,null,2208,null,1576180,null,11746,null,2814159,null,2061,null,925111,null,9788,null,1889048,null,9982,null,19806,null,2488,null,1869242,null,10245,null,0400000US25,Massachusetts,25
8051582,null,2942,null,3921732,null,3534,null,1377393,null,13095,null,2544339,null,13500,null,36274,null,3426,null,2508065,null,13965,null,4129850,null,3157,null,1196627,null,11614,null,2933223,null,11088,null,38314,null,2842,null,2894909,null,10965,null,0400000US26,Michigan,26
4222367,null,2332,null,2083034,null,2564,null,712865,null,8400,null,1370169,null,7857,null,15495,null,2042,null,1354674,null,7611,null,2139333,null,2461,null,598408,null,6285,null,1540925,null,6979,null,16713,null,1880,null,1524212,null,6876,null,0400000US27,Minnesota,27
2313150,null,2871,null,1104182,null,3372,null,379673,null,7780,null,724509,null,7584,null,12217,null,1834,null,712292,null,7298,null,1208968,null,3200,null,354252,null,7163,null,854716,null,6864,null,15167,null,2036,null,839549,null,6967,null,0400000US28,Mississippi,28
4805979,null,2846,null,2323815,null,3877,null,755895,null,8771,null,1567920,null,9384,null,22147,null,2561,null,1545773,null,9745,null,2482164,null,3523,null,650717,null,9638,null,1831447,null,9592,null,25759,null,2783,null,1805688,null,9546,null,0400000US29,Missouri,29
792836,null,1463,null,392165,null,2074,null,129752,null,4359,null,262413,null,4154,null,3556,null,1099,null,258857,null,4227,null,400671,null,1808,null,102666,null,3678,null,298005,null,3666,null,4451,null,1081,null,293554,null,3558,null,0400000US30,Montana,30
1422687,null,1943,null,699581,null,2188,null,233011,null,5070,null,466570,null,4573,null,6142,null,1079,null,460428,null,4656,null,723106,null,2057,null,187386,null,5151,null,535720,null,5559,null,7080,null,1322,null,528640,null,5831,null,0400000US31,Nebraska,31
2069037,null,2062,null,1051337,null,2694,null,359997,null,8868,null,691340,null,8108,null,12900,null,2068,null,678440,null,8331,null,1017700,null,1891,null,270696,null,6768,null,747004,null,6760,null,12568,null,1769,null,734436,null,6884,null,0400000US32,Nevada,32
1090306,null,1061,null,533199,null,1306,null,168602,null,4084,null,364597,null,4191,null,5408,null,1407,null,359189,null,4398,null,557107,null,1083,null,144831,null,4366,null,412276,null,4389,null,5340,null,1310,null,406936,null,4693,null,0400000US33,New Hampshire,33
7017243,null,1437,null,3402334,null,2416,null,1248489,null,11441,null,2153845,null,11224,null,20745,null,2559,null,2133100,null,11782,null,3614909,null,2325,null,1087071,null,11625,null,2527838,null,11616,null,21598,null,1785,null,2506240,null,12056,null,0400000US34,New Jersey,34
1581780,null,3296,null,774576,null,2755,null,277891,null,5907,null,496685,null,6028,null,7903,null,1409,null,488782,null,6148,null,807204,null,3038,null,234194,null,6366,null,573010,null,5476,null,8174,null,1794,null,564836,null,5477,null,0400000US35,New Mexico,35
15910961,null,3555,null,7641737,null,5092,null,3048257,null,21274,null,4593480,null,20997,null,50134,null,3876,null,4543346,null,20608,null,8269224,null,3534,null,2823076,null,18868,null,5446148,null,19138,null,60254,null,3940,null,5385894,null,20412,null,0400000US36,New York,36
7478068,null,4547,null,3605882,null,4708,null,1196976,null,15558,null,2408906,null,15685,null,35627,null,2867,null,2373279,null,15252,null,3872186,null,5781,null,1018434,null,15189,null,2853752,null,14044,null,39919,null,3254,null,2813833,null,14474,null,0400000US37,North Carolina,37
529954,null,1112,null,263757,null,1638,null,89705,null,2879,null,174052,null,2832,null,2110,null,623,null,171942,null,2905,null,266197,null,1628,null,67705,null,2992,null,198492,null,2741,null,2209,null,707,null,196283,null,2577,null,0400000US38,North Dakota,38
9310996,null,3504,null,4493688,null,3655,null,1526562,null,12191,null,2967126,null,12642,null,42689,null,3298,null,2924437,null,12915,null,4817308,null,3679,null,1317255,null,11958,null,3500053,null,12581,null,48028,null,3655,null,3452025,null,13021,null,0400000US39,Ohio,39
2917327,null,2709,null,1425927,null,3298,null,439660,null,8405,null,986267,null,8434,null,18295,null,2356,null,967972,null,8559,null,1491400,null,3122,null,341670,null,6406,null,1149730,null,6233,null,20961,null,2923,null,1128769,null,6856,null,0400000US40,Oklahoma,40
3101578,null,1624,null,1524630,null,2999,null,502338,null,9886,null,1022292,null,9317,null,15887,null,2019,null,1006405,null,9025,null,1576948,null,2721,null,412832,null,7212,null,1164116,null,7772,null,17925,null,2149,null,1146191,null,8174,null,0400000US41,Oregon,41
10340166,null,2653,null,4978735,null,3483,null,1752973,null,13865,null,3225762,null,13315,null,38277,null,3523,null,3187485,null,13289,null,5361431,null,3191,null,1564740,null,12536,null,3796691,null,12579,null,39819,null,3085,null,3756872,null,13270,null,0400000US42,Pennsylvania,42
868288,null,905,null,416281,null,1319,null,156294,null,4182,null,259987,null,4128,null,3895,null,1223,null,256092,null,4469,null,452007,null,1325,null,141575,null,4701,null,310432,null,4631,null,4273,null,1073,null,306159,null,4604,null,0400000US44,Rhode Island,44
3663661,null,3085,null,1759282,null,4289,null,614754,null,8993,null,1144528,null,8784,null,14242,null,2014,null,1130286,null,8842,null,1904379,null,3770,null,537752,null,9637,null,1366627,null,8867,null,14860,null,1801,null,1351767,null,8934,null,0400000US45,South Carolina,45
647844,null,1455,null,319563,null,1610,null,103281,null,3373,null,216282,null,3358,null,3486,null,1310,null,212796,null,3451,null,328281,null,1698,null,81750,null,3612,null,246531,null,3635,null,2930,null,857,null,243601,null,3775,null,0400000US46,South Dakota,46
5058892,null,2988,null,2437961,null,3534,null,754598,null,9544,null,1683363,null,10326,null,27861,null,3018,null,1655502,null,10577,null,2620931,null,3377,null,645017,null,9199,null,1975914,null,9258,null,30438,null,2636,null,1945476,null,9291,null,0400000US47,Tennessee,47
18961024,null,4707,null,9390403,null,8080,null,3239728,null,22528,null,6150675,null,23481,null,93615,null,5400,null,6057060,null,24088,null,9570621,null,7303,null,2621058,null,23309,null,6949563,null,22173,null,113966,null,5792,null,6835597,null,22873,null,0400000US48,Texas,48
2039990,null,2082,null,1018029,null,2650,null,327056,null,7080,null,690973,null,6909,null,10379,null,1554,null,680594,null,6947,null,1021961,null,2394,null,274372,null,6095,null,747589,null,6230,null,11047,null,1715,null,736542,null,6495,null,0400000US49,Utah,49
520071,null,834,null,254493,null,1223,null,88334,null,2767,null,166159,null,2610,null,2431,null,781,null,163728,null,2694,null,265578,null,963,null,71364,null,2927,null,194214,null,2842,null,3056,null,947,null,191158,null,2871,null,0400000US50,Vermont,50
6346519,null,3970,null,3086930,null,4620,null,1058568,null,14659,null,2028362,null,13808,null,27601,null,2637,null,2000761,null,14109,null,3259589,null,4594,null,918498,null,11675,null,2341091,null,11520,null,33308,null,4200,null,2307783,null,11587,null,0400000US51,Virginia,51
5362548,null,2206,null,2661621,null,3147,null,902115,null,11018,null,1759506,null,10864,null,26637,null,2852,null,1732869,null,10688,null,2700927,null,2485,null,708013,null,10185,null,1992914,null,10072,null,28628,null,2605,null,1964286,null,10419,null,0400000US53,Washington,53
1501460,null,2239,null,730072,null,2594,null,212474,null,6393,null,517598,null,6343,null,7954,null,1609,null,509644,null,6255,null,771388,null,1957,null,164839,null,5488,null,606549,null,5201,null,9107,null,1436,null,597442,null,5409,null,0400000US54,West Virginia,54
4580834,null,2217,null,2260089,null,2822,null,766892,null,9883,null,1493197,null,10024,null,18759,null,2126,null,1474438,null,10475,null,2320745,null,2780,null,651202,null,7746,null,1669543,null,7560,null,17467,null,1658,null,1652076,null,7634,null,0400000US55,Wisconsin,55
437326,null,1737,null,222829,null,1800,null,66745,null,3112,null,156084,null,2730,null,2284,null,696,null,153800,null,2731,null,214497,null,1885,null,45352,null,2432,null,169145,null,2845,null,2289,null,774,null,166856,null,2930,null,0400000US56,Wyoming,56
3182256,null,804,null,1503331,null,2499,null,660765,null,7775,null,842566,null,7510,null,15493,null,1871,null,827073,null,7340,null,1678925,null,2670,null,589767,null,9369,null,1089158,null,8891,null,16435,null,2004,null,1072723,null,8591,null,0400000US72,Puerto Rico,72
