C27010_001E,C27010_001EA,C27010_001M,C27010_001MA,C27010_002E,C27010_002EA,C27010_002M,C27010_002MA,C27010_003E,C27010_003EA,C27010_003M,C27010_003MA,C27010_004E,C27010_004EA,C27010_004M,C27010_004MA,C27010_005E,C27010_005EA,C27010_005M,C27010_005MA,C27010_006E,C27010_006EA,C27010_006M,C27010_006MA,C27010_007E,C27010_007EA,C27010_007M,C27010_007MA,C27010_008E,C27010_008EA,C27010_008M,C27010_008MA,C27010_009E,C27010_009EA,C27010_009M,C27010_009MA,C27010_010E,C27010_010EA,C27010_010M,C27010_010MA,C27010_011E,C27010_011EA,C27010_011M,C27010_011MA,C27010_012E,C27010_012EA,C27010_012M,C27010_012MA,C27010_013E,C27010_013EA,C27010_013M,C27010_013MA,C27010_014E,C27010_014EA,C27010_014M,C27010_014MA,C27010_015E,C27010_015EA,C27010_015M,C27010_015MA,C27010_016E,C27010_016EA,C27010_016M,C27010_016MA,C27010_017E,C27010_017EA,C27010_017M,C27010_017MA,C27010_018E,C27010_018EA,C27010_018M,C27010_018MA,C27010_019E,C27010_019EA,C27010_019M,C27010_019MA,C27010_020E,C27010_020EA,C27010_020M,C27010_020MA,C27010_021E,C27010_021EA,C27010_021M,C27010_021MA,GEO_ID,NAME,state
9594277,null,7331,null,2575689,null,3259,null,1410387,null,18303,null,819058,null,17027,null,65100,null,6784,null,281144,null,12152,null,2266557,null,10384,null,1269294,null,19240,null,171625,null,8068,null,37286,null,3790,null,788352,null,15846,null,3776954,null,9400,null,2579494,null,18854,null,297506,null,9041,null,144812,null,6042,null,755142,null,16603,null,975077,null,4009,null,17320,null,2166,null,333593,null,8252,null,612456,null,9892,null,11708,null,2234,null,0400000US13,Georgia,13
1231549,null,4784,null,287944,null,1807,null,199001,null,6050,null,65806,null,5303,null,16071,null,3030,null,7066,null,1874,null,273509,null,3800,null,195486,null,6144,null,30440,null,3242,null,7686,null,1886,null,39897,null,3973,null,489481,null,3075,null,392724,null,5441,null,37098,null,3206,null,22213,null,2344,null,37446,null,2835,null,180615,null,2101,null,6880,null,1462,null,41288,null,3103,null,130965,null,3544,null,1482,null,565,null,0400000US15,Hawaii,15
1520563,null,1085,null,418172,null,1484,null,244530,null,6614,null,111235,null,7050,null,15436,null,2703,null,46971,null,4284,null,360066,null,2332,null,217509,null,5319,null,25039,null,2839,null,7943,null,1488,null,109575,null,4703,null,563918,null,2631,null,392111,null,5997,null,40180,null,4028,null,25053,null,2416,null,106574,null,5568,null,178407,null,2008,null,2592,null,715,null,46904,null,3228,null,127747,null,3328,null,1164,null,838,null,0400000US16,Idaho,16
12719575,null,2242,null,3168258,null,2761,null,1856088,null,22430,null,1064790,null,20386,null,105111,null,7309,null,142269,null,9635,null,3027087,null,5216,null,1855409,null,15858,null,348567,null,9298,null,44407,null,3378,null,778704,null,14994,null,5006884,null,5775,null,3673865,null,18937,null,425320,null,11036,null,153474,null,5798,null,754225,null,13817,null,1517346,null,4915,null,36970,null,3506,null,432938,null,9721,null,1028244,null,11521,null,19194,null,3108,null,0400000US17,Illinois,17
6316260,null,1620,null,1582770,null,2437,null,961002,null,14249,null,430040,null,13990,null,51717,null,3747,null,140011,null,9981,null,1456817,null,4823,null,904615,null,11612,null,136969,null,7212,null,24258,null,3263,null,390975,null,11230,null,2492462,null,6276,null,1830540,null,14319,null,198915,null,7059,null,96121,null,4846,null,366886,null,11357,null,784211,null,3269,null,12334,null,1425,null,208226,null,6280,null,560361,null,6372,null,3290,null,896,null,0400000US18,Indiana,18
2956722,null,916,null,706873,null,1971,null,468768,null,8501,null,164168,null,7743,null,41625,null,3583,null,32312,null,3593,null,683406,null,3374,null,486460,null,6670,null,62030,null,4262,null,14237,null,1797,null,120679,null,5388,null,1151840,null,3691,null,915048,null,8605,null,82095,null,4955,null,53238,null,3538,null,101459,null,6333,null,414603,null,2313,null,3597,null,761,null,91195,null,3992,null,319360,null,3999,null,451,null,315,null,0400000US19,Iowa,19
2756827,null,2965,null,700794,null,1886,null,458026,null,8525,null,164631,null,8751,null,20420,null,2826,null,57717,null,5069,null,656488,null,3920,null,438322,null,8336,null,43274,null,3253,null,9920,null,1723,null,164972,null,6677,null,1057505,null,3368,null,810574,null,7799,null,65273,null,4115,null,43594,null,3037,null,138064,null,6459,null,342040,null,1941,null,4593,null,1086,null,82522,null,4458,null,253127,null,4523,null,1798,null,1130,null,0400000US20,Kansas,20
4225355,null,2146,null,1014997,null,2714,null,565404,null,12443,null,357518,null,12046,null,27668,null,3526,null,64407,null,5867,null,953845,null,3139,null,558994,null,8886,null,105875,null,5485,null,13347,null,1970,null,275629,null,9173,null,1712377,null,4104,null,1136908,null,12510,null,217617,null,7874,null,87486,null,4797,null,270366,null,10152,null,544136,null,2417,null,7427,null,1440,null,159479,null,4976,null,374351,null,5162,null,2879,null,959,null,0400000US21,Kentucky,21
4391561,null,2119,null,1120435,null,1876,null,536407,null,12984,null,475917,null,12886,null,35353,null,4779,null,72758,null,6012,null,1054596,null,5178,null,584212,null,13635,null,115226,null,7176,null,19203,null,2559,null,335955,null,12599,null,1689919,null,5852,null,1091521,null,12144,null,176599,null,6832,null,72359,null,4836,null,349440,null,10208,null,526611,null,2935,null,11018,null,1634,null,195509,null,6283,null,315996,null,6075,null,4088,null,1085,null,0400000US22,Louisiana,22
1300904,null,1044,null,270440,null,1514,null,151040,null,5235,null,88300,null,5261,null,15906,null,2145,null,15194,null,2392,null,264295,null,1873,null,148658,null,4538,null,53834,null,3977,null,8964,null,1715,null,52839,null,3643,null,569524,null,1574,null,392102,null,6612,null,79493,null,4455,null,29343,null,2641,null,68586,null,4486,null,196645,null,727,null,4256,null,870,null,59475,null,2978,null,132529,null,3147,null,385,null,265,null,0400000US23,Maine,23
5589768,null,3519,null,1348039,null,1713,null,919052,null,13237,null,329742,null,13130,null,34697,null,3983,null,64548,null,5356,null,1256615,null,3686,null,860399,null,10399,null,102397,null,5979,null,20130,null,2400,null,273689,null,9414,null,2317724,null,5028,null,1814543,null,13732,null,140605,null,7570,null,85643,null,4876,null,276933,null,10043,null,667390,null,3681,null,25939,null,2237,null,149054,null,5854,null,486777,null,6510,null,5620,null,1524,null,0400000US24,Maryland,24
6495905,null,1365,null,1430695,null,947,null,1001765,null,11434,null,333058,null,11014,null,76056,null,6044,null,19816,null,2970,null,1500264,null,3149,null,1083995,null,10701,null,247607,null,8256,null,35436,null,3919,null,133226,null,7836,null,2723338,null,3726,null,2126267,null,13768,null,362425,null,10645,null,118510,null,5623,null,116136,null,7041,null,841608,null,2976,null,28330,null,2512,null,227958,null,6559,null,583408,null,6891,null,1912,null,876,null,0400000US25,Massachusetts,25
9834865,null,1530,null,2342793,null,2528,null,1387689,null,15991,null,734029,null,15341,null,114266,null,7272,null,106809,null,6883,null,2158254,null,3987,null,1252251,null,15418,null,325862,null,10519,null,45586,null,3183,null,534555,null,12860,null,4044956,null,5285,null,2869163,null,16086,null,431909,null,12441,null,188487,null,6369,null,555397,null,10656,null,1288862,null,2647,null,13987,null,1730,null,268352,null,6208,null,1000447,null,6570,null,6076,null,1586,null,0400000US26,Michigan,26
5196720,null,863,null,1255596,null,1840,null,883338,null,10351,null,242405,null,8227,null,46796,null,3041,null,83057,null,5422,null,1209426,null,3554,null,838555,null,8299,null,140740,null,5861,null,23328,null,2311,null,206803,null,6551,null,2102505,null,3549,null,1664227,null,8875,null,181834,null,6716,null,75665,null,3360,null,180779,null,7499,null,629193,null,2197,null,9295,null,1159,null,130307,null,4534,null,487401,null,4446,null,2190,null,865,null,0400000US27,Minnesota,27
2879805,null,3013,null,764182,null,1751,null,333873,null,10798,null,325551,null,11182,null,26249,null,3968,null,78509,null,7374,null,679660,null,4582,null,356425,null,8645,null,86766,null,5180,null,13326,null,2032,null,223143,null,8221,null,1079389,null,4903,null,665632,null,9909,null,143450,null,6273,null,58513,null,4166,null,211794,null,8853,null,356574,null,2355,null,3974,null,975,null,147506,null,5210,null,204416,null,4975,null,678,null,421,null,0400000US28,Mississippi,28
5871474,null,2142,null,1426899,null,2707,null,876431,null,11896,null,407702,null,12419,null,44301,null,4603,null,98465,null,7183,null,1341255,null,4219,null,862192,null,9972,null,122558,null,6209,null,21998,null,2910,null,334507,null,9893,null,2322568,null,3864,null,1667205,null,13999,null,219936,null,7451,null,97892,null,5284,null,337535,null,9462,null,780752,null,2509,null,10546,null,1656,null,218890,null,6162,null,548210,null,6470,null,3106,null,959,null,0400000US29,Missouri,29
957586,null,1278,null,220411,null,1298,null,128716,null,4952,null,56895,null,5045,null,6330,null,1443,null,28470,null,2922,null,216743,null,2855,null,131636,null,4711,null,15321,null,2196,null,3308,null,1004,null,66478,null,4625,null,386154,null,2652,null,258159,null,5705,null,30867,null,3121,null,18135,null,1935,null,78993,null,5048,null,134278,null,877,null,1285,null,508,null,38552,null,2612,null,94090,null,2517,null,351,null,257,null,0400000US30,Montana,30
1762977,null,1469,null,444973,null,1501,null,295134,null,6861,null,109154,null,6372,null,12685,null,1894,null,28000,null,3750,null,425769,null,3214,null,290706,null,5434,null,26467,null,2992,null,8058,null,1474,null,100538,null,4981,null,665406,null,3061,null,516906,null,6330,null,38599,null,3282,null,29424,null,2493,null,80477,null,4973,null,226829,null,1833,null,3681,null,959,null,55158,null,3180,null,166740,null,3501,null,1250,null,571,null,0400000US31,Nebraska,31
2610041,null,1761,null,681911,null,1943,null,423859,null,12804,null,115094,null,8755,null,21572,null,3691,null,121386,null,9653,null,604005,null,3194,null,342912,null,8236,null,27949,null,3326,null,8318,null,1665,null,224826,null,7564,null,1021298,null,3674,null,700969,null,9081,null,60282,null,3790,null,40280,null,3547,null,219767,null,8408,null,302827,null,1941,null,10702,null,1911,null,110107,null,5094,null,176382,null,4731,null,5636,null,1490,null,0400000US32,Nevada,32
1308729,null,486,null,288780,null,1015,null,204562,null,5383,null,61459,null,4655,null,9283,null,2348,null,13476,null,2288,null,276666,null,1521,null,195250,null,5949,null,19161,null,2849,null,5613,null,1289,null,56642,null,4959,null,574102,null,1692,null,455781,null,5533,null,35554,null,3215,null,19326,null,1948,null,63441,null,4142,null,169181,null,1045,null,2968,null,792,null,40054,null,3007,null,125685,null,2941,null,474,null,433,null,0400000US33,New Hampshire,33
8582670,null,1995,null,2044419,null,839,null,1422118,null,13605,null,441330,null,13892,null,51136,null,4819,null,129835,null,7444,null,1826392,null,3428,null,1193805,null,12040,null,140413,null,7049,null,24377,null,2821,null,467797,null,10514,null,3586386,null,4162,null,2755958,null,16327,null,255398,null,9629,null,104417,null,5187,null,470613,null,12544,null,1125473,null,2806,null,30966,null,3318,null,341187,null,10059,null,737477,null,9788,null,15843,null,2301,null,0400000US34,New Jersey,34
1975830,null,2052,null,514098,null,2943,null,219391,null,8599,null,217500,null,9157,null,18468,null,2969,null,58739,null,5233,null,461914,null,4606,null,222977,null,6908,null,66672,null,5397,null,10610,null,1919,null,161655,null,7022,null,741460,null,5034,null,449058,null,7024,null,89110,null,4866,null,37271,null,3342,null,166021,null,6576,null,258358,null,2243,null,3968,null,942,null,94982,null,4417,null,155925,null,4546,null,3483,null,1089,null,0400000US35,New Mexico,35
19264374,null,2320,null,4413888,null,4574,null,2653853,null,24014,null,1375191,null,23619,null,179847,null,9378,null,204997,null,10856,null,4487179,null,5082,null,2675932,null,19866,null,692383,null,15403,null,91153,null,4981,null,1027711,null,18879,null,7850734,null,6146,null,5552199,null,26136,null,1049198,null,17831,null,313564,null,9625,null,935773,null,20929,null,2512573,null,3466,null,69971,null,4295,null,877985,null,12795,null,1538359,null,12087,null,26258,null,3454,null,0400000US36,New York,36
9149289,null,4363,null,2271175,null,2863,null,1266793,null,13924,null,753396,null,16388,null,65084,null,5765,null,185902,null,9163,null,2067354,null,8040,null,1200315,null,14656,null,217497,null,7916,null,32043,null,2896,null,617499,null,12613,null,3671375,null,7355,null,2506807,null,17627,null,331237,null,12648,null,173086,null,7621,null,660245,null,17570,null,1139385,null,3310,null,12669,null,1659,null,356883,null,8576,null,762712,null,8976,null,7121,null,1432,null,0400000US37,North Carolina,37
630082,null,1034,null,141231,null,877,null,106149,null,2868,null,21952,null,2481,null,5179,null,1116,null,7951,null,1360,null,163043,null,1891,null,122012,null,2643,null,9349,null,1447,null,2802,null,867,null,28880,null,2915,null,237518,null,1705,null,191427,null,3108,null,12501,null,1488,null,9899,null,1092,null,23691,null,2238,null,88290,null,699,null,1336,null,611,null,17313,null,1543,null,69331,null,1607,null,310,null,241,null,0400000US38,North Dakota,38
11351905,null,2312,null,2710364,null,3071,null,1657927,null,18913,null,764879,null,16201,null,115211,null,7943,null,172347,null,10612,null,2510050,null,5554,null,1547428,null,16971,null,334289,null,10826,null,43529,null,4584,null,584804,null,14198,null,4611971,null,6474,null,3396657,null,17959,null,436259,null,10297,null,160341,null,5935,null,618714,null,14907,null,1519520,null,4322,null,23822,null,2177,null,413320,null,9606,null,1075605,null,10087,null,6773,null,1450,null,0400000US39,Ohio,39
3590307,null,1968,null,918593,null,2173,null,460646,null,9539,null,322658,null,11024,null,32611,null,3523,null,102678,null,6543,null,850645,null,4728,null,471824,null,8996,null,72287,null,4901,null,15017,null,2024,null,291517,null,8625,null,1347504,null,5396,null,885859,null,10374,null,123682,null,5185,null,63530,null,3974,null,274433,null,9102,null,473565,null,2757,null,5946,null,949,null,145563,null,4516,null,319021,null,4937,null,3035,null,994,null,0400000US40,Oklahoma,40
3779860,null,1353,null,871362,null,1300,null,530111,null,10202,null,222277,null,9645,null,28447,null,3957,null,90527,null,6239,null,876876,null,3765,null,517963,null,8841,null,66724,null,4450,null,15517,null,2309,null,276672,null,9250,null,1529029,null,3818,null,1072687,null,10357,null,122128,null,6340,null,62615,null,3781,null,271599,null,9650,null,502593,null,2053,null,6876,null,1354,null,131791,null,5660,null,359722,null,5609,null,4204,null,1260,null,0400000US41,Oregon,41
12365826,null,2335,null,2765748,null,2723,null,1735549,null,14435,null,740491,null,15993,null,142280,null,7869,null,147428,null,9207,null,2690920,null,5946,null,1784256,null,15926,null,303990,null,8418,null,55602,null,3341,null,547072,null,13412,null,5067288,null,5885,null,3868630,null,18615,null,457316,null,11643,null,224626,null,6722,null,516716,null,14214,null,1841870,null,3117,null,33353,null,2944,null,443445,null,9241,null,1355972,null,9832,null,9100,null,1642,null,0400000US42,Pennsylvania,42
1035366,null,942,null,226681,null,789,null,144859,null,5354,null,58112,null,4745,null,11417,null,2446,null,12293,null,2203,null,239222,null,1670,null,155627,null,5122,null,26477,null,3038,null,4753,null,1445,null,52365,null,4130,null,426623,null,1849,null,315322,null,5829,null,43817,null,3696,null,16220,null,2031,null,51264,null,4298,null,142840,null,1387,null,3468,null,981,null,42320,null,3055,null,96276,null,2850,null,776,null,559,null,0400000US44,Rhode Island,44
4454344,null,2365,null,1078199,null,2411,null,583074,null,14265,null,354876,null,12329,null,32810,null,4484,null,107439,null,7299,null,999889,null,5606,null,559258,null,9421,null,106913,null,7165,null,17579,null,2778,null,316139,null,9842,null,1777614,null,5598,null,1180116,null,12878,null,179497,null,7556,null,93876,null,4803,null,324125,null,10915,null,598642,null,2306,null,8340,null,1295,null,190320,null,6295,null,397848,null,6601,null,2134,null,780,null,0400000US45,South Carolina,45
792969,null,1202,null,194825,null,1748,null,120205,null,4487,null,49489,null,4018,null,10380,null,1928,null,14751,null,2296,null,188210,null,2587,null,121863,null,3929,null,16507,null,2244,null,4063,null,961,null,45777,null,2987,null,301393,null,2168,null,222340,null,4204,null,21332,null,3409,null,14732,null,1672,null,42989,null,3138,null,108541,null,1058,null,1440,null,613,null,27702,null,2620,null,79005,null,2713,null,394,null,365,null,0400000US46,South Dakota,46
6188118,null,2269,null,1487977,null,2706,null,844019,null,12692,null,499246,null,12927,null,57406,null,5247,null,87306,null,7283,null,1396482,null,4944,null,803489,null,11340,null,189777,null,7571,null,28433,null,2904,null,374783,null,12007,null,2502902,null,5255,null,1675767,null,14281,null,288676,null,9138,null,120478,null,5248,null,417981,null,10809,null,800757,null,3312,null,11651,null,1668,null,261630,null,7162,null,524231,null,7201,null,3245,null,984,null,0400000US47,Tennessee,47
24291561,null,5368,null,6877730,null,4035,null,3356925,null,31286,null,2231061,null,27377,null,170059,null,11095,null,1119685,null,25854,null,5948162,null,10543,null,3105455,null,25740,null,394311,null,11300,null,81899,null,5340,null,2366497,null,25138,null,9026720,null,11708,null,5788228,null,30198,null,674636,null,14786,null,311768,null,9269,null,2252088,null,28918,null,2438949,null,5336,null,52803,null,3761,null,903471,null,12677,null,1437689,null,12651,null,44986,null,4553,null,0400000US48,Texas,48
2755284,null,1757,null,868873,null,1478,null,624234,null,10157,null,130066,null,8404,null,25441,null,3698,null,89132,null,7540,null,773714,null,3412,null,543924,null,8091,null,40354,null,3590,null,13684,null,2275,null,175752,null,7522,null,867851,null,3191,null,657789,null,7633,null,47983,null,4105,null,27636,null,3018,null,134443,null,6392,null,244846,null,2185,null,5935,null,1354,null,70585,null,3951,null,166576,null,4100,null,1750,null,768,null,0400000US49,Utah,49
615376,null,351,null,126482,null,786,null,70717,null,3122,null,43040,null,2692,null,8736,null,1646,null,3989,null,1055,null,137523,null,1223,null,80772,null,2762,null,26887,null,2285,null,3177,null,843,null,26687,null,2616,null,265923,null,1097,null,194523,null,3459,null,37846,null,2796,null,11123,null,1378,null,22431,null,1899,null,85448,null,562,null,1520,null,453,null,25220,null,2047,null,58623,null,2124,null,85,null,104,null,0400000US50,Vermont,50
7643783,null,8021,null,1842559,null,3194,null,1303916,null,13764,null,371182,null,13031,null,45878,null,4412,null,121583,null,7932,null,1774009,null,8903,null,1243027,null,14560,null,106660,null,6522,null,26727,null,3101,null,397595,null,11764,null,3108456,null,7913,null,2409610,null,14399,null,182471,null,7822,null,134471,null,6089,null,381904,null,11373,null,918759,null,3633,null,23125,null,2221,null,224063,null,6501,null,664896,null,6824,null,6675,null,1383,null,0400000US51,Virginia,51
6546149,null,3943,null,1569540,null,1467,null,937795,null,13255,null,454026,null,13426,null,70179,null,6229,null,107540,null,8094,null,1526767,null,5149,null,951134,null,13248,null,140753,null,8384,null,33366,null,3595,null,401514,null,11265,null,2668585,null,4760,null,1959015,null,15117,null,230137,null,8171,null,117412,null,5954,null,362021,null,11097,null,781257,null,2950,null,16327,null,2162,null,198249,null,6374,null,560148,null,7308,null,6533,null,1847,null,0400000US53,Washington,53
1793105,null,630,null,382883,null,2017,null,206390,null,6062,null,133453,null,5595,null,21907,null,3851,null,21133,null,3442,null,387230,null,2614,null,212311,null,6328,null,49728,null,3778,null,9995,null,1798,null,115196,null,5794,null,747084,null,2804,null,471078,null,8543,null,107393,null,5217,null,51386,null,3432,null,117227,null,6779,null,275908,null,1471,null,2803,null,785,null,82539,null,4417,null,190207,null,4649,null,359,null,229,null,0400000US54,West Virginia,54
5566055,null,937,null,1302837,null,1872,null,855797,null,12998,null,322417,null,12100,null,59216,null,4284,null,65407,null,5703,null,1265874,null,4629,null,830028,null,10898,null,166677,null,6372,null,32922,null,2830,null,236247,null,8411,null,2271523,null,4312,null,1747699,null,10212,null,210657,null,6610,null,96599,null,4542,null,216568,null,6828,null,725821,null,2056,null,9741,null,1422,null,183998,null,5645,null,529431,null,6021,null,2651,null,1089,null,0400000US55,Wisconsin,55
533716,null,1089,null,128421,null,1982,null,79586,null,3945,null,32047,null,3392,null,5291,null,1462,null,11497,null,2489,null,127184,null,2317,null,82701,null,3207,null,8134,null,1512,null,2800,null,1082,null,33549,null,3462,null,213818,null,2273,null,155460,null,3982,null,12939,null,1931,null,9840,null,1354,null,35579,null,3664,null,64293,null,1639,null,862,null,412,null,15613,null,1465,null,47515,null,1833,null,303,null,265,null,0400000US56,Wyoming,56
3938846,null,691,null,963530,null,197,null,388830,null,11005,null,494668,null,10944,null,36023,null,3843,null,44009,null,4600,null,938376,null,3464,null,376015,null,9962,null,411208,null,10553,null,14995,null,2380,null,136158,null,5980,null,1484622,null,3615,null,686766,null,9537,null,581898,null,9580,null,70199,null,4549,null,145759,null,7147,null,552318,null,1768,null,12096,null,1777,null,393379,null,5533,null,142470,null,5218,null,4373,null,995,null,0400000US72,Puerto Rico,72
