C18107_001E,C18107_001EA,C18107_001M,C18107_001MA,C18107_002E,C18107_002EA,C18107_002M,C18107_002MA,C18107_003E,C18107_003EA,C18107_003M,C18107_003MA,C18107_004E,C18107_004EA,C18107_004M,C18107_004MA,C18107_005E,C18107_005EA,C18107_005M,C18107_005MA,C18107_006E,C18107_006EA,C18107_006M,C18107_006MA,C18107_007E,C18107_007EA,C18107_007M,C18107_007MA,C18107_008E,C18107_008EA,C18107_008M,C18107_008MA,C18107_009E,C18107_009EA,C18107_009M,C18107_009MA,C18107_010E,C18107_010EA,C18107_010M,C18107_010MA,C18107_011E,C18107_011EA,C18107_011M,C18107_011MA,C18107_012E,C18107_012EA,C18107_012M,C18107_012MA,C18107_013E,C18107_013EA,C18107_013M,C18107_013MA,C18107_014E,C18107_014EA,C18107_014M,C18107_014MA,C18107_015E,C18107_015EA,C18107_015M,C18107_015MA,GEO_ID,NAME,state
1928130,null,2751,null,969716,null,2496,null,827825,null,2526,null,20840,null,2356,null,806985,null,3158,null,141891,null,1069,null,17306,null,1901,null,124585,null,1909,null,958414,null,1453,null,797478,null,1792,null,24391,null,2738,null,773087,null,2930,null,160936,null,1521,null,26501,null,2103,null,134435,null,2343,null,0400000US32,Nevada,32
1019949,null,1128,null,496902,null,1220,null,421741,null,1240,null,11287,null,1966,null,410454,null,2316,null,75161,null,660,null,6680,null,1442,null,68481,null,1653,null,523047,null,1117,null,429027,null,1203,null,13688,null,1826,null,415339,null,2020,null,94020,null,1032,null,15629,null,1701,null,78391,null,1869,null,0400000US33,New Hampshire,33
6538251,null,2040,null,3138279,null,3459,null,2667150,null,3593,null,65361,null,4614,null,2601789,null,5749,null,471129,null,1774,null,60025,null,3132,null,411104,null,3130,null,3399972,null,3077,null,2745628,null,3023,null,85429,null,4576,null,2660199,null,5387,null,654344,null,2279,null,128711,null,4850,null,525633,null,4987,null,0400000US34,New Jersey,34
1461732,null,3725,null,706006,null,3242,null,591037,null,3331,null,25027,null,2887,null,566010,null,4423,null,114969,null,1325,null,16363,null,2037,null,98606,null,2206,null,755726,null,3070,null,612337,null,2839,null,24106,null,2613,null,588231,null,3718,null,143389,null,1733,null,29301,null,2438,null,114088,null,3027,null,0400000US35,New Mexico,35
14850486,null,5126,null,7061066,null,6462,null,6016621,null,6048,null,175846,null,7287,null,5840775,null,9716,null,1044445,null,3171,null,129986,null,5195,null,914459,null,5891,null,7789420,null,4991,null,6321292,null,3580,null,207545,null,7488,null,6113747,null,8014,null,1468128,null,4022,null,291331,null,6620,null,1176797,null,6898,null,0400000US36,New York,36
6878114,null,4869,null,3245728,null,5769,null,2762082,null,6672,null,101686,null,6102,null,2660396,null,9472,null,483646,null,2467,null,60270,null,3146,null,423376,null,3745,null,3632386,null,3773,null,2976647,null,4174,null,119460,null,5354,null,2857187,null,6289,null,655739,null,2743,null,134538,null,4879,null,521201,null,4975,null,0400000US37,North Carolina,37
488851,null,1245,null,241128,null,1777,null,202934,null,1642,null,5310,null,1179,null,197624,null,1934,null,38194,null,500,null,3805,null,694,null,34389,null,755,null,247723,null,1430,null,197627,null,1330,null,5102,null,1153,null,192525,null,1840,null,50096,null,805,null,6011,null,923,null,44085,null,1181,null,0400000US38,North Dakota,38
8641541,null,3626,null,4136611,null,5086,null,3493376,null,4616,null,138441,null,5699,null,3354935,null,6769,null,643235,null,2214,null,74443,null,3712,null,568792,null,4007,null,4504930,null,4685,null,3628645,null,3604,null,164016,null,6533,null,3464629,null,7375,null,876285,null,4440,null,170821,null,4663,null,705464,null,5527,null,0400000US39,Ohio,39
2671714,null,3022,null,1277371,null,4017,null,1073899,null,4109,null,43693,null,3464,null,1030206,null,4912,null,203472,null,1689,null,26567,null,2089,null,176905,null,2427,null,1394343,null,3833,null,1124250,null,3828,null,49404,null,3140,null,1074846,null,5069,null,270093,null,2233,null,49828,null,2576,null,220265,null,3091,null,0400000US40,Oklahoma,40
2908498,null,1771,null,1416784,null,2967,null,1192433,null,2757,null,35920,null,3210,null,1156513,null,4533,null,224351,null,1576,null,26148,null,2476,null,198203,null,2756,null,1491714,null,2480,null,1213472,null,2662,null,46055,null,3398,null,1167417,null,4396,null,278242,null,1796,null,49620,null,3192,null,228622,null,3341,null,0400000US41,Oregon,41
9600078,null,3552,null,4576039,null,5538,null,3805547,null,5336,null,125442,null,5306,null,3680105,null,7879,null,770492,null,3139,null,86779,null,4287,null,683713,null,4738,null,5024039,null,4648,null,3952661,null,4290,null,162669,null,6520,null,3789992,null,8408,null,1071378,null,3473,null,200123,null,5919,null,871255,null,6658,null,0400000US42,Pennsylvania,42
808685,null,1167,null,385330,null,1715,null,326002,null,1585,null,11866,null,2012,null,314136,null,2586,null,59328,null,864,null,5644,null,1198,null,53684,null,1319,null,423355,null,1638,null,339843,null,1487,null,13753,null,1992,null,326090,null,2479,null,83512,null,1288,null,14555,null,1800,null,68957,null,1877,null,0400000US44,Rhode Island,44
3376145,null,3349,null,1585926,null,4647,null,1329518,null,4233,null,55579,null,4165,null,1273939,null,5635,null,256408,null,1767,null,33547,null,2587,null,222861,null,3352,null,1790219,null,3348,null,1447985,null,3234,null,62711,null,3975,null,1385274,null,5129,null,342234,null,1931,null,76015,null,4705,null,266219,null,4777,null,0400000US45,South Carolina,45
598144,null,2117,null,294215,null,1965,null,245629,null,1992,null,5694,null,1229,null,239935,null,2515,null,48586,null,806,null,5385,null,1062,null,43201,null,1305,null,303929,null,1445,null,243974,null,1392,null,6948,null,1489,null,237026,null,1936,null,59955,null,790,null,7745,null,1269,null,52210,null,1405,null,0400000US46,South Dakota,46
4700141,null,3393,null,2235043,null,3910,null,1892145,null,4121,null,84674,null,5411,null,1807471,null,6410,null,342898,null,2046,null,44754,null,2978,null,298144,null,3297,null,2465098,null,3362,null,2007239,null,3863,null,106685,null,5297,null,1900554,null,6364,null,457859,null,2632,null,103732,null,4368,null,354127,null,4914,null,0400000US47,Tennessee,47
17413831,null,6668,null,8484291,null,10126,null,7428482,null,9942,null,220980,null,8149,null,7207502,null,12508,null,1055809,null,4023,null,144710,null,5500,null,911099,null,6476,null,8929540,null,7858,null,7546400,null,7623,null,277047,null,8067,null,7269353,null,11285,null,1383140,null,4408,null,319635,null,8055,null,1063505,null,8471,null,0400000US48,Texas,48
1886411,null,2216,null,934145,null,2938,null,822416,null,2979,null,19571,null,2215,null,802845,null,3509,null,111729,null,1113,null,11128,null,1473,null,100601,null,1845,null,952266,null,2159,null,819149,null,2194,null,22177,null,2350,null,796972,null,3228,null,133117,null,1848,null,23978,null,2120,null,109139,null,2654,null,0400000US49,Utah,49
488894,null,927,null,238324,null,1374,null,200515,null,1301,null,6278,null,1057,null,194237,null,1564,null,37809,null,623,null,4050,null,723,null,33759,null,954,null,250570,null,1054,null,202931,null,919,null,7852,null,1135,null,195079,null,1526,null,47639,null,505,null,9110,null,1244,null,38529,null,1318,null,0400000US50,Vermont,50
5801224,null,8941,null,2751554,null,8631,null,2358622,null,8515,null,62720,null,4444,null,2295902,null,9165,null,392932,null,2276,null,41566,null,2863,null,351366,null,3441,null,3049670,null,6367,null,2523843,null,6662,null,79163,null,4649,null,2444680,null,7546,null,525827,null,2944,null,96942,null,3965,null,428885,null,4512,null,0400000US51,Virginia,51
4976609,null,4167,null,2432919,null,4498,null,2084106,null,4665,null,64070,null,4580,null,2020036,null,5865,null,348813,null,1846,null,40557,null,3168,null,308256,null,3647,null,2543690,null,3015,null,2111246,null,3025,null,77899,null,4822,null,2033347,null,5919,null,432444,null,2493,null,77924,null,3962,null,354520,null,4557,null,0400000US53,Washington,53
1410222,null,2139,null,682130,null,2566,null,563014,null,2434,null,33098,null,2896,null,529916,null,3952,null,119116,null,1058,null,16744,null,1720,null,102372,null,1909,null,728092,null,1796,null,571300,null,1648,null,33046,null,2858,null,538254,null,3046,null,156792,null,1109,null,33962,null,2386,null,122830,null,2518,null,0400000US54,West Virginia,54
4263218,null,2019,null,2087378,null,3808,null,1771522,null,3199,null,44181,null,3403,null,1727341,null,4115,null,315856,null,1707,null,29081,null,2006,null,286775,null,2684,null,2175840,null,3458,null,1765875,null,3279,null,55127,null,3620,null,1710748,null,4887,null,409965,null,1869,null,67010,null,3340,null,342955,null,3752,null,0400000US55,Wisconsin,55
405295,null,2313,null,203417,null,1994,null,173838,null,2055,null,4623,null,1242,null,169215,null,2379,null,29579,null,710,null,3092,null,805,null,26487,null,963,null,201878,null,1979,null,167164,null,1759,null,5416,null,1085,null,161748,null,1994,null,34714,null,1226,null,6835,null,1176,null,27879,null,1276,null,0400000US56,Wyoming,56
2975316,null,704,null,1389778,null,2815,null,1152055,null,2400,null,87199,null,4889,null,1064856,null,5124,null,237723,null,994,null,65517,null,2679,null,172206,null,2978,null,1585538,null,2769,null,1270943,null,1972,null,82893,null,4174,null,1188050,null,4945,null,314595,null,2197,null,120284,null,4120,null,194311,null,3586,null,0400000US72,Puerto Rico,72
