C17007_001E,C17007_001EA,C17007_001M,C17007_001MA,C17007_002E,C17007_002EA,C17007_002M,C17007_002MA,C17007_003E,C17007_003EA,C17007_003M,C17007_003MA,C17007_004E,C17007_004EA,C17007_004M,C17007_004MA,C17007_005E,C17007_005EA,C17007_005M,C17007_005MA,C17007_006E,C17007_006EA,C17007_006M,C17007_006MA,C17007_007E,C17007_007EA,C17007_007M,C17007_007MA,GEO_ID,NAME,state
588933,null,11097,null,148702,null,6194,null,67867,null,4202,null,80835,null,4117,null,440231,null,11371,null,215750,null,7457,null,224481,null,6969,null,0400000US19,Iowa,19
536017,null,10169,null,142616,null,5848,null,65612,null,4583,null,77004,null,4176,null,393401,null,9961,null,200297,null,7509,null,193104,null,5968,null,0400000US20,Kansas,20
732702,null,14413,null,236119,null,8412,null,106762,null,5561,null,129357,null,6476,null,496583,null,11145,null,247724,null,8029,null,248859,null,7373,null,0400000US21,Kentucky,21
760338,null,17039,null,224500,null,8383,null,90249,null,5058,null,134251,null,7243,null,535838,null,13955,null,283855,null,9445,null,251983,null,8416,null,0400000US22,Louisiana,22
280499,null,8328,null,68123,null,4148,null,29425,null,2641,null,38698,null,2885,null,212376,null,7545,null,104610,null,5037,null,107766,null,4036,null,0400000US23,Maine,23
1024368,null,17116,null,203425,null,8040,null,92366,null,5565,null,111059,null,5939,null,820943,null,16706,null,391887,null,11447,null,429056,null,9268,null,0400000US24,Maryland,24
1344052,null,20622,null,284983,null,10851,null,125247,null,6700,null,159736,null,7890,null,1059069,null,18106,null,503022,null,13020,null,556047,null,11248,null,0400000US25,Massachusetts,25
1803400,null,20434,null,531086,null,11170,null,246781,null,7554,null,284305,null,9356,null,1272314,null,16261,null,619307,null,11361,null,653007,null,11337,null,0400000US26,Michigan,26
1038197,null,15389,null,235003,null,8816,null,109346,null,6275,null,125657,null,6011,null,803194,null,13457,null,402317,null,8600,null,400877,null,8322,null,0400000US27,Minnesota,27
457720,null,12641,null,154958,null,7214,null,65719,null,4585,null,89239,null,5564,null,302762,null,9343,null,154462,null,6885,null,148300,null,5916,null,0400000US28,Mississippi,28
1094164,null,16242,null,286263,null,9250,null,125960,null,6539,null,160303,null,7297,null,807901,null,14472,null,406012,null,11007,null,401889,null,8574,null,0400000US29,Missouri,29
205979,null,7837,null,57667,null,5167,null,25822,null,3228,null,31845,null,3480,null,148312,null,6047,null,77493,null,4149,null,70819,null,3673,null,0400000US30,Montana,30
349417,null,10747,null,90008,null,6437,null,40284,null,3489,null,49724,null,4889,null,259409,null,8155,null,135847,null,5975,null,123562,null,4526,null,0400000US31,Nebraska,31
520414,null,14368,null,107495,null,7189,null,48748,null,4611,null,58747,null,4694,null,412919,null,11129,null,236219,null,7699,null,176700,null,6373,null,0400000US32,Nevada,32
249985,null,8011,null,50221,null,4160,null,22217,null,2700,null,28004,null,3104,null,199764,null,7677,null,96560,null,5190,null,103204,null,4553,null,0400000US33,New Hampshire,33
1396587,null,19243,null,264740,null,9079,null,116230,null,6197,null,148510,null,7465,null,1131847,null,19916,null,559709,null,13589,null,572138,null,12233,null,0400000US34,New Jersey,34
359807,null,10664,null,100225,null,5883,null,45022,null,4234,null,55203,null,4139,null,259582,null,9057,null,130428,null,6401,null,129154,null,5585,null,0400000US35,New Mexico,35
3757745,null,34790,null,899993,null,18448,null,403676,null,12693,null,496317,null,13829,null,2857752,null,28970,null,1396649,null,18851,null,1461103,null,18549,null,0400000US36,New York,36
1668649,null,22328,null,481912,null,14961,null,213754,null,10620,null,268158,null,8644,null,1186737,null,17734,null,582915,null,12240,null,603822,null,11085,null,0400000US37,North Carolina,37
138686,null,5361,null,37583,null,3178,null,15378,null,1955,null,22205,null,2366,null,101103,null,4410,null,54844,null,2866,null,46259,null,2650,null,0400000US38,North Dakota,38
2163864,null,21928,null,595488,null,13600,null,284357,null,9852,null,311131,null,8632,null,1568376,null,18313,null,770878,null,12605,null,797498,null,12372,null,0400000US39,Ohio,39
653610,null,13682,null,185698,null,6824,null,79403,null,5146,null,106295,null,5107,null,467912,null,11323,null,239420,null,8595,null,228492,null,7383,null,0400000US40,Oklahoma,40
810955,null,17373,null,214340,null,7916,null,102004,null,6563,null,112336,null,6029,null,596615,null,14699,null,298306,null,10796,null,298309,null,7948,null,0400000US41,Oregon,41
2355982,null,22874,null,582058,null,15467,null,246569,null,10612,null,335489,null,12820,null,1773924,null,18942,null,857186,null,12627,null,916738,null,12768,null,0400000US42,Pennsylvania,42
201234,null,7694,null,43695,null,3937,null,20078,null,2888,null,23617,null,2809,null,157539,null,7163,null,74845,null,4382,null,82694,null,4300,null,0400000US44,Rhode Island,44
779716,null,13856,null,223928,null,8722,null,92866,null,6192,null,131062,null,6653,null,555788,null,12267,null,278711,null,8569,null,277077,null,7931,null,0400000US45,South Carolina,45
157231,null,7087,null,42773,null,3534,null,20451,null,2429,null,22322,null,2501,null,114458,null,5783,null,58886,null,4040,null,55572,null,3595,null,0400000US46,South Dakota,46
1105671,null,15732,null,322499,null,10024,null,143535,null,6783,null,178964,null,6777,null,783172,null,13470,null,392242,null,9875,null,390930,null,8194,null,0400000US47,Tennessee,47
3749787,null,37534,null,991832,null,19774,null,444777,null,15856,null,547055,null,13276,null,2757955,null,31118,null,1471588,null,23013,null,1286367,null,16119,null,0400000US48,Texas,48
371179,null,10335,null,116921,null,7011,null,53288,null,5306,null,63633,null,5360,null,254258,null,8328,null,132093,null,6252,null,122165,null,5826,null,0400000US49,Utah,49
134791,null,4739,null,33267,null,2747,null,13861,null,1820,null,19406,null,2085,null,101524,null,4005,null,51571,null,2780,null,49953,null,2648,null,0400000US50,Vermont,50
1412239,null,20812,null,300650,null,11602,null,124636,null,7996,null,176014,null,8699,null,1111589,null,18804,null,558353,null,12457,null,553236,null,12093,null,0400000US51,Virginia,51
1379339,null,21989,null,327814,null,9080,null,154100,null,6681,null,173714,null,6509,null,1051525,null,19900,null,535090,null,13219,null,516435,null,10942,null,0400000US53,Washington,53
337717,null,8129,null,106659,null,4855,null,46120,null,3823,null,60539,null,3631,null,231058,null,6445,null,112782,null,4620,null,118276,null,4546,null,0400000US54,West Virginia,54
1125444,null,15756,null,280911,null,9090,null,129736,null,6427,null,151175,null,6750,null,844533,null,14768,null,424255,null,9691,null,420278,null,9829,null,0400000US55,Wisconsin,55
96501,null,4445,null,21632,null,2236,null,9825,null,1729,null,11807,null,1706,null,74869,null,3838,null,40195,null,2697,null,34674,null,2621,null,0400000US56,Wyoming,56
451953,null,9139,null,258852,null,7195,null,107001,null,4758,null,151851,null,5461,null,193101,null,6345,null,96606,null,4831,null,96495,null,4043,null,0400000US72,Puerto Rico,72
