B23022_001E,B23022_001EA,B23022_001M,B23022_001MA,B23022_002E,B23022_002EA,B23022_002M,B23022_002MA,B23022_003E,B23022_003EA,B23022_003M,B23022_003MA,B23022_004E,B23022_004EA,B23022_004M,B23022_004MA,B23022_005E,B23022_005EA,B23022_005M,B23022_005MA,B23022_006E,B23022_006EA,B23022_006M,B23022_006MA,B23022_007E,B23022_007EA,B23022_007M,B23022_007MA,B23022_008E,B23022_008EA,B23022_008M,B23022_008MA,B23022_009E,B23022_009EA,B23022_009M,B23022_009MA,B23022_010E,B23022_010EA,B23022_010M,B23022_010MA,B23022_011E,B23022_011EA,B23022_011M,B23022_011MA,B23022_012E,B23022_012EA,B23022_012M,B23022_012MA,B23022_013E,B23022_013EA,B23022_013M,B23022_013MA,B23022_014E,B23022_014EA,B23022_014M,B23022_014MA,B23022_015E,B23022_015EA,B23022_015M,B23022_015MA,B23022_016E,B23022_016EA,B23022_016M,B23022_016MA,B23022_017E,B23022_017EA,B23022_017M,B23022_017MA,B23022_018E,B23022_018EA,B23022_018M,B23022_018MA,B23022_019E,B23022_019EA,B23022_019M,B23022_019MA,B23022_020E,B23022_020EA,B23022_020M,B23022_020MA,B23022_021E,B23022_021EA,B23022_021M,B23022_021MA,B23022_022E,B23022_022EA,B23022_022M,B23022_022MA,B23022_023E,B23022_023EA,B23022_023M,B23022_023MA,B23022_024E,B23022_024EA,B23022_024M,B23022_024MA,B23022_025E,B23022_025EA,B23022_025M,B23022_025MA,B23022_026E,B23022_026EA,B23022_026M,B23022_026MA,B23022_027E,B23022_027EA,B23022_027M,B23022_027MA,B23022_028E,B23022_028EA,B23022_028M,B23022_028MA,B23022_029E,B23022_029EA,B23022_029M,B23022_029MA,B23022_030E,B23022_030EA,B23022_030M,B23022_030MA,B23022_031E,B23022_031EA,B23022_031M,B23022_031MA,B23022_032E,B23022_032EA,B23022_032M,B23022_032MA,B23022_033E,B23022_033EA,B23022_033M,B23022_033MA,B23022_034E,B23022_034EA,B23022_034M,B23022_034MA,B23022_035E,B23022_035EA,B23022_035M,B23022_035MA,B23022_036E,B23022_036EA,B23022_036M,B23022_036MA,B23022_037E,B23022_037EA,B23022_037M,B23022_037MA,B23022_038E,B23022_038EA,B23022_038M,B23022_038MA,B23022_039E,B23022_039EA,B23022_039M,B23022_039MA,B23022_040E,B23022_040EA,B23022_040M,B23022_040MA,B23022_041E,B23022_041EA,B23022_041M,B23022_041MA,B23022_042E,B23022_042EA,B23022_042M,B23022_042MA,B23022_043E,B23022_043EA,B23022_043M,B23022_043MA,B23022_044E,B23022_044EA,B23022_044M,B23022_044MA,B23022_045E,B23022_045EA,B23022_045M,B23022_045MA,B23022_046E,B23022_046EA,B23022_046M,B23022_046MA,B23022_047E,B23022_047EA,B23022_047M,B23022_047MA,B23022_048E,B23022_048EA,B23022_048M,B23022_048MA,B23022_049E,B23022_049EA,B23022_049M,B23022_049MA,GEO_ID,NAME,state
6516458,null,7195,null,3223531,null,7767,null,2525797,null,16639,null,2110920,null,17615,null,1729008,null,19839,null,39482,null,3603,null,97883,null,6842,null,101339,null,6135,null,71045,null,4989,null,72163,null,5351,null,337899,null,11520,null,145453,null,7888,null,7198,null,1316,null,35120,null,3587,null,44348,null,3673,null,43262,null,4531,null,62518,null,4827,null,76978,null,5174,null,16901,null,2846,null,1517,null,544,null,3687,null,948,null,11102,null,2084,null,9175,null,1577,null,34596,null,3443,null,697734,null,16281,null,3292927,null,8683,null,2304161,null,19070,null,1667501,null,14561,null,1375075,null,14556,null,31202,null,2934,null,75926,null,4540,null,77141,null,4891,null,53767,null,4470,null,54390,null,4347,null,509259,null,14044,null,257765,null,10108,null,14060,null,1827,null,46656,null,3744,null,67767,null,4545,null,52513,null,4216,null,70498,null,5240,null,127401,null,7365,null,30443,null,3038,null,3323,null,952,null,9609,null,1478,null,17947,null,2733,null,18293,null,2366,null,47786,null,3763,null,988766,null,15785,null,0400000US13,Georgia,13
849035,null,1852,null,439467,null,1471,null,371680,null,3530,null,302197,null,4689,null,260940,null,4599,null,6137,null,1340,null,11791,null,1731,null,10435,null,1772,null,7621,null,1498,null,5273,null,1131,null,58649,null,4090,null,30422,null,3140,null,2331,null,817,null,6102,null,1355,null,6562,null,1385,null,5072,null,1256,null,8160,null,1562,null,10834,null,1604,null,3104,null,784,null,164,null,157,null,576,null,285,null,1580,null,666,null,1547,null,685,null,3863,null,834,null,67787,null,3530,null,409568,null,1340,null,308839,null,4424,null,222980,null,4828,null,191021,null,5343,null,5428,null,1400,null,8931,null,1474,null,6897,null,1290,null,5213,null,1121,null,5490,null,1137,null,69426,null,3924,null,38171,null,2979,null,2638,null,778,null,6617,null,1242,null,8447,null,1574,null,6912,null,1568,null,6641,null,1303,null,16433,null,1830,null,5091,null,1181,null,198,null,186,null,1060,null,439,null,2722,null,825,null,1937,null,582,null,5425,null,1035,null,100729,null,4666,null,0400000US15,Hawaii,15
988096,null,2721,null,499029,null,2340,null,421593,null,3681,null,345582,null,4854,null,256746,null,5539,null,7175,null,1309,null,22599,null,2539,null,26344,null,3418,null,16136,null,2293,null,16582,null,2305,null,58031,null,3765,null,21922,null,2570,null,1204,null,566,null,7080,null,1476,null,8743,null,1497,null,9485,null,1369,null,9597,null,1581,null,17980,null,1736,null,3570,null,934,null,163,null,221,null,1513,null,704,null,1855,null,676,null,2549,null,717,null,8330,null,1184,null,77436,null,4178,null,489067,null,2520,null,363060,null,5039,null,223334,null,4879,null,178869,null,4878,null,4718,null,995,null,10246,null,1322,null,10862,null,1792,null,9679,null,1779,null,8960,null,1356,null,107138,null,4278,null,53348,null,3412,null,2409,null,721,null,11877,null,1811,null,12352,null,1637,null,11118,null,1729,null,16034,null,2399,null,32588,null,2753,null,9550,null,1302,null,988,null,446,null,2377,null,691,null,3825,null,919,null,5276,null,1179,null,10572,null,1676,null,126007,null,4389,null,0400000US16,Idaho,16
8498190,null,6517,null,4256881,null,5741,null,3476922,null,14383,null,2857709,null,16276,null,2303276,null,17226,null,60527,null,4330,null,142988,null,5884,null,147556,null,6811,null,105921,null,4956,null,97441,null,6400,null,498961,null,10951,null,218999,null,7744,null,12464,null,1768,null,49531,null,3753,null,70570,null,4348,null,62428,null,4009,null,84969,null,4344,null,120252,null,5353,null,28039,null,2869,null,3835,null,1421,null,8898,null,1717,null,15705,null,2235,null,15969,null,1798,null,47806,null,3117,null,779959,null,15482,null,4241309,null,4367,null,3135039,null,11368,null,2122118,null,16635,null,1752214,null,14582,null,33806,null,2742,null,106199,null,4923,null,97542,null,4276,null,66390,null,4319,null,65967,null,4287,null,810216,null,13985,null,431279,null,11040,null,23733,null,2549,null,80182,null,4410,null,97560,null,4612,null,82585,null,4573,null,94877,null,4917,null,202705,null,6752,null,56608,null,3827,null,5542,null,1214,null,18509,null,2048,null,29303,null,2692,null,29508,null,2521,null,63235,null,3993,null,1106270,null,11864,null,0400000US17,Illinois,17
4185269,null,5060,null,2095563,null,4099,null,1722517,null,9765,null,1423252,null,9615,null,1113285,null,10762,null,28085,null,2627,null,82952,null,4304,null,79408,null,4267,null,59510,null,3060,null,60012,null,3743,null,244545,null,8024,null,97799,null,5418,null,6736,null,1256,null,29013,null,3271,null,38745,null,3241,null,32617,null,2954,null,39635,null,2859,null,54720,null,3353,null,12120,null,1559,null,351,null,253,null,3976,null,751,null,7243,null,1462,null,9769,null,1476,null,21261,null,2120,null,373046,null,9144,null,2089706,null,3982,null,1551693,null,10947,null,1032848,null,10694,null,820142,null,10750,null,19760,null,2043,null,61556,null,3788,null,54738,null,3152,null,36352,null,2948,null,40300,null,3063,null,414364,null,9268,null,209299,null,6938,null,12686,null,1783,null,37928,null,2957,null,56237,null,3894,null,44993,null,3221,null,53221,null,3890,null,104481,null,5136,null,29878,null,3411,null,1947,null,688,null,9917,null,1472,null,15027,null,1615,null,13471,null,1728,null,34241,null,2625,null,538013,null,10738,null,0400000US18,Indiana,18
1937828,null,3160,null,976689,null,3025,null,864568,null,5305,null,714888,null,7013,null,595496,null,7030,null,12357,null,1332,null,32603,null,2701,null,31143,null,3006,null,20749,null,2348,null,22540,null,2629,null,110830,null,4778,null,44827,null,3317,null,4749,null,1101,null,11550,null,1738,null,16220,null,1949,null,16280,null,1831,null,17204,null,1906,null,38850,null,2861,null,9834,null,1353,null,798,null,404,null,4011,null,790,null,5570,null,1217,null,6381,null,1194,null,12256,null,1513,null,112121,null,5013,null,961139,null,2855,null,801362,null,5751,null,541291,null,6572,null,454068,null,6672,null,10884,null,1520,null,26971,null,2317,null,18550,null,2247,null,14974,null,1704,null,15844,null,2254,null,201579,null,5175,null,110902,null,4412,null,7571,null,1357,null,20649,null,2177,null,23637,null,1996,null,18831,null,2043,null,19989,null,1993,null,58492,null,3023,null,17425,null,1552,null,1607,null,536,null,5111,null,945,null,10269,null,1363,null,8667,null,1168,null,15413,null,1572,null,159777,null,5454,null,0400000US19,Iowa,19
1826388,null,2921,null,923643,null,2754,null,802167,null,4852,null,671113,null,6400,null,555519,null,6708,null,13394,null,2129,null,29623,null,2905,null,28858,null,2843,null,20563,null,2373,null,23156,null,2962,null,106052,null,5245,null,46395,null,3916,null,2699,null,789,null,10482,null,1767,null,13191,null,2067,null,14306,null,2035,null,18979,null,2187,null,25002,null,2449,null,6254,null,1105,null,191,null,176,null,2107,null,733,null,3258,null,763,null,4030,null,975,null,9162,null,1567,null,121476,null,4394,null,902745,null,2675,null,714745,null,6345,null,494037,null,6873,null,404514,null,7035,null,8526,null,1316,null,26680,null,2524,null,22879,null,2299,null,15602,null,2081,null,15836,null,1845,null,170445,null,5100,null,86168,null,4171,null,5618,null,1417,null,17046,null,2012,null,22581,null,2361,null,17541,null,1873,null,21491,null,2325,null,50263,null,3310,null,13642,null,2039,null,1989,null,705,null,4749,null,993,null,7854,null,1294,null,6784,null,1384,null,15245,null,2024,null,188000,null,6198,null,0400000US20,Kansas,20
2843740,null,3816,null,1413583,null,3998,null,1087231,null,8693,null,900456,null,8797,null,717504,null,10346,null,18517,null,2034,null,48105,null,3337,null,48046,null,3588,null,34520,null,2925,null,33764,null,3132,null,152585,null,6242,null,61994,null,4247,null,5468,null,1387,null,14474,null,1703,null,24576,null,3121,null,19145,null,2279,null,26928,null,2693,null,34190,null,2730,null,8860,null,1570,null,579,null,331,null,2189,null,678,null,2817,null,701,null,4584,null,1046,null,15161,null,1930,null,326352,null,9776,null,1430157,null,4130,null,982543,null,9461,null,688140,null,9550,null,551175,null,8348,null,13566,null,1844,null,36447,null,3244,null,34622,null,2935,null,26481,null,2645,null,25849,null,2595,null,241214,null,7469,null,122276,null,5496,null,6606,null,1140,null,22151,null,2240,null,31139,null,2982,null,23743,null,2358,null,35299,null,2874,null,53189,null,3676,null,14537,null,1928,null,918,null,368,null,4964,null,1202,null,7714,null,1596,null,7597,null,1368,null,17459,null,1940,null,447614,null,9689,null,0400000US21,Kentucky,21
2944135,null,4290,null,1445091,null,4140,null,1136131,null,8997,null,963751,null,9799,null,782773,null,11285,null,18262,null,2497,null,47397,null,3879,null,51771,null,3845,null,35698,null,3368,null,27850,null,2892,null,141143,null,6371,null,57072,null,4920,null,1753,null,559,null,15960,null,2455,null,18496,null,2215,null,19840,null,2422,null,28022,null,3218,null,31237,null,2780,null,9595,null,1543,null,788,null,450,null,2056,null,805,null,2850,null,833,null,3337,null,920,null,12611,null,1836,null,308960,null,8906,null,1499044,null,3269,null,1049699,null,9278,null,777763,null,10429,null,633332,null,10141,null,11241,null,1784,null,38095,null,3050,null,38380,null,3186,null,28459,null,3002,null,28256,null,3130,null,222802,null,8680,null,107992,null,5793,null,4884,null,966,null,18062,null,2317,null,30619,null,3058,null,24536,null,2773,null,36709,null,3586,null,49134,null,3483,null,14198,null,1566,null,1396,null,723,null,4441,null,1258,null,5939,null,1174,null,7042,null,1266,null,16118,null,1997,null,449345,null,9157,null,0400000US22,Louisiana,22
878385,null,1668,null,434197,null,1691,null,360888,null,3878,null,292389,null,4703,null,231606,null,5240,null,5237,null,1093,null,17074,null,2295,null,16063,null,1623,null,11985,null,1808,null,10424,null,1895,null,53004,null,2865,null,23381,null,2178,null,1511,null,585,null,4526,null,776,null,6717,null,1172,null,8220,null,1536,null,8649,null,1181,null,15495,null,1633,null,3397,null,708,null,558,null,467,null,851,null,366,null,1846,null,633,null,3163,null,765,null,5680,null,968,null,73309,null,3781,null,444188,null,1503,null,348170,null,4076,null,220007,null,5561,null,182426,null,5483,null,3869,null,949,null,9241,null,1186,null,10278,null,1497,null,8009,null,1336,null,6184,null,1194,null,103802,null,4494,null,54855,null,3196,null,1957,null,472,null,10671,null,1504,null,13740,null,1754,null,10476,null,1398,null,12103,null,1637,null,24361,null,1981,null,6094,null,986,null,679,null,319,null,1929,null,547,null,4324,null,873,null,4904,null,1130,null,6431,null,933,null,96018,null,3685,null,0400000US23,Maine,23
3821510,null,4447,null,1867400,null,3907,null,1559390,null,8296,null,1324770,null,9538,null,1114998,null,10105,null,22164,null,2432,null,55085,null,3980,null,46268,null,3319,null,41813,null,4332,null,44442,null,3565,null,187514,null,6299,null,75306,null,4801,null,5696,null,1248,null,17523,null,2076,null,26950,null,3071,null,28139,null,3264,null,33900,null,3339,null,47106,null,3209,null,11409,null,1851,null,789,null,367,null,2996,null,809,null,5520,null,1266,null,6833,null,1516,null,19559,null,2374,null,308010,null,8456,null,1954110,null,3412,null,1528258,null,11110,null,1126918,null,11288,null,936378,null,10762,null,17839,null,2331,null,63782,null,4320,null,41534,null,4021,null,32774,null,3313,null,34611,null,3849,null,314608,null,8325,null,161391,null,6275,null,10529,null,1419,null,33649,null,2929,null,35382,null,3475,null,30421,null,3347,null,43236,null,3628,null,86732,null,4691,null,21012,null,2175,null,1717,null,580,null,8777,null,1409,null,12274,null,1541,null,12838,null,2078,null,30114,null,2608,null,425852,null,10978,null,0400000US24,Maryland,24
4438018,null,4713,null,2191362,null,3523,null,1834027,null,9795,null,1504709,null,12030,null,1224041,null,11623,null,24728,null,2658,null,70884,null,3852,null,75074,null,4577,null,57581,null,3970,null,52401,null,4091,null,252230,null,8440,null,105913,null,5219,null,7062,null,1519,null,24120,null,2440,null,32988,null,3425,null,34595,null,3675,null,47552,null,3158,null,77088,null,3969,null,15595,null,1909,null,2156,null,811,null,8176,null,1636,null,8168,null,1399,null,14833,null,2040,null,28160,null,2372,null,357335,null,9872,null,2246656,null,3641,null,1761962,null,10099,null,1128673,null,10567,null,928726,null,11627,null,22135,null,2204,null,60817,null,4569,null,45084,null,3941,null,32795,null,2810,null,39116,null,3676,null,500965,null,9473,null,280865,null,8651,null,14957,null,1465,null,54751,null,4190,null,57255,null,4348,null,44838,null,3379,null,48299,null,3418,null,132324,null,5946,null,34232,null,3335,null,3264,null,809,null,15304,null,1745,null,19573,null,1921,null,21043,null,2172,null,38908,null,3189,null,484694,null,9784,null,0400000US25,Massachusetts,25
