C18108_001E,C18108_001EA,C18108_001M,C18108_001MA,C18108_002E,C18108_002EA,C18108_002M,C18108_002MA,C18108_003E,C18108_003EA,C18108_003M,C18108_003MA,C18108_004E,C18108_004EA,C18108_004M,C18108_004MA,C18108_005E,C18108_005EA,C18108_005M,C18108_005MA,C18108_006E,C18108_006EA,C18108_006M,C18108_006MA,C18108_007E,C18108_007EA,C18108_007M,C18108_007MA,C18108_008E,C18108_008EA,C18108_008M,C18108_008MA,C18108_009E,C18108_009EA,C18108_009M,C18108_009MA,C18108_010E,C18108_010EA,C18108_010M,C18108_010MA,C18108_011E,C18108_011EA,C18108_011M,C18108_011MA,C18108_012E,C18108_012EA,C18108_012M,C18108_012MA,C18108_013E,C18108_013EA,C18108_013M,C18108_013MA,GEO_ID,NAME,state
6188118,null,2269,null,1487977,null,2706,null,44923,null,4726,null,17871,null,2418,null,1425183,null,5363,null,3899384,null,4471,null,262538,null,7929,null,262221,null,9069,null,3374625,null,11989,null,800757,null,3312,null,141324,null,5098,null,196068,null,6135,null,463365,null,6533,null,0400000US47,Tennessee,47
24291561,null,5368,null,6877730,null,4035,null,205096,null,8239,null,71519,null,5565,null,6601115,null,10143,null,14974882,null,8529,null,802366,null,16120,null,687542,null,15822,null,13484974,null,22582,null,2438949,null,5336,null,421627,null,9655,null,593826,null,11844,null,1423496,null,12254,null,0400000US48,Texas,48
2755284,null,1757,null,868873,null,1478,null,19141,null,2026,null,7470,null,1453,null,842262,null,2900,null,1641565,null,3148,null,80119,null,4512,null,51149,null,3796,null,1510297,null,6484,null,244846,null,2185,null,39037,null,2353,null,47919,null,3300,null,157890,null,3677,null,0400000US49,Utah,49
615376,null,351,null,126482,null,786,null,6128,null,1229,null,1112,null,476,null,119242,null,1441,null,403446,null,956,null,26205,null,2163,null,20028,null,1909,null,357213,null,3149,null,85448,null,562,null,13329,null,1252,null,17089,null,1424,null,55030,null,1621,null,0400000US50,Vermont,50
7643783,null,8021,null,1842559,null,3194,null,49562,null,4009,null,15523,null,2080,null,1777474,null,5831,null,4882465,null,9817,null,250937,null,8203,null,189638,null,7480,null,4441890,null,13777,null,918759,null,3633,null,147476,null,5471,null,178639,null,5843,null,592644,null,7197,null,0400000US51,Virginia,51
6546149,null,3943,null,1569540,null,1467,null,43289,null,3760,null,15894,null,2667,null,1510357,null,4885,null,4195352,null,5191,null,242899,null,9762,null,194238,null,9527,null,3758215,null,12855,null,781257,null,2950,null,136329,null,4917,null,160915,null,5962,null,484013,null,6923,null,0400000US53,Washington,53
1793105,null,630,null,382883,null,2017,null,12571,null,1567,null,4058,null,1004,null,366254,null,2650,null,1134314,null,2190,null,99316,null,5135,null,95627,null,5236,null,939371,null,7024,null,275908,null,1471,null,52928,null,3255,null,71997,null,3225,null,150983,null,4535,null,0400000US54,West Virginia,54
5566055,null,937,null,1302837,null,1872,null,37528,null,3251,null,12473,null,1515,null,1252836,null,4319,null,3537397,null,2601,null,183061,null,5668,null,128818,null,5852,null,3225518,null,7918,null,725821,null,2056,null,117106,null,4058,null,121124,null,4612,null,487591,null,6374,null,0400000US55,Wisconsin,55
533716,null,1089,null,128421,null,1982,null,4431,null,1162,null,1445,null,649,null,122545,null,2200,null,341002,null,2275,null,24437,null,2781,null,13010,null,1819,null,303555,null,4122,null,64293,null,1639,null,12252,null,1555,null,13314,null,1522,null,38727,null,1928,null,0400000US56,Wyoming,56
3938846,null,691,null,963530,null,197,null,53448,null,3738,null,14046,null,1929,null,896036,null,3951,null,2422998,null,1911,null,220047,null,8155,null,219481,null,8238,null,1983470,null,10288,null,552318,null,1768,null,94289,null,3953,null,210676,null,5113,null,247353,null,4615,null,0400000US72,Puerto Rico,72
