C14003_001E,C14003_001EA,C14003_001M,C14003_001MA,C14003_002E,C14003_002EA,C14003_002M,C14003_002MA,C14003_003E,C14003_003EA,C14003_003M,C14003_003MA,C14003_004E,C14003_004EA,C14003_004M,C14003_004MA,C14003_005E,C14003_005EA,C14003_005M,C14003_005MA,C14003_006E,C14003_006EA,C14003_006M,C14003_006MA,C14003_007E,C14003_007EA,C14003_007M,C14003_007MA,C14003_008E,C14003_008EA,C14003_008M,C14003_008MA,C14003_009E,C14003_009EA,C14003_009M,C14003_009MA,C14003_010E,C14003_010EA,C14003_010M,C14003_010MA,C14003_011E,C14003_011EA,C14003_011M,C14003_011MA,C14003_012E,C14003_012EA,C14003_012M,C14003_012MA,C14003_013E,C14003_013EA,C14003_013M,C14003_013MA,C14003_014E,C14003_014EA,C14003_014M,C14003_014MA,C14003_015E,C14003_015EA,C14003_015M,C14003_015MA,C14003_016E,C14003_016EA,C14003_016M,C14003_016MA,C14003_017E,C14003_017EA,C14003_017M,C14003_017MA,C14003_018E,C14003_018EA,C14003_018M,C14003_018MA,C14003_019E,C14003_019EA,C14003_019M,C14003_019MA,C14003_020E,C14003_020EA,C14003_020M,C14003_020MA,C14003_021E,C14003_021EA,C14003_021M,C14003_021MA,C14003_022E,C14003_022EA,C14003_022M,C14003_022MA,C14003_023E,C14003_023EA,C14003_023M,C14003_023MA,C14003_024E,C14003_024EA,C14003_024M,C14003_024MA,C14003_025E,C14003_025EA,C14003_025M,C14003_025MA,C14003_026E,C14003_026EA,C14003_026M,C14003_026MA,C14003_027E,C14003_027EA,C14003_027M,C14003_027MA,C14003_028E,C14003_028EA,C14003_028M,C14003_028MA,GEO_ID,NAME,state
9379410,null,7260,null,2307124,null,18991,null,82542,null,4852,null,606488,null,10595,null,620052,null,10571,null,360487,null,5071,null,183965,null,8920,null,215202,null,9353,null,132262,null,7002,null,106126,null,4778,null,458431,null,16737,null,68908,null,4248,null,84058,null,5235,null,71908,null,4359,null,42111,null,3043,null,42740,null,8553,null,51607,null,5792,null,45953,null,4343,null,51146,null,3676,null,6613855,null,20064,null,143148,null,6146,null,25517,null,3415,null,7456,null,1568,null,20181,null,2612,null,93791,null,5560,null,428923,null,10734,null,1184681,null,11767,null,4710158,null,9923,null,0400000US13,Georgia,13
1242813,null,2614,null,235313,null,6280,null,8635,null,1426,null,58537,null,3339,null,59272,null,2906,null,34785,null,2410,null,16000,null,1644,null,21942,null,2399,null,20217,null,2437,null,15925,null,2308,null,80460,null,5599,null,12136,null,1765,null,12964,null,2229,null,18716,null,2519,null,9879,null,2324,null,4453,null,1186,null,8650,null,1909,null,7135,null,1342,null,6527,null,1272,null,927040,null,5598,null,15310,null,2116,null,2779,null,841,null,1803,null,867,null,3175,null,1707,null,10852,null,2043,null,60042,null,3265,null,162198,null,3592,null,670881,null,3352,null,0400000US15,Hawaii,15
1470944,null,2931,null,356333,null,6605,null,7278,null,1490,null,92292,null,3938,null,102358,null,3787,null,60810,null,1991,null,27119,null,2914,null,26716,null,3002,null,21497,null,2395,null,18263,null,2039,null,63223,null,4082,null,7904,null,1314,null,13827,null,1973,null,9561,null,1495,null,4912,null,1132,null,7841,null,1216,null,9037,null,1310,null,5238,null,1144,null,4903,null,1037,null,1051388,null,6466,null,33337,null,2378,null,7215,null,1590,null,1724,null,662,null,2832,null,835,null,16599,null,2400,null,75852,null,3344,null,179665,null,3251,null,734164,null,3247,null,0400000US16,Idaho,16
12378901,null,7310,null,2856829,null,20512,null,120148,null,5946,null,705807,null,12499,null,781133,null,12686,null,468907,null,4462,null,234199,null,8740,null,271786,null,7409,null,151726,null,6596,null,123123,null,5228,null,684765,null,17440,null,79206,null,4695,null,118242,null,6101,null,94069,null,4691,null,50619,null,3698,null,63856,null,5373,null,122398,null,7579,null,93049,null,5348,null,63326,null,3818,null,8837307,null,19027,null,161727,null,6170,null,30150,null,3612,null,13249,null,2447,null,19302,null,2112,null,93647,null,5315,null,512783,null,9701,null,1533930,null,9069,null,6472519,null,8146,null,0400000US17,Illinois,17
6159592,null,4880,null,1407136,null,13308,null,35150,null,2503,null,341667,null,7675,null,383373,null,8214,null,233544,null,3663,null,114533,null,3383,null,151885,null,6120,null,80340,null,4938,null,66644,null,4220,null,293263,null,9787,null,37867,null,2632,null,65737,null,3665,null,50851,null,3946,null,25057,null,2856,null,24465,null,2904,null,42300,null,4062,null,23506,null,3082,null,23480,null,2149,null,4459193,null,11280,null,107273,null,5128,null,24733,null,2679,null,6681,null,1453,null,10703,null,1634,null,49791,null,3429,null,260772,null,6862,null,738747,null,7044,null,3260493,null,6459,null,0400000US18,Indiana,18
2888178,null,3508,null,661003,null,8007,null,22978,null,1956,null,160865,null,4322,null,174005,null,4114,null,107121,null,2068,null,56215,null,3634,null,74765,null,4061,null,38058,null,2720,null,26996,null,2150,null,133083,null,6952,null,14535,null,1603,null,21503,null,2433,null,19948,null,1953,null,10984,null,1502,null,16223,null,2561,null,27802,null,4251,null,9710,null,1487,null,12378,null,1623,null,2094092,null,8237,null,41463,null,2955,null,7784,null,1455,null,2911,null,818,null,4343,null,895,null,20889,null,2405,null,122947,null,5237,null,326440,null,4592,null,1567315,null,3852,null,0400000US19,Iowa,19
2694037,null,2955,null,661003,null,9175,null,22010,null,2057,null,156465,null,5141,null,170562,null,5270,null,98749,null,2212,null,57429,null,2921,null,84940,null,4345,null,40675,null,3621,null,30173,null,2392,null,111982,null,7632,null,16299,null,2017,null,24510,null,2577,null,19167,null,2320,null,11891,null,1668,null,6061,null,1411,null,13362,null,2127,null,10569,null,1920,null,10123,null,1664,null,1921052,null,8187,null,41631,null,2932,null,8653,null,1629,null,3460,null,1071,null,4101,null,933,null,21381,null,2028,null,124312,null,4716,null,317617,null,5193,null,1399897,null,4029,null,0400000US20,Kansas,20
4138594,null,4416,null,902942,null,11688,null,35512,null,2390,null,229195,null,6660,null,244240,null,5625,null,146691,null,3023,null,71343,null,3914,null,87303,null,4899,null,52610,null,3969,null,36048,null,3100,null,157268,null,6671,null,17302,null,2101,null,32155,null,3015,null,30842,null,2965,null,17340,null,1968,null,13779,null,2220,null,19146,null,2556,null,12484,null,1909,null,14220,null,2093,null,3078384,null,9730,null,62074,null,3765,null,12753,null,1796,null,4864,null,1521,null,8724,null,1760,null,38810,null,3640,null,189188,null,6589,null,506667,null,5606,null,2255304,null,5482,null,0400000US21,Kentucky,21
4300130,null,5010,null,951173,null,12536,null,43552,null,4162,null,242627,null,7469,null,240069,null,7203,null,149830,null,3326,null,78674,null,4210,null,109638,null,6155,null,53482,null,3561,null,33301,null,3391,null,233825,null,8757,null,28900,null,2879,null,60328,null,3560,null,59067,null,4345,null,30046,null,2598,null,13329,null,2121,null,17604,null,3153,null,13548,null,1748,null,11003,null,1779,null,3115132,null,11457,null,54169,null,3724,null,9605,null,1911,null,3689,null,984,null,8567,null,1548,null,42827,null,3800,null,210677,null,7142,null,553687,null,7286,null,2231911,null,4905,null,0400000US22,Louisiana,22
1276993,null,2132,null,245035,null,4902,null,4516,null,889,null,57720,null,2527,null,69948,null,2691,null,44049,null,1505,null,20986,null,1970,null,23284,null,2359,null,12250,null,1820,null,12282,null,1644,null,57634,null,4084,null,7658,null,1406,null,8435,null,1535,null,6869,null,1475,null,7221,null,1280,null,7408,null,1591,null,10465,null,1930,null,3391,null,842,null,6187,null,1217,null,974324,null,4833,null,17879,null,1945,null,3270,null,911,null,1162,null,558,null,1524,null,604,null,10730,null,1330,null,48896,null,2735,null,131727,null,2236,null,759136,null,2318,null,0400000US23,Maine,23
5465758,null,4744,null,1201078,null,13393,null,33776,null,3204,null,279982,null,7922,null,319013,null,7522,null,194027,null,3540,null,103846,null,4712,null,113857,null,6296,null,81197,null,5468,null,75380,null,4584,null,324541,null,10908,null,40217,null,3141,null,58631,null,4704,null,55216,null,3932,null,34698,null,2870,null,24138,null,3564,null,37938,null,4051,null,38194,null,3625,null,35509,null,3160,null,3940139,null,11491,null,71846,null,3847,null,13653,null,2127,null,6757,null,1553,null,8886,null,1528,null,42826,null,3204,null,228712,null,6093,null,631671,null,7240,null,2935788,null,5382,null,0400000US24,Maryland,24
6362726,null,5121,null,1239883,null,11667,null,40747,null,3105,null,330607,null,7461,null,343515,null,6238,null,209089,null,3203,null,89100,null,5043,null,117353,null,5625,null,57533,null,3957,null,51939,null,3562,null,489979,null,13156,null,52742,null,3763,null,52950,null,3855,null,44749,null,3626,null,37934,null,2699,null,83940,null,5427,null,110539,null,6280,null,66647,null,4932,null,40478,null,2992,null,4632864,null,12376,null,60552,null,4266,null,15335,null,1976,null,4849,null,1289,null,8950,null,1783,null,36053,null,3228,null,233277,null,7644,null,725476,null,6058,null,3548372,null,5573,null,0400000US25,Massachusetts,25
9608269,null,5705,null,2345365,null,16048,null,79700,null,4436,null,528951,null,9089,null,595512,null,9437,null,378304,null,3907,null,208117,null,5148,null,274165,null,7548,null,147307,null,6115,null,133309,null,5944,null,368925,null,12855,null,42388,null,2744,null,72452,null,4701,null,68673,null,5055,null,33130,null,2988,null,28203,null,3074,null,45196,null,3974,null,38621,null,3485,null,40262,null,3289,null,6893979,null,14241,null,131948,null,4183,null,24733,null,2653,null,12330,null,1901,null,17993,null,2014,null,76810,null,3887,null,364789,null,8099,null,1013783,null,8047,null,5251593,null,7371,null,0400000US26,Michigan,26
5052803,null,4244,null,1136159,null,9783,null,40889,null,2773,null,277612,null,5607,null,297367,null,5264,null,189417,null,2252,null,97672,null,3454,null,119714,null,5094,null,65409,null,3780,null,48079,null,3441,null,237794,null,9307,null,28946,null,1883,null,43409,null,3160,null,39770,null,2823,null,18206,null,1756,null,23227,null,2920,null,40093,null,4207,null,23347,null,2516,null,20796,null,1927,null,3678850,null,10206,null,78793,null,3477,null,17308,null,2098,null,6342,null,1072,null,6462,null,1222,null,33316,null,2766,null,208107,null,5426,null,612142,null,5910,null,2716380,null,5610,null,0400000US27,Minnesota,27
2813754,null,4892,null,692692,null,10367,null,28355,null,3239,null,176876,null,6190,null,180024,null,5393,null,106684,null,2352,null,65677,null,5087,null,73382,null,4503,null,34328,null,3885,null,27366,null,2771,null,109549,null,6467,null,13670,null,1721,null,24284,null,2448,null,21949,null,2421,null,12992,null,1652,null,9158,null,2332,null,10830,null,2384,null,9545,null,1658,null,7121,null,1704,null,2011513,null,9009,null,40044,null,2937,null,11007,null,1907,null,4395,null,1352,null,6340,null,1285,null,29042,null,3411,null,133183,null,6606,null,342185,null,6892,null,1445317,null,6287,null,0400000US28,Mississippi,28
5751055,null,5478,null,1229952,null,14051,null,43413,null,3340,null,300996,null,6907,null,333956,null,7024,null,207344,null,3546,null,101848,null,4065,null,115583,null,6181,null,73809,null,5051,null,53003,null,3679,null,313306,null,9546,null,30720,null,2319,null,61055,null,4311,null,55719,null,3945,null,29371,null,2791,null,25588,null,3077,null,49842,null,4408,null,36433,null,4515,null,24578,null,2214,null,4207797,null,13386,null,93438,null,5189,null,18827,null,2582,null,6952,null,1269,null,12233,null,1812,null,45677,null,3004,null,256931,null,7504,null,672614,null,6406,null,3101125,null,5861,null,0400000US29,Missouri,29
937374,null,1846,null,216048,null,4597,null,5710,null,1128,null,50150,null,2683,null,53693,null,2776,null,35022,null,1436,null,22266,null,3178,null,26591,null,2564,null,14008,null,2241,null,8608,null,1350,null,29532,null,3421,null,5461,null,1315,null,6335,null,1292,null,5795,null,1459,null,2394,null,683,null,2412,null,1152,null,2351,null,956,null,2511,null,764,null,2273,null,1011,null,691794,null,4328,null,12138,null,1527,null,3928,null,896,null,1328,null,595,null,1987,null,549,null,7968,null,1383,null,43017,null,2657,null,101366,null,3280,null,520062,null,2694,null,0400000US30,Montana,30
1715308,null,2995,null,399303,null,6780,null,13501,null,1977,null,101059,null,3950,null,98190,null,3991,null,64145,null,1855,null,33024,null,2673,null,46064,null,3031,null,24863,null,2128,null,18457,null,2037,null,87094,null,5804,null,11906,null,1619,null,19074,null,2177,null,14904,null,1928,null,7378,null,1202,null,8103,null,2248,null,13166,null,2616,null,7550,null,1231,null,5013,null,1100,null,1228911,null,5634,null,27400,null,2160,null,5299,null,1056,null,1288,null,534,null,1844,null,559,null,13567,null,1944,null,82166,null,3529,null,206834,null,3773,null,890513,null,3739,null,0400000US31,Nebraska,31
2523952,null,4107,null,587134,null,8666,null,16908,null,2374,null,162046,null,5323,null,172425,null,5307,null,99633,null,3134,null,32905,null,2881,null,42968,null,3204,null,32246,null,3317,null,28003,null,2582,null,72967,null,5190,null,9316,null,1625,null,14269,null,2095,null,9319,null,1657,null,4496,null,1239,null,4678,null,1433,null,7223,null,1396,null,10451,null,1609,null,13215,null,2135,null,1863851,null,9007,null,56957,null,3925,null,10859,null,1896,null,2816,null,1061,null,6861,null,1715,null,27795,null,2239,null,114239,null,3574,null,345984,null,4392,null,1298340,null,4033,null,0400000US32,Nevada,32
1284528,null,2040,null,258723,null,6590,null,6605,null,1328,null,61803,null,3571,null,75068,null,3403,null,47814,null,1456,null,23567,null,2155,null,21148,null,2531,null,11355,null,1873,null,11363,null,1791,null,74529,null,5699,null,12117,null,1633,null,10697,null,1730,null,8037,null,1557,null,6086,null,1364,null,9752,null,1385,null,15076,null,2531,null,5787,null,1349,null,6977,null,1218,null,951276,null,5341,null,15920,null,2034,null,3081,null,933,null,894,null,471,null,1214,null,600,null,8784,null,1659,null,54118,null,2952,null,129897,null,2605,null,737368,null,2340,null,0400000US33,New Hampshire,33
8381877,null,7025,null,1797675,null,14589,null,72843,null,3820,null,459894,null,7796,null,502622,null,9226,null,303165,null,3353,null,143924,null,4206,null,164748,null,5613,null,79937,null,5063,null,70542,null,4002,null,448213,null,11837,null,77573,null,4054,null,80914,null,4507,null,62524,null,4243,null,41392,null,2693,null,34344,null,3380,null,68446,null,4477,null,41884,null,3411,null,41136,null,3430,null,6135989,null,12810,null,78739,null,4700,null,19857,null,2852,null,9668,null,1932,null,11087,null,1580,null,46741,null,3048,null,298094,null,7859,null,986915,null,6462,null,4684888,null,5499,null,0400000US34,New Jersey,34
1919855,null,3106,null,487188,null,8708,null,18561,null,2457,null,124574,null,5202,null,120703,null,5075,null,72486,null,3390,null,38298,null,3791,null,44894,null,3683,null,34860,null,3428,null,32812,null,3341,null,60646,null,3993,null,6705,null,1317,null,11045,null,1639,null,11782,null,1906,null,7974,null,1466,null,4917,null,1486,null,5447,null,1395,null,6707,null,1261,null,6069,null,1110,null,1372021,null,7903,null,34708,null,3116,null,7683,null,1665,null,2314,null,872,null,6223,null,1461,null,19714,null,2409,null,90907,null,4078,null,232439,null,5057,null,978033,null,5624,null,0400000US35,New Mexico,35
18802603,null,8444,null,3785298,null,22405,null,145381,null,6360,null,940462,null,11493,null,1038502,null,12764,null,657526,null,6601,null,316120,null,7033,null,375622,null,10847,null,174695,null,7652,null,136990,null,5910,null,1255296,null,20094,null,133193,null,5528,null,193886,null,7017,null,172889,null,6682,null,102850,null,4955,null,147248,null,6913,null,243217,null,9030,null,152226,null,6845,null,109787,null,5591,null,13762009,null,19127,null,201080,null,7494,null,40150,null,3976,null,26099,null,3326,null,31588,null,2760,null,121980,null,5575,null,717418,null,9850,null,2319246,null,11179,null,10304448,null,9816,null,0400000US36,New York,36
8991090,null,6460,null,2097707,null,17857,null,59289,null,4267,null,531798,null,8737,null,543941,null,10028,null,323478,null,4492,null,165676,null,7634,null,216162,null,7639,null,132920,null,6335,null,124443,null,5686,null,382824,null,13494,null,63709,null,3318,null,72645,null,5035,null,60915,null,4261,null,31468,null,2865,null,40852,null,6847,null,44939,null,4180,null,32346,null,3831,null,35950,null,3020,null,6510559,null,16629,null,141273,null,6164,null,29831,null,3012,null,9621,null,2008,null,15846,null,1998,null,81243,null,5578,null,408157,null,11357,null,1067797,null,10594,null,4756791,null,9711,null,0400000US37,North Carolina,37
619888,null,1596,null,142069,null,3735,null,3315,null,738,null,29274,null,1835,null,33236,null,1877,null,21469,null,866,null,16556,null,1931,null,24179,null,1941,null,9232,null,1491,null,4808,null,896,null,19462,null,2682,null,1706,null,449,null,3766,null,970,null,3858,null,950,null,1484,null,494,null,2395,null,1090,null,3011,null,1029,null,1640,null,714,null,1602,null,630,null,458357,null,3630,null,10572,null,1127,null,2566,null,719,null,1641,null,498,null,1886,null,529,null,4968,null,1041,null,34571,null,2682,null,73080,null,2600,null,329073,null,2017,null,0400000US38,North Dakota,38
11103982,null,7171,null,2450057,null,17736,null,79024,null,4445,null,582783,null,10143,null,640843,null,10178,null,409151,null,4323,null,198100,null,8072,null,256737,null,7751,null,158778,null,6940,null,124641,null,5413,null,560594,null,13610,null,61042,null,3803,null,113639,null,5938,null,101818,null,5385,null,58524,null,3601,null,60103,null,7187,null,70053,null,5513,null,50959,null,3807,null,44456,null,3254,null,8093331,null,17145,null,158550,null,5589,null,40176,null,3621,null,15111,null,2242,null,14855,null,2175,null,80623,null,4751,null,424502,null,8840,null,1262161,null,8470,null,6097353,null,8137,null,0400000US39,Ohio,39
3522232,null,3761,null,851467,null,10191,null,32464,null,2496,null,219200,null,6332,null,222357,null,5988,null,133135,null,3125,null,67864,null,4389,null,91109,null,5110,null,50399,null,3841,null,34939,null,2908,null,116206,null,6891,null,10872,null,1647,null,23428,null,3046,null,21391,null,2533,null,12579,null,1716,null,8673,null,1539,null,15705,null,2399,null,10973,null,1517,null,12585,null,1796,null,2554559,null,9712,null,63828,null,3337,null,7833,null,1524,null,3532,null,900,null,5722,null,1168,null,34067,null,2866,null,171690,null,5530,null,440826,null,6065,null,1827061,null,6168,null,0400000US40,Oklahoma,40
3679172,null,4235,null,807013,null,10230,null,19178,null,2620,null,189298,null,5443,null,215935,null,5493,null,130659,null,2451,null,63420,null,3747,null,83755,null,5068,null,59104,null,4162,null,45664,null,3406,null,144995,null,8774,null,24258,null,2040,null,30619,null,3043,null,23435,null,2725,null,10897,null,1892,null,11544,null,2597,null,17139,null,2845,null,12698,null,1918,null,14405,null,1872,null,2727164,null,9912,null,54937,null,3506,null,15059,null,2049,null,4875,null,1461,null,7175,null,1389,null,30947,null,2665,null,159244,null,4917,null,454388,null,6149,null,2000539,null,5703,null,0400000US41,Oregon,41
12159552,null,5952,null,2320564,null,15431,null,67141,null,3655,null,572382,null,11579,null,650098,null,9523,null,422147,null,5202,null,202110,null,7834,null,211508,null,7087,null,102084,null,4701,null,93094,null,4877,null,792092,null,14878,null,83044,null,3936,null,132950,null,5737,null,112471,null,4612,null,66702,null,3827,null,104856,null,6167,null,147594,null,9539,null,76409,null,5605,null,68066,null,3800,null,9046896,null,16380,null,148417,null,5026,null,36985,null,3096,null,15898,null,2297,null,19411,null,2435,null,84885,null,5066,null,471820,null,8753,null,1354329,null,7450,null,6915151,null,7555,null,0400000US42,Pennsylvania,42
1019915,null,2148,null,206880,null,5653,null,5683,null,1536,null,48041,null,2930,null,57342,null,2988,null,35209,null,1039,null,17396,null,2035,null,22292,null,2414,null,12288,null,1935,null,8629,null,1342,null,68340,null,4406,null,7752,null,1276,null,8114,null,1421,null,8141,null,1662,null,4553,null,983,null,13110,null,1781,null,15160,null,1862,null,5436,null,1231,null,6074,null,1231,null,744695,null,4878,null,13441,null,1858,null,2571,null,954,null,542,null,341,null,2080,null,745,null,7284,null,1172,null,35639,null,2666,null,115260,null,2696,null,567878,null,2100,null,0400000US44,Rhode Island,44
4373749,null,4657,null,988044,null,12189,null,35993,null,3632,null,250958,null,6619,null,257954,null,7153,null,159508,null,2757,null,84053,null,4521,null,90138,null,5113,null,58878,null,4336,null,50562,null,3800,null,179425,null,8305,null,28784,null,2687,null,31978,null,3025,null,28316,null,2817,null,16711,null,1881,null,20096,null,3083,null,22905,null,3427,null,14248,null,2308,null,16387,null,2286,null,3206280,null,10672,null,58854,null,3327,null,13544,null,1948,null,3707,null,1160,null,6614,null,1427,null,43199,null,3871,null,201104,null,7380,null,519082,null,7049,null,2360176,null,6707,null,0400000US45,South Carolina,45
