B18106_001E,B18106_001EA,B18106_001M,B18106_001MA,B18106_002E,B18106_002EA,B18106_002M,B18106_002MA,B18106_003E,B18106_003EA,B18106_003M,B18106_003MA,B18106_004E,B18106_004EA,B18106_004M,B18106_004MA,B18106_005E,B18106_005EA,B18106_005M,B18106_005MA,B18106_006E,B18106_006EA,B18106_006M,B18106_006MA,B18106_007E,B18106_007EA,B18106_007M,B18106_007MA,B18106_008E,B18106_008EA,B18106_008M,B18106_008MA,B18106_009E,B18106_009EA,B18106_009M,B18106_009MA,B18106_010E,B18106_010EA,B18106_010M,B18106_010MA,B18106_011E,B18106_011EA,B18106_011M,B18106_011MA,B18106_012E,B18106_012EA,B18106_012M,B18106_012MA,B18106_013E,B18106_013EA,B18106_013M,B18106_013MA,B18106_014E,B18106_014EA,B18106_014M,B18106_014MA,B18106_015E,B18106_015EA,B18106_015M,B18106_015MA,B18106_016E,B18106_016EA,B18106_016M,B18106_016MA,B18106_017E,B18106_017EA,B18106_017M,B18106_017MA,B18106_018E,B18106_018EA,B18106_018M,B18106_018MA,B18106_019E,B18106_019EA,B18106_019M,B18106_019MA,B18106_020E,B18106_020EA,B18106_020M,B18106_020MA,B18106_021E,B18106_021EA,B18106_021M,B18106_021MA,B18106_022E,B18106_022EA,B18106_022M,B18106_022MA,B18106_023E,B18106_023EA,B18106_023M,B18106_023MA,B18106_024E,B18106_024EA,B18106_024M,B18106_024MA,B18106_025E,B18106_025EA,B18106_025M,B18106_025MA,B18106_026E,B18106_026EA,B18106_026M,B18106_026MA,B18106_027E,B18106_027EA,B18106_027M,B18106_027MA,B18106_028E,B18106_028EA,B18106_028M,B18106_028MA,B18106_029E,B18106_029EA,B18106_029M,B18106_029MA,B18106_030E,B18106_030EA,B18106_030M,B18106_030MA,B18106_031E,B18106_031EA,B18106_031M,B18106_031MA,B18106_032E,B18106_032EA,B18106_032M,B18106_032MA,B18106_033E,B18106_033EA,B18106_033M,B18106_033MA,GEO_ID,NAME,state
8849878,null,8088,null,4263850,null,9305,null,937512,null,4848,null,11952,null,1880,null,925560,null,4841,null,1113763,null,6901,null,10213,null,2074,null,1103550,null,6721,null,1802165,null,8709,null,39069,null,3739,null,1763096,null,9815,null,263014,null,2925,null,12688,null,1514,null,250326,null,2760,null,147396,null,2705,null,17142,null,1879,null,130254,null,2832,null,4586028,null,8714,null,893778,null,4177,null,6092,null,1061,null,887686,null,4403,null,1152794,null,7803,null,7461,null,1708,null,1145333,null,7859,null,1974789,null,4472,null,45982,null,3408,null,1928807,null,4913,null,311395,null,2981,null,20314,null,2269,null,291081,null,3477,null,253272,null,2946,null,45084,null,3277,null,208188,null,4556,null,0400000US13,Georgia,13
1143103,null,4917,null,559568,null,4107,null,102853,null,1846,null,462,null,276,null,102391,null,1811,null,138473,null,3222,null,1006,null,610,null,137467,null,3243,null,240049,null,2386,null,4445,null,1109,null,235604,null,2431,null,41881,null,575,null,1723,null,670,null,40158,null,783,null,36312,null,1207,null,4196,null,821,null,32116,null,1301,null,583535,null,3157,null,96645,null,1241,null,601,null,365,null,96044,null,1388,null,135036,null,1778,null,588,null,446,null,134448,null,1826,null,249432,null,2252,null,3409,null,879,null,246023,null,2286,null,47937,null,808,null,1256,null,545,null,46681,null,909,null,54485,null,1554,null,7433,null,1410,null,47052,null,1941,null,0400000US15,Hawaii,15
1397187,null,2126,null,695590,null,2648,null,151779,null,1880,null,1330,null,478,null,150449,null,1938,null,181043,null,2146,null,1436,null,619,null,179607,null,2308,null,280216,null,1888,null,6656,null,1320,null,273560,null,2201,null,49187,null,1070,null,1486,null,528,null,47701,null,1107,null,33365,null,765,null,3255,null,665,null,30110,null,1040,null,701597,null,2552,null,143017,null,1775,null,658,null,388,null,142359,null,1783,null,179023,null,1795,null,1150,null,669,null,177873,null,1730,null,283702,null,1733,null,6528,null,1343,null,277174,null,2076,null,51167,null,961,null,2093,null,513,null,49074,null,1043,null,44688,null,1168,null,5485,null,1306,null,39203,null,1542,null,0400000US16,Idaho,16
11827038,null,3561,null,5785953,null,5520,null,1162030,null,2863,null,10002,null,1599,null,1152028,null,3383,null,1522283,null,4165,null,11283,null,2275,null,1511000,null,4654,null,2463496,null,4862,null,43103,null,3334,null,2420393,null,6086,null,375843,null,1718,null,13155,null,1522,null,362688,null,2406,null,262301,null,2144,null,27431,null,2113,null,234870,null,2967,null,6041085,null,4769,null,1113691,null,2360,null,5868,null,1092,null,1107823,null,2534,null,1504804,null,3313,null,11023,null,2262,null,1493781,null,4133,null,2543388,null,4423,null,58710,null,3869,null,2484678,null,5479,null,449823,null,2370,null,20469,null,2003,null,429354,null,3094,null,429379,null,3331,null,59270,null,3132,null,370109,null,4583,null,0400000US17,Illinois,17
5872449,null,2637,null,2872686,null,4890,null,581387,null,2463,null,6507,null,1337,null,574880,null,2772,null,729688,null,3928,null,4380,null,1045,null,725308,null,3919,null,1228861,null,4192,null,25142,null,2245,null,1203719,null,4500,null,197789,null,1377,null,6723,null,1159,null,191066,null,1803,null,134961,null,1494,null,15325,null,1511,null,119636,null,1880,null,2999763,null,4639,null,557572,null,2583,null,3566,null,878,null,554006,null,2769,null,727129,null,3347,null,4719,null,1225,null,722410,null,3545,null,1263601,null,3963,null,34511,null,2966,null,1229090,null,4578,null,231448,null,1549,null,10150,null,1468,null,221298,null,2051,null,220013,null,2525,null,26320,null,2496,null,193693,null,3275,null,0400000US18,Indiana,18
2758067,null,1947,null,1358343,null,3871,null,259855,null,2245,null,2837,null,763,null,257018,null,2415,null,346654,null,2829,null,2501,null,749,null,344153,null,3034,null,573869,null,2841,null,11254,null,1751,null,562615,null,3347,null,100068,null,1197,null,4130,null,937,null,95938,null,1472,null,77897,null,1187,null,6175,null,1010,null,71722,null,1520,null,1399724,null,3603,null,248363,null,2011,null,1481,null,497,null,246882,null,2037,null,336752,null,2800,null,1329,null,458,null,335423,null,2875,null,577971,null,2280,null,8782,null,1377,null,569189,null,2524,null,113595,null,1030,null,4521,null,1027,null,109074,null,1485,null,123043,null,1627,null,11172,null,1275,null,111871,null,1762,null,0400000US19,Iowa,19
2552177,null,3366,null,1256316,null,3838,null,253314,null,2250,null,2387,null,710,null,250927,null,2366,null,332063,null,3069,null,2652,null,856,null,329411,null,3018,null,522613,null,2694,null,10239,null,1420,null,512374,null,2966,null,84221,null,1499,null,3635,null,844,null,80586,null,1745,null,64105,null,1412,null,6467,null,1184,null,57638,null,1671,null,1295861,null,3219,null,242830,null,1796,null,1839,null,596,null,240991,null,1812,null,324425,null,2132,null,2427,null,919,null,321998,null,2468,null,534892,null,2153,null,13142,null,1621,null,521750,null,2636,null,95658,null,1601,null,3588,null,705,null,92070,null,1638,null,98056,null,1832,null,13386,null,1508,null,84670,null,2090,null,0400000US20,Kansas,20
3935199,null,3086,null,1905634,null,4821,null,370797,null,3549,null,5369,null,1353,null,365428,null,3581,null,472044,null,2992,null,6032,null,1419,null,466012,null,2928,null,829670,null,3103,null,26914,null,2380,null,802756,null,3943,null,142605,null,1763,null,7263,null,1366,null,135342,null,2006,null,90518,null,1408,null,12229,null,1637,null,78289,null,1985,null,2029565,null,5050,null,354044,null,3539,null,2022,null,696,null,352022,null,3651,null,481801,null,2959,null,4921,null,1129,null,476880,null,3080,null,882707,null,2666,null,29915,null,3243,null,852792,null,3918,null,167203,null,1465,null,10350,null,1505,null,156853,null,2087,null,143810,null,1851,null,23137,null,1917,null,120673,null,2967,null,0400000US21,Kentucky,21
4072994,null,3215,null,1949879,null,6368,null,409049,null,3228,null,4177,null,856,null,404872,null,3400,null,513533,null,5104,null,6046,null,1479,null,507487,null,5244,null,804648,null,5255,null,21570,null,2171,null,783078,null,5390,null,134107,null,1503,null,8957,null,1212,null,125150,null,1698,null,88542,null,1749,null,14284,null,1598,null,74258,null,1860,null,2123115,null,6098,null,392819,null,2824,null,2405,null,860,null,390414,null,2823,null,541063,null,3351,null,4942,null,1249,null,536121,null,3416,null,885271,null,3861,null,28686,null,2667,null,856585,null,4157,null,163107,null,1985,null,11433,null,1703,null,151674,null,2722,null,140855,null,2222,null,28463,null,2394,null,112392,null,2880,null,0400000US22,Louisiana,22
1229543,null,1430,null,596169,null,1851,null,101312,null,1198,null,824,null,363,null,100488,null,1235,null,130906,null,1566,null,1237,null,488,null,129669,null,1760,null,277529,null,1138,null,7206,null,1087,null,270323,null,1500,null,50574,null,474,null,2389,null,587,null,48185,null,714,null,35848,null,599,null,4289,null,964,null,31559,null,1193,null,633374,null,1795,null,97767,null,1248,null,1032,null,476,null,96735,null,1331,null,133389,null,1145,null,1545,null,701,null,131844,null,1397,null,291995,null,1294,null,7047,null,1251,null,284948,null,1896,null,56074,null,554,null,1810,null,639,null,54264,null,805,null,54149,null,829,null,7448,null,1093,null,46701,null,1399,null,0400000US23,Maine,23
5210309,null,3980,null,2497022,null,4685,null,495957,null,2226,null,5349,null,1403,null,490608,null,2610,null,618981,null,3705,null,4214,null,1253,null,614767,null,3855,null,1099744,null,3538,null,17575,null,2183,null,1082169,null,4423,null,170747,null,1582,null,5646,null,1040,null,165101,null,1843,null,111593,null,1417,null,10920,null,1442,null,100673,null,1945,null,2713287,null,4195,null,472623,null,2076,null,3161,null,847,null,469462,null,2099,null,637634,null,2874,null,4184,null,1271,null,633450,null,3111,null,1217980,null,3272,null,21237,null,2772,null,1196743,null,4013,null,204048,null,1873,null,7871,null,1199,null,196177,null,2136,null,181002,null,3331,null,25765,null,2317,null,155237,null,3967,null,0400000US24,Maryland,24
6111371,null,1779,null,2954470,null,3437,null,534061,null,2073,null,6351,null,1246,null,527710,null,2430,null,743787,null,2166,null,5798,null,1459,null,737989,null,2604,null,1324380,null,2774,null,24035,null,2681,null,1300345,null,3685,null,202345,null,1401,null,5634,null,1233,null,196711,null,1769,null,149897,null,1635,null,13938,null,2069,null,135959,null,2461,null,3156901,null,3593,null,512100,null,2027,null,4041,null,982,null,508059,null,2231,null,756477,null,2153,null,5329,null,1354,null,751148,null,2533,null,1398958,null,2442,null,27195,null,3116,null,1371763,null,3667,null,242359,null,1437,null,8688,null,1214,null,233671,null,1737,null,247007,null,2967,null,32281,null,2859,null,214726,null,3479,null,0400000US25,Massachusetts,25
9219371,null,2559,null,4497393,null,4230,null,884120,null,2343,null,10942,null,1448,null,873178,null,2806,null,1078170,null,2726,null,11171,null,1721,null,1066999,null,3282,null,1979456,null,3822,null,53225,null,3528,null,1926231,null,5450,null,328603,null,1903,null,11382,null,1299,null,317221,null,2274,null,227044,null,1772,null,24347,null,3156,null,202697,null,3656,null,4721978,null,3673,null,843179,null,2270,null,5994,null,1100,null,837185,null,2593,null,1080084,null,3009,null,10291,null,1522,null,1069793,null,3432,null,2065500,null,3188,null,66365,null,4821,null,1999135,null,5696,null,378349,null,1662,null,17073,null,1788,null,361276,null,2440,null,354866,null,2483,null,54063,null,3341,null,300803,null,3926,null,0400000US26,Michigan,26
4834680,null,1824,null,2395342,null,3147,null,457529,null,2068,null,6069,null,1284,null,451460,null,2468,null,610411,null,2923,null,3663,null,887,null,606748,null,3057,null,1050313,null,2700,null,19566,null,2196,null,1030747,null,3358,null,162147,null,1197,null,4596,null,876,null,157551,null,1342,null,114942,null,1289,null,9349,null,1444,null,105593,null,1632,null,2439338,null,2715,null,436027,null,1769,null,3300,null,651,null,432727,null,1876,null,599015,null,2307,null,2945,null,813,null,596070,null,2331,null,1052192,null,2346,null,18571,null,2414,null,1033621,null,3093,null,177026,null,1911,null,5943,null,896,null,171083,null,1964,null,175078,null,2295,null,17564,null,2099,null,157514,null,2776,null,0400000US27,Minnesota,27
2659494,null,3444,null,1270946,null,6100,null,278207,null,3657,null,3054,null,982,null,275153,null,3758,null,332282,null,4453,null,2782,null,880,null,329500,null,4414,null,512362,null,4448,null,19145,null,2425,null,493217,null,4860,null,90083,null,2008,null,6427,null,1208,null,83656,null,2112,null,58012,null,1893,null,10273,null,1509,null,47739,null,1856,null,1388548,null,5365,null,265664,null,3022,null,3555,null,1071,null,262109,null,3038,null,347378,null,3229,null,3381,null,1208,null,343997,null,3293,null,567027,null,2979,null,21305,null,2181,null,545722,null,3339,null,109779,null,1983,null,7580,null,1227,null,102199,null,1928,null,98700,null,2232,null,19320,null,2127,null,79380,null,2399,null,0400000US28,Mississippi,28
5467378,null,3201,null,2647988,null,4676,null,518505,null,2873,null,5212,null,1199,null,513293,null,3174,null,663718,null,3278,null,6790,null,1321,null,656928,null,3568,null,1129038,null,3337,null,33234,null,2737,null,1095804,null,3959,null,197275,null,1462,null,8818,null,1282,null,188457,null,1977,null,139452,null,1471,null,14173,null,1508,null,125279,null,2112,null,2819390,null,4553,null,504298,null,2649,null,3224,null,792,null,501074,null,2787,null,677537,null,2804,null,6207,null,1410,null,671330,null,3045,null,1193530,null,2507,null,39080,null,3077,null,1154450,null,4173,null,228567,null,2122,null,13674,null,2000,null,214893,null,2813,null,215458,null,2531,null,31034,null,2456,null,184424,null,3220,null,0400000US29,Missouri,29
896662,null,1764,null,444111,null,2427,null,81455,null,1856,null,654,null,369,null,80801,null,1840,null,109895,null,1897,null,1662,null,911,null,108233,null,1983,null,190674,null,2014,null,3245,null,768,null,187429,null,2111,null,35716,null,603,null,672,null,308,null,35044,null,608,null,26371,null,512,null,3292,null,806,null,23079,null,956,null,452551,null,2704,null,78032,null,1746,null,170,null,198,null,77862,null,1744,null,106848,null,1765,null,831,null,444,null,106017,null,1857,null,195480,null,1585,null,3633,null,876,null,191847,null,1831,null,37585,null,599,null,811,null,326,null,36774,null,672,null,34606,null,773,null,3810,null,845,null,30796,null,861,null,0400000US30,Montana,30
1628856,null,2074,null,805047,null,3461,null,159730,null,1864,null,1611,null,648,null,158119,null,2040,null,216326,null,2295,null,1004,null,566,null,215322,null,2311,null,330679,null,2515,null,5186,null,946,null,325493,null,2427,null,55455,null,1201,null,1775,null,519,null,53680,null,1262,null,42857,null,1080,null,3740,null,788,null,39117,null,1326,null,823809,null,2963,null,151122,null,1522,null,664,null,246,null,150458,null,1457,null,209443,null,1929,null,1658,null,812,null,207785,null,2292,null,334727,null,2054,null,6210,null,1227,null,328517,null,2345,null,61682,null,1013,null,1670,null,514,null,60012,null,975,null,66835,null,1603,null,7048,null,1121,null,59787,null,1788,null,0400000US31,Nebraska,31
2407727,null,2497,null,1215945,null,3380,null,246229,null,2460,null,2126,null,831,null,244103,null,2606,null,310362,null,2332,null,2005,null,852,null,308357,null,2558,null,517463,null,2919,null,10602,null,1591,null,506861,null,3057,null,85403,null,861,null,2925,null,753,null,82478,null,1152,null,56488,null,764,null,6833,null,1336,null,49655,null,1462,null,1191782,null,2374,null,233368,null,2284,null,1563,null,719,null,231805,null,2355,null,293643,null,1982,null,1892,null,829,null,291751,null,2131,null,503835,null,2137,null,11073,null,1779,null,492762,null,2498,null,91262,null,1272,null,3636,null,812,null,87626,null,1464,null,69674,null,1273,null,10096,null,1379,null,59578,null,1747,null,0400000US32,Nevada,32
1234168,null,1053,null,607665,null,1394,null,110763,null,992,null,622,null,375,null,110141,null,1029,null,137709,null,1257,null,1073,null,718,null,136636,null,1492,null,284032,null,1369,null,4489,null,1181,null,279543,null,1646,null,44338,null,575,null,1002,null,480,null,43336,null,748,null,30823,null,533,null,3276,null,1235,null,27547,null,1327,null,626503,null,1421,null,103456,null,935,null,729,null,424,null,102727,null,1057,null,138957,null,948,null,1076,null,545,null,137881,null,1190,null,290070,null,1350,null,5565,null,1226,null,284505,null,1745,null,48582,null,703,null,1649,null,779,null,46933,null,1047,null,45438,null,1035,null,5575,null,1007,null,39863,null,1368,null,0400000US33,New Hampshire,33
8027677,null,2341,null,3901402,null,4021,null,763123,null,2033,null,10575,null,1637,null,752548,null,2469,null,922771,null,3068,null,8211,null,1525,null,914560,null,3539,null,1744379,null,3335,null,25949,null,2505,null,1718430,null,3820,null,272706,null,1866,null,10495,null,1573,null,262211,null,2541,null,198423,null,1912,null,22153,null,2240,null,176270,null,2884,null,4126275,null,3666,null,726303,null,2056,null,5333,null,1049,null,720970,null,2430,null,903621,null,2726,null,5463,null,1079,null,898158,null,2788,null,1842007,null,2237,null,37773,null,3148,null,1804234,null,3766,null,328038,null,1627,null,14489,null,1580,null,313549,null,2065,null,326306,null,2228,null,46843,null,3202,null,279463,null,3131,null,0400000US34,New Jersey,34
1826040,null,3467,null,887683,null,3905,null,181677,null,2945,null,1679,null,669,null,179998,null,3068,null,232605,null,3487,null,2713,null,1202,null,229892,null,3600,null,358432,null,3435,null,9511,null,1490,null,348921,null,3848,null,66498,null,1305,null,2937,null,779,null,63561,null,1576,null,48471,null,1479,null,6118,null,1324,null,42353,null,1665,null,938357,null,3915,null,182631,null,2881,null,1260,null,625,null,181371,null,2900,null,229309,null,2800,null,2959,null,1190,null,226350,null,2748,null,383028,null,2877,null,9665,null,1240,null,373363,null,3032,null,75995,null,1718,null,3956,null,916,null,72039,null,1854,null,67394,null,1612,null,11433,null,1757,null,55961,null,2408,null,0400000US35,New Mexico,35
18045993,null,3237,null,8692090,null,6533,null,1631024,null,4893,null,17970,null,1840,null,1613054,null,5358,null,2228956,null,4481,null,19306,null,2869,null,2209650,null,4892,null,3787665,null,4794,null,75329,null,5087,null,3712336,null,7244,null,600362,null,2260,null,27973,null,2462,null,572389,null,3125,null,444083,null,2659,null,48432,null,3105,null,395651,null,3597,null,9353903,null,5823,null,1564483,null,2773,null,11122,null,1419,null,1553361,null,3231,null,2258223,null,3561,null,12130,null,2135,null,2246093,null,3725,null,4063069,null,4255,null,85653,null,4527,null,3977416,null,5901,null,742182,null,2361,null,30220,null,2263,null,711962,null,2942,null,725946,null,3643,null,126247,null,4347,null,599699,null,5073,null,0400000US36,New York,36
8495224,null,5230,null,4074778,null,6138,null,829050,null,5102,null,8039,null,1387,null,821011,null,5235,null,1009205,null,6837,null,11552,null,2200,null,997653,null,6806,null,1752877,null,5722,null,43381,null,4003,null,1709496,null,6969,null,293611,null,2543,null,14091,null,1509,null,279520,null,2958,null,190035,null,2418,null,20818,null,2154,null,169217,null,2942,null,4420446,null,5486,null,788060,null,4815,null,5380,null,1308,null,782680,null,4865,null,1058149,null,4368,null,7523,null,1935,null,1050626,null,4717,null,1918498,null,4753,null,55136,null,4202,null,1863362,null,6122,null,353560,null,2699,null,19518,null,1995,null,334042,null,3201,null,302179,null,3127,null,50802,null,3094,null,251377,null,4206,null,0400000US37,North Carolina,37
587533,null,1395,null,291941,null,2103,null,50813,null,979,null,277,null,184,null,50536,null,977,null,84110,null,1701,null,247,null,202,null,83863,null,1669,null,118824,null,1333,null,1925,null,503,null,116899,null,1439,null,20945,null,374,null,680,null,312,null,20265,null,480,null,17249,null,394,null,1552,null,401,null,15697,null,446,null,295592,null,1736,null,47869,null,1118,null,61,null,74,null,47808,null,1108,null,78933,null,1609,null,424,null,349,null,78509,null,1645,null,118694,null,1185,null,2350,null,757,null,116344,null,1435,null,23441,null,598,null,624,null,304,null,22817,null,682,null,26655,null,745,null,2322,null,634,null,24333,null,845,null,0400000US38,North Dakota,38
