B17006_001E,B17006_001EA,B17006_001M,B17006_001MA,B17006_002E,B17006_002EA,B17006_002M,B17006_002MA,B17006_003E,B17006_003EA,B17006_003M,B17006_003MA,B17006_004E,B17006_004EA,B17006_004M,B17006_004MA,B17006_005E,B17006_005EA,B17006_005M,B17006_005MA,B17006_006E,B17006_006EA,B17006_006M,B17006_006MA,B17006_007E,B17006_007EA,B17006_007M,B17006_007MA,B17006_008E,B17006_008EA,B17006_008M,B17006_008MA,B17006_009E,B17006_009EA,B17006_009M,B17006_009MA,B17006_010E,B17006_010EA,B17006_010M,B17006_010MA,B17006_011E,B17006_011EA,B17006_011M,B17006_011MA,B17006_012E,B17006_012EA,B17006_012M,B17006_012MA,B17006_013E,B17006_013EA,B17006_013M,B17006_013MA,B17006_014E,B17006_014EA,B17006_014M,B17006_014MA,B17006_015E,B17006_015EA,B17006_015M,B17006_015MA,B17006_016E,B17006_016EA,B17006_016M,B17006_016MA,B17006_017E,B17006_017EA,B17006_017M,B17006_017MA,B17006_018E,B17006_018EA,B17006_018M,B17006_018MA,B17006_019E,B17006_019EA,B17006_019M,B17006_019MA,B17006_020E,B17006_020EA,B17006_020M,B17006_020MA,B17006_021E,B17006_021EA,B17006_021M,B17006_021MA,B17006_022E,B17006_022EA,B17006_022M,B17006_022MA,B17006_023E,B17006_023EA,B17006_023M,B17006_023MA,B17006_024E,B17006_024EA,B17006_024M,B17006_024MA,B17006_025E,B17006_025EA,B17006_025M,B17006_025MA,B17006_026E,B17006_026EA,B17006_026M,B17006_026MA,B17006_027E,B17006_027EA,B17006_027M,B17006_027MA,B17006_028E,B17006_028EA,B17006_028M,B17006_028MA,B17006_029E,B17006_029EA,B17006_029M,B17006_029MA,GEO_ID,NAME,state
1057324,null,4273,null,255444,null,10779,null,70185,null,7722,null,26034,null,3527,null,4404,null,1183,null,39747,null,5431,null,185259,null,10834,null,19229,null,3533,null,8050,null,2005,null,1280,null,676,null,9899,null,2398,null,166030,null,10698,null,56410,null,4239,null,9184,null,1814,null,100436,null,7747,null,801880,null,10841,null,583381,null,13298,null,164467,null,5756,null,31162,null,2885,null,387752,null,9755,null,218499,null,11580,null,58077,null,6363,null,15089,null,2954,null,3123,null,1054,null,39865,null,5404,null,160422,null,10179,null,35356,null,3319,null,8929,null,1881,null,116137,null,8017,null,0400000US45,South Carolina,45
190848,null,1982,null,34671,null,4084,null,11233,null,3025,null,4082,null,1279,null,573,null,329,null,6578,null,2051,null,23438,null,3242,null,5186,null,1600,null,1618,null,646,null,172,null,213,null,3396,null,1239,null,18252,null,3266,null,7001,null,1278,null,818,null,412,null,10433,null,2476,null,156177,null,4445,null,125417,null,4166,null,36766,null,1952,null,6017,null,780,null,82634,null,3335,null,30760,null,3335,null,7177,null,1566,null,2390,null,975,null,305,null,254,null,4482,null,1093,null,23583,null,3335,null,6152,null,1498,null,1286,null,667,null,16145,null,2489,null,0400000US46,South Dakota,46
1458814,null,5323,null,342574,null,13284,null,108185,null,8379,null,38849,null,4047,null,5355,null,1151,null,63981,null,6005,null,234389,null,11457,null,29162,null,5461,null,9224,null,2276,null,1760,null,666,null,18178,null,3878,null,205227,null,11322,null,74092,null,5314,null,11801,null,2010,null,119334,null,8057,null,1116240,null,12787,null,842634,null,12884,null,225996,null,6614,null,46245,null,3673,null,570393,null,9816,null,273606,null,12071,null,68964,null,6494,null,18731,null,2824,null,4682,null,1106,null,45551,null,4478,null,204642,null,10505,null,48832,null,3976,null,10127,null,1923,null,145683,null,8468,null,0400000US47,Tennessee,47
6776185,null,8887,null,1639551,null,31311,null,658443,null,22941,null,232969,null,9448,null,36507,null,3894,null,388967,null,16686,null,981108,null,27019,null,114266,null,10637,null,45418,null,6189,null,6653,null,1413,null,62195,null,6616,null,866842,null,27070,null,291220,null,11513,null,56209,null,4666,null,519413,null,18900,null,5136634,null,32328,null,3897193,null,38170,null,1144565,null,18037,null,215061,null,8166,null,2537567,null,26864,null,1239441,null,27889,null,318259,null,15260,null,93402,null,6428,null,18091,null,2535,null,206766,null,11032,null,921182,null,27521,null,229552,null,11079,null,50363,null,3961,null,641267,null,21216,null,0400000US48,Texas,48
857848,null,2995,null,102309,null,8426,null,52165,null,6140,null,19710,null,2936,null,3570,null,956,null,28885,null,4286,null,50144,null,6685,null,6853,null,2245,null,1502,null,729,null,285,null,302,null,5066,null,1843,null,43291,null,6303,null,13672,null,2527,null,1878,null,754,null,27741,null,4595,null,755539,null,9095,null,655736,null,10753,null,206199,null,5090,null,41070,null,3029,null,408467,null,7520,null,99803,null,7358,null,31080,null,4109,null,8449,null,2001,null,1803,null,791,null,20828,null,3139,null,68723,null,6026,null,18776,null,3028,null,3045,null,942,null,46902,null,4229,null,0400000US49,Utah,49
123520,null,1179,null,15821,null,2240,null,4603,null,1375,null,1462,null,607,null,479,null,296,null,2662,null,831,null,11218,null,1820,null,1324,null,468,null,611,null,352,null,0,null,211,null,713,null,359,null,9894,null,1743,null,3876,null,785,null,559,null,277,null,5459,null,1218,null,107699,null,2413,null,83067,null,2942,null,20475,null,1353,null,3417,null,653,null,59175,null,2401,null,24632,null,2117,null,8008,null,1474,null,1707,null,616,null,230,null,178,null,6071,null,1171,null,16624,null,1959,null,2992,null,728,null,831,null,353,null,12801,null,1722,null,0400000US50,Vermont,50
1808871,null,4877,null,246276,null,14535,null,70663,null,9162,null,23515,null,3920,null,4760,null,1323,null,42388,null,5548,null,175613,null,9434,null,20441,null,4438,null,9087,null,2717,null,2006,null,931,null,9348,null,2415,null,155172,null,8923,null,49207,null,3942,null,10062,null,1754,null,95903,null,7012,null,1562595,null,14758,null,1205945,null,14619,null,346166,null,7406,null,68214,null,4428,null,791565,null,10516,null,356650,null,13719,null,95441,null,7049,null,29620,null,3514,null,5503,null,1520,null,60318,null,5481,null,261209,null,11745,null,56245,null,4402,null,12741,null,2287,null,192223,null,9268,null,0400000US51,Virginia,51
1537467,null,3964,null,243075,null,13199,null,84029,null,8053,null,28075,null,3573,null,5076,null,1075,null,50878,null,5781,null,159046,null,10096,null,24282,null,4448,null,7220,null,1848,null,1340,null,629,null,15722,null,3235,null,134764,null,9993,null,44514,null,4153,null,7108,null,1660,null,83142,null,7228,null,1294392,null,13446,null,1015448,null,14495,null,297181,null,5908,null,55936,null,3314,null,662331,null,11308,null,278944,null,9569,null,90092,null,7387,null,23926,null,3488,null,3928,null,1020,null,62238,null,5979,null,188852,null,8059,null,40872,null,3938,null,8395,null,1903,null,139585,null,6548,null,0400000US53,Washington,53
374365,null,2919,null,87565,null,5339,null,30883,null,3372,null,8943,null,1598,null,1347,null,530,null,20593,null,2902,null,56682,null,4607,null,8312,null,2147,null,2677,null,1136,null,507,null,384,null,5128,null,1596,null,48370,null,4353,null,16709,null,2251,null,3225,null,1010,null,28436,null,3103,null,286800,null,5063,null,231279,null,5970,null,64180,null,2734,null,12082,null,1896,null,155017,null,5461,null,55521,null,4657,null,17898,null,2908,null,4373,null,1280,null,983,null,533,null,12542,null,2289,null,37623,null,4148,null,7695,null,1889,null,3020,null,1109,null,26908,null,2920,null,0400000US54,West Virginia,54
1277652,null,3525,null,208496,null,9777,null,61663,null,5150,null,20354,null,2436,null,3344,null,865,null,37965,null,3528,null,146833,null,8161,null,21113,null,3225,null,7225,null,1824,null,780,null,385,null,13108,null,2394,null,125720,null,7415,null,42214,null,3104,null,8710,null,1478,null,74796,null,6117,null,1069156,null,9835,null,843001,null,11930,null,231469,null,4616,null,43336,null,2733,null,568196,null,9955,null,226155,null,8750,null,72455,null,6506,null,19538,null,2470,null,4155,null,1101,null,48762,null,4927,null,153700,null,7090,null,35053,null,3092,null,8403,null,1647,null,110244,null,5369,null,0400000US55,Wisconsin,55
126015,null,2197,null,15167,null,3062,null,6594,null,2099,null,2628,null,1026,null,104,null,85,null,3862,null,1448,null,8573,null,2241,null,1402,null,919,null,144,null,134,null,100,null,139,null,1158,null,845,null,7171,null,2079,null,2791,null,995,null,376,null,313,null,4004,null,1431,null,110848,null,3434,null,86629,null,4243,null,27330,null,2012,null,6781,null,1236,null,52518,null,3182,null,24219,null,3050,null,10026,null,1868,null,3245,null,1007,null,653,null,363,null,6128,null,1384,null,14193,null,2543,null,2757,null,837,null,791,null,404,null,10645,null,2299,null,0400000US56,Wyoming,56
947313,null,3035,null,538828,null,9833,null,183147,null,7935,null,43080,null,3337,null,8361,null,1265,null,131706,null,6974,null,355681,null,10442,null,55743,null,5390,null,20551,null,2608,null,2679,null,859,null,32513,null,4029,null,299938,null,8732,null,75205,null,4530,null,15909,null,1941,null,208824,null,7226,null,408485,null,9960,null,286917,null,10265,null,66735,null,4744,null,13507,null,1930,null,206675,null,8175,null,121568,null,7030,null,25519,null,3653,null,6995,null,1831,null,1500,null,509,null,17024,null,2696,null,96049,null,6816,null,17962,null,2578,null,3969,null,991,null,74118,null,5648,null,0400000US72,Puerto Rico,72
