B24041_001E,B24041_001EA,B24041_001M,B24041_001MA,B24041_002E,B24041_002EA,B24041_002M,B24041_002MA,B24041_003E,B24041_003EA,B24041_003M,B24041_003MA,B24041_004E,B24041_004EA,B24041_004M,B24041_004MA,B24041_005E,B24041_005EA,B24041_005M,B24041_005MA,B24041_006E,B24041_006EA,B24041_006M,B24041_006MA,B24041_007E,B24041_007EA,B24041_007M,B24041_007MA,B24041_008E,B24041_008EA,B24041_008M,B24041_008MA,B24041_009E,B24041_009EA,B24041_009M,B24041_009MA,B24041_010E,B24041_010EA,B24041_010M,B24041_010MA,B24041_011E,B24041_011EA,B24041_011M,B24041_011MA,B24041_012E,B24041_012EA,B24041_012M,B24041_012MA,B24041_013E,B24041_013EA,B24041_013M,B24041_013MA,B24041_014E,B24041_014EA,B24041_014M,B24041_014MA,B24041_015E,B24041_015EA,B24041_015M,B24041_015MA,B24041_016E,B24041_016EA,B24041_016M,B24041_016MA,B24041_017E,B24041_017EA,B24041_017M,B24041_017MA,B24041_018E,B24041_018EA,B24041_018M,B24041_018MA,B24041_019E,B24041_019EA,B24041_019M,B24041_019MA,B24041_020E,B24041_020EA,B24041_020M,B24041_020MA,B24041_021E,B24041_021EA,B24041_021M,B24041_021MA,B24041_022E,B24041_022EA,B24041_022M,B24041_022MA,B24041_023E,B24041_023EA,B24041_023M,B24041_023MA,B24041_024E,B24041_024EA,B24041_024M,B24041_024MA,B24041_025E,B24041_025EA,B24041_025M,B24041_025MA,B24041_026E,B24041_026EA,B24041_026M,B24041_026MA,B24041_027E,B24041_027EA,B24041_027M,B24041_027MA,GEO_ID,NAME,state
38713,null,316,null,29014,null,1225,null,27825,null,1645,null,46419,null,3139,null,33716,null,1391,null,39505,null,887,null,41067,null,1608,null,30199,null,873,null,43751,null,1325,null,42525,null,1130,null,50135,null,3151,null,56978,null,3115,null,45397,null,1744,null,48568,null,1044,null,39389,null,1675,null,49004,null,1217,null,61498,null,1894,null,74924,null,16383,null,30024,null,1274,null,39240,null,606,null,43754,null,1006,null,34979,null,753,null,23590,null,951,null,29499,null,1818,null,21977,null,1033,null,29410,null,867,null,43430,null,1160,null,0400000US13,Georgia,13
40018,null,811,null,23968,null,7332,null,23183,null,7516,null,39324,null,37384,null,48345,null,2710,null,41473,null,7856,null,39214,null,2819,null,30439,null,1837,null,42035,null,3445,null,40994,null,2117,null,50903,null,6960,null,50649,null,13867,null,41650,null,3292,null,46979,null,3428,null,37509,null,3602,null,43732,null,4558,null,58109,null,3370,null,27128,null,19722,null,31747,null,2042,null,42653,null,1186,null,45387,null,1704,null,39698,null,1587,null,31389,null,858,null,32546,null,2730,null,31120,null,949,null,32588,null,6255,null,53360,null,3909,null,0400000US15,Hawaii,15
35431,null,593,null,32249,null,2568,null,30992,null,2669,null,56652,null,17786,null,38240,null,1626,null,38385,null,1642,null,38765,null,1816,null,28462,null,1619,null,45090,null,5072,null,41528,null,5603,null,50330,null,4825,null,37470,null,2802,null,36183,null,2583,null,37373,null,3273,null,32152,null,7501,null,42500,null,3557,null,53978,null,4549,null,23363,null,4433,null,29918,null,2726,null,34782,null,1840,null,39138,null,2393,null,31492,null,1942,null,20479,null,2220,null,31264,null,1877,null,19014,null,1392,null,27188,null,2025,null,42585,null,2486,null,0400000US16,Idaho,16
43539,null,342,null,38387,null,1460,null,36374,null,2395,null,52080,null,6128,null,50014,null,1091,null,44971,null,939,null,46852,null,1717,null,32955,null,795,null,48262,null,619,null,45939,null,1221,null,69194,null,1895,null,54099,null,2580,null,51325,null,1063,null,54481,null,1791,null,41581,null,2030,null,51775,null,1204,null,64448,null,1923,null,67542,null,6673,null,31330,null,1604,null,41971,null,512,null,46765,null,1017,null,38593,null,620,null,26117,null,1035,null,36098,null,2683,null,23941,null,785,null,33079,null,1072,null,58485,null,966,null,0400000US17,Illinois,17
38503,null,244,null,39241,null,1578,null,36523,null,2488,null,48244,null,2128,null,39602,null,1099,null,42672,null,1058,null,41972,null,1505,null,29279,null,769,null,44928,null,1212,null,43067,null,1215,null,53332,null,5230,null,41398,null,1833,null,40215,null,907,null,41091,null,1141,null,38223,null,1880,null,42149,null,1367,null,51596,null,1288,null,56793,null,7051,null,30468,null,1282,null,37613,null,553,null,40286,null,798,null,35274,null,1009,null,22367,null,995,null,32398,null,2529,null,20234,null,969,null,32828,null,1228,null,41667,null,1067,null,0400000US18,Indiana,18
37887,null,350,null,35696,null,2074,null,34753,null,2470,null,49235,null,9082,null,38948,null,1014,null,39038,null,628,null,39937,null,1390,null,29015,null,1191,null,48324,null,1316,null,45473,null,2304,null,59137,null,2487,null,41673,null,4415,null,41937,null,1252,null,42447,null,1306,null,36108,null,5251,null,40162,null,1415,null,47695,null,2019,null,48150,null,29204,null,28757,null,2002,null,36553,null,700,null,42163,null,1006,null,31815,null,778,null,22925,null,1120,null,30390,null,3933,null,21138,null,1008,null,31493,null,1771,null,49485,null,1091,null,0400000US19,Iowa,19
38194,null,385,null,32134,null,1380,null,29283,null,1709,null,42120,null,5466,null,38614,null,1756,null,41219,null,1585,null,41142,null,1591,null,28959,null,950,null,48017,null,1261,null,46211,null,2217,null,58401,null,5553,null,52095,null,2877,null,41595,null,2078,null,42721,null,2531,null,38451,null,3812,null,48365,null,1707,null,60888,null,2438,null,68679,null,17618,null,29944,null,2250,null,37468,null,835,null,39468,null,632,null,33682,null,2148,null,23206,null,1014,null,30273,null,3945,null,21620,null,2426,null,30725,null,1429,null,42215,null,1528,null,0400000US20,Kansas,20
36060,null,432,null,38337,null,1944,null,25415,null,2274,null,52268,null,2889,null,37321,null,1669,null,41379,null,851,null,39918,null,2377,null,26285,null,1212,null,43269,null,1898,null,42354,null,1972,null,47329,null,3583,null,40205,null,3557,null,38192,null,1300,null,39210,null,1520,null,33472,null,2774,null,36761,null,2136,null,48599,null,1254,null,43621,null,15371,null,26133,null,1452,null,36527,null,677,null,41186,null,739,null,33202,null,1064,null,20739,null,1133,null,28004,null,2908,null,19335,null,1045,null,29094,null,1023,null,39360,null,1191,null,0400000US21,Kentucky,21
37126,null,476,null,52742,null,3699,null,29897,null,4307,null,59322,null,1685,null,41047,null,1649,null,49319,null,952,null,39473,null,2059,null,26571,null,1397,null,43795,null,2334,null,43430,null,2614,null,44979,null,4181,null,39315,null,3471,null,37205,null,1381,null,37978,null,1908,null,35976,null,2070,null,41020,null,2070,null,49491,null,1538,null,49144,null,20577,null,29601,null,1920,null,35363,null,1092,null,39485,null,728,null,31409,null,1169,null,21644,null,1269,null,29450,null,3392,null,19381,null,909,null,29678,null,1549,null,40071,null,1629,null,0400000US22,Louisiana,22
37812,null,550,null,28095,null,2276,null,27777,null,2174,null,240129,null,352411,null,37158,null,2090,null,42953,null,1817,null,40721,null,2261,null,30962,null,1383,null,44607,null,3026,null,41788,null,2698,null,50703,null,3993,null,39623,null,5337,null,40358,null,2619,null,41519,null,3447,null,37745,null,5149,null,44395,null,4786,null,52854,null,5124,null,228158,null,320212,null,28479,null,1810,null,36721,null,1260,null,39572,null,2050,null,34938,null,1492,null,24859,null,1975,null,32041,null,8092,null,23336,null,2163,null,29475,null,1125,null,44993,null,1998,null,0400000US23,Maine,23
50438,null,344,null,36426,null,4153,null,35117,null,3451,null,49645,null,9413,null,47715,null,1633,null,53247,null,2457,null,46726,null,2746,null,35539,null,1108,null,50140,null,1179,null,47770,null,2387,null,69753,null,4359,null,60269,null,3568,null,51650,null,1447,null,52440,null,2276,null,49600,null,3046,null,63672,null,1353,null,74737,null,1703,null,59593,null,9245,null,37369,null,1670,null,47604,null,734,null,51503,null,1059,null,43279,null,1486,null,28373,null,1130,null,38766,null,2223,null,24885,null,1738,null,40012,null,1758,null,71325,null,1903,null,0400000US24,Maryland,24
50669,null,359,null,32050,null,19849,null,26220,null,8335,null,59250,null,9314,null,51893,null,1115,null,55938,null,2251,null,52687,null,2388,null,40367,null,874,null,51285,null,1286,null,48608,null,1095,null,69065,null,3285,null,60453,null,2451,null,59876,null,1292,null,62537,null,1728,null,49175,null,1883,null,66129,null,2720,null,77587,null,2295,null,75938,null,11116,null,38487,null,1417,null,48583,null,552,null,51692,null,966,null,46027,null,1138,null,31541,null,1006,null,40069,null,2096,null,29594,null,1327,null,34428,null,1614,null,61046,null,1428,null,0400000US25,Massachusetts,25
41231,null,278,null,28557,null,2510,null,25104,null,1913,null,51486,null,3931,null,40568,null,1035,null,49635,null,652,null,44050,null,1250,null,29018,null,708,null,47862,null,1009,null,44281,null,1108,null,62942,null,2771,null,49999,null,1759,null,41415,null,1194,null,43917,null,1739,null,34329,null,2683,null,46863,null,1508,null,58354,null,1307,null,60714,null,28151,null,31637,null,1306,null,41401,null,756,null,49042,null,1032,null,37411,null,934,null,23062,null,794,null,31802,null,1689,null,20852,null,777,null,30745,null,1140,null,52556,null,1120,null,0400000US26,Michigan,26
43167,null,381,null,35733,null,2284,null,33919,null,2507,null,63475,null,4719,null,45420,null,1780,null,45998,null,1055,null,47056,null,1879,null,34902,null,1017,null,48626,null,719,null,47340,null,1273,null,58893,null,1659,null,48535,null,1612,null,49135,null,1554,null,51605,null,2323,null,41493,null,3235,null,52082,null,1529,null,60451,null,1979,null,73936,null,23821,null,35171,null,1492,null,41231,null,585,null,46663,null,1157,null,38728,null,693,null,27048,null,1134,null,36167,null,2585,null,24166,null,1132,null,35360,null,1331,null,52182,null,1254,null,0400000US27,Minnesota,27
32236,null,454,null,32786,null,3705,null,26514,null,2796,null,59085,null,10921,null,32370,null,1423,null,33366,null,1721,null,37286,null,3543,null,26585,null,1227,null,41503,null,1651,null,42290,null,1874,null,37662,null,5421,null,37315,null,4043,null,34034,null,2595,null,36178,null,3034,null,30076,null,1887,null,37836,null,2091,null,50476,null,4104,null,44901,null,42660,null,28198,null,1908,null,33848,null,1048,null,34645,null,1152,null,32907,null,1777,null,22519,null,1798,null,29852,null,2600,null,19445,null,1936,null,27658,null,1725,null,35618,null,1636,null,0400000US28,Mississippi,28
37226,null,357,null,31290,null,1641,null,29331,null,1592,null,44009,null,2157,null,41518,null,2067,null,39612,null,635,null,40097,null,1992,null,28627,null,740,null,46009,null,1518,null,42468,null,1863,null,57032,null,2567,null,46184,null,2832,null,40665,null,1106,null,42527,null,1455,null,36252,null,1398,null,43394,null,1702,null,53054,null,1837,null,44876,null,17469,null,30367,null,1351,null,36280,null,781,null,38908,null,640,null,33457,null,1058,null,22995,null,995,null,31029,null,2316,null,20915,null,1078,null,29352,null,1019,null,38593,null,887,null,0400000US29,Missouri,29
33989,null,1088,null,36930,null,3515,null,29651,null,2713,null,68160,null,5268,null,40088,null,1752,null,33548,null,2541,null,36924,null,2383,null,25930,null,1996,null,47929,null,3419,null,48071,null,3409,null,46404,null,11581,null,34593,null,5720,null,33230,null,2350,null,33849,null,2664,null,30899,null,4103,null,40561,null,2476,null,45032,null,3698,null,-666666666,-,0,**,32153,null,6975,null,31992,null,975,null,39808,null,3206,null,29472,null,1297,null,19713,null,1651,null,28391,null,1198,null,18577,null,1184,null,30065,null,2847,null,40977,null,2446,null,0400000US30,Montana,30
35703,null,470,null,29778,null,1143,null,29305,null,1041,null,36929,null,5197,null,37543,null,1672,null,34485,null,1252,null,39336,null,1314,null,28099,null,1191,null,51256,null,1745,null,50241,null,1775,null,57909,null,4726,null,38505,null,2086,null,40308,null,1721,null,40531,null,1609,null,37300,null,6518,null,40318,null,2344,null,53421,null,5047,null,41910,null,75588,null,28029,null,2390,null,36010,null,1235,null,39891,null,1123,null,31978,null,1229,null,22052,null,1284,null,27817,null,6732,null,20917,null,1733,null,28689,null,1125,null,40325,null,1776,null,0400000US31,Nebraska,31
39611,null,520,null,55404,null,7531,null,24888,null,6272,null,64266,null,3521,null,52072,null,3032,null,42181,null,3519,null,40490,null,2326,null,31374,null,1201,null,43765,null,3687,null,39914,null,2372,null,62477,null,4432,null,46303,null,4099,null,42135,null,3619,null,42160,null,3312,null,42047,null,6403,null,43785,null,2817,null,58438,null,3044,null,33442,null,6472,null,31652,null,1470,null,45246,null,1777,null,45777,null,1871,null,44696,null,3019,null,30862,null,919,null,32240,null,1654,null,30076,null,904,null,29072,null,1454,null,56812,null,3107,null,0400000US32,Nevada,32
44014,null,834,null,34575,null,11604,null,33077,null,11323,null,55794,null,32470,null,43772,null,3488,null,48630,null,2009,null,52589,null,4458,null,35298,null,1712,null,51206,null,1529,null,49695,null,1744,null,61306,null,9930,null,57305,null,6373,null,48204,null,1568,null,48566,null,1527,null,44661,null,8020,null,55850,null,3271,null,64421,null,8154,null,62111,null,9704,null,35924,null,3786,null,41281,null,1096,null,42223,null,1715,null,40401,null,1564,null,32237,null,4292,null,41562,null,8085,null,30188,null,5992,null,35587,null,3152,null,48079,null,3571,null,0400000US33,New Hampshire,33
50859,null,316,null,24397,null,9395,null,21875,null,4609,null,60000,null,17952,null,50723,null,1176,null,57018,null,2364,null,50057,null,1226,null,37969,null,1002,null,49483,null,622,null,48065,null,648,null,74746,null,5258,null,70379,null,2330,null,68065,null,1767,null,74967,null,2484,null,45237,null,2920,null,61339,null,1487,null,73025,null,2385,null,73386,null,29010,null,36684,null,1723,null,49390,null,666,null,52835,null,1026,null,45434,null,1834,null,30173,null,1066,null,41025,null,2049,null,27149,null,1227,null,34272,null,1708,null,65138,null,1969,null,0400000US34,New Jersey,34
35155,null,907,null,47929,null,2887,null,30665,null,3518,null,54628,null,6466,null,35640,null,3236,null,38418,null,3534,null,37158,null,3261,null,25769,null,1124,null,44302,null,3473,null,41926,null,3648,null,51880,null,4029,null,39198,null,2986,null,35552,null,2322,null,36731,null,2338,null,32969,null,4770,null,49207,null,3046,null,67452,null,2809,null,54243,null,43274,null,27193,null,3296,null,35282,null,1669,null,38426,null,1584,null,31981,null,1738,null,21387,null,974,null,29772,null,2778,null,18678,null,1882,null,23685,null,1622,null,41459,null,1922,null,0400000US35,New Mexico,35
45350,null,339,null,29617,null,2457,null,28241,null,2860,null,45459,null,7430,null,44079,null,1199,null,45099,null,1079,null,47437,null,1629,null,33014,null,738,null,49083,null,556,null,47146,null,1254,null,68400,null,3033,null,60843,null,1960,null,59040,null,829,null,67863,null,1436,null,43160,null,1306,null,55730,null,1527,null,67648,null,1766,null,54418,null,18282,null,36232,null,1391,null,44121,null,455,null,51419,null,457,null,39571,null,335,null,28557,null,618,null,40706,null,1783,null,25288,null,872,null,30915,null,776,null,58744,null,842,null,0400000US36,New York,36
37170,null,380,null,29770,null,2174,null,28296,null,2108,null,51807,null,3656,null,34049,null,1180,null,38444,null,663,null,40624,null,1535,null,29380,null,540,null,43893,null,1253,null,41759,null,1591,null,51490,null,1927,null,43247,null,3847,null,43341,null,1296,null,47043,null,1759,null,36109,null,1542,null,46938,null,1711,null,59472,null,1458,null,60000,null,16251,null,28132,null,1261,null,37572,null,584,null,39199,null,795,null,36161,null,915,null,23051,null,988,null,33534,null,2792,null,20835,null,946,null,29678,null,1025,null,41183,null,835,null,0400000US37,North Carolina,37
35500,null,707,null,42311,null,3412,null,34764,null,3757,null,63074,null,8351,null,39280,null,1987,null,36156,null,1670,null,40666,null,4050,null,30211,null,1933,null,49315,null,2012,null,47076,null,4656,null,68938,null,4487,null,39688,null,7836,null,33119,null,2338,null,33287,null,2300,null,32018,null,9341,null,36535,null,2304,null,39757,null,3647,null,45967,null,12365,null,28985,null,5813,null,32607,null,1214,null,35295,null,1532,null,30354,null,1691,null,21511,null,1781,null,26241,null,7778,null,20827,null,1902,null,27156,null,3258,null,42214,null,2339,null,0400000US38,North Dakota,38
39486,null,221,null,34555,null,3418,null,28438,null,2241,null,55071,null,9193,null,40130,null,736,null,42495,null,705,null,41112,null,1234,null,29137,null,469,null,46431,null,1703,null,44475,null,1239,null,55221,null,4007,null,45780,null,2468,null,42437,null,1054,null,45329,null,1456,null,36334,null,1777,null,43845,null,1214,null,53847,null,1594,null,59643,null,20130,null,29737,null,843,null,39337,null,427,null,45872,null,1060,null,36036,null,812,null,22555,null,809,null,29841,null,1917,null,20756,null,851,null,30494,null,893,null,49440,null,832,null,0400000US39,Ohio,39
34821,null,438,null,44625,null,3690,null,26346,null,2023,null,56757,null,3846,null,31801,null,1178,null,38514,null,971,null,38524,null,1416,null,25704,null,1184,null,47176,null,1735,null,47044,null,1682,null,47895,null,6117,null,42740,null,3263,null,36132,null,1610,null,36472,null,1821,null,35099,null,3991,null,38296,null,1575,null,47760,null,2957,null,53799,null,32428,null,27047,null,1750,null,34058,null,736,null,36590,null,679,null,31281,null,921,null,21552,null,1290,null,26023,null,1280,null,18264,null,1245,null,27653,null,1312,null,40620,null,1166,null,0400000US40,Oklahoma,40
39604,null,428,null,27117,null,3329,null,26122,null,3516,null,47828,null,10168,null,44338,null,1541,null,45159,null,1863,null,43129,null,2408,null,30358,null,987,null,49006,null,1071,null,47558,null,1995,null,57349,null,8539,null,44357,null,3507,null,42820,null,2051,null,47568,null,3294,null,36595,null,3056,null,44744,null,2679,null,56889,null,3311,null,64427,null,38346,null,30141,null,1535,null,39186,null,946,null,43380,null,1468,null,36576,null,1230,null,23455,null,992,null,32762,null,4075,null,21404,null,1512,null,32525,null,1649,null,52314,null,2895,null,0400000US41,Oregon,41
41179,null,235,null,34793,null,2104,null,25736,null,1631,null,48417,null,1509,null,42589,null,1007,null,43975,null,658,null,41913,null,1003,null,31278,null,591,null,48346,null,673,null,45715,null,1416,null,61296,null,2210,null,48610,null,1402,null,45598,null,988,null,47761,null,1014,null,39248,null,1584,null,49972,null,791,null,60415,null,1492,null,54058,null,12025,null,31960,null,1099,null,40515,null,451,null,45681,null,928,null,37219,null,626,null,24696,null,886,null,33024,null,1337,null,22986,null,1010,null,31713,null,748,null,50087,null,869,null,0400000US42,Pennsylvania,42
44937,null,1118,null,58506,null,39613,null,47260,null,38684,null,-666666666,-,0,**,48436,null,3151,null,45286,null,2666,null,44096,null,5368,null,34094,null,2415,null,50999,null,3002,null,48942,null,2176,null,75380,null,21665,null,50342,null,3846,null,51251,null,4392,null,55286,null,6170,null,41457,null,7299,null,48354,null,2721,null,61495,null,4969,null,92864,null,42202,null,31004,null,6908,null,47415,null,2247,null,54599,null,4612,null,41645,null,2428,null,32494,null,3120,null,42126,null,9040,null,26742,null,3998,null,31641,null,3506,null,61107,null,6712,null,0400000US44,Rhode Island,44
35464,null,542,null,28268,null,1421,null,27563,null,1898,null,37714,null,6349,null,33854,null,2049,null,39255,null,1028,null,38694,null,1718,null,28086,null,705,null,44671,null,1819,null,40588,null,2186,null,53705,null,2444,null,38207,null,1965,null,37923,null,1101,null,38882,null,1351,null,34937,null,2552,null,39166,null,1078,null,52974,null,2830,null,42436,null,66308,null,28340,null,1940,null,37018,null,1200,null,39291,null,1244,null,34606,null,1525,null,21533,null,1331,null,27275,null,2645,null,19936,null,1130,null,31887,null,1434,null,37590,null,1012,null,0400000US45,South Carolina,45
32469,null,655,null,31196,null,2105,null,30507,null,1920,null,43654,null,26023,null,35621,null,2237,null,31696,null,1223,null,37266,null,3260,null,27270,null,1796,null,40616,null,2824,null,39002,null,4055,null,47968,null,3691,null,34144,null,4621,null,35554,null,1927,null,35949,null,2014,null,28976,null,8120,null,34681,null,4067,null,44302,null,7809,null,-666666666,-,0,**,27636,null,2805,null,33330,null,1204,null,36196,null,2838,null,31775,null,1646,null,21439,null,2236,null,21985,null,6415,null,21249,null,2812,null,28968,null,1661,null,38637,null,2244,null,0400000US46,South Dakota,46
35713,null,342,null,30925,null,4210,null,28243,null,2345,null,39012,null,3411,null,33595,null,1061,null,37151,null,856,null,38873,null,1187,null,28673,null,627,null,42196,null,1287,null,40938,null,1089,null,50023,null,2130,null,38428,null,1841,null,38746,null,1007,null,39400,null,1077,null,34635,null,4155,null,40996,null,1218,null,50958,null,1804,null,52917,null,13822,null,29929,null,1622,null,37008,null,709,null,39217,null,688,null,34779,null,1042,null,21626,null,1047,null,28898,null,1253,null,19866,null,836,null,30711,null,1001,null,39629,null,963,null,0400000US47,Tennessee,47
37550,null,188,null,48060,null,1542,null,26034,null,1425,null,61175,null,2083,null,31209,null,614,null,44743,null,1102,null,41691,null,1120,null,27946,null,398,null,43795,null,728,null,43051,null,823,null,48592,null,2025,null,46256,null,1667,null,41934,null,605,null,43831,null,1015,null,38360,null,871,null,45408,null,1064,null,59495,null,948,null,60489,null,8033,null,27722,null,613,null,38703,null,313,null,41416,null,330,null,34817,null,554,null,20290,null,507,null,29709,null,1254,null,19122,null,372,null,27939,null,575,null,42318,null,809,null,0400000US48,Texas,48
