C15002_001E,C15002_001EA,C15002_001M,C15002_001MA,C15002_002E,C15002_002EA,C15002_002M,C15002_002MA,C15002_003E,C15002_003EA,C15002_003M,C15002_003MA,C15002_004E,C15002_004EA,C15002_004M,C15002_004MA,C15002_005E,C15002_005EA,C15002_005M,C15002_005MA,C15002_006E,C15002_006EA,C15002_006M,C15002_006MA,C15002_007E,C15002_007EA,C15002_007M,C15002_007MA,C15002_008E,C15002_008EA,C15002_008M,C15002_008MA,C15002_009E,C15002_009EA,C15002_009M,C15002_009MA,C15002_010E,C15002_010EA,C15002_010M,C15002_010MA,C15002_011E,C15002_011EA,C15002_011M,C15002_011MA,C15002_012E,C15002_012EA,C15002_012M,C15002_012MA,C15002_013E,C15002_013EA,C15002_013M,C15002_013MA,C15002_014E,C15002_014EA,C15002_014M,C15002_014MA,C15002_015E,C15002_015EA,C15002_015M,C15002_015MA,C15002_016E,C15002_016EA,C15002_016M,C15002_016MA,C15002_017E,C15002_017EA,C15002_017M,C15002_017MA,GEO_ID,NAME,state
6230326,null,11842,null,2972993,null,8857,null,208754,null,8380,null,308892,null,10797,null,865648,null,13397,null,597910,null,10884,null,165023,null,7895,null,533352,null,10867,null,293414,null,9313,null,3257333,null,5527,null,175251,null,6763,null,309040,null,9307,null,933704,null,13719,null,713422,null,11290,null,236637,null,7122,null,563303,null,12136,null,325976,null,7837,null,0400000US13,Georgia,13
882883,null,2461,null,437293,null,1810,null,17256,null,1921,null,22051,null,2084,null,132911,null,5312,null,100383,null,4744,null,40504,null,3484,null,80652,null,3990,null,43536,null,3051,null,445590,null,1581,null,23234,null,1981,null,22110,null,2028,null,121987,null,4183,null,94502,null,4575,null,46850,null,3465,null,92622,null,3884,null,44285,null,2954,null,0400000US15,Hawaii,15
963730,null,2763,null,476503,null,2062,null,24949,null,2417,null,34207,null,2305,null,136786,null,4550,null,123117,null,4513,null,37095,null,2571,null,76041,null,3409,null,44308,null,2649,null,487227,null,1814,null,18699,null,2187,null,34172,null,2654,null,141240,null,5482,null,139884,null,4746,null,43329,null,3340,null,81680,null,3403,null,28223,null,2142,null,0400000US16,Idaho,16
8437673,null,4744,null,4072084,null,4350,null,250176,null,9253,null,326968,null,8269,null,1120598,null,13201,null,846745,null,12404,null,262607,null,8302,null,774129,null,11192,null,490861,null,9153,null,4365589,null,4236,null,262414,null,8080,null,307282,null,7341,null,1181935,null,14643,null,944414,null,13669,null,353071,null,8857,null,819760,null,12629,null,496713,null,10611,null,0400000US17,Illinois,17
4193210,null,4843,null,2021195,null,3865,null,95820,null,4977,null,181001,null,6027,null,728243,null,9831,null,414699,null,8212,null,134513,null,5615,null,301049,null,6971,null,165870,null,5284,null,2172015,null,3339,null,88333,null,4497,null,195784,null,6959,null,759341,null,10376,null,470019,null,10037,null,181137,null,6565,null,305448,null,8068,null,171953,null,5558,null,0400000US18,Indiana,18
1980897,null,3561,null,956973,null,2800,null,39834,null,2803,null,58135,null,3061,null,326263,null,5809,null,205113,null,5088,null,87913,null,4028,null,164339,null,4483,null,75376,null,3442,null,1023924,null,2756,null,34289,null,2361,null,56008,null,3349,null,327698,null,6749,null,235027,null,5750,null,113699,null,4892,null,185906,null,5198,null,71297,null,3766,null,0400000US19,Iowa,19
1809054,null,3681,null,881241,null,2708,null,42595,null,2780,null,53437,null,3469,null,259760,null,6669,null,208373,null,6333,null,54706,null,3787,null,170393,null,5352,null,91977,null,4122,null,927813,null,2781,null,33472,null,3243,null,56136,null,3530,null,257240,null,6743,null,235677,null,5925,null,74654,null,3673,null,177881,null,4838,null,92753,null,4138,null,0400000US20,Kansas,20
2877333,null,5012,null,1375669,null,3708,null,116609,null,5187,null,153684,null,5870,null,485039,null,8620,null,261311,null,7394,null,71716,null,4515,null,175943,null,5715,null,111367,null,4201,null,1501664,null,3272,null,109603,null,4666,null,147006,null,6618,null,496931,null,9392,null,315709,null,7764,null,116158,null,5369,null,182744,null,6505,null,133513,null,5333,null,0400000US21,Kentucky,21
2896932,null,5398,null,1368743,null,3828,null,94005,null,4544,null,170038,null,7236,null,471376,null,11028,null,294747,null,8844,null,54238,null,3860,null,188843,null,6570,null,95496,null,4421,null,1528189,null,3565,null,92650,null,4928,null,159727,null,7317,null,523023,null,8514,null,331561,null,9420,null,85436,null,4546,null,230473,null,6692,null,105319,null,4873,null,0400000US22,Louisiana,22
924973,null,1243,null,440535,null,1037,null,17845,null,1693,null,30538,null,2566,null,153566,null,4726,null,88139,null,3635,null,37066,null,2596,null,72282,null,3781,null,41099,null,2803,null,484438,null,1162,null,17071,null,1841,null,25223,null,2074,null,163678,null,4685,null,98301,null,3792,null,44271,null,2898,null,87798,null,4755,null,48096,null,2971,null,0400000US23,Maine,23
3797739,null,4154,null,1793173,null,3563,null,88206,null,4541,null,138312,null,7096,null,482458,null,11040,null,335728,null,9576,null,92510,null,4970,null,357487,null,8300,null,298472,null,7372,null,2004566,null,2529,null,80898,null,4252,null,139969,null,6086,null,531407,null,9660,null,411433,null,11087,null,141550,null,6519,null,390890,null,9886,null,308419,null,7293,null,0400000US24,Maryland,24
4490445,null,2452,null,2137459,null,2048,null,105230,null,6321,null,141968,null,5605,null,584789,null,13066,null,345915,null,8020,null,140531,null,6147,null,466053,null,10525,null,352973,null,7783,null,2352986,null,1702,null,113007,null,5620,null,135105,null,5855,null,596306,null,11542,null,403575,null,9557,null,207441,null,6457,null,514705,null,9790,null,382847,null,7933,null,0400000US25,Massachusetts,25
6624875,null,4676,null,3193116,null,3685,null,124649,null,6731,null,279766,null,7984,null,992815,null,12901,null,762224,null,10820,null,228085,null,6263,null,486562,null,10840,null,319015,null,7800,null,3431759,null,2840,null,123310,null,4923,null,273507,null,6919,null,1064597,null,11539,null,831422,null,12712,null,315674,null,8080,null,518937,null,9373,null,304312,null,7696,null,0400000US26,Michigan,26
3486153,null,3055,null,1709230,null,2565,null,59877,null,4057,null,94328,null,4429,null,487601,null,8547,null,378977,null,7223,null,153596,null,5228,null,352639,null,7874,null,182212,null,4906,null,1776923,null,2431,null,63093,null,3401,null,79798,null,3917,null,484562,null,6494,null,400165,null,7644,null,186115,null,6223,null,386333,null,6790,null,176857,null,5066,null,0400000US27,Minnesota,27
1865862,null,5619,null,873311,null,5096,null,67880,null,3910,null,115515,null,5196,null,277226,null,7466,null,197537,null,6861,null,49937,null,3730,null,104042,null,4641,null,61174,null,4017,null,992551,null,3688,null,61901,null,3889,null,120704,null,6268,null,295401,null,7022,null,232060,null,7501,null,82041,null,4451,null,129990,null,5192,null,70454,null,4173,null,0400000US28,Mississippi,28
3961562,null,4345,null,1892612,null,4124,null,87504,null,4226,null,169300,null,5854,null,621133,null,9463,null,420723,null,7926,null,109869,null,5786,null,301276,null,7713,null,182807,null,5713,null,2068950,null,2652,null,91043,null,4432,null,176658,null,6317,null,645876,null,8396,null,487494,null,9567,null,152867,null,6014,null,322203,null,8423,null,192809,null,6711,null,0400000US29,Missouri,29
648828,null,2188,null,317621,null,1937,null,10886,null,1440,null,20342,null,2010,null,102693,null,4154,null,73367,null,3830,null,23107,null,2555,null,59175,null,3201,null,28051,null,2333,null,331207,null,1777,null,9337,null,1379,null,18858,null,1756,null,101511,null,3854,null,82880,null,3767,null,28215,null,2731,null,64474,null,3952,null,25932,null,2673,null,0400000US30,Montana,30
1153230,null,2678,null,562303,null,2424,null,26392,null,2573,null,35800,null,2230,null,162717,null,4497,null,133751,null,4482,null,51059,null,3127,null,102643,null,4767,null,49941,null,2711,null,590927,null,2110,null,23293,null,1928,null,32179,null,2687,null,166863,null,4310,null,149196,null,4569,null,56515,null,3028,null,111776,null,3996,null,51105,null,2865,null,0400000US31,Nebraska,31
1728239,null,2903,null,874164,null,2016,null,57681,null,5023,null,90637,null,5645,null,248416,null,7249,null,222003,null,6511,null,62242,null,4539,null,123998,null,5274,null,69187,null,3929,null,854075,null,2144,null,55204,null,4067,null,74410,null,4752,null,248061,null,6220,null,224065,null,7637,null,69097,null,4690,null,121699,null,4910,null,61539,null,3586,null,0400000US32,Nevada,32
902747,null,1753,null,438835,null,1551,null,13911,null,1959,null,28154,null,2932,null,135225,null,5339,null,86218,null,4522,null,35156,null,2868,null,90526,null,4254,null,49645,null,2962,null,463912,null,1241,null,12812,null,1713,null,23817,null,2615,null,135147,null,4740,null,91924,null,4586,null,51510,null,2976,null,97286,null,4106,null,51416,null,2938,null,0400000US33,New Hampshire,33
5905302,null,3137,null,2831385,null,2532,null,158973,null,7447,null,206986,null,8923,null,810355,null,12757,null,488397,null,9723,null,151708,null,7150,null,615107,null,10739,null,399859,null,8808,null,3073917,null,1875,null,174879,null,6197,null,202372,null,7610,null,924119,null,12576,null,537196,null,9496,null,212836,null,6841,null,658079,null,9731,null,364436,null,9085,null,0400000US34,New Jersey,34
1290920,null,4704,null,626071,null,3496,null,51369,null,3996,null,61597,null,4155,null,167921,null,5815,null,145215,null,5104,null,43722,null,3577,null,90683,null,4363,null,65564,null,3021,null,664849,null,3127,null,47101,null,2905,null,61714,null,4270,null,172686,null,5631,null,160333,null,6137,null,52132,null,3050,null,101865,null,4529,null,69018,null,4109,null,0400000US35,New Mexico,35
13197392,null,5592,null,6263140,null,4142,null,433521,null,11303,null,553239,null,11779,null,1735047,null,16741,null,1043229,null,15254,null,476780,null,12302,null,1168118,null,15550,null,853206,null,12157,null,6934252,null,4003,null,486902,null,10055,null,551958,null,11848,null,1906843,null,18630,null,1110363,null,18138,null,624047,null,10945,null,1266080,null,17747,null,988059,null,16700,null,0400000US36,New York,36
6150247,null,8866,null,2916650,null,6648,null,201261,null,7605,null,308397,null,9469,null,817768,null,13128,null,611813,null,11545,null,209637,null,6854,null,505457,null,10610,null,262317,null,6815,null,3233597,null,5337,null,163334,null,5943,null,290732,null,8154,null,860593,null,12236,null,739037,null,10219,null,315102,null,9398,null,586049,null,11142,null,278750,null,7818,null,0400000US37,North Carolina,37
419435,null,2059,null,205902,null,1634,null,11724,null,1149,null,10352,null,1258,null,57366,null,2901,null,51753,null,2325,null,24528,null,1744,null,36040,null,2138,null,14139,null,1264,null,213533,null,1536,null,10300,null,1174,null,9251,null,1168,null,57050,null,2578,null,52160,null,2357,null,26916,null,1905,null,44086,null,2124,null,13770,null,1334,null,0400000US38,North Dakota,38
7738348,null,4762,null,3689403,null,4051,null,129156,null,5568,null,340918,null,8287,null,1306658,null,15843,null,765544,null,11767,null,229029,null,7055,null,579615,null,11889,null,338483,null,8654,null,4048945,null,3405,null,139397,null,5589,null,348282,null,8925,null,1420313,null,15966,null,857029,null,13386,null,335246,null,7708,null,603531,null,12044,null,345147,null,8569,null,0400000US39,Ohio,39
2376783,null,4844,null,1143366,null,3271,null,64186,null,3996,null,109131,null,5085,null,366157,null,7494,null,271218,null,7832,null,71290,null,3872,null,169559,null,5992,null,91825,null,3887,null,1233417,null,3467,null,54447,null,3854,null,115445,null,4823,null,389918,null,5933,null,307122,null,6903,null,87593,null,4702,null,195183,null,5712,null,83709,null,3803,null,0400000US40,Oklahoma,40
2586798,null,2886,null,1261589,null,2859,null,56827,null,4038,null,94932,null,4710,null,297398,null,7930,null,337572,null,7539,null,99442,null,4891,null,236202,null,5835,null,139216,null,5451,null,1325209,null,2492,null,50086,null,3598,null,80756,null,4339,null,327335,null,7528,null,374588,null,8730,null,113403,null,5499,null,248286,null,7862,null,130755,null,5512,null,0400000US41,Oregon,41
8609133,null,4338,null,4098547,null,3451,null,156793,null,6172,null,346007,null,8576,null,1529883,null,14979,null,683091,null,11895,null,265189,null,7948,null,679139,null,9538,null,438445,null,8296,null,4510586,null,3536,null,179542,null,5881,null,357963,null,8545,null,1711493,null,18063,null,748655,null,13653,null,359247,null,8798,null,715110,null,10836,null,438576,null,9386,null,0400000US42,Pennsylvania,42
715565,null,1645,null,338798,null,1481,null,26444,null,2811,null,27918,null,3033,null,95449,null,4857,null,55949,null,3720,null,24563,null,2445,null,67895,null,3876,null,40580,null,2459,null,376767,null,1292,null,23731,null,2209,null,31458,null,2742,null,105539,null,4696,null,72252,null,4274,null,34286,null,3105,null,66140,null,4352,null,43361,null,2437,null,0400000US44,Rhode Island,44
3019333,null,5110,null,1423802,null,3920,null,89703,null,4774,null,161441,null,6294,null,435378,null,9827,null,273654,null,8783,null,108065,null,4600,null,234390,null,5871,null,121171,null,5366,null,1595531,null,3461,null,88621,null,4455,null,155125,null,5807,null,480411,null,10027,null,346938,null,8183,null,145335,null,5987,null,245842,null,7480,null,133259,null,5684,null,0400000US45,South Carolina,45
523836,null,2845,null,254475,null,2508,null,12671,null,1258,null,16769,null,1893,null,86236,null,2926,null,55422,null,3781,null,21717,null,2287,null,41660,null,2706,null,20000,null,2199,null,269361,null,1661,null,10934,null,1453,null,12484,null,1491,null,83107,null,3190,null,64114,null,3116,null,28828,null,2290,null,51661,null,2635,null,18233,null,1931,null,0400000US46,South Dakota,46
4213368,null,4703,null,2002966,null,3761,null,135540,null,5929,null,222043,null,6732,null,665586,null,11064,null,408103,null,9376,null,99736,null,4739,null,309852,null,7736,null,162106,null,5555,null,2210402,null,3654,null,136305,null,5149,null,216500,null,7055,null,722813,null,11157,null,479243,null,10394,null,158233,null,6345,null,326692,null,8052,null,170616,null,5333,null,0400000US47,Tennessee,47
15361557,null,10540,null,7531016,null,8934,null,791924,null,15563,null,796054,null,16500,null,1884846,null,21164,null,1640086,null,19330,null,438163,null,10675,null,1293534,null,17221,null,686409,null,13385,null,7830541,null,6315,null,769311,null,13818,null,736377,null,15911,null,2021236,null,18860,null,1860326,null,16543,null,505930,null,11388,null,1325101,null,16379,null,612260,null,12219,null,0400000US48,Texas,48
1573179,null,2531,null,780062,null,1994,null,27363,null,3054,null,52274,null,3911,null,185155,null,5139,null,205717,null,5822,null,63195,null,3771,null,155371,null,5404,null,90987,null,4527,null,793117,null,2117,null,25770,null,2496,null,45937,null,3175,null,205136,null,5301,null,234060,null,6534,null,80451,null,4041,null,148810,null,5095,null,52953,null,3199,null,0400000US49,Utah,49
425483,null,1040,null,205232,null,916,null,7062,null,990,null,13580,null,1585,null,71963,null,3159,null,33279,null,2104,null,14976,null,1692,null,37013,null,1973,null,27359,null,2199,null,220251,null,899,null,5870,null,798,null,11821,null,1602,null,64618,null,2724,null,41009,null,2441,null,20671,null,1720,null,46923,null,2616,null,29339,null,2124,null,0400000US50,Vermont,50
5207987,null,7769,null,2492370,null,5933,null,144936,null,5806,null,213938,null,8463,null,640482,null,11618,null,485491,null,10441,null,140560,null,5026,null,481091,null,10028,null,385872,null,8584,null,2715617,null,6008,null,129159,null,6545,null,209881,null,7440,null,684207,null,11901,null,585527,null,10463,null,203549,null,6373,null,554291,null,11629,null,349003,null,8624,null,0400000US51,Virginia,51
4445351,null,3404,null,2185981,null,2748,null,87466,null,5194,null,147617,null,7252,null,526696,null,9973,null,537221,null,10719,null,186942,null,6075,null,443146,null,9468,null,256893,null,7886,null,2259370,null,2705,null,87444,null,4838,null,136371,null,5751,null,540810,null,10168,null,590567,null,9788,null,224489,null,6384,null,442715,null,10053,null,236974,null,6801,null,0400000US53,Washington,53
1263943,null,3267,null,605495,null,2586,null,42537,null,3043,null,66596,null,3843,null,256212,null,6646,null,104645,null,4778,null,30480,null,2317,null,64248,null,3937,null,40777,null,3169,null,658448,null,2057,null,39293,null,2970,null,68827,null,3598,null,261906,null,5975,null,129594,null,5109,null,45583,null,2755,null,68774,null,3299,null,44471,null,2737,null,0400000US54,West Virginia,54
3761656,null,3830,null,1843218,null,3350,null,65355,null,3809,null,137232,null,5215,null,639180,null,9456,null,377371,null,7871,null,156414,null,5022,null,305835,null,5948,null,161831,null,5353,null,1918438,null,2734,null,66107,null,3654,null,116007,null,4450,null,644682,null,8818,null,411719,null,6675,null,182161,null,4718,null,342749,null,6005,null,155013,null,5031,null,0400000US55,Wisconsin,55
355793,null,1954,null,178337,null,1926,null,4619,null,867,null,10630,null,1460,null,58665,null,2750,null,46487,null,2731,null,13761,null,1612,null,28878,null,2119,null,15297,null,1612,null,177456,null,1631,null,4278,null,1069,null,9537,null,1420,null,51297,null,2703,null,52785,null,2597,null,19170,null,1938,null,27617,null,2302,null,12772,null,1480,null,0400000US56,Wyoming,56
2595507,null,3049,null,1209697,null,1771,null,272224,null,6983,null,143308,null,5366,null,332056,null,7443,null,161594,null,7429,null,87053,null,4672,null,156531,null,5207,null,56931,null,3471,null,1385810,null,2482,null,274301,null,6131,null,128012,null,5650,null,327807,null,7532,null,176871,null,5999,null,135547,null,6219,null,262509,null,7049,null,80763,null,3869,null,0400000US72,Puerto Rico,72
