C23022_001E,C23022_001EA,C23022_001M,C23022_001MA,C23022_002E,C23022_002EA,C23022_002M,C23022_002MA,C23022_003E,C23022_003EA,C23022_003M,C23022_003MA,C23022_004E,C23022_004EA,C23022_004M,C23022_004MA,C23022_005E,C23022_005EA,C23022_005M,C23022_005MA,C23022_006E,C23022_006EA,C23022_006M,C23022_006MA,C23022_007E,C23022_007EA,C23022_007M,C23022_007MA,C23022_008E,C23022_008EA,C23022_008M,C23022_008MA,C23022_009E,C23022_009EA,C23022_009M,C23022_009MA,C23022_010E,C23022_010EA,C23022_010M,C23022_010MA,C23022_011E,C23022_011EA,C23022_011M,C23022_011MA,GEO_ID,NAME,state
8498190,null,6517,null,4256881,null,5741,null,3476922,null,14383,null,2303276,null,17226,null,1173646,null,14428,null,779959,null,15482,null,4241309,null,4367,null,3135039,null,11368,null,1752214,null,14582,null,1382825,null,15198,null,1106270,null,11864,null,0400000US17,Illinois,17
4185269,null,5060,null,2095563,null,4099,null,1722517,null,9765,null,1113285,null,10762,null,609232,null,10384,null,373046,null,9144,null,2089706,null,3982,null,1551693,null,10947,null,820142,null,10750,null,731551,null,9918,null,538013,null,10738,null,0400000US18,Indiana,18
1937828,null,3160,null,976689,null,3025,null,864568,null,5305,null,595496,null,7030,null,269072,null,6135,null,112121,null,5013,null,961139,null,2855,null,801362,null,5751,null,454068,null,6672,null,347294,null,5810,null,159777,null,5454,null,0400000US19,Iowa,19
1826388,null,2921,null,923643,null,2754,null,802167,null,4852,null,555519,null,6708,null,246648,null,6593,null,121476,null,4394,null,902745,null,2675,null,714745,null,6345,null,404514,null,7035,null,310231,null,6719,null,188000,null,6198,null,0400000US20,Kansas,20
2843740,null,3816,null,1413583,null,3998,null,1087231,null,8693,null,717504,null,10346,null,369727,null,8952,null,326352,null,9776,null,1430157,null,4130,null,982543,null,9461,null,551175,null,8348,null,431368,null,7820,null,447614,null,9689,null,0400000US21,Kentucky,21
2944135,null,4290,null,1445091,null,4140,null,1136131,null,8997,null,782773,null,11285,null,353358,null,9897,null,308960,null,8906,null,1499044,null,3269,null,1049699,null,9278,null,633332,null,10141,null,416367,null,9334,null,449345,null,9157,null,0400000US22,Louisiana,22
878385,null,1668,null,434197,null,1691,null,360888,null,3878,null,231606,null,5240,null,129282,null,4111,null,73309,null,3781,null,444188,null,1503,null,348170,null,4076,null,182426,null,5483,null,165744,null,4828,null,96018,null,3685,null,0400000US23,Maine,23
3821510,null,4447,null,1867400,null,3907,null,1559390,null,8296,null,1114998,null,10105,null,444392,null,9347,null,308010,null,8456,null,1954110,null,3412,null,1528258,null,11110,null,936378,null,10762,null,591880,null,12234,null,425852,null,10978,null,0400000US24,Maryland,24
4438018,null,4713,null,2191362,null,3523,null,1834027,null,9795,null,1224041,null,11623,null,609986,null,9730,null,357335,null,9872,null,2246656,null,3641,null,1761962,null,10099,null,928726,null,11627,null,833236,null,13343,null,484694,null,9784,null,0400000US25,Massachusetts,25
6571266,null,5241,null,3276181,null,4276,null,2501404,null,11859,null,1492386,null,11756,null,1009018,null,12159,null,774777,null,11681,null,3295085,null,4351,null,2349388,null,12636,null,1167078,null,13000,null,1182310,null,13438,null,945697,null,12943,null,0400000US26,Michigan,26
3482191,null,3594,null,1757132,null,3333,null,1537965,null,6724,null,1014528,null,8752,null,523437,null,9042,null,219167,null,6309,null,1725059,null,3022,null,1413360,null,7096,null,759053,null,8461,null,654307,null,7360,null,311699,null,7371,null,0400000US27,Minnesota,27
1897072,null,3966,null,930588,null,3455,null,686547,null,7631,null,469774,null,7406,null,216773,null,7360,null,244041,null,7748,null,966484,null,3185,null,648650,null,7961,null,384380,null,7683,null,264270,null,8055,null,317834,null,8225,null,0400000US28,Mississippi,28
3897505,null,4794,null,1932757,null,4118,null,1582557,null,9520,null,1052581,null,10476,null,529976,null,10386,null,350200,null,9588,null,1964748,null,4162,null,1485217,null,10401,null,854341,null,9011,null,630876,null,10858,null,479531,null,10327,null,0400000US29,Missouri,29
638871,null,1971,null,321093,null,2224,null,272856,null,3193,null,164644,null,3920,null,108212,null,4356,null,48237,null,3093,null,317778,null,1813,null,250516,null,3741,null,129806,null,3729,null,120710,null,4552,null,67262,null,3307,null,0400000US30,Montana,30
1156414,null,2858,null,584742,null,2471,null,517621,null,4169,null,366199,null,5780,null,151422,null,4509,null,67121,null,4062,null,571672,null,2710,null,474314,null,5046,null,271826,null,6002,null,202488,null,5774,null,97358,null,4752,null,0400000US31,Nebraska,31
1728891,null,3249,null,891832,null,2777,null,741863,null,6109,null,505322,null,7939,null,236541,null,7462,null,149969,null,6811,null,837059,null,2229,null,597783,null,8198,null,355289,null,8095,null,242494,null,6319,null,239276,null,8164,null,0400000US32,Nevada,32
895305,null,1873,null,447587,null,1754,null,386388,null,4329,null,263260,null,4924,null,123128,null,4305,null,61199,null,4410,null,447718,null,1746,null,360758,null,4129,null,186825,null,4039,null,173933,null,4347,null,86960,null,4268,null,0400000US33,New Hampshire,33
5732094,null,4550,null,2859090,null,3539,null,2358617,null,11604,null,1692913,null,12266,null,665704,null,12441,null,500473,null,11837,null,2873004,null,3456,null,2110393,null,11098,null,1223847,null,12350,null,886546,null,11396,null,762611,null,11034,null,0400000US34,New Jersey,34
1288461,null,4426,null,644665,null,3046,null,510021,null,6079,null,340888,null,7825,null,169133,null,5682,null,134644,null,5641,null,643796,null,3178,null,458205,null,6853,null,270595,null,6449,null,187610,null,6853,null,185591,null,6336,null,0400000US35,New Mexico,35
13033092,null,7814,null,6431217,null,6805,null,5093595,null,18566,null,3524787,null,18496,null,1568808,null,15906,null,1337622,null,20036,null,6601875,null,5630,null,4746473,null,18128,null,2779961,null,19009,null,1966512,null,17473,null,1855402,null,18091,null,0400000US36,New York,36
6164829,null,5807,null,3044628,null,5881,null,2447282,null,11879,null,1624689,null,14837,null,822593,null,14569,null,597346,null,12277,null,3120201,null,5434,null,2247547,null,13647,null,1275692,null,17418,null,971855,null,15209,null,872654,null,14450,null,0400000US37,North Carolina,37
427335,null,1426,null,219595,null,1670,null,199279,null,2290,null,136978,null,2988,null,62301,null,3163,null,20316,null,1867,null,207740,null,1593,null,177388,null,2335,null,96453,null,2966,null,80935,null,3202,null,30352,null,2037,null,0400000US38,North Dakota,38
7550143,null,6153,null,3745569,null,4704,null,3003636,null,12983,null,1957323,null,13869,null,1046313,null,12430,null,741933,null,13417,null,3804574,null,4249,null,2827614,null,12929,null,1543798,null,13913,null,1283816,null,14921,null,976960,null,13195,null,0400000US39,Ohio,39
2370233,null,4155,null,1186837,null,3513,null,971771,null,6085,null,682637,null,7776,null,289134,null,7095,null,215066,null,5867,null,1183396,null,3261,null,851065,null,9348,null,491951,null,8388,null,359114,null,7661,null,332331,null,8983,null,0400000US40,Oklahoma,40
2537499,null,3783,null,1270198,null,3910,null,1033532,null,7218,null,630575,null,10256,null,402957,null,9944,null,236666,null,7178,null,1267301,null,3336,null,948211,null,8791,null,462611,null,8679,null,485600,null,8137,null,319090,null,8542,null,0400000US41,Oregon,41
8230134,null,5397,null,4093753,null,4875,null,3349753,null,12250,null,2263906,null,13610,null,1085847,null,11871,null,744000,null,12234,null,4136381,null,4694,null,3085577,null,16416,null,1719198,null,15316,null,1366379,null,14902,null,1050804,null,15862,null,0400000US42,Pennsylvania,42
701058,null,1903,null,346630,null,1530,null,283504,null,4230,null,189265,null,5050,null,94239,null,4108,null,63126,null,4047,null,354428,null,1548,null,274257,null,4580,null,144509,null,5151,null,129748,null,5077,null,80171,null,4281,null,0400000US44,Rhode Island,44
2983063,null,4808,null,1465939,null,4326,null,1136908,null,9014,null,753519,null,10581,null,383389,null,9959,null,329031,null,9251,null,1517124,null,4244,null,1077884,null,9513,null,623015,null,8961,null,454869,null,10104,null,439240,null,10682,null,0400000US45,South Carolina,45
519296,null,1760,null,262334,null,1736,null,233599,null,2629,null,159020,null,3766,null,74579,null,3466,null,28735,null,2355,null,256962,null,1553,null,215523,null,3257,null,126921,null,3568,null,88602,null,4051,null,41439,null,3165,null,0400000US46,South Dakota,46
4142398,null,5616,null,2042962,null,4075,null,1616718,null,9567,null,1059955,null,10391,null,556763,null,10645,null,426244,null,9656,null,2099436,null,4478,null,1467722,null,10625,null,834625,null,12113,null,633097,null,10307,null,631714,null,10393,null,0400000US47,Tennessee,47
16071352,null,9771,null,8128249,null,8657,null,6694089,null,21322,null,4711982,null,24364,null,1982107,null,25421,null,1434160,null,19612,null,7943103,null,9092,null,5596374,null,21364,null,3360146,null,21004,null,2236228,null,23554,null,2346729,null,22784,null,0400000US48,Texas,48
1746371,null,3722,null,882737,null,3292,null,773430,null,5098,null,506746,null,7620,null,266684,null,6853,null,109307,null,5246,null,863634,null,2632,null,639758,null,6698,null,299207,null,7234,null,340551,null,7315,null,223876,null,6733,null,0400000US49,Utah,49
422550,null,1313,null,211224,null,1536,null,182922,null,2716,null,116064,null,2833,null,66858,null,2902,null,28302,null,1909,null,211326,null,1071,null,172335,null,2743,null,89862,null,3315,null,82473,null,2820,null,38991,null,2484,null,0400000US50,Vermont,50
5287848,null,6224,null,2629529,null,4991,null,2202950,null,11754,null,1578432,null,11566,null,624518,null,11130,null,426579,null,11046,null,2658319,null,5157,null,2014758,null,10418,null,1203230,null,12556,null,811528,null,12981,null,643561,null,11492,null,0400000US51,Virginia,51
4474680,null,4829,null,2262544,null,4142,null,1878403,null,9243,null,1227036,null,12254,null,651367,null,11293,null,384141,null,9382,null,2212136,null,3403,null,1642934,null,10382,null,858073,null,10137,null,784861,null,11867,null,569202,null,10392,null,0400000US53,Washington,53
1193322,null,2877,null,597355,null,2719,null,446938,null,5699,null,308513,null,6932,null,138425,null,5472,null,150417,null,5353,null,595967,null,2162,null,389981,null,5168,null,224936,null,5158,null,165045,null,5454,null,205986,null,4947,null,0400000US54,West Virginia,54
3747913,null,3716,null,1896350,null,3271,null,1630316,null,7287,null,1066854,null,8812,null,563462,null,7627,null,266034,null,7101,null,1851563,null,3366,null,1504098,null,6590,null,798932,null,8781,null,705166,null,8866,null,347465,null,6405,null,0400000US55,Wisconsin,55
362773,null,2408,null,188086,null,2137,null,169045,null,2401,null,117507,null,3426,null,51538,null,3153,null,19041,null,1879,null,174687,null,1831,null,140482,null,3109,null,74459,null,3808,null,66023,null,3552,null,34205,null,2645,null,0400000US56,Wyoming,56
2565099,null,2622,null,1233697,null,2805,null,707431,null,8820,null,441968,null,8497,null,265463,null,8082,null,526266,null,9123,null,1331402,null,2962,null,608287,null,8406,null,375573,null,7384,null,232714,null,7130,null,723115,null,8611,null,0400000US72,Puerto Rico,72
