B10053_001E,B10053_001EA,B10053_001M,B10053_001MA,B10053_002E,B10053_002EA,B10053_002M,B10053_002MA,B10053_003E,B10053_003EA,B10053_003M,B10053_003MA,B10053_004E,B10053_004EA,B10053_004M,B10053_004MA,B10053_005E,B10053_005EA,B10053_005M,B10053_005MA,B10053_006E,B10053_006EA,B10053_006M,B10053_006MA,B10053_007E,B10053_007EA,B10053_007M,B10053_007MA,B10053_008E,B10053_008EA,B10053_008M,B10053_008MA,B10053_009E,B10053_009EA,B10053_009M,B10053_009MA,B10053_010E,B10053_010EA,B10053_010M,B10053_010MA,B10053_011E,B10053_011EA,B10053_011M,B10053_011MA,GEO_ID,NAME,state
105682,null,6843,null,100139,null,6855,null,48980,null,4518,null,31948,null,3718,null,17032,null,2475,null,51159,null,3880,null,5543,null,1403,null,1121,null,505,null,876,null,455,null,245,null,187,null,4422,null,1198,null,0400000US29,Missouri,29
14547,null,2261,null,14350,null,2233,null,7077,null,1280,null,4378,null,1140,null,2699,null,707,null,7273,null,1788,null,197,null,157,null,21,null,36,null,0,null,240,null,21,null,36,null,176,null,151,null,0400000US30,Montana,30
24470,null,2914,null,20839,null,2470,null,10045,null,1495,null,6992,null,1406,null,3053,null,837,null,10794,null,1831,null,3631,null,1334,null,545,null,557,null,467,null,541,null,78,null,103,null,3086,null,1219,null,0400000US31,Nebraska,31
67145,null,5881,null,37316,null,4395,null,16905,null,3000,null,9505,null,2053,null,7400,null,1851,null,20411,null,2484,null,29829,null,4240,null,9556,null,2240,null,7253,null,1856,null,2303,null,929,null,20273,null,3120,null,0400000US32,Nevada,32
19253,null,2766,null,17413,null,2705,null,6041,null,1397,null,4439,null,1246,null,1602,null,620,null,11372,null,2019,null,1840,null,1020,null,216,null,239,null,0,null,255,null,216,null,239,null,1624,null,973,null,0400000US33,New Hampshire,33
184177,null,8573,null,109144,null,6785,null,37496,null,4192,null,22232,null,3094,null,15264,null,2143,null,71648,null,4788,null,75033,null,5074,null,12642,null,2707,null,8233,null,2054,null,4409,null,1421,null,62391,null,4624,null,0400000US34,New Jersey,34
52614,null,4342,null,41759,null,3844,null,22511,null,3521,null,15792,null,2912,null,6719,null,1360,null,19248,null,2848,null,10855,null,1973,null,4907,null,1261,null,3958,null,1134,null,949,null,417,null,5948,null,1522,null,0400000US35,New Mexico,35
426978,null,10282,null,230751,null,8643,null,89690,null,5346,null,55081,null,4001,null,34609,null,3226,null,141061,null,6630,null,196227,null,8453,null,51467,null,5098,null,31771,null,4061,null,19696,null,2698,null,144760,null,7263,null,0400000US36,New York,36
186007,null,9532,null,166629,null,8400,null,93293,null,6206,null,64997,null,5139,null,28296,null,3052,null,73336,null,5271,null,19378,null,2776,null,5200,null,1554,null,4501,null,1456,null,699,null,456,null,14178,null,2353,null,0400000US37,North Carolina,37
4870,null,1098,null,4649,null,1057,null,2663,null,840,null,1751,null,635,null,912,null,439,null,1986,null,667,null,221,null,182,null,0,null,208,null,0,null,208,null,0,null,208,null,221,null,182,null,0400000US38,North Dakota,38
202280,null,7587,null,191178,null,7228,null,91627,null,5028,null,64457,null,4233,null,27170,null,2447,null,99551,null,5367,null,11102,null,1989,null,1531,null,669,null,1065,null,641,null,466,null,284,null,9571,null,1911,null,0400000US39,Ohio,39
77398,null,4170,null,68934,null,3988,null,38018,null,2792,null,25152,null,2241,null,12866,null,1686,null,30916,null,2883,null,8464,null,1843,null,2349,null,900,null,1895,null,859,null,454,null,335,null,6115,null,1474,null,0400000US40,Oklahoma,40
66143,null,5360,null,47542,null,4290,null,20772,null,2210,null,13294,null,2025,null,7478,null,1412,null,26770,null,3365,null,18601,null,2841,null,4438,null,1253,null,3210,null,1116,null,1228,null,656,null,14163,null,2436,null,0400000US41,Oregon,41
216616,null,9519,null,190099,null,8462,null,78804,null,5946,null,53155,null,5020,null,25649,null,2758,null,111295,null,6282,null,26517,null,3100,null,6499,null,1649,null,4007,null,1235,null,2492,null,798,null,20018,null,2605,null,0400000US42,Pennsylvania,42
18834,null,2559,null,12937,null,1964,null,4860,null,1330,null,3142,null,1052,null,1718,null,737,null,8077,null,1375,null,5897,null,1629,null,996,null,765,null,886,null,751,null,110,null,128,null,4901,null,1419,null,0400000US44,Rhode Island,44
107701,null,5523,null,103264,null,5303,null,51244,null,3806,null,34639,null,3224,null,16605,null,2224,null,52020,null,4205,null,4437,null,1296,null,1218,null,625,null,660,null,532,null,558,null,402,null,3219,null,1155,null,0400000US45,South Carolina,45
13359,null,1812,null,12443,null,1667,null,7227,null,1339,null,4919,null,1102,null,2308,null,630,null,5216,null,1220,null,916,null,659,null,79,null,131,null,79,null,131,null,0,null,223,null,837,null,684,null,0400000US46,South Dakota,46
150550,null,7716,null,139998,null,7054,null,74106,null,5414,null,51432,null,4612,null,22674,null,2564,null,65892,null,4660,null,10552,null,2299,null,3132,null,1005,null,2550,null,935,null,582,null,374,null,7420,null,1895,null,0400000US47,Tennessee,47
699230,null,16721,null,463654,null,13456,null,234985,null,9522,null,163488,null,7722,null,71497,null,4672,null,228669,null,9585,null,235576,null,10161,null,79398,null,5643,null,60729,null,5078,null,18669,null,2567,null,156178,null,8793,null,0400000US48,Texas,48
56956,null,4557,null,46612,null,3795,null,17380,null,2135,null,11086,null,1749,null,6294,null,1338,null,29232,null,3066,null,10344,null,2388,null,2169,null,830,null,1886,null,813,null,283,null,242,null,8175,null,2157,null,0400000US49,Utah,49
6885,null,1549,null,6631,null,1530,null,2395,null,877,null,1832,null,788,null,563,null,302,null,4236,null,1083,null,254,null,174,null,11,null,21,null,0,null,211,null,11,null,21,null,243,null,171,null,0400000US50,Vermont,50
151219,null,7660,null,124341,null,6933,null,54711,null,4720,null,35774,null,3919,null,18937,null,2358,null,69630,null,5202,null,26878,null,3146,null,7442,null,2300,null,4888,null,1779,null,2554,null,1031,null,19436,null,2357,null,0400000US51,Virginia,51
115178,null,6168,null,85545,null,4629,null,37895,null,2643,null,25064,null,2215,null,12831,null,1712,null,47650,null,3600,null,29633,null,3354,null,6210,null,1575,null,2646,null,935,null,3564,null,1186,null,23423,null,2912,null,0400000US53,Washington,53
38470,null,3161,null,37986,null,3089,null,21493,null,2362,null,13468,null,1860,null,8025,null,1595,null,16493,null,1891,null,484,null,346,null,280,null,284,null,280,null,284,null,0,null,269,null,204,null,185,null,0400000US54,West Virginia,54
67892,null,4252,null,59465,null,3843,null,25514,null,2297,null,18008,null,1972,null,7506,null,1309,null,33951,null,3236,null,8427,null,1647,null,2390,null,892,null,2040,null,881,null,350,null,283,null,6037,null,1332,null,0400000US55,Wisconsin,55
9209,null,1779,null,8083,null,1546,null,3786,null,1033,null,2854,null,922,null,932,null,397,null,4297,null,1284,null,1126,null,828,null,502,null,626,null,86,null,101,null,416,null,616,null,624,null,586,null,0400000US56,Wyoming,56
122470,null,6153,null,116982,null,5918,null,53546,null,3713,null,29721,null,2779,null,23825,null,2434,null,63436,null,4456,null,5488,null,1797,null,1803,null,699,null,1368,null,620,null,435,null,270,null,3685,null,1584,null,0400000US72,Puerto Rico,72
