B23003_001E,B23003_001EA,B23003_001M,B23003_001MA,B23003_002E,B23003_002EA,B23003_002M,B23003_002MA,B23003_003E,B23003_003EA,B23003_003M,B23003_003MA,B23003_004E,B23003_004EA,B23003_004M,B23003_004MA,B23003_005E,B23003_005EA,B23003_005M,B23003_005MA,B23003_006E,B23003_006EA,B23003_006M,B23003_006MA,B23003_007E,B23003_007EA,B23003_007M,B23003_007MA,B23003_008E,B23003_008EA,B23003_008M,B23003_008MA,B23003_009E,B23003_009EA,B23003_009M,B23003_009MA,B23003_010E,B23003_010EA,B23003_010M,B23003_010MA,B23003_011E,B23003_011EA,B23003_011M,B23003_011MA,B23003_012E,B23003_012EA,B23003_012M,B23003_012MA,B23003_013E,B23003_013EA,B23003_013M,B23003_013MA,B23003_014E,B23003_014EA,B23003_014M,B23003_014MA,B23003_015E,B23003_015EA,B23003_015M,B23003_015MA,B23003_016E,B23003_016EA,B23003_016M,B23003_016MA,B23003_017E,B23003_017EA,B23003_017M,B23003_017MA,B23003_018E,B23003_018EA,B23003_018M,B23003_018MA,B23003_019E,B23003_019EA,B23003_019M,B23003_019MA,B23003_020E,B23003_020EA,B23003_020M,B23003_020MA,B23003_021E,B23003_021EA,B23003_021M,B23003_021MA,B23003_022E,B23003_022EA,B23003_022M,B23003_022MA,B23003_023E,B23003_023EA,B23003_023M,B23003_023MA,B23003_024E,B23003_024EA,B23003_024M,B23003_024MA,B23003_025E,B23003_025EA,B23003_025M,B23003_025MA,B23003_026E,B23003_026EA,B23003_026M,B23003_026MA,B23003_027E,B23003_027EA,B23003_027M,B23003_027MA,B23003_028E,B23003_028EA,B23003_028M,B23003_028MA,B23003_029E,B23003_029EA,B23003_029M,B23003_029MA,B23003_030E,B23003_030EA,B23003_030M,B23003_030MA,GEO_ID,NAME,state
315785,null,1862,null,112894,null,3759,null,24871,null,2680,null,19439,null,2478,null,0,null,287,null,19439,null,2478,null,18291,null,2460,null,1148,null,617,null,5432,null,1418,null,20125,null,2079,null,14745,null,1753,null,165,null,243,null,14580,null,1753,null,13273,null,1667,null,1307,null,655,null,5380,null,1377,null,67898,null,4049,null,53412,null,3884,null,216,null,346,null,53196,null,3789,null,49521,null,3603,null,3675,null,1099,null,14486,null,1855,null,202891,null,3849,null,161027,null,4012,null,603,null,493,null,160424,null,4017,null,147162,null,4527,null,13262,null,2462,null,41864,null,3025,null,0400000US44,Rhode Island,44
1373233,null,4730,null,504121,null,8879,null,124769,null,6133,null,92224,null,5214,null,709,null,501,null,91515,null,5174,null,76432,null,4542,null,15083,null,2204,null,32545,null,3206,null,97563,null,5392,null,67781,null,4590,null,216,null,245,null,67565,null,4590,null,58944,null,4402,null,8621,null,1810,null,29782,null,2873,null,281789,null,8157,null,225704,null,7269,null,339,null,317,null,225365,null,7246,null,205511,null,6690,null,19854,null,2659,null,56085,null,3731,null,869112,null,8928,null,612996,null,10613,null,1681,null,711,null,611315,null,10568,null,551880,null,10536,null,59435,null,3837,null,256116,null,7721,null,0400000US45,South Carolina,45
229661,null,2036,null,91932,null,2911,null,22863,null,2489,null,17556,null,2220,null,29,null,53,null,17527,null,2228,null,16725,null,2254,null,802,null,370,null,5307,null,1111,null,21083,null,1590,null,16286,null,1548,null,180,null,226,null,16106,null,1521,null,15545,null,1413,null,561,null,369,null,4797,null,1035,null,47986,null,2223,null,40770,null,2335,null,179,null,249,null,40591,null,2327,null,40149,null,2378,null,442,null,252,null,7216,null,1281,null,137729,null,3107,null,111011,null,3005,null,186,null,192,null,110825,null,2987,null,106234,null,2925,null,4591,null,1118,null,26718,null,2334,null,0400000US46,South Dakota,46
1910484,null,5875,null,715940,null,9024,null,182112,null,5868,null,126973,null,5665,null,975,null,671,null,125998,null,5597,null,109348,null,5236,null,16650,null,2215,null,55139,null,3952,null,139881,null,5653,null,95483,null,4982,null,282,null,251,null,95201,null,4978,null,82742,null,4650,null,12459,null,1851,null,44398,null,3781,null,393947,null,7337,null,304433,null,6635,null,48,null,78,null,304385,null,6632,null,279302,null,6542,null,25083,null,2530,null,89514,null,4706,null,1194544,null,9860,null,826125,null,11829,null,1036,null,595,null,825089,null,11882,null,749531,null,11972,null,75558,null,4308,null,368419,null,8830,null,0400000US47,Tennessee,47
7179018,null,9136,null,2995642,null,17815,null,707502,null,14031,null,459148,null,10223,null,2822,null,998,null,456326,null,10338,null,414631,null,10347,null,41695,null,3386,null,248354,null,9142,null,695747,null,11919,null,423589,null,9827,null,1404,null,600,null,422185,null,9845,null,381652,null,9041,null,40533,null,4220,null,272158,null,7577,null,1592393,null,15984,null,1200304,null,14419,null,2411,null,871,null,1197893,null,14422,null,1120075,null,13991,null,77818,null,4816,null,392089,null,9246,null,4183376,null,18477,null,2994045,null,22656,null,6820,null,1323,null,2987225,null,22785,null,2783995,null,22300,null,203230,null,8005,null,1189331,null,14912,null,0400000US48,Texas,48
770153,null,3177,null,348999,null,6756,null,90275,null,4303,null,52732,null,3336,null,121,null,121,null,52611,null,3330,null,48600,null,3109,null,4011,null,973,null,37543,null,3506,null,93576,null,3476,null,47788,null,3408,null,0,null,265,null,47788,null,3408,null,44812,null,3241,null,2976,null,859,null,45788,null,2624,null,165148,null,5409,null,122719,null,5073,null,171,null,226,null,122548,null,5043,null,116339,null,5094,null,6209,null,1119,null,42429,null,2705,null,421154,null,6456,null,324695,null,7492,null,558,null,394,null,324137,null,7371,null,303916,null,6787,null,20221,null,2622,null,96459,null,4415,null,0400000US49,Utah,49
190249,null,1208,null,66618,null,2946,null,15757,null,1684,null,11661,null,1478,null,0,null,211,null,11661,null,1478,null,11133,null,1450,null,528,null,314,null,4096,null,883,null,11642,null,1650,null,8285,null,1243,null,0,null,211,null,8285,null,1243,null,7453,null,1174,null,832,null,449,null,3357,null,894,null,39219,null,2544,null,33818,null,2265,null,0,null,211,null,33818,null,2265,null,32316,null,2213,null,1502,null,445,null,5401,null,810,null,123631,null,2912,null,97109,null,3176,null,126,null,188,null,96983,null,3145,null,91767,null,3297,null,5216,null,1015,null,26522,null,2054,null,0400000US50,Vermont,50
2397648,null,8207,null,887245,null,11508,null,214091,null,7884,null,149238,null,6192,null,3764,null,1240,null,145474,null,6422,null,132628,null,5993,null,12846,null,2044,null,64853,null,4023,null,168685,null,5962,null,110672,null,4855,null,1768,null,579,null,108904,null,4779,null,99182,null,4974,null,9722,null,1623,null,58013,null,3843,null,504469,null,10756,null,398016,null,9742,null,3462,null,858,null,394554,null,9649,null,372272,null,9202,null,22282,null,2426,null,106453,null,4862,null,1510403,null,13660,null,1153901,null,13385,null,11949,null,2552,null,1141952,null,13478,null,1076195,null,13728,null,65757,null,4776,null,356502,null,7785,null,0400000US51,Virginia,51
2012349,null,4574,null,729533,null,9844,null,179606,null,6479,null,117534,null,5309,null,719,null,464,null,116815,null,5240,null,106161,null,5487,null,10654,null,1770,null,62072,null,4260,null,139637,null,5337,null,82986,null,4834,null,260,null,298,null,82726,null,4760,null,75216,null,4915,null,7510,null,1563,null,56651,null,3521,null,410290,null,7703,null,316744,null,7775,null,523,null,369,null,316221,null,7709,null,295695,null,7553,null,20526,null,2233,null,93546,null,4331,null,1282816,null,10568,null,959167,null,12307,null,3673,null,1082,null,955494,null,12269,null,883456,null,12540,null,72038,null,4873,null,323649,null,8413,null,0400000US53,Washington,53
544960,null,2499,null,191895,null,4822,null,46220,null,3249,null,29298,null,2868,null,0,null,269,null,29298,null,2868,null,27313,null,2633,null,1985,null,817,null,16922,null,2064,null,32347,null,2600,null,16842,null,1863,null,0,null,269,null,16842,null,1863,null,15797,null,1900,null,1045,null,411,null,15505,null,1970,null,113328,null,4162,null,80880,null,4156,null,111,null,138,null,80769,null,4134,null,77446,null,4116,null,3323,null,933,null,32448,null,3324,null,353065,null,4997,null,220719,null,5433,null,207,null,204,null,220512,null,5454,null,208336,null,5089,null,12176,null,2085,null,132346,null,4446,null,0400000US54,West Virginia,54
1668829,null,3577,null,621568,null,7205,null,148721,null,5259,null,116274,null,4465,null,97,null,112,null,116177,null,4461,null,106953,null,4585,null,9224,null,1478,null,32447,null,2930,null,120454,null,4690,null,89227,null,4019,null,12,null,27,null,89215,null,4013,null,82716,null,4115,null,6499,null,1069,null,31227,null,2498,null,352393,null,6405,null,296223,null,5745,null,52,null,71,null,296171,null,5757,null,278613,null,5439,null,17558,null,1915,null,56170,null,3322,null,1047261,null,7229,null,842510,null,7401,null,708,null,536,null,841802,null,7415,null,795724,null,7185,null,46078,null,3249,null,204751,null,4230,null,0400000US55,Wisconsin,55
159494,null,1785,null,58503,null,2633,null,16014,null,1414,null,10571,null,1380,null,128,null,203,null,10443,null,1346,null,9552,null,1451,null,891,null,525,null,5443,null,1100,null,13115,null,1707,null,8962,null,1560,null,0,null,265,null,8962,null,1560,null,8307,null,1452,null,655,null,505,null,4153,null,977,null,29374,null,1955,null,23907,null,2028,null,0,null,265,null,23907,null,2028,null,22700,null,2006,null,1207,null,672,null,5467,null,1112,null,100991,null,2892,null,78509,null,3106,null,560,null,660,null,77949,null,3152,null,74612,null,3152,null,3337,null,1050,null,22482,null,2196,null,0400000US56,Wyoming,56
1202975,null,3332,null,428908,null,7526,null,93032,null,4691,null,59321,null,4479,null,0,null,289,null,59321,null,4479,null,45225,null,3568,null,14096,null,2315,null,33711,null,3466,null,75037,null,3901,null,46997,null,3361,null,0,null,289,null,46997,null,3361,null,36750,null,3335,null,10247,null,1765,null,28040,null,2793,null,260839,null,6373,null,169188,null,6429,null,0,null,289,null,169188,null,6429,null,139177,null,5568,null,30011,null,2840,null,91651,null,4475,null,774067,null,7617,null,379068,null,9738,null,43,null,71,null,379025,null,9731,null,318274,null,8939,null,60751,null,4129,null,394999,null,8125,null,0400000US72,Puerto Rico,72
