B15011_001E,B15011_001EA,B15011_001M,B15011_001MA,B15011_002E,B15011_002EA,B15011_002M,B15011_002MA,B15011_003E,B15011_003EA,B15011_003M,B15011_003MA,B15011_004E,B15011_004EA,B15011_004M,B15011_004MA,B15011_005E,B15011_005EA,B15011_005M,B15011_005MA,B15011_006E,B15011_006EA,B15011_006M,B15011_006MA,B15011_007E,B15011_007EA,B15011_007M,B15011_007MA,B15011_008E,B15011_008EA,B15011_008M,B15011_008MA,B15011_009E,B15011_009EA,B15011_009M,B15011_009MA,B15011_010E,B15011_010EA,B15011_010M,B15011_010MA,B15011_011E,B15011_011EA,B15011_011M,B15011_011MA,B15011_012E,B15011_012EA,B15011_012M,B15011_012MA,B15011_013E,B15011_013EA,B15011_013M,B15011_013MA,B15011_014E,B15011_014EA,B15011_014M,B15011_014MA,B15011_015E,B15011_015EA,B15011_015M,B15011_015MA,B15011_016E,B15011_016EA,B15011_016M,B15011_016MA,B15011_017E,B15011_017EA,B15011_017M,B15011_017MA,B15011_018E,B15011_018EA,B15011_018M,B15011_018MA,B15011_019E,B15011_019EA,B15011_019M,B15011_019MA,B15011_020E,B15011_020EA,B15011_020M,B15011_020MA,B15011_021E,B15011_021EA,B15011_021M,B15011_021MA,B15011_022E,B15011_022EA,B15011_022M,B15011_022MA,B15011_023E,B15011_023EA,B15011_023M,B15011_023MA,B15011_024E,B15011_024EA,B15011_024M,B15011_024MA,B15011_025E,B15011_025EA,B15011_025M,B15011_025MA,B15011_026E,B15011_026EA,B15011_026M,B15011_026MA,B15011_027E,B15011_027EA,B15011_027M,B15011_027MA,B15011_028E,B15011_028EA,B15011_028M,B15011_028MA,B15011_029E,B15011_029EA,B15011_029M,B15011_029MA,B15011_030E,B15011_030EA,B15011_030M,B15011_030MA,B15011_031E,B15011_031EA,B15011_031M,B15011_031MA,B15011_032E,B15011_032EA,B15011_032M,B15011_032MA,B15011_033E,B15011_033EA,B15011_033M,B15011_033MA,B15011_034E,B15011_034EA,B15011_034M,B15011_034MA,B15011_035E,B15011_035EA,B15011_035M,B15011_035MA,B15011_036E,B15011_036EA,B15011_036M,B15011_036MA,B15011_037E,B15011_037EA,B15011_037M,B15011_037MA,B15011_038E,B15011_038EA,B15011_038M,B15011_038MA,B15011_039E,B15011_039EA,B15011_039M,B15011_039MA,GEO_ID,NAME,state
1716045,null,21504,null,826766,null,13486,null,278132,null,7516,null,116834,null,5198,null,12632,null,1747,null,77675,null,4900,null,13604,null,2160,null,57387,null,4094,null,440306,null,9518,null,171550,null,5834,null,25656,null,2461,null,139816,null,5929,null,27692,null,2373,null,75592,null,4960,null,108328,null,3766,null,43166,null,2768,null,8504,null,1360,null,27749,null,2107,null,10182,null,1274,null,18727,null,2088,null,889279,null,13594,null,350084,null,10614,null,101414,null,6349,null,39497,null,3182,null,75502,null,5135,null,51315,null,3882,null,82356,null,4851,null,453945,null,9474,null,102011,null,4624,null,53430,null,3595,null,94142,null,5348,null,104156,null,5171,null,100206,null,4445,null,85250,null,3898,null,14415,null,1779,null,10521,null,1667,null,6537,null,1240,null,33671,null,2566,null,20106,null,2343,null,0400000US13,Georgia,13
261095,null,6888,null,124188,null,4634,null,35950,null,2734,null,15436,null,1832,null,2448,null,947,null,8031,null,1448,null,1436,null,528,null,8599,null,1556,null,65158,null,3530,null,27055,null,2439,null,3425,null,852,null,18035,null,2024,null,4424,null,841,null,12219,null,1479,null,23080,null,1659,null,10152,null,1201,null,999,null,387,null,5814,null,1031,null,2526,null,590,null,3589,null,774,null,136907,null,4718,null,47346,null,2577,null,15782,null,2577,null,4681,null,1162,null,8776,null,1506,null,5257,null,1527,null,12850,null,1989,null,71414,null,3142,null,18113,null,2158,null,8887,null,1320,null,13664,null,1683,null,13050,null,1471,null,17700,null,1844,null,18147,null,1816,null,3066,null,787,null,2380,null,739,null,1380,null,504,null,7486,null,1155,null,3835,null,876,null,0400000US15,Hawaii,15
230252,null,6022,null,120349,null,4109,null,34043,null,2731,null,15391,null,2017,null,2166,null,666,null,6663,null,1364,null,2434,null,766,null,7389,null,1331,null,64915,null,2694,null,31505,null,2210,null,3697,null,981,null,14101,null,1488,null,5751,null,1020,null,9861,null,1460,null,21391,null,1823,null,11433,null,1436,null,974,null,400,null,4865,null,994,null,2144,null,615,null,1975,null,496,null,109903,null,3710,null,38952,null,2543,null,10280,null,1389,null,5007,null,931,null,5587,null,1077,null,8080,null,1153,null,9998,null,1565,null,56345,null,2785,null,11271,null,1683,null,6995,null,1099,null,7911,null,1448,null,17563,null,1956,null,12605,null,1215,null,14606,null,1619,null,2237,null,617,null,2278,null,711,null,973,null,451,null,6597,null,1021,null,2521,null,741,null,0400000US16,Idaho,16
2581463,null,17778,null,1264990,null,11565,null,446786,null,9345,null,193512,null,7615,null,24557,null,2621,null,107208,null,5293,null,19468,null,2315,null,102041,null,4635,null,653849,null,7983,null,274343,null,6236,null,36834,null,2865,null,169060,null,6210,null,47484,null,3532,null,126128,null,5318,null,164355,null,5276,null,71012,null,3230,null,8194,null,1237,null,36116,null,2487,null,19044,null,2210,null,29989,null,3256,null,1316473,null,12994,null,521230,null,8695,null,151649,null,5960,null,54415,null,3148,null,100195,null,4536,null,73355,null,3617,null,141616,null,6142,null,652166,null,10241,null,140985,null,5190,null,84623,null,4240,null,119513,null,5241,null,147149,null,5306,null,159896,null,5294,null,143077,null,4821,null,24646,null,2666,null,16722,null,1864,null,7856,null,1235,null,56925,null,3265,null,36928,null,2835,null,0400000US17,Illinois,17
944320,null,14704,null,466919,null,8255,null,153850,null,5130,null,58372,null,3203,null,11210,null,1622,null,38897,null,3471,null,9339,null,1506,null,36032,null,2962,null,245941,null,6614,null,93509,null,4664,null,19869,null,2004,null,63120,null,3373,null,24519,null,2025,null,44924,null,2632,null,67128,null,2757,null,26699,null,2417,null,4306,null,755,null,14106,null,1542,null,10765,null,1466,null,11252,null,1647,null,477401,null,9594,null,182640,null,5204,null,44599,null,3064,null,26908,null,2544,null,32684,null,2927,null,34043,null,2592,null,44406,null,3178,null,238848,null,6228,null,44766,null,2973,null,40747,null,2401,null,39611,null,2679,null,68267,null,3481,null,45457,null,2916,null,55913,null,3134,null,5999,null,954,null,7526,null,1218,null,3755,null,882,null,26279,null,2235,null,12354,null,1510,null,0400000US18,Indiana,18
496918,null,9576,null,239715,null,5089,null,78849,null,3420,null,33189,null,2677,null,3768,null,950,null,19550,null,1840,null,6254,null,1124,null,16088,null,1981,null,127139,null,4139,null,50776,null,3235,null,6344,null,1050,null,33213,null,2306,null,15748,null,1675,null,21058,null,1861,null,33727,null,1775,null,13539,null,1211,null,1965,null,577,null,6772,null,970,null,6811,null,919,null,4640,null,828,null,257203,null,6337,null,95232,null,3876,null,25162,null,2346,null,9473,null,1638,null,17047,null,1815,null,18204,null,1798,null,25346,null,2621,null,129143,null,4385,null,22465,null,1856,null,18421,null,1724,null,21586,null,2080,null,39181,null,2478,null,27490,null,2079,null,32828,null,2562,null,4140,null,848,null,3558,null,774,null,1165,null,499,null,16736,null,1592,null,7229,null,1188,null,0400000US19,Iowa,19
533004,null,9566,null,262370,null,6276,null,80124,null,3963,null,34385,null,3067,null,3954,null,931,null,18936,null,2128,null,5452,null,1140,null,17397,null,2072,null,141889,null,4273,null,53691,null,2795,null,8827,null,1401,null,39405,null,2554,null,14717,null,1723,null,25249,null,1966,null,40357,null,2376,null,16238,null,1720,null,2057,null,639,null,7781,null,1054,null,7464,null,1320,null,6817,null,1178,null,270634,null,5971,null,95938,null,3859,null,24067,null,2102,null,13040,null,1413,null,19754,null,2125,null,17219,null,1733,null,21858,null,2165,null,140548,null,3957,null,24007,null,2204,null,18721,null,1693,null,24728,null,1993,null,40386,null,2760,null,32706,null,2233,null,34148,null,2517,null,4056,null,802,null,3542,null,836,null,2451,null,715,null,16920,null,1815,null,7179,null,1139,null,0400000US20,Kansas,20
603567,null,12395,null,287310,null,7328,null,95199,null,4335,null,36529,null,2763,null,4744,null,1244,null,21924,null,2179,null,7018,null,1599,null,24984,null,2074,null,151581,null,5187,null,59757,null,3590,null,11929,null,1499,null,36496,null,2728,null,15149,null,1882,null,28250,null,2494,null,40530,null,2273,null,14919,null,1502,null,2534,null,702,null,10120,null,1244,null,5200,null,958,null,7757,null,1213,null,316257,null,7523,null,123730,null,5408,null,33319,null,2811,null,18405,null,2306,null,18300,null,2336,null,21939,null,2319,null,31767,null,2776,null,157967,null,5320,null,29977,null,2429,null,22882,null,2060,null,22828,null,1841,null,46703,null,2926,null,35577,null,2917,null,34560,null,2731,null,4327,null,912,null,3389,null,915,null,1231,null,457,null,16474,null,1828,null,9139,null,1274,null,0400000US21,Kentucky,21
620131,null,11881,null,284339,null,6918,null,91206,null,4247,null,35285,null,3131,null,7236,null,1433,null,21872,null,2743,null,4394,null,934,null,22419,null,2666,null,146413,null,5267,null,53852,null,3285,null,11828,null,1731,null,39143,null,2819,null,12842,null,1760,null,28748,null,2828,null,46720,null,2417,null,18283,null,1609,null,3609,null,725,null,10012,null,1239,null,7136,null,1234,null,7680,null,1205,null,335792,null,7654,null,127333,null,5803,null,30056,null,3034,null,19725,null,2297,null,23136,null,2552,null,21389,null,2670,null,33027,null,2894,null,166741,null,5827,null,28084,null,2564,null,26268,null,2432,null,29354,null,2571,null,50766,null,2954,null,32269,null,2795,null,41718,null,2508,null,3763,null,784,null,5229,null,948,null,3728,null,1169,null,21153,null,1791,null,7845,null,1255,null,0400000US22,Louisiana,22
249275,null,7829,null,113381,null,4130,null,26445,null,2332,null,9958,null,1447,null,2544,null,863,null,5256,null,1241,null,1615,null,763,null,7072,null,1271,null,63576,null,2839,null,25807,null,1885,null,4825,null,1049,null,13283,null,1298,null,5137,null,951,null,14524,null,1596,null,23360,null,1594,null,9964,null,1160,null,1233,null,569,null,2909,null,672,null,3137,null,608,null,6117,null,1005,null,135894,null,5311,null,40583,null,2406,null,13988,null,1429,null,5623,null,1176,null,5731,null,1080,null,5893,null,1239,null,9348,null,1466,null,75127,null,3560,null,18956,null,1786,null,11751,null,1514,null,7374,null,1338,null,17555,null,1748,null,19491,null,2170,null,20184,null,1666,null,4080,null,751,null,2272,null,685,null,1051,null,311,null,7843,null,1089,null,4938,null,824,null,0400000US23,Maine,23
1355268,null,16700,null,655959,null,10225,null,202336,null,6128,null,103895,null,3922,null,8535,null,1347,null,37338,null,3363,null,6596,null,1351,null,45972,null,3586,null,351786,null,6740,null,180178,null,5973,null,16733,null,1932,null,77034,null,4698,null,14201,null,1901,null,63640,null,3651,null,101837,null,3427,null,53665,null,2830,null,4448,null,935,null,17603,null,1807,null,9232,null,1457,null,16889,null,1693,null,699309,null,11142,null,253536,null,6423,null,96400,null,4683,null,24681,null,2348,null,39163,null,3312,null,25752,null,2662,null,67540,null,3596,null,364863,null,7711,null,109402,null,4581,null,46058,null,3288,null,62019,null,3624,null,59131,null,3500,null,88253,null,3984,null,80910,null,3782,null,18693,null,2059,null,9880,null,1427,null,4294,null,768,null,24387,null,1973,null,23656,null,2387,null,0400000US24,Maryland,24
1716578,null,18229,null,819026,null,11603,null,269773,null,8108,null,132718,null,6879,null,11909,null,2048,null,53963,null,4069,null,6176,null,1358,null,65007,null,4779,null,434915,null,8696,null,203675,null,6303,null,18425,null,2429,null,97384,null,4388,null,22733,null,2334,null,92698,null,5282,null,114338,null,3773,null,54053,null,2658,null,4728,null,972,null,20657,null,1919,null,10324,null,1365,null,24576,null,2143,null,897552,null,10189,null,333632,null,6767,null,130591,null,5446,null,29989,null,3005,null,50408,null,3999,null,25695,null,2594,null,96949,null,5329,null,463937,null,7386,null,141104,null,4827,null,55973,null,3939,null,69931,null,4037,null,79230,null,4595,null,117699,null,4843,null,99983,null,4001,null,23342,null,1580,null,11729,null,1498,null,6049,null,1234,null,30225,null,2204,null,28638,null,1952,null,0400000US25,Massachusetts,25
1628826,null,21418,null,805577,null,12387,null,237859,null,6723,null,107524,null,3893,null,13954,null,1796,null,53731,null,3667,null,14477,null,1926,null,48173,null,3500,null,441552,null,7698,null,184645,null,5305,null,27870,null,1996,null,111847,null,4508,null,36390,null,2761,null,80800,null,4488,null,126166,null,3694,null,51330,null,2768,null,8345,null,1353,null,26433,null,1797,null,20105,null,1607,null,19953,null,1671,null,823249,null,12415,null,285148,null,7157,null,78451,null,3631,null,31602,null,2721,null,57235,null,3681,null,48029,null,3476,null,69831,null,4287,null,438493,null,7999,null,96026,null,3740,null,63921,null,3249,null,87825,null,4226,null,98783,null,3506,null,91938,null,3962,null,99608,null,4104,null,14872,null,1606,null,13833,null,1438,null,5512,null,996,null,45511,null,3095,null,19880,null,1737,null,0400000US26,Michigan,26
1098041,null,13828,null,534851,null,8327,null,177179,null,4678,null,73464,null,3611,null,8149,null,1329,null,47454,null,2881,null,9258,null,1522,null,38854,null,3066,null,282939,null,5787,null,118753,null,4477,null,14950,null,1561,null,72931,null,3576,null,24085,null,1649,null,52220,null,2594,null,74733,null,2893,null,31310,null,2038,null,4256,null,804,null,12635,null,1284,null,13462,null,1422,null,13070,null,1427,null,563190,null,8211,null,210835,null,5004,null,63808,null,3859,null,24015,null,2150,null,34883,null,2884,null,29955,null,2195,null,58174,null,3094,null,288319,null,5263,null,68593,null,3294,null,40393,null,2540,null,47320,null,2363,null,62939,null,3041,null,69074,null,3570,null,64036,null,3686,null,8737,null,994,null,9910,null,1209,null,3203,null,933,null,28317,null,2045,null,13869,null,1639,null,0400000US27,Minnesota,27
365660,null,9502,null,165216,null,5581,null,49852,null,3508,null,18541,null,2472,null,3266,null,1009,null,13956,null,2316,null,2899,null,1133,null,11190,null,1871,null,85353,null,3921,null,27441,null,2296,null,7725,null,1340,null,26067,null,2316,null,9344,null,1556,null,14776,null,2083,null,30011,null,2333,null,12576,null,1684,null,2395,null,720,null,5446,null,1036,null,5306,null,1032,null,4288,null,948,null,200444,null,6398,null,74413,null,3969,null,18794,null,2400,null,12121,null,1971,null,14264,null,1883,null,13275,null,2057,null,15959,null,2252,null,100569,null,4517,null,15484,null,2044,null,15920,null,2630,null,15730,null,1998,null,32743,null,2141,null,20692,null,2197,null,25462,null,2059,null,2814,null,730,null,2295,null,549,null,1887,null,767,null,13284,null,1740,null,5182,null,857,null,0400000US28,Mississippi,28
999095,null,14352,null,484083,null,9105,null,152782,null,6024,null,59089,null,4220,null,7598,null,1164,null,39153,null,2967,null,7534,null,1401,null,39408,null,3284,null,251313,null,6155,null,98146,null,4511,null,15586,null,1899,null,67997,null,3998,null,23173,null,2023,null,46411,null,2960,null,79988,null,3323,null,32744,null,2601,null,4984,null,895,null,17738,null,1773,null,11540,null,1643,null,12982,null,1726,null,515012,null,9273,null,199637,null,6127,null,49691,null,3649,null,25731,null,2599,null,38452,null,2757,null,34608,null,3156,null,51155,null,3806,null,256590,null,6763,null,49120,null,2941,null,35235,null,2599,null,46725,null,3100,null,70143,null,3911,null,55367,null,3323,null,58785,null,3180,null,7285,null,1252,null,7474,null,1188,null,3654,null,872,null,26580,null,2064,null,13792,null,1525,null,0400000US29,Missouri,29
177632,null,6493,null,87226,null,4062,null,25061,null,2459,null,12623,null,1866,null,1328,null,414,null,4441,null,1112,null,1521,null,528,null,5148,null,1535,null,45130,null,2713,null,20217,null,1885,null,2639,null,692,null,8277,null,1261,null,5225,null,936,null,8772,null,1389,null,17035,null,1445,null,7273,null,955,null,1278,null,457,null,2162,null,676,null,3428,null,674,null,2894,null,651,null,90406,null,4247,null,29126,null,2739,null,9431,null,1648,null,2906,null,855,null,5256,null,1340,null,4597,null,1094,null,6936,null,1335,null,48827,null,3097,null,10198,null,1780,null,6103,null,1169,null,7659,null,1393,null,13301,null,1255,null,11566,null,1595,null,12453,null,1420,null,1842,null,621,null,1845,null,556,null,1204,null,460,null,5452,null,896,null,2110,null,637,null,0400000US30,Montana,30
315465,null,7589,null,152584,null,4708,null,51822,null,3147,null,20624,null,1886,null,2147,null,755,null,12495,null,1391,null,3328,null,878,null,13228,null,1978,null,80432,null,3460,null,29212,null,2032,null,4836,null,1070,null,22132,null,2180,null,9643,null,1118,null,14609,null,1448,null,20330,null,1642,null,6809,null,1047,null,1339,null,429,null,4967,null,887,null,4119,null,879,null,3096,null,778,null,162881,null,4543,null,63280,null,2892,null,14662,null,1608,null,8686,null,1220,null,11217,null,1358,null,10926,null,1486,null,17789,null,1833,null,81606,null,3214,null,14565,null,1789,null,11662,null,1492,null,13758,null,1548,null,26501,null,1984,null,15120,null,1775,null,17995,null,1549,null,1892,null,529,null,2943,null,682,null,1340,null,448,null,8729,null,1266,null,3091,null,645,null,0400000US31,Nebraska,31
376423,null,8862,null,193185,null,5399,null,56457,null,3628,null,21512,null,2553,null,3877,null,838,null,13710,null,1822,null,3119,null,1036,null,14239,null,2048,null,100018,null,4324,null,39268,null,2889,null,6270,null,1208,null,27472,null,2964,null,7979,null,1381,null,19029,null,2039,null,36710,null,2065,null,16491,null,1524,null,1384,null,483,null,8791,null,1275,null,3864,null,677,null,6180,null,1084,null,183238,null,6280,null,68885,null,4586,null,15680,null,2219,null,8236,null,1504,null,15044,null,1810,null,9731,null,1695,null,20194,null,2263,null,90237,null,4537,null,20135,null,2171,null,12646,null,1738,null,17593,null,2062,null,18918,null,2067,null,20945,null,2154,null,24116,null,1933,null,3447,null,647,null,3453,null,764,null,3607,null,959,null,8336,null,1272,null,5273,null,1034,null,0400000US32,Nevada,32
